Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V46	0.16493	0.08816	0.06763	0.19694	0	0	0.01667	0.00859	0.00551	0.45156
V47	0.00184	0	0.01437	0.02546	0.03117	0.00287	0.85228	0	0.02242	0.0496
V48	0.01091	0	0.00102	0.01285	0	0	0.0349	0	0.06152	0.8788
V49	0.23029	0	0.0206	0.01055	0.02164	0.01716	0.05412	0.6194	0.02624	0
V50	0.30921	0.17777	0.02928	0.0045	0.01967	0.41607	0.03336	0.00179	0.00837	0
V51	0.17202	0.02534	0.53535	0.04553	0.06391	0.00294	0.01949	0.03957	0.05723	0.03862
V52	0.02152	0.00563	0.19845	0.32306	0.02154	0	0.38563	0.00353	0.02313	0.0175
V53	0.42133	0.00969	0.11921	0.08727	0	4e-04	0.02768	0.09595	0.00903	0.22944
V54	0	0.04803	0.00582	0.0037	0.17688	0.70431	0.05187	0	0	0.0094
V55	0.02738	0.02554	0.16541	0.63956	0.06227	0.0083	0.0281	0	0.01313	0.0303
V56	0.15291	0.03351	0.48485	0.06057	0.06753	0.13269	0.01596	0	0.01644	0.03553
V57	0.04056	0.01397	0.53338	0.22088	0.0094	0.0101	0.01462	0.01725	0.08898	0.05087
V58	0.01778	0.19965	0.08092	0.13745	0.01944	0.48538	0.04778	0	0.0116	0
V59	0.02777	0.06128	0.01305	0.02369	0.03043	0.00225	0.79069	0	0.02006	0.03078
V60	0.72046	0.01834	0.062	0.0043	0.05876	0.00071	0.02064	0.00449	0.10195	0.00835
V61	0.00259	0.00329	0.04056	0.03022	0.02678	0.82022	0.06295	0	0.00202	0.01136
V62	0.02222	0	0.00795	0.0281	0	0	0.39129	0.00102	0.03123	0.51818
V63	0	0.26171	0.01626	0.006	0.14262	0.48741	0.04428	0	0.00781	0.0339
V64	0.09058	0.008	0.31212	0.2498	0.00485	0.01295	0.02062	0.2021	0.01994	0.07903
V65	0.08644	0.02472	0.12269	0.33857	0.01398	0.00444	0.07756	0.19556	0.09374	0.0423
V66	0	0.14189	0.00543	0.00364	0.51086	0.02559	0.03934	0.0076	0.01302	0.25264
V67	0.0291	0.1844	0.44821	0.08451	0.01231	0.04115	0.08596	0.00414	0.05859	0.05164
V68	0.02986	0.01697	0.0515	0	0.04914	0.01435	0.03701	0.29433	0.49598	0.01085
V69	0.0499	0.02957	0.7607	0.08399	0.01606	0.00211	0.00764	0	0.03073	0.0193
V70	0.69143	0.01349	0.12927	0.01076	0.00923	0.02481	0.04637	0.00866	0.06598	0
V71	0.04291	0	0.00956	0.01367	0.02488	0.02396	0.06899	0.74378	0.0359	0.03636
V72	0.23076	0.03564	0.07834	0.22488	0.11925	0	0.01454	0.00368	0.00925	0.28366
V73	0.01383	0.18503	0.01368	0.00927	0.67357	0.01972	0.022	0	0	0.0629
V74	0.01507	0	0.04174	0.15968	0	0.0266	0.02454	0.00064	0.0011	0.73065
V75	0.02935	0.08583	0.24492	0.425	0.03175	0.01073	0.00506	0.0036	0.1563	0.00745
V76	0.00057	0.01126	0.01063	0.00882	0.02286	0.87438	0.06796	0.00019	0.00332	0
V77	0.01257	0.0031	0.07777	0.2923	0.02051	0.2656	0.29633	0	0.009	0.02283
V78	0	0.49042	0.02842	0.01903	0.02022	0.00597	0.30882	0	0.01727	0.10985
V79	0.01684	0.02573	0.10522	0.27698	0.01856	0.27694	0.02995	0	0.20252	0.04726
V80	0.36531	0	0.02626	0.01329	0	0	0.0462	0.00011	0.03759	0.51123
V81	0.00323	0.04355	0.04313	0.14749	0.14883	0.56689	0.03926	0	0	0.00761
V82	0.06604	0.52238	0.06645	0.23848	0.00865	0.01806	0.01242	0.04953	0.01801	0
V83	0.04948	0.06276	0.14734	0.45792	0.0358	0.00586	0.0165	0.2062	0.01813	0
V84	0.0231	0.02098	0.02604	0.03609	0.11268	0.53622	0.2318	0	0.00101	0.01209
V85	0.20112	0	0.38614	0.04441	0	0	0.01691	0	0.01476	0.33666
V86	0.29909	0.01421	0.31505	0.3164	0.01076	0.00731	0.00833	0	0.01628	0.01257
V87	0.01377	0.0397	0.07907	0.00789	0.07467	0.00949	0.0201	0	0.73017	0.02513
V88	0.01985	0.34205	0.1324	0.46719	0.00903	0.00113	0.00997	0	0.01838	0
V89	0.00399	0	0.01997	0.0552	0.03789	0	0.75988	0.07426	0.02034	0.02846
V90	0.02034	0.04641	0.31905	0.04113	0	0.01692	0.01972	0	0.01207	0.52436
V91	0.0591	0.0213	0.74632	0.07557	0.02102	0.00225	0.00856	0	0.03487	0.03101
V92	0.00236	0.00696	0.01721	0.02406	0.03412	0.00309	0.81497	0	0.06348	0.03376
V93	0.01341	0.05009	0.11412	0.01094	0.04126	0.00322	0.27164	0.00947	0.46046	0.0254
V94	0.78586	0.00682	0.07927	0.00634	0.00792	0.02342	0.03863	0.02794	0.01324	0.01054
V95	0.00561	0.00907	0.00994	0.0177	0.04389	0.00288	0.59467	0.26644	0.03011	0.0197
V96	0.04433	0.12516	0.36468	0.37175	0.01022	0.01693	0.00506	0.0079	0.03582	0.01815
V97	0.00146	0	0.0109	0.02279	0.01295	0	0.74819	0	0.02291	0.1808
V98	0.00126	0.31206	0.02257	0.05708	0.14536	0.02	0.05618	0.07287	0.13167	0.18094
V99	0.59436	0.00532	0.07148	0.00461	0.02031	0.00056	0.08618	0.00818	0.1959	0.0131
V100	0.21119	0.01797	0.08892	0.19178	0.03405	0.30033	0.03821	4e-04	0.09216	0.025
V101	0	0	0	0.01025	0	0.06283	0.15995	0.02015	0	0.74682
V102	0.04537	0.23877	0.00515	0.00647	0.08493	0.31837	0.16511	0.09027	0.01263	0.03293
V103	0.10357	0.01729	0.08113	0.00683	0.03529	0.00836	0.02077	0.00297	0.68762	0.03618
V104	0.06024	0.01913	0.75807	0.07071	0.01061	0.00236	0.00813	0	0.05161	0.01913
V105	0.36641	0.00223	0.12288	0.0163	0.01607	0.14427	0.03692	0.27631	0.01861	0
V106	0.01884	0.68256	0.1907	0.02857	0	0.02582	0.01365	0	0.02483	0.01503
V107	0.27526	0.23933	0.03906	0.01075	0.24211	0.0185	0.02449	0.02722	0.10646	0.01682
V108	0.00511	0	0.03455	0.1342	0	0.36769	0.03628	0.01419	0.00374	0.40424
V109	0.00035	0.03142	0.01196	0.01487	0.02863	0.83352	0.07104	0	0.00821	0
V110	0	0.18382	0.00552	0.00207	0.67308	0.00436	0.01844	0.05038	0	0.06233
V111	7e-05	0.01661	0.01311	0.03006	0.11571	0	0.75621	0	0.01671	0.05153
V112	0.00189	0.00182	0.01015	0.01971	0	0	0.60261	0	0.05449	0.30933
V113	0.02525	0	0.05573	0.00022	0.00919	0.06426	0.04183	0.01667	0.53824	0.2486
V114	0.03059	0.01814	0.09084	0	0.0385	0.00951	0.02146	0.0025	0.74842	0.04004
V115	0	0.89235	0	0.01589	5e-04	0.00364	0.03555	0	0.03877	0.0133
V116	0.47221	0.08578	0.04631	0.00509	0.01288	0.01388	0.04429	0.30462	0.01492	0
V117	0.01581	0	0.01541	0.02509	0.03248	0	0.85488	0	0.02243	0.03389
V118	0.02374	0.00096	0.01197	0.00753	0.0218	0.85299	0.0727	0.00649	0.00183	0
V119	0.02271	0.03101	0.14327	0.49263	0.02518	0.1823	0.03305	0	0.06837	0.00148
V120	0.61727	0.009	0.2285	0.02023	0.00734	0.07699	0.02133	0.00198	0.01153	0.00583
V121	0.051	0.10228	0.24562	0.03749	0.02355	0.11453	0.31421	0.00665	0.01927	0.0854
V122	0.01687	0.02776	0.16887	0.01187	0.03755	0.06542	0.15718	0	0.47597	0.0385
V123	0.0139	0.08785	0.00767	0.00893	0.38923	0.0128	0.03848	0.37876	0.03809	0.02429
V124	0.69292	0.04638	0.04666	0.00453	0.00522	0.00319	0.03223	0.15804	0.01083	0
V125	0.01193	0.18483	0.10279	0.03517	0.02772	0.14633	0.05941	0.40418	0.02763	0
V126	0	0.22686	0.00783	0.00261	0.63235	0.00451	0.01747	0.03692	0.02501	0.04644
V127	0.03548	0.01873	0.53761	0.05097	0.01399	1e-04	0.20977	0	0.09806	0.03528
V128	0.01818	0.21958	0.37966	0.03552	0.24333	0.05067	0.01249	0	0.01412	0.02645
V129	0.03115	0.09043	0.12744	0.22052	0.09294	0.01364	0.01178	0	0.36575	0.04634
V130	0.03701	0.01702	0.46719	0.04194	0.01233	0.01156	0.0321	0.34488	0.03083	0.00513
V131	0.04688	0.38784	0.38304	0.09957	0.00364	0.00986	0.01538	0	0.04532	0.00848
V132	0.12091	0.00934	0.02585	0.01821	0.08444	0	0.63216	0.0696	0.01364	0.02586
V133	0.01476	0.03252	0.05246	0.19167	0.02527	0.13905	0.10645	0.41802	0.01981	0
V134	0.02071	0.07364	0.19318	0.06392	0.18077	0	0.16777	0	0.01773	0.28227
V135	0.01817	0.21309	0.2081	0.01641	0.03225	0.00613	0.03124	0	0.45653	0.01807
V136	0.00186	0.59157	0.02643	0.14868	0	0.00079	0.01386	0	0.01656	0.20024
V137	0.00169	0.01252	0.02519	0.02274	0.0496	0.33969	0.47553	0	0.05366	0.01938
V138	0.01285	0.02408	0.01584	0.01917	0.00361	0	0.52358	0	0.039	0.36188
V139	0.59721	0.0249	0.06711	0.00881	0.0654	0.07277	0.02151	0.00284	0.13912	0.00032
V140	0.05582	0.02045	0.3505	0.42769	0.03695	0.04847	0.01162	0	0.01661	0.03188
V141	0.0411	0.0164	0.17193	0.65986	0.01841	0.02474	0.00189	2e-04	0.01368	0.0518
V142	0.01078	7e-05	0.07236	0.22849	0.02382	0	0.59586	0	0.01606	0.05256
V143	0	0.84852	0.00367	0.06294	0.00892	0.01207	0.01462	0	0.04867	0.00059
V144	0.00131	0	0.01326	0.02451	0.02702	0.35421	0.53796	0.01204	0.01153	0.01816
V145	0.05958	0.09832	0.13498	0.47689	0.02049	0.02899	0.01331	0.14622	0.02121	0
V146	0.0277	0	0.4212	0.04076	0	0.01531	0.0567	0.0825	0.02184	0.33398
V147	0.00794	0.03031	0.04534	0.00949	0.12644	0.0045	0.02304	0.01437	0.4283	0.31028
V148	0.0282	0.02829	0.07258	0	0.0378	0.0621	0.05742	0	0.69191	0.0217
V149	0.028	0.02136	0.15275	0.54369	0.01827	0.00337	0.00803	0.0837	0.12573	0.0151
V150	0.06573	0.01274	0.00382	0.01185	0.01327	0.0031	0.03473	0.00065	0.02508	0.82902
V151	0.00911	0	0.014	0.01387	0	0.05636	0.03355	0	0.0018	0.87131
V152	0.01228	0	0.00351	0.00617	0.01503	0.01888	0.06981	0.65574	0.02935	0.18921
V153	0	0.17282	0.00613	0.00192	0.67263	0.00515	0.0198	0.0728	0	0.04875
V154	0.09567	0.0254	0.53448	0.27812	0.01122	0.0164	0.0058	0	0.02284	0.01007
V155	0.06772	0	0.02929	0.00067	0.02216	0.12822	0.05193	0.46807	0.21924	0.01269
V156	0.1221	0.02954	0.1781	0.02813	0.01516	0.45617	0.05666	0.02857	0.07184	0.01373
V157	0	0.46809	0.01453	0.04848	0.17179	0.22517	0.0233	0	0.02423	0.02442
V158	0.2901	0.55586	0.0214	0.0161	0.0429	0.00225	0.02819	0.02759	0.01561	0
V159	0.03424	0.09273	0.22567	0.05508	0.25626	0.02525	0.02531	0.06185	0.0067	0.21692
V160	0.01422	0.90609	0	0.01432	0	0.004	0.01633	0	0.03355	0.01149
V161	0.03166	0.01835	0.18165	0.69383	0.02376	0.00931	0.00022	0.00014	0.02708	0.01401
V162	0.00138	0	0.00464	0.01593	0	0	0.03364	0	0.00793	0.93647
V163	0.12921	0.02406	0.67808	0.06143	0.00657	0.01676	0.01109	0.00832	0.02684	0.03765
V164	0.04857	0.01761	0.74755	0.07556	0.00872	0.01681	0.02066	0	0.0341	0.03042
V165	0.01645	0	0.24646	0.0312	0	0	0.02301	0.0025	0.01411	0.66628
V166	0.07132	0.10566	0.13493	0.50041	0.00916	0.00885	0.02	0.05189	0.04663	0.05116
V167	0.80983	0.01061	0.06846	0.01032	0.01649	1e-05	0.02277	0.00517	0.05634	0
V168	0.07365	0.0182	0.02491	0.00109	0.0191	0.3101	0.05764	0.30931	0.15969	0.02632
V169	0.00506	0	0.03684	0.13741	0	0.15405	0.02891	0.00622	0	0.63151
V170	0.03053	0.00672	0.08366	0	0.04197	0.01002	0.0213	0	0.78168	0.02413
V171	0.01726	0.00878	0.23938	0.07923	0.03771	0.40221	0.06937	0.03525	0.09039	0.02042
V172	0.00186	0.01894	0.0231	0.02064	0.03791	0.1583	0.66782	0.00385	0.04131	0.02627
V173	0.01124	0	0.00508	0.01786	0	0.00831	0.48817	0	0.02907	0.44026
V174	0.02367	0.09647	0.25395	0.34615	0.09507	0.02319	0.01431	0.00721	0.01194	0.12803
V175	0.75126	0.01172	0.15076	0.01386	0.0155	0	0.03662	0.0081	0.01217	0
V176	0.19399	0.00284	0.02412	0.00255	0.02183	0.6676	0.04901	0.00092	0.02962	0.00751
V177	0.63759	0.00423	0.06593	0.08453	0	0	0.01964	0.01357	0.01113	0.16339
V178	0.20447	0.01023	0.02628	0.02711	0.04981	0.56405	0.04834	0.00052	0	0.0692
V179	0.16716	0.14278	0.0244	0.00902	0.58417	0.00202	0.01513	0	0	0.05534
V180	0.46109	0.11521	0.10422	0.26535	0.01329	0.00613	0.01626	0.00348	0.01498	0
V181	0.0346	0.17091	0.57403	0.05491	0.02517	0.00842	0.07835	0	0.02494	0.02866
V182	0.00318	0.07196	0.01508	0.03224	0.3285	0.04063	0.03933	0.37755	0.05713	0.03441
V183	0.03259	0.1684	0.13043	0.51214	0.01424	0.00723	0.11632	0	0.01534	0.0033
V184	0.18776	0.0029	0.01928	0.01515	0	0.51644	0.04258	0.0219	0	0.194
V185	0.59608	0.0077	0.09127	0.15385	0.01442	0.00099	0.0184	0.06382	0.05026	0.00321
V186	0.75139	0.01718	0.07963	0.08475	0.01445	0	0.02951	0.00963	0.01347	0
V187	0.69073	0.00783	0.14647	0.0184	0.00511	0	0.02513	0.00803	0.05313	0.04515
V188	0.0782	0.23195	0.02307	0.0663	0.49914	0.00214	0.02683	0.00335	0.00542	0.0636
V189	0.76887	0.00889	0.07617	0.06231	0.0079	0.01106	0.02181	0.00952	0.01362	0.01985
V190	0.01079	0.03232	0.06445	0	0.10433	0.11613	0.024	0	0.62476	0.02322
V191	0.02381	0.08216	0.13359	0.32931	0.32376	0.00081	0.04918	0.01308	0.00533	0.03899
V192	0.00083	0.03278	0.01074	0.01311	0.09439	0.00403	0.02907	0.00413	0.00318	0.80774
V193	0.10849	0.03976	0.22412	0.2849	0.11255	0.00016	0.13111	0.04897	0.02378	0.02616
V194	8e-04	0	0.01248	0.01734	0.02403	0.7253	0.20641	0.00588	0.00426	0.00348
V195	0.03822	0.05277	0.02027	0.01638	0.09265	0.13439	0.55899	0.03134	0.01615	0.03884
V196	0.69407	0.01726	0.09269	0.15186	0.00952	0	0.01722	0.00539	0.01019	0.00181
V197	0.03301	0.01728	0.07642	0.1995	0.03921	0.01186	0.04951	0.35934	0.21241	0.00145
V198	0	0.12203	0.02274	0.00941	0.47728	0.24778	0.04633	0	0.03663	0.0378
V199	0.02063	0.05844	0.05049	0.02577	0.16117	0.00421	0.14213	0	0.0064	0.53076
V200	0	0.08476	0.0102	0.00683	0.39211	0.11785	0.26275	0.07273	0.00094	0.05184
V201	0.26278	0.04334	0.0619	0.00235	0.02006	0.00284	0.1189	0.00429	0.41142	0.07212
V202	0.03861	0.30149	0.4307	0.07045	0.0064	0.00166	0.08189	0	0.05651	0.01229
V203	0.03023	0.0801	0.38078	0.16999	0.02105	0.00947	0.10214	0	0.16349	0.04274
V204	0.02515	0.20832	0.2877	0.27745	0.0161	0.08707	0.01294	0.04787	0.03377	0.00363
V205	0.07045	0.06161	0.02896	0.0181	0.03463	0.01466	0.6123	0.04858	0.08656	0.02414
V206	0.29966	0.01749	0.51144	0.04655	0.02045	0.00074	0.01849	0	0.02115	0.06403
V207	0.01589	0.13422	0.03314	0.06588	0	0	0.02795	0	0.14245	0.58047
V208	0.00352	0.00329	0.03546	0.05555	0.02742	0.75299	0.05616	0	0.05312	0.01248
V209	0.03091	0.1627	0.09246	0.009	0.61911	0.01078	0.0137	0	0	0.06133
V210	0.05912	0.13187	0.07035	0.00602	0.51255	0.01299	0.02728	0.09552	0.01814	0.06616
V211	0.03939	0.0779	0.61239	0.05545	0.01575	0.00996	0.06999	0.02117	0.06868	0.02932
V212	0.12681	0.08997	0.04181	0.00064	0.0245	0.01214	0.04408	0.32097	0.33639	0.00269
V213	0.12433	0.02764	0.01827	0.01444	0.13228	0.59299	0.05686	0.00403	0	0.02915
V214	0	0.0579	0.00332	0.01449	0.23569	0.03121	0.49572	0	0.00587	0.15581
V215	0.00194	0	0.01497	0.02589	0.03339	0.00333	0.86266	0	0.02356	0.03425
V216	0	0.73699	0	0.01168	0.17421	0.00365	0.02213	0.00735	0.01894	0.02504
V217	0.02422	0.2277	0.04952	0.08369	0.13663	0.24973	0.02719	0.03354	0.01947	0.14831
V218	0.03399	0	0.01126	0.00852	0.02136	0.60977	0.24165	0	0.00167	0.07178
V219	0.01617	0	0.02278	0.07363	0.02924	0.02071	0.13608	0.66828	0.03311	0
V220	0.0246	0.02005	0.13036	0.35277	0.02718	0.0055	0.01178	0.05021	0.36795	0.00961
V221	0.17311	0.10023	0.31248	0.03396	0.00715	0.00275	0.04263	0.05888	0.13947	0.12935
V222	0.05258	0.01406	0.65237	0.05896	0.0091	0.15957	0.01559	0	0.02352	0.01426
V223	0.04381	0.0157	0.67899	0.06217	0.0158	0.07167	0.0682	0	0.0256	0.01806
V224	0.04244	0.02278	0.60421	0.1012	0.01296	0.01235	0.01199	0.04906	0.1279	0.01511
V225	0.03555	0.01113	0.36414	0.32628	0.01223	0.02183	0.01672	0.17436	0.02191	0.01586
V226	0.00481	0.78537	0	0.01052	0.01397	0.00639	0.02933	0.12429	0.02532	0
V227	0.0364	0.05595	0.60443	0.06157	0.17605	0.00235	0.00833	0	0.02774	0.02718
V228	0.02612	0.64805	0.06073	0.02211	0.00767	0.00578	0.02777	0.12067	0.06803	0.01308
V229	0.6444	0.00903	0.04559	0.00364	0.00645	0.22371	0.04427	0.01949	0.00341	0
V230	0.01218	0	0.07468	0.29997	0	0.00264	0.11371	0	0.01532	0.4815
V231	0.03488	0.27239	0.04774	0.01798	0.02165	0.11651	0.0228	0.00288	0.43698	0.02619
V232	0.03564	0.38634	0.4043	0.04103	0.00722	0.0113	0.014	0.05501	0.02497	0.02018
V233	0	0.12947	0.02757	0.03108	0.5334	0.01332	0.01482	0	0.19059	0.05976
V234	0.01573	0.05239	0.01527	0.00806	0.21471	0.00831	0.28317	0.35242	0.01539	0.03455
V235	0.04521	0.02465	0.41537	0.03738	0.00974	0.0109	0.04614	0.35142	0.02851	0.03069
V236	0.02203	0.0187	0.25173	0.24445	0.02187	0.37934	0.03238	0	0.0261	0.00341
V237	0.04857	0.07123	0.38958	0.16037	0.22637	0.03467	0.01062	0.01596	0.01912	0.0235
V238	0.02823	0.05816	0.34465	0.03194	0.03293	0.01236	0.04301	0.40389	0.02834	0.01649
V239	0.04034	0.15565	0.11374	0.44115	0.02468	0.022	0.03866	0	0.01597	0.14781
V240	0.07569	0	0.02382	0.01562	0.02698	0.26655	0.51811	0	0.0138	0.05943
V241	0.21961	0.0154	0.15006	0.51359	0.02531	0.03043	0.00646	0.01887	0.01118	0.00909
V242	0.03182	0.00673	0.09958	0.04451	0.03901	0.01972	0.01934	0	0.71746	0.02182
V243	0.02834	0.00255	0.0812	0.12666	0.01491	0.08196	0.06743	0	0.43687	0.16008
V244	0.04873	0.00332	0.35694	0.04927	0.01962	0	0.43871	0.02641	0.03281	0.0242
V245	0.17215	0.13709	0.16596	0.01582	0.01033	0.43593	0.03998	0.01542	0.00731	0
V246	0	0.23051	0.00777	0.02151	0.03136	0	0.63689	0	0.04574	0.02621
V247	0.04916	0.03593	0.75905	0.07084	0.0084	0.00215	0.00789	0	0.03576	0.03081
V248	0.52987	0.0623	0.05933	0.00814	0.02696	0.01506	0.15647	0.12653	0.01533	0
V249	0.04782	0.02785	0.60705	0.05581	0.05485	0.00136	0.01085	0	0.0324	0.16201
V250	0.02645	0.05482	0.07372	0.27765	0.02803	0.2836	0.0467	0.17596	0.01005	0.02302
V251	0.58362	0.16459	0.04803	0.02721	0.0629	0.00144	0.01929	0.04542	0.04022	0.00727
V252	0.06677	0.53628	0.0099	0.04805	0.00088	0.24061	0.03345	0.04236	0.01335	0.00835
V253	0.0288	0.00867	0.36124	0.03402	0.02515	0.09141	0.02478	0	0.40709	0.01884
V254	0	0.16	0.01583	0.04482	0.6136	0.00997	0.01413	0	0	0.14164
V255	0	0.18239	0	0.00104	0.73708	0.00332	0.02239	0	0	0.05378
V256	0.03062	0.02508	0.17633	0.67944	0.01621	0.04299	0.00198	0.00021	0.01453	0.01261
V257	0.39916	0.00989	0.36012	0.0541	0.00876	0.12194	0.02964	0	0.01428	0.00211
V258	0	0.14315	0	0.00863	0.58327	0.00099	0.02949	0	0	0.23447
V259	0.08937	0.03162	0.03604	0.10417	0.1532	0.01248	0.07054	0.46704	0.01803	0.01751
V260	0.01022	0.24128	0.01048	0.00762	0.01375	0.01944	0.05504	0.60262	0.03955	0
V261	0.23038	0.01708	0.02606	0.00993	0.0242	0.26891	0.33831	0	0.04977	0.03537
V262	0.00157	0.45607	0.08105	0.02116	0.00653	0.333	0.03009	0.00873	0.01205	0.04974
V263	0.43922	0.39067	0.02382	0.00874	0.01295	0.00636	0.05417	0.00224	0.01134	0.05048
V264	0.03	0.0601	0.12651	0.48704	0.21924	0.01683	0.02417	0	0.00729	0.02881
V265	0.03114	0.29245	0.06502	0.26075	0	0.02143	0.14302	0	0.0172	0.16899
V266	0.01473	0.73555	0.10064	0.02083	0.0027	0.00399	0.02165	0.01509	0.08195	0.00286
V267	0.00047	0.14794	0.00023	0.02861	0	0.00759	0.02732	0	0.00432	0.78352
V268	0	0.37946	0.03888	0.12378	0.33591	0.00234	0.02559	0.00531	0.03589	0.05283
V269	0.05936	0.01846	0.33342	0.52378	0.02196	0.00118	0.00223	0.00382	0.0304	0.00539
V270	0.01317	0.17734	0.00398	0.00157	0.71944	0.0031	0.01531	0	0	0.0661
V271	0.04959	0.02593	0.22754	0.01358	0.06266	0.01596	0.04874	0	0.53297	0.02303
V272	0.02103	0.18791	0.07794	0.01608	0.01306	0.17303	0.055	0.14475	0.18471	0.12648
V273	0.00719	0.01703	0.06201	0.18487	0.07168	0.61261	0.04165	0	0.00132	0.00166
V274	0.07269	0	0.0575	0.02856	0	0.13253	0.03174	0.02667	0.01731	0.63299
V275	0	0.20508	0.00091	0.00495	0.40876	0.05557	0.02049	0	0	0.30423
V276	0.02802	0.11501	0.10155	0.35743	0.04242	0	0.13327	0.01048	0.08801	0.12381
V277	0.04355	0.22749	0.42388	0.25177	0.01383	0.00183	0.00588	0.00039	0.0232	0.00819
V278	0.10455	0	0.03148	0.01456	0	0	0.03238	0	0.00311	0.81393
V279	0.01847	0.19428	0.06787	0.26109	0.19003	0.00703	0.23015	0	0.00919	0.0219
