Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V43	0.08546	0.07843	0.17982	0.01075	0.18231	0.11996	0.15751	0.04323	0.14254	0
V44	0.0131	0	0.59304	0	0	0	0	0.39386	0	0
V45	0	0.0601	0.00918	0	0	0.06853	0.17175	0.00487	0.68557	0
V46	0.15129	0.11614	0.11998	0.24595	0.06541	0	0	0.00063	0	0.3006
V47	0	0.06656	0	0	0	0.27727	0.57275	0.02874	0.05469	0
V48	0	0.00149	0.04862	0	0.21205	0	0	0	0.0292	0.70863
V49	0.13071	0	0	0	0	0	0	0.86929	0	0
V50	0.29764	0.15565	0.01183	0	0.03264	0.50224	0	0	0	0
V51	0.13602	0.02066	0.69497	0	0.07033	0	0	0.07213	0.00589	0
V52	0	0.05972	0.16643	0.32871	0	0.1458	0.27617	0.02317	0	0
V53	0.44625	0.01596	0.16976	0.03895	0	0	0	0.18693	0	0.14216
V54	0	0	8e-05	0	0.188	0.81192	0	0	0	0
V55	0.00276	0.02658	0.07268	0.87439	0	0.02359	0	0	0	0
V56	0.12926	0.01706	0.65595	0	0.05759	0.14015	0	0	0	0
V57	0	0.03356	0.7404	0.13268	0	0	0	0.04252	0.05084	0
V58	0.00931	0.17331	0.12698	0.11012	0	0.56956	0.01073	0	0	0
V59	0	0.12474	0	0	0	0.26319	0.53989	0.026	0.04617	0
V60	0.80651	0.02308	0	0	0.02174	0	0	0	0.14867	0
V61	0	0	0.02489	0	0	0.97511	0	0	0	0
V62	0	0.0488	0.03171	0	0.07086	0.13383	0.29609	0.03449	0.10147	0.28276
V63	0.00756	0.17402	0.03503	0	0.22306	0.56033	0	0	0	0
V64	0.05891	0	0.3687	0.23937	0	0	0	0.33301	0	0
V65	0.02754	0.0558	0.10363	0.41065	0	0.00198	0.02334	0.34505	0.03201	0
V66	0	0.02162	0.08723	0	0.76381	0.04532	0.00958	0.00571	0	0.06674
V67	0	0.20525	0.60901	0	0.02256	0.06992	0.04388	0.02087	0.02851	0
V68	0	0.03147	0.00818	0	0.00228	0	0	0.40707	0.551	0
V69	0.03102	0	0.96898	0	0	0	0	0	0	0
V70	0.78638	0.01763	0.06546	0	0	0.03803	0	0.00275	0.08976	0
V71	0	0	0	0	0	0	0	1	0	0
V72	0.2129	0.03551	0.12195	0.27312	0.20244	0	0	0	0	0.15407
V73	0.01949	0.02542	0.09059	0	0.83925	0.02526	0	0	0	0
V74	0	0.00147	0.12056	0.20711	0.07711	0.00863	0	0	0	0.58511
V75	0	0.12312	0.23728	0.49428	0	0.0099	0	0	0.13542	0
V76	0	0	0	0	0	1	0	0	0	0
V77	0	0.02776	0.03393	0.31874	0	0.40542	0.21341	0.00075	0	0
V78	0	0.46743	0.0673	0	0.09897	0.11281	0.22531	0	0	0.02818
V79	0	0.03979	0.07316	0.3115	0	0.30031	0	0	0.27524	0
V80	0.41654	0.00593	0.02918	0	0.07916	0	0	0	0.06622	0.40296
V81	0	0	0.08298	0.11885	0.13646	0.6602	0.00151	0	0	0
V82	0.06774	0.49484	0.09815	0.27228	0.00434	0.00769	0	0.05496	0	0
V83	0.02243	0.02126	0.07508	0.57446	0	0	0	0.30676	0	0
V84	0	0.00284	0.04768	0	0.10782	0.67942	0.16224	0	0	0
V85	0.20971	0	0.57045	0	0.01174	0	0	0	0	0.20809
V86	0.29995	0	0.32714	0.37291	0	0	0	0	0	0
V87	0	0.06881	0.02422	0	0.02817	0	0	0	0.87881	0
V88	0.01748	0.30512	0.08374	0.59367	0	0	0	0	0	0
V89	0	0.071	0	0	0	0.2328	0.50736	0.15112	0.03772	0
V90	0	0.04961	0.52134	0	0.0827	0	0	0	0	0.34634
V91	0.03705	0	0.96295	0	0	0	0	0	0	0
V92	0	0.07369	0	0	0	0.25985	0.53689	0.02566	0.10392	0
V93	0	0.09743	0.0642	0	0	0.05901	0.14868	0.02376	0.60691	0
V94	0.96529	0	0	0	0	0.00981	0	0.02491	0	0
V95	0	0.05552	0	0	0	0.1446	0.35813	0.44174	0	0
V96	0.01611	0.12307	0.44081	0.41409	0	0.00592	0	0	0	0
V97	0	0.06692	0	0	0	0.24591	0.53159	0.02888	0.08884	0.03786
V98	0	0.27421	0.0985	0.01238	0.28152	0.02218	0.02624	0.1303	0.09094	0.06372
V99	0.54882	0.03609	0.00011	0	0	0.01795	0.03083	0.01268	0.35351	0
V100	0.16468	0.03522	0.088	0.20511	0	0.36107	0.0067	0	0.1392	0
V101	0	0.00537	0.02543	0	0.12988	0.13111	0.10788	0.0646	0	0.53574
V102	0.0317	0.19459	0.01823	0	0.12285	0.39369	0.09556	0.14337	0	0
V103	0.05357	0.05122	0.02494	0	0	0	0	0	0.87027	0
V104	0.03452	0	0.96548	0	0	0	0	0	0	0
V105	0.3248	0	0.09761	0	0	0.0892	0	0.48839	0	0
V106	0.04336	0.61549	0.27349	0	0.06766	0	0	0	0	0
V107	0.22811	0.20366	0.07289	0	0.37349	0.0214	0.00034	0.05207	0.04804	0
V108	0	0	0.08043	0.13113	0.04082	0.46516	0	0.02296	0	0.2595
V109	0	0	0	0	0	0.99599	0.00401	0	0	0
V110	0	0.02457	0.08254	0	0.83407	0.00014	0	0.05868	0	0
V111	0	0.08833	0	0	0.05527	0.24398	0.52279	0.02616	0.06347	0
V112	0	0.07391	0	0	0.00062	0.19622	0.42942	0.02752	0.15303	0.11929
V113	0	0.03536	0.03195	0	0.02343	0.03265	0	0.02675	0.77835	0.0715
V114	0.00183	0.05327	0.02948	0	0	0	0	0	0.91542	0
V115	0.03482	0.80117	0.0527	0	0.11131	0	0	0	0	0
V116	0.44602	0.03054	0	0	0	0	0	0.52345	0	0
V117	0	0.0691	0	0	0	0.27065	0.57832	0.02939	0.05255	0
V118	0	0	0	0	0	1	0	0	0	0
V119	0	0.05556	0.07684	0.62624	0	0.23198	0.00929	0	8e-05	0
V120	0.73482	0	0.20153	0	0	0.06365	0	0	0	0
V121	0.01191	0.1308	0.30247	0	0.02734	0.242	0.22556	0.03158	0.02793	0.00041
V122	0	0.07063	0.12534	0	0	0.08489	0.07417	0	0.64497	0
V123	0.00126	0	0.03678	0	0.39223	0	0	0.56973	0	0
V124	0.75698	0	0	0	0	0	0	0.24302	0	0
V125	0	0.12205	0.14487	0	0	0.08011	0	0.65298	0	0
V126	0	0.0777	0.08253	0	0.7967	0.00296	0	0.04011	0	0
V127	0	0.05012	0.6259	0	0	0.06078	0.13167	0.00477	0.12675	0
V128	0.01325	0.14808	0.49557	0	0.31871	0.02439	0	0	0	0
V129	0	0.11901	0.13108	0.20573	0.06519	0	0	0	0.479	0
V130	0.01252	0	0.47384	0	0	0	0	0.51364	0	0
V131	0.03597	0.3852	0.56306	0	0.01578	0	0	0	0	0
V132	0.04846	0.08182	0.01625	0	0.02712	0.19958	0.43569	0.14696	0.04412	0
V133	0	0	0.02525	0.19979	0	0.10803	0	0.66694	0	0
V134	0	0.06873	0.31324	0	0.31134	0.05995	0.11734	0.01673	0	0.11268
V135	0	0.20526	0.19408	0	0.03392	0	0	0	0.56674	0
V136	0.02088	0.56703	0.0965	0.14052	0.07615	0	0	0	0	0.09892
V137	0	0.04867	0	0	0	0.51214	0.32789	0.00719	0.1041	0
V138	0	0.08787	0.00967	0	0.04235	0.17582	0.38181	0.02554	0.11645	0.1605
V139	0.58212	0.04159	0.01557	0	0.04867	0.07505	0	0	0.23699	0
V140	0.02765	0.00923	0.4037	0.51227	0	0.04715	0	0	0	0
V141	0.02111	0	0.04072	0.93549	0	0.00268	0	0	0	0
V142	0	0.07321	0.03242	0.20773	0	0.21046	0.42384	0.02752	0.02481	0
V143	0.0306	0.77066	0.09483	0.00409	0.09982	0	0	0	0	0
V144	0	0.02492	0	0	0	0.54843	0.37133	0.0336	0.02172	0
V145	0.03285	0.06966	0.05526	0.62165	0	0	0	0.22058	0	0
V146	0	0.0037	0.59539	0	0.04431	0	0	0.18334	0	0.17325
V147	0	0.02755	0.04204	0	0.21337	0	0	0.01485	0.59789	0.10431
V148	0	0.06767	0.02268	0	0	0.03767	0.00233	0	0.86966	0
V149	0	0.05443	0.06435	0.69925	0	0	0	0.13438	0.04759	0
V150	0.0388	0	0.05995	0	0.28628	0	0	0	0	0.61497
V151	0	0	0.07506	0	0.14438	0.02257	0	0	0	0.75798
V152	0	0	0	0	0	0	0	0.97767	0	0.02233
V153	0	0.01438	0.07686	0	0.81582	0	0	0.09294	0	0
V154	0.0684	0	0.71579	0.21582	0	0	0	0	0	0
V155	0.01625	0	0.03068	0	0	0.0256	0	0.75611	0.17135	0
V156	0.08889	0.01658	0.21188	0	0.00077	0.52641	0.00807	0.04496	0.10244	0
V157	0.01559	0.37894	0.08829	0	0.26937	0.24781	0	0	0	0
V158	0.29458	0.52397	0.04844	0	0.11398	0	0	0.01904	0	0
V159	0.01789	0.03467	0.36422	0	0.39333	0.01311	0	0.11091	0	0.06588
V160	0.06263	0.80465	0.0302	0	0.10252	0	0	0	0	0
V161	0.01154	0	0.03411	0.95434	0	0	0	0	0	0
V162	0	0	0.02603	0	0.13352	0	0	0	0	0.84045
V163	0.10816	0	0.89184	0	0	0	0	0	0	0
V164	0.021	0	0.979	0	0	0	0	0	0	0
V165	0	0	0.40749	0	0.11148	0	0	0	0	0.48103
V166	0.03934	0.12245	0.07303	0.67514	0	0.01392	0	0.07612	0	0
V167	0.99453	0	0	0	0	0	0	0	0.00547	0
V168	0.02769	0.00909	0.02726	0	0	0.26218	0	0.51392	0.15986	0
V169	0	0	0.10074	0.15323	0.07691	0.20034	0	0.01199	0	0.45679
V170	0.00065	0.0431	0.01661	0	0	0	0	0	0.93965	0
V171	0	0.00916	0.31654	0	0.00585	0.45729	0.02465	0.06335	0.12315	0
V172	0	0.06971	0	0	0	0.37334	0.44975	0.02883	0.07837	0
V173	0	0.05348	6e-04	0	0.03424	0.1856	0.36529	0.02517	0.11317	0.22245
V174	0	0.11056	0.34026	0.39546	0.086	0.03223	0	0.00283	0	0.03265
V175	0.94557	0	0.05443	0	0	0	0	0	0	0
V176	0.17262	0	0	0	0.00208	0.81467	0	0	0.01064	0
V177	0.79773	0	0.01156	0.07403	0	0	0	0	0	0.11669
V178	0.19181	0	0.03414	0	0.04827	0.70555	0	0	0	0.02022
V179	0.15163	0.00982	0.0845	0	0.75405	0	0	0	0	0
V180	0.48915	0.11229	0.01908	0.37948	0	0	0	0	0	0
V181	0.00641	0.17829	0.75638	0	0.01889	0.01794	0.0221	0	0	0
V182	0	0.00013	0.06439	0	0.34	0	0	0.59548	0	0
V183	0.00619	0.16341	0.05117	0.65605	0	0.06141	0.06178	0	0	0
V184	0.17214	0	0.02263	0	0.0125	0.65166	0	0.02432	0	0.11675
V185	0.64915	0.01984	0.01944	0.19861	0	0	0	0.11226	7e-04	0
V186	0.93467	0	0	0.06533	0	0	0	0	0	0
V187	0.84306	0.0015	0.0963	0	0	0	0	0	0.05266	0.00648
V188	0.07282	0.12483	0.13836	0	0.63804	0.02264	0.0033	0	0	0
V189	0.97861	0	0	0.02139	0	0	0	0	0	0
V190	0	0.05467	0.02096	0	0.06992	0.07054	0	0	0.78391	0
V191	0	0.05559	0.18606	0.35293	0.33763	0.03254	0.02341	0.01185	0	0
V192	0	0	0.06275	0	0.37843	0	0	0	0	0.55883
V193	0.05675	0.07995	0.27921	0.28685	0.0636	0.05082	0.08513	0.0977	0	0
V194	0	0	0	0	0	0.87979	0.12021	0	0	0
V195	0	0.09548	0.01596	0	0.06556	0.32749	0.38668	0.07352	0.03531	0
V196	0.84092	0	0	0.15908	0	0	0	0	0	0
V197	0	0.03361	0.06882	0.18358	0	0	0	0.55675	0.15725	0
V198	0	0.01584	0.07275	0	0.61272	0.28656	0.01213	0	0	0
V199	0	0.03348	0.1341	0	0.39478	0.05352	0.09352	0.00135	0	0.28926
V200	0	0.02847	0.03064	0	0.44451	0.20898	0.16948	0.11792	0	0
V201	0.18095	0.08351	0.02026	0	0	0.01665	0.04967	0.01283	0.63614	0
V202	0.01153	0.31447	0.58181	0	0.02907	0.01694	0.04013	0.00604	0	0
V203	0	0.11697	0.47906	0.0877	0	0.03988	0.05767	0.00443	0.21429	0
V204	0.00011	0.20488	0.36258	0.27735	0	0.08647	0	0.06862	0	0
V205	0.01041	0.12194	0.0122	0	0	0.20573	0.40557	0.10405	0.1401	0
V206	0.31408	0	0.68592	0	0	0	0	0	0	0
V207	0	0.15028	0.11917	0.01198	0.16975	0	0	0	0.20017	0.34865
V208	0	0	0.06239	0	0	0.89219	0.01325	0	0.03217	0
V209	0.03282	0.01387	0.17061	0	0.78271	0	0	0	0	0
V210	0.04933	0.02038	0.13458	0	0.6446	0.00044	0	0.15067	0	0
V211	0	0.09557	0.78176	0	0	0.01067	0.01361	0.05526	0.04313	0
V212	0.06776	0.08656	0.01525	0	2e-05	0	0	0.46809	0.36233	0
V213	0.11245	0	0.02395	0	0.14814	0.70872	0.00673	0	0	0
V214	0	0.07048	0.00785	0	0.30283	0.21406	0.36282	0.01681	0	0.02514
V215	0	0.06633	0	0	0	0.27847	0.57526	0.02861	0.05133	0
V216	0.02934	0.60718	0.05347	0	0.31002	0	0	0	0	0
V217	0.01737	0.17843	0.13036	0.04525	0.23877	0.28955	0	0.04797	0	0.05229
V218	0.0088	0	0.00564	0	0.00875	0.79115	0.17027	0	0	0.01539
V219	0	0	0	0	0	0	0	1	0	0
V220	0	0.05714	0.06058	0.37851	0	0	0	0.07	0.43378	0
V221	0.13427	0.11325	0.38184	0	0.03511	0	0	0.1101	0.2009	0.02454
V222	0.02407	0	0.83591	0	0	0.14002	0	0	0	0
V223	0.00465	0.00429	0.89191	0	0	0.09463	0.00452	0	0	0
V224	0	0.03133	0.77954	0	0	0	0	0.08741	0.10172	0
V225	0.00211	0	0.39989	0.33117	0	0	0	0.26683	0	0
V226	0.03849	0.68213	0.02952	0	0.08533	0	0	0.16453	0	0
V227	0.01531	0.0045	0.78863	0	0.19157	0	0	0	0	0
V228	0.03489	0.57215	0.1191	0	0.0938	0	0	0.18006	0	0
V229	0.6989	0	0	0	0	0.3011	0	0	0	0
V230	0	0.05111	0.08089	0.40878	0.01153	0.0481	0.07682	0.00652	0.01087	0.30538
V231	0.01745	0.24854	0.04778	0	0.04018	0.08826	0	0	0.55779	0
V232	0.03149	0.35085	0.52578	0	0.02559	0	0	0.06629	0	0
V233	0	0.05873	0.10158	0	0.70857	0.02106	0.01117	0	0.0989	0
V234	0	0.0367	0.03084	0	0.18014	0.04218	0.1426	0.56753	0	0
V235	0.02059	0	0.43541	0	0	0	0	0.544	0	0
V236	0	0.00235	0.30781	0.23676	0	0.45308	0	0	0	0
V237	0.02106	0.04876	0.58465	0.04664	0.23952	0.03288	0	0.0265	0	0
V238	0.00767	0	0.36924	0	0	0	0	0.62309	0	0
V239	0.01712	0.18613	0.09411	0.58493	0	0.04793	0.00934	0	0	0.06043
V240	0.02225	0.04133	0.01447	0	0	0.478	0.37374	0.01216	0.05805	0
V241	0.19965	0	0.02939	0.74657	0	0.02439	0	0	0	0
V242	0	0.04879	0.06969	0	0	0	0	0	0.88152	0
V243	0	0.04771	0.07158	0.10262	0	0.08436	0.02108	0	0.64366	0.02899
V244	0	0.05454	0.39046	0	0	0.14122	0.3045	0.07591	0.03338	0
V245	0.15482	0.11082	0.19618	0	0.00878	0.51974	0	0.00965	0	0
V246	0	0.26304	0	0	0.00585	0.20397	0.4436	0.01903	0.06451	0
V247	0.02924	0	0.97076	0	0	0	0	0	0	0
V248	0.47828	0.09556	0.03159	0	0	0.05796	0.08918	0.24743	0	0
V249	0.02317	0	0.85068	0	0.09183	0	0	0	0	0.03432
V250	0	0.02491	0.05637	0.33408	0	0.30046	0	0.28417	0	0
V251	0.60909	0.19142	0.03631	0	0.08456	0	0	0.07862	0	0
V252	0.07855	0.48244	0.07057	0.00171	0.04434	0.27827	0	0.04411	0	0
V253	0	0.03431	0.35607	0	0	0.05432	0	0	0.55531	0
V254	0.00022	0.01687	0.13876	0	0.82979	0.01436	0	0	0	0
V255	0	0.00734	0.07528	0	0.91205	0.00532	0	0	0	0
V256	0.01188	0	0.02675	0.94149	0	0.01989	0	0	0	0
V257	0.40663	0	0.45317	0	0	0.1402	0	0	0	0
V258	0	0	0.09146	0	0.85275	0.00829	0	0	0	0.0475
V259	0.05605	0	0.08912	0.04593	0.05989	0	0	0.74902	0	0
V260	0.0028	0.0944	0	0	0	0	0	0.9028	0	0
V261	0.16279	0.04895	0.00271	0	0	0.42537	0.2387	0.00943	0.11204	0
V262	0.01622	0.39521	0.1351	0	0.07486	0.37804	0	0	0	0.00057
V263	0.45663	0.40611	0.02243	0	0.07031	0.02131	0.01259	0	0	0.01063
V264	0.00649	0.06279	0.11828	0.60393	0.16837	0.04014	0	0	0	0
V265	0.0065	0.322	0.09135	0.30624	0.0155	0.0852	0.10006	0	0	0.07314
V266	0.02768	0.67412	0.17539	0	0.12282	0	0	0	0	0
V267	0	0.17243	0.07337	0	0.1572	0	0	0	0	0.59701
V268	0.00267	0.29294	0.138	0.08044	0.46354	0.0161	0.00631	0	0	0
V269	0.03354	0	0.30976	0.65671	0	0	0	0	0	0
V270	0.01727	0.00574	0.07752	0	0.89947	0	0	0	0	0
V271	0.01046	0.06044	0.19971	0	0.02314	0	0	0	0.70625	0
V272	0	0.17045	0.1058	0	0.05922	0.15745	0.00128	0.24031	0.23072	0.03478
V273	0	0	0.0851	0.17332	0.01603	0.72214	0.00341	0	0	0
V274	0.04097	0.00141	0.15206	0	0.1365	0.15515	0	0.06503	0	0.44888
V275	0	0.08535	0.07923	0	0.66511	0.0564	0	0	0	0.11391
V276	0	0.16411	0.08914	0.42198	0.02623	0.05298	0.09263	0.02708	0.09094	0.03489
V277	0.02688	0.20805	0.57337	0.19171	0	0	0	0	0	0
V278	0.1095	0	0.0833	0	0.1266	0	0	0	0	0.68059
V279	0	0.1958	0.08556	0.26804	0.18033	0.10342	0.16686	0	0	0
V280	0.05684	0.05091	0.08668	0.00653	0.12036	0.35761	0.20374	0.11734	0	0
V281	0	0	0.03305	0	0.04655	0.82829	0.01429	0	0	0.07782
V282	0.00476	0	0.04471	0.95053	0	0	0	0	0	0
V283	0.04595	0.05625	0.15121	0	0.51261	0.05634	0.00684	0.03167	0.13913	0
V284	0	0	0.27639	0	0.1081	0	0	0	0	0.61551
V285	0	0.12543	0.05058	0	0.09248	0	0	0.41131	0	0.32022
V286	0	0	0.13752	0	0.0654	0.4911	0	0	0	0.30599
V287	0	0.05155	0.01589	0	0.07119	0.16145	0.31306	0.02293	0.06281	0.30111
V288	0.00163	0	0.00521	0	0	0.2106	0	0.78256	0	0
V289	0.02353	0.16231	0.7572	0	0.05695	0	0	0	0	0
V290	0	0.05542	0.14144	0	0	0.39528	0.3517	0.02276	0.03339	0
V291	0.8586	0	0.06781	0.01672	0	0.05686	0	0	0	0
V292	0.01696	0	0.59186	0	0	0.39118	0	0	0	0
V293	0.04287	0	0.95698	0	0	0	0	0.00016	0	0
V294	0.02509	0.25488	0.21843	0	0.03403	0.00899	0.03192	0.00443	0.42223	0
V295	0.02257	0.06225	0.83728	0	0	0	0	0.0719	0	0.006
V296	0	0.0799	0.16341	0.10506	0.24682	0.01037	0.00876	0.13206	0.25362	0
V297	0.18735	0.05648	0.06301	0	0.18109	0	0.01681	0.00745	0	0.4878
V298	0.00459	0	0.07569	0.91762	0	0.0021	0	0	0	0
V299	0.31596	0	0.01237	0	0.11271	0.55896	0	0	0	0
V300	0	0.01755	0.10278	0.21969	0.095	0	0	0.56498	0	0
V301	0	0	0	0	0	0	0	1	0	0
V302	0.2542	0	0.02856	0	0	0	0	0.71724	0	0
V303	0.02193	0.48381	0.1528	0	0.0624	0.27905	0	0	0	0
V304	0.07729	0	0	0	0	0	0	0.92271	0	0
V305	0.02461	0.01157	0.48526	0	0.40796	0.05755	0	0	0	0.01306
V306	0	0.00187	0.05307	0.35971	0	0.51821	0.01154	0.0556	0	0
V307	0.00818	0.12151	0.07508	0	0.79524	0	0	0	0	0
V308	0.02952	0.75664	0.09018	0	0.09852	0.02514	0	0	0	0
V309	0.00127	0.17092	0.07797	0	0.74984	0	0	0	0	0
V310	0.23109	0.05062	0.07474	0	0.52993	0.03218	0	0.08076	0	0.00069
V311	1	0	0	0	0	0	0	0	0	0
V312	0	0	0.16255	0	0.11495	0	0	0.21432	0	0.50818
V313	0	0	0	0	0	0.54165	0	0.45835	0	0
V314	0.12171	0.32111	0.27228	0	0.26903	0.01587	0	0	0	0
V315	0	0.05999	0.49918	0	0	0.12931	0.27276	0.01422	0.02453	0
V316	0	0	0	0	0	0.8972	0	0.1028	0	0
V317	0	0.04054	0.15286	0.00401	0.1399	0.0536	0.11731	0.01327	0	0.47851
V318	0.01692	0.49239	0.36997	0	0.07002	0.02152	0.02919	0	0	0
V319	0	0.06154	0	0	0.03882	0.2281	0.42746	0.02773	0.07494	0.14139
V320	0.02668	0.00119	0.65478	0.31736	0	0	0	0	0	0
V321	0.01988	0.00396	0.00576	0	0.00527	0.51766	0	0	0.44747	0
V322	0	0.01339	0.24032	0.02584	0.09598	0.11624	0.0245	0.00498	0	0.47875
V323	0.00071	0	0.07211	0.76118	0	0.15559	0	0	0	0.01041
V324	0.25092	0.0107	0.01741	0	0.01259	0.31657	0	0.03478	0.35703	0
V325	0	0.07596	0	0	0	0.25086	0.53742	0.06545	0.07031	0
V326	0.03418	0	0.92925	0.03658	0	0	0	0	0	0
V327	0	0	0	0	0.06726	0.91215	0.01449	0.00609	0	0
V328	0.07859	0.0267	0.15133	0	0	0	0	0.74338	0	0
V329	0.02592	0.76461	0.05066	0	0.09481	0.02022	0.04378	0	0	0
V330	0.00594	0	0.00262	0.08127	0	0	0	0.91017	0	0
V331	0	0	0.02079	0	0.12587	0	0	0.34982	0.07405	0.42948
V332	0.02573	0.03683	0.15563	0.00883	0.69298	0.057	0	0.02301	0	0
V333	0.04234	0.03109	0.23952	0	0.62135	0.04427	0	0.02143	0	0
V334	0	0.07024	0.04506	0.11547	0	0.05441	0.12303	0.0051	0.5867	0
V335	0.04733	0.21015	0.33339	0	0.09605	0.01154	0	0.00084	0	0.3007
V336	0	0.04606	0.06174	0.08555	0	0.09282	0	0.00143	0.7124	0
V337	0	0.0338	0.0696	0.69703	0	0.06073	0.0873	0	0	0.05154
V338	0.29252	0.03649	0.15666	0	0.01133	0.01899	0.04062	0.02792	0.37918	0.03629
V339	0.09298	0.06669	0.09754	0.04854	0.14039	0.02554	0	0	0.52832	0
V340	0	0	0	0	0	0	0	1	0	0
V341	0.13926	0.07905	0.06505	0	0.59552	0.03196	0.03487	0.05428	0	0
V342	0	0	0.06804	0	0.6344	0	0	0	0	0.29757
V343	0.03295	0.05267	0.14257	0	0.06661	0.053	0.10493	0.0059	0.49465	0.04673
V344	1	0	0	0	0	0	0	0	0	0
V345	0.0381	0.76145	0.06749	0	0.13297	0	0	0	0	0
V346	0.04027	0	0.12047	0	0.01724	0	0	0.64639	0	0.17563
V347	0	0	0.05288	0	0.13443	0.11452	0	0	0	0.69817
V348	0	0	0.04869	0	0.69374	0.25756	0	0	0	0
V349	0.01254	0.67921	0.04715	0	0.08682	0.05397	0.12032	0	0	0
V350	0	0.0691	0.07919	0.14101	0	0.15182	0.29769	0.02768	0.23352	0
V351	0	0.05836	0.1874	0	0.00087	0.2896	0.3452	0.01771	0.09214	0.00873
V352	0	0	0.07879	0	0.23922	0.32635	0	0	0.12393	0.23172
V353	0	0	0.01114	0	0	0.52805	0.00637	0.40413	0	0.05031
V354	0	0.0582	0.01719	0	0	0.20067	0	0	0.72393	0
V355	0.9629	0	0	0	0	0	0	0	0	0.0371
V356	0	0.02085	0.05418	0	0	0	0	0.53964	0.38533	0
V357	0.01945	0	0.00319	0	0.09069	0.88668	0	0	0	0
V358	0.01795	0	0.82684	0	0	0.06623	0	0.08899	0	0
V359	0.25988	0.01641	0.05442	0	0.00387	0.25094	0	0.01487	0.3996	0
V360	0	0.05659	0.12406	0	0.7979	0.02145	0	0	0	0
V361	0	0	0	0	0	1	0	0	0	0
V362	0.00775	0	0.04275	0	0.28344	0	0	0.65817	0	0.00789
