Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V188	0.89832	0.04481	0	0.05687	0
V189	0.45773	0.27489	0	0.24545	0.02193
V190	0.41652	0.14357	0.20553	0.07521	0.15917
V191	0.21282	0.23547	0	0.44217	0.10954
V192	0.30814	0.24178	0.10439	0.24537	0.10032
V193	0.03956	0.27301	0.52185	0.07932	0.08626
V194	0.2653	0.12819	0.07599	0.21408	0.31644
V195	0.59519	0.20795	0.19686	0	0
V196	0.00099	0.07774	0.06736	0.25046	0.60344
V197	0.07084	0.90105	0	0	0.02811
V198	0.23305	0.28185	0.01	0.26401	0.21109
V199	0.80062	0.03213	0.16726	0	0
V200	0.84943	0.02375	0	0.04191	0.08492
V201	0.02211	0.01295	0.00275	0.7845	0.17768
V202	0.97111	0.02889	0	0	0
V203	0.56578	0.29338	0	0.05947	0.08137
V204	0.36069	0.16501	0.00692	0.1131	0.35427
V205	0.11087	0.11565	0.12481	0.21992	0.42875
V206	0.02827	0.09343	0	0.79481	0.08349
V207	0	0.00771	0	0.91864	0.07364
V208	0.1276	0.28057	0.47138	0.07121	0.04925
V209	0.15968	0.10848	0.10119	0.18668	0.44397
V210	0	0.06867	0.91713	0.0142	0
V211	0.14988	0.10844	0.21516	0.16204	0.36448
V212	0.063	0.82227	0.03761	0.00804	0.06909
V213	0.0985	0.05695	0.06	0.39484	0.38972
V214	0	0.60603	0.37035	0.00051	0.0231
V215	0.24802	0.28823	0.12217	0.14245	0.19913
V216	0.03623	0.12009	0.35124	0.16462	0.32782
V217	0	0	0	0.88511	0.11489
V218	0.05558	0.2265	0.27488	0.3661	0.07694
V219	0.10284	0.31515	0.36519	0.20495	0.01187
V220	0.19798	0.7875	0.00079	0	0.01372
V221	0.01358	0.14536	0.52148	0.10307	0.21652
V222	0.01713	0.0885	0.00249	0.24135	0.65054
V223	0.52467	0.06359	0.29	0.12175	0
V224	0.05341	0.61498	0	0.11186	0.21976
V225	0.74922	0.19212	0.05866	0	0
V226	0.48992	0.51008	0	0	0
V227	0.08565	0.26319	0	0.58075	0.07042
V228	0.60291	0.07837	0.24148	0.07725	0
V229	0.25344	0.44189	0.23664	0.04253	0.0255
V230	0.01622	0.07755	0.00327	0.24477	0.65819
V231	0.06823	0.65484	0.02595	0.16333	0.08765
V232	0.83773	0.03697	0.1253	0	0
V233	0.05032	0.10478	0.16159	0.24532	0.43799
V234	0.00461	0.40056	0.19658	0.35119	0.04705
V235	1	0	0	0	0
V236	0.03799	0.08195	0.62985	0.23045	0.01975
V237	0.10763	0.12977	0.2589	0.36929	0.13442
V238	0.00049	0.06	0	0.45202	0.48748
V239	0.07484	0.46098	0.02525	0.22217	0.21676
V240	0.0719	0.8717	0	0	0.05641
V241	0.0536	0.9348	0	0	0.0116
V242	0.01741	0.35555	0.28011	0.28837	0.05855
V243	0.48183	0.07539	0.31792	0.06144	0.06341
V244	0.02618	0.46789	0.18164	0.12825	0.19604
V245	0.05136	0.93013	0	0	0.01851
V246	0.66236	0.29633	0	0	0.04132
V247	0.14979	0.16625	0.61133	0.07262	0
V248	0.11078	0.67117	0	0.02503	0.19302
V249	0.2423	0.14293	0.20068	0.18651	0.22758
V250	0	0.10703	0.65738	0.10317	0.13242
V251	0.19697	0.05505	0.0676	0.60895	0.07142
V252	0	0.18007	0.54069	0.19876	0.08048
V253	0.30219	0.61464	0.03276	0.02058	0.02982
V254	0.55268	0.38919	0	0.05072	0.00741
V255	0.88528	0.08566	0	0.00717	0.02189
V256	0.05084	0.81757	0	0	0.13159
V257	0.45679	0.35242	0.10264	0.0398	0.04834
V258	0.15664	0.34304	0.01595	0.43726	0.04711
V259	0.56645	0.30852	0.12503	0	0
V260	0.26197	0.11162	0.09809	0.20035	0.32798
V261	0	0.07402	0.50022	0.34314	0.08263
V262	0.96315	0.03685	0	0	0
V263	0.84226	0.08092	0	0.07682	0
V264	0.07007	0.90296	0	0	0.02697
V265	0.87672	0.1221	0.00118	0	0
V266	0.00997	0.08063	0.0982	0.23203	0.57917
V267	0.0509	0.07343	0	0.33926	0.53641
V268	0.19315	0.46116	0.1132	0.17759	0.0549
V269	0.06657	0.36545	0.33452	0.20175	0.0317
V270	0.02746	0.01014	0.00739	0.89126	0.06375
V271	0.22937	0.73398	0	0	0.03665
V272	0.10944	0.84714	0	0	0.04342
V273	0.26785	0.07435	0.16087	0.37724	0.11968
V274	0.09474	0.11043	0.0303	0.34275	0.42178
V275	0.04169	0.7495	0.11406	0.05781	0.03693
V276	0	0.06394	0.67183	0.26268	0.00155
V277	0.33146	0.07073	0.58971	0.0081	0
V278	0	0.07054	0.32874	0.49791	0.10281
V279	0.12849	0.01079	0	0.77358	0.08714
V280	0.1785	0.05005	0.00902	0.65606	0.10638
V281	0.01527	0.23599	0.01385	0.67388	0.061
V282	0.06208	0.92632	0	0	0.0116
V283	0.36989	0.09046	0.09821	0.13244	0.309
V284	0	0.2047	0.54502	0.07425	0.17603
V285	0.54874	0.45126	0	0	0
V286	0.01418	0.11023	0.8261	0.04949	0
V287	0.22981	0.1237	0.15459	0.34605	0.14586
V288	0.15949	0.09287	0.63488	0.05313	0.05963
V289	0.14727	0.23485	0	0.56541	0.05246
V290	0.45121	0.47775	0.07103	0	0
V291	0.40186	0.21567	0	0.35075	0.03172
V292	0.09525	0.11238	0.41952	0.13685	0.236
V293	0	0.16522	0.77562	0.05916	0
V294	0.0059	0.08929	0.00388	0.23677	0.66416
V295	0	0.05942	0.31639	0.54718	0.07701
V296	0.90306	0.09694	0	0	0
V297	0	0.07823	0.75584	0.16316	0.00278
V298	0.28162	0.0179	0	0.59038	0.1101
V299	0.24886	0.00138	0	0.70376	0.046
V300	1	0	0	0	0
V301	1	0	0	0	0
V302	0	0.04429	0	0.55825	0.39746
V303	0.09983	0.23056	0.20895	0.25045	0.21021
V304	0.13383	0.11231	0.73828	0.01558	0
V305	0.20962	0.37432	0.07111	0.15615	0.18881
V306	0.33716	0.64988	0	0	0.01296
V307	0.20233	0.05384	0.25299	0.46987	0.02097
V308	0.18169	0.0818	0.64903	0.08748	0
V309	0.6899	0.11309	0	0.13511	0.0619
V310	0.03029	0.10065	0	0.2925	0.57656
V311	0	0	0.01719	0.9118	0.07102
V312	0.08074	0.32288	0.25147	0.08525	0.25967
