B_cells	NK_cells	T_cells_CD4.	Monocytes
V51	0.33221	0.38524	0.28255	0
V52	0.05895	0.14811	0.77307	0.01987
V53	0.71029	0.11762	0.17209	0
V54	0.43162	0.19866	0.36972	0
V55	0.26004	0.14088	0.26381	0.33527
V56	0.13451	0.00915	0.12524	0.7311
V57	0.14264	0.77968	0.07768	0
V58	0.66607	1e-05	0.06078	0.27313
V59	0.44685	0.38685	0.1442	0.0221
V60	0.17602	0.17222	0.34637	0.30539
V61	0.78201	0.09966	0.03226	0.08607
V62	0.83497	0.03602	0.09927	0.02974
V63	0.05921	0.76226	0.17853	0
V64	0.0582	0.82421	0.03391	0.08368
V65	0.09015	0	0.14073	0.76912
V66	0.25445	0.64436	0.06619	0.035
V67	0.17827	0.32512	0.49661	0
V68	0.23349	0.15444	0.03836	0.57371
V69	0.0573	0.32415	0.60252	0.01602
V70	0.54247	0.15405	0.20305	0.10043
V71	0.21009	0.09035	0.39236	0.3072
V72	0.57886	0.15649	0.12131	0.14334
V73	0.18998	0.57694	0.18515	0.04793
V74	0.08343	0.23385	0.68272	0
V75	0.69802	0	0.21437	0.08761
V76	0.02525	0.19729	0.22215	0.55531
V77	0.09909	0.3074	0.02257	0.57094
V78	0.3495	0.12341	0.21061	0.31648
V79	0.03338	0.13845	0.76739	0.06078
V80	0.37243	0.04217	0.52361	0.06179
V81	0.08845	0.18603	0.72552	0
V82	0.01442	0.11706	0.86212	0.00639
V83	0.20123	0.18676	0.10223	0.50978
V84	0.43752	0.04807	0.18781	0.3266
V85	0.14184	0.32525	0.41376	0.11915
V86	0.0825	0.09156	0.79488	0.03106
V87	0.07988	0.76954	0.1157	0.03488
V88	0.22237	0.07181	0.29457	0.41125
V89	0.08619	0.02222	0.23578	0.65582
V90	0.0758	0.80563	0.11857	0
V91	0.07611	0.68575	0.23814	0
V92	0.47142	0.03665	0.38386	0.10806
V93	0.86537	0.02442	0.00236	0.10785
V94	0.06359	0.46173	0.05318	0.4215
V95	0.28719	0.41769	0.1914	0.10372
V96	0.15998	0.1092	0.04832	0.6825
V97	0.66763	0.10762	0.22475	0
V98	0.68942	0.27958	0.01881	0.01219
V99	0.7719	0.05125	0.1716	0.00525
V100	0.11393	0.0689	0.79995	0.01721
V101	0.12392	0.07394	0	0.80215
V102	0.87194	0.05195	0.03463	0.04149
V103	0.07379	0.05342	0.13153	0.74126
V104	0.08642	0.84944	0.06414	0
V105	0.10679	0.82201	0.0712	0
V106	0.15481	0.49448	0.34919	0.00153
V107	0.21528	0.22012	0.54561	0.01899
V108	0.18102	0.67884	0.14014	0
V109	0.04289	0.19226	0.59267	0.17217
V110	0.1057	0.7939	0.09992	0.00048
V111	0.87048	0	0.10386	0.02566
V112	0.17472	0.08564	0.44259	0.29704
V113	0.24763	0.11688	0.20697	0.42852
V114	0.31549	0.04659	0.11092	0.527
V115	0.0435	0.68884	0.26766	0
V116	0.17522	0.32153	0.38322	0.12003
V117	0.66498	0.23803	0.06591	0.03107
V118	0.20683	0.55731	0.07498	0.16089
V119	0.19668	0.08386	0.07894	0.64053
V120	0.11479	0.1107	0.77451	0
V121	0.59973	0.12807	0.11968	0.15252
V122	0.88119	0.00901	0.05532	0.05448
V123	0.04526	0.52456	0.08599	0.34418
V124	0.66262	0.27663	0.01375	0.047
V125	0.40174	0.3918	0.20646	0
V126	0.10898	0.16043	0.08163	0.64896
V127	0.2243	0.06043	0.28491	0.43036
V128	0.11508	0.01418	0.14635	0.72439
V129	0.57281	0.2261	0.18982	0.01127
V130	0.04105	0.60501	0.35394	0
V131	0.07611	0.83774	0.04418	0.04197
V132	0.86978	0.00468	0.06863	0.05691
V133	0.85791	0.01739	0.08704	0.03766
V134	0.15505	0.39829	0.16516	0.2815
V135	0.15374	0.02525	0.21307	0.60794
V136	0.29182	0.39998	0.03491	0.27329
V137	0.63854	0.04458	0.25855	0.05832
V138	0.2456	0.39717	0.21047	0.14676
V139	0.3795	0.21268	0.21942	0.1884
V140	0.10541	0.10113	0.08765	0.70581
V141	0.09979	0.18642	0.54049	0.1733
V142	0.77445	0.00102	0.22453	0
V143	0.45535	0.25923	0.09641	0.18901
V144	0.22314	0.17076	0.19787	0.40824
V145	0.01593	0.70984	0.27423	0
V146	0.16144	0.01124	0.07869	0.74863
V147	0.8561	0.02436	0.05344	0.0661
V148	0.16609	0.10512	0.57036	0.15844
V149	0.2806	0.47446	0.24494	0
V150	0.12064	0.26304	0.57203	0.04429
V151	0.24612	0.59157	0.07908	0.08323
V152	0.26202	0.42832	0.25069	0.05897
V153	0.15415	0.70627	0.06815	0.07143
V154	0.26863	0.43573	0.29564	0
V155	0.47873	0.15399	0.29492	0.07236
V156	0.06408	0.17751	0.67071	0.0877
V157	0.33327	0.17221	0.32391	0.17061
V158	0.12104	0	0.09126	0.78771
V159	0.85152	0.07069	0.00873	0.06906
V160	0.7032	0.00104	0.08957	0.20619
V161	0.29518	0.00017	0.0628	0.64185
V162	0.12035	0.31803	0.11731	0.44431
V163	0.13697	0.48445	0.20919	0.16939
V164	0.36988	0.30751	0.1363	0.18631
V165	0.07028	0.29612	0	0.63359
V166	0.0682	0.11422	0.10873	0.70885
V167	0.42425	0	0.02077	0.55498
V168	0.31475	0.53362	0.12561	0.02602
V169	0.26945	0.06036	0.0652	0.605
V170	0.15064	0.05168	0.53031	0.26737
V171	0.16361	0.2611	0.5668	0.00849
V172	0.69867	0	0.28491	0.01643
V173	0.09735	0.16116	0.07361	0.66787
V174	0.07325	0.18476	0.11216	0.62982
V175	0.10258	0.04872	0.75879	0.08991
V176	0.04558	0.73653	0.21789	0
V177	0.06812	0.87798	0.04621	0.00768
V178	0.05301	0.7406	0.05482	0.15156
V179	0.21461	0.02939	0.40051	0.35549
V180	0.07014	0.79813	0.13173	0
V181	0.19663	0.16127	0.5274	0.11471
V182	0.32006	0.19996	0.45003	0.02995
V183	0.2161	0.72812	0.05578	0
V184	0.92974	0	0.07026	0
V185	0.57122	0.37776	0.05101	0
V186	0.1555	0.46905	0.29325	0.0822
V187	0.88419	0.00949	0.07237	0.03394
V188	0.12872	0.25936	0	0.61193
V189	0.80031	0.02093	0.04172	0.13705
V190	0.64083	0.02828	0.31904	0.01186
V191	0.21571	0.2298	0.54545	0.00904
V192	0.33383	0.44924	0.08656	0.13037
V193	0.60022	0.04254	0.25175	0.10549
V194	0.09125	0.84125	0.05993	0.00757
V195	0.05989	0.08449	0.84027	0.01535
V196	0.08656	0.09519	0.03823	0.78003
V197	0.471	0.05283	0.04291	0.43325
V198	0.10351	0.49058	0.38762	0.01829
V199	0.23598	0.03226	0.20914	0.52262
V200	0.17599	0.55449	0.05521	0.21431
V201	0.13534	0.53519	0.2307	0.09877
V202	0.053	0.06741	0.75184	0.12776
V203	0.19228	0.41368	0.39404	0
V204	0.05562	0.54596	0.03919	0.35923
V205	0.05952	0.10869	0.81831	0.01347
V206	0.08241	0.13871	0.77888	0
V207	0.20159	0.20734	0.0812	0.50987
V208	0.27084	0.10005	0.62911	0
V209	0.33188	0.44891	0.10586	0.11334
V210	0.13075	0.70447	0.14663	0.01816
V211	0.48211	0.01135	0.05528	0.45126
V212	0.50493	0.06294	0.41832	0.01381
V213	0.6433	0.03265	0.13543	0.18861
V214	0.36665	0.17246	0.19138	0.2695
V215	0.35924	0.10764	0.0339	0.49923
V216	0.14956	0	0.0778	0.77265
V217	0.08047	0.49043	0.2702	0.1589
V218	0.13746	0.44883	0.20739	0.20632
V219	0.15466	0.61885	0.05031	0.17618
V220	0.05442	0.78695	0.0601	0.09852
V221	0.80377	0.00425	0.02586	0.16613
V222	0.33955	0.15465	0.36933	0.13646
V223	0.03314	0.18224	0.73389	0.05073
V224	0.92174	0	0.07826	0
V225	0.10168	0.78338	0.11494	0
V226	0.32221	0.11291	0.56488	0
V227	0.76195	0	0.2144	0.02365
V228	0.74832	0.068	0.09294	0.09075
V229	0.06228	0.07683	0.83492	0.02596
V230	0.10273	0.04357	0.07284	0.78086
V231	0.06011	0.30512	0.14857	0.4862
V232	0.09441	0.65543	0.02045	0.22971
V233	0.56479	0.09762	0.2188	0.11879
V234	0.08869	0.8188	0.09251	0
V235	0.38789	0.08933	0.50926	0.01352
V236	0.08055	0.11599	0.74996	0.0535
V237	0.24677	0.00165	0.06924	0.68235
V238	0.16653	0.52712	0.29548	0.01086
V239	0.12118	0.41756	0.04803	0.41323
V240	0.49107	0.06089	0.41457	0.03347
V241	0.05645	0.05186	0.84054	0.05116
V242	0.16744	0.6891	0.14347	0
V243	0.26556	0.07736	0.60449	0.05259
V244	0.23689	0.02923	0.67159	0.06229
V245	0.59361	0.28017	0.08417	0.04205
V246	0.0915	0.18907	0.71912	3e-04
V247	0.18614	0.06577	0.74808	0
V248	0.11018	0.04334	0.09251	0.75397
V249	0.00667	0.09947	0.84138	0.05248
V250	0.74274	0	0.23934	0.01791
V251	0.88609	0.04597	0.03927	0.02866
V252	0.04591	0.75604	0.19806	0
V253	0.4056	0.07924	0.18892	0.32624
V254	0.05744	0.83026	0.1123	0
V255	0.09896	0.84494	0.03766	0.01844
V256	0.20531	0.2368	0.50445	0.05344
V257	0.44328	0.11326	0.25175	0.19171
V258	0.20708	0.28128	0.42478	0.08686
V259	0.06994	0.31403	0.60805	0.00798
V260	0.0093	0.30723	0.68347	0
V261	0.61392	0.03845	0.21727	0.13037
V262	0.18922	0.07088	0.03816	0.70175
V263	0.07544	0.87241	0.04202	0.01013
V264	0.2072	0.06263	0.44114	0.28904
V265	0.11178	0	0.17462	0.7136
V266	0.64401	0.31622	0.03976	0
V267	0.01809	0.21218	0.32336	0.44637
V268	0.43163	0.02534	0.17094	0.3721
V269	0.03778	0.54099	0.41086	0.01037
V270	0.63212	0.03447	0.25905	0.07437
V271	0.77524	0.06576	0.05944	0.09957
V272	0.10252	0.77081	0.06325	0.06342
V273	0.15509	0.02718	0.08141	0.73632
V274	0.69209	0	0.20545	0.10246
V275	0.01447	0.09028	0.87222	0.02303
V276	0.51818	0.32464	0.0359	0.12127
V277	0.08385	0.23229	0.19683	0.48703
V278	0.09217	0.08091	0.32129	0.50563
V279	0.67786	0.06113	0.1364	0.12461
V280	0.12104	0	0.09126	0.78771
V281	0.56215	0.03475	0.16463	0.23848
V282	0.09187	0.11624	0.75113	0.04076
V283	0.24609	0.54865	0.10431	0.10095
V284	0.07549	0.80694	0.11757	0
V285	0.10306	0.05238	0.84456	0
V286	0.27495	0.51508	0.15113	0.05885
V287	0.14477	0.78738	0.06747	0.00038
V288	0.04579	0.30558	0.44215	0.20648
V289	0.3006	0.23711	0.41628	0.04602
V290	0.80676	0.14631	0.04693	0
V291	0.48666	0.0907	0.42216	0.00049
V292	0.89329	0.01904	0.00526	0.08242
V293	0.31454	0.05072	0.61267	0.02207
V294	0.14831	0.39416	0.00041	0.45712
V295	0.06206	0.20341	0.22708	0.50745
V296	0.20529	0.1548	0.58254	0.05737
V297	0.16934	0	0.11269	0.71798
V298	0.31208	0.13044	0.55748	0
V299	0.13168	0.29463	0.03244	0.54125
V300	0.03181	0.05083	0.27261	0.64476
V301	0.15377	0.1497	0.61551	0.08102
V302	0.6511	0.31476	0.02396	0.01018
V303	0.0199	0.57649	0.40361	0
V304	0.09198	0.07123	0.71524	0.12155
V305	0.15588	0.19	0.46145	0.19267
V306	0.77183	0.09263	0.07948	0.05606
V307	0.07467	0.84531	0.0769	0.00312
V308	0.25783	0.24598	0.311	0.18519
V309	0.36899	0.31633	0.04807	0.26661
V310	0.12328	0.33245	0.18582	0.35846
V311	0.52264	0.43257	0.04479	0
V312	0.13834	0.67247	0.18919	0
V313	0.03313	0.13244	0.05374	0.78068
V314	0.05304	0.48833	0.1509	0.30773
V315	0.16369	0.59863	0.07848	0.1592
V316	0.32787	0.1565	0.38857	0.12706
V317	0.13088	0.66158	0.09456	0.11298
V318	0.08425	0.55576	0.04636	0.31362
V319	0.09263	0.11045	0.77529	0.02163
V320	0.11056	0.18098	0.62115	0.08732
V321	0.63472	0.32547	0.03981	0
V322	0.23942	0.32938	0.10099	0.33021
V323	0.14087	0.02369	0.12726	0.70817
V324	0.64471	0.24102	0.10281	0.01146
V325	0.32322	0.57721	0.09957	0
V326	0.0169	0.57177	0.13991	0.27142
V327	0.0728	0.16625	0.14033	0.62063
V328	0.08215	0.07203	0.71598	0.12984
V329	0.22708	0.12804	0.1981	0.44679
V330	0.41293	0.0239	0.34402	0.21916
V331	0.39602	0.09418	0.06624	0.44356
V332	0.06175	0.06638	0.21895	0.65292
V333	0.42901	0.0944	0.38818	0.0884
V334	0.38146	0.02605	0.36498	0.22752
V335	0.05579	0.35115	0.51057	0.08249
V336	0.21414	0.65484	0.06514	0.06588
V337	0.30054	0.38826	0.3112	0
V338	0.02724	0.88823	0.07838	0.00615
V339	0.15422	0.04227	0.80351	0
V340	0.08691	0.25512	0.52095	0.13702
V341	0.10491	0.04159	0.10682	0.74669
V342	0.2703	0.02893	0.59797	0.1028
V343	0.88884	0.02628	0.04259	0.04229
V344	0.65438	0.14637	0.19925	0
V345	0.06358	0.08619	0.85023	0
V346	0.26746	0.13362	0.30118	0.29774
V347	0.12386	0.01245	0.16334	0.70036
V348	0.09352	0.61977	0.19018	0.09653
V349	0.35532	0.18388	0.38511	0.07569
V350	0.06345	0.72254	0.21401	0
V351	0.06525	0.06027	0.41819	0.45629
V352	0.08235	0.06731	0.79476	0.05559
V353	0.83204	0.02142	0.06572	0.08082
V354	0.0858	0.64423	0.26481	0.00516
V355	0.29576	0.10248	0.45667	0.14509
V356	0.11499	0.02632	0.13701	0.72169
V357	0.146	0.34344	0.30169	0.20887
V358	0.55674	0.10773	0.07288	0.26266
V359	0.59122	0.0594	0.05143	0.29795
V360	0.54654	0.39197	0.05951	0.00198
V361	0.00941	0.44535	0.54524	0
V362	0.0195	0.8879	0.08984	0.00275
V363	0.20003	0.14759	0.46678	0.1856
V364	0.18429	0.10257	0.64635	0.0668
V365	0.3359	0.02822	0.02905	0.60684
V366	0.11847	0.64359	0.13319	0.10475
V367	0.58862	0.14449	0.01282	0.25407
V368	0.13038	0.67839	0.1353	0.05593
V369	0.04821	0.39297	0.55882	0
V370	0.31	0.28252	0.40748	0
V371	0.22283	0.6652	0.0772	0.03477
V372	0.22941	0.06297	0.15149	0.55613
V373	0.11554	0.17207	0.47502	0.23737
V374	0.7529	0.02175	0.22534	0
V375	0.11322	0.05072	0.17698	0.65907
V376	0.11235	0.03952	0.13478	0.71334
V377	0.78552	0	0.0285	0.18598
V378	0.05009	0.06197	0.43022	0.45772
V379	0.38169	0.20452	0.02551	0.38828
V380	0.20716	0.08922	0.22759	0.47603
V381	0.71986	0.01191	0.11808	0.15014
V382	0.11485	0.08299	0.80216	0
V383	0.80362	0.0013	0.07871	0.11637
V384	0.55769	0.08329	0.15597	0.20305
V385	0.81058	0.01326	0.10499	0.07118
V386	0.35196	0.01614	0.17618	0.45572
V387	0.56721	0.15425	0.21098	0.06756
V388	0.38332	0.32519	0.17479	0.1167
V389	0.42909	0.48359	0.04875	0.03857
V390	0.29942	0.25941	0.44117	0
V391	0.45897	0.11157	0.03198	0.39747
V392	0.42851	0.22706	0.18984	0.15459
V393	0.29496	0.24366	0.35492	0.10646
V394	0.1467	0.24388	0.14524	0.46418
V395	0.24561	0.38694	0.22994	0.13751
V396	0.06216	0.86004	0.06649	0.0113
V397	0.7388	0.08809	0.13005	0.04305
V398	0.46392	0.14332	0.12208	0.27067
V399	0.22129	0.52222	0.19066	0.06583
V400	0.02324	0.58772	0.11012	0.27891
V401	0.06378	0.19638	0.69008	0.04976
V402	0.7729	0.15758	0.06952	0
V403	0.10555	0.02925	0.11701	0.74819
V404	0.11998	0.22693	0.59125	0.06184
V405	0.27678	0.04065	0.19771	0.48485
V406	0.62889	0.24192	0.04252	0.08667
V407	0.02724	0.88823	0.07838	0.00615
V408	0.12238	0.26845	0.40888	0.20029
V409	0.04663	0.03357	0.09329	0.82651
V410	0.13399	0.77785	0.08816	0
V411	0.49609	0.00984	0	0.49407
V412	0.1907	0.10856	0.49682	0.20392
V413	0.09393	0.48201	0.21939	0.20467
V414	0.06831	0.49734	0.35454	0.07981
V415	0.46016	0.04346	0.25064	0.24573
V416	0.0472	0.12474	0.82806	0
V417	0.39437	0.55642	0.04921	0
V418	0.13533	0.12192	0.17401	0.56874
V419	0.1125	0	0.09879	0.78871
V420	0.01396	0.84867	0.07852	0.05885
V421	0.18493	0.08134	0.65043	0.08329
V422	0.14319	0.08197	0.02874	0.7461
V423	0.11393	0.0689	0.79995	0.01721
V424	0.01055	0.09851	0.63265	0.25829
V425	0.08617	0.2662	0.57863	0.06899
V426	0.12309	0.09338	0.73633	0.0472
V427	0.10616	0.40454	0.22715	0.26214
V428	0.13171	0.7105	0.10902	0.04877
V429	0.1063	0	0.10576	0.78794
V430	0.72287	0.16354	0.04193	0.07166
V431	0.21657	0.05387	0.45891	0.27065
V432	0.18393	0.10508	0.0789	0.63209
V433	0.10268	0.70895	0.03283	0.15554
V434	0.38569	0.08479	0.07678	0.45274
V435	0.53036	0.01309	0.14797	0.30858
V436	0.42472	0.01301	0.145	0.41727
V437	0.28784	0.24183	0.0168	0.45352
V438	0.60567	0.16258	0.05438	0.17737
V439	0.11696	0.11816	0.02741	0.73747
V440	0.51916	0.0418	0.05199	0.38705
V441	0.10032	0.16883	0.58409	0.14676
V442	0.33482	0.34079	0.16624	0.15814
V443	0.7286	0.00326	0.11736	0.15077
V444	0.06358	0.08619	0.85023	0
V445	0.59413	0.03572	0.34516	0.02499
V446	0.07971	0.76326	0.11508	0.04194
V447	0.60698	0.10417	0.20056	0.08829
V448	0.07299	0.08661	0.2266	0.61379
V449	0.54877	0.05817	0.30792	0.08515
V450	0.17547	0.75895	0.06558	0
V451	0.87667	0.05567	0.01379	0.05387
V452	0.12376	0.01149	0.11982	0.74493
V453	0.76474	0.07685	0.09484	0.06357
V454	0.02444	0.85525	0.11998	0.00033
V455	0.5823	0.04988	0.31363	0.05418
V456	0.33864	0.14571	0.38802	0.12763
V457	0.0406	0.05936	0.06659	0.83345
V458	0.31832	0.23957	0.01696	0.42515
V459	0.05321	0.74025	0.15097	0.05557
V460	0.87453	0.00642	0.07029	0.04876
V461	0.16327	0.05334	0.03201	0.75137
V462	0.39047	0.25782	0	0.35171
V463	0.27434	0.4548	0.19483	0.07604
V464	0.53806	0.10806	0.01116	0.34272
V465	0.41637	0.41001	0.05709	0.11653
V466	0.59084	0.19028	0.01723	0.20166
V467	0.33401	0.52997	0.12605	0.00996
V468	0.49775	0.37907	0.08889	0.03429
V469	0.05612	0.20822	0.31621	0.41944
V470	0.53625	0.13489	0.20299	0.12587
V471	0.32529	0.11821	0.05694	0.49956
V472	0.36303	0.33919	0.00333	0.29446
V473	0.13204	0.51397	0.354	0
V474	0.19969	0	0.13835	0.66195
V475	0.22228	0.40037	0.11359	0.26376
V476	0.24167	0.01562	0.09427	0.64844
V477	0.58665	0.04933	0.22652	0.13751
V478	0.17645	0.57197	0.03748	0.21411
V479	0.04295	0.13743	0.75896	0.06065
V480	0.13457	0.32568	0.07617	0.46358
V481	0.17352	0.06604	0.75767	0.00277
V482	0.66354	0.16245	0.14222	0.0318
V483	0.19715	0.12535	0.104	0.57351
V484	0.10247	0.08568	0.06369	0.74816
V485	0.16509	0.69055	0.05634	0.08801
V486	0.29991	0.27484	0.15834	0.26691
V487	0.15587	0.0552	0.12125	0.66767
V488	0.01497	0.05124	0.85609	0.0777
V489	0.23078	0.13868	0.63054	0
V490	0.36357	0.31703	0.0982	0.2212
V491	0.4493	0.43881	0.07238	0.0395
V492	0.06789	0.74969	0.18242	0
V493	0.16334	0	0	0.83666
V494	0.21647	0.18859	0.50599	0.08895
V495	0.24737	0.56978	0.18285	0
V496	0.30666	0.64133	0.03225	0.01975
V497	0.06275	0.04774	0.86992	0.01959
V498	0.36304	0.11589	0.07716	0.44391
V499	0.59226	0.25363	0.15411	0
V500	0.13319	0.16516	0.68292	0.01873
V501	0.04434	0	0.12119	0.83447
V502	0.53461	0.2735	0.18401	0.00787
V503	0.24547	0.11852	0.22623	0.40978
V504	0.26461	0.6431	0.05692	0.03537
V505	0.23064	0.23652	0.27516	0.25768
V506	0.11947	0.2802	0.45407	0.14627
V507	0.59798	0.11024	0.14736	0.14442
V508	0.71735	0.16378	0.07142	0.04744
V509	0.25247	0.09681	0.49821	0.15251
V510	0.23955	0.47829	0.28216	0
V511	0.09557	0.43058	0.08029	0.39356
V512	0.30393	0.05797	0.11118	0.52693
V513	0.11565	0.60149	0.25323	0.02963
V514	0.09502	0.10056	0.00401	0.80041
V515	0.73916	0.06683	0.07467	0.11934
V516	0.87423	0.08788	0.01685	0.02104
V517	0.10087	0.04709	0.2809	0.57114
V518	0.90324	0.04873	0.01182	0.03621
V519	0.07393	0.80621	0.05786	0.062
V520	0.068	0.03006	0.62787	0.27407
V521	0.5464	0.06643	0.36573	0.02145
V522	0.03305	0.17113	0.57798	0.21785
V523	0.37011	0.14766	0.27462	0.20761
V524	0.04352	0.71528	0.2412	0
V525	0.30677	0.22058	0.0472	0.42544
V526	0.6325	0.08817	0.10064	0.1787
V527	0.24279	0.04926	0.4088	0.29915
V528	0.14478	0.79073	0.04205	0.02244
V529	0.1197	0.08527	0.25163	0.5434
V530	0.03272	0.24364	0.65423	0.06941
V531	0.05913	0.77686	0.16402	0
V532	0.22176	0.34011	0.05148	0.38666
V533	0.30393	0.353	0.16814	0.17493
V534	0.04445	0.06515	0.69342	0.19697
V535	0.58639	0	0.02494	0.38867
V536	0.23884	0	0.40105	0.36011
V537	0.56825	0.25075	0.181	0
V538	0.48226	0.06198	0.11289	0.34287
V539	0.28719	0.41769	0.1914	0.10372
V540	0.23279	0.63439	0.12429	0.00853
V541	0.05496	0.51493	0.10441	0.3257
V542	0.23733	0.15413	0.27396	0.33457
V543	0.84472	0.00336	0.04009	0.11184
V544	0.16534	0.1113	0.20098	0.52238
V545	0.39795	0.15433	0.09616	0.35156
V546	0.09165	0.78451	0.12384	0
V547	0.07223	0.59017	0.3376	0
V548	0.1846	0.68223	0.13317	0
V549	0.33198	0.07084	0.59687	0.00031
V550	0.61813	0.03263	0	0.34924
V551	0.21243	0.67371	0.08737	0.02649
V552	0.02051	0.54794	0.0442	0.38735
V553	0.2437	0.18146	0.57484	0
V554	0.14084	0.10076	0.05376	0.70464
V555	0.12673	0.25741	0.3502	0.26565
V556	0.00684	0.09444	0.86374	0.03497
V557	0.79542	0.03031	0.03029	0.14398
V558	0.1112	0.73056	0.07991	0.07833
V559	0.04406	0.72475	0.23119	0
V560	0.67669	0.29533	0.02126	0.00672
V561	0.01447	0.09028	0.87222	0.02303
V562	0.75037	0.00607	0.14445	0.09911
V563	0.2603	0.03984	0.69986	0
V564	0.09465	0.13004	0.77531	0
V565	0.15499	0.2859	0.38599	0.17312
V566	0.69427	0.10336	0.0141	0.18827
V567	0.25572	0.44293	0.05639	0.24496
V568	0.31194	0	0.0892	0.59886
V569	0.69567	0.03267	0	0.27166
V570	0.05589	0.31524	0.59564	0.03323
V571	0.78855	0.12504	0.01459	0.07181
V572	0.44713	0.03399	0.43743	0.08145
V573	0.13717	0.19158	0.02142	0.64983
V574	0.07543	0.70687	0.21769	0
V575	0.07686	0.10428	0.16116	0.6577
V576	0.18901	0.71916	0.09182	0
V577	0.10211	0.06476	0.24281	0.59032
V578	0.09066	0.11623	0.65535	0.13777
V579	0.04916	0.7967	0.15415	0
V580	0.22645	0.00578	0.14772	0.62005
V581	0.16336	0.10282	0.00216	0.73166
V582	0.58126	0.15447	0.0537	0.21057
V583	0.03707	0.09436	0.59552	0.27305
V584	0.50423	0.17261	0.30476	0.0184
V585	0.05693	0.04495	0.46399	0.43412
V586	0.25611	0.05048	0.62393	0.06948
V587	0.28272	0.05375	0.64879	0.01474
V588	0.6371	0.04967	0.04137	0.27185
V589	0.10037	0.74327	0.12196	0.0344
V590	0.08254	0.68592	0.23154	0
V591	0.03233	0.05847	0.24484	0.66436
V592	0.17659	0.08206	0.74135	0
V593	0.58765	0	0.20767	0.20467
V594	0.34386	0.29779	0.34368	0.01467
V595	0.12676	0.04074	0.06703	0.76546
V596	0.07576	0.30888	0.25625	0.3591
V597	0.01534	0.56821	0.37254	0.04391
V598	0.05316	0.16786	0.77898	0
V599	0.60828	0.3027	0.07024	0.01879
V600	0.37155	0.45139	0.08798	0.08907
V601	0.21051	0.29059	0.11237	0.38653
V602	0.13355	0.04917	0.0455	0.77178
V603	0.05655	0.39086	0.04201	0.51057
V604	0.50194	0.13908	0.34664	0.01234
V605	0.09751	0.34899	0.40916	0.14433
V606	0.70601	0.15679	0.02881	0.10839
V607	0.64614	0.01306	0.13533	0.20548
V608	0.24467	0.19084	0.3876	0.17689
V609	0.06698	0.26822	0.26623	0.39858
V610	0.73883	0.02244	0.11847	0.12025
V611	0.35257	0	0.08493	0.5625
V612	0.05442	0.14601	0.75315	0.04642
V613	0.07108	0.34935	0.57358	0.00598
V614	0.73242	0.06734	0.07408	0.12615
V615	0.21917	0.07219	0.01848	0.69015
V616	0.12095	0.66313	0.09462	0.1213
V617	0.45902	0.17317	0.36782	0
V618	0.73598	0.01082	0	0.2532
V619	0.40289	0.05077	0.32763	0.21871
V620	0.04105	0.60501	0.35394	0
V621	0.43399	0.16928	0.19751	0.19922
V622	0.36245	0.24191	0.39564	0
V623	0.07542	0.0946	0.18028	0.6497
V624	0.77127	0.18924	0.01451	0.02498
V625	0.28775	0.47157	0.13779	0.10289
