mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V238	0.0431	0.0789	0.03011	0.34723	0.50067
V239	0.07759	0.37156	0.08507	0.2373	0.22849
V240	0.07572	0.68612	0.06321	0.10389	0.07106
V241	0.06653	0.74185	0.05903	0.09308	0.03951
V242	0.05061	0.31542	0.28337	0.28344	0.06716
V243	0.34429	0.13095	0.29785	0.10927	0.11764
V244	0.04788	0.38518	0.20904	0.1492	0.2087
V245	0.06273	0.71498	0.08051	0.10976	0.03202
V246	0.46252	0.26418	0.06389	0.10862	0.10079
V247	0.14709	0.21495	0.48813	0.10669	0.04315
V248	0.09895	0.52191	0.06939	0.10325	0.2065
V249	0.20766	0.15485	0.21098	0.17023	0.25629
V250	0.03654	0.18931	0.52316	0.09295	0.15803
V251	0.1863	0.08258	0.10704	0.54881	0.07526
V252	0.04026	0.22143	0.45911	0.17659	0.1026
V253	0.24127	0.47065	0.11881	0.12613	0.04314
V254	0.40312	0.33413	0.04047	0.17166	0.05062
V255	0.60224	0.13333	0.03213	0.13227	0.10004
V256	0.05605	0.63535	0.0676	0.09879	0.14221
V257	0.33619	0.29539	0.16221	0.12138	0.08483
V258	0.14708	0.28402	0.07983	0.44431	0.04475
V259	0.39038	0.27943	0.18671	0.09511	0.04836
V260	0.22376	0.12089	0.12691	0.17174	0.3567
V261	0.03991	0.15334	0.42852	0.2765	0.10173
V262	0.64749	0.1013	0.07776	0.12392	0.04954
V263	0.57864	0.13003	0.04482	0.20201	0.04448
V264	0.07827	0.69973	0.06429	0.12486	0.03285
V265	0.58735	0.14498	0.09936	0.12214	0.04616
V266	0.04648	0.10139	0.10579	0.13941	0.60694
V267	0.07502	0.08523	0.03001	0.24498	0.56477
V268	0.16728	0.37625	0.1637	0.22843	0.06433
V269	0.0847	0.32191	0.32716	0.21774	0.04849
V270	0.07208	0.04684	0.052	0.78295	0.04612
V271	0.19657	0.57667	0.05823	0.11313	0.0554
V272	0.10443	0.65793	0.07645	0.10224	0.05895
V273	0.23193	0.10324	0.18166	0.34325	0.13992
V274	0.10455	0.11254	0.06312	0.26915	0.45064
V275	0.05589	0.57095	0.18136	0.15333	0.03848
V276	0.03013	0.17134	0.53641	0.22268	0.03944
V277	0.25451	0.16056	0.46409	0.07641	0.04442
V278	0.03173	0.13536	0.30589	0.4156	0.11143
V279	0.1425	0.04886	0.03652	0.6915	0.08061
V280	0.17424	0.07183	0.06023	0.58615	0.10755
V281	0.05221	0.2087	0.06841	0.62321	0.04747
V282	0.0739	0.73498	0.05866	0.09293	0.03953
V283	0.29484	0.10384	0.1319	0.1289	0.34053
V284	0.04052	0.235	0.45273	0.07466	0.19708
V285	0.39776	0.3866	0.04362	0.12643	0.04559
V286	0.0719	0.20049	0.6144	0.08664	0.02657
V287	0.20225	0.1381	0.17705	0.31652	0.16607
V288	0.1523	0.17259	0.49772	0.07503	0.10236
V289	0.14668	0.20862	0.05306	0.54364	0.048
V290	0.32693	0.39154	0.15762	0.08947	0.03444
V291	0.32244	0.2013	0.03932	0.38884	0.0481
V292	0.10739	0.16049	0.36417	0.11017	0.25777
V293	0.02387	0.24508	0.60705	0.09306	0.03094
V294	0.04508	0.10082	0.03213	0.14031	0.68166
V295	0.03863	0.12424	0.2955	0.4581	0.08354
V296	0.62142	0.15114	0.03439	0.12747	0.06558
V297	0.03471	0.18517	0.58501	0.14893	0.04618
V298	0.24863	0.05622	0.03046	0.54431	0.12037
V299	0.22796	0.04486	0.03714	0.6424	0.04764
V300	0.69636	0.08503	0.03451	0.13162	0.05247
V301	0.68347	0.07791	0.03908	0.14503	0.05452
V302	0.043	0.0701	0.02968	0.45166	0.40556
V303	0.10498	0.22335	0.21827	0.22573	0.22767
V304	0.13938	0.19581	0.55956	0.06847	0.03678
V305	0.17947	0.30934	0.12101	0.18051	0.20966
V306	0.26959	0.52404	0.04941	0.10944	0.04753
V307	0.18834	0.103	0.24938	0.42206	0.03723
V308	0.17012	0.17081	0.5061	0.12268	0.03029
V309	0.4831	0.12628	0.07709	0.1999	0.11363
V310	0.05936	0.10454	0.03097	0.20061	0.60452
V311	0.04909	0.04178	0.06026	0.79751	0.05137
V312	0.08838	0.28777	0.25226	0.09106	0.28054
V313	0.07781	0.28229	0.04856	0.35605	0.2353
V314	0.09796	0.07463	0.02969	0.42241	0.3753
V315	0.68488	0.08074	0.04531	0.12103	0.06804
V316	0.10052	0.47431	0.254	0.10246	0.06871
V317	0.2695	0.19631	0.41379	0.07902	0.04138
V318	0.66295	0.07854	0.03732	0.11988	0.10131
V319	0.08619	0.21661	0.60407	0.07057	0.02256
V320	0.09687	0.03641	0.02895	0.78421	0.05356
V321	0.11736	0.32199	0.28771	0.22824	0.0447
V322	0.02921	0.30954	0.47572	0.10237	0.08315
V323	0.18758	0.26742	0.37691	0.09215	0.07593
V324	0.06416	0.07678	0.06095	0.74789	0.05023
V325	0.46253	0.15722	0.10778	0.19372	0.07875
V326	0.07065	0.10018	0.07938	0.21952	0.53027
V327	0.26213	0.41778	0.13916	0.10731	0.07362
V328	0.06245	0.27376	0.17573	0.44175	0.04631
V329	0.03155	0.1443	0.33757	0.4481	0.03848
V330	0.07152	0.20327	0.61742	0.05903	0.04876
V331	0.13338	0.11323	0.11177	0.17924	0.46238
V332	0.32309	0.17071	0.37597	0.08289	0.04734
V333	0.29747	0.13326	0.28071	0.20507	0.0835
V334	0.04989	0.31652	0.45949	0.12615	0.04796
V335	0.52352	0.12878	0.10534	0.13246	0.10989
V336	0.13773	0.48341	0.26454	0.07687	0.03746
V337	0.04277	0.08927	0.0388	0.24776	0.58139
V338	0.51192	0.11631	0.16155	0.11444	0.09578
V339	0.17227	0.45936	0.20452	0.08257	0.08128
V340	0.05486	0.22143	0.13487	0.14504	0.4438
V341	0.03631	0.43931	0.39098	0.0745	0.05891
V342	0.21419	0.22237	0.3768	0.15739	0.02926
V343	0.47694	0.12466	0.26425	0.09926	0.03488
V344	0.10064	0.61544	0.08949	0.10818	0.08625
V345	0.198	0.10507	0.03207	0.34187	0.32299
V346	0.04989	0.30788	0.29708	0.29426	0.05088
V347	0.08887	0.42763	0.06482	0.35447	0.06422
V348	0.03653	0.21894	0.38929	0.2469	0.10834
V349	0.06389	0.33198	0.44655	0.07946	0.07812
V350	0.10728	0.36873	0.11699	0.2792	0.1278
V351	0.14249	0.14447	0.36811	0.30382	0.0411
V352	0.097	0.4642	0.32998	0.07825	0.03057
V353	0.21571	0.31811	0.07371	0.1373	0.25517
V354	0.38894	0.14835	0.34995	0.08094	0.03182
V355	0.08785	0.11732	0.29953	0.45523	0.04008
V356	0.07838	0.1991	0.60676	0.07601	0.03975
V357	0.05342	0.18035	0.43922	0.09674	0.23027
V358	0.05733	0.06779	0.05308	0.77075	0.05105
V359	0.07523	0.11946	0.03303	0.72637	0.04591
V360	0.50777	0.11716	0.11153	0.22328	0.04025
V361	0.27123	0.41727	0.12395	0.09091	0.09665
V362	0.58722	0.09789	0.11705	0.10418	0.09366
V363	0.05904	0.10752	0.03108	0.23671	0.56564
V364	0.06098	0.26699	0.05573	0.45409	0.1622
V365	0.04518	0.04284	0.02993	0.81608	0.06597
V366	0.15508	0.18253	0.47304	0.11573	0.07362
V367	0.18498	0.24762	0.21541	0.21768	0.13432
V368	0.53351	0.15378	0.14129	0.11	0.06141
V369	0.05231	0.53176	0.24794	0.14087	0.02713
V370	0.04637	0.19537	0.14167	0.37845	0.23815
V371	0.07028	0.71254	0.0964	0.08877	0.03201
V372	0.46485	0.14041	0.15692	0.18655	0.05128
V373	0.10851	0.53253	0.16277	0.1615	0.03469
V374	0.09426	0.14475	0.33109	0.39652	0.03338
V375	0.21387	0.16383	0.46941	0.12559	0.02731
V376	0.03547	0.14691	0.37019	0.09664	0.35079
V377	0.0868	0.42939	0.22188	0.22708	0.03484
V378	0.11938	0.47419	0.20042	0.08373	0.12229
V379	0.05221	0.1077	0.12988	0.16893	0.54128
V380	0.04293	0.12354	0.17832	0.47908	0.17615
V381	0.14932	0.12623	0.0326	0.12843	0.56341
V382	0.34212	0.06162	0.03107	0.34899	0.2162
V383	0.05403	0.09674	0.25086	0.5609	0.03746
V384	0.23092	0.11508	0.17229	0.41142	0.07029
V385	0.10102	0.16362	0.03403	0.12748	0.57385
V386	0.49105	0.07134	0.03405	0.35737	0.04619
V387	0.23008	0.06433	0.03108	0.61131	0.0632
V388	0.06659	0.66923	0.08507	0.14254	0.03657
V389	0.11861	0.62636	0.06757	0.11689	0.07057
V390	0.16745	0.05073	0.02948	0.64223	0.11012
V391	0.53179	0.18042	0.03323	0.17132	0.08325
V392	0.67961	0.10191	0.0407	0.12768	0.0501
V393	0.10435	0.0969	0.15847	0.5009	0.13938
V394	0.52957	0.08226	0.0538	0.23539	0.09898
V395	0.03131	0.11599	0.32725	0.48561	0.03984
V396	0.37631	0.15476	0.35303	0.08027	0.03562
V397	0.49793	0.17311	0.06583	0.19754	0.0656
V398	0.0791	0.07453	0.17214	0.58372	0.09051
V399	0.0672	0.09613	0.02275	0.336	0.47793
V400	0.14288	0.44289	0.1816	0.20171	0.03092
V401	0.22348	0.16385	0.49009	0.09573	0.02685
V402	0.26578	0.1556	0.37597	0.13039	0.07226
V403	0.14995	0.13643	0.0254	0.22665	0.46156
V404	0.02879	0.16333	0.40869	0.34403	0.05516
V405	0.27713	0.255	0.10095	0.26915	0.09777
V406	0.03368	0.21667	0.66272	0.05677	0.03015
V407	0.63454	0.10813	0.06446	0.14752	0.04534
V408	0.05599	0.34441	0.04433	0.30828	0.24699
V409	0.11575	0.06107	0.08291	0.63342	0.10685
V410	0.11346	0.21585	0.30579	0.11936	0.24555
V411	0.04623	0.09924	0.02357	0.15019	0.68077
V412	0.04625	0.21131	0.15123	0.1242	0.46701
V413	0.04703	0.26295	0.16995	0.37185	0.14821
V414	0.06727	0.12484	0.02457	0.48855	0.29478
V415	0.16517	0.08556	0.03081	0.13156	0.5869
V416	0.11528	0.14783	0.04895	0.23076	0.45718
V417	0.02873	0.18404	0.5808	0.1503	0.05613
V418	0.42025	0.34687	0.06155	0.11258	0.05875
V419	0.22183	0.09725	0.04681	0.21285	0.42126
V420	0.20582	0.09707	0.12548	0.14687	0.42477
V421	0.03687	0.11339	0.14758	0.1471	0.55506
V422	0.04742	0.06435	0.06868	0.67368	0.14586
V423	0.22195	0.22875	0.27236	0.22997	0.04697
V424	0.02712	0.16441	0.42849	0.08352	0.29646
V425	0.28187	0.34718	0.03835	0.11324	0.21936
V426	0.2042	0.18634	0.05178	0.46468	0.093
V427	0.17554	0.5236	0.18294	0.08288	0.03504
V428	0.0956	0.53986	0.11691	0.16142	0.0862
V429	0.1205	0.63045	0.05299	0.14617	0.04989
V430	0.0491	0.14713	0.36633	0.2176	0.21984
V431	0.10753	0.34084	0.21185	0.27584	0.06394
V432	0.24537	0.12772	0.14158	0.36185	0.12347
V433	0.15208	0.14671	0.42471	0.23337	0.04314
V434	0.18503	0.30817	0.34222	0.08776	0.07682
V435	0.3802	0.15671	0.31658	0.10979	0.03672
V436	0.07001	0.5095	0.14022	0.1286	0.15167
V437	0.17976	0.09638	0.0543	0.25086	0.4187
V438	0.12212	0.29659	0.20967	0.30108	0.07055
V439	0.45793	0.06719	0.07384	0.34821	0.05284
V440	0.0377	0.36453	0.46908	0.07671	0.05198
V441	0.04594	0.46975	0.36044	0.09422	0.02965
V442	0.07372	0.73334	0.0666	0.09241	0.03393
V443	0.67844	0.0768	0.03873	0.15637	0.04965
V444	0.14234	0.36821	0.06897	0.36134	0.05914
V445	0.07854	0.35041	0.07574	0.4464	0.0489
V446	0.11477	0.0934	0.11725	0.53888	0.1357
V447	0.08873	0.06479	0.03675	0.48239	0.32734
V448	0.16343	0.0926	0.04651	0.14159	0.55588
V449	0.0221	0.21815	0.6804	0.0577	0.02164
V450	0.17257	0.17255	0.24647	0.19239	0.21602
V451	0.22782	0.20788	0.09134	0.36591	0.10705
V452	0.04335	0.07639	0.1642	0.64762	0.06844
V453	0.05135	0.07115	0.0217	0.49635	0.35945
V454	0.02936	0.18274	0.54644	0.08573	0.15574
V455	0.07133	0.27578	0.27717	0.1206	0.25511
V456	0.67729	0.08232	0.0324	0.13905	0.06895
V457	0.49463	0.22017	0.06863	0.15168	0.06489
V458	0.0388	0.36603	0.43849	0.10869	0.04799
V459	0.13508	0.11013	0.07841	0.48725	0.18914
V460	0.47447	0.13198	0.19906	0.14484	0.04964
V461	0.15832	0.3167	0.24983	0.09844	0.17671
V462	0.07342	0.11701	0.03949	0.51653	0.25355
V463	0.19036	0.09076	0.03928	0.62823	0.05137
V464	0.12711	0.26631	0.50184	0.07601	0.02873
V465	0.0674	0.16571	0.04182	0.14191	0.58316
V466	0.06081	0.08283	0.02219	0.21325	0.62093
V467	0.07624	0.23598	0.05416	0.53398	0.09964
V468	0.41847	0.29556	0.13676	0.09424	0.05497
V469	0.0445	0.31517	0.09063	0.31829	0.2314
V470	0.6021	0.11588	0.05715	0.17618	0.04869
V471	0.31293	0.279	0.06416	0.21623	0.12768
V472	0.04184	0.12488	0.0657	0.13075	0.63683
V473	0.05053	0.24841	0.24344	0.32129	0.13633
V474	0.24032	0.15747	0.08798	0.44609	0.06814
V475	0.12727	0.17933	0.47856	0.09403	0.12082
V476	0.14596	0.09019	0.11597	0.56717	0.0807
V477	0.06638	0.73999	0.06713	0.09257	0.03393
V478	0.17359	0.0918	0.03117	0.13094	0.5725
V479	0.6012	0.11769	0.06387	0.16904	0.0482
V480	0.12831	0.53556	0.10057	0.18248	0.05308
V481	0.20562	0.33382	0.09804	0.24152	0.12101
V482	0.10726	0.55934	0.21651	0.07901	0.03788
V483	0.26434	0.43831	0.04449	0.18405	0.06881
V484	0.18411	0.43277	0.14932	0.19148	0.04232
V485	0.47526	0.14205	0.13517	0.19524	0.05228
V486	0.07601	0.18359	0.2888	0.09487	0.35672
V487	0.11614	0.20089	0.35728	0.29024	0.03545
V488	0.33515	0.10928	0.02662	0.38202	0.14693
V489	0.02771	0.29514	0.52997	0.11496	0.03222
V490	0.02959	0.17831	0.56331	0.19977	0.02902
V491	0.05507	0.42079	0.08778	0.17807	0.25828
V492	0.05859	0.14823	0.05701	0.67561	0.06057
