CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V270	0.25727	0.34993	0.08183	0.06735	0.17764	0.06599
V271	0.19117	0.08696	0.24758	0.06065	0.09403	0.31961
V272	0.08501	0	0.04396	0.11011	0.67498	0.08594
V273	0.10205	0	0.08256	0.11059	0.62834	0.07645
V274	0.21727	0	0.19152	0.08792	0.08726	0.41602
V275	0.47623	0.15949	0.0831	0.06935	0.07657	0.13527
V276	0.21033	0.18842	0.1219	0.10722	0.12176	0.25037
V277	0.38734	0.01619	0.08082	0.05918	0.18293	0.27354
V278	0.15823	0.09626	0.11301	0.21292	0.35122	0.06837
V279	0.24299	0.02688	0.21547	0.08897	0.09345	0.33224
V280	0.14085	0.01672	0.0296	0.5965	0.14573	0.0706
V281	0.13701	0.55101	0.08759	0.07987	0.10157	0.04295
V282	0.0794	0.02852	0.04925	0.09852	0.69392	0.05039
V283	0.09975	0.3128	0.05172	0.06057	0.43233	0.04283
V284	0.10778	0.07988	0.26884	0.27878	0.14159	0.12312
V285	0.07428	0.03212	0.01745	0.66242	0.15892	0.05481
V286	0.46137	0.04899	0.12315	0.18375	0.07779	0.10496
V287	0.08104	0.00476	0.06827	0.11079	0.66226	0.07288
V288	0.21135	0.19703	0.0806	0.05698	0.18325	0.27079
V289	0.05753	0.07634	0.56784	0.12065	0.11333	0.06431
V290	0.06321	0.01213	0.19511	0.52232	0.14138	0.06584
V291	0.08881	0.039	0.01854	0.63913	0.15454	0.05998
V292	0.16422	0.08154	0.04391	0.43386	0.21675	0.05972
V293	0.0688	0.03437	0.06966	0.06086	0.71735	0.04896
V294	0.38383	0.03321	0.06601	0.06701	0.30067	0.14926
V295	0.30098	0	0.09712	0.05041	0.08169	0.4698
V296	0.12155	0.27874	0.10742	0.23042	0.15465	0.10723
V297	0.26552	0.03049	0.08175	0.05819	0.08654	0.47752
V298	0.12686	0.51059	0.16261	0.06254	0.09749	0.03991
V299	0.15157	0.07292	0.56257	0.05466	0.08675	0.07153
V300	0.49776	0.10233	0.10441	0.06245	0.06652	0.16653
V301	0.35715	0.30108	0.10645	0.06821	0.08634	0.08077
V302	0.09521	0.22084	0.08218	0.38247	0.16479	0.05451
V303	0.12474	0.46918	0.10437	0.06683	0.1901	0.04478
V304	0.07962	0	0.06472	0.0557	0.75132	0.04865
V305	0.11958	0.00589	0.17009	0.34455	0.18806	0.17183
V306	0.37668	0.07258	0.0801	0.05935	0.07327	0.33802
