CD19B	CD56NK	CD4MemoryT	CD14
V220	0.05978	0.64385	0.09005	0.20632
V221	0.61446	0.04379	0.09342	0.24833
V222	0.26639	0.16744	0.33559	0.23058
V223	0.06669	0.17209	0.59701	0.16421
V224	0.75852	0.02896	0.10676	0.10577
V225	0.09278	0.67631	0.13002	0.10089
V226	0.26741	0.12343	0.49371	0.11545
V227	0.60506	0.04264	0.23433	0.11797
V228	0.5781	0.0977	0.14429	0.17991
V229	0.07944	0.08567	0.70899	0.1259
V230	0.07934	0.08683	0.11764	0.71619
V231	0.0751	0.27229	0.17181	0.48079
V232	0.08586	0.52831	0.08395	0.30189
V233	0.42872	0.12661	0.23287	0.2118
V234	0.079	0.70243	0.10977	0.1088
V235	0.30907	0.10427	0.45476	0.1319
V236	0.09732	0.11956	0.61783	0.16529
V237	0.17033	0.0727	0.12529	0.63169
V238	0.14775	0.4545	0.26071	0.13703
V239	0.10431	0.35756	0.10481	0.43331
V240	0.38555	0.08463	0.38473	0.14509
V241	0.07748	0.07875	0.68466	0.15911
V242	0.14457	0.59548	0.15353	0.10642
V243	0.22553	0.0953	0.51416	0.16501
V244	0.20536	0.06821	0.55401	0.17242
V245	0.44948	0.27567	0.12757	0.14728
V246	0.10336	0.17719	0.59686	0.12258
V247	0.17943	0.07856	0.63988	0.10213
V248	0.08414	0.09355	0.13333	0.68899
V249	0.06443	0.09992	0.67661	0.15904
V250	0.59043	0.04373	0.25429	0.11154
V251	0.72769	0.0667	0.09439	0.11122
V252	0.05947	0.65421	0.1921	0.09422
V253	0.29519	0.11952	0.20836	0.37694
V254	0.05791	0.71627	0.12504	0.10077
V255	0.08475	0.70232	0.08433	0.1286
V256	0.1804	0.22176	0.42932	0.16853
V257	0.3318	0.14175	0.25299	0.27347
V258	0.17933	0.26015	0.36669	0.19382
V259	0.08777	0.27649	0.50085	0.13489
V260	0.06329	0.27224	0.55875	0.10573
V261	0.46668	0.07893	0.23399	0.2204
V262	0.13008	0.10883	0.11398	0.64711
V263	0.0663	0.73274	0.08653	0.11443
V264	0.17598	0.09926	0.37718	0.34758
V265	0.08961	0.07508	0.19155	0.64376
V266	0.49758	0.31511	0.0897	0.09761
V267	0.06174	0.20688	0.27967	0.45171
V268	0.31001	0.08016	0.19741	0.41241
V269	0.06004	0.45723	0.3438	0.13893
V270	0.48819	0.07236	0.26654	0.17291
V271	0.60031	0.09566	0.11703	0.187
V272	0.09105	0.63827	0.09484	0.17584
V273	0.10322	0.08522	0.12799	0.68358
V274	0.53303	0.0467	0.22693	0.19335
V275	0.06859	0.08698	0.73305	0.11138
V276	0.38212	0.30917	0.09455	0.21415
V277	0.08697	0.22408	0.20413	0.48482
V278	0.09008	0.11801	0.2903	0.50161
V279	0.51625	0.09592	0.17449	0.21333
V280	0.08005	0.0744	0.11744	0.7281
V281	0.41413	0.07955	0.1969	0.30942
V282	0.10434	0.11964	0.62461	0.15141
V283	0.19354	0.47167	0.13134	0.20345
V284	0.07406	0.69547	0.12929	0.10118
V285	0.11567	0.07671	0.7044	0.10323
V286	0.21532	0.44899	0.16479	0.1709
V287	0.11959	0.67065	0.09566	0.1141
V288	0.07069	0.27422	0.36692	0.28817
V289	0.24347	0.22678	0.36718	0.16257
V290	0.63245	0.16796	0.09807	0.10152
V291	0.38532	0.10898	0.39028	0.11542
V292	0.71935	0.03623	0.0896	0.15482
V293	0.26138	0.07138	0.52881	0.13842
V294	0.11794	0.33189	0.09011	0.46006
V295	0.07531	0.20452	0.22203	0.49815
V296	0.18228	0.15652	0.49148	0.16972
V297	0.11742	0.0728	0.14802	0.66176
V298	0.25987	0.13818	0.48677	0.11518
V299	0.10761	0.26798	0.10406	0.52036
V300	0.06749	0.09679	0.25267	0.58305
V301	0.14664	0.15218	0.51212	0.18906
V302	0.49754	0.30673	0.08502	0.11071
V303	0.05669	0.48352	0.33581	0.12398
V304	0.10454	0.08955	0.58071	0.2252
V305	0.14501	0.18982	0.38854	0.27663
V306	0.60525	0.11934	0.13036	0.14504
V307	0.06636	0.72633	0.09887	0.10844
V308	0.20829	0.23708	0.28557	0.26907
V309	0.26705	0.29434	0.10836	0.33025
V310	0.11129	0.29713	0.19457	0.39701
V311	0.40069	0.40807	0.08803	0.10322
V312	0.12086	0.5789	0.18514	0.1151
V313	0.07137	0.14793	0.11487	0.66583
V314	0.0682	0.40616	0.16673	0.35891
V315	0.13619	0.50325	0.1114	0.24916
V316	0.25881	0.16794	0.34921	0.22404
V317	0.11298	0.5524	0.11863	0.21598
V318	0.08082	0.45834	0.09714	0.3637
V319	0.10513	0.11178	0.65138	0.13171
V320	0.11793	0.17575	0.51112	0.1952
V321	0.49001	0.32272	0.08962	0.09766
V322	0.18419	0.29829	0.14178	0.37574
V323	0.10278	0.0861	0.16191	0.64921
V324	0.49575	0.24455	0.14069	0.11901
V325	0.2568	0.51534	0.12625	0.1016
V326	0.05507	0.46157	0.15388	0.32948
V327	0.07756	0.17687	0.1711	0.57446
V328	0.09752	0.08953	0.58121	0.23174
V329	0.17499	0.15408	0.20915	0.46178
V330	0.31225	0.06784	0.32463	0.29528
V331	0.27867	0.13001	0.1279	0.46343
V332	0.07343	0.11098	0.21987	0.59572
V333	0.3315	0.1189	0.35754	0.19205
V334	0.28964	0.07011	0.33697	0.30329
V335	0.07876	0.30863	0.41973	0.19287
V336	0.17161	0.5522	0.10072	0.17547
V337	0.24037	0.35136	0.28309	0.12519
V338	0.05238	0.75376	0.09338	0.10049
V339	0.1506	0.07371	0.66507	0.11063
V340	0.10042	0.23596	0.42904	0.23458
V341	0.08363	0.0942	0.14399	0.67819
V342	0.22634	0.06655	0.5022	0.20491
V343	0.75093	0.04214	0.09517	0.11176
V344	0.5148	0.16522	0.21967	0.1003
V345	0.07425	0.08581	0.73535	0.10459
V346	0.20984	0.15576	0.27988	0.35452
V347	0.09512	0.0807	0.18605	0.63812
V348	0.09218	0.51987	0.18456	0.20339
V349	0.27934	0.18977	0.34806	0.18282
V350	0.07346	0.62703	0.20404	0.09546
V351	0.07699	0.09767	0.35677	0.46857
V352	0.09844	0.08402	0.65096	0.16658
V353	0.66243	0.05567	0.12025	0.16165
V354	0.08895	0.54583	0.23587	0.12936
V355	0.23899	0.12469	0.39916	0.23716
V356	0.08806	0.08688	0.16842	0.65664
V357	0.13527	0.30722	0.27039	0.28711
V358	0.40292	0.13891	0.13066	0.32751
V359	0.42617	0.09953	0.11884	0.35546
V360	0.41675	0.37165	0.10194	0.10965
V361	0.05851	0.38557	0.45245	0.10347
V362	0.05244	0.74819	0.09891	0.10046
V363	0.17468	0.15784	0.3974	0.27007
V364	0.16908	0.11432	0.53911	0.17749
V365	0.23078	0.08331	0.10789	0.57803
V366	0.10584	0.53762	0.14671	0.20983
V367	0.42436	0.16458	0.09174	0.31932
V368	0.11273	0.57046	0.14726	0.16956
V369	0.07188	0.34872	0.47464	0.10475
V370	0.24923	0.26342	0.35982	0.12754
V371	0.17853	0.56729	0.10533	0.14885
V372	0.16917	0.11127	0.17999	0.53956
V373	0.11604	0.17691	0.396	0.31105
V374	0.59821	0.05036	0.24807	0.10335
V375	0.09416	0.10135	0.19644	0.60804
V376	0.08793	0.09402	0.16815	0.6499
V377	0.59342	0.03821	0.09967	0.2687
V378	0.07117	0.09753	0.36357	0.46773
V379	0.26842	0.21082	0.10031	0.42046
V380	0.16187	0.12773	0.22859	0.48181
V381	0.54444	0.05842	0.16282	0.23432
V382	0.12081	0.08971	0.67918	0.11031
V383	0.62289	0.04354	0.13228	0.2013
V384	0.41298	0.11903	0.18775	0.28025
V385	0.6431	0.05012	0.1535	0.15328
V386	0.25337	0.07686	0.19836	0.47141
V387	0.43397	0.16958	0.22577	0.17068
V388	0.28912	0.30321	0.19344	0.21422
V389	0.31892	0.4352	0.09341	0.15247
V390	0.25163	0.24808	0.39657	0.10372
V391	0.32058	0.14182	0.10815	0.42945
V392	0.32097	0.22861	0.20701	0.24341
V393	0.23613	0.23498	0.31974	0.20915
V394	0.12303	0.23541	0.17052	0.47104
V395	0.19808	0.34743	0.22201	0.23248
V396	0.05887	0.73491	0.09159	0.11463
V397	0.57827	0.11533	0.16797	0.13844
V398	0.33673	0.16589	0.16233	0.33505
V399	0.18104	0.45104	0.19048	0.17743
V400	0.05521	0.47549	0.13298	0.33631
V401	0.08788	0.18536	0.56366	0.1631
V402	0.60445	0.17864	0.11649	0.10042
V403	0.08374	0.08857	0.14892	0.67877
V404	0.12341	0.21046	0.49026	0.17586
V405	0.20323	0.09466	0.21142	0.4907
V406	0.4719	0.24318	0.10252	0.1824
V407	0.05238	0.75376	0.09338	0.10049
V408	0.12179	0.24884	0.34785	0.28152
V409	0.07447	0.08132	0.11766	0.72655
V410	0.11442	0.66424	0.10717	0.11417
V411	0.34328	0.05831	0.09476	0.50365
V412	0.16812	0.12912	0.4187	0.28405
V413	0.09489	0.40899	0.21009	0.28602
V414	0.08238	0.42149	0.30472	0.19141
V415	0.34031	0.08619	0.25623	0.31728
V416	0.07363	0.12235	0.70072	0.10331
V417	0.30389	0.50641	0.08775	0.10195
V418	0.11236	0.14915	0.1939	0.54459
V419	0.08005	0.07394	0.12386	0.72216
V420	0.05225	0.68307	0.09695	0.16772
V421	0.16984	0.099	0.5409	0.19026
V422	0.0963	0.1121	0.10975	0.68185
V423	0.12108	0.08304	0.67061	0.12527
V424	0.06313	0.11261	0.5003	0.32396
V425	0.09967	0.24125	0.47693	0.18215
V426	0.1275	0.10225	0.61193	0.15832
V427	0.10239	0.35172	0.217	0.32889
V428	0.11243	0.59625	0.12837	0.16295
V429	0.07968	0.07463	0.1286	0.71709
V430	0.55244	0.17932	0.10379	0.16444
V431	0.18284	0.08895	0.39369	0.33452
V432	0.13519	0.13842	0.13301	0.59338
V433	0.09185	0.57672	0.08412	0.24731
V434	0.27212	0.12444	0.1333	0.47014
V435	0.38409	0.06843	0.18349	0.364
V436	0.30286	0.07287	0.17868	0.44559
V437	0.20591	0.23418	0.09542	0.46449
V438	0.4476	0.18034	0.11517	0.25688
V439	0.0883	0.13907	0.10939	0.66324
V440	0.36585	0.08783	0.12208	0.42425
V441	0.10839	0.16988	0.47901	0.24272
V442	0.25438	0.31352	0.18521	0.2469
V443	0.5516	0.04941	0.16404	0.23496
V444	0.07425	0.08581	0.73535	0.10459
V445	0.46688	0.06577	0.33605	0.13129
V446	0.07746	0.63759	0.12882	0.15613
V447	0.46447	0.13191	0.21811	0.18552
V448	0.07954	0.12536	0.22442	0.57069
V449	0.42218	0.08725	0.30392	0.18666
V450	0.14981	0.6601	0.0957	0.09439
V451	0.71234	0.0759	0.08543	0.12632
V452	0.08983	0.08257	0.14823	0.67936
V453	0.59955	0.10519	0.14363	0.15163
V454	0.05188	0.71503	0.12508	0.10801
V455	0.45177	0.07978	0.30952	0.15893
V456	0.26624	0.16025	0.34937	0.22414
V457	0.07457	0.08675	0.11227	0.72641
V458	0.22582	0.23399	0.09454	0.44565
V459	0.06546	0.61196	0.15389	0.16869
V460	0.72826	0.03652	0.11511	0.12011
V461	0.10315	0.09126	0.11075	0.69485
V462	0.27411	0.24646	0.08715	0.39228
V463	0.21739	0.40121	0.19678	0.18462
V464	0.37994	0.1387	0.09324	0.38813
V465	0.30747	0.37325	0.10617	0.21311
V466	0.43019	0.20158	0.09082	0.27741
V467	0.25691	0.4674	0.14561	0.13008
V468	0.37305	0.35295	0.12764	0.14635
V469	0.07487	0.20697	0.27958	0.43857
V470	0.40439	0.15754	0.21975	0.21832
V471	0.22847	0.14763	0.12243	0.50148
V472	0.25893	0.30603	0.08536	0.34969
V473	0.12544	0.44638	0.3111	0.11707
V474	0.14292	0.06981	0.17245	0.61482
V475	0.17517	0.35127	0.14589	0.32768
V476	0.16985	0.08215	0.1396	0.6084
V477	0.44502	0.08587	0.24252	0.2266
V478	0.14281	0.4781	0.08907	0.29001
V479	0.07516	0.13553	0.61836	0.17095
V480	0.11302	0.29244	0.1247	0.46983
V481	0.16377	0.0796	0.63923	0.11741
V482	0.51249	0.179	0.17223	0.13628
V483	0.14745	0.15245	0.14911	0.55098
V484	0.08277	0.11987	0.12226	0.6751
V485	0.13503	0.57583	0.09384	0.19529
V486	0.2277	0.26161	0.17941	0.33128
V487	0.11583	0.10509	0.15921	0.61987
V488	0.06303	0.07903	0.67301	0.18493
V489	0.20411	0.14166	0.53923	0.115
V490	0.26769	0.29499	0.14049	0.29683
V491	0.33636	0.39938	0.11138	0.15288
V492	0.07325	0.6452	0.17943	0.10213
V493	0.08049	0.07341	0.10808	0.73801
V494	0.18844	0.18646	0.43031	0.19478
V495	0.20155	0.49836	0.18421	0.11588
V496	0.23333	0.54914	0.08198	0.13555
V497	0.07386	0.07967	0.73508	0.11138
V498	0.25746	0.14663	0.13302	0.46289
V499	0.45928	0.25708	0.17835	0.1053
V500	0.13173	0.16176	0.56954	0.13697
V501	0.07449	0.07473	0.12874	0.72204
V502	0.40745	0.26746	0.19808	0.12701
V503	0.1889	0.14756	0.2277	0.43584
V504	0.20527	0.55063	0.09393	0.15018
V505	0.18703	0.23141	0.2572	0.32436
V506	0.12156	0.25672	0.38105	0.24067
V507	0.44962	0.13937	0.17943	0.23158
V508	0.55357	0.1804	0.12249	0.14354
V509	0.2107	0.11876	0.42657	0.24397
V510	0.20443	0.43127	0.26175	0.10255
V511	0.08935	0.36686	0.12354	0.42025
V512	0.21605	0.10632	0.15461	0.52303
V513	0.1086	0.51221	0.22785	0.15134
V514	0.07876	0.11202	0.10645	0.70277
V515	0.56418	0.09862	0.1313	0.20591
V516	0.69875	0.10677	0.0848	0.10969
V517	0.09184	0.09579	0.26461	0.54776
V518	0.74276	0.05697	0.0887	0.11157
V519	0.07173	0.66324	0.09027	0.17476
V520	0.08405	0.07448	0.50182	0.33966
V521	0.42825	0.0878	0.35143	0.13252
V522	0.06634	0.17273	0.4639	0.29703
V523	0.28089	0.16688	0.26635	0.28589
V524	0.05878	0.6015	0.21732	0.1224
V525	0.21921	0.22177	0.11209	0.44693
V526	0.47074	0.12079	0.14949	0.25897
V527	0.19765	0.08923	0.35735	0.35577
V528	0.11951	0.6617	0.08346	0.13533
V529	0.10623	0.12383	0.24318	0.52675
