B_cells	NK_cells	T_cells_CD4.	Monocytes
V67	0.1118	0.34035	0.54785	0
V68	0.16578	0.13491	0	0.6993
V69	0	0.32475	0.67157	0.00369
V70	0.59163	0.15638	0.16721	0.08478
V71	0.15748	0.05927	0.41054	0.37271
V72	0.64079	0.16541	0.05872	0.13508
V73	0.13448	0.67646	0.15297	0.03609
V74	0	0.2144	0.7856	0
V75	0.79044	0	0.15818	0.05138
V76	0	0.18071	0.16843	0.65086
V77	0.00529	0.30744	0	0.68727
V78	0.33416	0.11617	0.17374	0.37593
V79	0	0.08727	0.86562	0.04711
V80	0.3653	0	0.58155	0.05316
V81	0	0.15373	0.84627	0
V82	0	0.04618	0.95382	0
V83	0.13836	0.19511	0.03421	0.63232
V84	0.44898	0.02336	0.14236	0.3853
V85	0.07798	0.34618	0.44303	0.13281
V86	0	0.04111	0.9454	0.01349
V87	0	0.92289	0.06633	0.01078
V88	0.16827	0.04325	0.28208	0.5064
V89	0	0	0.19128	0.80872
V90	0	0.94289	0.05711	0
V91	0	0.78748	0.21252	0
V92	0.49616	0	0.40227	0.10158
V93	0.96625	0	0	0.03375
V94	0	0.5029	0	0.4971
V95	0.25864	0.47985	0.15901	0.10251
V96	0.07121	0.08303	0	0.84575
V97	0.73232	0.08747	0.18021	0
V98	0.73274	0.26726	0	0
V99	0.87034	0.02184	0.10782	0
V100	0.02598	0.01308	0.96095	0
V101	0.01288	0.00152	0	0.9856
V102	0.99696	0.00304	0	0
V103	0	0.02721	0.05909	0.91369
V104	0	1	0	0
V105	0.00454	0.9913	0.00416	0
V106	0.08582	0.55522	0.35896	0
V107	0.16282	0.21148	0.61629	0.00941
V108	0.10873	0.80238	0.08889	0
V109	0	0.16096	0.64539	0.19365
V110	0.00787	0.95167	0.04046	0
V111	1	0	0	0
V112	0.1137	0.04949	0.47518	0.36163
V113	0.19965	0.1069	0.16678	0.52668
V114	0.28275	0.02546	0.03921	0.65258
V115	0	0.76472	0.23528	0
V116	0.11812	0.3451	0.40465	0.13212
V117	0.74175	0.25825	0	0
V118	0.15696	0.65527	0.01149	0.17628
V119	0.12418	0.07155	0	0.80428
V120	0.02201	0.06204	0.91595	0
V121	0.66809	0.12946	0.05667	0.14578
V122	1	0	0	0
V123	0	0.58289	0.01677	0.40034
V124	0.72193	0.27807	0	0
V125	0.39246	0.43989	0.16765	0
V126	0.02794	0.15915	0.00599	0.80693
V127	0.17015	0.03002	0.26863	0.53121
V128	0.02611	0	0.07287	0.90102
V129	0.61682	0.24054	0.14264	0
V130	0	0.65926	0.34074	0
V131	0	0.98775	0	0.01225
V132	1	0	0	0
V133	1	0	0	0
V134	0.09113	0.44928	0.12227	0.33732
V135	0.07581	0	0.16849	0.75569
V136	0.25312	0.43921	0	0.30767
V137	0.71866	0.01679	0.23718	0.02737
V138	0.20696	0.451	0.18307	0.15896
V139	0.37706	0.22602	0.18998	0.20694
V140	0.02369	0.08684	0.01025	0.87922
V141	0.02357	0.16717	0.60273	0.20653
V142	0.8517	0	0.1483	0
V143	0.4769	0.29246	0.02974	0.20089
V144	0.16943	0.17114	0.15797	0.50146
V145	0	0.76883	0.23117	0
V146	0.05837	0	0	0.94163
V147	1	0	0	0
V148	0.10393	0.06775	0.64235	0.18597
V149	0.23964	0.53937	0.221	0
V150	0.04637	0.26172	0.65018	0.04174
V151	0.20639	0.70141	0.01669	0.07552
V152	0.22603	0.48848	0.23564	0.04985
V153	0.08482	0.84581	0.00585	0.06352
V154	0.22537	0.48784	0.28679	0
V155	0.50582	0.14978	0.28841	0.05599
V156	0	0.14463	0.76131	0.09406
V157	0.3173	0.16879	0.32579	0.18812
V158	0.01658	0	0	0.98342
V159	0.97922	0.02078	0	0
V160	0.79558	0	0	0.20442
V161	0.23232	0	0	0.76768
V162	0.04609	0.35016	0.0567	0.54706
V163	0.07158	0.55338	0.18193	0.19312
V164	0.36552	0.34779	0.08386	0.20283
V165	0	0.26573	0	0.73427
V166	0	0.09857	0.03301	0.86842
V167	0.37989	0	0	0.62011
V168	0.29313	0.62988	0.07385	0.00314
V169	0.21501	0.03411	0	0.75089
V170	0.08301	0.002	0.58795	0.32705
V171	0.09663	0.25999	0.64338	0
V172	0.76817	0	0.23183	0
V173	0.01404	0.15731	0	0.82865
V174	0	0.18412	0.04291	0.77297
V175	0.01667	0	0.88043	0.1029
V176	0	0.82671	0.17329	0
V177	0	1	0	0
V178	0	0.84679	0	0.15321
V179	0.15884	0	0.41054	0.43062
V180	0	0.92897	0.07103	0
V181	0.1424	0.14008	0.59038	0.12714
V182	0.29821	0.19477	0.49016	0.01687
V183	0.14809	0.85191	0	0
V184	1	0	0	0
V185	0.59284	0.40716	0	0
V186	0.09304	0.53217	0.29177	0.08303
V187	1	0	0	0
V188	0.03747	0.23426	0	0.72826
V189	0.90486	0	0	0.09514
V190	0.70075	0	0.29925	0
V191	0.1619	0.22263	0.61547	0
V192	0.31917	0.52517	0.02429	0.13137
V193	0.66854	0.01355	0.22918	0.08874
V194	0	1	0	0
V195	0	0.01858	0.98142	0
V196	0	0.05032	0	0.94968
V197	0.47765	0.01335	0	0.509
V198	0.02437	0.55189	0.41342	0.01032
V199	0.18103	0.00042	0.16828	0.65027
V200	0.11634	0.64072	0	0.24294
V201	0.06879	0.61717	0.21153	0.10251
V202	0	0.00584	0.85025	0.14391
V203	0.12914	0.45511	0.41574	0
V204	0	0.59073	0	0.40927
V205	0	0.04926	0.95074	0
V206	0	0.09039	0.90961	0
V207	0.13885	0.22058	0.00835	0.63222
V208	0.22758	0.05616	0.71627	0
V209	0.31661	0.52416	0.04878	0.11044
V210	0.05194	0.84169	0.10638	0
V211	0.48117	0	0	0.51883
V212	0.53255	0.02295	0.4445	0
V213	0.72518	0.00891	0.07519	0.19072
V214	0.35849	0.17762	0.15058	0.31331
V215	0.32712	0.07678	0	0.5961
V216	0.03391	0	0	0.96609
V217	0.00185	0.55489	0.26015	0.18311
V218	0.07312	0.50832	0.1781	0.24047
V219	0.08655	0.71883	0	0.19463
V220	0	0.91087	0	0.08913
V221	0.88138	0	0	0.11862
V222	0.32581	0.14426	0.38539	0.14454
V223	0	0.14093	0.82381	0.03526
V224	1	0	0	0
V225	0.00234	0.93768	0.05997	0
V226	0.29335	0.07521	0.63144	0
V227	0.85549	0	0.14451	0
V228	0.87122	0.05772	0.0178	0.05326
V229	0	0.0158	0.9842	0
V230	0.01305	0.00864	0	0.97831
V231	0	0.3223	0.09034	0.58736
V232	0.00145	0.73914	0	0.2594
V233	0.62059	0.08591	0.1863	0.1072
V234	0	0.9729	0.0271	0
V235	0.38283	0.05209	0.56508	0
V236	0	0.07079	0.87981	0.04939
V237	0.17008	0	0	0.82992
V238	0.103	0.60336	0.29364	0
V239	0.04018	0.46085	0	0.49897
V240	0.52098	0.02519	0.44425	0.00958
V241	0	0	0.96685	0.03315
V242	0.09096	0.81386	0.09518	0
V243	0.22988	0.03298	0.69115	0.04598
V244	0.18821	0	0.75695	0.05484
V245	0.65877	0.32158	0.01218	0.00747
V246	0.00031	0.15954	0.84015	0
V247	0.11677	0.00775	0.87548	0
V248	0.02168	0.01896	0.01025	0.94911
V249	0	0.03488	0.93802	0.0271
V250	0.8253	0	0.1747	0
V251	1	0	0	0
V252	0	0.85139	0.14861	0
V253	0.40707	0.06273	0.14437	0.38583
V254	0	0.95732	0.04268	0
V255	0	1	0	0
V256	0.15223	0.23511	0.56218	0.05048
V257	0.45967	0.10205	0.2301	0.20818
V258	0.15588	0.295	0.45937	0.08975
V259	0	0.31512	0.68488	0
V260	0	0.27417	0.72583	0
V261	0.68664	0.0112	0.18304	0.11911
V262	0.09803	0.03176	0	0.87021
V263	0	1	0	0
V264	0.15529	0.02147	0.47359	0.34965
V265	0.0206	0	0.09962	0.87978
V266	0.67728	0.32272	0	0
V267	0	0.19253	0.29164	0.51583
V268	0.43942	0	0.11574	0.44484
V269	0	0.58326	0.41674	0
V270	0.71058	0.00375	0.23788	0.0478
V271	0.89748	0.04492	0	0.0576
V272	0.01857	0.92794	0.00131	0.05218
V273	0.06146	0	0	0.93854
V274	0.78177	0	0.14695	0.07128
V275	0	0.01878	0.98122	0
V276	0.54725	0.35346	0	0.09928
V277	0.00603	0.23925	0.154	0.60072
V278	0.00678	0.04877	0.3151	0.62935
V279	0.77266	0.04611	0.07613	0.10509
V280	0.01658	0	0	0.98342
V281	0.6161	0.00858	0.1133	0.26201
V282	0.00298	0.07311	0.89231	0.0316
V283	0.2069	0.64614	0.04834	0.09862
V284	0	0.94443	0.05557	0
V285	0.00161	0	0.99839	0
V286	0.24284	0.60363	0.10715	0.04637
V287	0.05805	0.94195	0	0
V288	0	0.30586	0.45971	0.23443
V289	0.27364	0.24225	0.44779	0.03631
V290	0.88369	0.11631	0	0
V291	0.50109	0.05545	0.44347	0
V292	1	0	0	0
V293	0.29218	0.00037	0.703	0.00445
V294	0.06483	0.39956	0	0.53561
V295	0	0.19709	0.18671	0.6162
V296	0.15085	0.13059	0.66359	0.05497
V297	0.07783	0	0.02144	0.90074
V298	0.28035	0.09785	0.6218	0
V299	0.04881	0.29865	0	0.65254
V300	0	0.00751	0.22933	0.76316
V301	0.08575	0.12105	0.70551	0.08769
V302	0.6864	0.3136	0	0
V303	0	0.60921	0.39079	0
V304	0.00547	0.01749	0.83099	0.14605
V305	0.09348	0.17722	0.50171	0.22759
V306	0.90578	0.09	0	0.00422
V307	0	0.99716	0.00284	0
V308	0.22036	0.25833	0.31099	0.21031
V309	0.35514	0.34543	0	0.29943
V310	0.05294	0.36472	0.14493	0.4374
V311	0.52902	0.47098	0	0
V312	0.05551	0.78897	0.15552	0
V313	0	0.09189	0	0.90811
V314	0	0.54108	0.09982	0.3591
V315	0.10244	0.70448	0.01696	0.17611
V316	0.31062	0.14513	0.4105	0.13376
V317	0.05819	0.78423	0.0382	0.11938
V318	0	0.62902	0	0.37098
V319	0.00089	0.06474	0.92825	0.00612
V320	0.0328	0.15748	0.71159	0.09813
V321	0.66578	0.33422	0	0
V322	0.19381	0.37112	0.03819	0.39688
V323	0.05426	0	0.05613	0.88961
V324	0.71011	0.26333	0.02656	0
V325	0.29171	0.67561	0.03268	0
V326	0	0.62419	0.07737	0.29844
V327	0	0.16037	0.07775	0.76187
V328	0	0.01784	0.82742	0.15474
V329	0.17291	0.11998	0.15606	0.55105
V330	0.41514	0	0.34093	0.24393
V331	0.38724	0.07846	0	0.5343
V332	0	0.03408	0.17223	0.79369
V333	0.44107	0.06944	0.40971	0.07979
V334	0.37411	0	0.36872	0.25717
V335	0	0.36274	0.55456	0.0827
V336	0.16517	0.78074	0.00086	0.05323
V337	0.26506	0.42852	0.30642	0
V338	0	1	0	0
V339	0.07048	0	0.92952	0
V340	0.0091	0.25255	0.5787	0.15965
V341	0.01735	0.01655	0.02954	0.93655
V342	0.23239	0	0.66167	0.10594
V343	1	0	0	0
V344	0.715	0.13804	0.14695	0
V345	0	0.01751	0.98249	0
V346	0.22938	0.12096	0.29324	0.35642
V347	0.03593	0	0.09416	0.86991
V348	0.01578	0.72377	0.16004	0.10041
V349	0.34523	0.17989	0.40712	0.06777
V350	0	0.82465	0.17535	0
V351	0	0.01241	0.43249	0.55509
V352	0	0.00921	0.93841	0.05238
V353	0.98056	0	0	0.01944
V354	0	0.74674	0.25326	0
V355	0.26973	0.07284	0.49788	0.15956
V356	0.02747	0	0.06871	0.90382
V357	0.08407	0.37435	0.29718	0.2444
V358	0.60674	0.10223	0	0.29104
V359	0.64247	0.02832	0	0.32921
V360	0.56723	0.43277	0	0
V361	0	0.4422	0.5578	0
V362	0	0.99886	0.00114	0
V363	0.14788	0.12555	0.5096	0.21697
V364	0.12404	0.06225	0.74575	0.06795
V365	0.28264	0	0	0.71736
V366	0.0439	0.75944	0.08702	0.10963
V367	0.62527	0.11507	0	0.25966
V368	0.05551	0.80843	0.09172	0.04434
V369	0	0.39892	0.60108	0
V370	0.2771	0.29363	0.42926	0
V371	0.17613	0.79692	0.01547	0.01148
V372	0.17043	0.04245	0.09359	0.69354
V373	0.04119	0.15269	0.51832	0.2878
V374	0.83371	0	0.16629	0
V375	0.02949	0.02202	0.1254	0.82309
V376	0.0259	0.01138	0.06883	0.89388
V377	0.85487	0	0	0.14513
V378	0	0.01125	0.44011	0.54863
V379	0.35836	0.19336	0	0.44828
V380	0.14663	0.07018	0.19346	0.58973
V381	0.82388	0	0.04297	0.13315
V382	0.01982	0.02692	0.95326	0
V383	0.92655	0	0	0.07345
V384	0.61092	0.07121	0.1029	0.21497
V385	0.95816	0	0.0262	0.01564
V386	0.33074	0	0.11478	0.55449
V387	0.62309	0.15587	0.17774	0.04331
V388	0.38337	0.3681	0.13481	0.11372
V389	0.43398	0.55848	0	0.00754
V390	0.26353	0.26282	0.47365	0
V391	0.45889	0.08238	0	0.45873
V392	0.44232	0.24698	0.15133	0.15937
V393	0.26789	0.25455	0.36774	0.10982
V394	0.07569	0.26035	0.09036	0.5736
V395	0.20554	0.43774	0.20846	0.14826
V396	0	1	0	0
V397	0.854	0.07973	0.06627	0
V398	0.4856	0.1465	0.05958	0.30832
V399	0.17489	0.60779	0.1592	0.05812
V400	0	0.64731	0.04347	0.30922
V401	0	0.16778	0.78953	0.04269
V402	0.85491	0.14509	0	0
V403	0.01782	5e-04	0.04199	0.93969
V404	0.04592	0.21567	0.67451	0.06391
V405	0.2346	0.01226	0.15298	0.60016
V406	0.69395	0.25507	0	0.05098
V407	0	1	0	0
V408	0.0541	0.27595	0.43321	0.23675
V409	0	0	0	1
V410	0.04504	0.92999	0.02497	0
V411	0.46547	0	0	0.53453
V412	0.13476	0.07601	0.54731	0.24193
V413	0.01741	0.54717	0.19478	0.24063
V414	0	0.55447	0.36515	0.08038
V415	0.4808	0.01337	0.22725	0.27857
V416	0	0.06132	0.93868	0
V417	0.36976	0.63024	0	0
V418	0.05863	0.11029	0.12429	0.70679
V419	0.01535	0	0	0.98465
V420	0	0.97005	0.00312	0.02683
V421	0.12531	0.0355	0.74875	0.09045
V422	0.04118	0.03486	0	0.92396
V423	0.02598	0.01308	0.96095	0
V424	0	0.03979	0.67094	0.28928
V425	0.00721	0.26369	0.65509	0.07401
V426	0.04267	0.04662	0.8692	0.04151
V427	0.03348	0.45115	0.20127	0.3141
V428	0.05616	0.85252	0.05799	0.03333
V429	0.01277	0	8e-04	0.98643
V430	0.81963	0.1575	0	0.02288
V431	0.16781	0.00965	0.49691	0.32563
V432	0.10997	0.09576	0.0013	0.79297
V433	0.01447	0.81923	0	0.16629
V434	0.37657	0.07242	0	0.55101
V435	0.56849	0	0.07935	0.35216
V436	0.42617	0	0.07344	0.50039
V437	0.23444	0.23097	0	0.5346
V438	0.66674	0.16245	0	0.17081
V439	0.02113	0.07745	0	0.90142
V440	0.54517	0.00451	0	0.45032
V441	0.02218	0.14337	0.66052	0.17393
V442	0.32036	0.3863	0.1241	0.16923
V443	0.83227	0	0.0365	0.13122
V444	0	0.01751	0.98249	0
V445	0.65274	0	0.34726	0
V446	0	0.91411	0.06499	0.0209
V447	0.67731	0.09593	0.16181	0.06494
V448	0	0.06014	0.18653	0.75333
V449	0.59873	0.02952	0.30332	0.06844
V450	0.09682	0.90318	0	0
V451	1	0	0	0
V452	0.03257	0	0.03479	0.93264
V453	0.89639	0.06913	0.02012	0.01436
V454	0	0.95846	0.04154	0
V455	0.64261	0.01817	0.31093	0.02829
V456	0.32448	0.13196	0.40968	0.13388
V457	0	0.0108	0	0.9892
V458	0.27447	0.22882	0	0.49671
V459	0	0.85993	0.1044	0.03567
V460	1	0	0	0
V461	0.0566	0.0028	0	0.9406
V462	0.36435	0.24321	0	0.39244
V463	0.24275	0.52473	0.16315	0.06937
V464	0.5558	0.06739	0	0.37681
V465	0.42301	0.47152	0	0.10547
V466	0.63182	0.17555	0	0.19264
V467	0.3112	0.61861	0.07019	0
V468	0.53061	0.443	0.02149	0.0049
V469	0	0.1976	0.29866	0.50375
V470	0.58339	0.1336	0.16609	0.11692
V471	0.29028	0.10258	0	0.60715
V472	0.33302	0.34547	0	0.32151
V473	0.05394	0.58023	0.36583	0
V474	0.12129	0	0.05648	0.82224
V475	0.17541	0.45727	0.05662	0.31071
V476	0.17858	0	0.00924	0.81218
V477	0.6504	0.02398	0.19597	0.12964
V478	0.11268	0.65019	0	0.23713
V479	0	0.08859	0.86165	0.04977
V480	0.0626	0.36146	0.00576	0.57018
V481	0.10023	0.00905	0.89072	0
V482	0.74784	0.16982	0.08234	0
V483	0.13027	0.11973	0.03467	0.71533
V484	0.0139	0.05798	0	0.92812
V485	0.09786	0.81861	0	0.08353
V486	0.27304	0.30428	0.11059	0.3121
V487	0.07353	0.03463	0.05295	0.83888
V488	0	0	0.93613	0.06387
V489	0.17558	0.10442	0.71999	0
V490	0.3561	0.36068	0.03466	0.24856
V491	0.46764	0.51664	0.00214	0.01358
V492	0	0.86233	0.13767	0
V493	0.00844	0	0	0.99156
V494	0.16779	0.17519	0.56345	0.09357
V495	0.19705	0.66069	0.14226	0
V496	0.26651	0.73349	0	0
V497	0	0	1	0
V498	0.34756	0.11198	0	0.54047
V499	0.63565	0.27252	0.09183	0
V500	0.05591	0.13679	0.80015	0.00715
V501	0	0	0.00385	0.99615
V502	0.56597	0.29871	0.13532	0
V503	0.19756	0.10734	0.19256	0.50255
V504	0.22732	0.76388	0	0.0088
V505	0.18448	0.24809	0.26174	0.3057
V506	0.05158	0.28775	0.49254	0.16813
V507	0.66592	0.106	0.09182	0.13625
V508	0.82486	0.17482	0	0.00032
V509	0.21387	0.06266	0.55105	0.17241
V510	0.18704	0.54237	0.27059	0
V511	0.01319	0.48953	0.01458	0.48269
V512	0.2682	0.03933	0.03947	0.653
V513	0.04031	0.70052	0.24273	0.01644
V514	0	0.03506	0	0.96494
V515	0.85429	0.05409	0	0.09162
V516	0.97085	0.02915	0	0
V517	0.01423	0.01033	0.2621	0.71334
V518	1	0	0	0
V519	0	0.95543	0	0.04457
V520	0	0	0.67652	0.32348
V521	0.58984	0.033	0.37715	0
V522	0	0.13335	0.62003	0.24662
V523	0.36398	0.14194	0.26103	0.23305
V524	0	0.7974	0.2026	0
V525	0.2679	0.2232	0	0.5089
V526	0.71167	0.08047	0.03028	0.17758
V527	0.19938	0.00762	0.43211	0.36088
V528	0.06164	0.93836	0	0
V529	0.04026	0.06021	0.224	0.67552
V530	0	0.21762	0.72101	0.06137
V531	0	0.88988	0.11012	0
V532	0.16616	0.37128	0	0.46256
V533	0.28008	0.40051	0.12685	0.19256
V534	0	0.00253	0.77075	0.22672
V535	0.59062	0	0	0.40938
V536	0.18525	0	0.38844	0.4263
V537	0.60481	0.26767	0.12753	0
V538	0.5075	0.04564	0.04316	0.4037
V539	0.25864	0.47985	0.15901	0.10251
V540	0.18048	0.74892	0.0706	0
V541	0	0.57561	0.0425	0.38189
V542	0.19023	0.14667	0.25748	0.40562
V543	0.9525	0	0	0.0475
V544	0.09513	0.09671	0.15917	0.64898
V545	0.3968	0.16084	0.02446	0.41789
V546	0	0.93083	0.06917	0
V547	0	0.66338	0.33662	0
V548	0.11319	0.80609	0.08073	0
V549	0.3059	0.02091	0.67319	0
V550	0.63727	0	0	0.36273
V551	0.16203	0.80845	0.02834	0.00118
V552	0	0.57339	0	0.42661
V553	0.1929	0.1606	0.6465	0
V554	0.04987	0.07445	0	0.87568
V555	0.05849	0.26446	0.35732	0.31974
V556	0	0.02818	0.97182	0
V557	0.89581	0	0	0.10419
V558	0.03105	0.87317	0.02145	0.07434
V559	0	0.81058	0.18942	0
V560	0.71434	0.28566	0	0
V561	0	0.01878	0.98122	0
V562	0.86528	0	0.07329	0.06142
V563	0.20853	0	0.79147	0
V564	0	0.08357	0.91643	0
V565	0.094	0.29901	0.40612	0.20087
V566	0.76492	0.06574	0	0.16934
V567	0.21498	0.506	0	0.27903
V568	0.2677	0	0	0.7323
V569	0.73973	0	0	0.26027
V570	0	0.31372	0.6627	0.02358
V571	0.89733	0.09497	0	0.0077
V572	0.46191	0	0.4677	0.07038
V573	0.04724	0.16649	0	0.78627
V574	0	0.81458	0.18542	0
V575	0	0.08751	0.10171	0.81078
V576	0.11784	0.85495	0.02722	0
V577	0.01783	0.035	0.21234	0.73484
V578	0.00636	0.07482	0.75312	0.16571
V579	0	0.90502	0.09498	0
V580	0.15987	0	0.07198	0.76815
V581	0.05898	0.0462	0	0.89482
V582	0.63342	0.15119	0	0.2154
V583	0	0.04026	0.64215	0.31759
V584	0.53261	0.17066	0.29674	0
V585	0	0	0.47977	0.52023
V586	0.21742	0	0.71486	0.06772
V587	0.24948	0.00166	0.74886	0
V588	0.69978	0.0111	0	0.28912
V589	0.016	0.89451	0.07642	0.01307
V590	0	0.79373	0.20627	0
V591	0	0.01911	0.1938	0.78709
V592	0.10373	0.02859	0.86768	0
V593	0.64037	0	0.15026	0.20937
V594	0.32681	0.3205	0.35244	0.00025
V595	0.02731	0.00414	0	0.96855
V596	0	0.32869	0.23323	0.43808
V597	0	0.61185	0.36393	0.02421
V598	0	0.11745	0.88255	0
V599	0.66242	0.33758	0	0
V600	0.36812	0.52927	0.02573	0.07688
V601	0.15531	0.32168	0.05112	0.47189
V602	0.0269	0.00204	0	0.97105
V603	0	0.40334	0	0.59666
V604	0.52633	0.12424	0.34943	0
V605	0.02591	0.37324	0.43509	0.16576
V606	0.78978	0.14089	0	0.06934
V607	0.72405	0	0.0663	0.20965
V608	0.20364	0.18544	0.40873	0.20219
V609	0	0.27521	0.24147	0.48332
V610	0.85532	0	0.04999	0.09469
V611	0.31948	0	0	0.68052
V612	0	0.1015	0.86587	0.03263
V613	0	0.35961	0.64039	0
V614	0.84468	0.05355	0	0.10177
V615	0.13239	0.02199	0	0.84562
V616	0.04536	0.78597	0.03829	0.13038
V617	0.46579	0.16163	0.37258	0
V618	0.77542	0	0	0.22458
V619	0.40624	0.0163	0.32991	0.24755
V620	0	0.65926	0.34074	0
V621	0.44835	0.17468	0.15952	0.21745
V622	0.34307	0.24525	0.41168	0
V623	0	0.07428	0.12624	0.79948
V624	0.8422	0.1578	0	0
V625	0.26044	0.54972	0.08959	0.10024
V626	1	0	0	0
V627	0	0.00203	0.04203	0.95594
V628	0	0.22748	0	0.77252
V629	0.09878	0.33681	0.29483	0.26958
V630	0	0.36225	0.63308	0.00466
V631	0	0.22113	0.07918	0.69969
V632	0.64751	0	0.08841	0.26408
V633	0	0.02937	0.88634	0.08429
V634	0.38028	0.27863	0.34109	0
V635	0	0.83788	0	0.16212
V636	0.08638	0.12052	0.69529	0.09782
V637	0.32299	0.22724	0.05386	0.3959
V638	0.4005	0.29772	0.03031	0.27148
V639	0.23379	0.44827	0.31794	0
V640	0	0.16861	0.81811	0.01328
V641	0.9778	0.01256	0	0.00964
V642	0.83321	0.15089	0	0.0159
V643	0	0.2058	0.47978	0.31442
V644	0.97135	0.02865	0	0
V645	0.23375	0.43797	0.32828	0
V646	0	1	0	0
V647	0.10849	0.10031	0.76486	0.02635
V648	0.41093	0.4637	0.12537	0
V649	0	0.07013	0.90522	0.02465
V650	0.00346	0.10542	0.85118	0.03994
V651	0.28505	0	0.71495	0
V652	0.05853	0.10013	0.47996	0.36138
V653	0.0966	0.72823	0.10878	0.06639
V654	0.75773	0.21558	0.01647	0.01023
V655	0	0.64924	0	0.35076
V656	0.20647	0.29017	0	0.50336
V657	0.01323	0.0487	0	0.93807
V658	0.64986	0.23447	0.01456	0.10111
V659	0.33005	0.09449	0.38508	0.19037
V660	0	1	0	0
V661	0.02658	0.48927	0.02611	0.45804
V662	0.42434	0.00116	0.50205	0.07245
V663	0.22068	0.07873	0.61499	0.08559
V664	0.17355	0.07379	0.73725	0.01542
V665	0.75108	0.20069	0	0.04823
V666	0.65233	0	0.04062	0.30705
V667	0.82012	0.05087	0.12901	0
V668	0.07012	0.8479	0.08198	0
V669	0.21295	0.45529	0.27016	0.0616
V670	0.02812	0.97188	0	0
V671	0.35979	0.32014	0.26791	0.05216
V672	0	0.02902	0.96898	0.002
V673	0.21742	0.4122	0.24317	0.12721
V674	0.78269	0.13546	0	0.08185
V675	0.10768	0.3712	0.34554	0.17558
V676	0.00938	0.12387	0.07876	0.78799
V677	0.39446	0.44629	0.08013	0.07912
V678	0.52063	0.47937	0	0
V679	0	0.32925	0.67075	0
V680	0.28846	0.57871	0.13284	0
V681	0.97123	0.02877	0	0
V682	0.07084	0.32942	0.59974	0
V683	0	0.99992	8e-05	0
V684	0.7559	0.17093	0.06136	0.01181
V685	0.514	0.37626	0.10974	0
V686	0.07543	0.21093	0.13784	0.57579
V687	0.02823	0	0	0.97177
V688	0.38395	0.54192	0	0.07412
V689	0.27336	0	0	0.72664
V690	0.48533	0.03643	0.44855	0.0297
V691	0.10806	0	0.89194	0
V692	0.0307	0.15915	0.77337	0.03678
V693	0.22179	0.12205	0.39452	0.26165
V694	0	0.00923	0.30538	0.68539
V695	0.26084	0	0.12454	0.61462
V696	0.07183	0.06709	0	0.86107
V697	0.00065	0.0336	0	0.96575
V698	0.88745	0	0	0.11255
V699	0.60168	0.31586	0.03392	0.04854
V700	0.24168	0	0	0.75832
