CD19B	CD56NK	CD4MemoryT	CD14
V184	0.82873	0.03388	0.0705	0.06689
V185	0.45899	0.40898	0.04794	0.08409
V186	0.10749	0.46614	0.22428	0.2021
V187	0.79409	0.0406	0.08989	0.07541
V188	0.05889	0.26895	0.04721	0.62495
V189	0.65508	0.06597	0.07406	0.20489
V190	0.5563	0.05406	0.30936	0.08028
V191	0.17296	0.24025	0.46051	0.12628
V192	0.23923	0.45351	0.07219	0.23507
V193	0.49093	0.08201	0.23893	0.18814
V194	0.02754	0.83356	0.02014	0.11876
V195	0.03676	0.08532	0.78076	0.09716
V196	0.02797	0.13817	0.06989	0.76397
V197	0.32577	0.10768	0.08208	0.48447
V198	0.06612	0.48667	0.29906	0.14816
V199	0.14808	0.0974	0.18904	0.56548
V200	0.10637	0.5318	0.04353	0.31831
V201	0.08705	0.52588	0.16781	0.21926
V202	0.03991	0.08371	0.6287	0.24768
V203	0.14746	0.4235	0.318	0.11104
V204	0.00888	0.51332	0.03656	0.44124
V205	0.04422	0.10919	0.73942	0.10717
V206	0.07048	0.14391	0.6913	0.09431
V207	0.11706	0.23578	0.09261	0.55455
V208	0.2351	0.11482	0.55183	0.09825
V209	0.23874	0.45235	0.08953	0.21938
V210	0.07235	0.69352	0.09405	0.14008
V211	0.33499	0.07621	0.08863	0.50017
V212	0.43083	0.08609	0.38253	0.10055
V213	0.50715	0.07963	0.14869	0.26454
V214	0.26554	0.20577	0.17469	0.354
V215	0.23245	0.15608	0.07056	0.54091
V216	0.0442	0.08724	0.07905	0.78952
V217	0.04534	0.4785	0.20047	0.2757
V218	0.0878	0.43849	0.16031	0.31341
V219	0.08878	0.58948	0.03519	0.28655
V220	0.00364	0.74647	0.0211	0.2288
V221	0.65376	0.04803	0.06372	0.23449
V222	0.26572	0.18196	0.31618	0.23614
V223	0.02657	0.19052	0.616	0.16691
V224	0.81635	0.03397	0.08252	0.06716
V225	0.04652	0.78941	0.06482	0.09925
V226	0.2755	0.13052	0.49716	0.09682
V227	0.65786	0.04105	0.21441	0.08668
V228	0.61918	0.10657	0.11308	0.16118
V229	0.04507	0.0847	0.7546	0.11564
V230	0.03005	0.10163	0.07849	0.78983
V231	0.02611	0.30798	0.12905	0.53685
V232	0.03718	0.60501	0.02325	0.33456
V233	0.45305	0.13577	0.20652	0.20466
V234	0.02792	0.82083	0.04019	0.11105
V235	0.32532	0.10867	0.45243	0.11359
V236	0.06803	0.12596	0.64139	0.16462
V237	0.13653	0.08327	0.09039	0.68982
V238	0.11574	0.52522	0.22085	0.13819
V239	0.06131	0.40553	0.0531	0.48007
V240	0.41194	0.08521	0.37543	0.12742
V241	0.04333	0.07665	0.72189	0.15813
V242	0.10874	0.69143	0.09571	0.10412
V243	0.22409	0.09734	0.52055	0.15802
V244	0.20046	0.06416	0.56778	0.16761
V245	0.47198	0.30859	0.08711	0.13232
V246	0.07487	0.19586	0.61539	0.11388
V247	0.17049	0.07632	0.67157	0.08162
V248	0.03652	0.10764	0.09582	0.76002
V249	0.02575	0.1023	0.71309	0.15887
V250	0.64365	0.04107	0.23639	0.07888
V251	0.78386	0.07427	0.06724	0.07463
V252	0.00611	0.7652	0.13418	0.09451
V253	0.2923	0.12924	0.17903	0.39943
V254	0.00339	0.83745	0.05689	0.10227
V255	0.03461	0.8187	0.01252	0.13417
V256	0.16248	0.24866	0.42046	0.1684
V257	0.34039	0.15184	0.22768	0.28008
V258	0.15883	0.29329	0.34753	0.20034
V259	0.05045	0.31704	0.50069	0.13182
V260	0.01793	0.31345	0.57128	0.09734
V261	0.49599	0.08173	0.21073	0.21155
V262	0.0887	0.12484	0.07392	0.71253
V263	0.01153	0.85518	0.01418	0.11911
V264	0.1551	0.10312	0.36396	0.37782
V265	0.0438	0.084	0.15981	0.71239
V266	0.52672	0.3533	0.04596	0.07402
V267	0.01269	0.23084	0.25081	0.50565
V268	0.30789	0.08612	0.16946	0.43652
V269	0.0113	0.53351	0.31212	0.14307
V270	0.5246	0.07305	0.24676	0.15559
V271	0.64282	0.10475	0.08465	0.16778
V272	0.04309	0.73901	0.02825	0.18965
V273	0.05848	0.0981	0.09234	0.75108
V274	0.572	0.04444	0.20602	0.17754
V275	0.02957	0.08616	0.78701	0.09725
V276	0.39074	0.34759	0.04854	0.21313
V277	0.04219	0.25217	0.16577	0.53987
V278	0.04909	0.12745	0.26503	0.55844
V279	0.54939	0.10252	0.14662	0.20147
V280	0.03089	0.08804	0.07938	0.80169
V281	0.43193	0.08419	0.17	0.31388
V282	0.07681	0.12602	0.64993	0.14724
V283	0.1676	0.53904	0.07825	0.21511
V284	0.02152	0.81391	0.06333	0.10124
V285	0.09178	0.07334	0.74992	0.08496
V286	0.19536	0.51492	0.11449	0.17523
V287	0.07774	0.77809	0.02813	0.11604
V288	0.02574	0.31088	0.3461	0.31727
V289	0.24008	0.2528	0.34949	0.15762
V290	0.68135	0.18578	0.06297	0.0699
V291	0.41242	0.11386	0.3815	0.09223
V292	0.77225	0.04111	0.06307	0.12356
V293	0.26959	0.0686	0.53834	0.12347
V294	0.07651	0.37513	0.04075	0.50761
V295	0.02925	0.22802	0.18783	0.5549
V296	0.16697	0.17099	0.49424	0.1678
V297	0.07465	0.08294	0.11349	0.72892
V298	0.26602	0.1479	0.48868	0.09739
V299	0.06455	0.30299	0.0569	0.57556
V300	0.02058	0.10573	0.2246	0.6491
V301	0.12416	0.16516	0.51686	0.19382
V302	0.526	0.34446	0.04015	0.08939
V303	0.00494	0.56532	0.30248	0.12726
V304	0.07506	0.08958	0.59749	0.23787
V305	0.11849	0.20969	0.37374	0.29808
V306	0.65045	0.13062	0.09879	0.12013
V307	0.01149	0.85009	0.02678	0.11164
