cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V145	0	0.77078	0.21579	0.01342
V146	0.21406	0.03599	0.21097	0.53897
V147	0.90878	0.08185	0	0.00937
V148	0.11761	0.05128	0.70552	0.12558
V149	0.27797	0.51642	0.18701	0.01859
V150	0.06092	0.20903	0.66327	0.06679
V151	0.26345	0.66474	0	0.07181
V152	0.26313	0.45407	0.2162	0.0666
V153	0.15171	0.78796	0	0.06032
V154	0.2553	0.44875	0.26279	0.03316
V155	0.48254	0.1592	0.28896	0.0693
V156	0	0.10726	0.80082	0.09192
V157	0.34309	0.16801	0.36546	0.12345
V158	0.16976	0.023	0.21971	0.58752
V159	0.87842	0.11056	0	0.01102
V160	0.7584	0.05965	0.06619	0.11576
V161	0.3905	0.03382	0.1586	0.41709
V162	0.15573	0.36882	0.19079	0.28465
V163	0.13805	0.5251	0.21355	0.12331
V164	0.40576	0.34858	0.12045	0.1252
V165	0.12304	0.36162	0.10733	0.408
V166	0.12907	0.14205	0.25825	0.47063
V167	0.53338	0.04032	0.07981	0.34649
V168	0.32998	0.6	0.02894	0.04108
V169	0.34513	0.09977	0.16297	0.39213
V170	0.118	0.00841	0.69683	0.17675
V171	0.10368	0.20844	0.64062	0.04727
V172	0.71731	0.02282	0.24027	0.01959
V173	0.15414	0.208	0.19463	0.44322
V174	0.12033	0.22393	0.24557	0.41017
V175	0.00787	0	0.89808	0.09405
V176	0.00188	0.84001	0.14521	0.01289
V177	0.01518	0.98482	0	0
V178	0.05024	0.84183	0	0.10793
V179	0.21229	0.00923	0.54718	0.2313
V180	0.03246	0.92591	0.04163	0
V181	0.15463	0.11636	0.62853	0.10048
V182	0.29625	0.1666	0.4838	0.05335
V183	0.20721	0.79279	0	0
V184	0.93869	0.06131	0	0
V185	0.5963	0.4037	0	0
V186	0.1402	0.48582	0.29444	0.07954
V187	0.92787	0.07213	0	0
V188	0.18376	0.32551	0.09892	0.39181
V189	0.84957	0.08571	0	0.06472
V190	0.65016	0.02777	0.29852	0.02356
V191	0.16097	0.18005	0.61191	0.04708
V192	0.36356	0.51037	0.03081	0.09526
V193	0.62226	0.05744	0.24048	0.07981
V194	0.05157	0.94426	0	0.00417
V195	0	0	0.97703	0.02297
V196	0.16604	0.118	0.17916	0.5368
V197	0.55879	0.10186	0.07298	0.26637
V198	0.06284	0.4895	0.3985	0.04917
V199	0.2782	0.03118	0.35521	0.33541
V200	0.20028	0.63446	0.02663	0.13864
V201	0.12732	0.5792	0.21173	0.08175
V202	0	0	0.89281	0.10719
V203	0.16154	0.40732	0.40008	0.03106
V204	0.07296	0.65078	0.04479	0.23147
V205	0	0	0.96989	0.03011
V206	0	0.03289	0.93836	0.02874
V207	0.25248	0.25926	0.17003	0.31823
V208	0.20746	0.03331	0.72146	0.03778
V209	0.35857	0.50656	0.04676	0.0881
V210	0.11279	0.80373	0.05363	0.02984
V211	0.57429	0.05947	0.09031	0.27593
V212	0.49251	0.03353	0.43824	0.03572
V213	0.69799	0.06985	0.11512	0.11704
V214	0.40075	0.20229	0.22442	0.17254
V215	0.44426	0.15683	0.09342	0.3055
V216	0.19492	0.02308	0.21325	0.56874
V217	0.06533	0.51484	0.29822	0.12161
V218	0.14076	0.4859	0.22842	0.14492
V219	0.17209	0.70912	0	0.1188
V220	0.03789	0.88385	0	0.07825
V221	0.85135	0.07114	0	0.07751
V222	0.34193	0.14412	0.40904	0.10491
V223	0	0.07787	0.8542	0.06793
V224	0.92956	0.07044	0	0
V225	0.06919	0.92543	0.00295	0.00243
V226	0.28137	0.05542	0.62851	0.0347
V227	0.79704	0.03096	0.15372	0.01828
