mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V114	0.52304	0.11623	0.04444	0.21105	0.10524
V115	0.77993	0.07006	0.0078	0.04077	0.10145
V116	0.01954	0.02363	0.00969	0.15363	0.79352
V117	0.04953	0.2379	0.56868	0.11389	0.02999
V118	0.02908	0.0365	0.00627	0.90776	0.0204
V119	0.29139	0.16098	0.27551	0.26523	0.00689
V120	0.00795	0.23271	0.57601	0.14555	0.03779
V121	0.26673	0.59875	0.02754	0.05008	0.05689
V122	0.04551	0.32141	0.08661	0.32346	0.22301
V123	0.44659	0.09912	0.06308	0.23112	0.16009
V124	0.21033	0.12452	0.05646	0.28525	0.32344
V125	0.06235	0.47459	0.42193	0.03622	0.00491
V126	0.16009	0.21375	0.17808	0.16963	0.27846
V127	0.25775	0.20159	0.44936	0.07534	0.01597
V128	0.28271	0.64328	0.03701	0.0336	0.00341
V129	0.24947	0.13223	0.1999	0.21815	0.20025
V130	0.04823	0.40394	0.05458	0.32478	0.16847
V131	0.00608	0.09307	0.16914	0.72858	0.00313
V132	0.32649	0.05726	0.00437	0.39043	0.22144
V133	0.00463	0.19674	0.41072	0.13618	0.25172
V134	0.07297	0.23526	0.55299	0.05619	0.08258
V135	0.02631	0.27642	0.5271	0.06222	0.10795
V136	0.85698	0.0827	0.00915	0.02674	0.02444
V137	0.80016	0.09534	0.00878	0.0558	0.03993
V138	0.24742	0.15283	0.07115	0.19432	0.33428
V139	0.10637	0.07519	0.11896	0.68884	0.01064
V140	0.03187	0.06158	0.12689	0.11827	0.66139
V141	0.0246	0.33871	0.48703	0.13943	0.01024
V142	0.20024	0.11978	0.24128	0.17681	0.26188
V143	0.02375	0.27782	0.37327	0.19379	0.13136
V144	0.48738	0.21072	0.06307	0.1624	0.07644
V145	0.00034	0.27032	0.66034	0.04393	0.02508
V146	0.04321	0.26743	0.02134	0.41158	0.25644
V147	0.09632	0.24544	0.48073	0.14221	0.03529
V148	0.22671	0.65583	0.03784	0.07751	0.00212
V149	0	0.03447	0.0067	0.91606	0.04276
V150	0.15283	0.31318	0.43309	0.02945	0.07146
V151	0.38818	0.0626	0.01472	0.43594	0.09856
V152	0.00688	0.05823	0.08869	0.78301	0.06319
V153	0.17684	0.27027	0.34653	0.08683	0.11953
V154	0.15977	0.48234	0.04355	0.09086	0.22347
V155	0.02616	0.07116	0.1021	0.79012	0.01046
V156	0.09618	0.14968	0.29173	0.20311	0.25929
V157	0.08863	0.10178	0.13336	0.33983	0.33641
V158	0.1887	0.15025	0.32104	0.09157	0.24844
V159	0.11282	0.18274	0.02257	0.65415	0.02771
V160	0.44033	0.17553	0.08239	0.0898	0.21195
V161	0.21028	0.06438	0.05494	0.09962	0.57078
V162	0.00056	0.28124	0.68407	0.02381	0.01032
V163	0.05835	0.0301	0.02104	0.16553	0.72498
V164	0.82739	0.11014	0.01513	0.03136	0.01598
V165	0.58771	0.2127	0.07223	0.08079	0.04657
V166	0.04495	0.09142	0.17695	0.61661	0.07007
V167	0.06692	0.5185	0.03961	0.22066	0.1543
V168	0.00056	0.28124	0.68407	0.02381	0.01032
V169	0.09282	0.59085	0.17077	0.1415	0.00406
V170	0.26487	0.3192	0.0605	0.25496	0.10047
V171	0.28447	0.19357	0.26335	0.21171	0.04689
V172	0.19323	0.20274	0.06957	0.10025	0.43422
V173	0.20276	0.12835	0.07591	0.45004	0.14294
V174	0.19888	0.12609	0.25439	0.24359	0.17705
V175	0.08085	0.15714	0.10429	0.2561	0.40161
V176	0.32902	0.05986	0.00967	0.59487	0.00659
V177	0.18684	0.19878	0.39472	0.2061	0.01357
V178	0.26026	0.18765	0.32435	0.1495	0.07824
V179	0.10072	0.03564	0.01425	0.13165	0.71775
V180	0.02806	0.12375	0.26392	0.0909	0.49337
V181	0.0786	0.2148	0.0143	0.15342	0.53889
V182	0.54519	0.20203	0.01369	0.19997	0.03913
V183	0.13524	0.7915	0.03812	0.03514	0
V184	0.28632	0.12533	0.21285	0.34905	0.02645
V185	0.12984	0.38408	0.03878	0.22433	0.22298
V186	0.13841	0.15951	0.03379	0.32677	0.34152
V187	0.11903	0.54645	0.02617	0.30835	0
V188	0.74343	0.09675	0.02914	0.11135	0.01933
V189	0.43879	0.21269	0.03905	0.2995	0.00996
V190	0.39159	0.14492	0.16466	0.06542	0.23342
V191	0.21678	0.1845	0.01536	0.48374	0.09963
V192	0.31075	0.20105	0.10749	0.26256	0.11814
V193	0.0795	0.29758	0.39959	0.08419	0.13915
V194	0.25455	0.09597	0.07449	0.17431	0.40068
V195	0.54692	0.22682	0.17814	0.0341	0.01402
V196	0.01544	0.03397	0.05462	0.16547	0.73049
V197	0.12925	0.75325	0.03639	0.08111	0
V198	0.23681	0.19501	0.04039	0.27052	0.25728
V199	0.69476	0.12266	0.15277	0.01617	0.01364
V200	0.69108	0.06678	0.02816	0.0595	0.15448
V201	0.02904	0.03424	0.02385	0.75663	0.15624
V202	0.82887	0.11175	0.00469	0.03264	0.02205
V203	0.53011	0.22113	0.03219	0.09564	0.12093
V204	0.33094	0.1019	0.03597	0.08065	0.45054
V205	0.11586	0.08106	0.09791	0.16157	0.54361
V206	0.03703	0.09601	0.00826	0.82701	0.03169
V207	0.01064	0.04749	0.00695	0.92223	0.01269
V208	0.16782	0.29877	0.36264	0.08465	0.08611
V209	0.15585	0.07188	0.08219	0.12404	0.56604
V210	0	0.27155	0.67656	0.03392	0.01797
V211	0.15519	0.10185	0.15903	0.11124	0.47269
V212	0.1077	0.64669	0.10208	0.09538	0.04815
V213	0.09809	0.04401	0.05512	0.33834	0.46443
V214	0.04995	0.52837	0.35191	0.05127	0.0185
