CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V269	0.09744	0.04898	0.12679	0.5235	0.16121	0.04209
V270	0.25654	0.32823	0.08551	0.06045	0.19697	0.0723
V271	0.22224	0.10113	0.25464	0.04605	0.10326	0.27269
V272	0.091	0.01368	0.02706	0.09677	0.69367	0.07782
V273	0.10602	0.01451	0.06849	0.09706	0.64416	0.06975
V274	0.25588	0.01512	0.20278	0.07396	0.10041	0.35185
V275	0.45125	0.16001	0.10019	0.05758	0.09546	0.13552
V276	0.22891	0.18844	0.12762	0.09761	0.1352	0.22223
V277	0.38177	0.03831	0.09237	0.04349	0.2021	0.24196
V278	0.16119	0.09923	0.11225	0.20467	0.35893	0.06374
V279	0.264	0.0479	0.22505	0.07444	0.10376	0.28485
V280	0.14317	0.01987	0.04727	0.58113	0.15158	0.05698
V281	0.15047	0.5177	0.08677	0.0769	0.11843	0.04973
V282	0.08184	0.04114	0.03072	0.08515	0.71287	0.04829
V283	0.11044	0.29694	0.04003	0.05262	0.45267	0.0473
V284	0.13065	0.0812	0.272	0.27068	0.14404	0.10142
V285	0.08676	0.03026	0.03511	0.64289	0.16401	0.04098
V286	0.42947	0.05636	0.143	0.17539	0.09181	0.10397
V287	0.08578	0.02016	0.0522	0.0974	0.67813	0.06633
V288	0.23164	0.19952	0.08341	0.0447	0.19912	0.24162
V289	0.08953	0.07139	0.57439	0.11123	0.10669	0.04676
V290	0.0835	0.0136	0.20157	0.51066	0.14312	0.04755
V291	0.09951	0.03753	0.03593	0.62028	0.16089	0.04587
V292	0.16363	0.08005	0.05452	0.42533	0.22345	0.05302
V293	0.07198	0.04701	0.04937	0.04539	0.73925	0.04699
V294	0.36399	0.04975	0.07205	0.05198	0.31897	0.14327
V295	0.33565	0.01222	0.11228	0.03418	0.10096	0.4047
V296	0.14005	0.25946	0.1119	0.22675	0.16624	0.0956
V297	0.29652	0.05869	0.0945	0.04137	0.10521	0.40371
V298	0.14335	0.47866	0.16324	0.05802	0.11103	0.04571
V299	0.17266	0.07059	0.57534	0.04106	0.08185	0.0585
V300	0.47273	0.1095	0.12405	0.04905	0.08428	0.16039
V301	0.3458	0.28489	0.11788	0.06033	0.10425	0.08684
V302	0.11022	0.20181	0.08919	0.3783	0.17295	0.04753
V303	0.13829	0.44072	0.10133	0.06186	0.20696	0.05083
V304	0.08037	0.01469	0.04328	0.03846	0.77641	0.04679
V305	0.13992	0.01793	0.17605	0.33346	0.19137	0.14126
V306	0.37838	0.09171	0.09426	0.04447	0.09177	0.2994
V307	0.17642	0.02475	0.04563	0.0504	0.6111	0.09171
V308	0.07946	0.02399	0.03424	0.65974	0.16572	0.03684
V309	0.1244	0.35271	0.0551	0.29037	0.13111	0.04631
V310	0.18576	0.26274	0.24867	0.04615	0.10856	0.14812
V311	0.42535	0.02584	0.10658	0.04391	0.08822	0.3101
V312	0.14936	0.02556	0.03632	0.28534	0.43919	0.06423
V313	0.35211	0.02384	0.09475	0.07031	0.09462	0.36437
V314	0.21812	0.0309	0.05615	0.49604	0.13907	0.05972
V315	0.20409	0.4404	0.07366	0.05241	0.15451	0.07493
V316	0.31957	0.02116	0.10279	0.09019	0.1112	0.3551
V317	0.13907	0.01558	0.04959	0.50658	0.17305	0.11614
V318	0.08538	0.02321	0.06032	0.62955	0.15454	0.04699
V319	0.2832	0.14669	0.24094	0.13973	0.09994	0.08951
V320	0.23481	0.14922	0.29368	0.11828	0.0977	0.10632
V321	0.13196	0.41262	0.05277	0.22734	0.13363	0.04168
V322	0.11335	0.01211	0.10037	0.04842	0.61874	0.10701
V323	0.11348	0.20684	0.03791	0.29337	0.30588	0.04252
V324	0.15281	0.04114	0.07482	0.18463	0.40994	0.13665
V325	0.17778	0.51027	0.08561	0.05542	0.11557	0.05534
V326	0.20839	0.46339	0.08173	0.05399	0.13034	0.06217
V327	0.13409	0.00905	0.69831	0.03313	0.0706	0.05483
V328	0.18633	0.1535	0.17912	0.13892	0.28269	0.05945
V329	0.08269	0.008	0.45345	0.03409	0.36903	0.05273
V330	0.08611	0.00619	0.72731	0.04062	0.08866	0.05111
V331	0.44713	0.08191	0.13064	0.10144	0.09441	0.14448
V332	0.17042	0.0595	0.1612	0.04057	0.38455	0.18376
V333	0.09373	0.02372	0.37254	0.27997	0.17287	0.05716
V334	0.11345	0.28526	0.33186	0.12498	0.10095	0.04351
V335	0.16869	0.02359	0.59731	0.03849	0.0725	0.09942
V336	0.28161	0.38443	0.09515	0.05141	0.11056	0.07683
V337	0.12225	0.14174	0.07724	0.04684	0.56656	0.04536
V338	0.46165	0.03718	0.12007	0.04742	0.20799	0.12569
V339	0.15906	0.07563	0.3291	0.21502	0.12093	0.10026
V340	0.40815	0.20024	0.08705	0.07749	0.11368	0.11339
V341	0.22036	0.05052	0.08235	0.41923	0.16058	0.06697
V342	0.13969	0.02149	0.05661	0.48052	0.17849	0.1232
V343	0.26374	0.12402	0.16724	0.05518	0.10688	0.28295
V344	0.15003	0.40172	0.0565	0.06563	0.23422	0.0919
V345	0.06771	0.01471	0.02885	0.04651	0.80035	0.04187
V346	0.16366	0.02609	0.05229	0.32688	0.36157	0.06951
V347	0.33271	0.11664	0.086	0.10012	0.27559	0.08894
V348	0.15714	0.1045	0.50889	0.04872	0.12334	0.0574
V349	0.45984	0.08575	0.12147	0.10898	0.11677	0.10719
V350	0.32617	0.05257	0.16791	0.20242	0.09726	0.15367
V351	0.31433	0.064	0.12209	0.05534	0.10774	0.3365
V352	0.17363	0.22837	0.06192	0.03995	0.32134	0.1748
V353	0.10184	0.13427	0.60564	0.03545	0.07811	0.04469
V354	0.20038	0.04759	0.2233	0.03339	0.32629	0.16905
