Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V141	0.01916	0.00679	0.16998	0.64346	0.05566	0.02782	0.02672	0.00139	0.0035	0.0455
V142	0.00469	0	0.08939	0.21188	0.08035	0	0.57154	0	0.01737	0.02477
V143	0	0.80056	0.03132	0.0659	0.03913	0.00819	0.01068	0	0.03336	0.01086
V144	0	0	0.03954	0.02156	0.08037	0.32025	0.5109	0.00948	0.01789	0
V145	0.04204	0.0863	0.13106	0.46928	0.05122	0.03148	0.02739	0.14831	0.01292	0
V146	0.02135	0	0.39332	0.0358	0.02187	0.0153	0.0604	0.08795	0.0172	0.34681
V147	0.00454	0.01467	0.05123	0.01647	0.14577	0.00305	0.02968	0.01722	0.42815	0.2892
V148	0.02115	0.02302	0.07355	0.01305	0.08405	0.04894	0.0561	0	0.6744	0.00575
V149	0.00835	0.01276	0.14664	0.52936	0.05534	0.00796	0.02781	0.08463	0.11885	0.00828
V150	0.05759	0	0.01834	0.00543	0.0411	0.00724	0.03635	0.00388	0.0378	0.79227
V151	0.00539	0	0.03002	0.00566	0	0.05291	0.03129	0.00014	0.01788	0.8567
V152	0.00711	0	0.01826	0.00209	0.03434	0.0241	0.05483	0.6339	0.03536	0.19002
V153	0.00134	0.13983	0.03852	0.01026	0.67202	0.00078	0.03977	0.0846	0.01288	0
V154	0.08552	0.01742	0.51922	0.28067	0.04954	0.01562	0.02359	0	0.00441	0.004
V155	0.05962	0	0.0332	0.00484	0.04776	0.11552	0.03826	0.46479	0.22376	0.01225
V156	0.12162	0.02163	0.17741	0.03601	0.04897	0.4321	0.04109	0.03041	0.07678	0.01398
V157	0	0.45794	0.0335	0.05724	0.1838	0.20886	0.01685	0	0.02336	0.01845
V158	0.29121	0.53409	0.0349	0.01906	0.06057	3e-04	0.02776	0.02087	0.00611	0.00513
V159	0.03493	0.06914	0.22773	0.05748	0.25983	0.02329	0.03638	0.06898	0.00977	0.21247
V160	0.02028	0.85248	0.02177	0.02042	0.03059	0.00104	0.01066	0	0.018	0.02477
V161	0.0094	0.00933	0.18096	0.67432	0.0618	0.01404	0.02732	0.00148	0.01541	0.00595
V162	0	0	0.02733	0.00646	0	0.00326	0.03588	0.00074	0.02463	0.9017
V163	0.12655	0.01608	0.66482	0.06184	0.04404	0.01322	0.02292	0.01043	0.00559	0.03451
V164	0.04382	0.01008	0.73674	0.07597	0.05011	0.01272	0.03437	0	0.01182	0.02438
V165	0.0118	0	0.23268	0.02411	0.00125	0.00205	0.02911	0.00765	0.01977	0.67158
V166	0.05225	0.0929	0.13035	0.49094	0.04407	0.01265	0.03711	0.05201	0.03904	0.04869
V167	0.79848	0.00128	0.0742	0.01266	0.03028	0.00118	0.03061	0	0.05131	0
V168	0.06842	0.01008	0.02859	0.00697	0.04805	0.2814	0.03855	0.3194	0.17047	0.02807
V169	0	0	0.0417	0.12604	0	0.13841	0.02746	0.01022	0.01093	0.64524
V170	0.02296	0.00399	0.08352	0.01466	0.08739	0.00467	0.0263	0	0.74965	0.00685
V171	0.0106	0	0.23946	0.08764	0.07496	0.3788	0.05782	0.03966	0.09551	0.01556
V172	0.00227	0.01263	0.05069	0.01422	0.09681	0.13671	0.63877	0.00011	0.0478	0
V173	0.01011	0	0.02614	0.00798	0.03462	0.007	0.44946	0	0.04157	0.42311
V174	0.01184	0.08115	0.24672	0.34822	0.11889	0.02379	0.03106	0.00888	0.00556	0.12389
V175	0.75023	0.00227	0.15292	0.01432	0.03125	0.00039	0.04531	0	0.00331	0
V176	0.20172	0	0.02976	0.0117	0.04832	0.64057	0.02143	0	0.03696	0.00955
