Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V158	0.18687	0	0.45335	0.05268	0.30711
V159	0.11457	0.23056	0.01669	0.55401	0.08417
V160	0.44353	0.16038	0.09843	0.04731	0.25035
V161	0.19584	0.00366	0.05666	0.06116	0.68267
V162	0	0.0393	0.9607	0	0
V163	0.03997	0	0.00502	0.1098	0.84521
V164	0.91764	0.05741	0.01922	0	0.00573
V165	0.59964	0.22021	0.0913	0.03827	0.05057
V166	0.04844	0	0.25244	0.56233	0.13679
V167	0.04913	0.63518	0.02676	0.12587	0.16306
V168	0	0.0393	0.9607	0	0
V169	0.06799	0.68052	0.16274	0.07022	0.01853
V170	0.24326	0.3904	0.06181	0.17647	0.12805
V171	0.3124	0.08605	0.37945	0.15992	0.06217
V172	0.16982	0.21033	0.0701	0.05563	0.49412
V173	0.20926	0.10047	0.0945	0.38591	0.20987
V174	0.20517	0	0.36664	0.19434	0.23384
V175	0.07047	0.13155	0.11882	0.18982	0.48935
V176	0.37702	0.01096	0.00427	0.55621	0.05154
V177	0.19507	0.03443	0.59704	0.1558	0.01765
V178	0.28101	0.04281	0.47939	0.10174	0.09504
V179	0.08125	0	0	0.08356	0.8352
V180	0.01935	0.00421	0.33987	0.05111	0.58546
V181	0.06234	0.25871	0	0.09644	0.58251
V182	0.55623	0.23859	0.00923	0.14174	0.05422
V183	0.08468	0.88158	0.01807	0.00664	0.00903
V184	0.32495	0.00636	0.31608	0.30369	0.04891
V185	0.10707	0.47625	0.0292	0.14228	0.2452
V186	0.12911	0.17294	0.02896	0.25139	0.4176
V187	0.09027	0.68807	0.0126	0.18568	0.02338
V188	0.84588	0.03027	0.03898	0.06763	0.01724
V189	0.45237	0.25252	0.04147	0.22669	0.02695
V190	0.40557	0.06182	0.22225	0.0261	0.28425
V191	0.2157	0.22827	0.0064	0.39484	0.15479
V192	0.31905	0.19358	0.13289	0.19968	0.15479
V193	0.06954	0.20494	0.52744	0.04142	0.15666
V194	0.24972	0.03821	0.0855	0.12407	0.5025
V195	0.57085	0.1762	0.24706	0	0.00589
V196	0	0	0.04752	0.11106	0.84141
V197	0.08231	0.85698	0.01689	0.03313	0.0107
V198	0.22321	0.22142	0.03825	0.20148	0.31564
V199	0.76702	0.00569	0.22729	0	0
V200	0.75465	0	0.03254	0.02067	0.19215
V201	0.03126	0	0.01902	0.68166	0.26806
V202	0.91485	0.06635	0.00384	0	0.01496
V203	0.51925	0.25649	0.03233	0.05092	0.14101
V204	0.31797	0.06763	0.03187	0.04182	0.5407
V205	0.1029	0.01457	0.1136	0.11379	0.65514
V206	0.04391	0.10316	0	0.74088	0.11205
V207	0.01907	0.02174	0	0.85903	0.10016
V208	0.15806	0.21863	0.48668	0.04053	0.0961
V209	0.14377	0.00404	0.09301	0.08353	0.67565
V210	0	0.02689	0.96289	0	0.01022
V211	0.14397	0.00937	0.1992	0.06942	0.57804
V212	0.07316	0.74428	0.08518	0.04081	0.05657
V213	0.08599	0	0.05495	0.26772	0.59133
V214	0.03598	0.544	0.38564	0.01195	0.02243
V215	0.24294	0.21621	0.13921	0.08864	0.313
V216	0.04961	0.02444	0.32571	0.07457	0.52567
V217	0.00226	0	0.02379	0.79989	0.17406
V218	0.07374	0.18907	0.29865	0.31979	0.11875
V219	0.13256	0.27568	0.39782	0.17532	0.01862
V220	0.19375	0.72562	0.0682	0.00599	0.00644
V221	0.03964	0.05556	0.49814	0.03403	0.37264
V222	0.01237	0	0	0.10181	0.88583
V223	0.5341	0.00879	0.33171	0.10265	0.02275
V224	0.05239	0.53323	0.03113	0.09371	0.28955
V225	0.69665	0.16695	0.13178	0	0.00461
V226	0.44681	0.53622	0.00911	0	0.00785
V227	0.09566	0.27312	0.00948	0.53841	0.08334
V228	0.59101	0.02528	0.28372	0.05603	0.04396
V229	0.26909	0.39686	0.26768	0.03496	0.03141
V230	0.00982	0	0	0.10204	0.88814
V231	0.07426	0.6046	0.06778	0.1577	0.09566
V232	0.80069	0.00778	0.19153	0	0
V233	0.05126	0.0057	0.14269	0.13277	0.66757
V234	0.02633	0.38305	0.22198	0.31786	0.05078
V235	0.96535	0.01407	0.00364	0.00538	0.01155
V236	0.07871	0.0136	0.66489	0.17658	0.06622
V237	0.12208	0.07354	0.27462	0.30419	0.22557
V238	0.00292	0	0	0.2989	0.69817
V239	0.07205	0.39679	0.05262	0.17541	0.30314
V240	0.07952	0.81842	0.02308	0.02289	0.0561
V241	0.06776	0.89655	0.01871	0.00749	0.00949
V242	0.0404	0.32346	0.30464	0.25087	0.08063
V243	0.47818	0.00622	0.33892	0.02408	0.15261
V244	0.03884	0.39472	0.19163	0.09117	0.28364
V245	0.06485	0.86711	0.0406	0.02551	0.00193
V246	0.59319	0.27245	0.03293	0.00324	0.0982
V247	0.19375	0.10186	0.63243	0.03884	0.03313
V248	0.10218	0.58578	0.03187	0.03081	0.24937
V249	0.24472	0.05746	0.2069	0.11067	0.38025
V250	0.01657	0.03215	0.65315	0.04346	0.25466
V251	0.21692	0.01648	0.09577	0.56598	0.10486
V252	0.02213	0.11978	0.56175	0.14331	0.15303
V253	0.29051	0.56723	0.08951	0.03664	0.01611
V254	0.50467	0.39709	0.00615	0.06938	0.02271
V255	0.80528	0.08458	0.00096	0.01353	0.09565
V256	0.05622	0.73471	0.02868	0.02518	0.15521
V257	0.43391	0.30167	0.14985	0.03059	0.08398
V258	0.16517	0.33455	0.05339	0.40527	0.04162
V259	0.52355	0.27551	0.18075	0	0.02019
V260	0.24705	0.0183	0.10314	0.10937	0.52213
V261	0.01761	0.01893	0.52639	0.27693	0.16015
V262	0.90436	0.02691	0.05696	0	0.01177
V263	0.79435	0.08703	0.01608	0.09068	0.01186
