CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V184	0.398	0.28469	0	0.11483	0.098	0.10449
V185	0.26492	0.41928	0	0.12198	0.03456	0.15926
V186	0.09695	0	0.27781	0	0.62523	0
V187	0.33544	0.38881	0	0.12384	0.07021	0.0817
V188	0.21465	0.52033	0	0.05007	0	0.21494
V189	0.14503	0	0.05755	0	0.74514	0.05228
V190	0.23204	0	0	0	0.64695	0.12102
V191	0.18394	0.52466	0	0.03014	0	0.26126
V192	0.50116	0.08999	0	0.0773	0.18621	0.14533
V193	0.3662	0.00523	0	0.00102	0	0.62756
V194	0.04714	0	0	0	0.95286	0
V195	0.05807	0	0.35583	0	0.5861	0
V196	0.15919	0	0	0.40147	0.43934	0
V197	0.17382	0	0	0	0.82352	0.00267
V198	0.28331	0.25856	0	0.1263	0.29251	0.03932
V199	0.24802	0.01431	0	0	0.73767	0
V200	0.19172	0	0.27598	0	0.51472	0.01758
V201	0.19106	0	0	0.45046	0.35848	0
V202	0.22308	0	0.20407	0	0.43432	0.13853
V203	0.49027	0	0	0.1946	0.21494	0.10019
V204	0.34222	0	0	0.08879	0.09769	0.47131
V205	0.06192	0	0.46173	0	0.47634	0
V206	0.18818	0	0	0.33294	0.47888	0
V207	0.46868	0.03282	0	0.20159	0.14492	0.15199
V208	0.38903	0	0.13948	0	0.41595	0.05553
V209	0.30351	0.40321	0	0.07814	0	0.21513
V210	0.13973	0	0.41552	0	0.44475	0
V211	0.42272	0	0	0	0.36605	0.21123
V212	0.28972	0.08797	0	0.23444	0.38788	0
V213	0.11075	0	0.09	0	0.79925	0
V214	0.57276	0	0	0.0454	0.20642	0.17542
V215	0.18509	0.56728	0	0.04495	0	0.20267
V216	0.27964	0.37056	0.04002	0.07224	0.19865	0.03889
V217	0.26732	0	0	0	0.44378	0.28889
V218	0.30749	0.1741	0	0.40871	0.1097	0
V219	0.55579	0	0	0.01285	0.16229	0.26907
V220	0.24916	0	0	0.39512	0.35572	0
V221	0.18229	0.64753	0	0.1201	0	0.05009
V222	0.27521	0.10676	0	0.07075	0.51458	0.0327
V223	0.30419	0.16373	0.07163	0.0224	0.17122	0.26683
V224	0.01708	0	0.18248	0	0.80044	0
V225	0.35327	0	0	0	0.00358	0.64315
V226	0.33554	0	0.01323	0.04629	0.54716	0.05778
V227	0.49258	0	0	0.12434	0.18693	0.19615
V228	0.33509	0.04265	0.18763	0	0.38718	0.04745
V229	0.23967	0	0.14768	0	0.60287	0.00978
V230	0.22374	0	0.37518	0	0.40108	0
V231	0.20992	0	0	0.40904	0.38104	0
V232	0.41029	0	0	0.14766	0.16641	0.27565
V233	0.57778	0	0	0.04402	0.19303	0.18518
V234	0.34096	0	0	0	0.57911	0.07993
V235	0.22448	0	0	0.38042	0.3951	0
V236	0.13234	0	0.08074	0	0.69144	0.09548
V237	0.06306	0	0.40659	0	0.53034	0
V238	0.47679	0	0	0.03632	0.21156	0.27532
V239	0.43283	0	0	0.01177	0.42801	0.12738
V240	0.22015	0.03467	0	0	0.74517	0
V241	0.53303	0.02032	0	0.17056	0.14499	0.13111
V242	0.37574	0	0	0.06721	0.25235	0.3047
V243	0.25409	0.22603	0.16192	0	0.35796	0
V244	0.19706	0	0	0	0.62118	0.18176
V245	0.524	0	0	0.00728	0.14937	0.31936
V246	0.15382	0	0.03373	0.00508	0.80737	0
V247	0.41168	0	0	0.12295	0.09608	0.36929
V248	0.2787	0	0	0	0.66208	0.05921
V249	0.38878	0	0.13422	0.01159	0.3336	0.13182
V250	0.18686	0	0	0.46059	0.35255	0
V251	0.23779	0.46223	0	0.22202	0.0644	0.01356
V252	0.17087	0	0	0.38243	0.4467	0
V253	0.27611	0	0	0.17527	0.32339	0.22524
V254	0.27126	0.08286	0	0.08637	0.51905	0.04046
V255	0.41989	0.17422	0	0.11553	0.11636	0.174
V256	0.09302	0.79907	0	0.05536	0	0.05255
V257	0.23366	0.28025	0	0.02468	0.39243	0.06898
V258	0.31784	0.04772	0	0.36216	0.27228	0
V259	0.22169	0.44848	0.05785	0.08125	0.15907	0.03167
V260	0.16518	0	0	0	0.76135	0.07347
V261	0.40233	0	0	0	0.38017	0.2175
V262	0.1052	0	0.39262	0	0.50218	0
V263	0.16103	0	0.30198	0	0.53699	0
V264	0.46131	0	0	0	0.28988	0.24882
V265	0.00959	0	0	0	0.99041	0
V266	0.37113	0	0	0.00672	0.00457	0.61758
V267	0.21089	0.61877	0	0.11218	0	0.05816
V268	0.60013	0	0	0.02324	0.15301	0.22362
V269	0.2063	0	0	0.32211	0.47159	0
V270	0.33787	0.38902	0	0.12384	0.06431	0.08496
V271	0.33188	0	0.0944	0	0.17026	0.40346
V272	0.06962	0	0	0	0.93038	0
V273	0.08768	0	0	0	0.91232	0
V274	0.27845	0	0.05417	0	0.15811	0.50928
V275	0.5643	0.08706	0	0.09834	0.04483	0.20546
V276	0.34797	0.1339	0	0.10263	0.07985	0.33566
V277	0.42495	0	0	0	0.22804	0.34701
V278	0.28255	0	0	0.02463	0.6686	0.02422
V279	0.32695	0	0.06762	0	0.20026	0.40516
V280	0.25191	0	0	0.39099	0.3571	0
V281	0.11138	0.77323	0	0.07938	0	0.03601
V282	0.05329	0	0	0	0.94671	0
V283	0.19044	0.31885	0	0.00451	0.46898	0.01721
V284	0.27078	0	0.08668	0.09163	0.48622	0.0647
V285	0.18655	0	0	0.45696	0.3565	0
V286	0.51324	0	0	0.09359	0.26646	0.12671
V287	0.0616	0	0	0	0.9384	0
V288	0.32539	0.16404	0	0.05138	0.07667	0.38252
V289	0.1396	0	0.36167	0	0.49873	0
V290	0.16834	0	0	0.23151	0.60016	0
V291	0.21245	0	0	0.43723	0.35032	0
V292	0.30669	0	0	0.29482	0.39849	0
V293	0.0357	0	0	0	0.9643	0
V294	0.4046	0	0	0	0.41452	0.18088
V295	0.34749	0	0	0	0.01425	0.63826
V296	0.28238	0.24709	0	0.24077	0.14429	0.08547
V297	0.34132	0	0	0	0	0.65868
V298	0.16988	0.67539	0	0.13085	0	0.02388
V299	0.22624	0	0.35247	0	0.42129	0
V300	0.58889	0	0	0.06338	0.10192	0.24581
V301	0.43486	0.30693	0	0.13546	0.00774	0.11502
V302	0.29394	0.11982	0	0.35855	0.2277	0
V303	0.19404	0.59643	0	0.1569	0.01392	0.0387
V304	0.00203	0	0	0	0.99797	0
V305	0.2247	0	0	0.11296	0.53869	0.12366
V306	0.47039	0	0	0.04355	0	0.48606
V307	0.17188	0	0	0	0.78268	0.04544
V308	0.16775	0	0	0.46312	0.36913	0
V309	0.2284	0.45253	0	0.31907	0	0
V310	0.29164	0.25346	0.05382	0.04627	0.1594	0.19541
V311	0.44445	0	0	0	0.07938	0.47617
V312	0.21531	0	0	0.02583	0.75885	0
V313	0.38238	0	0	0.01698	0.03009	0.57055
V314	0.3379	0	0	0.33613	0.32597	0
V315	0.20822	0.61578	0	0.08718	0	0.08882
V316	0.35004	0	0	0.01175	0.09283	0.54538
V317	0.2495	0	0	0.33705	0.35318	0.06027
V318	0.18256	0	0	0.42517	0.39227	0
V319	0.45372	0.01614	0.0276	0.10471	0.3051	0.09273
V320	0.39728	0.01913	0.09056	0.04661	0.33012	0.11629
V321	0.1845	0.57019	0	0.24458	0	0.00073
V322	0.09225	0	0.00554	0	0.84853	0.05368
V323	0.26987	0.12832	0	0.25655	0.34526	0
V324	0.21235	0	0	0	0.64631	0.14134
V325	0.13681	0.75717	0	0.05186	0	0.05416
V326	0.20368	0.65499	0	0.06684	0	0.07449
V327	0.11086	0	0.42563	0	0.46351	0
V328	0.35958	0.01186	0	0.03973	0.56065	0.02819
V329	0.04356	0	0.28242	0	0.67402	0
V330	0.05044	0	0.46693	0	0.48263	0
V331	0.54877	0	0	0.08175	0.16364	0.20585
V332	0.2209	0	0.04359	0	0.52702	0.20849
V333	0.14937	0	0.19667	0	0.65396	0
V334	0.24485	0.26846	0.1012	0.08437	0.30111	0
V335	0.19335	0	0.36954	0	0.41451	0.0226
V336	0.30785	0.50455	0	0.093	0	0.0946
V337	0.22397	0	0	0	0.77603	0
V338	0.48858	0	0	0	0.34146	0.16996
V339	0.28254	0	0.14388	0.02197	0.48121	0.07039
V340	0.52517	0.14936	0	0.13621	0.02221	0.16704
V341	0.35452	0	0	0.27444	0.36555	0.0055
V342	0.24878	0	0	0.31406	0.35947	0.07769
V343	0.38661	0.0246	0	0.04518	0.09859	0.44501
V344	0.21108	0.52524	0	0.14796	0.00761	0.10811
V345	0	0	0	0	1	0
V346	0.24209	0	0	0.09412	0.65365	0.01014
V347	0.4633	0	0	0.04326	0.38594	0.1075
V348	0.2456	0	0.3132	0	0.4412	0
V349	0.559	0	0	0.08569	0.20071	0.1546
V350	0.41513	0	0	0.0997	0.29534	0.18982
V351	0.38351	0	0	0.02339	0.05991	0.53319
V352	0.26824	0.19593	0	0.00292	0.27206	0.26084
V353	0.19918	0	0.39617	0	0.40465	0
V354	0.24075	0	0.09593	0	0.48045	0.18287
V355	0.06062	0	0.46695	0	0.47243	0
V356	0.50462	0	0	0.17478	0.18175	0.13886
V357	0.27479	0	0.18538	0	0.51415	0.02568
V358	0.30134	0	0	0	0.0788	0.61985
V359	0.32488	0	0	0.34374	0.33138	0
V360	0.40002	0	0	0.01849	0.46689	0.1146
V361	0.08666	0.8196	0	0.05074	0	0.043
V362	0.23936	0.44594	0	0.3147	0	0
V363	0.54331	0	0	0.00085	0.26756	0.18828
V364	0.34574	0.06214	0	0.05449	0.0874	0.45024
V365	0.40627	0.30143	0	0.19407	0	0.09823
V366	0.31265	0.05671	0.19205	0	0.43045	0.00814
V367	0.15863	0	0	0.173	0.66838	0
V368	0.3355	0	0	0.00926	0.23363	0.42161
V369	0.09735	0	0	0	0.90009	0.00256
V370	0.19601	0	0.31272	0	0.49127	0
V371	0.33678	0.11034	0	0.38655	0.07087	0.09546
V372	0.19486	0.58289	0	0.14548	0	0.07676
V373	0.55973	0	0	0.02012	0.12633	0.29383
V374	0.28191	0	0.02627	0.14572	0.5461	0
V375	0.33798	0	0.04949	0	0.53692	0.07561
V376	0.30406	0	0	0.04628	0.14866	0.501
V377	0.08483	0	0.17737	0	0.73781	0
V378	0.32237	0	0.06361	0	0.16402	0.45
V379	0.41923	0	0.02127	0	0.17691	0.38259
V380	0.0274	0	0	0	0.9726	0
V381	0.36809	0	0.07801	0.04177	0.48156	0.03057
V382	0.06609	0	0	0	0.93391	0
V383	0.29415	0	0.14802	0.02433	0.52466	0.00884
V384	0.09444	0	0.40886	0	0.4967	0
V385	0.33152	0	0	0	0	0.66848
V386	0.44808	0	0.06381	0	0.36503	0.12308
V387	0.32323	0	0	0.3052	0.37157	0
V388	0.55764	0	0	0	0.28054	0.16182
V389	0.43919	0	0	0.02961	9e-05	0.53111
V390	0.26495	0	0	0.39916	0.32132	0.01457
V391	0.18571	0	0	0.19312	0.62117	0
V392	0.22624	0	0.21304	0	0.35738	0.20334
V393	0.27603	0	0.16048	0	0.43527	0.12821
V394	0.1642	0	0	0.37988	0.45591	0
V395	0.08006	0	0.4582	0	0.46174	0
V396	0.46883	0	0	0.19213	0.26261	0.07643
V397	0.36789	0.05817	0	0.05273	0.00011	0.52109
V398	0.21024	0.56518	0	0.1674	0.01534	0.04185
V399	0.07113	0	0.4377	0	0.49116	0
V400	0.30493	0	0	0.21719	0.1488	0.32908
V401	0.19092	0	0.3245	0	0.48459	0
V402	0.22787	0	0	0.4246	0.34753	0
V403	0.20547	0	0	0	0.43175	0.36278
V404	0.04201	0	0.48518	0	0.47281	0
V405	0.39602	0.22013	0	0.10048	0.20115	0.08222
V406	0.27896	0	0.05625	0	0.40628	0.25852
V407	0.16436	0	0.36499	0	0.4036	0.06705
V408	0.30724	0	0	0.44525	0.24237	0.00513
V409	0.61612	0	0	0.03585	0.13559	0.21245
V410	0.61124	0	0	0.02071	0.16873	0.19932
V411	0.30161	0	0	0.12087	0.09873	0.47879
V412	0.51842	0.04075	0	0.07283	0.24149	0.1265
V413	0.24918	0	0	0.44173	0.30909	0
V414	0.26442	0	0	0.2704	0.46518	0
V415	0.19613	0	0.11367	0.02682	0.64442	0.01896
V416	0.25048	0	0	0.05213	0.63332	0.06407
V417	0.32008	0	0	0.02516	0.16036	0.49439
V418	0.15299	0	0.18361	0	0.66339	0
V419	0.31325	0	0	0	0	0.68675
V420	0.31156	0	0	0	0	0.68844
V421	0.10195	0	0	0	0.89805	0
V422	0.31568	0.14277	0	0	0.4896	0.05195
V423	0.31807	0	0	0.5003	0.18163	0
V424	0.60395	0	0	0.09439	0.12566	0.17599
V425	0.07993	0	0	0	0.92007	0
V426	0.29292	0	0.05737	0	0.12756	0.52215
V427	0.48378	0	0	0.09309	0.2699	0.15323
V428	0.35554	0	0	0.34326	0.30121	0
V429	0.15663	0	0	0.16602	0.67736	0
V430	0.21434	0	0.26919	0	0.51647	0
V431	0.04262	0	0.47139	0	0.48599	0
V432	0.25301	0.33012	0	0.37681	0.04007	0
V433	0.16812	0	0	0.42072	0.41116	0
V434	0.28434	0.12228	0	0.31783	0.27554	0
V435	0.08843	0	0	0	0.81173	0.09984
V436	0.63203	0	0	0.09056	0.09425	0.18316
V437	0.3604	0.10893	0.06769	0	0.36355	0.09943
V438	0.22628	0.25175	0	0.02788	0.47492	0.01917
V439	0.00722	0	0	0	0.99278	0
V440	0.23084	0	0.1899	0	0.51659	0.06267
V441	0.23992	0	0.21014	0	0.41058	0.13936
V442	0.45889	0	0	0.04345	0.30559	0.19207
V443	0.18069	0	0	0.36387	0.45544	0
V444	0.52524	0	0	0.00903	0.26323	0.20249
V445	0.6164	0	0	0.02443	0.1654	0.19378
V446	0.22892	0.43977	0.0199	0.09162	0.17246	0.04733
V447	0.36216	0.09799	0	0.18231	0.03772	0.31982
V448	0.06474	0	0.42523	0	0.51003	0
V449	0.48753	0	0	0.17644	0.19077	0.14527
V450	0.11142	0	0.34509	0	0.54349	0
V451	0.17021	0	0	0	0.82979	0
