Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V165	0.01357	0	0.22111	0.02597	0	0.00085	0.02611	0.00564	0.0176	0.68915
V166	0.06268	0.10202	0.14825	0.465	0.03168	0.00997	0.03334	0.04949	0.04003	0.05753
V167	0.81146	0.00552	0.07406	0.01064	0.02268	0.00068	0.03049	0	0.04447	0
V168	0.07619	0.01393	0.02154	0.00697	0.03919	0.30253	0.03636	0.3145	0.1537	0.0351
V169	0.00027	0	0.04074	0.11581	0	0.14309	0.02408	0.00821	0.00757	0.66023
V170	0.02946	0.00707	0.08044	0.01485	0.06687	0.00717	0.02905	0	0.73655	0.02854
V171	0.01679	0.00375	0.23623	0.08502	0.06287	0.39613	0.05124	0.03741	0.08575	0.0248
V172	0.00353	0.01324	0.04594	0.01286	0.08745	0.14884	0.63833	0.00044	0.04062	0.00874
V173	0.01055	0	0.02013	0.0068	0.0203	0.00751	0.44372	0	0.0348	0.45618
V174	0.0193	0.09045	0.25515	0.32796	0.10641	0.02269	0.02616	0.00735	0.00778	0.13677
V175	0.75836	0.00599	0.15179	0.01375	0.02389	0	0.04389	0.00136	0.00098	0
V176	0.20174	0	0.02681	0.00854	0.04021	0.66496	0.01667	0	0.02752	0.01356
V177	0.63117	0	0.06667	0.07494	0.00655	0.00104	0.02732	0.00691	0.00608	0.17932
V178	0.21113	0.003	0.02846	0.03053	0.06489	0.55793	0.02304	0	0	0.08103
V179	0.18311	0.14327	0.04301	0.01726	0.54657	0.00318	0.02895	0	0	0.03465
V180	0.45801	0.11252	0.1113	0.24961	0.02764	0.00682	0.0277	0	0.00639	0
V181	0.0373	0.16687	0.55542	0.06163	0.05445	0.00262	0.08262	0	0.01028	0.02882
V182	0.00839	0.06968	0.02208	0.03706	0.31113	0.0443	0.03718	0.38934	0.05454	0.02632
V183	0.02528	0.16452	0.15114	0.47558	0.04226	0.00664	0.12355	0	0.00886	0.00215
V184	0.18894	0	0.01873	0.01672	0.01253	0.50141	0.01873	0.02164	0	0.22129
V185	0.60008	0.00496	0.09074	0.14476	0.02458	0.00243	0.02696	0.05768	0.04183	0.00598
V186	0.75602	0.01253	0.08621	0.07912	0.02214	0.00014	0.03816	0.00211	0.00357	0
V187	0.69657	0.00201	0.14103	0.01769	0.01544	0	0.03221	0.00133	0.04283	0.0509
V188	0.08596	0.23419	0.04256	0.07214	0.46785	0.00308	0.0391	0.00293	0.00312	0.04908
V189	0.77185	0.00362	0.08142	0.05783	0.01538	0.01166	0.02934	0.00223	0.00371	0.02296
V190	0.01048	0.03107	0.06457	0.01259	0.11934	0.10913	0.0254	0	0.60131	0.02609
V191	0.02302	0.08076	0.15312	0.32221	0.31103	0.00138	0.06445	0.01289	0.00361	0.02753
V192	0	0.0082	0.01936	0.0072	0.09474	0.00928	0.031	0.00653	0.01236	0.81134
V193	0.10749	0.03733	0.22824	0.27423	0.12753	0	0.13712	0.04846	0.01837	0.02123
V194	0	0	0.02753	0.01986	0.05507	0.7221	0.16334	0.00619	0.00295	0.00295
V195	0.0422	0.04737	0.03784	0.01069	0.13136	0.1279	0.53313	0.02943	0.01602	0.02405
V196	0.69303	0.01335	0.09995	0.1421	0.01875	0.00046	0.02784	0	0.00117	0.00336
V197	0.03201	0.0163	0.0781	0.19043	0.05748	0.01455	0.04902	0.35645	0.20092	0.00474
V198	0	0.12275	0.04051	0.01898	0.46069	0.25388	0.04362	0	0.03834	0.02123
V199	0.02024	0.03985	0.05485	0.02134	0.15908	0.00666	0.13463	0	0.01213	0.55123
V200	0	0.08301	0.02775	0.0097	0.39062	0.11819	0.25744	0.0772	0.00254	0.03356
V201	0.25907	0.03907	0.05895	0.00863	0.04348	0.00143	0.11827	3e-04	0.39231	0.07847
V202	0.03897	0.29684	0.41441	0.07438	0.03764	0	0.08389	0	0.03992	0.01394
V203	0.02808	0.07618	0.36694	0.16828	0.05091	0.0057	0.10709	0	0.15177	0.04505
V204	0.02191	0.20533	0.28554	0.26773	0.0409	0.08307	0.01745	0.04811	0.0227	0.00727
V205	0.07436	0.05691	0.04548	0.01085	0.08079	0.00917	0.58495	0.04547	0.08386	0.00816
V206	0.30509	0.01031	0.4885	0.0515	0.03966	0	0.02675	0	0.00931	0.06888
V207	0.01209	0.11219	0.03674	0.05725	0.01431	0.00285	0.03102	0	0.13387	0.59969
V208	0.00161	0	0.04588	0.06105	0.05243	0.75046	0.01699	8e-05	0.05228	0.01922
V209	0.03966	0.16428	0.11269	0.01922	0.58585	0.01127	0.02715	0	0	0.03989
V210	0.06814	0.13165	0.08216	0.01416	0.48303	0.01455	0.03594	0.10175	0.01723	0.05138
V211	0.04216	0.07267	0.59002	0.06329	0.046	0.00403	0.07397	0.02307	0.0549	0.02989
V212	0.1273	0.08629	0.03737	0.00796	0.04322	0.01361	0.04049	0.31788	0.31724	0.00863
V213	0.13136	0.0221	0.02379	0.02053	0.14218	0.59504	0.02942	0.00378	0	0.03179
V214	0	0.05035	0.02474	0.00943	0.25279	0.02784	0.47944	0	0.00926	0.14615
V215	0.00423	0	0.0446	0.0129	0.08763	0	0.81994	0	0.02271	0.00799
V216	0	0.72057	0.023	0.01684	0.17645	0.003	0.02471	0.00579	0.00263	0.02701
V217	0.02387	0.21967	0.05595	0.0828	0.14174	0.24317	0.01965	0.03429	0.0161	0.16275
V218	0.03458	0	0.02231	0.00975	0.05176	0.60178	0.19952	0	0.00244	0.07786
V219	0.01988	0	0.02753	0.0689	0.04918	0.02577	0.11859	0.6624	0.02774	0
V220	0.01867	0.02044	0.13589	0.33495	0.05036	0.00522	0.02493	0.04785	0.34863	0.01306
V221	0.17181	0.09247	0.28934	0.03857	0.03081	0.00119	0.04599	0.05856	0.12731	0.14396
V222	0.05533	0.00805	0.63615	0.06905	0.03734	0.15344	0.0152	0	0.01021	0.01524
V223	0.04662	0.00949	0.66239	0.07097	0.04621	0.06469	0.0711	0	0.0122	0.01632
V224	0.04409	0.01845	0.57952	0.10839	0.04058	0.0074	0.01949	0.05154	0.11426	0.01628
V225	0.03229	0.00866	0.35519	0.31256	0.03608	0.02114	0.02462	0.1766	0.01421	0.01866
V226	0.00963	0.75906	0.0108	0.01521	0.03963	0.0063	0.02594	0.12029	0.00599	0.00714
V227	0.04158	0.05078	0.59456	0.07212	0.1849	0	0.01949	0	0.01642	0.02014
V228	0.02671	0.62757	0.06933	0.02486	0.03366	0.00508	0.02551	0.11721	0.04791	0.02217
V229	0.66226	0.00389	0.04343	0.00399	0.01721	0.21991	0.03677	0.01253	0	0
V230	0.00642	0	0.084	0.26289	0	0.00629	0.11162	0	0.02066	0.50813
V231	0.03333	0.26415	0.05074	0.02719	0.04744	0.10903	0.02098	0.00114	0.41085	0.03516
V232	0.03677	0.38114	0.38704	0.04697	0.03451	0.00758	0.01658	0.05574	0.00788	0.02577
V233	0.00072	0.12919	0.04697	0.04219	0.50253	0.01371	0.02777	0	0.19351	0.04342
V234	0.02136	0.04792	0.02388	0.00813	0.22227	0.00976	0.26771	0.36196	0.01409	0.02293
V235	0.04839	0.01943	0.39019	0.04266	0.03341	0.0107	0.04302	0.35881	0.01765	0.03575
V236	0.01865	0.01519	0.2561	0.24234	0.04686	0.37159	0.0224	0	0.02066	0.00621
V237	0.05088	0.06848	0.39014	0.16567	0.2273	0.0324	0.02076	0.01747	0.01118	0.01571
V238	0.03199	0.05361	0.32406	0.03739	0.05276	0.01305	0.03861	0.41063	0.01771	0.02018
V239	0.03278	0.14672	0.12747	0.40488	0.04594	0.02231	0.04901	0	0.01223	0.15865
V240	0.07876	0	0.03935	0.01018	0.06784	0.25605	0.48252	0	0.0144	0.0509
V241	0.21085	0.01492	0.16454	0.48136	0.04222	0.0307	0.02222	0.01586	0.0067	0.01064
V242	0.02991	0.00699	0.09572	0.05605	0.06341	0.01639	0.02722	0	0.67801	0.0263
V243	0.02389	0	0.07995	0.12335	0.04159	0.07655	0.06739	0	0.41454	0.17275
V244	0.0518	0	0.35235	0.04714	0.06152	0	0.4244	0.0254	0.02596	0.01144
V245	0.17768	0.13467	0.16226	0.02215	0.03263	0.43148	0.02096	0.01492	0	0.00327
V246	0.00157	0.22273	0.03235	0.01286	0.07913	0	0.60239	0	0.03938	0.00959
V247	0.05334	0.02925	0.73095	0.07994	0.03697	0	0.01742	0	0.02098	0.03114
V248	0.54217	0.05801	0.05729	0.00647	0.04155	0.01499	0.14997	0.1229	0.00665	0
V249	0.05047	0.01832	0.57666	0.06263	0.07463	0	0.01953	0	0.02287	0.17488
V250	0.02317	0.05181	0.08392	0.26595	0.04864	0.27615	0.03621	0.17837	0.00657	0.02921
V251	0.59221	0.16086	0.04937	0.02669	0.06598	0.00217	0.02476	0.03913	0.0296	0.00923
V252	0.0665	0.52688	0.02191	0.04867	0.02674	0.2298	0.02069	0.04072	0	0.0181
V253	0.0282	0.00602	0.34033	0.04652	0.05222	0.08469	0.02779	0	0.39161	0.02263
V254	0	0.15917	0.04074	0.05265	0.575	0.01182	0.02801	0	0	0.1326
V255	0	0.18735	0.02805	0.01226	0.70332	0.00455	0.03807	0	0	0.02641
V256	0.02056	0.02514	0.1979	0.63069	0.03929	0.04151	0.02098	0	0.01064	0.0133
V257	0.4102	0.00442	0.34633	0.05793	0.02727	0.11751	0.03036	0	0.00296	0.00304
V258	0	0.13808	0.01998	0.01599	0.54156	0.0035	0.04229	0	3e-04	0.23831
V259	0.09326	0.02869	0.03953	0.10043	0.15302	0.01706	0.0661	0.47275	0.01406	0.0151
V260	0.01457	0.23385	0.01534	0.00963	0.03509	0.02387	0.04214	0.59677	0.02874	0
V261	0.23899	0.01162	0.03409	0.00799	0.05614	0.26149	0.30998	0	0.04784	0.03186
V262	0.00142	0.44795	0.08752	0.02549	0.03347	0.31941	0.01347	0.00847	0.00017	0.06264
V263	0.43687	0.3777	0.03016	0.00826	0.02802	0.00595	0.05481	0	0	0.05822
V264	0.025	0.059	0.14977	0.46573	0.21435	0.01751	0.0416	0	0.00562	0.02142
V265	0.02665	0.28026	0.07943	0.23699	0.02526	0.02048	0.13721	0	0.01166	0.18204
V266	0.01539	0.70976	0.11086	0.02497	0.03227	0.00193	0.02218	0.01287	0.05843	0.01133
V267	0	0.12861	0.00939	0.01876	0	0.01198	0.02559	0	0.01059	0.79506
V268	0.00019	0.37825	0.05974	0.12512	0.31833	0.00263	0.03512	0.00484	0.02925	0.04653
V269	0.05243	0.0174	0.33782	0.49484	0.04492	0.00041	0.02105	0.00326	0.02321	0.00468
V270	0.02199	0.18004	0.02865	0.01165	0.68125	0.0044	0.03034	0	0	0.04168
V271	0.04901	0.02389	0.21427	0.02668	0.08439	0.01204	0.05463	0	0.50997	0.02511
V272	0.02084	0.17802	0.07381	0.02055	0.03809	0.16558	0.04349	0.1448	0.17192	0.14291
V273	0.00442	0.01282	0.0761	0.18596	0.09075	0.60951	0.01651	0	0.00016	0.00378
V274	0.06543	0	0.05196	0.02192	0	0.124	0.02479	0.02716	0.02197	0.66277
V275	0	0.194	0.01778	0.00932	0.37468	0.0572	0.02602	0	0.00026	0.32074
V276	0.02256	0.10846	0.11415	0.33162	0.06614	0	0.13621	0.00863	0.08195	0.13027
V277	0.04127	0.22314	0.41328	0.2447	0.04	0	0.01696	0.00041	0.01015	0.01008
