Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V35	0.00568	0.77172	0.04565	0.00199	0.07485	0.01552	0.02752	0.01413	0.04294	0
V36	0.04241	0.02415	0.03924	0.02178	0.12049	0.02351	0.68886	0.01272	0.02684	0
V37	0	0.49622	0.03599	0.00767	0.09874	0.01228	0.28494	0.01918	0.03959	0.0054
V38	0.09599	0.0178	0.07595	0.14235	0.09849	0.01577	0.52325	0	0.0304	0
V39	0.05868	0.01958	0.08188	0.14212	0.12464	0.01578	0.52243	0.00599	0.0289	0
V40	0.09311	0.05702	0.61792	0.05137	0.13742	0.00695	0.02395	0	0.01226	0
V41	0.52429	0.07095	0.0786	0	0.06056	0.00188	0.03328	0	0.22922	0.00121
V42	0	0.5814	0.04017	0.00417	0.26112	0.00965	0.02177	0.00143	0.03788	0.0424
V43	0.10471	0.04315	0.12132	0.07569	0.22217	0.03779	0.24572	0.01067	0.1388	0
V44	0.00949	0.02754	0.53062	0.04986	0.07213	0.01282	0.03005	0.25447	0.01303	0
V45	0.00088	0.0149	0.05529	0.01637	0.10484	0.01151	0.26622	0	0.48767	0.04232
V46	0.12209	0.09629	0.06701	0.17203	0.04965	0.00573	0.02709	0.003	0.00897	0.44813
V47	0.00968	0.01059	0.04459	0.02559	0.11693	0.02612	0.72534	0	0.03267	0.00848
V48	0.00801	0.00954	0.01152	0.00064	0.01871	0.00178	0.03324	0	0.06369	0.85289
V49	0.17713	0.01143	0.04875	0.02435	0.08555	0.0183	0.0438	0.584	0.00668	0
V50	0.27073	0.18839	0.05695	0.00647	0.08531	0.34149	0.03047	0	0.02021	0
V51	0.13293	0.03563	0.53717	0.04151	0.11845	0.007	0.03195	0.03501	0.0554	0.00495
V52	0.00064	0.03066	0.18552	0.27151	0.08689	0.01584	0.38109	0	0.02784	0
V53	0.3548	0.01804	0.11919	0.07932	0.04951	0.005	0.03583	0.09204	0.00289	0.24337
V54	0	0.04552	0.05237	0.02113	0.24978	0.57198	0.04342	0	0.0158	0
V55	0	0.06392	0.16564	0.56739	0.10512	0.02025	0.05737	0	0.02032	0
V56	0.11828	0.04341	0.49924	0.05857	0.12478	0.11728	0.0259	0	0.00809	0.00444
V57	0.00726	0.03927	0.51048	0.20609	0.06683	0.01536	0.03147	0.01123	0.09256	0.01945
V58	0.00267	0.20496	0.11316	0.13657	0.0921	0.3791	0.04649	0	0.02495	0
V59	0.02437	0.05869	0.0409	0.02236	0.11084	0.02437	0.68772	0	0.03075	0
V60	0.64657	0.02277	0.06689	0	0.09937	0.00075	0.02834	0	0.1353	0
V61	0	0.01769	0.09086	0.04652	0.11319	0.67084	0.04593	0	0.01498	0
V62	0.01397	0	0.01788	0.01934	0.06431	0.00902	0.3716	0	0.03915	0.46473
V63	0	0.24982	0.0589	0.01351	0.21198	0.38909	0.04111	0	0.02641	0.00917
V64	0.05056	0.03027	0.3029	0.23653	0.06424	0.01949	0.03162	0.19677	0.00858	0.05903
V65	0.04537	0.04691	0.12325	0.30374	0.0746	0.01438	0.09203	0.17893	0.10437	0.01641
V66	0	0.09641	0.03041	0.00771	0.52561	0.02778	0.05734	0.01033	0.03658	0.20784
V67	0.00277	0.18656	0.43402	0.07321	0.07727	0.04064	0.10122	0.00024	0.06075	0.02332
V68	0.00915	0.0271	0.05709	0.01076	0.11378	0.01295	0.03599	0.23975	0.49343	0
V69	0.02044	0.0561	0.73201	0.07601	0.06963	0.00789	0.02296	0	0.01497	0
V70	0.6381	0.01858	0.13305	0.00145	0.04913	0.02263	0.05733	0	0.07972	0
V71	0.02439	0.01438	0.05195	0.03317	0.10378	0.02318	0.05088	0.67082	0.00948	0.01797
V72	0.18206	0.03975	0.07777	0.20699	0.16391	0.00734	0.03114	0	0.01874	0.27228
V73	0.02449	0.13425	0.04403	0.01857	0.68877	0.02338	0.04425	0	0.02226	0
V74	0.00442	0.001	0.04505	0.13485	0.01526	0.02764	0.02815	0	0.00105	0.74258
V75	0	0.10788	0.22332	0.36645	0.08261	0.01758	0.02674	0	0.17541	0
V76	0.00102	0.02744	0.06702	0.02757	0.11167	0.69824	0.04837	0	0.01865	0
V77	0	0.02596	0.09678	0.26281	0.09198	0.20437	0.29907	0	0.01903	0
V78	0	0.40808	0.05779	0.00909	0.09698	0.01736	0.29715	0	0.02915	0.08439
V79	0	0.04743	0.11028	0.2496	0.08534	0.20689	0.04059	0	0.24037	0.01951
V80	0.30526	0	0.02651	0.00257	0.02638	0.00108	0.05404	0	0.04902	0.53514
V81	0	0.04926	0.07742	0.15612	0.21192	0.45051	0.03966	0	0.0151	0
V82	0.03886	0.47732	0.09156	0.20657	0.07169	0.02289	0.02064	0.0432	0.02727	0
V83	0.01408	0.08769	0.15097	0.41083	0.08616	0.01575	0.03272	0.18722	0.0146	0
V84	0.01621	0.02234	0.06114	0.04716	0.18547	0.4159	0.23564	0	0.01613	0
V85	0.1593	0.01768	0.36503	0.03316	0.03736	0.00459	0.02587	0	0.00879	0.34822
V86	0.23615	0.04524	0.30745	0.29849	0.05581	0.01475	0.02741	0	0.0147	0
V87	0.00282	0.04816	0.06983	0.01339	0.12966	0.0088	0.03039	0	0.69694	0
V88	0	0.32704	0.14137	0.39587	0.06476	0.01293	0.02949	0	0.02854	0
V89	0.00435	0.00943	0.04622	0.04946	0.11748	0.01907	0.66937	0.05772	0.02691	0
V90	0.00377	0.06292	0.29822	0.028	0.02765	0.01933	0.02386	0	0.00443	0.53182
V91	0.02913	0.04591	0.73053	0.06866	0.07587	0.00754	0.02294	0	0.01942	0
V92	0.0075	0.01805	0.04397	0.02387	0.11574	0.02494	0.69471	0	0.07122	0
V93	0.00039	0.05317	0.10064	0.01303	0.11032	0.01123	0.24661	0.00454	0.46006	0
V94	0.76885	0.0101	0.08831	0	0.04424	0.0208	0.04636	0.01632	0.00503	0
V95	0.00246	0.01715	0.04013	0.02383	0.12037	0.01971	0.52877	0.21903	0.02854	0
V96	0.01023	0.14748	0.3515	0.34109	0.06404	0.02298	0.02431	0.00225	0.03611	0
V97	0.0051	0.00422	0.03538	0.02111	0.10068	0.01696	0.65644	0	0.03322	0.12688
V98	0	0.26428	0.03981	0.04891	0.19145	0.02194	0.06268	0.06682	0.1588	0.14531
V99	0.49715	0.01143	0.06852	0	0.07116	0.00309	0.10216	0	0.24647	0
V100	0.16257	0.0347	0.10047	0.18753	0.09694	0.24134	0.04823	0	0.12542	0.0028
V101	0	0	0.00291	0.00302	0.02192	0.05276	0.15319	0.01622	0	0.74998
V102	0.03317	0.22158	0.03904	0.01147	0.15756	0.24828	0.16707	0.08919	0.02328	0.00936
V103	0.06378	0.03314	0.07066	0.01155	0.10261	0.00812	0.03074	0	0.6794	0
V104	0.02952	0.04569	0.7267	0.06316	0.06491	0.0075	0.02291	0	0.03962	0
V105	0.30845	0.00858	0.13652	0.0207	0.0725	0.12347	0.03485	0.28621	0.0087	0
V106	0.00875	0.61417	0.21097	0.01487	0.06961	0.02648	0.01586	0	0.03443	0.00487
V107	0.23153	0.2122	0.05333	0.00835	0.2736	0.01926	0.0347	0.02325	0.14377	0
V108	0	0.0049	0.05038	0.12843	0.05529	0.28544	0.03428	0.01139	0.01027	0.41962
V109	0	0.04395	0.06382	0.03141	0.11406	0.67012	0.0532	0	0.02344	0
V110	0.00276	0.13249	0.04237	0.01311	0.68267	0.01065	0.03808	0.0554	0.02246	0
V111	0.00599	0.01894	0.04084	0.02914	0.17537	0.01814	0.67653	0	0.02975	0.00529
V112	0.0014	0.0074	0.02863	0.01568	0.08447	0.01363	0.53956	0	0.0641	0.24513
V113	0.0077	0.01079	0.05051	0.00371	0.08622	0.04596	0.04579	0.01044	0.54865	0.19023
V114	0.01336	0.03452	0.07855	0.00677	0.10691	0.00845	0.03102	0	0.72042	0
V115	0	0.7571	0.0539	0.00291	0.07562	0.0103	0.03436	0	0.05674	0.00905
V116	0.40269	0.09136	0.06098	0.00478	0.06421	0.01501	0.04436	0.31324	0.00338	0
V117	0.01911	0.01074	0.04428	0.02568	0.11711	0.02012	0.72958	0	0.03338	0
V118	0.0194	0.01453	0.0641	0.02518	0.10854	0.69351	0.05454	0.00564	0.01457	0
V119	0	0.06064	0.14419	0.43965	0.07787	0.14348	0.0512	0	0.08298	0
V120	0.57756	0.01744	0.24412	0.01243	0.04874	0.06965	0.02666	0	0.00339	0
V121	0.02918	0.10064	0.24025	0.03225	0.0965	0.09724	0.32373	0.00368	0.02148	0.05503
V122	0.00042	0.03752	0.14525	0.01437	0.10778	0.0504	0.15287	0	0.49139	0
V123	0.00951	0.06092	0.0367	0.02371	0.40361	0.01595	0.04215	0.36414	0.0433	0
V124	0.63945	0.05369	0.05709	0	0.04747	0.00335	0.03564	0.16295	0.00035	0
V125	0	0.17517	0.12522	0.04016	0.0966	0.11325	0.04961	0.38314	0.01685	0
V126	0.00182	0.17336	0.04336	0.01192	0.62996	0.01018	0.03522	0.03994	0.05423	0
V127	0.00942	0.03325	0.49222	0.04367	0.08004	0.0105	0.22771	0	0.10319	0
V128	0.00448	0.20462	0.38739	0.0328	0.28229	0.04771	0.02449	0	0.01623	0
V129	0.00866	0.09605	0.11706	0.18425	0.14241	0.01666	0.02913	0	0.39908	0.0067
V130	0.0079	0.03374	0.45025	0.04544	0.07521	0.01497	0.03273	0.33277	0.00699	0
V131	0.02191	0.37015	0.37129	0.0825	0.06558	0.01471	0.02462	0	0.04924	0
V132	0.09001	0.01113	0.04477	0.01907	0.14772	0.01598	0.59235	0.05719	0.02178	0
V133	0	0.04713	0.07626	0.18122	0.09188	0.10866	0.10042	0.38548	0.00895	0
V134	0.00939	0.05886	0.18541	0.05599	0.22352	0.00951	0.1874	0	0.02599	0.24392
V135	0.00192	0.18709	0.18024	0.01396	0.09764	0.00824	0.03899	0	0.47193	0
V136	0	0.51623	0.05481	0.11849	0.05972	0.00938	0.01955	0	0.03057	0.19125
V137	0	0.01944	0.05425	0.0285	0.12822	0.24995	0.44921	0	0.07043	0
V138	0.00812	0.02219	0.0307	0.01332	0.08558	0.01204	0.48012	0	0.04861	0.29933
V139	0.51737	0.02671	0.06817	0.00403	0.11053	0.06256	0.02817	0	0.18247	0
V140	0.02049	0.05285	0.34012	0.3986	0.08673	0.04881	0.03456	0	0.01564	0.00219
V141	0.00569	0.06057	0.17162	0.58545	0.06792	0.03197	0.03014	0	0.01993	0.02671
V142	0.00171	0.02044	0.08333	0.18594	0.09865	0.01761	0.55101	0	0.02634	0.01497
V143	0	0.72198	0.05587	0.04284	0.07941	0.01613	0.01634	0	0.06744	0
V144	0.00227	0.00866	0.04873	0.03124	0.11305	0.26122	0.50285	0.00891	0.02308	0
V145	0.02152	0.11976	0.13947	0.42938	0.07209	0.03325	0.03019	0.13298	0.02135	0
V146	0.00395	0.00958	0.39979	0.03253	0.05142	0.01891	0.06474	0.07848	0.00787	0.33273
V147	0	0.02614	0.04522	0.0105	0.17335	0.00707	0.03207	0.00977	0.45148	0.2444
V148	0.00984	0.03908	0.06524	0.00581	0.10473	0.04195	0.05987	0	0.67348	0
V149	0	0.05633	0.14582	0.47306	0.07065	0.01367	0.03019	0.07007	0.14022	0
V150	0.05029	0	0.00879	2e-04	0.07978	0.00621	0.03366	0	0.02459	0.79648
V151	0.00651	0	0.02293	0.00212	0.00826	0.04536	0.02819	0	0	0.88662
V152	0.00032	0.00785	0.03804	0.02063	0.09302	0.01945	0.05354	0.5925	0.00642	0.16824
V153	0.00232	0.12111	0.04132	0.01386	0.67315	0.01112	0.0381	0.07715	0.02188	0
V154	0.0558	0.05609	0.51036	0.25712	0.06061	0.02133	0.02457	0	0.01412	0
V155	0.03966	0.00926	0.0511	0.01499	0.0955	0.09472	0.04138	0.42333	0.23006	0
V156	0.09302	0.03961	0.1993	0.03502	0.08735	0.36803	0.05657	0.02599	0.09511	0
V157	0	0.42574	0.05426	0.04576	0.22318	0.17963	0.02553	0	0.04589	0
V158	0.24093	0.51608	0.05154	0.0047	0.09963	0.00674	0.03181	0.02232	0.02624	0
V159	0.0196	0.07485	0.23019	0.05333	0.29542	0.02831	0.03848	0.06281	0.00899	0.18803
V160	0.01679	0.76534	0.04947	0.00279	0.07531	0.01066	0.0166	0	0.05337	0.00968
V161	0	0.06595	0.1779	0.60045	0.07034	0.0205	0.03032	0	0.03453	0
V162	0.00671	0	0.02098	0.00316	0.01292	0.00224	0.03095	0	0.00345	0.91959
V163	0.09364	0.0442	0.68688	0.05563	0.06163	0.01866	0.02256	0.00118	0.00806	0.00756
V164	0.01822	0.04141	0.73612	0.06847	0.06417	0.0192	0.03538	0	0.01705	0
V165	0.00504	0.00493	0.22911	0.01906	0.03519	0.0035	0.02665	0	0.00775	0.66876
V166	0.03111	0.12735	0.13752	0.45153	0.06337	0.01857	0.04192	0.04363	0.05594	0.02906
V167	0.75118	0.01943	0.07696	0.00234	0.052	0	0.02903	0	0.06905	0
V168	0.04864	0.02637	0.05018	0.01391	0.09578	0.23324	0.04785	0.2963	0.18383	0.0039
V169	0	0	0.0427	0.12056	0.03003	0.12207	0.03012	0.00319	3e-04	0.65103
V170	0.01355	0.02685	0.07152	0.00683	0.1072	0.00876	0.03081	0	0.73449	0
V171	0	0.01995	0.25155	0.08347	0.10938	0.31769	0.07271	0.03286	0.11239	0
V172	0.00276	0.025	0.05012	0.02333	0.11829	0.12228	0.60496	0.00135	0.0519	0
V173	0.00733	0	0.02039	0.01175	0.06579	0.02175	0.45123	0	0.03765	0.38412
V174	0	0.108	0.24761	0.31968	0.14161	0.02909	0.03438	0.00318	0.01466	0.10179
V175	0.70957	0.02057	0.16213	0.00526	0.05123	0.00041	0.04598	0	0.00486	0
V176	0.17313	0.01065	0.05774	0.01456	0.098	0.55273	0.04031	0	0.05287	0
V177	0.57301	0.01491	0.07151	0.07669	0.0409	0.00155	0.02893	0.00103	0.01107	0.18039
V178	0.18156	0.01473	0.05464	0.037	0.12375	0.47139	0.04598	0	0.00927	0.06168
V179	0.16243	0.10299	0.0499	0.01647	0.59917	0.00873	0.03669	0	0.02363	0
V180	0.38175	0.13569	0.10908	0.25274	0.05591	0.01229	0.03198	0	0.02056	0
V181	0.00895	0.17736	0.55947	0.04489	0.08482	0.01425	0.09567	0	0.01458	0
V182	0	0.05184	0.04174	0.04427	0.35319	0.0373	0.04148	0.36578	0.0644	0
V183	0.00284	0.17812	0.13365	0.43821	0.06899	0.02007	0.13564	0	0.02248	0
V184	0.16329	0.00917	0.04242	0.02106	0.06716	0.42526	0.03718	0.01919	0.00493	0.21034
V185	0.5235	0.02249	0.09435	0.15142	0.05617	0.00448	0.02962	0.05574	0.06223	0
V186	0.70255	0.02894	0.08723	0.07959	0.04929	0.00105	0.0401	0	0.01125	0
V187	0.64148	0.01564	0.1543	0.00904	0.04659	0.00042	0.03352	0	0.0634	0.03561
V188	0.07414	0.19481	0.04954	0.06987	0.51692	0.0094	0.04827	0.00471	0.02979	0.00254
V189	0.73637	0.01888	0.08535	0.05647	0.04432	0.0109	0.02917	0	0.01012	0.00843
V190	0	0.03783	0.06289	0.0066	0.15416	0.07728	0.03127	0	0.62997	0
V191	0.00738	0.07777	0.14243	0.31204	0.34116	0.01237	0.07726	0.01135	0.01824	0
V192	0.00057	0.01209	0.02017	0.00315	0.14749	0.0076	0.03032	0.00159	0.00172	0.7753
V193	0.06942	0.0515	0.21619	0.26286	0.15944	0.01265	0.15677	0.04358	0.02759	0
V194	0	0.01275	0.05975	0.03202	0.11079	0.5649	0.19734	0.00492	0.01753	0
V195	0.02834	0.04745	0.04562	0.01934	0.16091	0.10934	0.53488	0.02661	0.0275	0
V196	0.62728	0.03609	0.10061	0.14761	0.0461	0.00322	0.02902	0	0.01009	0
V197	0.00574	0.03407	0.08324	0.17689	0.09929	0.01583	0.05201	0.31235	0.22057	0
V198	0	0.08636	0.05381	0.02065	0.50435	0.20461	0.06057	0	0.06966	0
V199	0.01433	0.03617	0.05449	0.01843	0.20337	0.01208	0.15194	0	0.01369	0.4955
V200	0	0.05421	0.03914	0.01606	0.4165	0.10125	0.28319	0.07343	0.01623	0
V201	0.1862	0.04866	0.05695	0.00238	0.08771	0.00742	0.12444	0	0.44946	0.03678
V202	0.01312	0.28768	0.40984	0.05674	0.07019	0.00909	0.09465	0	0.0587	0
V203	0.00268	0.09251	0.34483	0.14778	0.08404	0.0167	0.11948	0	0.18345	0.00853
V204	0	0.21336	0.28308	0.25275	0.07385	0.07561	0.02391	0.0422	0.03525	0
V205	0.04852	0.05772	0.04685	0.01728	0.10908	0.02761	0.55739	0.03819	0.09735	0
V206	0.25348	0.03388	0.51155	0.03915	0.0711	0.00528	0.03103	0	0.01048	0.04405
V207	0.0047	0.11807	0.0364	0.04848	0.06311	0.00482	0.03182	0	0.16128	0.53132
V208	0	0.01775	0.07827	0.06943	0.11008	0.60223	0.043	0	0.07924	0
V209	0.03736	0.11892	0.11858	0.01713	0.63291	0.01618	0.03565	0	0.02327	0
V210	0.05587	0.09397	0.09464	0.01393	0.53802	0.01744	0.04486	0.10244	0.03832	0.00052
V211	0.00908	0.08948	0.59716	0.04764	0.07624	0.01432	0.08614	0.01614	0.06381	0
V212	0.08171	0.08745	0.05154	0.00855	0.09017	0.01269	0.04124	0.27565	0.35101	0
V213	0.11275	0.02647	0.05303	0.02779	0.2096	0.49769	0.05601	0.00234	0.01026	0.00406
V214	0	0.03918	0.02914	0.01638	0.27104	0.03944	0.48277	0	0.02189	0.10016
V215	0.01047	0.01199	0.04566	0.02649	0.11855	0.02688	0.72563	0	0.03432	0
V216	0	0.64299	0.0498	0.00422	0.21723	0.00974	0.02592	0.00761	0.03895	0.00352
V217	0.01117	0.2102	0.07275	0.082	0.19455	0.2006	0.03115	0.03342	0.03492	0.12924
V218	0.0268	0.00717	0.04981	0.02023	0.10853	0.47706	0.24011	0	0.0156	0.0547
V219	0.00043	0.01635	0.05928	0.08169	0.10267	0.02277	0.11729	0.58939	0.01014	0
V220	0	0.04695	0.11481	0.28929	0.08434	0.01169	0.02975	0.03726	0.38591	0
V221	0.1242	0.10384	0.29226	0.02665	0.07081	0.00749	0.05291	0.05284	0.1611	0.10792
V222	0.02135	0.03261	0.6568	0.05595	0.06653	0.13559	0.02357	0	0.00761	0
V223	0.01241	0.0325	0.66942	0.0565	0.0726	0.06401	0.08469	0	0.00787	0
V224	0.00925	0.0419	0.57207	0.0927	0.07022	0.01467	0.0235	0.04238	0.13331	0
V225	0.00131	0.03927	0.35261	0.30471	0.06869	0.02673	0.03082	0.16543	0.01043	0
V226	0.00412	0.67992	0.04153	0.00346	0.08629	0.01124	0.02522	0.11271	0.03549	0
V227	0.01559	0.0628	0.58892	0.05827	0.21792	0.00826	0.02551	0	0.02272	0
V228	0.01351	0.56967	0.09344	0.01243	0.08088	0.01042	0.02629	0.11116	0.08125	0.00095
V229	0.61566	0.01253	0.05876	0	0.05413	0.20038	0.04948	0.00865	4e-04	0
V230	0	0.01474	0.07283	0.25484	0.03789	0.01413	0.12544	0	0.02071	0.45941
V231	0.01612	0.23557	0.05928	0.01671	0.09534	0.08277	0.0262	0	0.46802	0
V232	0.01295	0.37362	0.40509	0.03085	0.07289	0.01506	0.01882	0.05119	0.01952	0
V233	0.00163	0.09018	0.05075	0.0379	0.52285	0.01622	0.03478	0	0.24568	0
V234	0.00842	0.03952	0.04231	0.01902	0.2565	0.01796	0.27732	0.32488	0.01407	0
V235	0.01642	0.03875	0.40894	0.04075	0.07602	0.01483	0.04776	0.34632	0.00591	0.0043
V236	0	0.04155	0.26222	0.23778	0.0846	0.30103	0.03962	0	0.03319	0
V237	0.02428	0.07095	0.38961	0.15648	0.26246	0.03599	0.02773	0.01335	0.01915	0
V238	0.00386	0.06762	0.34002	0.03699	0.09701	0.01575	0.04163	0.39005	0.00708	0
V239	0.01065	0.16368	0.11707	0.38963	0.07909	0.02897	0.05968	0	0.02437	0.12686
V240	0.05854	0.00486	0.04945	0.01997	0.10917	0.20212	0.50037	0	0.02695	0.02856
V241	0.15902	0.04945	0.15144	0.48075	0.06922	0.03539	0.02944	0.01079	0.01449	0
V242	0.01202	0.027	0.08261	0.04029	0.10314	0.01519	0.03013	0	0.68962	0
V243	0.00668	0.01947	0.07299	0.10605	0.08719	0.06171	0.07465	0	0.45899	0.11227
V244	0.02561	0.01529	0.32329	0.0431	0.09081	0.01404	0.43698	0.02046	0.03042	0
V245	0.14133	0.14815	0.19392	0.01957	0.07859	0.35793	0.03769	0.01214	0.01068	0
V246	0.00246	0.18964	0.04035	0.01797	0.11042	0.01645	0.56364	0	0.05907	0
V247	0.02048	0.06164	0.73864	0.06375	0.06469	0.00753	0.02257	0	0.02069	0
V248	0.45177	0.06449	0.06877	0.00369	0.07912	0.01903	0.17835	0.12332	0.01145	0
V249	0.0232	0.03975	0.58116	0.048	0.11058	0.00712	0.02426	0	0.02477	0.14117
V250	0.0016	0.07361	0.09865	0.26992	0.09481	0.22527	0.05175	0.17171	0.01081	0.00188
V251	0.52226	0.17016	0.05928	0.01997	0.10817	0.00298	0.02575	0.03775	0.05368	0
V252	0.04889	0.50108	0.04856	0.04134	0.07664	0.1905	0.02978	0.04019	0.02302	0
V253	0.00373	0.02544	0.30879	0.03197	0.08986	0.06827	0.03413	0	0.4378	0
V254	0.00236	0.11572	0.0486	0.05231	0.6254	0.0164	0.03704	0	0.02283	0.07933
V255	0.00616	0.12575	0.03659	0.01405	0.735	0.01015	0.04573	0	0.02657	0
V256	0	0.06994	0.1744	0.59768	0.06408	0.04456	0.02959	0	0.01976	0
V257	0.3482	0.02127	0.37268	0.05009	0.05653	0.10791	0.03839	0	0.00493	0
V258	0.00257	0.09578	0.02782	0.016	0.59201	0.00893	0.0516	0	0.02101	0.18428
V259	0.06073	0.032	0.05947	0.10655	0.19888	0.01721	0.07112	0.44558	0.00845	0
V260	0	0.21898	0.05268	0.01968	0.08896	0.01963	0.0394	0.53775	0.02291	0
V261	0.18408	0.02239	0.04621	0.01251	0.09917	0.20967	0.34582	0	0.07016	0.00999
V262	0	0.42975	0.11573	0.01765	0.08362	0.26062	0.02414	0.00713	0.02121	0.04015
V263	0.37465	0.37633	0.0431	0	0.06923	0.00986	0.0632	0	0.01882	0.0448
V264	0.00569	0.07422	0.13375	0.44631	0.24235	0.02567	0.05256	0	0.01945	0
V265	0.01038	0.26988	0.07689	0.22112	0.06338	0.02884	0.15416	0	0.02726	0.14808
V266	0.00699	0.63888	0.12924	0.00808	0.07457	0.00918	0.02224	0.01197	0.09886	0
V267	0	0.14475	0.01424	0.01305	0.01351	0.01149	0.02415	0	0.00485	0.77396
V268	0	0.33346	0.06761	0.1158	0.35658	0.0102	0.04208	0.00563	0.06153	0.00711
V269	0.02104	0.05988	0.31133	0.46588	0.06878	0.01282	0.02799	0	0.03229	0
V270	0.02773	0.12348	0.03706	0.01286	0.72405	0.01001	0.03842	0	0.02638	0
V271	0.02338	0.0364	0.18677	0.01539	0.11994	0.01476	0.0573	0	0.54606	0
V272	0.00306	0.17225	0.09039	0.01656	0.08913	0.12997	0.05268	0.13337	0.21113	0.10147
V273	0	0.03252	0.09637	0.19108	0.13993	0.48557	0.03998	0	0.01454	0
V274	0.05104	0.00543	0.05819	0.01997	0.03369	0.10577	0.02908	0.02286	0.01961	0.65436
V275	0	0.16138	0.02677	0.00596	0.42989	0.05187	0.03269	0	0.01523	0.27621
V276	0.00321	0.12032	0.10149	0.30725	0.10041	0.01229	0.15088	0.00573	0.10648	0.09193
V277	0.01339	0.23503	0.40384	0.2251	0.06925	0.01046	0.02164	0	0.0213	0
V278	0.08321	0.01566	0.03655	0.0019	0.00903	0.00143	0.03193	0	0.00058	0.81972
V279	0.00517	0.17414	0.0817	0.22745	0.22208	0.02033	0.24502	0	0.0241	0
V280	0.08028	0.03102	0.06039	0.07024	0.19249	0.18765	0.3001	0.05718	0.02066	0
V281	0	0.04201	0.06099	0.02364	0.09886	0.54417	0.05427	0.00305	0.01629	0.15672
V282	0	0.07053	0.175	0.594	0.0649	0.0143	0.02975	0.0117	0.03981	0
V283	0.06314	0.06891	0.07318	0.06512	0.4098	0.044	0.03335	0.01112	0.23137	0
V284	0.00388	0.00283	0.1439	0.01208	0.0144	0.00244	0.03194	0	0.00076	0.78777
