cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V414	0.02712	0.50241	0.35042	0.12005
V415	0.41341	0.02645	0.26011	0.30004
V416	0.01358	0.09523	0.88992	0.00127
V417	0.35184	0.63534	0.00736	0.00546
V418	0.05852	0.08972	0.16198	0.68979
V419	0.02317	0.00399	0.06315	0.90969
V420	0.00073	0.89899	0.01561	0.08467
V421	0.13119	0.03963	0.72287	0.10631
V422	0.04254	0.06567	0.02314	0.86865
V423	0.06673	0.03567	0.87663	0.02097
V424	0.00032	0.04602	0.65326	0.30041
V425	0.0444	0.21743	0.63828	0.09989
V426	0.07317	0.04665	0.81949	0.06069
V427	0.05475	0.38775	0.21203	0.34548
V428	0.07309	0.79171	0.05624	0.07896
V429	0.02078	0.00422	0.07128	0.90373
V430	0.74061	0.17072	0.01943	0.06924
V431	0.15443	0.0232	0.49475	0.32761
V432	0.09155	0.08515	0.06059	0.7627
V433	0.04657	0.74901	0.00295	0.20147
V434	0.31192	0.06736	0.06196	0.55877
V435	0.48135	0.01243	0.13739	0.36883
V436	0.35216	0.01234	0.13074	0.50475
V437	0.20719	0.22526	0.01059	0.55695
V438	0.59576	0.15587	0.03733	0.21104
V439	0.03081	0.10242	0.02159	0.84518
V440	0.45801	0.03382	0.04103	0.46715
V441	0.05308	0.11181	0.64578	0.18932
V442	0.29187	0.34292	0.15329	0.21193
V443	0.7289	0.00966	0.10046	0.16098
V444	0.0179	0.06275	0.91795	0.00141
V445	0.58155	0.02405	0.36773	0.02667
V446	0.02769	0.84718	0.05619	0.06894
V447	0.6141	0.08975	0.19695	0.0992
V448	0.01453	0.0569	0.21795	0.71062
V449	0.5343	0.03966	0.32793	0.0981
V450	0.12943	0.8518	0.01868	1e-04
V451	0.91943	0.0603	0	0.02026
V452	0.0322	0.01269	0.09619	0.85891
V453	0.80196	0.07476	0.07188	0.0514
V454	0.00084	0.93588	0.05072	0.01256
V455	0.57268	0.03418	0.33289	0.06025
V456	0.29642	0.11031	0.4295	0.16377
V457	0.00137	0.05178	0.03824	0.90861
V458	0.2408	0.22422	0.01004	0.52494
V459	0.01222	0.80702	0.09378	0.08698
V460	0.9385	0.01866	0.03014	0.01269
V461	0.05541	0.03688	0.02487	0.88284
V462	0.32132	0.24533	0.00334	0.43
V463	0.228	0.48709	0.17207	0.11283
V464	0.48292	0.09651	0.00794	0.41263
V465	0.37653	0.44309	0.02909	0.15129
V466	0.56568	0.18744	0.00624	0.24065
V467	0.28851	0.5919	0.08443	0.03516
