Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V258	0	0.24309	0.11156	0.64535	0	0
V259	0	0.60465	0.39535	0	0	0
V260	0.0824	0.07857	0	0.02533	0.72763	0.08606
V261	0.59082	0.06998	0	0.03819	0.1885	0.11252
V262	0.03512	0.05165	0.91323	0	0	0
V263	0	0.06947	0.72351	0.20702	0	0
V264	0.70364	0.07419	0.07084	0.03697	0	0.11436
V265	0	0.03733	0	0.04538	0.91728	0
V266	0	0.0299	0	0	0	0.9701
V267	0.12838	0.79455	0	0.07707	0	0
V268	0.94343	0.05657	0	0	0	0
V269	0	0.0634	0.09364	0.84296	0	0
V270	0.31864	0.58004	0	0.02452	0.0768	0
V271	0	0.10891	0.26209	0	0	0.629
V272	0	0.029	0	0.11561	0.83682	0.01857
V273	0.03582	0.04153	0	0.12579	0.79686	0
V274	0	0	0.14249	0.00502	0	0.85249
V275	0.77786	0.22214	0	0	0	0
V276	0	0.30636	0.04645	0.08814	0	0.55906
V277	0.46586	0.05664	0	0	0.0733	0.40421
V278	0.1097	0.16876	0.06035	0.32578	0.3354	0
V279	0	0.06807	0.21215	0.01878	0	0.70101
V280	0.04273	0.04203	0	0.91524	0	0
V281	0	0.97783	0	0.02217	0	0
V282	0	0.06241	0	0.0879	0.84969	0
V283	0	0.48304	0	0.00612	0.51083	0
V284	0	0.12064	0.36501	0.4221	0	0.09226
V285	0	0.02042	0	0.97958	0	0
V286	0.70451	0.08771	0.02176	0.18602	0	0
V287	0	0.04363	0	0.12196	0.83442	0
V288	0	0.323	0	0	0.04244	0.63456
V289	0	0.08932	0.82816	0.08252	0	0
V290	0	0.00687	0.2117	0.78143	0	0
V291	0	0.03766	0	0.96234	0	0
V292	0.08684	0.13178	0	0.70172	0.07965	0
V293	0	0.06847	0	0.0195	0.91204	0
V294	0.61148	0.08106	0	0.01031	0.2703	0.02685
V295	0	0	0	0	0	1
V296	0	0.43572	0.06003	0.40415	0	0.1001
V297	0	0.01305	0	0	0	0.98695
V298	0	0.84811	0.15189	0	0	0
V299	0.10182	0.10968	0.7885	0	0	0
V300	0.84836	0.14937	0	0	0	0.00227
V301	0.54639	0.45361	0	0	0	0
V302	0	0.30314	0.02143	0.67543	0	0
V303	0	0.84391	0.04183	0.03163	0.08263	0
V304	0	0.03841	0	0.01103	0.95056	0
V305	0	0.0177	0.17807	0.56169	0.02935	0.21319
V306	0.28175	0.11237	0	0	0	0.60588
V307	0.18507	0.05154	0	0.02547	0.72719	0.01074
V308	0	0.00896	0	0.99104	0	0
V309	0	0.55238	0	0.44762	0	0
V310	0	0.42351	0.30647	0	0	0.27002
V311	0.43416	0.01614	0	0	0	0.5497
V312	0.08898	0.05241	0	0.43748	0.42114	0
V313	0.11556	0.01829	0	0	0	0.86616
V314	0.20609	0.0545	0	0.73941	0	0
V315	0.13654	0.85364	0	0	0	0.00982
V316	0.04108	0.01708	0	0.04812	0	0.89371
V317	0	0.01983	0	0.83922	0	0.14095
V318	0	0.01497	0	0.98503	0	0
V319	0.38605	0.22269	0.2502	0.14106	0	0
V320	0.24175	0.23275	0.37735	0.10219	0	0.04597
V321	0	0.67573	0	0.32427	0	0
V322	0	0.03016	0.03916	0.03273	0.77702	0.12092
V323	0	0.30458	0	0.48951	0.20591	0
V324	0	0.07099	0	0.29586	0.41539	0.21777
V325	0.03321	0.96679	0	0	0	0
V326	0.14312	0.85688	0	0	0	0
V327	0.03823	0.03378	0.92799	0	0	0
V328	0.15526	0.25261	0.18277	0.18967	0.21969	0
V329	0	0.02508	0.64807	0	0.32685	0
V330	0	0.01648	0.98352	0	0	0
V331	0.80564	0.12059	0	0.07376	0	0
V332	0	0.08717	0.13726	0.00014	0.39504	0.38039
V333	0	0.03857	0.52781	0.4174	0.01623	0
V334	0	0.42052	0.48124	0.09824	0	0
V335	0.08214	0.04635	0.8271	0	0	0.04441
V336	0.35316	0.64684	0	0	0	0
V337	0.02275	0.23924	0	0.02128	0.71673	0
V338	0.81861	0.06551	0	0.00055	0.11534	0
V339	0.02303	0.12717	0.45908	0.29931	0	0.09141
V340	0.68088	0.29319	0	0.02593	0	0
V341	0.23714	0.0876	0	0.67526	0	0
V342	0	0.02559	0	0.81204	0	0.16238
V343	0	0.1753	0.09336	0	0	0.73134
V344	0	0.75427	0	0.03785	0.11785	0.09003
V345	0	0.02853	0	0.02302	0.94845	0
V346	0.12198	0.0541	0	0.51789	0.30604	0
V347	0.52255	0.1793	0	0.09682	0.20134	0
V348	0.07133	0.16909	0.75958	0	0	0
V349	0.78556	0.1248	0	0.08964	0	0
V350	0.44974	0.08444	0.0975	0.25462	0	0.11371
V351	0.04849	0.08513	0	0	0	0.86639
V352	0	0.36726	0	0	0.27218	0.36055
V353	0	0.16089	0.83911	0	0	0
V354	0.06251	0.08554	0.25552	0	0.28861	0.30781
V355	0	0.03415	0.96585	0	0	0
V356	0.57235	0.16621	0	0.26144	0	0
V357	0.32632	0.05932	0.43865	0.01024	0.16547	0
V358	0	0	0.0058	0	0	0.9942
V359	0.0915	0.13096	0	0.7548	0.02273	0
V360	0.53277	0.05594	0	0.23509	0.17619	0
V361	0	1	0	0	0	0
V362	0	0.57731	0	0.42269	0	0
V363	0.84362	0.11732	0	0	0.03906	0
V364	0	0.20007	0	0.0373	0.01223	0.75041
V365	0.42029	0.43388	0	0.14583	0	0
V366	0.03975	0.29998	0.58446	0.07581	0	0
V367	0	0.02259	0	0.7116	0.26581	0
V368	0	0.14262	0.04506	0.03945	0.063	0.70987
V369	0	0.06043	0	0.09105	0.82655	0.02197
V370	0	0.10243	0.76034	0.13723	0	0
V371	0	0.27053	0	0.60816	0	0.12131
V372	0	0.82684	0	0.04224	0.09927	0.03166
V373	0.89676	0.05468	0	0	0	0.04856
V374	0.14933	0.05488	0.23867	0.55712	0	0
V375	0.46086	0.06544	0.17837	0.06254	0.23279	0
V376	0	0.02126	0	0.1425	0	0.83624
V377	0.01866	0.05153	0.46506	0	0.46475	0
V378	0	0.06396	0.18387	0	0	0.75217
V379	0.40668	0.03194	0.08968	0	0	0.4717
V380	0	0.05892	0	0.03221	0.90887	0
V381	0.33366	0.07688	0.30225	0.28721	0	0
V382	0	0.04289	0	0.25434	0.70276	0
V383	0.16709	0.08076	0.42918	0.32297	0	0
V384	0	0.05491	0.94509	0	0	0
V385	0	0	0	0	0	1
V386	0.66918	0.08651	0.24431	0	0	0
V387	0.20121	0.05646	0.00118	0.74115	0	0
V388	0.81471	0.0923	0.09299	0	0	0
V389	0.1709	0.08805	0	0	0	0.74105
V390	0	0.05778	0	0.87813	0	0.06409
V391	0	0.03934	0	0.72065	0.24001	0
V392	0	0.02866	0.55308	0.08031	0	0.33795
V393	0	0.18019	0.48412	0.07809	0.05773	0.19987
V394	0	0.01536	0	0.96751	0.01713	0
V395	0	0.05193	0.94807	0	0	0
V396	0.5027	0.11105	0	0.38625	0	0
V397	0	0.16665	0	0	0	0.83335
V398	0	0.80974	0	0.04501	0.14525	0
V399	0	0.01942	0.96324	0.01734	0	0
V400	0	0.00404	0	0.46161	0	0.53436
V401	0.14034	0.06115	0.76906	0	0.02945	0
V402	0	0.0424	0	0.9576	0	0
V403	0	0	0	0.03478	0.3397	0.62552
V404	0	0.02116	0.97884	0	0	0
V405	0.40432	0.40817	0.05892	0.07062	0.05797	0
V406	0.00419	0.09566	0.19492	0.12518	0.12071	0.45934
V407	0	0.02932	0.82832	0	0	0.14236
V408	0	0.12196	0	0.8416	0	0.03644
V409	0.92056	0.07944	0	0	0	0
V410	0.93328	0.06672	0	0	0	0
V411	0	0	0	0.26332	0	0.73668
V412	0.64581	0.23017	0.01016	0.05265	0.06122	0
V413	0	0.11386	0	0.88614	0	0
V414	0.03356	0.1111	0	0.72775	0.12758	0
V415	0	0.03337	0.38265	0.4895	0.04515	0.04933
V416	0	0.17189	0	0.35123	0.41881	0.05807
V417	0	0.00383	0.02852	0.10938	0	0.85827
V418	0	0.09833	0.48084	0.16799	0.25284	0
V419	0	0	0	0	0	1
V420	0	0	0	0	0	1
V421	0.00139	0.09343	0	0.11383	0.79135	0
V422	0.19391	0.34473	0	0.00677	0.45459	0
V423	0	0.16838	0	0.83162	0	0
V424	0.83128	0.13562	0	0.0331	0	0
V425	0	0.12096	0	0.00248	0.87656	0
V426	0	0	0.1573	0	0	0.8427
V427	0.57272	0.16862	0.1144	0.14426	0	0
V428	0.23228	0.05465	0	0.71308	0	0
V429	0	0.03169	0.06589	0.70953	0.19289	0
V430	0	0.10569	0.67481	0.21578	0	0.00371
V431	0	0.01858	0.98142	0	0	0
V432	0	0.44774	0	0.55226	0	0
V433	0	0.01201	0	0.98799	0	0
V434	0	0.28633	0.13949	0.57418	0	0
V435	0	0.01321	0	0	0.80987	0.17692
V436	0.86037	0.13963	0	0	0	0
V437	0.24043	0.33218	0.34773	0.01578	0.04659	0.01728
V438	0	0.44222	0	0.0892	0.46858	0
V439	0	0.0424	0.05108	0.01064	0.89587	0
V440	0.10779	0.09092	0.49692	0.06479	0.15798	0.08159
V441	0	0.07385	0.55762	0.14841	0	0.22013
V442	0.51569	0.16986	0.16554	0.06798	0	0.08094
V443	0	0.01896	0.02169	0.95936	0	0
V444	0.84755	0.08893	0	0.02426	0.03926	0
V445	0.9341	0.0659	0	0	0	0
V446	0	0.64494	0.35506	0	0	0
V447	0	0.258	0	0.2484	0	0.4936
V448	0	0.0455	0.9545	0	0	0
V449	0.62275	0.07864	0	0.29861	0	0
V450	0.05245	0.05178	0.7885	0	0.10727	0
V451	0.07183	0.08477	0.12704	0.20114	0.51521	0
V452	0	0.0211	0	0.57953	0	0.39937
V453	0.33579	0.04683	0.52817	0.08921	0	0
V454	0.15748	0.10192	0.07197	0.66863	0	0
V455	0.0375	0.94798	0.00014	0.01437	0	0
V456	0.93725	0.06275	0	0	0	0
V457	0	0	0	0	0.15992	0.84008
V458	0.00417	0.03493	0.49312	0.00542	0.38369	0.07867
V459	0	0.02879	0.6383	0.33291	0	0
V460	0.41269	0.10754	0.25104	0.14363	0	0.08511
V461	0.28781	0.08653	0	0.54007	0.08559	0
V462	0	0.01037	0.98963	0	0	0
V463	0	0.04432	0	0.06378	0.8919	0
V464	0	0.96111	0	0.03889	0	0
V465	0.4143	0.13393	0.45176	0	0	0
V466	0.0106	0.06265	0	0.89092	0.03583	0
V467	0.94214	0.05786	0	0	0	0
V468	0.37841	0.15352	0.046	0.31169	0.11037	0
V469	0	0.14344	0.79011	0.06645	0	0
V470	0.67931	0.07124	0	0.08077	0.16868	0
V471	0	0.24092	0.6664	0.05217	0	0.04052
V472	0	0.62174	0	0.05448	0.31404	0.00974
V473	0	1	0	0	0	0
V474	0	0.03507	0.40248	0.56245	0	0
V475	0	0.19807	0.31134	0.24623	0.24436	0
V476	0.48834	0.06252	0	0.23011	0	0.21903
V477	0	0.71082	0.02163	0.11937	0	0.14818
V478	0	0.02668	0.96858	0	0	0.00474
V479	0	0.15467	0.84533	0	0	0
V480	0	0.24604	0	0.40992	0.34404	0
V481	0.47756	0.14581	0.07081	0.09045	0.21536	0
V482	0.4919	0.02302	0	0	0	0.48508
V483	0	0.96366	0.03634	0	0	0
V484	0.91377	0.06571	0.01928	0	0.00124	0
V485	0.26167	0.15912	0.53338	0.04582	0	0
V486	0.21041	0.03564	0.74333	0	0	0.01061
V487	0	0.37914	0	0.00933	0.61153	0
V488	0.27083	0.7066	0	0.02256	0	0
V489	0.8812	0.08322	0.03135	0.0015	0.00272	0
V490	0	0.02374	0	0.01558	0	0.96069
V491	0.03336	0.32968	0.42673	0	0.21022	0
V492	0	0.03232	0.23959	0.10185	0	0.62624
V493	0.83554	0.16446	0	0	0	0
V494	0	0	0.36259	0	0	0.63741
V495	0.21991	0.58149	0.1986	0	0	0
V496	0.18213	0.16657	0.32622	0	0.16616	0.15892
V497	0	0.2268	0.1377	0.05132	0.58418	0
V498	0.02677	0.14327	0.40249	0.42747	0	0
V499	0	0.75622	0.1736	0.07017	0	0
V500	0.57695	0.23264	0.01341	0.06805	0.10896	0
V501	0	0.98045	0	0.01477	0	0.00477
V502	0	0.02678	0	0.32255	0.65067	0
V503	0.03188	0.36699	0	0.60113	0	0
V504	0	0.975	0.025	0	0	0
V505	0	0.01417	0.54295	0.44288	0	0
V506	0.27514	0.03744	0	0.19065	0	0.49677
V507	0	0	0	0	0	1
V508	0	0.67748	0.0107	0.14215	0.16967	0
V509	0	0.03187	0	0.89472	0.07342	0
V510	0.93969	0.06031	0	0	0	0
V511	0	0	0	0.25408	0	0.74592
V512	0	0.2478	0.71879	0	0	0.03341
V513	0	0.04799	0.21506	0.07848	0.65848	0
V514	0	0.90845	0.03547	0	0	0.05607
V515	0	0.42511	0	0.57489	0	0
V516	0	0.06263	0.90444	0	0.03293	0
V517	0	0.0134	0.42183	0.2778	0.28697	0
V518	0.40688	0.43783	0	0.14126	0	0.01403
V519	0	0.63208	0	0.0765	0	0.29142
V520	0.76731	0.13596	0	0.09673	0	0
V521	0.06855	0.0427	0	0.03083	0.85791	0
V522	0.42758	0.22888	0	0.02584	0.17263	0.14507
V523	0.41052	0.21218	0.01202	0.16395	0	0.20133
V524	0	0.02944	0.01675	0.24087	0.59155	0.12139
V525	0.35058	0.01593	0	0	0	0.63349
V526	0	0.85686	0.09728	0.01655	0.0293	0
V527	0.36184	0.05682	0.58135	0	0	0
V528	0.88678	0.06151	0.05171	0	0	0
V529	0.00637	0.11826	0	0.87537	0	0
V530	0	0.26534	0.41499	0.15919	0	0.16048
V531	0.93394	0.06606	0	0	0	0
V532	0.07012	0.0464	0.03241	0.7558	0.09526	0
V533	0	0.0197	0.31361	0.02796	0.27972	0.35901
V534	0	0.00435	0	0.75841	0.03018	0.20705
V535	0.59093	0.09271	0.18235	0.134	0	0
V536	0	0.01173	0.81889	0.16937	0	0
V537	0	0.6667	0	0.3333	0	0
V538	0	0	0	0.43185	0	0.56815
V539	0	0.01908	0	0.86659	0.11433	0
V540	0.38452	0.0583	0.36138	0.01139	0.1844	0
V541	0	0.25198	0	0.74802	0	0
V542	0	0.61482	0	0.38518	0	0
V543	0	0.01709	0.72346	0.02751	0.23195	0
V544	0	0	0	0	0	1
V545	0	0.72893	0.04368	0.04268	0.18471	0
V546	0.61009	0.10916	0	0.28075	0	0
V547	0	0.1189	0	0.53994	0.29411	0.04705
V548	0	0	0	0	0	1
V549	0.06807	0.03202	0.73056	0.07891	0	0.09043
V550	0	0.0398	0.37859	0	0.58161	0
V551	0	0.05843	0.00732	0.17152	0.00252	0.76022
V552	0	0.07487	0.14217	0.40028	0.37388	0.0088
V553	0.91232	0.06429	0	0.0234	0	0
V554	0	0.97371	0	0	0	0.02629
V555	0.31623	0.02933	0	0.2964	0	0.35804
V556	0	0.04756	0.51836	0.43408	0	0
