Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V424	0.85947	0.11375	0	0.02677	0	0
V425	0	0.11044	0	0	0.88956	0
V426	0	0	0.17492	0	0	0.82508
V427	0.5904	0.15394	0.1215	0.13227	0	0.0019
V428	0.25472	0.03684	0	0.70844	0	0
V429	0	0.02091	0.0992	0.70212	0.17776	0
V430	0	0.09686	0.69409	0.19902	0	0.01003
V431	0	0.01508	0.98492	0	0	0
V432	0	0.45339	0	0.54661	0	0
V433	0	0.00161	0.02257	0.97582	0	0
V434	0	0.28103	0.1578	0.56117	0	0
V435	0	0	0	0	0.81237	0.18763
V436	0.88354	0.11646	0	0	0	0
V437	0.24057	0.33128	0.35797	0	0.04389	0.02629
V438	0	0.44837	0	0.06775	0.48387	0
V439	0	0.02985	0.07778	0	0.89237	0
V440	0.13078	0.07472	0.51357	0.03982	0.15696	0.08414
V441	0	0.06164	0.58092	0.13018	0	0.22727
V442	0.52341	0.1556	0.17169	0.05074	0	0.09856
V443	0	0.00527	0.05227	0.94246	0	0
V444	0.87901	0.068	0	0.01279	0.0402	0
V445	0.96002	0.03998	0	0	0	0
V446	0	0.6444	0.3556	0	0	0
V447	0	0.25479	0	0.2426	0	0.50261
V448	0.01939	0.03568	0.94493	0	0	0
V449	0.64881	0.05803	0	0.29316	0	0
V450	0.09569	0.0299	0.77997	0	0.09445	0
V451	0.09866	0.06618	0.14396	0.17715	0.51405	0
V452	0	0.00469	0	0.58033	0	0.41499
V453	0.37634	0.02389	0.52987	0.0699	0	0
V454	0.16906	0.08608	0.08919	0.65566	0	0
V455	0	0.98313	0.01029	0.00658	0	0
V456	0.9615	0.0385	0	0	0	0
V457	0	0	0	0	0.15836	0.84164
V458	0.03049	0.01415	0.50305	0	0.3744	0.0779
V459	0	0.02381	0.65996	0.31624	0	0
V460	0.42854	0.08983	0.25963	0.12765	0	0.09435
V461	0.31155	0.07136	0	0.54097	0.07611	0
V462	0	0.00654	0.99346	0	0	0
V463	0	0.0365	0	0.044	0.9195	0
V464	0	0.97663	0	0.02337	0	0
V465	0.43858	0.11228	0.44913	0	0	0
V466	0.02432	0.05095	0	0.90654	0.01818	0
V467	0.96783	0.03217	0	0	0	0
V468	0.40718	0.1374	0.05658	0.29877	0.10006	0
V469	0	0.13486	0.80775	0.0485	0	0.0089
V470	0.72183	0.04639	0	0.06519	0.16659	0
V471	0	0.23652	0.68754	0.03107	0	0.04486
V472	0	0.6363	0	0.03391	0.32531	0.00448
V473	0	1	0	0	0	0
V474	0.01234	0.02222	0.42326	0.54218	0	0
V475	0.01063	0.19028	0.33046	0.2275	0.24114	0
V476	0.49999	0.04313	0	0.22214	0	0.23474
V477	0	0.73104	0.02705	0.10421	0	0.13769
V478	0	0.01528	0.96131	0	0	0.02341
V479	0.01291	0.1435	0.84359	0	0	0
V480	0	0.24643	0	0.40434	0.34923	0
V481	0.50754	0.12816	0.07796	0.07184	0.21451	0
V482	0.49413	0.00354	0	0	0	0.50233
V483	0	0.96266	0.03734	0	0	0
V484	0.93898	0.03924	0.02178	0	0	0
V485	0.2892	0.14331	0.54012	0.02737	0	0
V486	0.23256	0.01354	0.73971	0	0	0.01418
V487	0	0.37686	0	0	0.62314	0
V488	0.25325	0.72886	0	0.01789	0	0
V489	0.90834	0.05774	0.03392	0	0	0
V490	0	0.00773	0	0.01159	0	0.98069
V491	0.03481	0.32506	0.43679	0	0.20333	0
V492	0	0.01682	0.26169	0.0786	0	0.6429
V493	0.85755	0.14245	0	0	0	0
V494	0	0	0.37358	0	0	0.62642
V495	0.20975	0.58717	0.20308	0	0	0
V496	0.19102	0.15251	0.33365	0	0.15994	0.16288
V497	0	0.22238	0.15701	0.024	0.59661	0
V498	0.03908	0.13238	0.4207	0.40784	0	0
V499	0	0.76834	0.17969	0.05198	0	0
V500	0.59913	0.221	0.01901	0.05244	0.10842	0
V501	0	0.99661	0	0.00339	0	0
V502	0	0.01869	0	0.31188	0.66942	0
V503	0.02392	0.37278	0	0.6033	0	0
V504	0	0.97465	0.02535	0	0	0
V505	0	0.00584	0.56944	0.42473	0	0
V506	0.28483	0.02105	0	0.17834	0	0.51578
V507	0	0	0	0	0	1
V508	0	0.69275	0.01776	0.12265	0.16684	0
V509	0	0.02724	0	0.9119	0.06085	0
V510	0.96568	0.03432	0	0	0	0
V511	0	0	0	0.25202	0	0.74798
V512	0.00666	0.23738	0.72656	0	0	0.0294
V513	0	0.03972	0.24138	0.05296	0.66594	0
V514	0	0.92107	0.03733	0	0	0.0416
V515	0	0.42602	0	0.57398	0	0
V516	0	0.05853	0.91361	0	0.02787	0
V517	0	0.00748	0.45157	0.25793	0.28303	0
V518	0.38894	0.44622	0	0.13021	0	0.03462
V519	0	0.65063	0	0.06936	0	0.28001
V520	0.78835	0.11931	0	0.09234	0	0
V521	0.09784	0.02113	0	0.00733	0.8737	0
V522	0.42704	0.22014	0	0.00807	0.17832	0.16643
V523	0.4074	0.20281	0.01934	0.15381	0	0.21665
V524	0	0.01262	0.03834	0.21942	0.59867	0.13095
V525	0.35294	0	0.00025	0	0	0.64681
V526	0	0.8727	0.10445	0	0.02285	0
V527	0.39609	0.0318	0.57212	0	0	0
V528	0.91225	0.03439	0.05336	0	0	0
V529	0.01305	0.10816	0	0.87879	0	0
V530	0	0.26376	0.43566	0.13835	0	0.16223
V531	0.95959	0.04041	0	0	0	0
V532	0.08647	0.03034	0.05949	0.75011	0.0736	0
V533	0.00111	0.00423	0.33625	0.00032	0.28662	0.37147
V534	0	0	0	0.76662	0.01527	0.21811
V535	0.62283	0.07036	0.18715	0.11966	0	0
V536	0	0.00596	0.83876	0.15527	0	0
V537	0	0.6757	0	0.3243	0	0
V538	0	0	0	0.42485	0	0.57515
V539	0	0.01266	0	0.88224	0.1051	0
V540	0.41648	0.03609	0.36793	0	0.17949	0
V541	0	0.24743	0	0.75257	0	0
V542	0	0.62746	0	0.37254	0	0
V543	0	0.01451	0.74496	0.00536	0.23518	0
V544	0	0	0	0	0	1
V545	0	0.74583	0.05141	0.01821	0.18454	0
V546	0.6403	0.08843	0	0.27127	0	0
V547	0	0.10877	0	0.54223	0.2962	0.0528
V548	0	0	0	0	0	1
V549	0.09898	0.01266	0.74118	0.05897	0	0.0882
V550	0.00155	0.03012	0.39643	0	0.5719	0
V551	0	0.04184	0.02942	0.15175	0	0.77699
V552	0	0.06152	0.16682	0.38546	0.37135	0.01485
V553	0.94716	0.03955	0	0.01329	0	0
V554	0	0.9883	0	0	0	0.0117
V555	0.32929	0.00994	0	0.29257	0	0.36821
V556	0.02733	0.02996	0.53206	0.41065	0	0
V557	0	0.90506	0.09494	0	0	0
V558	0.38927	0.21383	0	0.11219	0	0.2847
V559	0	0.00637	0	0.17913	0.8145	0
