B_cells	NK_cells	T_cells_CD4.	Monocytes
V501	0.01987	0	0.15537	0.82476
V502	0.54958	0.25181	0.19172	0.0069
V503	0.2433	0.08929	0.24252	0.42489
V504	0.27248	0.63715	0.04684	0.04354
V505	0.23148	0.20852	0.28862	0.27138
V506	0.11626	0.25085	0.47641	0.15648
V507	0.61426	0.08416	0.15463	0.14695
V508	0.73922	0.14353	0.072	0.04526
V509	0.25365	0.06436	0.5231	0.15889
V510	0.24437	0.45982	0.29581	0
V511	0.09259	0.40666	0.08137	0.41939
V512	0.30335	0.02919	0.12305	0.54441
V513	0.1138	0.58704	0.26152	0.03764
V514	0.08645	0.0906	0	0.82295
V515	0.75813	0.04313	0.08054	0.11821
V516	0.90833	0.07759	0	0.01408
V517	0.09095	0.01494	0.30882	0.58528
V518	0.93119	0.03996	0	0.02885
V519	0.06992	0.80847	0.0471	0.0745
V520	0.06205	0	0.6539	0.28404
V521	0.55405	0.03876	0.38896	0.01823
V522	0.0262	0.13937	0.60478	0.22965
V523	0.37624	0.11825	0.29001	0.2155
V524	0.03802	0.70356	0.2521	0.00632
V525	0.31146	0.1995	0.04078	0.44826
V526	0.65053	0.05955	0.10764	0.18228
V527	0.24185	0.01421	0.43461	0.30933
V528	0.14829	0.80262	0.01678	0.0323
V529	0.11104	0.05609	0.2749	0.55797
V530	0.02707	0.21558	0.68138	0.07598
V531	0.05423	0.76831	0.17747	0
V532	0.22409	0.32087	0.0425	0.41254
V533	0.31307	0.33385	0.16428	0.18881
V534	0.03889	0.03447	0.72144	0.2052
V535	0.58277	0	0.03327	0.38396
V536	0.23164	0	0.40626	0.3621
V537	0.58274	0.22792	0.18934	0
V538	0.49374	0.02852	0.12238	0.35537
V539	0.29461	0.39873	0.19301	0.11366
V540	0.23808	0.62607	0.12131	0.01454
V541	0.05067	0.49141	0.10768	0.35023
V542	0.23661	0.12443	0.28992	0.34904
V543	0.85233	0	0.04533	0.10233
V544	0.15849	0.08236	0.22061	0.53853
V545	0.4072	0.1306	0.09449	0.36771
V546	0.08872	0.77556	0.13572	0
V547	0.06954	0.57623	0.35423	0
V548	0.18723	0.67388	0.13889	0
V549	0.33426	0.04352	0.62221	0
V550	0.63747	0.00238	0	0.36016
V551	0.2172	0.66955	0.07918	0.03407
V552	0.01235	0.52226	0.05236	0.41303
V553	0.24503	0.15411	0.60086	0
V554	0.13228	0.09013	0.05393	0.72366
V555	0.12266	0.22789	0.36923	0.28023
V556	0	0.0705	0.89098	0.03852
V557	0.8172	0.00718	0.0328	0.14281
V558	0.11036	0.7256	0.07332	0.09071
V559	0.04003	0.71684	0.24313	0
V560	0.70605	0.28065	0.00798	0.00532
V561	0.00714	0.06802	0.89927	0.02557
V562	0.75693	0	0.15159	0.09148
V563	0.26135	0.01171	0.72694	0
V564	0.0913	0.1044	0.8042	1e-04
V565	0.15317	0.25629	0.40609	0.18444
V566	0.71834	0.07722	0.01148	0.19296
V567	0.26235	0.42647	0.04632	0.26486
V568	0.30419	0	0.09119	0.60463
V569	0.71911	0.00323	0	0.27766
V570	0.0509	0.28863	0.62145	0.03902
V571	0.82178	0.10757	0	0.07065
V572	0.45277	0.00312	0.46181	0.08231
V573	0.13168	0.17475	0.01527	0.67831
V574	0.07257	0.69784	0.2296	0
V575	0.06468	0.08204	0.185	0.66828
V576	0.19278	0.71614	0.09108	0
V577	0.09189	0.03536	0.26954	0.60321
V578	0.08639	0.08509	0.68333	0.14519
V579	0.04211	0.78517	0.16613	0.00659
V580	0.21569	0	0.16095	0.62336
V581	0.15402	0.0881	0	0.75788
V582	0.60226	0.13146	0.04755	0.21874
V583	0.03008	0.06169	0.62379	0.28443
V584	0.51376	0.14737	0.32151	0.01736
V585	0.04846	0.0116	0.49344	0.44649
V586	0.25666	0.02022	0.6508	0.07233
V587	0.28366	0.02547	0.67536	0.0155
V588	0.65442	0.0187	0.04818	0.2787
V589	0.09781	0.734	0.12543	0.04276
V590	0.08032	0.67694	0.24274	0
V591	0.01774	0.03188	0.27621	0.67417
V592	0.17501	0.05502	0.76997	0
V593	0.59125	0	0.20792	0.20083
