Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V189	0.46406	0.2342	0.04441	0.22432	0.03301
V190	0.41217	0.03854	0.22363	0.02059	0.30507
V191	0.21923	0.21669	0.00805	0.38755	0.16849
V192	0.32653	0.17356	0.13569	0.19436	0.16986
V193	0.06988	0.19345	0.52904	0.03592	0.17171
V194	0.25136	0.02374	0.08496	0.11191	0.52802
V195	0.5845	0.15541	0.24885	0	0.01124
V196	0	0	0.04481	0.09213	0.86306
V197	0.08378	0.85529	0.01738	0.0288	0.01475
V198	0.22551	0.20689	0.03954	0.19141	0.33665
V199	0.77374	0	0.22372	0	0.00254
V200	0.7516	0	0.02992	0.01658	0.2019
V201	0.03051	0	0.01849	0.66534	0.28567
V202	0.92264	0.05067	0.00571	0	0.02098
V203	0.52817	0.23934	0.03386	0.04667	0.15196
V204	0.31852	0.05016	0.03232	0.03229	0.56672
V205	0.10237	0.00655	0.11073	0.09904	0.68131
V206	0.04404	0.10121	0	0.73197	0.12278
V207	0.01853	0.02139	0	0.84884	0.11124
V208	0.16071	0.20263	0.49183	0.03642	0.10841
V209	0.14196	0	0.08949	0.06939	0.69915
V210	0	0.02055	0.95915	0	0.0203
V211	0.14368	0	0.19516	0.05753	0.60363
V212	0.07431	0.74159	0.08553	0.03572	0.06284
V213	0.08469	0	0.05268	0.24798	0.61464
V214	0.03645	0.54103	0.38549	0.00832	0.02871
V215	0.24606	0.19813	0.13997	0.0808	0.33505
V216	0.0491	0.01554	0.32057	0.06311	0.55167
V217	0.00128	0	0.0238	0.78641	0.18851
V218	0.07495	0.1793	0.30032	0.31339	0.13203
V219	0.13505	0.2628	0.40421	0.17261	0.02533
V220	0.19677	0.72053	0.06934	0.00293	0.01042
V221	0.03939	0.04574	0.49378	0.02583	0.39526
V222	0.01229	0	0	0.08243	0.90529
V223	0.54004	0	0.33106	0.09985	0.02905
V224	0.05213	0.52694	0.03095	0.08418	0.3058
V225	0.71034	0.14628	0.13332	0	0.01006
V226	0.45203	0.5244	0.01142	0	0.01215
V227	0.09714	0.26913	0.01035	0.53108	0.09231
V228	0.60635	2e-05	0.28712	0.05445	0.05207
V229	0.27513	0.38469	0.27038	0.03187	0.03792
V230	0.01005	0	0	0.08254	0.90741
V231	0.07553	0.60119	0.06807	0.15058	0.10462
V232	0.80727	0	0.18866	0	0.00407
V233	0.05048	0	0.1388	0.11674	0.69398
V234	0.02616	0.37958	0.22287	0.31255	0.05885
V235	0.97	0	0.00523	0.00768	0.01709
V236	0.07978	0	0.6708	0.1718	0.07763
V237	0.1243	0.06094	0.27536	0.2951	0.2443
V238	0.00258	0	0	0.27558	0.72184
V239	0.07174	0.38971	0.05262	0.16431	0.32162
V240	0.0805	0.81563	0.02383	0.01805	0.06198
V241	0.0694	0.89434	0.0187	0.00381	0.01375
V242	0.04041	0.31665	0.3064	0.24523	0.09132
V243	0.47957	0	0.33553	0.01965	0.16525
V244	0.03825	0.38677	0.18979	0.08258	0.30261
V245	0.06621	0.86592	0.04069	0.02136	0.00581
V246	0.60353	0.25317	0.03506	0.00093	0.10732
V247	0.1981	0.08518	0.63851	0.03624	0.04197
V248	0.10317	0.57842	0.03175	0.02344	0.26322
V249	0.2477	0.04007	0.20628	0.10134	0.40461
V250	0.01578	0.0226	0.65092	0.03673	0.27397
V251	0.22246	0.0037	0.09753	0.56038	0.11594
V252	0.02198	0.11005	0.56308	0.1365	0.16839
V253	0.29619	0.55819	0.09146	0.03345	0.02072
V254	0.51378	0.38334	0.00836	0.0668	0.02772
V255	0.81452	0.06563	0.00297	0.01267	0.10421
V256	0.05675	0.73006	0.0289	0.01893	0.16536
V257	0.44424	0.28411	0.15094	0.02741	0.09331
V258	0.16771	0.32543	0.05585	0.40229	0.04871
V259	0.53556	0.25635	0.18222	0	0.02588
V260	0.24855	0.00407	0.10217	0.09744	0.54777
V261	0.01689	0.00791	0.52981	0.26899	0.1764
V262	0.91832	0.00538	0.05872	0	0.01758
V263	0.80846	0.06639	0.01829	0.0899	0.01696
V264	0.08339	0.85036	0.02483	0.03446	0.00696
V265	0.83038	0.06824	0.0832	0.00239	0.0158
V266	0.00707	0	0.06934	0.08054	0.84306
V267	0.03937	0	0	0.1748	0.78583
V268	0.20346	0.42202	0.14889	0.15675	0.06888
V269	0.09314	0.31795	0.36863	0.16747	0.05282
V270	0.04677	0	0.0342	0.82604	0.093
V271	0.22527	0.69815	0.02108	0.01872	0.03678
V272	0.11498	0.78745	0.03831	0.01494	0.04432
V273	0.29043	0	0.1835	0.30636	0.21972
V274	0.08531	0.01709	0.03249	0.20473	0.66038
V275	0.0596	0.68738	0.15523	0.0735	0.02429
V276	0.0042	0.00785	0.72468	0.20881	0.05446
V277	0.36595	0	0.59904	0	0.035
V278	0.00059	0.02622	0.35283	0.42733	0.19303
V279	0.1456	0	0.01145	0.70565	0.13731
V280	0.19634	0.00358	0.03908	0.58679	0.17421
V281	0.02977	0.2315	0.04626	0.61862	0.07385
V282	0.07782	0.88689	0.01844	0.00341	0.01342
V283	0.33497	0	0.10379	0.04535	0.5159
V284	0.02308	0.11358	0.52383	0.01316	0.32635
V285	0.50148	0.45508	0.01004	0.01813	0.01526
V286	0.07894	0.02577	0.85678	0.02146	0.01706
V287	0.24656	0.04318	0.17553	0.27312	0.26161
V288	0.20064	0	0.64147	0.00015	0.15773
V289	0.16334	0.22423	0.02684	0.52417	0.06142
V290	0.42238	0.43801	0.13859	0	0.00102
V291	0.41669	0.20258	0.01011	0.327	0.04362
V292	0.11202	0.00734	0.4048	0.04923	0.42661
V293	0	0.11764	0.81951	0.034	0.02884
V294	0.00368	0	0	0.07746	0.91886
V295	0.00995	0.01527	0.3453	0.48489	0.14459
V296	0.84839	0.10065	0.00512	0.00178	0.04407
V297	0.01352	0.01101	0.80079	0.10981	0.06486
V298	0.29371	0	0.00099	0.51836	0.18694
