B_cells	NK_cells	T_cells_CD4.	Monocytes
V241	0.03484	0.03899	0.85622	0.06994
V242	0.15775	0.68576	0.1518	0.0047
V243	0.2479	0.06811	0.6119	0.0721
V244	0.21892	0.01786	0.68209	0.08113
V245	0.58168	0.27523	0.08203	0.06106
V246	0.07213	0.17826	0.72885	0.02077
V247	0.17378	0.06072	0.76551	0
V248	0.0862	0.03863	0.13151	0.74367
V249	0	0.08642	0.84378	0.0698
V250	0.73593	0	0.23491	0.02916
V251	0.88176	0.05021	0.03004	0.03798
V252	0.03419	0.75463	0.21117	0
V253	0.3836	0.06932	0.20247	0.34462
V254	0.04218	0.82467	0.12318	0.00998
V255	0.08157	0.82988	0.04204	0.04651
V256	0.18709	0.22559	0.51135	0.07596
V257	0.42426	0.10457	0.25875	0.21242
V258	0.18852	0.26839	0.43253	0.11057
V259	0.05001	0.30197	0.61685	0.03118
V260	0	0.29867	0.69519	0.00614
V261	0.59933	0.03303	0.21969	0.14795
V262	0.1657	0.06464	0.07271	0.69696
V263	0.05649	0.85816	0.04798	0.03737
V264	0.18612	0.05071	0.45332	0.30985
V265	0.08737	0	0.20734	0.70529
V266	0.64378	0.31907	0.03715	0
V267	0	0.19235	0.34354	0.46411
V268	0.40878	0.01564	0.18648	0.3891
V269	0.01927	0.52535	0.41868	0.0367
V270	0.61989	0.02994	0.2598	0.09037
V271	0.76604	0.06399	0.05593	0.11403
V272	0.08525	0.752	0.07112	0.09164
V273	0.13193	0.02118	0.1192	0.72769
V274	0.68021	0	0.20232	0.11747
V275	0	0.07877	0.88075	0.04048
V276	0.50266	0.31567	0.03821	0.14346
V277	0.06191	0.21241	0.22226	0.50342
V278	0.06962	0.06719	0.34437	0.51882
V279	0.66547	0.05623	0.13662	0.14168
V280	0.0976	0	0.13046	0.77194
V281	0.54329	0.02776	0.17194	0.25701
V282	0.072	0.10471	0.76301	0.06028
V283	0.22849	0.53273	0.11115	0.12763
V284	0.06386	0.80421	0.12901	0.00292
V285	0.08939	0.04361	0.86699	0
V286	0.25816	0.5017	0.15579	0.08435
V287	0.12821	0.77274	0.07146	0.02758
V288	0.02518	0.28698	0.45505	0.23279
V289	0.28394	0.22691	0.42124	0.06791
V290	0.80956	0.14877	0.04167	0
V291	0.47398	0.08525	0.42382	0.01695
V292	0.88833	0.01861	0	0.09307
V293	0.29833	0.04238	0.6195	0.0398
V294	0.12721	0.37016	0.02689	0.47574
V295	0.04026	0.18455	0.25304	0.52214
V296	0.18703	0.14388	0.5907	0.07839
V297	0.14557	0	0.14539	0.70904
V298	0.30107	0.12545	0.56709	0.00639
V299	0.11017	0.27316	0.0624	0.55427
V300	0.00969	0.03928	0.3012	0.64983
V301	0.13451	0.138	0.62493	0.10256
V302	0.64149	0.31248	0.01822	0.0278
V303	0.00247	0.56231	0.41196	0.02327
V304	0.07203	0.05892	0.72634	0.14271
V305	0.13562	0.17596	0.47168	0.21673
V306	0.76475	0.09101	0.07481	0.06943
V307	0.05572	0.83039	0.0841	0.02979
V308	0.23862	0.23174	0.3205	0.20914
V309	0.34906	0.30102	0.06028	0.28965
V310	0.10236	0.31021	0.20598	0.38144
V311	0.51233	0.42792	0.04211	0.01764
V312	0.12491	0.66406	0.19669	0.01434
V313	0.01435	0.12348	0.0923	0.76987
V314	0.03358	0.46191	0.17048	0.33404
V315	0.14527	0.57806	0.08948	0.18719
V316	0.30967	0.14628	0.39502	0.14903
V317	0.113	0.64162	0.10393	0.14144
V318	0.0659	0.52793	0.06688	0.33929
V319	0.07282	0.09933	0.78709	0.04075
V320	0.09075	0.16838	0.6307	0.11017
V321	0.63439	0.32828	0.03733	0
V322	0.21912	0.30949	0.11849	0.3529
V323	0.11696	0.01697	0.16409	0.70197
V324	0.63461	0.23772	0.09879	0.02888
V325	0.31746	0.57781	0.10473	0
V326	0	0.5436	0.15713	0.29927
V327	0.05079	0.1491	0.17205	0.62806
V328	0.06209	0.05935	0.72761	0.15095
V329	0.20469	0.11417	0.21912	0.46202
V330	0.39322	0.01522	0.35272	0.23884
V331	0.37232	0.08346	0.0858	0.45841
V332	0.03924	0.05522	0.24984	0.6557
V333	0.41271	0.08679	0.39273	0.10777
V334	0.36147	0.01698	0.37404	0.2475
V335	0.0356	0.33571	0.52014	0.10856
V336	0.19681	0.63927	0.0706	0.09333
V337	0.28725	0.38001	0.31611	0.01662
V338	0.00736	0.87223	0.08572	0.03469
V339	0.13655	0.03184	0.81705	0.01457
V340	0.06606	0.24036	0.53142	0.16217
V341	0.0811	0.0362	0.14578	0.73693
V342	0.2518	0.01869	0.60679	0.12272
V343	0.88506	0.03	0.03377	0.05117
V344	0.65313	0.14783	0.19904	0
V345	0.04644	0.07972	0.87384	0
V346	0.24641	0.12083	0.31429	0.31847
V347	0.09972	0.00578	0.19921	0.6953
V348	0.07457	0.60074	0.19929	0.12541
V349	0.3383	0.17482	0.38993	0.09696
V350	0.0519	0.7215	0.2266	0
V351	0.04296	0.04631	0.43844	0.47229
V352	0.06252	0.05563	0.80729	0.07457
V353	0.82548	0.02107	0.06078	0.09266
V354	0.06765	0.62903	0.27134	0.03198
V355	0.27693	0.09239	0.46407	0.1666
V356	0.09096	0.02007	0.17459	0.71438
V357	0.12581	0.32496	0.31415	0.23508
V358	0.53718	0.09998	0.0808	0.28204
V359	0.57132	0.0515	0.06083	0.31635
V360	0.53506	0.38634	0.05632	0.02228
V361	0	0.43697	0.55656	0.00646
V362	0	0.87105	0.09702	0.03194
V363	0.17994	0.13513	0.47622	0.20871
V364	0.16563	0.09169	0.65571	0.08697
V365	0.3104	0.01812	0.05839	0.61309
V366	0.10037	0.62404	0.14242	0.13318
V367	0.56976	0.13754	0.01889	0.27381
V368	0.11278	0.66136	0.14219	0.08367
V369	0.03504	0.38826	0.57627	0.00043
V370	0.29587	0.27408	0.41228	0.01776
V371	0.20582	0.65146	0.08103	0.06169
V372	0.20595	0.05149	0.17824	0.56432
V373	0.09437	0.15738	0.4872	0.26104
V374	0.75414	0.02263	0.22323	0
V375	0.08962	0.04069	0.20973	0.65996
V376	0.08833	0.03284	0.17149	0.70733
V377	0.77193	0	0.02696	0.20111
V378	0.02691	0.04781	0.45088	0.4744
V379	0.35905	0.19137	0.04321	0.40637
V380	0.18442	0.07611	0.24993	0.48955
V381	0.70724	0.00803	0.11877	0.16596
V382	0.09808	0.07409	0.81759	0.01024
V383	0.79424	0	0.07571	0.13005
V384	0.53954	0.07617	0.16193	0.22236
V385	0.8033	0.01243	0.10114	0.08313
V386	0.32792	0.00612	0.19671	0.46925
V387	0.55351	0.14897	0.21143	0.08609
V388	0.36628	0.31375	0.17963	0.14035
V389	0.41438	0.4739	0.0496	0.06211
V390	0.29121	0.25663	0.45216	0
V391	0.43577	0.10157	0.04845	0.41421
V392	0.41057	0.21661	0.19597	0.17685
V393	0.277	0.232	0.36129	0.1297
V394	0.12512	0.22424	0.1699	0.48074
V395	0.22736	0.37121	0.23843	0.163
V396	0.0425	0.84489	0.07398	0.03863
V397	0.73121	0.08538	0.12634	0.05707
V398	0.44349	0.13363	0.13203	0.29085
V399	0.20388	0.50765	0.19663	0.09185
V400	0.00583	0.55893	0.12853	0.30671
V401	0.04322	0.18435	0.70021	0.07222
V402	0.77484	0.16067	0.06449	0
V403	0.08155	0.0238	0.15631	0.73834
V404	0.10038	0.21467	0.60003	0.08492
V405	0.25344	0.02956	0.21976	0.49724
V406	0.61605	0.23725	0.04092	0.10578
V407	0.00736	0.87223	0.08572	0.03469
