Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V260	0.02202	0.12135	0.02889	0	0.041	0	0	0.78675	0	0
V261	0.20445	0.02225	0.00232	0	0	0.39171	0.28835	0.0038	0.07621	0.01091
V262	0.0043	0.33781	0.12643	0	0.13577	0.33628	0.02449	0.01524	0	0.01968
V263	0.43885	0.33758	0	0	0.15707	0.01172	0.02755	0.00117	0	0.02606
V264	0.00312	0.01017	0.08517	0.56021	0.28257	0.02124	0.03619	0.00132	0	0
V265	0.01468	0.25099	0.07042	0.30591	0.09581	0.05559	0.12008	0.00403	0	0.0825
V266	0.02701	0.54313	0.1423	0	0.20668	0	0.00165	0.03221	0.04703	0
V267	0	0.16677	0.08477	0.00093	0.21745	0.00458	0	0	0	0.5255
V268	0.00297	0.20822	0.08227	0.10941	0.55337	0	0.01325	0.02149	0.00482	0.00421
V269	0.02979	0.01074	0.31931	0.58475	0	0.00145	0.02059	0.01168	0.02169	0
V270	0.01978	0	0.05004	0	0.9221	0	0	0.00808	0	0
V271	0.05183	0.00375	0.19298	0	0.04258	0.01408	0.02671	0	0.66806	0
V272	0.02452	0.11881	0.1022	0	0.06969	0.14459	0.02463	0.24448	0.22277	0.0483
V273	0	0	0.04907	0.20376	0.05922	0.61726	0.05863	0	0.01206	0
V274	0.06837	0.00197	0.14374	0	0.132	0.16481	0.00934	0.06528	0	0.41449
V275	0	0.05969	0.05899	0	0.69707	0.0487	0.00077	0.00702	0	0.12775
V276	0.00841	0.09277	0.07492	0.41636	0.0825	0.02775	0.1123	0.02565	0.1096	0.04974
V277	0.03758	0.16996	0.52225	0.19985	0.05531	0	0.00521	0.00984	0	0
V278	0.11034	0.01502	0.10733	0	0.17577	0	0	0	0	0.59153
V279	0.00634	0.1254	0.06465	0.28101	0.27502	0.05953	0.18224	0.00582	0	0
V280	0.08408	0.01277	0.05422	0.0454	0.14265	0.31158	0.22697	0.12009	6e-04	0.00164
V281	0	0.01523	0.04981	0	0.04548	0.71702	0.07151	0.00155	0.01815	0.08125
V282	0	0.02427	0.07984	0.7973	0	0.00204	0.02911	0.03681	0.03062	0
V283	0.06836	0	0.08768	0.04149	0.50716	0.03584	0.00589	0.029	0.22458	0
V284	0.00478	0	0.29633	0	0.14995	0	0	0.00521	0	0.54373
V285	0.01522	0.09761	0.05103	0	0.1113	0	0.02896	0.41224	0	0.28364
V286	0.00954	0	0.12129	0.02403	0.0779	0.45479	0.03889	0	0	0.27358
V287	0.01346	0.0275	0.03854	0	0.07881	0.12858	0.37148	0.00842	0	0.33321
V288	0.02529	0.00673	0.04478	0	0	0.20942	0.01066	0.70313	0	0
V289	0.04598	0.12247	0.69476	0	0.11872	0	0	0.00359	0	0.01446
V290	0.00587	0.02886	0.18162	0	0	0.34514	0.40313	0.01861	0.01456	0.00221
V291	0.81525	0	0.08338	0.01559	0.00676	0.07079	0.00646	0.00176	0	0
V292	0.04024	0	0.55651	0	0	0.36942	0.02598	0	0.00784	0
V293	0.08081	0	0.8577	0	0	0	0	0.04789	0.00677	0.00684
V294	0.05659	0.17225	0.2069	0.00196	0.06593	0.011	0.05047	0.00836	0.42654	0
V295	0.05804	0.03535	0.73994	0	0.02207	0.01535	0.00073	0.08474	0.00151	0.04228
V296	0.01501	0.00985	0.13066	0.12732	0.27282	0.00528	0.01955	0.12865	0.29085	0
V297	0.2062	0.03992	0.04916	0	0.20561	0.00525	0.03751	0.00887	0	0.44748
V298	0	0.0231	0.11033	0.77715	0	0.01454	0.03998	0.01343	0.02147	0
V299	0.30617	0	0.00606	0	0.1206	0.51791	0.03512	0	0	0.01414
V300	0.01039	0	0.06524	0.20292	0.1758	0	0.00698	0.53867	0	0
V301	0.02496	0	0.03205	0.00015	0	0	0	0.94285	0	0
V302	0.20957	0	0.0914	0	0	0	0	0.69904	0	0
V303	0.00857	0.41355	0.14727	0	0.15058	0.26079	0.01843	0	0	0.00081
V304	0.11922	0	0.01225	0	0	0	0	0.86852	0	0
V305	0.04047	0	0.42884	0	0.41742	0.05792	0.00186	0.00454	0	0.04895
V306	0	0.00431	0.04651	0.33855	0	0.44218	0.05845	0.06273	0.04727	0
V307	0.00249	0.08393	0.05745	0	0.85612	0	0	0	0	0
V308	0.00848	0.62528	0.06127	0.00469	0.23756	0.01754	0.01022	0.03475	0	2e-04
V309	0.00415	0.11951	0.05775	0	0.81253	0	0	0	0.00606	0
V310	0.21894	0.017	0.04235	0	0.56798	0.02018	0	0.09937	0	0.03418
V311	0.92116	0	0	0	0	0	0	0.07884	0	0
V312	0.01435	0.00212	0.17323	0	0.12353	0.00191	0.00129	0.23145	0	0.45214
V313	0.00552	0	0.0239	0	0	0.46232	0.03569	0.43983	0	0.03274
