CD19B	CD56NK	CD4MemoryT	CD14
V195	0.06477	0.11895	0.70889	0.10739
V196	0.09714	0.15031	0.0709	0.68166
V197	0.34795	0.11941	0.07997	0.45267
V198	0.09777	0.46421	0.2976	0.14043
V199	0.18957	0.11664	0.18306	0.51073
V200	0.14658	0.5082	0.06036	0.28486
V201	0.12252	0.50084	0.17662	0.20003
V202	0.07409	0.11686	0.58181	0.22723
V203	0.16622	0.40791	0.31212	0.11376
V204	0.06603	0.49254	0.05319	0.38824
V205	0.07148	0.13893	0.67511	0.11448
V206	0.09215	0.16785	0.63485	0.10515
V207	0.16392	0.24216	0.09573	0.49818
V208	0.23026	0.13858	0.5171	0.11407
V209	0.25525	0.4356	0.10063	0.20851
V210	0.10698	0.64803	0.11396	0.13103
V211	0.35619	0.09156	0.08511	0.46714
V212	0.40637	0.10726	0.36341	0.12296
V213	0.49539	0.09378	0.14315	0.26769
V214	0.28056	0.21561	0.17291	0.33092
V215	0.26573	0.16631	0.07119	0.49677
V216	0.11353	0.10192	0.07773	0.70682
V217	0.08701	0.46078	0.20533	0.24688
V218	0.12634	0.42563	0.1669	0.28112
V219	0.12876	0.56018	0.05479	0.25627
V220	0.05543	0.69573	0.0487	0.20014
V221	0.63461	0.05858	0.05871	0.24811
V222	0.27057	0.1959	0.30499	0.22854
V223	0.06035	0.2082	0.57163	0.15982
V224	0.77805	0.03817	0.07386	0.10992
V225	0.0855	0.7283	0.09002	0.09618
V226	0.26682	0.15047	0.46896	0.11375
V227	0.61871	0.05493	0.20506	0.12131
V228	0.59367	0.11535	0.11018	0.1808
V229	0.07202	0.11826	0.68843	0.12129
V230	0.09987	0.11666	0.07811	0.70536
V231	0.08359	0.30982	0.13292	0.47367
V232	0.08698	0.5738	0.04348	0.29574
V233	0.43929	0.1487	0.20124	0.21077
V234	0.07183	0.75541	0.06829	0.10447
V235	0.31067	0.12987	0.42877	0.13069
V236	0.0921	0.15223	0.59445	0.16122
V237	0.18851	0.09978	0.08801	0.62371
V238	0.14357	0.49801	0.22607	0.13235
V239	0.11291	0.39649	0.06423	0.42637
V240	0.39119	0.10706	0.35779	0.14396
V241	0.07078	0.11118	0.66329	0.15475
V242	0.13789	0.64473	0.11507	0.10231
V243	0.22485	0.12324	0.48995	0.16196
V244	0.20463	0.09554	0.53052	0.16931
V245	0.45892	0.30362	0.09148	0.14598
V246	0.09637	0.2124	0.57273	0.1185
V247	0.17313	0.1075	0.61945	0.09992
V248	0.10343	0.12238	0.0947	0.67949
V249	0.05692	0.13354	0.65465	0.1549
V250	0.60266	0.0569	0.22582	0.11463
V251	0.7459	0.07788	0.06135	0.11486
V252	0.05107	0.70706	0.15221	0.08966
