Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V255	0	0.13916	0	0	0.62498	0	0.04995	0.00913	0.17678	0
V256	0	0.00928	0.18589	0.65843	0	0.02663	0.08233	0	0.03746	0
V257	0.3096	0.02721	0.35025	0.12806	0	0.12717	0.05157	0	0.00616	0
V258	0	0.12776	0	0	0.53513	0	0.06735	0.00717	0.16413	0.09847
V259	0	0.05345	0.04065	0.1045	0.10369	0.02199	0.15161	0.42726	0.09686	0
V260	0	0.20473	0	0.00808	0	0.02134	0.14983	0.53535	0.08067	0
V261	0.12395	0.05753	0.04792	0.05636	0.02449	0.2091	0.36709	0.03408	0.07947	0
V262	0	0.43868	0.05135	0.0523	0	0.2604	0.10659	0.0178	0.07287	0
V263	0.34603	0.43133	0.01628	0.04618	0	0.01868	0.07408	0	0.06742	0
V264	0	0.05796	0.12485	0.46004	0.14869	0.01031	0.09176	0.00084	0.10554	0
V265	0	0.28014	0.06861	0.28299	0	0.01068	0.20139	0.01253	0.07639	0.06729
V266	0	0.68622	0.05368	0.04032	0	0	0.05792	0.01968	0.14219	0
V267	0	0.21024	0	0.0628	0	0	0.07523	0	0	0.65173
V268	0	0.34701	0	0.12026	0.26354	0	0.07424	0.01772	0.17724	0
V269	0.00188	0.01035	0.33273	0.54197	0	0	0.06413	0	0.04894	0
V270	0	0.14286	0	0	0.62246	0	0.04419	0.00919	0.1813	0
V271	0	0.07734	0.16325	0.04566	0.06323	0.01218	0.11324	0.03148	0.49362	0
V272	0	0.19824	0.05243	0.04611	0.01346	0.12726	0.13998	0.15961	0.23652	0.02639
V273	0	0.04485	0.06253	0.18984	0.04352	0.46015	0.14909	0.01566	0.03437	0
V274	0.03584	0.04932	0.09593	0.06867	0	0.12531	0.11544	0.05348	0.00235	0.45365
V275	0	0.206	0	0	0.37345	0.04286	0.07494	0.01402	0.14179	0.14694
V276	0	0.12331	0.09948	0.3405	0.0171	0	0.19204	0.02972	0.15295	0.04491
V277	0	0.20471	0.38834	0.29837	0	0.00473	0.04282	0	0.06103	0
V278	0.12654	0.00939	0.02591	0.05761	0	0	0.0547	0	0	0.72584
V279	0	0.17697	0.0544	0.25124	0.13412	0	0.26348	0.01769	0.1021	0
V280	0.0293	0.05847	0.05351	0.0979	0.10078	0.17315	0.32673	0.09082	0.06935	0
V281	0	0.07583	0.03307	0.03988	0.0242	0.54493	0.1811	0.03071	0.03098	0.03931
V282	0	0.01127	0.18538	0.6504	0	0	0.07934	0.01472	0.0589	0
V283	0	0.10943	0.04553	0.07242	0.32911	0.03839	0.07336	0.03528	0.29648	0
V284	0.00652	0	0.18014	0.07899	0	0	0.05773	0	0	0.67661
V285	0	0.15368	0.01236	0.0295	0	0.00185	0.17865	0.24855	0.06326	0.31215
V286	0	0.04177	0.08763	0.08173	0	0.33228	0.14775	0.01832	0.00411	0.28641
V287	0	0.04234	0.04055	0.04917	0.00335	0	0.46761	0.04685	0.0097	0.34043
V288	0	0.05564	0.01841	0.02681	0.00424	0.21312	0.17532	0.44986	0.05661	0
V289	0	0.20176	0.54362	0.11452	0	0.01312	0.03414	0	0.07511	0.01773
V290	0	0.04093	0.13714	0.08021	0.01972	0.15163	0.49288	0.0468	0.03069	0
V291	0.66009	0.0258	0.09297	0.12822	0	0.067	0.02592	0	0	0
V292	0	0.02562	0.45068	0.10503	0	0.29636	0.09233	0	0.02997	0
V293	0.02288	0.01714	0.69685	0.14904	0	0.02378	0.0315	0.00832	0.03311	0.01737
V294	0	0.25537	0.14734	0.07176	0.01727	0.00162	0.13261	0.0287	0.34533	0
V295	0.00354	0.07184	0.56753	0.13555	0	0.03947	0.05261	0.03623	0.04166	0.05157
V296	0	0.09041	0.07587	0.14097	0.1746	0.01161	0.10983	0.09573	0.30098	0
V297	0.17792	0.09439	0.02894	0.0498	0	0	0.12098	0.01165	0	0.51633
V298	0	0.01113	0.20387	0.64015	0	0.0012	0.09173	0.00084	0.05109	0
V299	0.23167	0.06446	0.03922	0.0432	0.07425	0.38082	0.10621	0.00844	0.05174	0
V300	0	0.04946	0.04344	0.19975	0.11375	0.02134	0.13716	0.32651	0.10858	0
V301	0	0.02654	0	0.01886	0.0026	0.03739	0.17611	0.67128	0.06722	0
