CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V219	0.53702	0.04816	0.10179	0.02459	0.14664	0.14179
V220	0.15236	0.02739	0.06016	0.55009	0.16284	0.04715
V221	0.19889	0.41986	0.10059	0.0724	0.15622	0.05204
V222	0.15245	0.19612	0.09628	0.11858	0.37974	0.05684
V223	0.17779	0.21471	0.25195	0.02293	0.165	0.16762
V224	0.07826	0.02215	0.3573	0.01522	0.49103	0.03605
V225	0.29964	0.04445	0.09968	0.03471	0.16804	0.35348
V226	0.24342	0.06091	0.20832	0.19736	0.21893	0.07107
V227	0.44184	0.0413	0.08128	0.16712	0.14806	0.1204
V228	0.17509	0.16882	0.37701	0.04812	0.16407	0.06689
V229	0.18044	0.03168	0.3168	0.17619	0.23302	0.06186
V230	0.1183	0.12143	0.55561	0.0117	0.14079	0.05217
V231	0.1245	0.03158	0.0535	0.56926	0.183	0.03816
V232	0.33854	0.0433	0.07076	0.21175	0.1578	0.17785
V233	0.53287	0.05284	0.10352	0.06503	0.14909	0.09665
V234	0.3478	0.039	0.07706	0.03553	0.42939	0.07122
V235	0.14091	0.02045	0.06621	0.55087	0.17538	0.04618
V236	0.13149	0.02701	0.20489	0.03207	0.48675	0.11778
V237	0.08097	0.0171	0.62948	0.07486	0.15754	0.04006
V238	0.43823	0.04269	0.11254	0.07884	0.1681	0.15959
V239	0.37847	0.05704	0.15041	0.10717	0.21862	0.08829
V240	0.1069	0.17499	0.06692	0.10264	0.509	0.03955
V241	0.39744	0.1351	0.08123	0.13566	0.17069	0.07988
V242	0.28649	0.06729	0.10447	0.13911	0.21045	0.19218
V243	0.12834	0.25389	0.36869	0.04229	0.16388	0.04292
V244	0.18746	0.0451	0.07982	0.02456	0.51571	0.14736
V245	0.50541	0.0464	0.09511	0.02506	0.15605	0.17197
V246	0.09238	0.05177	0.21984	0.2616	0.33298	0.04143
V247	0.2959	0.08708	0.08076	0.14666	0.16877	0.22083
V248	0.23484	0.05111	0.06621	0.16876	0.409	0.07007
V249	0.23377	0.13021	0.32429	0.06825	0.14182	0.10166
V250	0.10189	0.02988	0.0514	0.60982	0.16834	0.03868
V251	0.15164	0.35062	0.16548	0.13092	0.15417	0.04716
V252	0.09401	0.02407	0.07795	0.56487	0.19774	0.04136
V253	0.16225	0.06576	0.0669	0.2874	0.24791	0.16978
V254	0.13514	0.18497	0.11938	0.14356	0.35316	0.06379
V255	0.30729	0.21325	0.12511	0.06302	0.18477	0.10655
V256	0.17583	0.48044	0.08535	0.03479	0.16916	0.05443
V257	0.15141	0.27314	0.09522	0.04178	0.37068	0.06776
V258	0.12278	0.1677	0.15256	0.35733	0.15329	0.04634
V259	0.14168	0.34625	0.28671	0.0281	0.14531	0.05195
V260	0.16057	0.05484	0.08389	0.03655	0.57135	0.09281
V261	0.37282	0.05339	0.103	0.04768	0.28539	0.13773
V262	0.12307	0.02635	0.61448	0.0109	0.18369	0.04151
V263	0.0968	0.05678	0.49963	0.14865	0.15198	0.04616
V264	0.41923	0.05477	0.15124	0.0454	0.18394	0.14542
V265	0.10124	0.02631	0.07176	0.04524	0.71446	0.04098
V266	0.29419	0.06409	0.09863	0.03398	0.1724	0.33671
V267	0.23391	0.40326	0.0807	0.07325	0.15515	0.05372
V268	0.57544	0.04981	0.09114	0.03106	0.13877	0.11378
V269	0.1094	0.0497	0.13778	0.48595	0.17788	0.03929
V270	0.27496	0.30815	0.09716	0.0362	0.22108	0.06244
V271	0.19631	0.11587	0.24974	0.03051	0.16602	0.24155
V272	0.09985	0.02605	0.06866	0.08268	0.65354	0.06923
V273	0.11594	0.0265	0.10608	0.08091	0.60943	0.06113
V274	0.22359	0.03979	0.19482	0.06146	0.16896	0.31137
V275	0.46403	0.15463	0.09192	0.03606	0.14658	0.10677
V276	0.2182	0.19444	0.12978	0.07714	0.18267	0.19777
V277	0.37765	0.05423	0.08927	0.03107	0.24327	0.20451
V278	0.17271	0.10355	0.13243	0.17748	0.35734	0.0565
V279	0.24174	0.06609	0.21766	0.05797	0.16613	0.25041
V280	0.15869	0.02161	0.05454	0.54558	0.16831	0.05126
V281	0.17532	0.46977	0.1035	0.04821	0.15404	0.04917
V282	0.09588	0.05036	0.07539	0.06967	0.66586	0.04284
V283	0.12826	0.28873	0.07313	0.03216	0.43209	0.04563
V284	0.12677	0.08701	0.27796	0.23631	0.17995	0.09201
V285	0.10216	0.02992	0.04574	0.60929	0.17414	0.03875
V286	0.4478	0.05969	0.13182	0.14308	0.13756	0.08004
V287	0.09547	0.03174	0.09326	0.08175	0.63894	0.05884
V288	0.22001	0.2063	0.08992	0.03101	0.23756	0.21521
V289	0.08601	0.07541	0.5599	0.0753	0.16108	0.04229
V290	0.08951	0.01721	0.21105	0.47056	0.16749	0.04418
V291	0.11423	0.03731	0.04639	0.58624	0.17278	0.04305
V292	0.18094	0.0803	0.06685	0.39192	0.23288	0.04711
V293	0.08547	0.05625	0.09547	0.03167	0.68937	0.04176
V294	0.37676	0.05986	0.07877	0.03552	0.33136	0.11773
V295	0.30494	0.03835	0.10051	0.02837	0.17445	0.35339
V296	0.14682	0.25359	0.12398	0.1941	0.19286	0.08866
V297	0.26215	0.0825	0.08611	0.03523	0.17744	0.35658
V298	0.1646	0.43556	0.17408	0.02966	0.15068	0.04541
V299	0.17081	0.07388	0.55036	0.01152	0.1445	0.04892
V300	0.48105	0.11	0.11106	0.02947	0.14138	0.12704
V301	0.36354	0.26526	0.1176	0.03498	0.14867	0.06996
V302	0.12286	0.19764	0.10307	0.34067	0.18967	0.04609
V303	0.15936	0.40886	0.12039	0.03577	0.22611	0.04952
V304	0.09524	0.02582	0.09082	0.02621	0.72131	0.04061
V305	0.13237	0.02964	0.18402	0.30502	0.22028	0.12868
V306	0.36653	0.10411	0.08522	0.03252	0.15586	0.25576
V307	0.18841	0.03646	0.07832	0.03676	0.58131	0.07875
V308	0.09488	0.02311	0.04549	0.62566	0.17571	0.03515
V309	0.14381	0.33526	0.06944	0.25051	0.15498	0.046
V310	0.18072	0.25606	0.24903	0.02365	0.15896	0.13157
V311	0.41514	0.04295	0.0938	0.03237	0.1545	0.26123
V312	0.16407	0.03284	0.06051	0.26044	0.42601	0.05613
V313	0.33122	0.04575	0.08435	0.05977	0.16257	0.31634
V314	0.2385	0.03275	0.05948	0.45888	0.15982	0.05057
V315	0.22542	0.40502	0.08849	0.02781	0.18545	0.06781
V316	0.29697	0.04334	0.09428	0.07832	0.17544	0.31165
V317	0.14266	0.02219	0.05701	0.47826	0.19384	0.10603
V318	0.09697	0.02407	0.07024	0.59564	0.16856	0.04451
V319	0.29305	0.14374	0.23509	0.10797	0.14573	0.07442
V320	0.23602	0.14875	0.28824	0.08817	0.14723	0.0916
V321	0.1548	0.38635	0.06893	0.18921	0.15848	0.04222
V322	0.11567	0.02681	0.1353	0.03495	0.592	0.09526
V323	0.13001	0.20306	0.06018	0.26192	0.30387	0.04095
V324	0.15216	0.05369	0.09602	0.16505	0.40979	0.1233
V325	0.20278	0.46134	0.10077	0.02954	0.15294	0.05262
V326	0.23277	0.42282	0.09501	0.0285	0.16452	0.05638
V327	0.12952	0.02012	0.66066	0.00302	0.14105	0.04562
V328	0.19756	0.15244	0.19346	0.11068	0.29383	0.05203
V329	0.08252	0.02082	0.46117	0.01084	0.37863	0.04602
V330	0.08226	0.01756	0.69095	0.00943	0.15603	0.04378
V331	0.4585	0.08515	0.11862	0.07698	0.14567	0.11509
V332	0.15893	0.07549	0.17863	0.02625	0.3961	0.16459
V333	0.09221	0.03083	0.37782	0.24139	0.20593	0.05182
V334	0.12237	0.26909	0.33308	0.08918	0.14429	0.04199
V335	0.15752	0.03501	0.57098	0.01089	0.14159	0.08401
V336	0.30197	0.35224	0.10153	0.0267	0.15191	0.06566
V337	0.13765	0.14377	0.11276	0.02926	0.53553	0.04104
V338	0.47753	0.04523	0.11419	0.02843	0.23827	0.09635
V339	0.15427	0.08197	0.32914	0.18076	0.1646	0.08926
V340	0.4246	0.19058	0.08345	0.05331	0.15778	0.09028
V341	0.23834	0.05244	0.08703	0.38316	0.18211	0.05693
V342	0.14146	0.02881	0.06426	0.45274	0.2	0.11273
V343	0.24305	0.1365	0.16275	0.04071	0.16731	0.24968
V344	0.16535	0.37969	0.07654	0.04236	0.25092	0.08514
V345	0.08419	0.02562	0.0787	0.03416	0.74068	0.03666
V346	0.17772	0.03231	0.07103	0.29992	0.35832	0.0607
V347	0.35198	0.11686	0.09323	0.07668	0.28929	0.07196
V348	0.15516	0.10594	0.4947	0.01965	0.17508	0.04947
V349	0.47919	0.08526	0.11174	0.0819	0.1606	0.08131
V350	0.33173	0.06063	0.16062	0.17253	0.14476	0.12973
V351	0.2923	0.08241	0.1146	0.04396	0.1723	0.29442
V352	0.17198	0.2312	0.08029	0.02454	0.33378	0.15821
V353	0.09894	0.1318	0.58209	0.00543	0.14108	0.04066
V354	0.19047	0.06279	0.23404	0.01767	0.34609	0.14894
V355	0.08196	0.03617	0.69174	0.00902	0.1437	0.0374
V356	0.374	0.11103	0.0965	0.16896	0.16023	0.08928
V357	0.25301	0.03701	0.34536	0.02496	0.2757	0.06396
V358	0.25419	0.03499	0.1304	0.05239	0.17397	0.35406
V359	0.18119	0.08016	0.0594	0.4182	0.20411	0.05693
V360	0.3595	0.0379	0.07716	0.15507	0.28475	0.08561
V361	0.17592	0.48911	0.08555	0.0397	0.1601	0.04963
V362	0.1494	0.33634	0.0873	0.22725	0.15829	0.04141
V363	0.48257	0.08118	0.12194	0.02261	0.19538	0.09631
V364	0.22156	0.15523	0.08973	0.04999	0.23125	0.25224
V365	0.32845	0.26225	0.08267	0.11321	0.14532	0.0681
V366	0.15411	0.17856	0.37377	0.05434	0.18795	0.05128
V367	0.10453	0.02053	0.06538	0.41158	0.34614	0.05183
V368	0.20032	0.12298	0.13398	0.04794	0.25093	0.24386
V369	0.10785	0.04515	0.06918	0.06951	0.63853	0.06978
V370	0.10697	0.07157	0.49807	0.10343	0.15657	0.06338
V371	0.15841	0.18485	0.06337	0.33695	0.15572	0.10069
V372	0.17167	0.39958	0.07788	0.04255	0.23871	0.06962
V373	0.53363	0.05411	0.09052	0.02562	0.14304	0.15309
V374	0.19666	0.03081	0.22625	0.33387	0.16609	0.04632
V375	0.31236	0.04081	0.21102	0.05534	0.30709	0.07338
V376	0.21967	0.06652	0.09468	0.11052	0.2148	0.29381
V377	0.11176	0.02966	0.35427	0.01393	0.44194	0.04845
V378	0.2341	0.07965	0.21333	0.02032	0.18094	0.27165
V379	0.37893	0.04647	0.17647	0.02201	0.15018	0.22595
V380	0.0844	0.04974	0.09529	0.03825	0.69056	0.04177
V381	0.27969	0.04962	0.27461	0.19318	0.14655	0.05634
V382	0.0896	0.04253	0.07075	0.16288	0.59542	0.03881
V383	0.20047	0.05141	0.33301	0.20613	0.15534	0.05363
V384	0.10415	0.03129	0.63245	0.01672	0.17275	0.04264
V385	0.28183	0.0436	0.10742	0.02868	0.17027	0.36819
V386	0.41331	0.0589	0.25253	0.02233	0.1696	0.08334
V387	0.22751	0.03198	0.09056	0.44664	0.15383	0.04947
V388	0.50235	0.06916	0.18428	0.01989	0.13985	0.08448
V389	0.34077	0.09087	0.09167	0.02668	0.16532	0.28469
V390	0.13108	0.0458	0.05562	0.49781	0.18622	0.08347
V391	0.11389	0.02771	0.06556	0.40606	0.32758	0.0592
V392	0.14655	0.05136	0.39226	0.08984	0.15053	0.16946
V393	0.14161	0.12213	0.32798	0.0576	0.23251	0.11818
V394	0.09755	0.01768	0.0716	0.57082	0.20381	0.03853
V395	0.07965	0.05523	0.676	0.00912	0.14326	0.03675
V396	0.36848	0.07346	0.07322	0.24412	0.17351	0.0672
V397	0.23877	0.14949	0.10621	0.03174	0.19169	0.2821
V398	0.1706	0.39412	0.08836	0.0421	0.2529	0.05192
V399	0.08492	0.01755	0.65479	0.03555	0.15669	0.05052
V400	0.19227	0.04912	0.06343	0.29739	0.17035	0.22744
V401	0.16526	0.03656	0.50837	0.01325	0.20852	0.06804
V402	0.13358	0.02642	0.05304	0.57277	0.16554	0.04864
V403	0.18645	0.03211	0.08284	0.05201	0.40338	0.24322
V404	0.08032	0.02335	0.71131	0.00314	0.14424	0.03764
V405	0.29962	0.23633	0.13581	0.05626	0.20919	0.06279
V406	0.20044	0.07014	0.19899	0.08421	0.26697	0.17925
V407	0.12874	0.03404	0.56898	0.00508	0.15055	0.11262
V408	0.12834	0.08934	0.07356	0.47266	0.15979	0.07631
