Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V60	0.54174	0.04762	0	0.41065	0	0
V61	0.26254	0.15629	0	0.19929	0	0.38188
V62	0.68144	0.06749	0.018	0.13792	0.04231	0.05284
V63	0	0.60028	0	0.06318	0	0.33654
V64	0	0.11721	0	0	0.88279	0
V65	0.64179	0.15703	0	0.00374	0	0.19744
V66	0.60813	0.0717	0.05983	0.01269	0.24765	0
V67	0	0.16013	0.36445	0.2769	0	0.19853
V68	0.94121	0.05255	0	0.00624	0	0
V69	0.59297	0.04761	0	0	0	0.35942
V70	0	0.0403	0.22812	0.70432	0.02727	0
V71	0	0.30314	0	0.14686	0.40002	0.14997
V72	0.7896	0.15826	0.02159	0.02003	0.01038	0.00014
V73	0	0.04086	0.07266	0.88648	0	0
V74	0	0.13509	0	0.86491	0	0
V75	0	0.97833	0	0.02167	0	0
V76	0	0.03456	0.82133	0.02146	0.12264	0
V77	0.03185	0.18127	0.07919	0.67535	0	0.03235
V78	0.63337	0.15056	0	0.13011	0	0.08596
V79	0	0.58969	0	0	0	0.41031
V80	0	0.6456	0	0	0	0.3544
V81	0.86453	0.13147	0.004	0	0	0
V82	0	0.90524	0	0.06687	0.02789	0
V83	0.09363	0.19589	0	0.53055	0.1252	0.05474
V84	0.40822	0.05671	0.04102	0.49405	0	0
V85	0.94064	0.05291	0.00645	0	0	0
V86	0.21273	0.06003	0.09868	0.35153	0	0.27703
V87	0	0.02048	0	0.97952	0	0
V88	0	0.03894	0	0.65604	0	0.30502
V89	0	0.15746	0.5202	0	0	0.32234
V90	0	0.82801	0.151	0.01846	0.00254	0
V91	0.01382	0.04919	0	0.14071	0.79628	0
V92	0	0.08623	0	0.01344	0.90033	0
V93	0.09124	0.09266	0	0.12074	0.24288	0.45248
V94	0	0.0158	0.25512	0.72908	0	0
V95	0	0.03199	0.31422	0.13751	0.51628	0
V96	0	0.43756	0	0.06269	0.32831	0.17144
V97	0	0.03125	0	0.08284	0.88591	0
V98	0	0.08885	0	0.85665	0.0545	0
V99	0	0.01811	0	0.98189	0	0
V100	0	0.03136	0.55388	0.31535	0.09942	0
V101	0	0.36942	0.55422	0.07636	0	0
V102	0.91295	0.06023	0.02682	0	0	0
V103	0.75766	0.0718	0	0.17055	0	0
V104	0	0.0247	0.22038	0.75493	0	0
V105	0	0	0.00781	0	0	0.99219
V106	0	0	0.69314	0	0	0.30686
V107	0	0.72873	0.27127	0	0	0
V108	0	0.01217	0	0	0.16824	0.81959
V109	0	0	0	0	0.11847	0.88153
V110	0	0.17743	0.82257	0	0	0
V111	0	0.03154	0.96846	0	0	0
V112	0	0.31445	0	0.68555	0	0
V113	0	0.11564	0.76795	0.03012	0.08629	0
V114	0.13054	0.03566	0.71792	0.11588	0	0
V115	0.47474	0.10015	0	0.02284	0.08141	0.32086
V116	0.92201	0.05271	0	0.02528	0	0
V117	0.6111	0.06016	0	0.09566	0.23307	0
V118	0	0.82543	0.11015	0.05577	0.00865	0
V119	0	0.96543	0	0.03457	0	0
V120	0.03911	0.25134	0.08636	0.56536	0.05783	0
V121	0.23793	0.03282	0	0.29187	0	0.43738
V122	0.29128	0.06271	0	0.64601	0	0
V123	0.28549	0.03383	0	0.04915	0.08455	0.54697
V124	0	0.03418	0.29359	0.01595	0.65629	0
V125	0	0.17131	0.80167	0.02353	0	0.00349
V126	0	0.24375	0	0	0	0.75625
V127	0.01597	0.03415	0.88329	0.06659	0	0
V128	0.40083	0.29873	0.07627	0.20856	0.01561	0
V129	0	0.03357	0.92793	0.0385	0	0
V130	0.57794	0.15555	0	0.26651	0	0
V131	0	0.02883	0	0.02874	0.82825	0.11418
V132	0	0.50249	0.49751	0	0	0
V133	0	0.22644	0.69016	0.0834	0	0
V134	0.15406	0.78116	0	0.01989	0.0449	0
V135	0.04053	0.03738	0.85266	0	0	0.06943
V136	0.01066	0.89029	0.07064	0.0284	0	0
V137	0	0.19063	0.66622	0.00755	0.1356	0
V138	0	0.00797	0	0.51876	0.01952	0.45375
V139	0	0.05813	0.12689	0.00012	0.47506	0.33979
V140	0.68493	0.25258	0	0.06249	0	0
V141	0.25812	0.30949	0.10329	0.3291	0	0
V142	0.02329	0.86557	0	0.06254	0	0.04859
V143	0.04658	0.09801	0.74295	0.08085	0.03161	0
V144	0	0.15926	0	0.10215	0	0.73859
V145	0	0.00349	0	0.99651	0	0
V146	0.15679	0.04882	0.00245	0.01766	0.7629	0.01138
V147	0.51536	0.10571	0.06681	0.01203	0	0.30008
V148	0	0.16813	0.83187	0	0	0
V149	0	0.51479	0	0	0	0.48521
V150	0	0.01291	0	0.98709	0	0
V151	0	0.40754	0	0	0	0.59246
V152	0.01098	0.2867	0.55857	0.03926	0.08267	0.02183
V153	0	0.0462	0.70051	0.2533	0	0
V154	0.3863	0.22831	0	0	0	0.38539
V155	0	0.44558	0.05305	0.00233	0.48384	0.0152
V156	0	0.52011	0	0	0.47989	0
V157	0	0.09094	0	0.32214	0	0.58692
V158	0	0.06913	0.93087	0	0	0
V159	0.1181	0.28003	0.39377	0.2081	0	0
V160	0.00076	0.02405	0.96432	0	0	0.01087
V161	0	0.52227	0	0.44425	0.03348	0
V162	0	0.62172	0	0.17794	0.20034	0
V163	0	0.0261	0.9739	0	0	0
V164	0	0.38215	0.46308	0.14027	0.01451	0
V165	0	0.05378	0	0.02978	0.84625	0.07019
V166	0	0.00896	0	0.18418	0.47529	0.33157
V167	0	0.01702	0.4441	0.53887	0	0
V168	0.72153	0.05899	0	0.21948	0	0
V169	0	0.03241	0.777	0.19059	0	0
V170	0.50858	0.08075	0.04855	0.33954	0.02259	0
V171	0	0.52173	0	0	0	0.47827
V172	0.01875	0.10223	0.6408	0.1707	0	0.06752
V173	0	0.03103	0.89435	0	0	0.07462
V174	0.70663	0.14139	0	0	0.15198	0
V175	0	0.82381	0.14672	0.02947	0	0
V176	0	0.01198	0.98802	0	0	0
V177	0.05753	0.11955	0.38853	0.02062	0.13364	0.28013
V178	0	0.07493	0	0.00666	0.91841	0
V179	0	0.00857	0	0.78654	0.07091	0.13398
V180	0.27752	0.04409	0.16625	0.44243	0	0.06971
V181	0.64416	0.1564	0.00994	0.0816	0.01548	0.09241
V182	0	0.10232	0.87731	0.02037	0	0
V183	0	0.01322	0	0.98678	0	0
V184	0.43988	0.44988	0	0.03355	0.07668	0
V185	0	0.66404	0	0.01352	0.10014	0.2223
V186	0	0.01016	0.66164	0.32819	0	0
V187	0.29439	0.57091	0	0.02376	0.11094	0
V188	0	0.68941	0	0	0	0.31059
V189	0	0.09636	0.16052	0.0349	0.61179	0.09643
V190	0	0.20162	0	0.01678	0.65029	0.13131
V191	0	0.64545	0	0	0	0.35455
V192	0.65107	0.26432	0.04594	0.03237	0.0063	0
V193	0	0.06974	0	0	0	0.93026
V194	0	0.04566	0	0.14581	0.80853	0
V195	0	0.02693	0.81837	0.09884	0.05585	0
V196	0	0.00856	0	0.98348	0.00796	0
V197	0.2362	0.04121	0	0.01079	0.7118	0
V198	0.06005	0.4838	0	0.22144	0.23471	0
V199	0	0.26204	0.05904	0.14163	0.5373	0
V200	0.01812	0.0393	0.66026	0.23033	0	0.05199
V201	0	0.009	0	0.991	0	0
V202	0	0.09015	0.53047	0.03187	0.08843	0.25908
V203	0.59676	0.07234	0	0.3309	0	0
V204	0	0.04783	0	0.16514	0	0.78703
V205	0	0.03658	0.96342	0	0	0
V206	0	0.0566	0.07774	0.86567	0	0
V207	0.45178	0.22231	0	0.29325	0	0.03266
V208	0.44103	0.12438	0.40093	0.03366	0	0
V209	0.21046	0.56943	0	0.00615	0	0.21396
V210	0.08332	0.04725	0.86942	0	0	0
V211	0.65181	0.07596	0.05602	0.00194	0.1206	0.09367
V212	0	0.28816	0.21628	0.49557	0	0
V213	0.01154	0.11014	0.27386	0.03563	0.56883	0
V214	0.88498	0.07121	0	0.04381	0	0
V215	0	0.73374	0	0	0	0.26626
V216	0.0646	0.57365	0.36175	0	0	0
V217	0.12871	0.02591	0	0.11201	0.26703	0.46635
V218	0	0.33637	0	0.66363	0	0
V219	0.93519	0.04543	0	0	0	0.01937
V220	0.03685	0.04833	0	0.91482	0	0
V221	0	0.89674	0	0.10326	0	0
V222	0.01866	0.34702	0	0.21901	0.41531	0
V223	0	0.31804	0.29896	0	0	0.383
V224	0	0.03331	0.43668	0	0.53001	0
V225	0	0.00221	0	0	0	0.99779
V226	0.30858	0.09432	0.19597	0.33887	0.06226	0
V227	0.72365	0.04333	0	0.22361	0	0.00941
V228	0.10796	0.27805	0.57418	0.03981	0	0
V229	0.17603	0.0492	0.40013	0.29428	0.08036	0
V230	0	0.17427	0.82573	0	0	0
V231	0	0.04779	0	0.95221	0	0
V232	0.34846	0.03947	0	0.30177	0	0.31031
V233	0.89196	0.0616	0	0.04644	0	0
V234	0.52247	0.04959	0	0.01061	0.41733	0
V235	0.02295	0.04125	0	0.9358	0	0
V236	0	0.02677	0.17888	0.02127	0.56858	0.2045
V237	0	0.02241	0.8981	0.07949	0	0
V238	0.71179	0.04081	0	0.08504	0	0.16236
V239	0.6295	0.08003	0.06032	0.15492	0.07522	0
V240	0	0.24475	0	0.14822	0.60703	0
V241	0.60969	0.19331	0	0.197	0	0
V242	0.22417	0.08428	0	0.23014	0.01129	0.45012
V243	0	0.41403	0.56579	0.02017	0	0
V244	0.06615	0.04832	0	0	0.6027	0.28283
V245	0.80458	0.04035	0	0	0	0.15507
V246	0	0.06596	0.22085	0.45367	0.25952	0
V247	0.14801	0.10577	0	0.19394	0	0.55228
V248	0.26913	0.0696	0	0.26842	0.39285	0
V249	0.23122	0.19854	0.43464	0.05521	0	0.08039
V250	0	0.02128	0	0.97872	0	0
V251	0	0.64463	0.13524	0.22013	0	0
V252	0	0.02151	0	0.97268	0.00581	0
V253	0	0.05594	0	0.51987	0.06093	0.36326
V254	0	0.31754	0.03468	0.27683	0.35741	0.01355
V255	0.42185	0.36623	0.03417	0.08887	0	0.08889
V256	0	1	0	0	0	0
V257	0	0.50948	0	0.04257	0.42118	0.02677
V258	0	0.24475	0.10997	0.64528	0	0
V259	0	0.60846	0.39154	0	0	0
V260	0.09347	0.07564	0	0.02308	0.72324	0.08457
V261	0.5949	0.06352	0	0.03822	0.18562	0.11774
V262	0.06573	0.04689	0.88738	0	0	0
V263	0	0.07451	0.72139	0.20409	0	0
V264	0.70738	0.06798	0.05904	0.03873	0.00349	0.12338
V265	0.00756	0.03846	0	0.04321	0.91078	0
V266	0	0.03496	0	0	0	0.96504
V267	0.0968	0.81534	0	0.08786	0	0
V268	0.95102	0.04898	0	0	0	0
V269	0	0.06585	0.09339	0.84076	0	0
V270	0.30427	0.58478	0	0.02712	0.08384	0
V271	0	0.11123	0.25916	0	0	0.62962
V272	0	0.02954	0	0.11294	0.83425	0.02327
V273	0.05254	0.03746	0	0.12099	0.78902	0
V274	0	0	0.13837	0.00904	0	0.85259
V275	0.7821	0.2179	0	0	0	0
V276	0	0.3089	0.04241	0.09175	0	0.55694
V277	0.46668	0.05406	0	0	0.07569	0.40357
V278	0.12199	0.16636	0.05447	0.32104	0.33613	0
V279	0.00013	0.07193	0.2078	0.02317	0	0.69698
V280	0.05383	0.03951	0	0.90666	0	0
V281	0	0.97749	0	0.02251	0	0
V282	0	0.06504	0	0.08574	0.84921	0
V283	0	0.48374	0	0.00303	0.51324	0
V284	0	0.12271	0.36377	0.42004	0	0.09348
V285	0	0.02153	0	0.97847	0	0
V286	0.72501	0.07939	0.01098	0.18463	0	0
V287	0	0.04589	0	0.11967	0.83444	0
V288	0	0.3236	0	0	0.04667	0.62974
V289	0	0.09429	0.82624	0.07947	0	0
V290	0	0.00946	0.21214	0.7784	0	0
V291	0	0.0391	0	0.9609	0	0
V292	0.09672	0.12928	0	0.69346	0.08054	0
V293	0	0.07121	0	0.01737	0.91143	0
V294	0.61359	0.07453	0	0.01125	0.26566	0.03496
V295	0	0	0	0	0	1
V296	0	0.44178	0.05625	0.40637	0	0.0956
V297	0	0.01502	0	0	0	0.98498
V298	0	0.85405	0.14595	0	0	0
V299	0.12346	0.1064	0.77014	0	0	0
V300	0.83776	0.14416	0	0	0	0.01808
V301	0.54545	0.45359	0	0.00096	0	0
V302	0	0.30548	0.01851	0.67601	0	0
V303	0	0.84709	0.03332	0.03018	0.08941	0
V304	0.00831	0.03964	0	0.00912	0.94294	0
V305	0	0.01807	0.17521	0.55732	0.03176	0.21764
V306	0.27739	0.11588	0	0	0	0.60673
V307	0.19935	0.04716	0	0.02333	0.71913	0.01103
V308	0	0.00989	0	0.99011	0	0
V309	0	0.55359	0	0.44641	0	0
V310	0	0.42937	0.30554	0	0	0.26509
V311	0.43442	0.01704	0	0	0	0.54854
V312	0.10424	0.04842	0	0.42959	0.41775	0
V313	0.11531	0.02249	0	0.00198	0	0.86023
V314	0.22187	0.05026	0	0.72788	0	0
V315	0.09139	0.87774	0	0.00997	0	0.0209
V316	0.03999	0.02091	0	0.05426	0	0.88484
V317	0	0.01985	0	0.83669	0	0.14346
V318	0	0.01518	0	0.98482	0	0
V319	0.3979	0.21917	0.24099	0.14193	0	0
V320	0.2469	0.23243	0.37027	0.10363	0	0.04677
V321	0	0.67647	0	0.32353	0	0
V322	0	0.03176	0.03522	0.03058	0.77628	0.12616
V323	0	0.30513	0	0.48629	0.20858	0
V324	0	0.07133	0	0.29218	0.41601	0.22048
V325	0	1	0	0	0	0
V326	0.1124	0.8876	0	0	0	0
V327	0.06703	0.02998	0.90299	0	0	0
V328	0.16645	0.25013	0.17562	0.18627	0.22153	0
V329	0	0.03139	0.64158	0	0.32703	0
V330	0	0.02452	0.97548	0	0	0
V331	0.80944	0.11381	0	0.07676	0	0
V332	0	0.08803	0.13198	0	0.39659	0.3834
V333	0	0.04272	0.52633	0.41145	0.01951	0
V334	0	0.42498	0.47817	0.09685	0	0
V335	0.10711	0.04481	0.81497	0	0	0.03312
V336	0.33896	0.66104	0	0	0	0
V337	0.03392	0.23583	0	0.0182	0.71205	0
V338	0.82957	0.05604	0	0.00206	0.11233	0
V339	0.03809	0.12681	0.45399	0.2962	0	0.08491
V340	0.6804	0.28812	0	0.03148	0	0
V341	0.25265	0.08312	0	0.66423	0	0
V342	0	0.0252	0	0.80961	0	0.16519
V343	0	0.17925	0.09094	0	0	0.72981
V344	0	0.76184	0	0.03797	0.12509	0.0751
V345	0	0.0331	0	0.02204	0.94486	0
V346	0.13667	0.05009	0	0.50929	0.30395	0
V347	0.53462	0.17162	0	0.09514	0.19862	0
V348	0.0898	0.16627	0.74393	0	0	0
V349	0.79539	0.1151	0	0.08951	0	0
V350	0.45986	0.08028	0.08915	0.2534	0	0.11731
V351	0.04585	0.09028	0	0	0	0.86387
V352	0	0.36769	0	0	0.27567	0.35663
V353	0	0.16605	0.83395	0	0	0
V354	0.07823	0.08389	0.24697	0	0.28847	0.30244
V355	0	0.04204	0.95796	0	0	0
V356	0.58039	0.16037	0	0.25924	0	0
V357	0.355	0.05292	0.42061	0.00771	0.16377	0
V358	0	0	0.00357	0	0	0.99643
V359	0.0977	0.12942	0	0.74839	0.02448	0
V360	0.54979	0.04854	0	0.22909	0.17258	0
V361	0	1	0	0	0	0
V362	0	0.57869	0	0.42131	0	0
V363	0.85135	0.10806	0	0	0.04059	0
V364	0	0.19974	0	0.03793	0.01562	0.74671
V365	0.41461	0.43468	0	0.15071	0	0
V366	0.04547	0.30112	0.57887	0.07453	0	0
V367	0	0.02408	0	0.70754	0.26839	0
V368	0	0.14293	0.03921	0.03947	0.06709	0.7113
V369	0	0.06093	0	0.08865	0.82466	0.02575
V370	0	0.10669	0.75818	0.13513	0	0
V371	0	0.27138	0	0.61114	0	0.11748
V372	0	0.83521	0	0.04301	0.10717	0.01461
V373	0.88765	0.0497	0	0	0	0.06265
V374	0.17424	0.05	0.22956	0.5462	0	0
V375	0.48812	0.05774	0.16433	0.06032	0.2295	0
V376	0	0.02097	0	0.14382	0	0.83521
V377	0.0467	0.04658	0.45022	0	0.4565	0
V378	0	0.06748	0.18137	0	0	0.75116
V379	0.41555	0.03147	0.08327	0	0	0.46972
V380	0	0.0617	0	0.02998	0.90832	0
V381	0.36031	0.07065	0.28848	0.28056	0	0
V382	0	0.04536	0	0.25089	0.70375	0
V383	0.19058	0.07653	0.41716	0.31574	0	0
V384	0.02273	0.05357	0.9237	0	0	0
V385	0	0	0	0	0	1
V386	0.69329	0.07842	0.22829	0	0	0
V387	0.21963	0.05179	0	0.72858	0	0
V388	0.83584	0.08383	0.08033	0	0	0
V389	0.16754	0.09265	0	0	0	0.73981
V390	0	0.05763	0	0.87684	0	0.06553
V391	0	0.04048	0	0.71685	0.24267	0
V392	0	0.03149	0.54922	0.07967	0	0.33962
V393	0	0.18259	0.48051	0.07511	0.0617	0.20009
V394	0	0.01709	0	0.96349	0.01942	0
V395	0	0.05831	0.94169	0	0	0
V396	0.51864	0.10373	0	0.37763	0	0
V397	0	0.16827	0	0	0	0.83173
V398	0	0.8074	0	0.04318	0.14942	0
V399	0	0.02659	0.95807	0.01534	0	0
V400	0	0.00286	0	0.46182	0	0.53533
V401	0.16351	0.05713	0.75024	0	0.02911	0
V402	0	0.04446	0	0.95554	0	0
V403	0	0	0	0.03436	0.33948	0.62616
V404	0	0.03019	0.96981	0	0	0
V405	0.40782	0.40617	0.05122	0.07149	0.0633	0
V406	0.01341	0.09585	0.18874	0.12372	0.12348	0.4548
V407	0	0.03486	0.82313	0	0	0.14201
V408	0	0.12173	0	0.84231	0	0.03595
V409	0.92859	0.07141	0	0	0	0
V410	0.9423	0.0577	0	0	0	0
V411	0	0	0	0.26471	0	0.73529
V412	0.65857	0.2228	0.00012	0.05407	0.06444	0
V413	0	0.11494	0	0.88506	0	0
V414	0.04362	0.10883	0	0.71956	0.12799	0
V415	0	0.03545	0.38023	0.48382	0.04771	0.05279
V416	0	0.17082	0	0.34863	0.42237	0.05819
V417	0	0.00765	0.02569	0.11409	0	0.85257
V418	0	0.10182	0.47864	0.1634	0.25614	0
V419	0	0	0	0	0	1
V420	0	0	0	0	0	1
V421	0.01753	0.08956	0	0.10887	0.78404	0
V422	0.19427	0.34382	0	0.00665	0.45526	0
V423	0	0.16917	0	0.83083	0	0
V424	0.83729	0.12616	0	0.03654	0	0
V425	0	0.12292	0	0.00038	0.8767	0
V426	0	0.00064	0.15508	0	0	0.84428
V427	0.58424	0.16406	0.10558	0.14612	0	0
V428	0.24802	0.05033	0	0.70165	0	0
V429	0	0.03344	0.06465	0.70589	0.19602	0
V430	0	0.10968	0.67279	0.21351	0	0.00402
V431	0	0.02498	0.97502	0	0	0
V432	0	0.45014	0	0.54986	0	0
V433	0	0.01452	0	0.98548	0	0
V434	0	0.28896	0.13755	0.5735	0	0
V435	0	0.01324	0	0	0.80655	0.18022
V436	0.86902	0.13098	0	0	0	0
V437	0.23953	0.33298	0.34015	0.01552	0.05167	0.02016
V438	0	0.44304	0	0.08636	0.4706	0
V439	0	0.04727	0.04883	0.00896	0.89494	0
V440	0.12932	0.08821	0.48667	0.06107	0.15917	0.07556
V441	0	0.07658	0.55502	0.14704	0	0.22136
V442	0.52068	0.16579	0.15544	0.07036	0	0.08773
V443	0	0.02038	0.02128	0.95834	0	0
V444	0.85329	0.08065	0	0.02625	0.03981	0
V445	0.94325	0.05675	0	0	0	0
V446	0	0.64943	0.35057	0	0	0
V447	0	0.25913	0	0.25065	0	0.49021
V448	0.00158	0.05328	0.94514	0	0	0
V449	0.63372	0.07199	0	0.29429	0	0
V450	0.08197	0.04703	0.76682	0	0.10418	0
V451	0.09557	0.07999	0.11865	0.19489	0.5109	0
V452	0	0.02072	0	0.57722	0	0.40207
V453	0.36499	0.04062	0.50842	0.08596	0	0
V454	0.17385	0.09867	0.06659	0.66089	0	0
V455	0	0.97392	0.00156	0.02452	0	0
V456	0.94397	0.05398	0	0.00204	0	0
V457	0	0.00109	0	0	0.16298	0.83593
V458	0.03247	0.03192	0.48325	0.00125	0.38229	0.06882
V459	0	0.03471	0.63632	0.32897	0	0
V460	0.42594	0.10341	0.24014	0.14334	0	0.08718
V461	0.30109	0.08212	0	0.53119	0.0856	0
V462	0	0.01678	0.98322	0	0	0
V463	0	0.04768	0	0.06145	0.89087	0
V464	0	0.9601	0	0.0399	0	0
V465	0.43546	0.12845	0.43609	0	0	0
V466	0.02075	0.06025	0	0.88246	0.03654	0
V467	0.95095	0.04905	0	0	0	0
V468	0.39862	0.14732	0.03708	0.30576	0.11123	0
V469	0	0.14725	0.78832	0.06442	0	0
V470	0.69629	0.06166	0	0.07832	0.16373	0
V471	0	0.24492	0.66525	0.05145	0	0.03838
V472	0	0.6251	0	0.05428	0.32062	0
V473	0	1	0	0	0	0
V474	0.00918	0.03705	0.39859	0.55518	0	0
V475	0.01013	0.1971	0.30537	0.24124	0.24616	0
V476	0.49099	0.05847	0	0.2283	0	0.22224
V477	0	0.72071	0.01784	0.12502	0	0.13643
V478	0	0.0322	0.96188	0	0	0.00592
V479	0.00114	0.16034	0.83852	0	0	0
V480	0	0.24635	0	0.4067	0.34696	0
V481	0.4962	0.13929	0.06047	0.08935	0.21469	0
V482	0.49226	0.02286	0	0	0	0.48488
V483	0	0.97116	0.02884	0	0	0
V484	0.93191	0.05606	0.00611	0	0.00592	0
V485	0.28024	0.15521	0.51954	0.04501	0	0
V486	0.23554	0.0327	0.72836	0	0	0.0034
V487	0	0.37999	0	0.00627	0.61374	0
V488	0.2482	0.71946	0	0.03234	0	0
V489	0.8979	0.07356	0.01793	0.00463	0.00597	0
V490	0	0.02605	0	0.02135	0	0.9526
V491	0.03472	0.33099	0.42088	0	0.21341	0
V492	0	0.03487	0.23519	0.10286	0	0.62707
V493	0.84388	0.15612	0	0	0	0
V494	0	8e-04	0.35989	0	0	0.63932
V495	0.21117	0.5915	0.19734	0	0	0
V496	0.19248	0.16494	0.31692	0	0.16826	0.1574
V497	0	0.22947	0.13431	0.04851	0.58772	0
V498	0.04003	0.14194	0.39659	0.42144	0	0
V499	0	0.76014	0.16778	0.07208	0	0
V500	0.58664	0.22733	0.00468	0.06923	0.11211	0
V501	0	0.98234	0	0.01766	0	0
V502	0	0.02936	0	0.31894	0.6517	0
V503	0.02614	0.37184	0	0.60203	0	0
V504	0	0.98184	0.01816	0	0	0
V505	0	0.01832	0.54285	0.43883	0	0
V506	0.28019	0.03605	0	0.1904	0	0.49336
V507	0	0	0	0	0	1
V508	0	0.68041	0.0033	0.14069	0.1756	0
V509	0	0.03417	0	0.88994	0.07589	0
V510	0.94895	0.05105	0	0	0	0
V511	0	0	0	0.25671	0	0.74329
V512	0.00506	0.25122	0.71596	0	0	0.02776
V513	0	0.05341	0.21219	0.0756	0.65881	0
V514	0	0.92796	0.03329	0	0	0.03876
V515	0	0.42634	0	0.57366	0	0
V516	0	0.06759	0.89777	0	0.03464	0
V517	0	0.01856	0.41988	0.27221	0.28935	0
V518	0.38876	0.44086	0	0.1451	0	0.02528
V519	0	0.63849	0	0.08224	0	0.27927
V520	0.77027	0.12984	0	0.09989	0	0
V521	0.08796	0.03806	0	0.02759	0.84639	0
V522	0.42076	0.22607	0	0.02734	0.17383	0.152
V523	0.4071	0.21101	0.00652	0.16716	0	0.20822
V524	0	0.0306	0.01339	0.23726	0.59235	0.1264
V525	0.35347	0.01716	0	0	0	0.62937
V526	0	0.86027	0.08915	0.01479	0.0358	0
V527	0.39022	0.05034	0.55944	0	0	0
V528	0.90812	0.05271	0.03917	0	0	0
V529	0.01383	0.11706	0	0.86911	0	0
V530	0	0.26829	0.41348	0.1592	0	0.15903
V531	0.9428	0.0572	0	0	0	0
V532	0.08843	0.04253	0.02734	0.74592	0.09578	0
V533	0.00042	0.02299	0.3077	0.02645	0.28101	0.36143
V534	0	0.00317	0	0.75492	0.03158	0.21033
V535	0.61209	0.08526	0.16925	0.1334	0	0
V536	0	0.01684	0.81677	0.16639	0	0
V537	0	0.66694	0	0.33306	0	0
V538	0	0	0	0.43151	0	0.56849
V539	0	0.02081	0	0.86232	0.11687	0
V540	0.40958	0.0521	0.34543	0.00979	0.18309	0
V541	0	0.25183	0	0.74817	0	0
V542	0	0.61641	0	0.38359	0	0
V543	0	0.02349	0.71876	0.02311	0.23463	0
V544	0	0	0	0	0	1
V545	0	0.73304	0.03548	0.04046	0.19101	0
V546	0.62248	0.10171	0	0.27581	0	0
V547	0	0.11883	0	0.53671	0.29661	0.04785
V548	0	0	0	0	0	1
V549	0.09546	0.02977	0.71906	0.07599	0	0.07973
V550	0	0.04608	0.37398	0	0.57994	0
V551	0	0.05918	0.00238	0.17177	0.00662	0.76005
V552	0	0.07616	0.13922	0.39577	0.37624	0.01262
V553	0.92052	0.05423	0	0.02525	0	0
V554	0	0.9937	0	0	0	0.0063
