Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V136	0	0.57122	0.03757	0.14764	0.00596	1e-04	0.01732	0	0.02406	0.19614
V137	0.00366	0.00473	0.02892	0.01851	0.07918	0.32796	0.47892	0	0.04904	0.00909
V138	0.01502	0.0116	0.02008	0.01326	0.03413	0	0.52589	0	0.03376	0.34627
V139	0.58328	0.02474	0.07236	0.01301	0.0795	0.07191	0.01908	0	0.13612	0
V140	0.04087	0.01617	0.33885	0.43164	0.06112	0.041	0.01798	0	0.02578	0.02659
V141	0.0217	0.01304	0.1732	0.6442	0.04142	0.01808	0.01186	0	0.03196	0.04453
V142	0.00768	0	0.0749	0.2123	0.05722	0	0.59633	0	0.01327	0.0383
V143	0	0.81002	0.01829	0.06241	0.02897	0.01098	0.01826	0	0.05107	0
V144	0.00341	0	0.01909	0.01807	0.05518	0.33865	0.53818	0.01366	0.00638	0.00737
V145	0.0435	0.09225	0.13691	0.46809	0.04072	0.02477	0.01995	0.14193	0.03188	0
V146	0.02398	0	0.40382	0.04944	0.00412	0.01243	0.05799	0.08561	0.02055	0.34205
V147	0.00715	0.02866	0.04202	0.02033	0.13777	0.00389	0.02707	0.01441	0.4184	0.3003
V148	0.02586	0.03106	0.06321	0.01046	0.05816	0.06025	0.06339	0	0.67214	0.01546
V149	0.0119	0.01925	0.15166	0.53437	0.04061	0	0.01764	0.0802	0.13456	0.0098
V150	0.06271	0.00268	0.01179	0.01728	0.02232	0.00401	0.03211	0.0013	0.02929	0.8165
V151	0.00805	0	0.02233	0.01828	0	0.05549	0.02782	0	0.00764	0.86039
V152	0.01374	0	0.00936	0.00761	0.02788	0.02381	0.06562	0.64049	0.02945	0.18204
V153	0	0.17277	0.01726	0.0112	0.67376	0	0.0236	0.07511	0.00421	0.0221
V154	0.083	0.02016	0.51524	0.28843	0.03898	0.00979	0.01086	0	0.02683	0.0067
V155	0.0651	0	0.02838	0.00539	0.03706	0.12769	0.04805	0.46568	0.21237	0.01029
V156	0.11745	0.0266	0.17362	0.03442	0.03254	0.45436	0.04589	0.03072	0.07215	0.01226
V157	0	0.45972	0.02362	0.05262	0.18293	0.21639	0.02002	0	0.02902	0.01568
V158	0.27665	0.54281	0.03297	0.01719	0.0588	0.00135	0.02931	0.02486	0.01606	0
V159	0.03192	0.08731	0.21959	0.06414	0.26754	0.02021	0.02716	0.06407	0.00901	0.20905
V160	0.01741	0.86796	0.00842	0.01703	0.02122	0.00405	0.01953	0	0.03623	0.00815
V161	0.0121	0.01538	0.18188	0.67491	0.04775	0.00316	0.01157	0	0.04611	0.00712
V162	0.00125	0	0.01573	0.02056	0	0	0.03038	0	0.01439	0.9177
V163	0.12246	0.01758	0.6602	0.07308	0.03511	0.01041	0.01275	0.00917	0.0226	0.03663
V164	0.04237	0.01042	0.72668	0.08809	0.03956	0.00968	0.02398	0	0.03104	0.02818
V165	0.01368	0	0.23748	0.03841	0	0	0.02157	0.00375	0.01707	0.66805
V166	0.05366	0.09953	0.13744	0.49292	0.03097	0.00469	0.02829	0.04921	0.05701	0.04628
V167	0.79297	0.00879	0.07999	0.01346	0.03171	0	0.02036	0.00084	0.05188	0
V168	0.07124	0.01628	0.02464	0.00551	0.03333	0.30507	0.04922	0.31272	0.15762	0.02438
V169	0.00087	0	0.04267	0.14032	0	0.14839	0.02386	0.00715	0.00693	0.6298
V170	0.02819	0.01091	0.07267	0.01264	0.06212	0.01021	0.02878	0	0.75697	0.01751
V171	0.01278	0.00512	0.23165	0.08742	0.05787	0.39694	0.06195	0.03786	0.09129	0.01712
V172	0.00536	0.00839	0.02755	0.01206	0.07372	0.14722	0.67453	0.0049	0.03268	0.01359
V173	0.01382	0	0.01184	0.01301	0.00271	0.00639	0.49272	0	0.02623	0.43328
V174	0.01269	0.09043	0.24746	0.34976	0.11372	0.01727	0.02026	0.00682	0.02032	0.12126
V175	0.73723	0.00868	0.15827	0.01646	0.03265	0	0.03506	0.00448	0.00718	0
V176	0.19132	9e-05	0.027	0.00616	0.03424	0.67141	0.02968	0.00228	0.03162	0.0062
V177	0.61671	0.00254	0.0759	0.08675	0.00975	0	0.01813	0.01009	0.01146	0.16867
V178	0.20073	0.00694	0.03003	0.03128	0.06208	0.56468	0.03275	0.00152	0.00096	0.06903
V179	0.16542	0.14333	0.03333	0.01779	0.58832	0	0.01775	0	0.00119	0.03287
V180	0.43467	0.1123	0.11153	0.26749	0.03175	0.00349	0.01945	9e-05	0.01923	0
V181	0.02973	0.16533	0.55368	0.06381	0.0549	0.00188	0.08457	0	0.02089	0.0252
V182	0.0053	0.06925	0.01981	0.03787	0.33204	0.03877	0.03989	0.37782	0.05886	0.02039
V183	0.01807	0.15798	0.13358	0.4977	0.03976	0.00182	0.12471	0	0.02636	0
V184	0.18395	0.00077	0.02291	0.01869	0.00401	0.51582	0.02701	0.02372	0.0019	0.20123
V185	0.57378	0.0063	0.09783	0.15726	0.03065	0	0.01889	0.06158	0.05068	0.00304
V186	0.73103	0.01495	0.09061	0.08778	0.03033	0	0.02847	0.00561	0.01122	0
V187	0.67631	0.00512	0.15157	0.02133	0.02123	0	0.02339	0.00455	0.04926	0.04724
V188	0.07626	0.22877	0.03184	0.07364	0.50126	0	0.03095	0.00372	0.01035	0.0432
V189	0.75098	0.00648	0.08707	0.06553	0.02287	0.01035	0.01943	0.00552	0.01062	0.02115
V190	0.00958	0.03526	0.05706	0.01032	0.12093	0.11259	0.02748	0	0.61134	0.01544
V191	0.01562	0.0785	0.13544	0.3313	0.33242	0	0.05651	0.0128	0.01455	0.02287
V192	0.00172	0.02254	0.01876	0.01917	0.10036	0.00391	0.02718	0.00526	0.00893	0.79218
V193	0.09564	0.03477	0.21782	0.28643	0.1344	0	0.13791	0.04831	0.02682	0.01789
V194	0.00063	0	0.01808	0.01792	0.04155	0.71694	0.19121	0.00871	0.00497	0
V195	0.03986	0.04267	0.02462	0.00997	0.12334	0.12568	0.56527	0.03244	0.01043	0.02572
V196	0.66853	0.01518	0.10414	0.15577	0.02618	0	0.01684	0.00102	0.01054	0.00179
V197	0.02649	0.01578	0.07464	0.19978	0.05676	0.01246	0.05315	0.3527	0.20826	0
V198	0	0.12175	0.0291	0.01796	0.48732	0.24038	0.04444	0	0.04105	0.018
V199	0.02106	0.04885	0.05365	0.03017	0.17016	0.00136	0.14413	0	0.00956	0.52105
V200	0	0.07997	0.01708	0.00941	0.40594	0.10983	0.2685	0.07578	0.00161	0.03189
V201	0.25032	0.04272	0.05833	0.00892	0.04027	0.00235	0.12505	0.00268	0.40088	0.06847
V202	0.03332	0.29385	0.4118	0.07681	0.03452	0	0.08727	0	0.05356	0.00888
V203	0.02211	0.07518	0.36184	0.17798	0.04874	0.00422	0.11053	0	0.16113	0.03826
V204	0.01519	0.20172	0.27842	0.28194	0.03941	0.08073	0.01606	0.04751	0.03875	0.00027
V205	0.06994	0.05119	0.03207	0.01017	0.06992	0.01045	0.61916	0.04839	0.07649	0.01223
V206	0.29098	0.01174	0.49756	0.05497	0.04473	0	0.01883	0	0.01716	0.06403
V207	0.01362	0.12775	0.03698	0.07145	0.00272	0	0.02917	0	0.1439	0.57441
V208	0.00118	0.00037	0.03909	0.0613	0.04235	0.7515	0.03512	0.00174	0.05769	0.00967
V209	0.03304	0.1628	0.09719	0.01932	0.62619	0.00315	0.0177	0	0.00353	0.03709
V210	0.05992	0.13038	0.07396	0.01467	0.51793	0.00692	0.03061	0.09837	0.02079	0.04643
V211	0.03384	0.07175	0.59054	0.06566	0.04567	0.00356	0.07574	0.02265	0.06406	0.02652
V212	0.12023	0.08845	0.03943	0.00694	0.04091	0.0145	0.04592	0.31843	0.32519	0
V213	0.12334	0.02518	0.0223	0.01916	0.14523	0.59349	0.04129	0.00595	0	0.02406
V214	0.00028	0.04803	0.01112	0.01099	0.2586	0.02474	0.50621	0	0.00286	0.13717
V215	0.00704	0	0.02151	0.01294	0.07111	0	0.8584	0	0.01195	0.01706
V216	0	0.71422	0.01251	0.01544	0.18602	0.00164	0.02565	0.0063	0.02273	0.01549
V217	0.02177	0.22165	0.0534	0.089	0.14723	0.24209	0.02271	0.03468	0.02479	0.14268
V218	0.03376	0	0.01537	0.00854	0.03932	0.60262	0.22971	0.00125	0.00191	0.06752
V219	0.01592	0	0.02798	0.07093	0.04589	0.02421	0.13304	0.64953	0.03251	0
V220	0.01317	0.02035	0.12504	0.35431	0.04862	0.00284	0.02085	0.04795	0.36272	0.00414
V221	0.16403	0.09559	0.29901	0.04207	0.02853	1e-04	0.04551	0.05954	0.13555	0.13007
V222	0.04624	0.0079	0.63728	0.07164	0.03678	0.15466	0.01341	0	0.01957	0.0125
V223	0.03772	0.0085	0.66062	0.07358	0.04661	0.0649	0.0723	0	0.02067	0.0151
V224	0.03494	0.018	0.58095	0.11383	0.04117	0.00667	0.01568	0.05098	0.12523	0.01255
V225	0.02366	0.00667	0.34911	0.33022	0.0367	0.01749	0.0216	0.17423	0.02771	0.01261
V226	0.00932	0.75381	0.00461	0.01338	0.03261	0.00696	0.03136	0.12012	0.02784	0
V227	0.03167	0.05129	0.58438	0.07388	0.20286	0	0.011	0	0.02611	0.01882
V228	0.02512	0.62577	0.0661	0.02419	0.02752	0.00565	0.03007	0.11768	0.06777	0.01012
V229	0.63631	0.00695	0.0538	0.0045	0.01978	0.22457	0.0365	0.01731	0.00028	0
V230	0.00455	0	0.08004	0.29712	0	0.00076	0.1172	0	0.02416	0.47617
V231	0.03178	0.26869	0.04531	0.02636	0.04009	0.11287	0.02463	0.00207	0.42622	0.02198
V232	0.03151	0.37913	0.38886	0.04797	0.03198	0.00743	0.01616	0.05547	0.02348	0.01802
V233	0	0.1301	0.03292	0.04228	0.53749	0.00719	0.02029	0	0.19244	0.03729
V234	0.01884	0.04539	0.01955	0.0079	0.23014	0.00676	0.28535	0.3513	0.01365	0.02112
V235	0.04131	0.01891	0.39493	0.04412	0.03308	0.00967	0.04711	0.35637	0.02519	0.0293
V236	0.01273	0.01517	0.2466	0.25324	0.043	0.37087	0.02665	0	0.03173	0
V237	0.04169	0.06787	0.37862	0.17201	0.24659	0.02746	0.01445	0.01693	0.02128	0.0131
V238	0.02573	0.05274	0.3273	0.03821	0.05411	0.01188	0.04337	0.40683	0.02578	0.01405
V239	0.02662	0.1464	0.11772	0.43445	0.04497	0.01709	0.04561	0	0.02672	0.14043
V240	0.07485	0	0.02774	0.00957	0.05455	0.25532	0.52059	0	0.00827	0.04912
V241	0.19368	0.01294	0.15398	0.51034	0.04606	0.02508	0.01337	0.01639	0.02309	0.00508
V242	0.0279	0.0104	0.08812	0.05719	0.05909	0.01895	0.02659	0	0.69623	0.01554
V243	0.02221	0.00208	0.07487	0.13423	0.03469	0.07836	0.07174	0	0.42736	0.15446
V244	0.04588	0	0.33783	0.04744	0.05368	0	0.44914	0.02723	0.02397	0.01483
V245	0.16707	0.13508	0.16416	0.0204	0.02686	0.43408	0.02856	0.01654	0.00723	0
V246	0.00382	0.21246	0.01526	0.01195	0.06758	0	0.6388	0	0.03725	0.01287
V247	0.04285	0.02908	0.73444	0.08314	0.03907	0	0.01006	0	0.03287	0.02849
V248	0.51434	0.05861	0.06511	0.00725	0.04526	0.01431	0.15837	0.12625	0.01051	0
V249	0.04263	0.02074	0.58437	0.06742	0.08039	0	0.01226	0	0.03052	0.16167
V250	0.01812	0.05085	0.07777	0.2786	0.04532	0.27336	0.04283	0.17625	0.01746	0.01942
V251	0.5671	0.16358	0.05734	0.02932	0.07677	0.00052	0.01829	0.04288	0.03856	0.00564
V252	0.06325	0.52374	0.01904	0.0493	0.01815	0.23286	0.02849	0.0417	0.01716	0.00632
V253	0.02366	0.00787	0.34033	0.04698	0.04903	0.08734	0.02789	0	0.40172	0.01517
V254	0	0.15914	0.02649	0.05489	0.6163	0.00287	0.01871	0	0.00325	0.11834
V255	0	0.18344	0.01083	0.01171	0.73877	0	0.0267	0	0.00367	0.02487
V256	0.0115	0.02169	0.17718	0.66269	0.04014	0.03515	0.01186	0	0.0335	0.00629
V257	0.39051	0.00539	0.35471	0.06162	0.03019	0.1188	0.02687	0	0.01042	0.00149
V258	0	0.14099	0.00813	0.01876	0.58377	0	0.0329	0	0.00226	0.21317
V259	0.08401	0.02806	0.04014	0.10517	0.164	0.01326	0.07142	0.46336	0.02056	0.01002
V260	0.01196	0.22903	0.01745	0.0084	0.03034	0.02354	0.05278	0.58754	0.03896	0
V261	0.22494	0.01127	0.02988	0.00717	0.04882	0.26312	0.33945	0	0.0458	0.02956
V262	0.00113	0.4478	0.0844	0.02448	0.02378	0.32416	0.0221	0.00922	0.01524	0.04768
V263	0.42282	0.38375	0.03449	0.00927	0.02937	0.00544	0.05475	0	0.0106	0.0495
V264	0.01671	0.0566	0.1308	0.48319	0.23192	0.00977	0.03339	0	0.02137	0.01626
V265	0.02367	0.28046	0.0717	0.25608	0.01723	0.01785	0.14655	0	0.0231	0.16336
V266	0.01416	0.71081	0.10418	0.02358	0.02482	0.00294	0.02516	0.01328	0.08108	0
V267	7e-05	0.1415	0.00994	0.03224	0	0.00882	0.02445	0	0.01061	0.77237
V268	0	0.36945	0.04689	0.12849	0.34081	0	0.03064	0.0051	0.04166	0.03696
V269	0.04156	0.0146	0.32082	0.51984	0.0474	0	0.01063	0.00233	0.04281	0
V270	0.01699	0.17786	0.0144	0.01146	0.71936	0	0.01907	0	0.00295	0.0379
V271	0.04522	0.02663	0.21033	0.02585	0.08458	0.0136	0.05571	0	0.52117	0.01691
V272	0.01948	0.18216	0.07478	0.02157	0.03001	0.16852	0.05219	0.14577	0.18176	0.12376
V273	0.00176	0.01402	0.06628	0.19186	0.08654	0.60306	0.02683	0.00074	0.00889	0
V274	0.06779	0	0.0595	0.03344	0	0.12913	0.0254	0.02763	0.02109	0.63602
V275	0	0.19969	0.01088	0.01298	0.41081	0.05027	0.02144	0	0.00308	0.29084
V276	0.0176	0.10694	0.10308	0.35182	0.06458	0	0.13964	0.00925	0.09205	0.11504
V277	0.03311	0.21999	0.40652	0.2577	0.04009	0	0.0109	0	0.02721	0.00449
V278	0.09835	0	0.03827	0.01892	0	0	0.02957	0	0.00768	0.80721
V279	0.01337	0.18448	0.07382	0.25744	0.20918	0.00093	0.23808	0	0.01436	0.00835
