Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V191	0.03677	0.08841	0.13385	0.26214	0.37035	0.00606	0.04285	0.0111	0.01242	0.03605
V192	0.00314	0.04694	0	0	0.09734	0.01149	0.00828	0.01064	0.00078	0.82139
V193	0.11732	0.04698	0.24021	0.22616	0.1204	0.00502	0.14261	0.04913	0.02212	0.03004
V194	0	0	0.01153	0	0.02115	0.71188	0.25084	0.00451	0	8e-05
V195	0.03548	0.05597	0.01374	0	0.09079	0.13559	0.5915	0.03421	0.00081	0.04191
V196	0.71895	0.03398	0.10704	0.12671	0.00685	0.00226	0.00136	0.00285	0	0
V197	0.03156	0.02449	0.08178	0.13978	0.04125	0.01635	0.0684	0.38033	0.20702	0.00903
V198	0	0.11869	0	0	0.52441	0.24955	0.04579	0	0.03741	0.02416
V199	0.02893	0.07095	0.02781	0.01077	0.1752	0.01124	0.14099	0	0.00471	0.5294
V200	0	0.07852	0	0	0.41089	0.11962	0.27488	0.07385	0	0.04224
V201	0.26388	0.05964	0.04334	0	0.02996	0.00731	0.12075	0.00678	0.3895	0.07883
V202	0.02915	0.31348	0.43306	0.06474	0.00147	0.00354	0.08239	0	0.05394	0.01823
V203	0.02593	0.09117	0.39463	0.1393	0.01689	0.01321	0.10739	0	0.16074	0.05075
V204	0.02726	0.23144	0.31134	0.22155	0.0121	0.09121	0.01675	0.04482	0.03532	0.00823
V205	0.06487	0.06814	0.02386	0	0.02854	0.01829	0.6475	0.05245	0.06435	0.03199
V206	0.28904	0.02301	0.52888	0.05204	0.01214	0.00457	0.00774	0	0.01693	0.06564
V207	0.02392	0.16339	0.01345	0.04447	0	0.00467	0.01373	0	0.1397	0.59666
V208	0.0041	0.00594	0.03967	0.02324	0.02919	0.75731	0.08939	0	0.04283	0.00834
V209	0.03664	0.15655	0.05878	0.00476	0.67546	0.01481	0	0	0.00761	0.04538
V210	0.06216	0.12965	0.0418	0	0.55883	0.01884	0.01654	0.09824	0.02066	0.05328
V211	0.02655	0.08206	0.61523	0.05617	0.00677	0.0139	0.07183	0.02243	0.06899	0.03608
V212	0.11873	0.10364	0.02535	0	0.03022	0.01568	0.05728	0.32853	0.31144	0.00912
V213	0.12461	0.02984	0.01401	0	0.14522	0.58485	0.07867	0.00227	0	0.02054
V214	0	0.05686	0	0	0.24411	0.03554	0.51415	0	0	0.14934
V215	0	0	0.00754	0.00128	0.01974	0.00548	0.91686	0.00257	0.00074	0.04579
V216	0	0.73785	0	0.00807	0.19365	0.00293	0.0166	0.00434	0.01551	0.02106
V217	0.02917	0.247	0.04333	0.05461	0.14932	0.25079	0.03575	0.03203	0.01541	0.14258
V218	0.03249	0.0015	0.00624	0	0.01836	0.59435	0.27972	0	0	0.06734
V219	0.0067	0.00038	0.02997	0.02283	0.02205	0.02537	0.18079	0.69235	0.0176	0.00198
V220	0.03188	0.03271	0.1387	0.28957	0.0348	0.00939	0.0094	0.05191	0.38298	0.01865
V221	0.16495	0.11489	0.3182	0.02953	0.0035	0.00645	0.03975	0.06065	0.12943	0.13265
V222	0.03952	0.01387	0.66267	0.05916	0	0.16293	0.0179	0	0.02607	0.01788
V223	0.03034	0.01555	0.6868	0.06307	0.00456	0.07582	0.07136	0	0.02859	0.02392
V224	0.03051	0.0251	0.6212	0.09085	0.00488	0.01645	0.00996	0.05087	0.12795	0.02223
V225	0.03644	0.0155	0.40315	0.26354	0.00153	0.02664	0.02305	0.18212	0.025	0.02302
V226	0.00444	0.78938	0	0.00667	0.02448	0.00446	0.03356	0.11728	0.01832	0.00141
V227	0.02688	0.05339	0.60637	0.06235	0.18316	0.00638	0	0	0.03388	0.02759
V228	0.02241	0.661	0.06171	0.01602	0.0131	0.00491	0.03145	0.11471	0.05841	0.01628
V229	0.63167	0.0219	0.05397	0	0.00712	0.22327	0.04402	0.01805	0	0
V230	0.02578	0	0.07623	0.23745	0	0.00902	0.12059	0	0.01413	0.51681
V231	0.03275	0.30055	0.03048	0.00715	0.0353	0.11911	0.02485	0.00248	0.416	0.03133
V232	0.02607	0.39861	0.40449	0.0412	0.00403	0.01205	0.01337	0.05269	0.02417	0.02334
V233	0	0.12969	0	0.01475	0.60025	0.01839	0	0	0.18796	0.04897
V234	0.01112	0.05018	0	0	0.22531	0.01398	0.31174	0.34922	0.003	0.03544
V235	0.03055	0.02534	0.43015	0.02203	0	0.01473	0.06064	0.35573	0.02432	0.0365
V236	0.02387	0.02339	0.27557	0.18967	0.01751	0.39293	0.04868	0	0.02441	0.00398
V237	0.04796	0.07305	0.39602	0.13186	0.24578	0.0394	0.00324	0.01568	0.02493	0.02207
V238	0.01485	0.06159	0.35591	0.01393	0.02409	0.01576	0.05934	0.40949	0.02293	0.02211
V239	0.05677	0.18805	0.13208	0.35887	0.02234	0.02616	0.03709	0	0.0183	0.16033
V240	0.07173	0.00052	0.02044	0	0.02037	0.26476	0.55898	0.00038	0	0.06282
V241	0.25466	0.02834	0.18635	0.43453	0.02246	0.0363	0.00013	0.01286	0.01092	0.01343
V242	0.02997	0.01841	0.07383	0.02712	0.0594	0.02393	0.01376	0	0.72093	0.03265
V243	0.03108	0.01428	0.06618	0.09141	0.02288	0.09118	0.07272	0	0.43643	0.17384
V244	0.03838	0.00382	0.35893	0.03611	0.00647	0.00228	0.46734	0.02971	0.02271	0.03426
V245	0.16372	0.148	0.174	0.00645	0.0078	0.42858	0.05868	0.01277	0	0
V246	0	0.23881	0.00209	0.00405	0.02477	0	0.66759	0	0.02656	0.03612
V247	0.03513	0.03504	0.76937	0.07595	0	0.00648	0.00073	0	0.04088	0.03642
V248	0.5181	0.07771	0.06689	0.00015	0.02577	0.0191	0.16535	0.12692	0	0
V249	0.03757	0.02978	0.61889	0.05775	0.04862	0.00596	0.00093	0	0.03694	0.16357
V250	0.03224	0.06588	0.08983	0.20529	0.02496	0.29751	0.07288	0.18021	0.00599	0.02523
V251	0.58217	0.18878	0.054	0.02338	0.07252	0.00386	0.0089	0.04453	0.01784	0.00401
V252	0.06558	0.55444	0.01593	0.03159	0.00431	0.23225	0.0461	0.0372	0.00444	0.00816
V253	0.02036	0.01502	0.36157	0.02846	0.03008	0.09709	0.02473	0	0.39703	0.02566
V254	0	0.15775	0	0.02326	0.67661	0.01455	0	0	0.00375	0.12409
V255	0	0.16939	0	0	0.78625	0.00855	0.00244	0	0	0.03336
V256	0.05215	0.03831	0.22224	0.58632	0.01018	0.0501	0	0	0.02126	0.01943
V257	0.38817	0.01782	0.38121	0.05102	0.00245	0.12457	0.02722	0	0.00461	0.00292
V258	0	0.13998	0	0	0.63271	0.00721	0.00968	0	0	0.21042
V259	0.08776	0.03473	0.03717	0.05757	0.16521	0.01732	0.09147	0.48012	0.00941	0.01923
V260	0.00025	0.25376	0.00752	0	0.00978	0.02055	0.08252	0.60209	0.02354	0
V261	0.223	0.0242	0.02395	0	0.02058	0.26976	0.37259	0.00128	0.02702	0.03763
V262	0.00152	0.47172	0.08317	0.01212	0.00859	0.32047	0.04385	0.00515	0.00617	0.04723
V263	0.42547	0.41931	0.02703	0.01002	0.01636	0.00702	0.04619	0.00019	0	0.04841
V264	0.04842	0.07053	0.14129	0.40236	0.25587	0.02206	0.0167	0	0.01343	0.02933
V265	0.03978	0.32382	0.07124	0.19924	0	0.0241	0.15392	0	0.01345	0.17445
V266	0.01196	0.74248	0.0989	0.02166	0.01228	0.00223	0.02017	0.011	0.073	0.00633
V267	0.00176	0.17128	0	0.00867	0	0.01382	0.01174	0	0	0.79273
V268	0.00658	0.3953	0.02343	0.09276	0.3733	0.00559	0.01549	0.00387	0.03786	0.04582
V269	0.07322	0.02722	0.38649	0.44567	0.01533	0.00306	0	0	0.03751	0.01151
V270	0.00603	0.167	0	0	0.77244	0.00693	0	0	0.00162	0.04597
V271	0.04418	0.03537	0.21358	0.00778	0.07902	0.02055	0.04644	0	0.52211	0.03098
V272	0.01778	0.20746	0.07022	0	0.01349	0.17538	0.07168	0.14515	0.17055	0.1283
V273	0.01196	0.01928	0.07035	0.12916	0.0772	0.62583	0.06621	0	0	0
V274	0.08119	0.00517	0.04608	0.012	0	0.14363	0.02696	0.03179	0.01245	0.64074
V275	0	0.21043	0	0	0.44312	0.0597	0.00631	0	0	0.28044
V276	0.03886	0.13942	0.11183	0.28505	0.04292	0.00281	0.14724	0.00753	0.08814	0.1362
V277	0.04286	0.24509	0.44767	0.20906	0.00818	0.00375	0.00029	0	0.0292	0.0139
V278	0.11624	0.0082	0.01144	0.004	0	0.00292	0.01434	0.00168	0	0.84118
V279	0.02725	0.21031	0.06795	0.19731	0.2078	0.01128	0.24699	0	0.00739	0.02373
V280	0.10499	0.03674	0.03684	0.03568	0.13534	0.23999	0.32094	0.0614	0	0.02807
V281	0.00212	0.04338	0.02042	0	0.01439	0.6715	0.09537	0.00301	0	0.14981
V282	0.05355	0.03884	0.22616	0.59156	0.0114	0.00292	0	0.01239	0.04192	0.02126
V283	0.08622	0.09853	0.03647	0.04262	0.45713	0.05489	0.00556	0.01376	0.17825	0.02656
V284	0.01491	0	0.13709	0.01507	0	0.00365	0.0155	0.00403	0.00412	0.80562
V285	0.00981	0.12853	0	0	0	0.0074	0.09682	0.21315	0.01741	0.52689
V286	0.02827	0	0.04937	0.02127	0	0.3885	0.05422	0	0	0.45838
V287	0.01843	0	0	0	0	0.01376	0.43378	0.00178	0	0.53225
