Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V260	0.22083	0.0642	0.09633	0.02342	0.59523
V261	0.03305	0.01119	0.56473	0.20754	0.18349
V262	0.8281	0.14183	0.03006	0	0
V263	0.77762	0.17011	0	0.05227	0
V264	0.05326	0.92394	0	0.02151	0.00129
V265	0.7774	0.16213	0.06047	0	0
V266	0.00627	0	0.0743	0.01105	0.90838
V267	0.03884	0	0	0.08788	0.87329
V268	0.19026	0.49246	0.13979	0.11393	0.06354
V269	0.09208	0.37055	0.37229	0.12566	0.03942
V270	0.05999	0.00341	0.04973	0.86459	0.02227
V271	0.18894	0.76947	0	0.0036	0.03799
V272	0.08644	0.85973	0	0.00194	0.05189
V273	0.28842	0.06584	0.19986	0.21932	0.22657
V274	0.0797	0.04532	0.03137	0.11327	0.73034
V275	0.04045	0.75187	0.13513	0.05307	0.01948
V276	0.02521	0	0.77754	0.1678	0.02945
V277	0.32979	0.04939	0.60133	0	0.01949
V278	0.00899	0.02873	0.41055	0.35316	0.19857
V279	0.17537	0.02635	0.01211	0.68118	0.10498
V280	0.2197	0.05627	0.04152	0.51602	0.16649
V281	0.0234	0.2983	0.04835	0.60362	0.02633
V282	0.04515	0.94411	0	0	0.01074
V283	0.28632	0.06802	0.09382	0	0.55183
V284	0.03314	0.09819	0.5174	0	0.35127
V285	0.49547	0.50045	0	7e-05	0.004
V286	0.09588	0.01735	0.8717	0.01397	0.00111
V287	0.23993	0.11361	0.18459	0.18616	0.2757
V288	0.19442	0.01375	0.6344	0	0.15743
V289	0.17402	0.33217	0.0101	0.46685	0.01686
V290	0.39376	0.49702	0.10921	0	0
V291	0.39939	0.33709	0	0.25577	0.00775
V292	0.11386	0.02445	0.40141	0.00652	0.45375
V293	0.02032	0.08643	0.85483	0.02381	0.01462
V294	0.00144	0	0	0.00543	0.99313
V295	0.01903	0.02028	0.41323	0.41766	0.12979
V296	0.77527	0.19934	0	0	0.02538
V297	0.03415	0	0.83239	0.08239	0.05107
V298	0.32281	0.04884	0	0.44235	0.186
V299	0.32615	0.03411	0.0073	0.62408	0.00836
V300	0.87892	0.12108	0	0	0
V301	0.8753	0.1247	0	0	0
V302	0.00039	0	0.00099	0.29242	0.70621
V303	0.10026	0.17594	0.22764	0.1027	0.39347
V304	0.18734	0.04154	0.75502	0	0.0161
V305	0.1847	0.35604	0.07739	0.04957	0.3323
V306	0.28106	0.70332	0	0	0.01562
V307	0.2659	0.03734	0.34256	0.3542	0
V308	0.23519	0.02833	0.70218	0.03429	0
V309	0.63021	0.13818	0.03231	0.05642	0.14288
V310	0.02321	0.01158	0	0.0518	0.91341
V311	0.00796	0	0.06455	0.88645	0.04104
V312	0.07431	0.24276	0.23294	0	0.45
V313	0.05346	0.33379	0	0.2168	0.39596
V314	0.07479	0.01453	0	0.26068	0.65
V315	0.85128	0.12435	0	0	0.02437
V316	0.10217	0.55732	0.24861	0.00781	0.08409
V317	0.34313	0.12402	0.52181	0	0.01104
V318	0.81188	0.09448	0	0	0.09365
V319	0.11435	0.04891	0.83675	0	0
V320	0.10069	0	0.00506	0.85605	0.0382
V321	0.13548	0.38912	0.31787	0.12996	0.02757
V322	0.02091	0.23971	0.58437	0.02054	0.13446
V323	0.23023	0.24935	0.43003	0	0.09038
V324	0.04563	0.06211	0.05986	0.79759	0.03482
V325	0.61803	0.17953	0.07184	0.05725	0.07335
V326	0.04078	0.00665	0.05154	0.07309	0.82794
V327	0.29421	0.53682	0.09174	0	0.07723
V328	0.04838	0.3516	0.20416	0.36925	0.02661
V329	0.01053	0.04676	0.49714	0.43078	0.0148
V330	0.09194	0.01767	0.83788	0	0.05251
V331	0.11266	0.02838	0.08307	0.03536	0.74054
V332	0.42151	0.0947	0.46516	0	0.01863
V333	0.37425	0.11537	0.32512	0.08672	0.09854
V334	0.05212	0.29473	0.56126	0.04415	0.04774
V335	0.67435	0.12712	0.06737	0	0.13116
V336	0.14491	0.59922	0.24386	0	0.01201
V337	0.00106	0	0.00797	0.09358	0.89739
V338	0.67452	0.07029	0.15014	0	0.10505
V339	0.18101	0.55837	0.16681	0	0.0938
V340	0.02664	0.14809	0.10232	0.01841	0.70455
V341	0.03006	0.46831	0.43069	0	0.07094
V342	0.27695	0.19962	0.47144	0.05199	0
V343	0.65705	0.03792	0.30503	0	0
V344	0.08299	0.78473	0.0182	0.00623	0.10785
V345	0.19937	0.07751	0	0.17553	0.5476
V346	0.03605	0.3533	0.35325	0.21153	0.04588
V347	0.07946	0.61352	0.00559	0.23881	0.06262
V348	0.02239	0.1341	0.48393	0.16524	0.19436
V349	0.07013	0.30104	0.51839	0	0.11044
V350	0.10376	0.47235	0.07579	0.15161	0.1965
V351	0.19824	0.03763	0.51674	0.23149	0.0159
V352	0.10448	0.53542	0.35606	0	0.00404
V353	0.21538	0.36673	0.01531	0.00937	0.39322
V354	0.52035	0.05032	0.42933	0	0
V355	0.10418	0.02235	0.43572	0.42584	0.01191
V356	0.10468	0.01949	0.84103	0.00145	0.03335
V357	0.05149	0.02487	0.50715	0.00558	0.41092
V358	0.03196	0.04427	0.04865	0.83724	0.03788
V359	0.06153	0.16776	0.00086	0.75206	0.01779
V360	0.70572	0.13248	0.08048	0.08132	0
V361	0.29089	0.53294	0.06435	0	0.11182
V362	0.72681	0.10329	0.08218	0	0.08772
V363	0.0237	0.02195	0	0.08336	0.87099
V364	0.03359	0.33592	0.01333	0.33393	0.28323
V365	0	0	0.0091	0.91231	0.07859
V366	0.20563	0.05865	0.61584	0.02331	0.09656
V367	0.21181	0.27804	0.21062	0.09367	0.20586
V368	0.69171	0.16369	0.11295	0	0.03165
V369	0.03768	0.66192	0.25181	0.0486	0
V370	0.02009	0.16759	0.13593	0.25378	0.4226
V371	0.04682	0.93507	0.0181	0	0
V372	0.64805	0.12947	0.14796	0.05565	0.01887
V373	0.10559	0.7146	0.11522	0.05625	0.00833
V374	0.11598	0.06189	0.47146	0.35067	0
V375	0.28741	0.04753	0.63736	0.02771	0
V376	0.00896	0	0.38141	0	0.60963
V377	0.08717	0.55512	0.22398	0.12546	0.00827
V378	0.11571	0.5427	0.16458	0	0.177
V379	0.01982	0	0.10517	0.03745	0.83756
V380	0.01848	0.05386	0.21418	0.38358	0.3299
V381	0.11468	0.0512	0	0	0.83412
V382	0.3838	0.08465	0	0.18894	0.34261
V383	0.04257	0	0.38361	0.56759	0.00623
V384	0.30642	0.11635	0.19782	0.31034	0.06907
V385	0.0661	0.08899	0	0	0.84491
V386	0.68571	0.11087	0	0.20342	0
V387	0.31725	0.07251	0	0.56269	0.04755
V388	0.04396	0.89963	0.00604	0.03876	0.0116
V389	0.10291	0.81401	0	0.01169	0.07139
V390	0.20794	0.02752	0	0.58937	0.17517
V391	0.67824	0.22443	0	0.02726	0.07007
V392	0.85914	0.14086	0	0	0
V393	0.10983	0.03851	0.19193	0.41148	0.24825
V394	0.71779	0.08341	0.0041	0.08618	0.10852
V395	0.00571	0	0.49595	0.48138	0.01695
V396	0.50447	0.06333	0.43219	0	0
V397	0.68208	0.20288	0.0149	0.05771	0.04243
V398	0.07394	0	0.23662	0.54978	0.13966
V399	0.03309	0.02393	0	0.16706	0.77592
V400	0.15987	0.58618	0.16076	0.09318	0
V401	0.30162	0.03455	0.66249	0.00133	0
V402	0.33495	0.09224	0.46948	0.0243	0.07902
V403	0.12339	0.08622	0	0.0686	0.72179
V404	0.01423	0.04472	0.57292	0.30393	0.06421
V405	0.32539	0.35817	0.06039	0.13509	0.12096
V406	0.03755	0.00651	0.94475	0	0.01119
V407	0.8487	0.1318	0.01723	0.00226	0
V408	0.02582	0.40359	0	0.16928	0.4013
V409	0.12916	0.01718	0.08739	0.58887	0.1774
V410	0.11552	0.13826	0.31387	0.01131	0.42104
V411	0.00051	0	0	0.01113	0.98836
V412	0.01803	0.12614	0.12013	0.00339	0.73232
V413	0.02223	0.27654	0.17864	0.26235	0.26024
V414	0.0374	0.10203	0	0.34185	0.51872
V415	0.12776	0.00053	0	0	0.87171
V416	0.08869	0.09759	0.01035	0.07916	0.72421
V417	0.02338	0	0.81861	0.08183	0.07619
V418	0.52691	0.44294	0	0	0.03015
V419	0.20788	0.04711	0.00709	0.05192	0.686
V420	0.19182	0.01537	0.09527	0.00129	0.69625
V421	0.00183	0	0.12159	0.02154	0.85504
V422	0.01603	0.00735	0.0673	0.6297	0.27962
V423	0.28351	0.26481	0.30736	0.12094	0.02338
V424	0.00766	0	0.46524	0	0.52711
V425	0.27724	0.39989	0	0	0.32286
V426	0.2479	0.28332	0.00454	0.34775	0.11649
V427	0.18577	0.6735	0.13709	0	0.00365
V428	0.08557	0.68062	0.06611	0.05364	0.11406
V429	0.10251	0.83225	0	0.03481	0.03042
V430	0.03749	0.01055	0.42781	0.11744	0.4067
V431	0.11537	0.43244	0.21864	0.16731	0.06624
V432	0.30217	0.14263	0.13715	0.23289	0.18515
V433	0.21508	0.00958	0.60206	0.14972	0.02356
V434	0.2247	0.29804	0.38472	0	0.09254
V435	0.52149	0.08699	0.39152	0	0
V436	0.05425	0.59085	0.09324	0.02018	0.24148
V437	0.16527	0.03968	0.01842	0.08807	0.68856
V438	0.13725	0.36964	0.22229	0.1917	0.07911
V439	0.63662	0.11151	0.0332	0.20605	0.01261
V440	0.03543	0.35196	0.55573	0	0.05688
V441	0.03928	0.54623	0.39653	0.01123	0.00673
V442	0.04636	0.95364	0	0	0
V443	0.87079	0.12532	0	0.00389	0
V444	0.15581	0.53356	0.01547	0.24657	0.04859
V445	0.06681	0.52415	0.03091	0.34984	0.02829
V446	0.12327	0.05359	0.13008	0.45388	0.23918
V447	0.06646	0.00234	0.0097	0.33415	0.58735
V448	0.13304	0.01135	0.01034	0	0.84528
V449	0.01548	0	0.98452	0	0
V450	0.19335	0.12022	0.25263	0.06795	0.36585
V451	0.26906	0.30633	0.05077	0.23163	0.14221
V452	0.01485	0	0.23747	0.65965	0.08803
V453	0.0144	0.00243	0	0.34291	0.64026
V454	0.02137	0	0.67997	0.00222	0.29644
V455	0.05748	0.22398	0.27252	0.01404	0.43197
V456	0.84451	0.12838	0	0	0.02711
V457	0.65569	0.27365	0.01242	0.01754	0.0407
V458	0.03615	0.36834	0.52091	0.02675	0.04785
V459	0.14182	0.0912	0.05989	0.36737	0.33972
V460	0.66557	0.08839	0.2111	0.01885	0.01608
V461	0.16635	0.3245	0.2323	0	0.27685
V462	0.04959	0.0976	0.00802	0.38629	0.4585
V463	0.26116	0.11486	0.00615	0.59608	0.02176
V464	0.16222	0.19539	0.64239	0	0
V465	0.03325	0.08608	0.004	0.00793	0.86874
V466	0.01399	0	0	0.05939	0.92662
V467	0.05825	0.32732	0.01594	0.44949	0.14899
V468	0.52579	0.36237	0.0878	0	0.02404
V469	0.01411	0.35556	0.05055	0.18653	0.39324
V470	0.81197	0.15005	0.00509	0.03288	0
V471	0.3561	0.37319	0.00789	0.07871	0.18411
V472	0.00686	0.01731	0.03258	0.00461	0.93865
