Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V257	0.45648	0.28402	0.13015	0.01068	0.11867
V258	0.17455	0.29849	0.03766	0.42416	0.06514
V259	0.5313	0.25246	0.15417	0	0.06207
V260	0.29812	0	0.09719	0.08414	0.52054
V261	0.03719	0	0.48857	0.28936	0.18488
V262	0.90319	0.00434	0.04027	0	0.0522
V263	0.80326	0.06086	0.00502	0.08251	0.04835
V264	0.05661	0.86581	0.00832	0.01847	0.05078
V265	0.82209	0.06444	0.06242	0	0.05105
V266	0.02714	0	0.07373	0.05474	0.84438
V267	0.06592	0	0	0.17778	0.7563
V268	0.20538	0.4165	0.12574	0.15939	0.09299
V269	0.09801	0.31112	0.33141	0.1745	0.08495
V270	0.07063	0	0.01653	0.83479	0.07805
V271	0.20992	0.71241	0.00474	0	0.07293
V272	0.09202	0.80748	0.02052	0	0.07997
V273	0.31791	0	0.15906	0.32065	0.20238
V274	0.12152	0	0.03029	0.21805	0.63013
V275	0.04018	0.69955	0.13135	0.06574	0.06317
V276	0.02156	0.00214	0.65679	0.22457	0.09493
V277	0.38151	0	0.54138	0	0.07711
V278	0.02549	0.00598	0.31906	0.46284	0.18664
V279	0.16498	0	0	0.72236	0.11266
V280	0.21768	0	0.02244	0.61149	0.14839
V281	0.04756	0.19661	0.03083	0.64801	0.07699
V282	0.04704	0.89463	0.00196	0	0.05638
V283	0.39321	0	0.09755	0.01903	0.49022
V284	0.03373	0.11604	0.51338	0	0.33686
V285	0.49265	0.45351	0	0.00067	0.05316
V286	0.09159	0.03144	0.78555	0.01544	0.07598
V287	0.28024	0.02428	0.15905	0.29077	0.24566
V288	0.22113	0	0.59733	0	0.18155
V289	0.17605	0.1929	0.01264	0.54871	0.06969
V290	0.4089	0.43561	0.113	0	0.04249
V291	0.4216	0.1785	0	0.33837	0.06154
V292	0.14203	0	0.40401	0.03104	0.42292
V293	0.00687	0.1255	0.75141	0.02976	0.08646
V294	0.02429	0	0	0.0495	0.92621
V295	0.03492	0	0.30452	0.51861	0.14195
V296	0.8332	0.0948	0	0	0.07201
V297	0.02828	0.01085	0.73582	0.11543	0.10962
V298	0.31056	0	0	0.53243	0.15701
V299	0.28025	0	0	0.65671	0.06304
V300	0.94124	0.00524	0	0	0.05351
V301	0.94231	0	0	0	0.05769
V302	0.02609	0	0	0.42916	0.54474
V303	0.12868	0.14826	0.20394	0.1763	0.34281
V304	0.20111	0.0277	0.6914	0	0.07978
V305	0.2261	0.30189	0.08239	0.09536	0.29426
V306	0.30346	0.63754	0	0	0.05901
V307	0.25638	0	0.24125	0.44435	0.05802
V308	0.258	0	0.62304	0.05237	0.06658
V309	0.68048	0.0325	0.04083	0.09664	0.14954
V310	0.04954	0	0	0.12717	0.82329
V311	0.03877	0	0.02523	0.8469	0.0891
V312	0.09988	0.23521	0.2397	0	0.42521
V313	0.07715	0.28274	0.00661	0.31403	0.31946
V314	0.10282	0	0	0.39336	0.50382
V315	0.9244	0	0.00357	0	0.07204
V316	0.10829	0.555	0.2222	0.00813	0.10637
V317	0.40128	0.06262	0.46634	0	0.06976
V318	0.88588	0	0	0	0.11412
V319	0.11188	0.064	0.75796	0	0.06616
V320	0.09949	0	0	0.81681	0.0837
V321	0.14514	0.31742	0.28072	0.18124	0.07549
V322	0.01327	0.26119	0.53694	0.03282	0.15578
V323	0.26728	0.197	0.40881	0	0.1269
V324	0.06788	0.00286	0.03067	0.81234	0.08624
V325	0.65477	0.07702	0.07366	0.09182	0.10273
V326	0.0661	0	0.04468	0.15464	0.73458
V327	0.32635	0.47857	0.09476	0	0.10032
