CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V42	0.24347	0.02786	0.47323	0.06871	0.0451	0.14163
V43	0.19519	0.33661	0.00621	0.08875	0.26913	0.10411
V44	0.11539	0.62966	0.03665	0.06938	0.07819	0.07073
V45	0.30712	0.27425	0.08914	0.07329	0.08197	0.17422
V46	0.13674	0.02059	0	0.29115	0.35769	0.19383
V47	0.11681	0.34065	0	0.1822	0.27615	0.0842
V48	0.09773	0.49733	0.15617	0.07042	0.12699	0.05136
V49	0.10802	0.59973	0.02401	0.06929	0.13505	0.0639
V50	0.09869	0.00475	0.15938	0.08982	0.57201	0.07535
V51	0.05984	0.01104	0	0.09	0.80998	0.02914
V52	0.10145	0.44994	0.20989	0.09822	0.08008	0.06042
V53	0.17508	0.01238	0.00298	0.10476	0.65506	0.04975
V54	0.12861	0.11265	0.46667	0.1134	0.08222	0.09645
V55	0.08376	0.04054	0	0.10997	0.73222	0.03352
V56	0.08216	0.03796	0.63682	0.18635	0.0234	0.03331
V57	0.18276	0.29101	0.0579	0.05553	0.17357	0.23923
V58	0.09629	0.01246	0.73675	0.08431	0	0.07018
V59	0.08854	0.02234	0	0.75134	0.11263	0.02515
V60	0.35093	0.02879	0.02986	0.39761	0.09493	0.09787
V61	0.2747	0.12133	0.04497	0.18913	0.12672	0.24315
V62	0.36851	0.04871	0.10017	0.15809	0.15025	0.17428
V63	0.14126	0.39609	0.04363	0.11779	0.08199	0.21924
V64	0.0649	0.10006	0	0.07873	0.72401	0.03231
V65	0.3769	0.13262	0.08683	0.07126	0.10503	0.22735
V66	0.35726	0.04413	0.1112	0.08311	0.30352	0.10078
V67	0.1317	0.13511	0.25276	0.2657	0.0485	0.16624
V68	0.54579	0.04956	0.09296	0.09115	0.06975	0.1508
V69	0.41223	0.0556	0.0827	0.05238	0.0905	0.30659
V70	0.0982	0.01693	0.14361	0.57518	0.13358	0.03251
V71	0.1231	0.21802	0	0.15223	0.36905	0.1376
V72	0.39525	0.12491	0.11378	0.07453	0.1181	0.17343
V73	0.10634	0.01145	0.03552	0.69157	0.12214	0.03297
V74	0.07467	0.13275	0	0.66851	0.10002	0.02406
V75	0.09789	0.62741	0.0213	0.08818	0.10439	0.06084
V76	0.09394	0.00323	0.59559	0.11154	0.15527	0.04044
V77	0.1365	0.1271	0.06708	0.50137	0.08305	0.08489
V78	0.3555	0.12098	0.09449	0.15954	0.08351	0.18598
V79	0.1581	0.41454	0.05803	0.05401	0.06526	0.25006
V80	0.1504	0.43235	0.04642	0.06226	0.08038	0.22819
V81	0.46149	0.1162	0.13088	0.06813	0.07837	0.14493
V82	0.10161	0.56573	0.01458	0.10198	0.1513	0.0648
V83	0.16095	0.13555	0	0.39148	0.21173	0.10028
V84	0.26838	0.03132	0.07962	0.41719	0.10772	0.09577
V85	0.52788	0.04742	0.14927	0.06744	0.06131	0.14668
V86	0.23693	0.0453	0.12698	0.30344	0.07943	0.20792
V87	0.07347	0.02777	0	0.77179	0.09735	0.02962
V88	0.15404	0.03848	0	0.47473	0.13833	0.19442
V89	0.15819	0.1513	0.38441	0.06851	0.01411	0.22349
V90	0.11866	0.50349	0.11129	0.07551	0.11863	0.07242
V91	0.09418	0.01891	0	0.16992	0.67203	0.04496
V92	0.06886	0.06838	0	0.08628	0.7355	0.04098
V93	0.22522	0.07087	0.01471	0.14092	0.29648	0.2518
V94	0.07551	0.01551	0.18152	0.6339	0.0702	0.02336
V95	0.08046	0.01239	0.19258	0.18746	0.49911	0.028
V96	0.13514	0.29914	0	0.10299	0.32714	0.13559
V97	0.06043	0.01833	0	0.13719	0.75988	0.02417
V98	0.08474	0.07471	0	0.6496	0.16166	0.0293
V99	0.06653	0.02813	0	0.7874	0.09831	0.01963
V100	0.09144	0.01325	0.36387	0.31261	0.16025	0.05858
V101	0.09293	0.29874	0.35512	0.15779	0.03747	0.05795
V102	0.51412	0.05425	0.16106	0.06763	0.05905	0.14389
V103	0.42508	0.05425	0.06179	0.19615	0.12504	0.13769
V104	0.09387	0.0088	0.14644	0.62476	0.09026	0.03586
V105	0.24032	0.02813	0.13881	0.04473	0.04625	0.50176
V106	0.14774	0.01101	0.53398	0.06401	0.00312	0.24014
V107	0.12629	0.49373	0.19886	0.06909	0.05296	0.05907
V108	0.20043	0.04638	0.05904	0.0585	0.24129	0.39436
V109	0.21119	0.0312	0.04897	0.04897	0.22664	0.43303
V110	0.11677	0.14637	0.59477	0.07299	0	0.06911
V111	0.08302	0.02005	0.75923	0.09627	0	0.04144
V112	0.09539	0.25573	0	0.51041	0.10006	0.03841
V113	0.09797	0.08549	0.52151	0.11459	0.13378	0.04666
V114	0.16942	0.00909	0.5582	0.2067	0	0.05658
V115	0.33841	0.08055	0.06022	0.08029	0.18581	0.25472
V116	0.5367	0.04827	0.08953	0.10722	0.07022	0.14806
V117	0.37681	0.03788	0.01042	0.14713	0.32376	0.104
V118	0.10294	0.51137	0.09239	0.09659	0.12887	0.06783
V119	0.10469	0.60029	0.03606	0.09912	0.08332	0.07651
V120	0.13401	0.17367	0.05962	0.40946	0.16039	0.06285
V121	0.28763	0.0324	0.05047	0.27885	0.07377	0.27689
V122	0.23324	0.03746	0	0.53488	0.13177	0.06264
V123	0.31376	0.03465	0.04728	0.09512	0.19456	0.31464
V124	0.08807	0.00424	0.17177	0.09513	0.6056	0.03518
V125	0.10594	0.13577	0.53901	0.12953	0.00181	0.08794
V126	0.19782	0.22018	0.09987	0.05637	0.06346	0.3623
V127	0.10992	0.00368	0.67596	0.16567	0	0.04477
V128	0.25371	0.22387	0.10194	0.1963	0.13098	0.09319
V129	0.08585	0.01998	0.70297	0.14625	0	0.04494
V130	0.34459	0.12842	0.03773	0.26574	0.11283	0.1107
V131	0.11051	0.01147	0	0.0903	0.67462	0.1131
V132	0.10308	0.37452	0.31543	0.07015	0.07963	0.05718
V133	0.11967	0.16943	0.45087	0.14825	0.06367	0.0481
V134	0.17309	0.48652	0.02916	0.07364	0.1513	0.0863
V135	0.13651	0.01534	0.62007	0.07438	0.03684	0.11687
V136	0.13293	0.52953	0.07737	0.08142	0.10404	0.07471
V137	0.10547	0.14649	0.4339	0.09452	0.17975	0.03987
V138	0.1804	0.01555	0.01968	0.38359	0.15488	0.2459
V139	0.14316	0.0541	0.09586	0.07459	0.42065	0.21164
V140	0.37747	0.20733	0.08923	0.12193	0.0795	0.12455
V141	0.2085	0.22562	0.10601	0.274	0.10051	0.08537
V142	0.14876	0.5241	0.0419	0.11151	0.07571	0.09802
V143	0.12741	0.06098	0.50786	0.14722	0.09418	0.06234
V144	0.20428	0.15387	0.06511	0.14845	0.06918	0.35911
V145	0.07343	0.01232	0	0.79176	0.08925	0.03324
V146	0.15721	0.02074	0	0.08452	0.64704	0.09048
V147	0.35184	0.08974	0.15602	0.09522	0.05358	0.25359
V148	0.09623	0.16018	0.62276	0.07054	0	0.05029
V149	0.16395	0.375	0.04617	0.07306	0.06697	0.27486
V150	0.0691	0.01334	0	0.7868	0.11095	0.0198
V151	0.18159	0.31581	0.05041	0.05863	0.08623	0.30734
V152	0.126	0.20605	0.33482	0.10436	0.14407	0.08471
V153	0.08251	0.03878	0.5052	0.30355	0.03451	0.03545
V154	0.31444	0.19498	0.07574	0.05003	0.06477	0.30004
V155	0.11898	0.29673	0.03523	0.07061	0.40003	0.07842
V156	0.08711	0.37606	0	0.07127	0.41964	0.04593
V157	0.16904	0.10378	0.0613	0.26786	0.08264	0.31539
V158	0.09655	0.05763	0.72819	0.06727	0	0.05037
V159	0.1632	0.20581	0.2617	0.21419	0.08096	0.07413
V160	0.10204	0.00415	0.73432	0.07336	0	0.08614
V161	0.0901	0.37985	0	0.31905	0.16588	0.04512
V162	0.10133	0.4162	0	0.16663	0.25245	0.06339
V163	0.09346	0.00356	0.78506	0.068	0	0.04992
V164	0.0949	0.29156	0.27765	0.16697	0.11604	0.05289
V165	0.10376	0.02776	0	0.09204	0.68143	0.09502
V166	0.1413	0.02126	0	0.18592	0.43834	0.21318
V167	0.08433	0.00598	0.31187	0.5018	0.06487	0.03116
V168	0.42778	0.04699	0.05641	0.25981	0.08066	0.12836
V169	0.09781	0.01251	0.57365	0.26351	0.00344	0.04907
V170	0.31364	0.04958	0.09697	0.30902	0.1366	0.09418
V171	0.18438	0.35738	0.05963	0.05278	0.07876	0.26708
V172	0.13997	0.06969	0.43889	0.22367	0.02211	0.10567
V173	0.11226	0.02306	0.67055	0.0727	0	0.12143
V174	0.40367	0.1202	0.0396	0.07147	0.24707	0.11799
V175	0.12426	0.50613	0.11134	0.08323	0.1132	0.06184
V176	0.08213	0.00255	0.78761	0.08624	0	0.04147
V177	0.18176	0.08164	0.26371	0.08788	0.18932	0.19568
V178	0.08219	0.04425	0	0.07968	0.75003	0.04385
V179	0.10892	0.01238	0	0.57668	0.17704	0.12499
V180	0.22983	0.0271	0.1604	0.38722	0.05875	0.13671
V181	0.35187	0.1226	0.09717	0.1137	0.12767	0.187
V182	0.09569	0.08392	0.62992	0.13191	0	0.05857
V183	0.07574	0.01318	0	0.80494	0.08518	0.02095
V184	0.2742	0.32763	0.0335	0.08644	0.18041	0.09782
V185	0.15304	0.40899	0.0361	0.07008	0.18492	0.14688
V186	0.07846	0.00365	0.49116	0.3766	0.02159	0.02854
V187	0.22777	0.38869	0.01707	0.08018	0.2026	0.08369
V188	0.17009	0.44748	0.04848	0.0805	0.07031	0.18314
V189	0.1102	0.06801	0.08985	0.0983	0.51818	0.11547
V190	0.10772	0.15765	0	0.08382	0.51305	0.13775
V191	0.1469	0.43806	0.04041	0.06235	0.08153	0.23074
V192	0.3463	0.2065	0.11506	0.08467	0.11782	0.12965
V193	0.2294	0.11909	0.0826	0.05332	0.06495	0.45065
V194	0.07536	0.02703	0	0.177	0.68018	0.04043
V195	0.08848	0.00237	0.59277	0.17168	0.1063	0.03841
V196	0.07036	0.01175	0	0.7688	0.12497	0.02412
V197	0.19232	0.01699	0	0.08326	0.64289	0.06454
V198	0.14324	0.31833	0.01626	0.18571	0.26801	0.06845
V199	0.09959	0.19435	0.02908	0.16143	0.46987	0.04567
V200	0.13183	0.01498	0.46169	0.27164	0.02066	0.0992
V201	0.07715	0.0137	0	0.78862	0.08185	0.03868
V202	0.15244	0.06355	0.3442	0.09897	0.15339	0.18745
V203	0.36966	0.05634	0.0409	0.33857	0.08643	0.1081
V204	0.21997	0.06176	0.08848	0.18338	0.06834	0.37807
V205	0.08754	0.02025	0.76125	0.08812	0	0.04284
V206	0.08164	0.04976	0.04611	0.67817	0.12047	0.02386
V207	0.27568	0.16823	0.06055	0.2543	0.09902	0.14221
V208	0.29123	0.09064	0.33943	0.10824	0.08089	0.08957
V209	0.22348	0.37012	0.04305	0.08349	0.07871	0.20116
V210	0.14666	0.02588	0.70259	0.06801	0	0.05686
V211	0.35879	0.05839	0.12159	0.06718	0.1987	0.19536
V212	0.09316	0.22514	0.13986	0.37415	0.12098	0.04672
V213	0.10927	0.06834	0.16095	0.10605	0.51377	0.04162
V214	0.49434	0.06207	0.09133	0.10828	0.10077	0.14323
V215	0.14846	0.47922	0.03879	0.08758	0.07204	0.1739
V216	0.15439	0.3953	0.24666	0.07506	0.06012	0.06847
V217	0.2337	0.01963	0.04516	0.13386	0.30518	0.26247
V218	0.10924	0.25807	0	0.48496	0.10961	0.03811
V219	0.50123	0.0476	0.10221	0.05619	0.07342	0.21935
V220	0.12602	0.02256	0	0.71699	0.09217	0.04226
V221	0.13322	0.53984	0.04615	0.12693	0.08335	0.0705
V222	0.12646	0.23455	0	0.19418	0.37733	0.06748
V223	0.14876	0.24992	0.22906	0.06273	0.0616	0.24794
V224	0.08722	0.00309	0.28519	0.08649	0.5073	0.0307
V225	0.27141	0.03843	0.09707	0.05158	0.05388	0.48763
V226	0.22693	0.06035	0.16409	0.29869	0.15871	0.09124
V227	0.4049	0.03519	0.05762	0.24335	0.08648	0.17246
V228	0.15914	0.20658	0.37295	0.11761	0.05479	0.08893
V229	0.17877	0.02088	0.28387	0.28718	0.15437	0.07492
V230	0.11471	0.1452	0.59803	0.07803	0	0.06404
V231	0.09573	0.02982	0	0.73989	0.10783	0.02673
V232	0.30634	0.03508	0.04086	0.28724	0.08799	0.24249
V233	0.50148	0.053	0.09538	0.11567	0.08327	0.1512
V234	0.33134	0.02788	0	0.08492	0.45605	0.09981
V235	0.11761	0.01401	0	0.72177	0.10677	0.03985
V236	0.14061	0.00811	0.11364	0.08815	0.49438	0.1551
V237	0.08859	0.00208	0.68939	0.18003	0	0.03992
V238	0.4071	0.03543	0.10096	0.12815	0.09498	0.23338
V239	0.35176	0.05464	0.11666	0.17814	0.1708	0.12799
V240	0.07526	0.20338	0	0.16968	0.51492	0.03676
V241	0.35437	0.15912	0.04342	0.20763	0.11896	0.11649
V242	0.26466	0.065	0.06982	0.20163	0.14096	0.25793
V243	0.10108	0.32039	0.3547	0.11135	0.0597	0.05277
V244	0.18	0.03303	0	0.06586	0.52039	0.20072
V245	0.47151	0.04284	0.09291	0.05426	0.08081	0.25767
V246	0.08714	0.04854	0.13376	0.39168	0.30157	0.03731
V247	0.27019	0.08836	0.05745	0.20341	0.0893	0.2913
V248	0.21128	0.04375	0	0.2516	0.40583	0.08755
V249	0.21464	0.15274	0.32087	0.13614	0.02902	0.14659
V250	0.07353	0.02824	0	0.78676	0.08609	0.02538
V251	0.10113	0.44304	0.11527	0.2092	0.07451	0.05684
V252	0.07507	0.01909	0	0.74469	0.13107	0.03009
V253	0.15032	0.0626	0	0.38024	0.18885	0.21799
V254	0.11269	0.22018	0.02409	0.22627	0.33981	0.07695
V255	0.26765	0.25702	0.0894	0.11406	0.11978	0.15208
V256	0.10275	0.62778	0.02564	0.07503	0.09798	0.07082
V257	0.12035	0.33225	0	0.09135	0.36989	0.08615
V258	0.09631	0.19819	0.08709	0.49689	0.07552	0.04601
V259	0.09773	0.44475	0.26454	0.08354	0.04329	0.06615
V260	0.14745	0.04765	0	0.08653	0.59873	0.11965
V261	0.34656	0.04779	0.05727	0.09331	0.25512	0.19996
V262	0.13072	0.01489	0.67854	0.08944	0.0404	0.04601
V263	0.09782	0.05791	0.51416	0.26723	0.01354	0.04934
V264	0.3891	0.05227	0.13884	0.08947	0.11494	0.21537
V265	0.08108	0.01162	0	0.1033	0.77022	0.03379
V266	0.26595	0.06112	0.09333	0.05293	0.06231	0.46436
V267	0.16575	0.51776	0.02689	0.12644	0.0869	0.07626
V268	0.54332	0.04966	0.09122	0.06592	0.07119	0.1787
V269	0.09244	0.05064	0.05847	0.65943	0.10814	0.03089
V270	0.22642	0.38823	0.04103	0.07967	0.17771	0.08693
V271	0.18028	0.12432	0.23897	0.06747	0.04965	0.33931
V272	0.08397	0.01223	0	0.14779	0.67983	0.07617
V273	0.10993	0.01044	0	0.15299	0.65945	0.0672
V274	0.20908	0.02994	0.18751	0.0974	0.04954	0.42653
V275	0.41765	0.18789	0.07687	0.07304	0.07938	0.16517
V276	0.18429	0.22052	0.09638	0.12103	0.09518	0.2826
V277	0.35493	0.04793	0.06083	0.06229	0.18582	0.2882
V278	0.15716	0.11151	0.04262	0.27037	0.3525	0.06586
V279	0.22152	0.06329	0.20687	0.0998	0.05435	0.35417
V280	0.13073	0.0157	0	0.711	0.09491	0.04766
V281	0.10381	0.61381	0.04836	0.09423	0.07578	0.06401
V282	0.07574	0.04466	0	0.13534	0.70717	0.03709
V283	0.08633	0.3513	0	0.07837	0.43166	0.05234
V284	0.11871	0.09438	0.23698	0.35068	0.0833	0.11595
V285	0.07199	0.02867	0	0.7829	0.09122	0.02521
V286	0.41123	0.06081	0.11481	0.22199	0.07163	0.11952
V287	0.08492	0.01854	0	0.15256	0.68246	0.06151
V288	0.18744	0.23419	0.04739	0.05993	0.1675	0.30355
V289	0.08733	0.08345	0.59388	0.17449	0.0163	0.04455
V290	0.08044	0.00792	0.14409	0.64675	0.08356	0.03724
V291	0.08446	0.03702	0	0.75291	0.09284	0.03277
V292	0.15135	0.08777	0	0.53012	0.18392	0.04684
V293	0.07046	0.05206	0	0.08925	0.75219	0.03604
V294	0.3515	0.05701	0.01637	0.07889	0.32202	0.17421
V295	0.2767	0.03092	0.0979	0.04379	0.06208	0.48861
V296	0.11575	0.30316	0.06235	0.28101	0.12731	0.11042
V297	0.24017	0.08136	0.08016	0.0523	0.06449	0.48152
V298	0.10189	0.56679	0.13174	0.07627	0.06311	0.0602
V299	0.16933	0.08273	0.60316	0.08285	0	0.06193
V300	0.44021	0.12908	0.10637	0.06402	0.06582	0.1945
V301	0.31256	0.33806	0.09014	0.0776	0.07884	0.1028
V302	0.09358	0.23423	0.02546	0.46932	0.13206	0.04535
V303	0.1004	0.524	0.05346	0.08248	0.17427	0.06539
V304	0.0804	0.01066	0	0.08215	0.79329	0.03351
V305	0.12717	0.01909	0.12485	0.41817	0.14336	0.16737
V306	0.32242	0.113	0.07666	0.05554	0.06294	0.36945
V307	0.17337	0.02428	0	0.08767	0.61663	0.09805
V308	0.06495	0.02072	0	0.80442	0.09081	0.0191
V309	0.09291	0.41465	0	0.35084	0.08933	0.05228
V310	0.15489	0.30925	0.22892	0.06768	0.05882	0.18043
V311	0.36901	0.03936	0.08942	0.05452	0.06271	0.38497
V312	0.14079	0.02325	0	0.3675	0.40892	0.05954
V313	0.29585	0.03914	0.07768	0.08553	0.06055	0.44124
V314	0.20646	0.0277	0	0.61207	0.09912	0.05465
V315	0.16076	0.52141	0.03317	0.06648	0.123	0.09517
V316	0.26576	0.03649	0.08186	0.10982	0.07602	0.43005
V317	0.12295	0.01491	0	0.61874	0.1173	0.1261
V318	0.07602	0.0199	0	0.77794	0.09199	0.03415
V319	0.26272	0.17278	0.21906	0.18512	0.05441	0.10591
V320	0.21217	0.17623	0.2759	0.16031	0.04365	0.13174
V321	0.09449	0.48691	6e-04	0.27643	0.09332	0.04826
V322	0.12145	0.00869	0.00337	0.09268	0.65105	0.12276
V323	0.09257	0.23925	0	0.36544	0.2649	0.03784
V324	0.1455	0.04621	0	0.24744	0.39665	0.16421
V325	0.13037	0.60648	0.04971	0.0682	0.07534	0.06991
V326	0.16321	0.54993	0.04396	0.06733	0.09585	0.07973
V327	0.13642	0.00557	0.7353	0.06884	0	0.05387
V328	0.17792	0.18131	0.12816	0.19097	0.26005	0.06159
V329	0.09247	0.00401	0.44033	0.08527	0.3293	0.04862
V330	0.08924	0.00285	0.77376	0.08601	0	0.04815
V331	0.42379	0.09435	0.10868	0.13055	0.07338	0.16924
V332	0.1606	0.07023	0.10713	0.07198	0.36893	0.22113
V333	0.09386	0.0226	0.3468	0.3777	0.10541	0.05363
V334	0.09137	0.33764	0.31085	0.16984	0.03939	0.05092
V335	0.16439	0.0266	0.62073	0.0749	0	0.11338
V336	0.24006	0.45843	0.06379	0.06549	0.08006	0.09218
V337	0.12122	0.16604	0	0.08316	0.5863	0.04328
V338	0.4511	0.03951	0.08459	0.06898	0.20633	0.14949
V339	0.14838	0.08812	0.30714	0.28535	0.05561	0.11539
V340	0.37553	0.23472	0.05701	0.09769	0.09624	0.13881
V341	0.21083	0.05213	0.0208	0.52239	0.12679	0.06707
V342	0.12464	0.02229	0	0.58825	0.12856	0.13626
V343	0.21518	0.15005	0.14861	0.07412	0.06483	0.34721
V344	0.11108	0.47756	0.00545	0.08644	0.20651	0.11296
V345	0.06463	0.01086	0	0.09073	0.80817	0.0256
V346	0.15668	0.02455	0	0.42068	0.33033	0.06776
V347	0.32082	0.13422	0.03147	0.13727	0.27266	0.10356
V348	0.15168	0.12387	0.52173	0.09034	0.05121	0.06117
V349	0.4405	0.09757	0.0927	0.14036	0.1016	0.12728
V350	0.30071	0.06022	0.13896	0.25464	0.06264	0.18283
V351	0.25886	0.08504	0.10383	0.07061	0.07118	0.41048
V352	0.13991	0.26446	0.00676	0.05688	0.303	0.229
V353	0.09458	0.16041	0.62928	0.07057	0	0.04517
V354	0.19097	0.05663	0.18282	0.06338	0.30009	0.2061
V355	0.08601	0.02952	0.76763	0.07887	0	0.03797
V356	0.3332	0.12642	0.06128	0.25	0.10194	0.12716
V357	0.25337	0.02561	0.33241	0.08877	0.2135	0.08634
V358	0.23005	0.02816	0.12304	0.07682	0.05869	0.48325
V359	0.14997	0.08717	0	0.55561	0.14603	0.06121
V360	0.3373	0.02787	0.01301	0.23742	0.26285	0.12154
V361	0.10078	0.64052	0.02659	0.08189	0.08589	0.06434
V362	0.09829	0.41738	0.01927	0.32468	0.09346	0.04692
V363	0.45044	0.09124	0.10273	0.06051	0.14503	0.15004
V364	0.19282	0.17015	0.05342	0.08226	0.15455	0.3468
V365	0.27462	0.32647	0.04214	0.17777	0.08101	0.09799
V366	0.1388	0.21905	0.3623	0.12809	0.09038	0.06138
V367	0.08463	0.01194	0	0.55563	0.30135	0.04645
V368	0.18075	0.13086	0.09398	0.0835	0.17228	0.33863
V369	0.09043	0.03713	0	0.13117	0.66333	0.07794
V370	0.1099	0.07542	0.51416	0.20322	0.0205	0.0768
V371	0.12597	0.21175	0	0.44405	0.08911	0.12911
V372	0.1137	0.50795	0.00612	0.08747	0.19227	0.0925
V373	0.49335	0.05632	0.09066	0.05551	0.06903	0.23513
V374	0.18348	0.02268	0.18157	0.47915	0.08397	0.04915
V375	0.30374	0.03126	0.1672	0.1182	0.27793	0.10166
V376	0.19835	0.06227	0.06612	0.1521	0.12367	0.3975
V377	0.11858	0.01481	0.29351	0.08088	0.43801	0.05421
V378	0.21446	0.08074	0.2047	0.05009	0.06988	0.38012
V379	0.35671	0.04132	0.1838	0.05264	0.04721	0.31832
V380	0.07003	0.04323	0	0.09669	0.7541	0.03595
V381	0.26561	0.04688	0.26067	0.30339	0.05017	0.07327
V382	0.06931	0.03489	0	0.25206	0.61422	0.02953
V383	0.19246	0.0487	0.31842	0.32492	0.05075	0.06475
V384	0.11071	0.02267	0.69995	0.09874	0.02091	0.04702
V385	0.2576	0.03718	0.10519	0.04377	0.0519	0.50435
V386	0.39194	0.06045	0.25681	0.07112	0.09211	0.12757
V387	0.20104	0.02611	0.02581	0.60234	0.09167	0.05303
V388	0.4748	0.07694	0.19109	0.06072	0.06102	0.13543
V389	0.30361	0.0952	0.08359	0.04743	0.06622	0.40394
V390	0.10804	0.04493	0	0.64322	0.11238	0.09142
V391	0.09372	0.02076	0	0.54651	0.28041	0.05861
V392	0.14934	0.04659	0.39391	0.16426	0.0151	0.23079
V393	0.13521	0.13685	0.29964	0.12244	0.14414	0.16172
V394	0.07636	0.01154	0	0.75222	0.13419	0.02568
V395	0.08313	0.0559	0.74728	0.07705	0	0.03664
V396	0.33004	0.07713	0.02577	0.34764	0.12581	0.09361
V397	0.21136	0.16435	0.08643	0.05656	0.09376	0.38754
V398	0.1144	0.50489	0.01258	0.09007	0.21375	0.06431
V399	0.09319	0.00313	0.72356	0.12246	0	0.05767
V400	0.18084	0.0402	0.02263	0.38252	0.08716	0.28665
V401	0.17129	0.02771	0.53728	0.08326	0.09077	0.0897
V402	0.10588	0.02264	0	0.74257	0.08686	0.04205
V403	0.18981	0.0147	0.01224	0.09102	0.37259	0.31965
V404	0.08482	0.0116	0.79575	0.06968	0	0.03815
V405	0.25657	0.29278	0.08958	0.11041	0.16163	0.08902
V406	0.19325	0.06779	0.15747	0.14247	0.19649	0.24252
V407	0.13752	0.02479	0.6143	0.06805	0	0.15535
V408	0.10494	0.09952	0	0.62096	0.08775	0.08683
V409	0.5362	0.07504	0.09017	0.05901	0.07288	0.1667
V410	0.55135	0.05797	0.0879	0.05936	0.08659	0.15682
V411	0.1986	0.02794	0.05221	0.26041	0.06791	0.39292
V412	0.36236	0.17798	0.08708	0.10206	0.16257	0.10796
V413	0.08129	0.10398	0	0.6751	0.11061	0.02901
V414	0.12634	0.07086	0	0.54782	0.20904	0.04594
V415	0.11185	0.016	0.24282	0.40425	0.13627	0.0888
V416	0.10197	0.12969	0	0.27527	0.39336	0.09972
V417	0.2424	0.02306	0.11979	0.15258	0.05473	0.40744
V418	0.09299	0.07591	0.29664	0.19794	0.27522	0.06129
V419	0.24751	0.05092	0.08399	0.04357	0.06328	0.51072
V420	0.2557	0.02871	0.08477	0.0514	0.06246	0.51696
V421	0.1021	0.05214	0	0.14483	0.64967	0.05126
V422	0.18539	0.25252	0	0.07664	0.41797	0.06748
V423	0.09718	0.14313	0	0.63912	0.0866	0.03396
V424	0.47137	0.11702	0.08712	0.1148	0.07187	0.13781
V425	0.07012	0.10061	0	0.07908	0.71267	0.03751
V426	0.20817	0.05659	0.20472	0.05691	0.04697	0.42663
V427	0.32615	0.12752	0.14883	0.17463	0.0841	0.13876
V428	0.21976	0.02866	0	0.59976	0.09269	0.05913
V429	0.08213	0.02492	0.02686	0.56284	0.26583	0.03742
V430	0.11276	0.07636	0.45156	0.25215	0.03029	0.07687
V431	0.08002	0.01083	0.77587	0.09737	0	0.0359
