Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V526	0	0.85723	0.09938	0	0.04339	0
V527	0.3849	0.04655	0.56855	0	0	0
V528	0.9002	0.05112	0.04869	0	0	0
V529	0.01883	0.10602	0	0.87515	0	0
V530	0	0.26593	0.41119	0.16054	0	0.16234
V531	0.94366	0.05634	0	0	0	0
V532	0.07873	0.03154	0.04719	0.74894	0.0936	0
V533	0.00548	0.01086	0.30428	0.02916	0.2983	0.35192
V534	0	0	0	0.75816	0.03703	0.20481
V535	0.60874	0.08151	0.17748	0.13226	0	0
V536	0	0.0117	0.81051	0.17779	0	0
V537	0	0.67688	0	0.32312	0	0
V538	0	0	0	0.43021	0	0.56979
V539	0	0.011	0	0.86893	0.12007	0
V540	0.39844	0.04496	0.34738	0.01216	0.19706	0
V541	0	0.2482	0	0.7518	0	0
V542	0	0.62043	0	0.37957	0	0
V543	0	0.01486	0.70345	0.03603	0.24566	0
V544	0	0	0	0	0	1
V545	0	0.72461	0.04831	0.03022	0.19686	0
V546	0.62102	0.09895	0	0.28003	0	0
V547	0	0.1096	0	0.54054	0.30349	0.04637
V548	0	0	0	0	0	1
V549	0.09932	0.02132	0.71369	0.08226	0	0.08341
V550	0	0.03389	0.37032	0.0098	0.586	0
