cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V180	0.02698	0.89988	0.07282	0.00031
V181	0.15994	0.11887	0.57541	0.14578
V182	0.30078	0.17157	0.47627	0.05138
V183	0.17025	0.81876	0.00566	0.00532
V184	0.96499	0.02117	0.0131	0.00074
V185	0.55767	0.42576	0.01141	0.00515
V186	0.11327	0.49746	0.27292	0.11635
V187	0.9459	0.0205	0.02776	0.00584
V188	0.05877	0.25321	0.00613	0.68189
V189	0.83324	0.02258	0.0174	0.12678
V190	0.65566	0.02335	0.31536	0.00562
V191	0.18203	0.19856	0.58468	0.03473
V192	0.30156	0.48439	0.05213	0.16192
V193	0.61701	0.03175	0.24267	0.10856
V194	0.03239	0.94328	0.00597	0.01836
V195	0.01404	0.05922	0.91809	0.00866
V196	0.01558	0.09348	0.02335	0.86759
V197	0.43172	0.0448	0.0309	0.49257
V198	0.05921	0.51633	0.3736	0.05086
V199	0.16874	0.02323	0.20027	0.60776
V200	0.12316	0.59764	0.02006	0.25914
V201	0.09025	0.58044	0.19465	0.13467
V202	0.01521	0.03298	0.79638	0.15544
V203	0.15733	0.43616	0.38793	0.01858
V204	0.00664	0.57213	0.00922	0.412
V205	0.0189	0.07397	0.89268	0.01446
V206	0.04657	0.10616	0.8402	0.00707
V207	0.13424	0.19424	0.0628	0.60872
V208	0.247	0.07068	0.66987	0.01245
V209	0.30144	0.4851	0.07033	0.14313
V210	0.07716	0.79626	0.08601	0.04057
V211	0.44061	0.01415	0.04025	0.50499
V212	0.50919	0.04299	0.42946	0.01837
V213	0.65862	0.02844	0.1139	0.19904
V214	0.34141	0.1505	0.17928	0.32882
V215	0.30348	0.09329	0.02488	0.57835
V216	0.05153	0.00395	0.0432	0.90133
V217	0.03913	0.51054	0.24282	0.2075
V218	0.09231	0.46435	0.17957	0.26376
V219	0.09987	0.67326	0.01259	0.21428
V220	0.0061	0.85802	0.00619	0.12969
V221	0.82587	0.01103	0.00515	0.15796
V222	0.32012	0.12357	0.3906	0.16571
V223	0.00679	0.13496	0.78949	0.06875
V224	0.9532	0.0197	0.02641	7e-04
V225	0.05075	0.89187	0.05215	0.00523
V226	0.30445	0.08478	0.59863	0.01214
V227	0.78709	0.01273	0.18877	0.0114
V228	0.79373	0.06232	0.0649	0.07906
V229	0.01965	0.05022	0.90819	0.02194
V230	0.02072	0.04263	0.04082	0.89584
V231	0.01446	0.28845	0.12386	0.57323
