B_cells	NK_cells	T_cells_CD4.	Monocytes
V322	0.22506	0.29331	0.14132	0.34031
V323	0.13069	0.01942	0.18833	0.66156
V324	0.61827	0.23076	0.11905	0.03192
V325	0.32055	0.54722	0.13057	0.00167
V326	0.01083	0.51368	0.18386	0.29163
V327	0.06115	0.14403	0.19593	0.5989
V328	0.08092	0.06267	0.71083	0.14558
V329	0.21205	0.11028	0.23661	0.44106
V330	0.38924	0.02085	0.35822	0.2317
V331	0.36986	0.08251	0.10824	0.4394
V332	0.05054	0.05678	0.26929	0.62338
V333	0.40847	0.08758	0.39678	0.10717
V334	0.35957	0.02247	0.37832	0.23965
V335	0.05036	0.31933	0.52311	0.1072
V336	0.20441	0.60466	0.09759	0.09333
V337	0.29189	0.36166	0.3289	0.01754
V338	0.01701	0.82149	0.12068	0.04082
V339	0.1542	0.03427	0.79396	0.01757
V340	0.07901	0.23066	0.53189	0.15843
V341	0.09341	0.04007	0.1723	0.69423
V342	0.25769	0.02312	0.59873	0.12047
V343	0.84839	0.04016	0.05476	0.05668
V344	0.63747	0.14768	0.21485	0
V345	0.07167	0.08553	0.8428	0
V346	0.25116	0.11728	0.32499	0.30658
V347	0.11321	0.00864	0.22183	0.65632
V348	0.08626	0.56733	0.22231	0.1241
V349	0.33855	0.16962	0.39532	0.09651
V350	0.07034	0.67929	0.25037	0
V351	0.05999	0.04896	0.44165	0.44939
V352	0.08303	0.05927	0.78359	0.07411
V353	0.79399	0.02779	0.08179	0.09643
V354	0.08174	0.59377	0.2909	0.0336
V355	0.28036	0.09244	0.46438	0.16282
V356	0.10411	0.02277	0.19933	0.67379
V357	0.13443	0.30811	0.32838	0.22908
V358	0.52482	0.09985	0.10077	0.27455
V359	0.55681	0.05414	0.0818	0.30726
V360	0.52462	0.36815	0.08092	0.02631
V361	0.00875	0.4175	0.56218	0.01158
V362	0.00527	0.82309	0.13304	0.03859
V363	0.18842	0.13224	0.47683	0.2025
V364	0.1773	0.09303	0.6438	0.08587
V365	0.31289	0.02059	0.0835	0.58303
V366	0.11211	0.58896	0.16748	0.13144
V367	0.55612	0.1363	0.04027	0.2673
V368	0.12524	0.62341	0.16758	0.08377
V369	0.05431	0.3683	0.57443	0.00296
V370	0.3003	0.26276	0.41832	0.01862
V371	0.21316	0.61608	0.10763	0.06313
V372	0.21457	0.05115	0.1984	0.53587
V373	0.10716	0.15257	0.48833	0.25195
V374	0.73214	0.03175	0.23611	0
V375	0.10213	0.04229	0.23067	0.62491
V376	0.1011	0.03567	0.19579	0.66743
V377	0.74635	0	0.05458	0.19906
V378	0.04224	0.05081	0.45452	0.45243
V379	0.35761	0.18415	0.06737	0.39087
V380	0.19323	0.07437	0.2659	0.46651
V381	0.68514	0.01453	0.13565	0.16468
V382	0.11899	0.07795	0.7907	0.01236
V383	0.76645	0.00566	0.09667	0.13122
V384	0.5269	0.07729	0.17812	0.21768
V385	0.77345	0.01874	0.12088	0.08692
V386	0.3281	0.00931	0.21425	0.44834
V387	0.54083	0.14693	0.22518	0.08705
V388	0.36477	0.2996	0.19669	0.13894
V389	0.41142	0.45017	0.07507	0.06333
V390	0.29675	0.24747	0.45578	0
V391	0.4297	0.10044	0.07112	0.39874
V392	0.40583	0.20834	0.21194	0.1739
V393	0.28056	0.22226	0.36928	0.1279
V394	0.13513	0.21295	0.19215	0.45978
V395	0.2334	0.35157	0.25501	0.16001
V396	0.05925	0.79259	0.10486	0.0433
V397	0.70739	0.08807	0.14403	0.0605
V398	0.43644	0.13081	0.15065	0.2821
V399	0.21092	0.48033	0.21708	0.09168
V400	0.01982	0.52637	0.1561	0.29771
V401	0.05892	0.18028	0.68826	0.07254
V402	0.75272	0.15999	0.08729	0
V403	0.09411	0.02757	0.1828	0.69553
V404	0.11386	0.20766	0.59435	0.08413
V405	0.25856	0.03044	0.23703	0.47397
V406	0.60042	0.23031	0.06233	0.10693
V407	0.01701	0.82149	0.12068	0.04082
V408	0.11209	0.24045	0.42787	0.21959
V409	0.03447	0.04015	0.16423	0.76116
V410	0.13232	0.71693	0.121	0.02975
V411	0.46707	0.02592	0.01803	0.48898
V412	0.17988	0.0959	0.50527	0.21896
V413	0.08543	0.43556	0.25228	0.22672
V414	0.062	0.45433	0.37729	0.10638
V415	0.433	0.03781	0.27189	0.2573
V416	0.05044	0.12255	0.82701	0
V417	0.38272	0.52137	0.07776	0.01816
V418	0.12373	0.10427	0.22248	0.54952
V419	0.10352	0	0.16994	0.72654
V420	0	0.78465	0.12219	0.09316
V421	0.17751	0.07341	0.64748	0.1016
V422	0.13428	0.08547	0.08744	0.6928
V423	0.11458	0.06178	0.78597	0.03767
V424	0.00274	0.08631	0.6381	0.27286
V425	0.07943	0.24348	0.58487	0.09222
V426	0.12096	0.08474	0.72782	0.06648
V427	0.09606	0.36116	0.26274	0.28004
V428	0.12731	0.65328	0.14285	0.07656
V429	0.09609	0	0.17721	0.72669
V430	0.69174	0.16066	0.05682	0.09078
V431	0.20305	0.04523	0.47088	0.28085
V432	0.1719	0.09276	0.13408	0.60126
V433	0.09865	0.64654	0.07422	0.18059
V434	0.3601	0.07371	0.11895	0.44723
V435	0.49938	0.00817	0.175	0.31745
V436	0.3964	0.00747	0.18132	0.41481
V437	0.26985	0.21548	0.06486	0.4498
V438	0.57461	0.15439	0.07688	0.19412
V439	0.10572	0.11545	0.08921	0.68963
V440	0.48587	0.03645	0.08921	0.38847
V441	0.09419	0.15136	0.58889	0.16556
V442	0.31791	0.31145	0.19127	0.17937
V443	0.6934	0.00662	0.13502	0.16497
V444	0.07167	0.08553	0.8428	0
V445	0.56899	0.03681	0.35248	0.04173
V446	0.07662	0.70084	0.15086	0.07167
V447	0.57847	0.09959	0.21544	0.1065
V448	0.06274	0.07317	0.27405	0.59004
V449	0.52265	0.05575	0.31871	0.1029
V450	0.18036	0.71542	0.10421	0
V451	0.83796	0.07072	0.02255	0.06878
V452	0.1134	0.00981	0.18518	0.69161
V453	0.73107	0.07863	0.10996	0.08034
V454	0.0146	0.7911	0.15991	0.03439
V455	0.55602	0.04981	0.3227	0.07147
V456	0.32136	0.13267	0.39914	0.14683
V457	0.02814	0.07111	0.13233	0.76842
V458	0.29769	0.21418	0.0641	0.42403
V459	0.04878	0.67995	0.18624	0.08502
V460	0.83484	0.014	0.08767	0.06349
V461	0.158	0.05496	0.09094	0.6961
V462	0.36773	0.23835	0.03427	0.35965
V463	0.26146	0.41783	0.21958	0.10113
V464	0.50571	0.09944	0.04539	0.34946
V465	0.39652	0.37912	0.08473	0.13963
V466	0.55957	0.17928	0.04334	0.21781
V467	0.32072	0.49231	0.15087	0.03611
V468	0.47703	0.35478	0.11067	0.05752
V469	0.04773	0.18103	0.35026	0.42099
V470	0.50913	0.12633	0.22032	0.14422
V471	0.3038	0.10473	0.10295	0.48852
V472	0.34254	0.30856	0.04123	0.30767
V473	0.13125	0.48093	0.37807	0.00975
V474	0.18769	0	0.19	0.62231
V475	0.20892	0.35965	0.15113	0.2803
V476	0.22758	0.00845	0.14928	0.61469
V477	0.55697	0.04686	0.24189	0.15428
V478	0.16576	0.51854	0.07977	0.23593
V479	0.03772	0.12557	0.75427	0.08245
V480	0.12336	0.28647	0.12833	0.46184
V481	0.17038	0.06101	0.74617	0.02244
V482	0.63481	0.15748	0.1566	0.0511
V483	0.184	0.10895	0.15508	0.55198
V484	0.09062	0.0858	0.12615	0.69743
V485	0.15841	0.63478	0.09205	0.11476
V486	0.28254	0.24615	0.19071	0.28059
V487	0.14522	0.04694	0.1786	0.62925
V488	0.01231	0.03962	0.85043	0.09764
V489	0.22828	0.13273	0.63261	0.00638
V490	0.3438	0.28821	0.12945	0.23855
V491	0.43051	0.4095	0.09644	0.06356
V492	0.07366	0.70449	0.2202	0.00165
V493	0.17188	0	0.04793	0.78019
V494	0.206	0.1721	0.51192	0.10998
V495	0.24314	0.53364	0.21092	0.01231
V496	0.29481	0.5985	0.05964	0.04705
V497	0.06363	0.03711	0.85901	0.04025
V498	0.33922	0.10174	0.1195	0.43954
V499	0.57377	0.24425	0.17187	0.01011
V500	0.13012	0.15203	0.67744	0.04041
V501	0.02612	0	0.19991	0.77397
V502	0.51293	0.25732	0.20031	0.02945
V503	0.2292	0.10187	0.26091	0.40802
V504	0.25353	0.59613	0.08733	0.06301
V505	0.21699	0.21071	0.30099	0.27131
V506	0.10963	0.25305	0.46927	0.16805
V507	0.56761	0.10434	0.16634	0.16171
V508	0.68742	0.16044	0.08594	0.06621
V509	0.23933	0.08694	0.50406	0.16967
V510	0.23962	0.45204	0.30834	0
V511	0.08876	0.37939	0.13152	0.40032
V512	0.28337	0.04751	0.15753	0.51159
V513	0.10938	0.55392	0.27961	0.05709
V514	0.08362	0.1116	0.0648	0.73998
V515	0.70459	0.06808	0.09201	0.13532
V516	0.8372	0.10131	0.02591	0.03558
V517	0.09279	0.0364	0.32022	0.55059
V518	0.86383	0.06949	0.01695	0.04972
V519	0.07292	0.74011	0.09649	0.09048
V520	0.06762	0.0192	0.63083	0.28235
V521	0.52304	0.06569	0.37184	0.03943
V522	0.02884	0.15146	0.58567	0.23402
V523	0.34929	0.13305	0.29469	0.22297
V524	0.04057	0.65938	0.27081	0.02924
V525	0.28717	0.19701	0.09182	0.424
V526	0.60023	0.08421	0.1209	0.19466
V527	0.22769	0.04061	0.42488	0.30682
V528	0.14151	0.73113	0.07491	0.05245
V529	0.10931	0.07117	0.29205	0.52747
V530	0.02969	0.22245	0.65578	0.09209
V531	0.06596	0.72985	0.20419	0
V532	0.20744	0.30227	0.09813	0.39216
V533	0.28837	0.32068	0.19544	0.1955
V534	0.04564	0.05554	0.68913	0.2097
V535	0.54857	0	0.06312	0.38831
V536	0.22296	0	0.41648	0.36056
V537	0.5484	0.23949	0.19728	0.01484
V538	0.4525	0.05293	0.14569	0.34888
V539	0.27384	0.38268	0.21609	0.12739
V540	0.22429	0.58776	0.15225	0.03569
V541	0.04852	0.45844	0.15257	0.34047
V542	0.22216	0.1355	0.30175	0.34059
V543	0.80673	0.0086	0.05807	0.1266
V544	0.153	0.09476	0.24374	0.5085
V545	0.37275	0.13803	0.13255	0.35668
V546	0.10047	0.73544	0.16409	0
V547	0.07539	0.55104	0.36468	0.00889
V548	0.18827	0.64343	0.1683	0
V549	0.31904	0.06828	0.59257	0.02011
V550	0.58362	0.04369	0.01759	0.3551
V551	0.20415	0.62406	0.11784	0.05395
V552	0.01105	0.48613	0.1026	0.40022
V553	0.23833	0.17058	0.57846	0.01262
V554	0.13065	0.09533	0.11324	0.66078
V555	0.11566	0.2289	0.37484	0.28061
V556	0	0.0885	0.85179	0.05971
V557	0.759	0.0348	0.04809	0.15811
V558	0.10722	0.67043	0.11623	0.10612
V559	0.05293	0.67998	0.2671	0
V560	0.65014	0.28536	0.03614	0.02836
V561	0.00454	0.08649	0.86083	0.04814
V562	0.7159	0.01049	0.15888	0.11473
V563	0.25173	0.03471	0.69455	0.019
V564	0.09651	0.12119	0.76392	0.01838
V565	0.14421	0.25769	0.40446	0.19364
V566	0.65964	0.10169	0.03533	0.20334
V567	0.24125	0.3998	0.09576	0.26319
V568	0.29081	0	0.13528	0.5739
V569	0.6603	0.0457	0.01172	0.28228
V570	0.05119	0.28951	0.60152	0.05779
V571	0.75457	0.12673	0.02966	0.08904
V572	0.42596	0.03289	0.44197	0.09918
V573	0.12547	0.17161	0.08196	0.62095
V574	0.07816	0.66037	0.25124	0.01024
V575	0.06398	0.09063	0.21742	0.62798
V576	0.18788	0.67126	0.12545	0.01541
V577	0.09262	0.05285	0.28683	0.5677
V578	0.08691	0.10356	0.65438	0.15515
V579	0.04432	0.73527	0.18973	0.03067
V580	0.21223	0	0.19836	0.58941
V581	0.15422	0.10309	0.06173	0.68096
V582	0.54995	0.14562	0.07827	0.22617
V583	0.03142	0.08137	0.60246	0.28475
V584	0.48269	0.16335	0.3152	0.03875
V585	0.05339	0.03475	0.48305	0.42882
V586	0.24478	0.04627	0.62101	0.08794
V587	0.27173	0.05112	0.64363	0.03352
V588	0.60109	0.04746	0.06909	0.28237
V589	0.09753	0.68252	0.15636	0.06359
V590	0.0881	0.64569	0.26621	0
V591	0.01788	0.05017	0.29503	0.63691
V592	0.17954	0.08155	0.73891	0
V593	0.55556	0	0.22651	0.21792
V594	0.33043	0.27572	0.35685	0.037
V595	0.11893	0.04355	0.13021	0.70731
V596	0.06607	0.27203	0.29367	0.36823
V597	0.01055	0.52179	0.39541	0.07225
V598	0.04981	0.15674	0.7739	0.01955
V599	0.58344	0.28722	0.0889	0.04044
V600	0.35456	0.41735	0.11457	0.11352
V601	0.19738	0.25683	0.15534	0.39044
V602	0.12737	0.0549	0.10538	0.71235
V603	0.05076	0.34104	0.10331	0.5049
V604	0.48064	0.13279	0.35431	0.03227
V605	0.08749	0.31635	0.42869	0.16748
V606	0.67395	0.15353	0.04592	0.1266
V607	0.61224	0.01301	0.15555	0.2192
V608	0.23123	0.17159	0.40228	0.1949
V609	0.05789	0.23529	0.30375	0.40307
V610	0.70403	0.02548	0.13485	0.13564
V611	0.32814	0	0.12934	0.54253
V612	0.05038	0.13356	0.74773	0.06833
V613	0.06766	0.32141	0.58042	0.03051
V614	0.69782	0.06859	0.09153	0.14205
V615	0.20771	0.06857	0.07516	0.64856
V616	0.11505	0.60605	0.13147	0.14743
