Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V22	0	0	0.01966	0.00389	0.0503	0.01086	0.02608	0.16353	0.0233	0.70237
V23	0.19679	0.03377	0.49977	0.03324	0.06853	0.01442	0.02467	0	0	0.12881
V24	0.0099	0.5579	0.08504	0.00405	0.09808	0.01265	0.0824	0.0506	0.0994	0
V25	0.00629	0.08756	0.04131	0.01635	0.11518	0.09389	0.041	0	0.12359	0.47482
V26	0.00485	0.00385	0.11975	0.03009	0.12266	0.02349	0.04138	0.65393	0	0
V27	0	0.03034	0.02277	0.00432	0.33532	0.00547	0.04507	0	0	0.55671
V28	0.18916	0	0.03094	0	0.03177	0.01598	0.04511	0.00828	0	0.67876
V29	0	0.61247	0.04292	0.0038	0.08419	0.08908	0.01955	0.01108	0.01727	0.11963
V30	0	0.01093	0.1354	0.0228	0.10844	0.23416	0.26901	0	0.218	0.00127
V31	0	0.33312	0.23705	0.01937	0.13689	0.01544	0.01924	0.22177	0.01429	0.00283
V32	0.42359	0.0188	0.06799	0.00029	0.29388	0.03965	0.06274	0	0.08663	0.00644
V33	0.01283	0.04367	0.26272	0.37196	0.0847	0.01592	0.19803	0	0.01017	0
V34	0	0.02522	0.02234	0.00279	0.2071	0.00402	0.03247	0.00124	0.02527	0.67954
V35	0.00138	0.75625	0.05783	0.00152	0.08937	0.01964	0.02584	0.01242	0.02975	0.006
V36	0.04524	0.01358	0.05666	0.0231	0.11414	0.02658	0.69923	0.01308	0.00839	0
V37	0	0.48889	0.04857	0.00711	0.10364	0.01469	0.28072	0.01831	0.0251	0.01297
V38	0.09886	0.00741	0.09901	0.14053	0.09841	0.01762	0.52204	0	0.01611	0
V39	0.06034	0.00866	0.10565	0.1401	0.1268	0.01709	0.51955	0.00557	0.01451	0.00173
V40	0.07464	0.04252	0.63955	0.0481	0.15705	0.01186	0.02426	0	0.00202	0
V41	0.50762	0.05312	0.09277	0	0.08187	0.0053	0.03497	0	0.21731	0.00704
V42	0	0.54832	0.04864	0.00326	0.29289	0.01192	0.01838	0	0.02327	0.05332
V43	0.10272	0.02764	0.14297	0.07065	0.24393	0.04214	0.232	0.01042	0.12755	0
V44	0.00191	0.01782	0.55976	0.04668	0.0902	0.01615	0.02404	0.24092	0.00251	0
V45	0	0.00746	0.07014	0.01685	0.11764	0.01367	0.25137	0	0.47524	0.04762
V46	0.11433	0.08447	0.08687	0.15888	0.07396	0.00726	0.02622	0.0023	0.00098	0.44472
V47	0.00961	0.00095	0.06427	0.02768	0.10866	0.02979	0.73533	0	0.01287	0.01085
V48	0.00143	0.00393	0.0275	0.00275	0.0458	0.00272	0.03242	0	0.05286	0.83059
V49	0.17516	0	0.06165	0.02342	0.10464	0.01908	0.03188	0.58417	0	0
V50	0.26309	0.16594	0.06493	0.00173	0.09679	0.37316	0.02469	0	0.00967	0
V51	0.11343	0.02255	0.56117	0.03907	0.13684	0.01122	0.02975	0.03422	0.04239	0.00937
V52	0	0.0226	0.22398	0.26056	0.09094	0.01734	0.36908	0	0.0155	0
V53	0.34124	0.00459	0.13859	0.073	0.07129	0.00695	0.0346	0.08932	0	0.24043
V54	0	0.02858	0.05797	0.01195	0.26208	0.60904	0.02904	0	0.00134	0
V55	0	0.05445	0.20182	0.52985	0.12605	0.02085	0.05092	0	0.01273	0.00333
V56	0.10057	0.02934	0.52242	0.05182	0.14073	0.12334	0.02324	0	0	0.00854
V57	0	0.03009	0.5422	0.18352	0.08469	0.01878	0.02832	0.01231	0.07832	0.02176
V58	0	0.18691	0.12962	0.12112	0.10039	0.41291	0.03582	0	0.01323	0
V59	0.02554	0.05038	0.05874	0.02386	0.10301	0.02778	0.69894	0	0.01176	0
V60	0.62691	0.00427	0.08057	0	0.12525	0.00418	0.0323	0	0.12652	0
V61	0	0.00632	0.10006	0.03425	0.11493	0.71301	0.03058	0	0.00086	0
V62	0.01096	0	0.03135	0.01916	0.07104	0.00956	0.35915	0	0.0254	0.47337
V63	0	0.22328	0.06605	0.00665	0.22498	0.42072	0.02952	0	0.01243	0.01638
V64	0.04337	0.02065	0.3377	0.21511	0.0838	0.0216	0.02538	0.1922	0	0.0602
V65	0.04253	0.03693	0.15056	0.28398	0.09211	0.01515	0.08201	0.1802	0.09621	0.02031
V66	0	0.06899	0.0391	0.00575	0.5655	0.02924	0.04827	0.00888	0.02201	0.21226
V67	0	0.1646	0.46789	0.06629	0.08918	0.04542	0.09137	0.00103	0.04744	0.02678
V68	0.00725	0.018	0.0711	0.01116	0.13708	0.01475	0.02626	0.23907	0.47535	0
V69	0.00663	0.04489	0.7477	0.0697	0.08945	0.01342	0.02389	0	0.00431	0
V70	0.61741	0.00147	0.15145	0.00289	0.0676	0.0275	0.05926	0	0.07241	0
V71	0.02566	0.00165	0.06614	0.03232	0.1221	0.02318	0.03468	0.67236	0	0.02191
V72	0.17345	0.02608	0.09697	0.18981	0.19442	0.00859	0.02913	0	0.00996	0.27158
V73	0.02303	0.10042	0.05376	0.01562	0.73971	0.02459	0.03598	0	0.00691	0
V74	0	0	0.06307	0.12291	0.0387	0.02925	0.02593	0	0	0.72015
V75	0	0.09621	0.25744	0.33678	0.10344	0.01959	0.02232	0	0.16422	0
V76	0	0.01611	0.07454	0.01691	0.11317	0.74251	0.03317	0	0.00359	0
V77	0	0.01702	0.12068	0.24822	0.09441	0.22821	0.28493	0	0.00653	0
V78	0	0.39792	0.07298	0.00853	0.10215	0.02027	0.29063	0	0.01436	0.09315
V79	0	0.03811	0.12952	0.22654	0.1004	0.22391	0.03106	0	0.22711	0.02335
V80	0.29039	0	0.03933	0.00364	0.04884	0.00274	0.05364	0	0.0393	0.52212
V81	0	0.03415	0.08879	0.13674	0.22673	0.48389	0.0269	0	0.0028	0
V82	0.03565	0.46054	0.11416	0.19558	0.08958	0.02631	0.01747	0.04271	0.018	0
V83	0.01089	0.07693	0.18369	0.3844	0.10766	0.0164	0.02525	0.18798	0.0068	0
V84	0.01522	0.00862	0.07122	0.03852	0.19174	0.45786	0.21533	0	0.00149	0
V85	0.14006	0.00911	0.39239	0.03252	0.06134	0.00834	0.02723	0	0	0.32901
V86	0.21935	0.03371	0.34414	0.27289	0.07718	0.01783	0.02742	0	0.00748	0
V87	0	0.0404	0.08464	0.0143	0.15528	0.01164	0.02494	0	0.6688	0
V88	0	0.31232	0.17225	0.37228	0.08331	0.01452	0.02598	0	0.01935	0
V89	0.00513	0	0.06548	0.05085	0.11117	0.02099	0.67643	0.06165	0.00831	0
V90	0	0.05215	0.32333	0.02663	0.05016	0.02251	0.02294	0	0	0.50227
V91	0.01459	0.03527	0.74617	0.06323	0.09505	0.01295	0.02354	0	0.0084	8e-04
V92	0.0076	0.00876	0.06328	0.02574	0.10887	0.02847	0.70236	0	0.05492	0
V93	0	0.04416	0.12032	0.01349	0.12348	0.01367	0.23213	0.00497	0.44777	0
V94	0.7443	0	0.10319	0	0.06196	0.02523	0.05024	0.01508	0	0
V95	0.00416	0.00608	0.05669	0.0247	0.12066	0.02141	0.52309	0.23156	0.01165	0
V96	0.00236	0.13252	0.39291	0.31103	0.08292	0.02624	0.02159	0.00306	0.02737	0
V97	0.00414	0	0.05204	0.02231	0.09392	0.01861	0.65942	0	0.01473	0.13484
V98	0	0.24323	0.05152	0.04459	0.2161	0.02429	0.05472	0.06581	0.14713	0.15261
V99	0.48612	0	0.08245	0.00027	0.08994	0.00611	0.09967	0	0.23546	0
V100	0.15587	0.02195	0.11687	0.16885	0.11202	0.26244	0.04008	0	0.11475	0.00718
V101	0	0	0.01415	0.00216	0.03638	0.05624	0.14119	0.0153	0	0.73458
V102	0.03291	0.20247	0.04652	0.00661	0.16721	0.27674	0.15205	0.08932	0.01051	0.01565
V103	0.0572	0.02544	0.08524	0.01264	0.12675	0.01098	0.02577	0	0.65327	0.0027
V104	0.01483	0.03562	0.742	0.05876	0.08493	0.01311	0.02384	0	0.02693	0
V105	0.29798	0	0.15274	0.01797	0.08865	0.13363	0.02785	0.28118	0	0
V106	0.00211	0.58083	0.2378	0.0143	0.08402	0.03159	0.01465	0	0.02134	0.01336
V107	0.22586	0.18556	0.06488	0.00757	0.3074	0.02257	0.03137	0.02207	0.13272	0
V108	0	0	0.06344	0.11296	0.0696	0.3068	0.02582	0.01058	5e-04	0.41031
V109	0	0.03119	0.07133	0.02055	0.11559	0.71479	0.03757	0	0.00898	0
V110	0.0026	0.09937	0.052	0.01109	0.73489	0.01095	0.02919	0.05306	0.00685	0
V111	0.00638	0.00736	0.0581	0.03027	0.17799	0.02009	0.68057	0	0.01054	0.0087
V112	0	0	0.04365	0.01645	0.08351	0.01494	0.5357	0	0.04914	0.25661
V113	0.00303	0.00402	0.06322	0.00414	0.10787	0.05056	0.03851	0.01062	0.52683	0.1912
V114	0.00827	0.02763	0.09353	0.00845	0.13049	0.01132	0.02547	0	0.69078	0.00405
V115	0	0.73595	0.06504	0.00238	0.08923	0.01361	0.03226	0	0.04259	0.01895
V116	0.39808	0.07246	0.07369	0.00463	0.08313	0.01759	0.03961	0.3108	0	0
V117	0.01973	0.00117	0.06422	0.02773	0.10938	0.0229	0.74152	0	0.01336	0
V118	0.01624	0.00332	0.07164	0.01479	0.10967	0.74018	0.03869	0.00501	0.00047	0
V119	0	0.05171	0.17435	0.40721	0.09373	0.15545	0.04281	0	0.07475	0
V120	0.54513	0.00129	0.26648	0.01276	0.06738	0.07697	0.02998	0	0	0
V121	0.02517	0.08724	0.27367	0.02985	0.09971	0.10812	0.30605	0.00359	0.00822	0.05838
V122	0	0.0287	0.16558	0.0141	0.1233	0.05608	0.1393	0	0.47099	0.00195
V123	0.01081	0.03902	0.04789	0.0215	0.44356	0.0163	0.02974	0.36132	0.02987	0
V124	0.62708	0.03358	0.06909	0	0.06677	0.00595	0.03633	0.1612	0	0
V125	0	0.15664	0.14482	0.03594	0.11117	0.12324	0.03715	0.38538	0.00566	0
V126	0.00138	0.13976	0.0533	0.0101	0.68107	0.01084	0.02732	0.03796	0.03827	0
V127	0.00115	0.02441	0.53175	0.04207	0.09016	0.01453	0.20791	0	0.087	0.00104
V128	0	0.17451	0.41403	0.02997	0.30364	0.05243	0.02113	0	0.0043	0
V129	0.0038	0.08372	0.13822	0.16977	0.16734	0.01899	0.02373	0	0.3808	0.01363
V130	0.00166	0.02288	0.47943	0.0425	0.09276	0.01772	0.02478	0.31827	0	0
V131	0.01316	0.34001	0.40752	0.07628	0.08306	0.01918	0.02355	0	0.03724	0
V132	0.09524	0	0.06006	0.01948	0.1498	0.01747	0.59317	0.05991	0.00488	0
V133	0	0.03548	0.09551	0.16888	0.10549	0.1182	0.08537	0.39108	0	0
V134	0.00519	0.04364	0.21075	0.05197	0.24623	0.01118	0.17335	0	0.01347	0.24423
V135	0	0.17033	0.20268	0.01461	0.11889	0.01177	0.03437	0	0.44736	0
V136	0	0.4968	0.06906	0.11065	0.07736	0.01135	0.01735	0	0.0188	0.19864
V137	0	0.00879	0.06896	0.0249	0.12589	0.2819	0.43448	0	0.05509	0
V138	0.00674	0.0133	0.04541	0.01388	0.08813	0.01324	0.4736	0	0.03388	0.31182
V139	0.50176	0.00962	0.08016	0.00383	0.13404	0.06989	0.02871	0	0.172	0
V140	0.01231	0.0431	0.38024	0.36201	0.10606	0.05266	0.03039	0	0.00749	0.00573
V141	0	0.05279	0.20981	0.547	0.08819	0.03386	0.02571	0	0.01315	0.02948
V142	0.00045	0.01203	0.10987	0.18427	0.09607	0.0191	0.54977	0	0.01094	0.01749
V143	0	0.70218	0.0685	0.04047	0.0954	0.01988	0.01451	0	0.0545	0.00456
V144	0.00155	0	0.06405	0.02787	0.10644	0.29548	0.49031	0.00884	0.00546	0
V145	0.01797	0.10891	0.17147	0.4027	0.0917	0.03573	0.0234	0.13394	0.0142	0
V146	0	0.00184	0.4283	0.03055	0.0698	0.02207	0.05764	0.07539	0	0.31441
V147	0	0.0158	0.0571	0.01063	0.20164	0.00863	0.02631	0.00953	0.42691	0.24346
V148	0.0056	0.03187	0.07936	0.00658	0.12603	0.04696	0.05179	0	0.6518	0
V149	0	0.04829	0.17871	0.44137	0.09118	0.01407	0.02394	0.07008	0.13237	0
V150	0.04228	0	0.02273	0.00145	0.10746	0.0072	0.03213	0	0.01424	0.7725
V151	0	0	0.03809	0.00278	0.03278	0.04802	0.02651	0	0	0.85182
V152	0.00061	0	0.05101	0.01973	0.11163	0.01918	0.03844	0.59099	0	0.16841
V153	0.0024	0.08894	0.05117	0.01185	0.72434	0.01147	0.02911	0.0745	0.00622	0
V154	0.04266	0.04572	0.54688	0.22961	0.08043	0.0253	0.02394	0	0.00545	0
V155	0.03902	0	0.0633	0.0132	0.11319	0.10224	0.02838	0.42419	0.21648	0
V156	0.08561	0.02637	0.21758	0.02784	0.09605	0.39395	0.04528	0.02528	0.08204	0
V157	0	0.39604	0.06468	0.03914	0.24544	0.19707	0.0185	0	0.03303	0.0061
V158	0.23962	0.49368	0.06382	0.00465	0.12006	0.00975	0.03155	0.02075	0.01613	0
V159	0.01409	0.055	0.25246	0.04768	0.32141	0.03073	0.03181	0.0602	0	0.18663
V160	0.01174	0.74484	0.06026	0.00267	0.0912	0.01443	0.01559	0	0.03923	0.02003
V161	0	0.05797	0.21596	0.56084	0.09077	0.02129	0.02581	0	0.02736	0
V162	0	0	0.03713	0.00545	0.04097	0.00248	0.03018	0	0	0.88379
V163	0.0731	0.03236	0.70329	0.05129	0.07926	0.0236	0.02296	0.00359	0	0.01055
V164	0.00477	0.03183	0.75302	0.06277	0.08229	0.02444	0.03409	0	0.00669	9e-05
V165	0	0	0.25353	0.01949	0.06092	0.00567	0.02596	0	0	0.63442
V166	0.02636	0.11668	0.16969	0.42357	0.08216	0.01986	0.03622	0.04338	0.04905	0.03302
V167	0.72722	0.00025	0.09167	0.005	0.07474	0.00339	0.03529	0	0.06243	0
V168	0.04722	0.01365	0.05966	0.00998	0.10912	0.25334	0.03425	0.29309	0.17073	0.00895
V169	0	0	0.05661	0.10693	0.04894	0.12955	0.02497	0.00231	0	0.63069
V170	0.00874	0.02132	0.08675	0.00863	0.13194	0.01183	0.02558	0	0.70521	0
V171	0	0.00895	0.27402	0.07169	0.11866	0.33796	0.0589	0.03201	0.09781	0
V172	0.00263	0.0151	0.0682	0.02264	0.11161	0.14038	0.60288	0.00101	0.03555	0
V173	0.00478	0	0.03392	0.01192	0.06738	0.02374	0.44049	0	0.02285	0.39492
V174	0	0.09319	0.2803	0.29033	0.16385	0.0315	0.02935	0.00294	0.00561	0.10293
V175	0.67991	0.00188	0.18322	0.00788	0.07216	0.00406	0.05089	0	0	0
V176	0.16445	0	0.06339	0.00692	0.10415	0.59198	0.02894	0	0.04017	0
V177	0.55628	0	0.08754	0.07204	0.0635	0.00398	0.03242	3e-05	0.00449	0.17973
V178	0.17305	0	0.06047	0.02775	0.13315	0.50645	0.03505	0	0	0.06407
V179	0.15508	0.07226	0.05944	0.01473	0.64792	0.00991	0.03147	0	0.0091	1e-04
V180	0.37303	0.11926	0.13276	0.23593	0.07688	0.01519	0.03295	0	0.014	0
V181	0	0.15444	0.59267	0.04226	0.09875	0.01904	0.08749	0	0.00328	0.00208
V182	0	0.03219	0.05413	0.04026	0.3894	0.03926	0.02891	0.36422	0.05162	0
V183	0	0.16875	0.16751	0.41706	0.08312	0.02168	0.12804	0	0.01385	0
V184	0.15433	0	0.04833	0.01388	0.07591	0.45613	0.02743	0.0176	0	0.20639
V185	0.51223	0.00683	0.11386	0.14138	0.07772	0.0068	0.03069	0.05469	0.0558	0
V186	0.68379	0.01026	0.10492	0.07593	0.07045	0.00394	0.04489	0	0.00582	0
V187	0.61306	0	0.17345	0.01067	0.06732	0.00386	0.03759	0	0.05546	0.03859
V188	0.0705	0.16218	0.06005	0.06297	0.55969	0.01014	0.04111	0.00312	0.01603	0.01421
V189	0.71355	0.00014	0.10113	0.05415	0.06488	0.0146	0.03466	0	0.00474	0.01216
V190	0	0.02867	0.07503	0.00626	0.17806	0.08409	0.02411	0	0.60378	0
V191	0.00442	0.05998	0.16979	0.28843	0.37739	0.01292	0.06864	0.01065	0.00777	0
V192	0	0.0014	0.03294	0.00364	0.17745	0.00811	0.02753	0.00075	0	0.74819
V193	0.06493	0.03854	0.2511	0.2444	0.18009	0.01405	0.14556	0.04322	0.0181	0
V194	0	0.00193	0.06927	0.02299	0.10891	0.61437	0.17623	0.00425	0.00206	0
V195	0.02998	0.03461	0.05906	0.01766	0.16231	0.12487	0.52986	0.02705	0.01122	0.00338
V196	0.61	0.019	0.12062	0.13868	0.06787	0.00598	0.03349	0	0.00435	0
V197	0.00475	0.02399	0.10404	0.1655	0.12063	0.01683	0.04087	0.31303	0.21037	0
V198	0	0.06065	0.06257	0.01507	0.53985	0.21897	0.04842	0	0.05448	0
V199	0.01055	0.02283	0.07007	0.01737	0.22976	0.01346	0.14158	0	0.00204	0.49234
V200	0	0.03314	0.04969	0.01279	0.45212	0.11155	0.26591	0.07377	0.00103	0
V201	0.18	0.03689	0.06982	0.00351	0.10653	0.01002	0.11637	0	0.43448	0.04238
V202	0.00513	0.26215	0.44819	0.05318	0.08437	0.01316	0.08772	0	0.0461	0
V203	0	0.07963	0.37917	0.13462	0.09862	0.01983	0.10859	0	0.16704	0.0125
V204	0	0.19423	0.31751	0.22995	0.09019	0.08219	0.01876	0.04136	0.02582	0
V205	0.05111	0.04759	0.06298	0.01765	0.10633	0.03128	0.558	0.03985	0.08521	0
V206	0.22405	0.02117	0.53691	0.03796	0.09156	0.01009	0.03233	0	0.00124	0.04469
V207	0	0.10613	0.05149	0.04552	0.08819	0.00641	0.02954	0	0.14799	0.52471
V208	0	0.00695	0.08741	0.05595	0.11408	0.64232	0.02848	0	0.0648	0
V209	0.03367	0.08701	0.13276	0.01508	0.676	0.01759	0.02904	0	0.00797	0.00088
V210	0.05304	0.06449	0.10637	0.01186	0.57543	0.01835	0.03537	0.09911	0.02427	0.01171
V211	0	0.07419	0.62728	0.04442	0.09064	0.01883	0.0776	0.0171	0.04994	0
V212	0.07944	0.07441	0.0648	0.00858	0.1118	0.01459	0.03224	0.2757	0.33843	0
V213	0.10734	0.009	0.05756	0.0188	0.22061	0.53381	0.04228	0.00125	0	0.00934
V214	0	0.02421	0.04099	0.01536	0.28995	0.04365	0.47259	0	0.00469	0.10855
V215	0.01051	0.0026	0.06568	0.02852	0.11108	0.03074	0.73659	0	0.01428	0
V216	0	0.61172	0.0605	0.00325	0.24486	0.01226	0.02257	0.00556	0.02456	0.01472
V217	0.00853	0.18803	0.08494	0.07193	0.21502	0.21876	0.02255	0.03177	0.02384	0.13462
V218	0.02453	0	0.05745	0.01285	0.10608	0.52328	0.21852	0	2e-04	0.05709
V219	0.0022	0.00455	0.07578	0.07778	0.11836	0.02296	0.09946	0.59892	0	0
V220	0	0.03934	0.13969	0.26803	0.10677	0.01306	0.02349	0.03729	0.37233	0
V221	0.11249	0.08794	0.32008	0.02569	0.08959	0.01075	0.04809	0.05125	0.14564	0.10849
V222	0.00884	0.02306	0.67483	0.04979	0.08163	0.14036	0.0215	0	0	0
V223	0.00089	0.02312	0.6932	0.05145	0.08627	0.06896	0.0761	0	0	0
V224	0	0.03204	0.59916	0.08341	0.08867	0.01888	0.02105	0.04174	0.11505	0
V225	0	0.02983	0.39052	0.27622	0.08706	0.02907	0.02427	0.16141	0.00163	0
V226	0.00139	0.66351	0.054	0.00314	0.10329	0.01415	0.0214	0.11493	0.02317	0.00103
V227	0.00495	0.04679	0.60964	0.0538	0.23726	0.01271	0.0243	0	0.01055	0
V228	0.01005	0.54576	0.11051	0.01163	0.09618	0.0129	0.02185	0.11185	0.06957	0.00969
V229	0.59617	0	0.06624	0	0.06647	0.21712	0.04707	0.00692	0	0
V230	0	0.00858	0.09595	0.23754	0.05589	0.01497	0.11743	0	0.01134	0.4583
V231	0.01185	0.21798	0.07235	0.01509	0.11403	0.09146	0.02043	0	0.45233	0.00448
V232	0.00457	0.33881	0.43864	0.02941	0.08898	0.01942	0.01709	0.0498	0.0082	0.00507
V233	5e-05	0.06552	0.06184	0.034	0.56708	0.01746	0.02733	0	0.22578	0.00095
V234	0.01059	0.023	0.05515	0.01785	0.28131	0.01865	0.26029	0.33316	0	0
V235	0.00995	0.02667	0.43764	0.03804	0.092	0.0173	0.03794	0.33278	0	0.0077
V236	0	0.03109	0.28964	0.21106	0.09588	0.31968	0.03037	0	0.02229	0
V237	0.01659	0.05316	0.4202	0.13979	0.28541	0.03945	0.02343	0.01351	0.00846	0
V238	0	0.05314	0.36903	0.0348	0.11456	0.01784	0.03155	0.37909	0	0
V239	0.00588	0.15213	0.14622	0.36439	0.09853	0.03152	0.05415	0	0.01628	0.1309
V240	0.0592	0	0.06242	0.01699	0.10311	0.22894	0.48778	0	0.01041	0.03115
V241	0.15228	0.03919	0.18485	0.44931	0.09051	0.03837	0.02634	0.01045	0.00869	0
V242	0.00715	0.02111	0.0995	0.03894	0.12726	0.01844	0.02478	0	0.6628	0
V243	0.00229	0.01238	0.08965	0.09775	0.10672	0.06759	0.06581	0	0.4421	0.11571
V244	0.02121	0.00605	0.36833	0.04267	0.09166	0.01692	0.41591	0.02131	0.01593	0
V245	0.13231	0.12804	0.21203	0.01392	0.08757	0.38502	0.02967	0.01143	0	0
V246	0.00198	0.18469	0.05594	0.01881	0.10773	0.01886	0.56859	0	0.0434	0
V247	0.0064	0.0495	0.75304	0.05912	0.08403	0.01316	0.02348	0	0.00948	0.00179
V248	0.45367	0.0465	0.0825	0.00358	0.09315	0.02257	0.17192	0.12355	0.00255	0
V249	0.01075	0.02888	0.60264	0.045	0.13108	0.0116	0.02393	0	0.01279	0.13333
V250	0	0.06115	0.11893	0.24712	0.10804	0.24607	0.03957	0.1719	0.00139	0.00585
V251	0.51382	0.14701	0.072	0.01923	0.1325	0.00584	0.0273	0.03628	0.04602	0
V252	0.04634	0.4788	0.05893	0.03562	0.08655	0.21287	0.02321	0.03904	0.01212	0.00653
V253	0	0.01791	0.33404	0.03001	0.10881	0.07411	0.02867	0	0.40646	0
V254	0.00054	0.08457	0.05805	0.04621	0.66828	0.01689	0.02935	0	0.0074	0.08871
V255	0.00527	0.09175	0.04596	0.01194	0.78768	0.01054	0.03729	0	0.00958	0
V256	0	0.06169	0.21171	0.55866	0.08289	0.04737	0.02472	0	0.01296	0
V257	0.32076	0.00806	0.39943	0.04535	0.07308	0.11588	0.03743	0	0	0
V258	0.00068	0.06693	0.03624	0.01377	0.63535	0.00902	0.04339	0	0.00549	0.18913
V259	0.06082	0.01631	0.07484	0.09871	0.22508	0.01762	0.05781	0.4488	0	0
V260	0	0.20166	0.06723	0.01924	0.10659	0.0208	0.02697	0.54721	0.0103	0
V261	0.18579	0.00869	0.05646	0.00933	0.10066	0.23584	0.33187	0	0.05794	0.01342
V262	0	0.40106	0.13075	0.01265	0.09216	0.28522	0.01691	0.00592	0.0089	0.04643
V263	0.37123	0.35162	0.05345	0	0.08561	0.01335	0.06329	0	0.00947	0.05197
V264	0.00183	0.06046	0.16449	0.41469	0.27464	0.02708	0.04599	0	0.01081	0
V265	0.00694	0.25945	0.09833	0.20883	0.07533	0.03211	0.14669	0	0.01706	0.15526
V266	0.00198	0.61504	0.15152	0.00815	0.09079	0.01265	0.02038	0.01094	0.08713	0.00141
V267	0	0.13122	0.02735	0.01264	0.0362	0.01311	0.0232	0	0	0.75628
V268	0	0.30261	0.08209	0.10656	0.39187	0.01132	0.03557	0.00423	0.04822	0.01753
V269	0.01299	0.05122	0.35451	0.42729	0.08997	0.01453	0.0252	0	0.0243	0
V270	0.02574	0.08955	0.046	0.01089	0.77542	0.01037	0.0308	0	0.00971	0.00151
V271	0.01724	0.0279	0.20956	0.01606	0.14249	0.01832	0.05066	0	0.51777	0
V272	0.00047	0.15514	0.10485	0.01368	0.10429	0.14218	0.04267	0.13273	0.19777	0.10622
V273	0	0.02051	0.11042	0.16858	0.14996	0.5207	0.02711	0	0.00273	0
V274	0.04411	0	0.07383	0.01777	0.05476	0.11388	0.02573	0.02196	0.01021	0.63776
V275	0	0.13337	0.03504	0.00401	0.46626	0.05537	0.02623	0	0.00201	0.2777
V276	0	0.10996	0.1277	0.28972	0.11789	0.01314	0.14147	0.00518	0.09774	0.09721
V277	0.00472	0.2131	0.44351	0.20436	0.08869	0.01399	0.02033	0	0.0113	0
V278	0.07293	0.00826	0.05271	0.0036	0.03499	0.00265	0.03193	0	0	0.79292
V279	0.00366	0.1602	0.10436	0.21665	0.24608	0.02218	0.23507	0	0.01179	0
V280	0.08165	0.01565	0.0735	0.06387	0.20497	0.21024	0.28477	0.05745	0.00789	0
V281	0	0.02894	0.06812	0.0148	0.10383	0.58291	0.03984	0.00224	0.00328	0.15603
V282	0	0.06235	0.21307	0.55577	0.08476	0.01458	0.02507	0.01161	0.03279	0
V283	0.05952	0.04748	0.08657	0.05844	0.4485	0.04754	0.02623	0.01037	0.21534	0
V284	0	0	0.16483	0.01281	0.03937	0.00373	0.03058	0	0	0.74867
V285	0	0.09702	0.02975	0.00444	0.05752	0.00913	0.07688	0.19258	0.01633	0.51634
V286	0.00536	0	0.08246	0.03581	0.06984	0.31169	0.0311	0	0	0.46375
V287	0.01115	0	0.02756	0.00938	0.06383	0.02133	0.37256	0	0.00233	0.49186
V288	0.00789	0.02397	0.08593	0.01961	0.10713	0.24995	0.03627	0.46697	0.00227	0
V289	9e-05	0.17229	0.5879	0.04175	0.12045	0.01248	0.02024	0	0.00488	0.03992
