Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V176	0.41364	0.0234	0	0.54236	0.0206
V177	0.2128	0.00272	0.63517	0.14225	0.00707
V178	0.29501	0.02528	0.4995	0.08572	0.09448
V179	0.08342	0.00053	0	0.04744	0.86861
V180	0.02209	0	0.33534	0.02455	0.61803
V181	0.0594	0.26655	0	0.06277	0.61128
V182	0.57931	0.25395	0	0.12174	0.045
V183	0.07568	0.914	0	0.00029	0.01003
V184	0.34769	0	0.33858	0.28065	0.03309
V185	0.10423	0.50543	0.01017	0.11677	0.2634
V186	0.13132	0.1906	0.01957	0.21308	0.44543
V187	0.08399	0.73169	0	0.16811	0.01622
V188	0.88118	0.033	0.02688	0.05586	0.00307
V189	0.47195	0.2859	0.02544	0.20461	0.01211
V190	0.40708	0.06547	0.21805	0.00816	0.30124
V191	0.22631	0.25861	0	0.36376	0.15132
V192	0.32901	0.21348	0.12706	0.17209	0.15836
V193	0.07556	0.19174	0.53295	0.0302	0.16955
V194	0.2519	0.04724	0.08061	0.08839	0.53186
V195	0.58771	0.16679	0.2455	0	0
V196	0.00155	0	0.04605	0.07484	0.87756
V197	0.074	0.89006	0	0.02527	0.01067
V198	0.22759	0.24496	0.02494	0.16781	0.3347
V199	0.77528	0	0.22472	0	0
V200	0.77419	0	0.02161	0.00596	0.19824
V201	0.03229	0	0.01925	0.67121	0.27726
V202	0.93755	0.06245	0	0	0
V203	0.53091	0.27249	0.01548	0.03497	0.14615
V204	0.312	0.08514	0.02119	0.01112	0.57054
V205	0.10473	0.01971	0.11125	0.07646	0.68786
V206	0.04495	0.12077	0	0.74664	0.08764
V207	0.01663	0.025	0	0.89247	0.06591
V208	0.16625	0.21063	0.49165	0.03066	0.1008
V209	0.14416	0.01031	0.08961	0.04751	0.70841
V210	0	0	0.99303	0	0.00697
V211	0.14618	0.00804	0.19815	0.03717	0.61047
V212	0.06625	0.77765	0.06191	0.03146	0.06273
V213	0.08959	0	0.05541	0.22369	0.63132
V214	0.03521	0.55123	0.38092	0.00801	0.02463
V215	0.24496	0.23093	0.12951	0.06285	0.33175
V216	0.05428	0.01568	0.32526	0.04671	0.55808
V217	0	0	0.02423	0.81589	0.15988
V218	0.0784	0.19541	0.31379	0.29589	0.11651
V219	0.14011	0.28536	0.40594	0.15879	0.00979
V220	0.19007	0.76132	0.04174	0.00026	0.00662
V221	0.04661	0.03482	0.50166	0.01739	0.39952
V222	0.01517	0	0	0.06551	0.91931
V223	0.55466	0	0.3472	0.08699	0.01115
V224	0.047	0.55819	0.01128	0.07085	0.31267
V225	0.71481	0.16373	0.12147	0	0
V226	0.45138	0.54751	0	0	0.00111
V227	0.09949	0.31293	0	0.52283	0.06475
V228	0.61434	0.0132	0.29245	0.04358	0.03644
V229	0.2739	0.4083	0.2609	0.02649	0.03041
V230	0.01191	0	0	0.06558	0.92251
V231	0.06976	0.64271	0.04864	0.13898	0.09992
V232	0.81246	0	0.18754	0	0
V233	0.0542	0.0082	0.1425	0.09544	0.69966
V234	0.02429	0.41075	0.22805	0.29705	0.03987
V235	0.99033	0.00967	0	0	0
V236	0.08441	0	0.69195	0.1621	0.06153
V237	0.13096	0.06935	0.28964	0.27307	0.23698
V238	0.00452	0	0	0.25337	0.7421
V239	0.06923	0.42313	0.03678	0.14556	0.3253
V240	0.07159	0.8517	0	0.01443	0.06227
V241	0.05835	0.92998	0	0.00109	0.01059
V242	0.04032	0.34141	0.31041	0.23061	0.07724
