CD19B	CD56NK	CD4MemoryT	CD14
V139	0.29459	0.24723	0.19068	0.2675
V140	0.10131	0.16521	0.09238	0.6411
V141	0.10544	0.21537	0.42079	0.25839
V142	0.63567	0.05263	0.21262	0.09908
V143	0.34593	0.28765	0.09978	0.26663
V144	0.18337	0.21445	0.17125	0.43094
V145	0.04278	0.66245	0.202	0.09277
V146	0.12035	0.10544	0.08045	0.69376
V147	0.72843	0.06711	0.06748	0.13699
V148	0.15335	0.14789	0.4529	0.24586
V149	0.23193	0.47436	0.19928	0.09443
V150	0.11651	0.27453	0.45488	0.15408
V151	0.19381	0.55984	0.06332	0.18303
V152	0.21152	0.42479	0.1975	0.1662
V153	0.12344	0.64965	0.05139	0.17552
V154	0.21784	0.43023	0.23567	0.11626
V155	0.3788	0.19163	0.25768	0.17189
V156	0.08247	0.20082	0.52745	0.18926
V157	0.26567	0.21121	0.2703	0.25282
V158	0.0972	0.10177	0.07337	0.72766
V159	0.70573	0.10626	0.04529	0.14272
V160	0.54749	0.06898	0.10492	0.2786
V161	0.22204	0.09633	0.07955	0.60208
V162	0.11256	0.32567	0.10784	0.45394
V163	0.12382	0.46067	0.16383	0.25168
V164	0.28513	0.32548	0.12498	0.2644
V165	0.08037	0.29979	0.04659	0.57324
V166	0.08736	0.17369	0.10464	0.63431
V167	0.31372	0.07936	0.05898	0.54794
V168	0.24568	0.51797	0.10141	0.13495
V169	0.20451	0.13334	0.08516	0.57699
V170	0.14292	0.10887	0.41765	0.33056
V171	0.14631	0.27189	0.45608	0.12572
V172	0.57345	0.05783	0.2623	0.10643
V173	0.09777	0.2089	0.08445	0.60888
V174	0.08784	0.22663	0.10699	0.57855
V175	0.10718	0.09672	0.60397	0.19213
V176	0.04829	0.69804	0.16047	0.0932
V177	0.04798	0.81712	0.03541	0.09949
V178	0.05375	0.66517	0.04116	0.23993
V179	0.18432	0.09818	0.32313	0.39437
V180	0.06385	0.75634	0.09407	0.08573
V181	0.17389	0.19221	0.42329	0.21061
V182	0.26161	0.22494	0.37233	0.14112
V183	0.17408	0.69303	0.04076	0.09212
V184	0.8011	0.0398	0.05611	0.10299
V185	0.45148	0.40009	0.05049	0.09793
V186	0.13721	0.45142	0.2265	0.18486
V187	0.76805	0.04776	0.07511	0.10908
V188	0.11526	0.27452	0.04724	0.56298
V189	0.64301	0.07613	0.06266	0.2182
V190	0.52748	0.07001	0.29708	0.10542
V191	0.18523	0.24518	0.44268	0.12691
V192	0.25829	0.444	0.07823	0.21947
V193	0.47754	0.09759	0.23024	0.19462
V194	0.07045	0.78267	0.04062	0.10626
V195	0.06212	0.10885	0.72691	0.10211
V196	0.09327	0.14987	0.06555	0.69132
V197	0.35046	0.11984	0.07475	0.45494
V198	0.09629	0.46813	0.29881	0.13676
V199	0.18878	0.11375	0.18234	0.51513
V200	0.14586	0.51572	0.05345	0.28498
V201	0.12129	0.50648	0.17434	0.19789
V202	0.07126	0.10787	0.595	0.22588
V203	0.16637	0.4105	0.31398	0.10915
V204	0.06305	0.49985	0.04586	0.39123
V205	0.06886	0.13006	0.69151	0.10957
V206	0.09054	0.16045	0.64922	0.09979
V207	0.16272	0.24359	0.09115	0.50253
V208	0.23263	0.13265	0.52622	0.1085
V209	0.25729	0.44155	0.0951	0.20606
V210	0.10614	0.65912	0.10751	0.12723
V211	0.35887	0.09088	0.08062	0.46962
V212	0.41207	0.10293	0.36793	0.11707
V213	0.50151	0.09337	0.1401	0.26503
V214	0.2827	0.21563	0.17101	0.33065
V215	0.26689	0.16696	0.06593	0.50022
V216	0.10994	0.10028	0.07287	0.71691
V217	0.08513	0.46465	0.20413	0.24608
V218	0.12513	0.42949	0.16443	0.28095
V219	0.12795	0.56914	0.04699	0.25592
V220	0.05251	0.70877	0.03973	0.19899
V221	0.64336	0.05936	0.05264	0.24464
V222	0.27297	0.19358	0.30741	0.22604
V223	0.05745	0.20221	0.58393	0.1564
V224	0.79073	0.03987	0.06708	0.10232
V225	0.08416	0.74247	0.08169	0.09168
V226	0.27006	0.14569	0.47618	0.10807
V227	0.62825	0.05346	0.20392	0.11438
V228	0.6024	0.11666	0.10515	0.17578
V229	0.06938	0.10829	0.70563	0.1167
V230	0.09607	0.11509	0.07332	0.71552
V231	0.08053	0.31152	0.12965	0.47831
V232	0.08507	0.58337	0.03499	0.29657
V233	0.44486	0.14785	0.2002	0.20709
V234	0.06981	0.77043	0.05945	0.10031
V235	0.31509	0.12534	0.43456	0.12501
V236	0.0903	0.1447	0.60743	0.15757
V237	0.18725	0.09831	0.08336	0.63109
V238	0.14289	0.5036	0.22499	0.12852
V239	0.11082	0.40135	0.05806	0.42977
V240	0.39658	0.10281	0.36195	0.13867
V241	0.06817	0.10125	0.67937	0.15121
V242	0.13767	0.65619	0.10829	0.09784
V243	0.22677	0.11704	0.49837	0.15782
V244	0.20586	0.08766	0.54103	0.16545
V245	0.46542	0.30845	0.08517	0.14096
V246	0.0949	0.20678	0.58451	0.11381
V247	0.17388	0.09879	0.63319	0.09414
V248	0.09972	0.12095	0.09051	0.68881
V249	0.0539	0.12453	0.67028	0.15129
V250	0.61221	0.05492	0.22536	0.10751
V251	0.7578	0.08048	0.05405	0.10767
V252	0.04848	0.71955	0.14687	0.0851
V253	0.30885	0.14298	0.17268	0.37549
V254	0.04773	0.78461	0.07542	0.09224
V255	0.07706	0.7695	0.03368	0.11977
V256	0.17858	0.25338	0.40599	0.16205
V257	0.34349	0.16488	0.22167	0.26996
V258	0.17872	0.29464	0.33871	0.18793
V259	0.07841	0.31473	0.48078	0.12607
V260	0.05152	0.30971	0.54251	0.09626
V261	0.48568	0.09585	0.20217	0.2163
V262	0.14625	0.13689	0.06986	0.647
V263	0.05678	0.80241	0.03509	0.10572
V264	0.18115	0.12271	0.35115	0.34499
V265	0.10327	0.09968	0.15399	0.64306
V266	0.51364	0.3484	0.04528	0.09267
V267	0.06504	0.2404	0.24602	0.44854
V268	0.32632	0.10128	0.16197	0.41042
V269	0.05073	0.5078	0.31149	0.12998
V270	0.50657	0.08813	0.23738	0.16792
V271	0.62695	0.11451	0.07549	0.18305
V272	0.08561	0.70139	0.04488	0.16812
V273	0.11977	0.11204	0.08553	0.68266
V274	0.55475	0.05925	0.19624	0.18975
V275	0.05641	0.10977	0.7319	0.10192
V276	0.39663	0.34482	0.04968	0.20887
V277	0.09366	0.25983	0.1639	0.4826
V278	0.09746	0.1449	0.25786	0.49978
V279	0.5374	0.1147	0.13874	0.20916
V280	0.0972	0.10177	0.07337	0.72766
V281	0.43283	0.09858	0.16187	0.30672
V282	0.09712	0.14471	0.6149	0.14328
V283	0.19471	0.52153	0.08657	0.19719
V284	0.06371	0.76318	0.08043	0.09268
V285	0.10656	0.09764	0.70144	0.09435
V286	0.21618	0.49721	0.12208	0.16453
V287	0.11289	0.73573	0.04607	0.10531
V288	0.06752	0.31162	0.33742	0.28344
V289	0.24609	0.25749	0.34081	0.15561
V290	0.65624	0.18999	0.05599	0.09778
V291	0.39489	0.12848	0.36735	0.10928
V292	0.75082	0.04928	0.04939	0.15051
V293	0.26472	0.09008	0.5141	0.1311
V294	0.12654	0.37405	0.04235	0.45706
V295	0.08152	0.23775	0.18487	0.49586
V296	0.18033	0.1834	0.47277	0.16349
V297	0.13296	0.09822	0.10757	0.66125
V298	0.262	0.16173	0.46855	0.10772
V299	0.11774	0.30601	0.05781	0.51843
V300	0.07634	0.12273	0.21779	0.58313
V301	0.14347	0.17935	0.49415	0.18302
V302	0.51426	0.33947	0.04051	0.10576
V303	0.04479	0.53648	0.30301	0.11572
V304	0.10043	0.1131	0.56702	0.21945
V305	0.14595	0.21991	0.36197	0.27217
V306	0.62995	0.13936	0.09034	0.14035
V307	0.05657	0.79598	0.04769	0.09976
V308	0.21254	0.26929	0.25348	0.26469
V309	0.27833	0.33078	0.06329	0.3276
V310	0.11585	0.33707	0.15329	0.39379
V311	0.41086	0.44897	0.04268	0.09749
V312	0.1135	0.63938	0.14078	0.10634
V313	0.08488	0.17991	0.06954	0.66567
V314	0.0678	0.45395	0.12295	0.3553
V315	0.13549	0.55673	0.06398	0.2438
V316	0.26493	0.19406	0.32191	0.21909
V317	0.1101	0.60974	0.07066	0.2095
V318	0.08215	0.5092	0.04904	0.35961
V319	0.09674	0.13633	0.64415	0.12279
V320	0.11298	0.20544	0.49259	0.18899
V321	0.50576	0.35669	0.04492	0.09263
V322	0.19141	0.33695	0.09844	0.3732
V323	0.11757	0.11252	0.12074	0.64917
V324	0.51276	0.27373	0.09945	0.11406
V325	0.25782	0.56666	0.08147	0.09404
V326	0.05292	0.51359	0.10888	0.32461
V327	0.08733	0.21002	0.1289	0.57375
V328	0.09317	0.11326	0.56736	0.22621
