mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V168	0.00476	0.27982	0.62852	0.06025	0.02665
V169	0.04271	0.61958	0.15415	0.14547	0.03809
V170	0.19181	0.38694	0.06901	0.2431	0.10913
V171	0.22223	0.22174	0.28743	0.20992	0.05868
V172	0.14542	0.28514	0.08369	0.10656	0.37919
V173	0.16724	0.18339	0.0946	0.40722	0.14755
V174	0.15842	0.16667	0.28774	0.22458	0.16259
V175	0.06411	0.23077	0.12187	0.22337	0.35988
V176	0.2891	0.09404	0.02284	0.55889	0.03512
V177	0.13955	0.21957	0.41292	0.19736	0.0306
V178	0.19906	0.21373	0.3496	0.15772	0.07989
V179	0.0874	0.11826	0.02725	0.11806	0.64904
V180	0.02422	0.18514	0.29192	0.08408	0.41464
V181	0.0562	0.31366	0.02205	0.13961	0.46849
V182	0.42649	0.26417	0.02599	0.22635	0.05701
V183	0.05778	0.78612	0.03063	0.08939	0.03608
V184	0.23333	0.15693	0.24216	0.32324	0.04434
V185	0.08339	0.46405	0.04365	0.20563	0.20329
V186	0.11129	0.23703	0.04676	0.29213	0.3128
V187	0.06477	0.60231	0.0256	0.27112	0.0362
V188	0.60776	0.13677	0.0482	0.17209	0.03519
V189	0.34574	0.27079	0.05137	0.29695	0.03516
V190	0.30899	0.19571	0.19083	0.09461	0.20985
V191	0.17345	0.25094	0.02563	0.43535	0.11463
V192	0.24468	0.2581	0.12354	0.2529	0.12079
V193	0.05286	0.32735	0.40014	0.09698	0.12267
V194	0.21122	0.15927	0.09475	0.17149	0.36327
V195	0.41089	0.26697	0.19984	0.0915	0.0308
V196	0.0173	0.11532	0.07238	0.13935	0.65565
V197	0.05583	0.76261	0.02964	0.11635	0.03557
V198	0.18289	0.27117	0.05356	0.25263	0.23975
V199	0.54603	0.15824	0.18205	0.08657	0.0271
V200	0.57059	0.1131	0.04785	0.11689	0.15156
V201	0.03955	0.07575	0.03685	0.67878	0.16906
V202	0.66776	0.15495	0.02221	0.11668	0.0384
V203	0.40673	0.29022	0.04517	0.13656	0.12131
V204	0.27291	0.17213	0.05221	0.09992	0.40283
V205	0.09613	0.15194	0.11979	0.14628	0.48586
V206	0.04304	0.14452	0.01729	0.73163	0.06352
V207	0.02696	0.08602	0.01699	0.82159	0.04844
V208	0.11638	0.32641	0.36773	0.10387	0.08561
V209	0.13075	0.1421	0.10362	0.11961	0.50392
V210	0.00415	0.27156	0.62733	0.06554	0.03142
V211	0.12552	0.16451	0.18624	0.10906	0.41467
V212	0.04741	0.67745	0.09051	0.11489	0.06975
V213	0.08926	0.10407	0.0745	0.2987	0.43347
V214	0.01975	0.53821	0.31909	0.08087	0.04208
V215	0.19332	0.28945	0.13309	0.14626	0.23789
V216	0.04727	0.19439	0.27844	0.10814	0.37177
V217	0.01668	0.07213	0.0376	0.77576	0.09783
V218	0.05875	0.27385	0.24155	0.33663	0.08922
V219	0.09692	0.34132	0.30712	0.2231	0.03153
V220	0.15502	0.64731	0.07482	0.08985	0.033
V221	0.03594	0.23586	0.39028	0.07813	0.25979
V222	0.02886	0.11422	0.02876	0.13366	0.6945
V223	0.37163	0.16767	0.2499	0.17479	0.036
V224	0.03464	0.51973	0.04523	0.15412	0.24629
V225	0.5164	0.24379	0.1186	0.08884	0.03237
V226	0.3635	0.48176	0.0256	0.09402	0.03512
V227	0.07872	0.27265	0.02593	0.56392	0.05877
V228	0.41364	0.17522	0.22079	0.13896	0.05138
V229	0.20079	0.41634	0.22424	0.11176	0.04688
V230	0.02902	0.10754	0.02893	0.13516	0.69936
V231	0.05133	0.55438	0.07344	0.22939	0.09146
V232	0.56947	0.15115	0.1573	0.0945	0.02758
V233	0.05302	0.15029	0.14365	0.16117	0.49187
V234	0.01773	0.39094	0.18915	0.35535	0.04683
V235	0.68928	0.12204	0.02232	0.13181	0.03455
V236	0.06142	0.21663	0.46065	0.20379	0.05751
V237	0.09805	0.20077	0.22607	0.31889	0.15622
V238	0.01804	0.09926	0.02641	0.3344	0.5219
V239	0.05494	0.40886	0.06433	0.22951	0.24237
V240	0.05349	0.73883	0.03561	0.10015	0.07192
V241	0.04192	0.80066	0.03109	0.0899	0.03644
V242	0.02966	0.36446	0.24905	0.28764	0.0692
V243	0.34361	0.17439	0.26152	0.10039	0.12009
V244	0.02627	0.42715	0.17758	0.14248	0.22652
V245	0.03892	0.77318	0.05121	0.10758	0.02911
V246	0.46131	0.30007	0.04535	0.09849	0.09478
V247	0.1392	0.27003	0.44088	0.10517	0.04473
V248	0.07855	0.56144	0.04562	0.09477	0.21961
V249	0.19451	0.19152	0.18417	0.15824	0.27157
V250	0.01862	0.23885	0.47598	0.09008	0.17647
V251	0.1708	0.11858	0.09166	0.55027	0.06869
V252	0.02119	0.27265	0.41725	0.17669	0.11222
V253	0.23105	0.51799	0.09142	0.12167	0.03787
V254	0.40052	0.37199	0.02246	0.16475	0.04029
V255	0.60083	0.16834	0.02036	0.12129	0.08918
V256	0.03294	0.68235	0.04108	0.09297	0.15065
V257	0.33185	0.33823	0.1344	0.11307	0.08245
V258	0.12873	0.32567	0.06101	0.44713	0.03746
V259	0.39037	0.32347	0.15721	0.08746	0.04149
V260	0.20935	0.14962	0.109	0.15619	0.37585
V261	0.02002	0.19966	0.39057	0.28074	0.10901
V262	0.64953	0.13971	0.06118	0.11399	0.03559
V263	0.57851	0.16731	0.03124	0.19234	0.03061
V264	0.0553	0.75609	0.03642	0.1229	0.02928
V265	0.58994	0.18375	0.07965	0.11282	0.03384
V266	0.02409	0.12017	0.0937	0.12645	0.63559
V267	0.05194	0.10396	0.02636	0.23008	0.58765
V268	0.15319	0.42331	0.13492	0.22627	0.06231
V269	0.06761	0.37391	0.28936	0.2203	0.04881
V270	0.04834	0.07951	0.04371	0.78886	0.03958
V271	0.18247	0.62531	0.03332	0.10754	0.05136
V272	0.0849	0.71009	0.04861	0.09816	0.05823
V273	0.22105	0.14034	0.15857	0.33775	0.1423
V274	0.08351	0.13664	0.05376	0.25459	0.4715
V275	0.03509	0.62589	0.14736	0.15332	0.03834
V276	0.0114	0.22412	0.49181	0.23027	0.04239
V277	0.25417	0.21205	0.41802	0.07205	0.04371
V278	0.00903	0.17842	0.2756	0.42077	0.11617
V279	0.12259	0.08055	0.0291	0.69374	0.07401
V280	0.15714	0.10449	0.04955	0.58519	0.10364
V281	0.02713	0.24534	0.05341	0.63273	0.04139
V282	0.04986	0.79326	0.03083	0.08973	0.03632
V283	0.284	0.13299	0.11328	0.11283	0.3569
V284	0.02192	0.28226	0.4088	0.06926	0.21776
V285	0.39574	0.42645	0.02393	0.11898	0.0349
V286	0.05888	0.26017	0.56343	0.08795	0.02958
V287	0.18877	0.17619	0.15376	0.31053	0.17075
V288	0.14452	0.22247	0.45137	0.07062	0.11102
V289	0.12731	0.24604	0.03861	0.54842	0.03962
V290	0.32348	0.43823	0.12839	0.08313	0.02676
V291	0.31389	0.23906	0.02542	0.38444	0.03719
V292	0.09189	0.20115	0.32639	0.10096	0.27961
V293	0.00607	0.30574	0.55676	0.09596	0.03546
V294	0.0209	0.11612	0.02948	0.12862	0.70488
V295	0.01608	0.16692	0.26585	0.4664	0.08475
V296	0.6219	0.18767	0.02144	0.11701	0.05198
V297	0.01752	0.24022	0.53716	0.15355	0.05154
V298	0.23458	0.08748	0.02271	0.53999	0.11524
V299	0.2133	0.07777	0.02879	0.64384	0.0363
