B_cells	NK_cells	T_cells_CD4.	Monocytes
V378	0	0.0299	0.5194	0.4507
V379	0.39298	0.21422	0	0.3928
V380	0.16354	0.06159	0.26748	0.50739
V381	0.79775	0.00353	0.1639	0.03481
V382	0.03907	0.04544	0.9155	0
V383	0.88574	0	0.11426	0
V384	0.61308	0.08585	0.18085	0.12021
V385	0.86349	0	0.13651	0
V386	0.33265	0	0.20353	0.46382
V387	0.60117	0.15803	0.2408	0
V388	0.42477	0.38658	0.17677	0.01188
V389	0.4595	0.5405	0	0
V390	0.24753	0.24104	0.51142	0
V391	0.48907	0.10676	0	0.40417
V392	0.46077	0.25719	0.22658	0.05546
V393	0.28582	0.26796	0.44622	0
V394	0.09268	0.25971	0.14126	0.50635
V395	0.23911	0.44047	0.27381	0.04661
V396	0.0065	0.9631	0.0304	0
V397	0.77565	0.09011	0.13424	0
V398	0.50362	0.15574	0.11768	0.22296
V399	0.20248	0.58855	0.20897	0
V400	0	0.63966	0.09945	0.26089
V401	0	0.18583	0.81417	0
V402	0.8106	0.16677	0.02263	0
V403	0.00523	0	0.15082	0.84396
V404	0.04448	0.22938	0.72615	0
V405	0.24884	0	0.24073	0.51043
V406	0.70374	0.28056	0.01571	0
V407	0	0.93693	0.06307	0
V408	0.06186	0.29023	0.51277	0.13514
V409	0	0.00587	0.10489	0.88924
V410	0.10469	0.86169	0.03362	0
V411	0.49002	0	0	0.50998
V412	0.14113	0.09946	0.63018	0.12923
V413	0.04611	0.5593	0.22938	0.16521
V414	0.00513	0.56429	0.43059	0
V415	0.47726	0.01662	0.33159	0.17453
V416	0	0.09045	0.90955	0
V417	0.39861	0.60139	0	0
V418	0.06355	0.11063	0.19997	0.62585
V419	0	0	0.10825	0.89175
V420	0	0.94498	0.05502	0
V421	0.13338	0.06408	0.80254	0
V422	0.07007	0.0795	0	0.85043
V423	0.04178	0.02038	0.93784	0
V424	0	0.07465	0.74676	0.17859
V425	0.003	0.27738	0.71961	0
V426	0.05168	0.06502	0.88331	0
V427	0.05299	0.45819	0.24898	0.23984
V428	0.10187	0.80021	0.09793	0
V429	0	0	0.12451	0.87549
V430	0.79887	0.19398	0.00714	0
V431	0.17107	0.02775	0.58388	0.2173
V432	0.13866	0.10236	0.0422	0.71678
V433	0.07642	0.82995	0	0.09363
V434	0.39166	0.0664	0.06367	0.47827
V435	0.55865	0	0.17965	0.2617
V436	0.42289	0	0.16434	0.41277
V437	0.26629	0.25072	0	0.48299
V438	0.67975	0.1947	0.04199	0.08356
V439	0.02385	0.13154	0	0.84461
V440	0.54599	0.02568	0.0525	0.37583
V441	0.03267	0.17391	0.74084	0.05258
V442	0.35993	0.39826	0.16716	0.07465
V443	0.80841	0	0.1572	0.03439
V444	0	0.04823	0.95177	0
V445	0.58989	0	0.41011	0
V446	0.03361	0.85326	0.11314	0
V447	0.64934	0.10077	0.2499	0
V448	0	0.05643	0.28314	0.66044
V449	0.57832	0.03734	0.38434	0
V450	0.1455	0.83515	0.01934	0
V451	0.94026	0.05974	0	0
V452	0.02689	0	0.14494	0.82817
V453	0.8221	0.08708	0.09082	0
V454	0	0.89899	0.10101	0
V455	0.60297	0.0212	0.37583	0
V456	0.33322	0.1473	0.50376	0.01572
V457	0	0.07654	0.01468	0.90878
V458	0.30711	0.24963	0	0.44326
V459	0.00094	0.83554	0.16352	0
V460	0.92489	0	0.07511	0
V461	0.11521	0.0214	0	0.86339
V462	0.3981	0.26588	0	0.33602
V463	0.27051	0.51487	0.21461	0
V464	0.57953	0.10376	0	0.31671
V465	0.46981	0.48068	0.03331	0.01619
V466	0.65995	0.22091	0	0.11914
V467	0.33124	0.58334	0.08542	0
V468	0.53538	0.41545	0.04917	0
V469	0	0.20091	0.3686	0.43048
V470	0.58405	0.14811	0.26053	0.00731
V471	0.32731	0.11706	0	0.55563
V472	0.37391	0.36352	0	0.26257
V473	0.05607	0.53194	0.41199	0
V474	0.12968	0	0.15806	0.71226
V475	0.21331	0.46127	0.08247	0.24294
V476	0.21358	0	0.06025	0.72617
V477	0.64671	0.04002	0.29178	0.02149
V478	0.16368	0.6575	0	0.17882
V479	0	0.11797	0.88203	0
V480	0.08552	0.35941	0.03045	0.52463
V481	0.10116	0.02193	0.8769	0
V482	0.69534	0.16399	0.14066	0
V483	0.15472	0.11815	0.0886	0.63853
V484	0.01168	0.1136	0.01165	0.86307
V485	0.16731	0.81708	0.01364	0.00197
V486	0.30281	0.309	0.15982	0.22837
V487	0.0959	0.03032	0.12215	0.75163
V488	0	0	1	0
V489	0.15842	0.11131	0.73027	0
V490	0.39356	0.3654	0.07417	0.16686
V491	0.48837	0.49288	0.01875	0
V492	0.00382	0.81165	0.18453	0
V493	0.10207	0	0	0.89793
V494	0.1757	0.19632	0.62799	0
V495	0.21477	0.61486	0.17037	0
V496	0.29311	0.70689	0	0
V497	0	0	1	0
V498	0.37244	0.11033	0.04097	0.47626
V499	0.60373	0.25224	0.14403	0
V500	0.05015	0.14318	0.80667	0
V501	0	0	0.1444	0.8556
V502	0.54336	0.27586	0.18078	0
V503	0.21099	0.0989	0.2762	0.41391
V504	0.2654	0.7346	0	0
V505	0.20613	0.25827	0.32327	0.21234
V506	0.05902	0.30756	0.57524	0.05818
V507	0.65982	0.12432	0.18435	0.03151
V508	0.77322	0.18046	0.04631	0
V509	0.22183	0.08681	0.63795	0.05341
V510	0.19677	0.50187	0.30136	0
V511	0.04665	0.46716	0.06208	0.42411
V512	0.28768	0.02447	0.11419	0.57366
V513	0.05677	0.65581	0.28742	0
V514	0	0.0989	0	0.9011
V515	0.82396	0.08863	0.08741	0
V516	0.91618	0.08382	0	0
V517	0.022	0.00899	0.35151	0.6175
V518	0.95505	0.04495	0	0
V519	0.05107	0.92726	0.02168	0
V520	0.00115	0	0.78332	0.21553
V521	0.52843	0.03004	0.44153	0
V522	0	0.15623	0.70278	0.14099
V523	0.37657	0.14838	0.34547	0.12958
V524	0	0.75626	0.24374	0
V525	0.30474	0.24015	0	0.45512
V526	0.70164	0.10037	0.11679	0.0812
V527	0.20006	0.01669	0.52869	0.25456
V528	0.12192	0.87808	0	0
V529	0.04089	0.05884	0.31125	0.58902
V530	0	0.22577	0.77423	0
V531	0	0.81548	0.18452	0
V532	0.20412	0.38174	0	0.41414
V533	0.31637	0.40715	0.17612	0.10036
V534	0	0.0621	0.82824	0.10966
V535	0.59698	0	0.0453	0.35772
V536	0.1799	0	0.49525	0.32485
V537	0.57929	0.25012	0.17059	0
V538	0.51001	0.03981	0.13033	0.31985
V539	0.30104	0.48857	0.21039	0
V540	0.2085	0.70321	0.08829	0
V541	0	0.5647	0.10151	0.33379
V542	0.20556	0.1496	0.32973	0.31511
V543	0.94541	0.01486	0.03973	0
V544	0.10866	0.09307	0.231	0.56727
V545	0.41901	0.16169	0.07527	0.34403
V546	0.03869	0.84159	0.11972	0
V547	0.00022	0.63251	0.36727	0
V548	0.14523	0.73471	0.12006	0
V549	0.26923	0.03403	0.69674	0
V550	0.66626	0.02174	0	0.312
V551	0.20072	0.76935	0.02993	0
V552	0	0.58538	0.00485	0.40978
V553	0.17226	0.1527	0.67504	0
V554	0.07459	0.11511	0	0.81031
V555	0.06374	0.27309	0.43993	0.22324
V556	0	0.04911	0.95089	0
V557	0.89792	0.05815	0.02012	0.02381
V558	0.09555	0.85924	0.04521	0
V559	0	0.76059	0.23941	0
V560	0.70573	0.29427	0	0
V561	0	0.04931	0.95069	0
V562	0.80991	0	0.19009	0
V563	0.17834	0	0.82166	0
V564	0.00372	0.10571	0.89057	0
V565	0.10309	0.31367	0.48815	0.09509
V566	0.78074	0.12619	0	0.09308
V567	0.25909	0.50926	0.01518	0.21648
V568	0.28291	0	0.07082	0.64627
V569	0.76087	0.03644	0	0.20269
V570	0	0.30378	0.69622	0
V571	0.86101	0.13899	0	0
V572	0.43189	0.00733	0.56078	0
V573	0.06329	0.19505	0	0.74165
V574	0.00842	0.75733	0.23425	0
V575	0	0.09276	0.18761	0.71963
V576	0.16267	0.79364	0.04369	0
V577	0.01591	0.03083	0.31263	0.64063
V578	0.02235	0.11522	0.82732	0.03511
V579	0	0.85321	0.14679	0
V580	0.17359	0	0.16193	0.66448
V581	0.08917	0.0858	0	0.82503
V582	0.65313	0.18059	0.03142	0.13486
V583	0	0.07695	0.71683	0.20622
V584	0.49112	0.15184	0.35704	0
V585	0	0.01395	0.56153	0.42452
V586	0.20632	0.02404	0.76963	0
V587	0.21927	0.00835	0.77239	0
V588	0.69385	0.05182	0.04651	0.20782
V589	0.05914	0.82531	0.11555	0
V590	0.01626	0.73177	0.25197	0
V591	0	0.01139	0.29781	0.6908
V592	0.09151	0.04386	0.86463	0
V593	0.61875	0	0.27699	0.10426
V594	0.3122	0.29335	0.39445	0
V595	0.05948	0.02798	0.01694	0.8956
V596	0.00011	0.33568	0.29859	0.36562
V597	0	0.57704	0.42296	0
V598	0	0.13111	0.86889	0
V599	0.65175	0.326	0.02225	0
V600	0.41446	0.53065	0.05489	0
V601	0.18847	0.32953	0.06743	0.41457
V602	0.06926	0.0347	0	0.89603
V603	0	0.4077	0.02095	0.57134
V604	0.48593	0.10865	0.40542	0
V605	0.03341	0.38424	0.52459	0.05776
V606	0.80087	0.19913	0	0
V607	0.71119	0	0.17226	0.11656
V608	0.21512	0.20101	0.49322	0.09065
V609	0	0.27653	0.31384	0.40963
V610	0.81658	0.01737	0.16605	0
V611	0.33457	0	0.0569	0.60853
V612	0	0.12605	0.87395	0
V613	0	0.33235	0.66765	0
V614	0.82256	0.09041	0.08703	0
V615	0.18219	0.04015	0	0.77766
V616	0.09831	0.77242	0.08309	0.04618
V617	0.43547	0.1447	0.41983	0
V618	0.8115	0.01635	0	0.17216
V619	0.40445	0.02166	0.43737	0.13652
V620	0	0.6278	0.3722	0
V621	0.46444	0.18451	0.23247	0.11859
V622	0.3185	0.21964	0.46186	0
V623	0	0.0751	0.22244	0.70246
V624	0.81543	0.18457	0	0
V625	0.30714	0.55749	0.1327	0.00268
V626	0.9643	0.0357	0	0
V627	0	0	0.14367	0.85633
V628	0	0.2504	0	0.7496
V629	0.11138	0.34237	0.37176	0.17449
V630	0	0.346	0.654	0
V631	0	0.2207	0.1472	0.6321
V632	0.62465	0	0.21288	0.16247
V633	0	0.07112	0.92888	0
V634	0.35802	0.25246	0.38953	0
V635	0.05138	0.83295	0.01705	0.09862
V636	0.09512	0.14701	0.75788	0
V637	0.35302	0.23285	0.08963	0.32449
V638	0.43172	0.30541	0.07219	0.19069
V639	0.23191	0.4129	0.3552	0
V640	0	0.1779	0.8221	0
V641	0.90715	0.05637	0.03649	0
V642	0.81354	0.18646	0	0
V643	0	0.21221	0.56692	0.22087
V644	0.90893	0.09107	0	0
V645	0.2313	0.40353	0.36518	0
V646	0.01042	0.94126	0.04832	0
V647	0.1042	0.1124	0.7834	0
V648	0.41296	0.42638	0.16066	0
V649	0	0.10217	0.89783	0
V650	0.00891	0.13296	0.85813	0
V651	0.24556	0	0.75444	0
V652	0.06813	0.11388	0.56226	0.25573
V653	0.13861	0.70879	0.15261	0
V654	0.71912	0.21333	0.06754	0
V655	0.04626	0.62566	0.03762	0.29046
V656	0.24343	0.30375	0	0.45283
V657	0.0097	0.10965	0	0.88065
V658	0.66541	0.25556	0.07903	0
V659	0.33751	0.10586	0.48024	0.07639
V660	0.03637	0.96363	0	0
V661	0.05948	0.47037	0.07303	0.39711
V662	0.40015	0.01617	0.58368	0
V663	0.22089	0.09822	0.68089	0
V664	0.15455	0.08039	0.76506	0
V665	0.73496	0.21613	0.04891	0
V666	0.63056	0	0.15864	0.2108
V667	0.74138	0.05224	0.20638	0
V668	0.10369	0.76507	0.13124	0
V669	0.23321	0.44764	0.31916	0
V670	0.0875	0.9125	0	0
V671	0.36393	0.31341	0.32266	0
V672	0	0.05524	0.94476	0
V673	0.24968	0.41873	0.31174	0.01985
V674	0.78992	0.18698	0.02311	0
V675	0.1246	0.37944	0.42654	0.06942
V676	0	0.13295	0.16156	0.70549
V677	0.43129	0.45305	0.11566	0
V678	0.5306	0.45874	0.01066	0
V679	0	0.30589	0.69411	0
V680	0.30094	0.53554	0.16352	0
V681	0.90838	0.09162	0	0
V682	0.05905	0.31213	0.62882	0
V683	0	0.90639	0.09361	0
V684	0.71019	0.16908	0.12073	0
V685	0.50338	0.34789	0.14873	0
V686	0.08826	0.21688	0.18686	0.50801
V687	0.06511	0	0.05276	0.88213
V688	0.43696	0.56304	0	0
V689	0.29116	0	0.05045	0.65839
V690	0.45094	0.03737	0.51169	0
