mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V189	0.37198	0.25137	0.04638	0.29204	0.03824
V190	0.33053	0.17671	0.18726	0.09163	0.21387
V191	0.18945	0.23344	0.02118	0.43394	0.12198
V192	0.26556	0.23881	0.1203	0.24927	0.12606
V193	0.06202	0.30805	0.40604	0.09577	0.12812
V194	0.22745	0.14185	0.0915	0.16825	0.37095
V195	0.43868	0.24612	0.19568	0.08747	0.03204
V196	0.0227	0.09961	0.07023	0.13894	0.66852
V197	0.06815	0.75652	0.02086	0.1166	0.03786
V198	0.19972	0.25194	0.04956	0.25011	0.24867
V199	0.57388	0.14043	0.17631	0.08155	0.02784
V200	0.59665	0.09703	0.04262	0.11111	0.15258
V201	0.04424	0.06289	0.03464	0.67806	0.18018
V202	0.69785	0.13739	0.01592	0.11004	0.0388
V203	0.43505	0.26848	0.03961	0.13232	0.12454
V204	0.29138	0.15376	0.04842	0.09755	0.40889
V205	0.10647	0.13512	0.11728	0.14456	0.49657
V206	0.04822	0.13058	0.01396	0.73552	0.07172
V207	0.0301	0.07272	0.01408	0.82647	0.05663
V208	0.13022	0.30649	0.37158	0.10208	0.08963
V209	0.14259	0.12542	0.10079	0.11799	0.5132
V210	0.00895	0.25393	0.63982	0.06391	0.0334
V211	0.13758	0.14719	0.18401	0.10749	0.42372
V212	0.05838	0.66645	0.08572	0.11506	0.07438
V213	0.09825	0.08935	0.07219	0.29519	0.44502
V214	0.02732	0.5228	0.3251	0.07992	0.04486
V215	0.21133	0.26925	0.12999	0.14404	0.24539
V216	0.05524	0.1766	0.27882	0.10708	0.38227
V217	0.01922	0.05921	0.03553	0.77837	0.10767
V218	0.06741	0.2568	0.24351	0.33675	0.09553
V219	0.10928	0.32299	0.31088	0.22212	0.03473
V220	0.17536	0.63261	0.06873	0.0884	0.0349
V221	0.04334	0.21729	0.39419	0.07714	0.26805
V222	0.03479	0.09828	0.02621	0.13356	0.70716
V223	0.39598	0.14981	0.24678	0.16932	0.03811
V224	0.04325	0.50289	0.0397	0.15495	0.25921
V225	0.54636	0.2233	0.11288	0.08417	0.03328
V226	0.39449	0.46041	0.018	0.09074	0.03637
V227	0.08813	0.25696	0.02164	0.56771	0.06556
V228	0.43924	0.15679	0.21679	0.13388	0.05331
V229	0.22149	0.39596	0.22342	0.10958	0.04956
V230	0.03488	0.09176	0.02641	0.13503	0.71191
