Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V249	0.0232	0	0.77445	0	0.11965	0.00408	0	0.00117	0.01028	0.06717
V250	0.00408	0.0257	0.01927	0.33465	0.02959	0.24914	0.02307	0.30703	0	0.00748
V251	0.61005	0.12234	7e-04	0.02557	0.11791	0	0	0.094	0.02942	0
V252	0.06838	0.41266	0.032	0.0432	0.11641	0.23708	0.0086	0.07844	0	0.00321
V253	0.0357	0.00311	0.33942	0	0.00521	0.08329	0.01846	0.00047	0.51435	0
V254	0.0185	0	0.03847	0.0502	0.8551	0.00205	0	0	0	0.03567
V255	0.02331	0	0.019	0	0.95215	0	0	0.00554	0	0
V256	0	0.01811	0.05845	0.82996	0.01641	0.04527	0.02335	0	0.00462	0.00383
V257	0.39379	0	0.43821	0	0	0.15256	0.01467	0.00076	0	0
V258	0.01956	0	0.02814	0.0055	0.86021	0	0.00219	0	0	0.08439
V259	0.05014	0	0.00247	0.1113	0.13363	0	0.00229	0.70016	0	0
V260	0.00524	0.11129	0.00615	0.01879	0.03476	0	0	0.82377	0	0
V261	0.23624	0.05287	0.00225	0	0	0.3718	0.23886	0.00511	0.08276	0.01011
V262	0.01028	0.353	0.12399	0	0.12019	0.34333	0.01045	0.01721	0	0.02154
V263	0.46615	0.34352	0.0111	0	0.12436	0.00624	0.02263	0	0	0.026
V264	0.00272	0.00245	0.05087	0.61255	0.28174	0.02114	0.02726	0	0	0.00127
V265	0.02192	0.25671	0.05647	0.35121	0.09095	0.04098	0.09509	0	0.00312	0.08354
V266	0.03257	0.56563	0.15148	0	0.17153	0	0	0.02866	0.05013	0
V267	0.00754	0.18039	0.07067	0.02423	0.19661	0.00495	0	0	0	0.51562
V268	0.01585	0.20692	0.0525	0.14493	0.5307	0	0.00731	0.01732	0.01655	0.00792
V269	0.00749	0.00636	0.27888	0.63627	0.01976	0.00742	0.01735	0.00769	0.01877	0
V270	0.0426	0	0.01873	0	0.93377	0	0	0.0049	0	0
V271	0.06342	0.01782	0.17947	0	0.04666	0.01535	0.03015	0	0.64714	0
V272	0.0297	0.1263	0.08132	0.00844	0.06268	0.14846	0.01876	0.26955	0.20635	0.04844
V273	0	0	0.02339	0.24211	0.07545	0.62158	0.03747	0	0	0
V274	0.07914	0.00776	0.10978	0.01983	0.12121	0.16819	0.00433	0.07267	0.01641	0.40067
V275	0.01583	0.06226	0.03725	0	0.69934	0.04922	0	0.00469	0	0.13142
V276	0.01261	0.0955	0.0498	0.46663	0.08856	0.01684	0.08961	0.02045	0.10952	0.05049
V277	0.01232	0.16432	0.49126	0.24861	0.06564	0.00241	0.00568	0.00976	0	0
V278	0.13149	0.02785	0.10233	0	0.1618	0	0	0	0	0.57653
V279	0.01331	0.13779	0.04568	0.33713	0.27903	0.03797	0.1491	0	0	0
V280	0.09531	0.02946	0.02845	0.07845	0.15219	0.29355	0.18081	0.13237	0.00632	0.0031
V281	0.00219	0.02108	0.02632	0.00965	0.05177	0.74555	0.04646	0.0111	0.00488	0.08099
V282	0	0.01789	0.05695	0.825	0.01635	0.00639	0.02114	0.02659	0.02612	0.00357
