Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V139	0.59287	0	0.00973	0	0.06909	0.0867	0	4e-05	0.24156	0
V140	0.03637	0.00902	0.39367	0.46467	0.01562	0.05198	0.02249	0.0012	0.00139	0.00359
V141	0.00166	0.01768	0.0874	0.81456	0	0.02724	0.0266	8e-05	0.00249	0.02229
V142	0.00069	0.01989	0.04795	0.25304	0	0.14827	0.50689	0.0085	0.00274	0.01202
V143	0.00777	0.6605	0.04086	0.04683	0.23759	0.00106	0.0039	0.0015	0	0
V144	8e-04	0.00713	0.01234	0	0	0.50691	0.43326	0.02747	0.0121	0
V145	0.03168	0.07249	0.0862	0.52902	0.00375	0.00972	0.00733	0.2598	0	0
V146	0.03869	0	0.55404	0	0.02584	0.00782	0.01713	0.1808	0	0.17568
V147	0.02329	0	0.05938	0.00082	0.18092	0	0	0.03075	0.58044	0.12439
V148	0.04288	0.01065	0.03123	0.00841	0	0.05191	0.02821	0	0.82671	0
V149	0.00565	0.0135	0.07614	0.6007	0	0	0.01122	0.14305	0.14974	0
V150	0.06124	0	0.06197	0	0.29282	0	0	0.00891	0	0.57505
V151	0.00044	0	0.08982	0	0.16731	0.07755	0	0	0	0.66488
V152	0.02773	0	0.02494	0	0.02103	0	0	0.85779	0	0.0685
V153	0.00552	0	0.05544	0	0.80503	0	0	0.13402	0	0
V154	0.08943	3e-04	0.68613	0.19997	0	0.01435	0.00684	0.00299	0	0
V155	0.06305	0	0.02839	0	0	0.04954	0	0.65436	0.20466	0
V156	0.10604	0.00652	0.20929	0	0	0.48367	0.0416	0.05041	0.10247	0
V157	0.00157	0.32273	0.05985	0.02904	0.34521	0.22742	0.01349	0	0	7e-04
V158	0.26826	0.44519	0.02071	0	0.20812	0	0.00046	0.05726	0	0
V159	0.03551	0.00376	0.32576	0	0.40569	0.00998	0	0.13098	0	0.08831
V160	0.02633	0.70203	0.02181	0	0.24601	0	0	0.00058	0	0.00325
V161	0	0.01646	0.08162	0.84099	0	0.01044	0.027	0.00026	0.023	0.00021
V162	0	0	0.07451	0	0.20025	0	0	0	0	0.72525
V163	0.13949	0	0.81817	0	0	0.00708	0	0.03527	0	0
V164	0.06928	0	0.89839	0	0	0.0145	0.00787	0.00243	0.00753	0
V165	0.02	0	0.40515	0	0.11449	0	0	0.01841	0	0.44195
V166	0.03962	0.08481	0.08139	0.59655	0.00838	0.00504	0.02481	0.09786	0.04059	0.02095
V167	0.92218	0	0	0	0	0	0	0.00193	0.07589	0
V168	0.06522	0.00207	0.02596	0	0	0.23558	0.00435	0.48638	0.17464	0.0058
V169	0	0	0.08275	0.1733	0.09066	0.19677	0.01033	0.01592	0	0.43027
V170	0.04632	0	0.03306	0.01144	0	0.00353	0.00561	0	0.90004	0
V171	0.01851	0	0.3015	0.02141	0.00386	0.41134	0.05075	0.06566	0.12697	0
V172	0.00563	0.03469	0.01449	0	0	0.33258	0.54109	0.01832	0.0532	0
V173	0.01078	0.01176	0.02429	0	0.04082	0.15268	0.45642	0.00603	0.01834	0.27889
V174	0.00817	0.05362	0.30089	0.37242	0.15314	0.02068	0.01465	0.02197	0	0.05446
V175	0.86831	0	0.10747	0	0	0.00354	0.00699	0.01369	0	0
V176	0.1619	0	0.00714	0	0	0.73481	0.0409	0	0.05283	0.00244
V177	0.7442	0	0.05006	0.04724	0.013	0	0	0.02366	0	0.12184
V178	0.17639	0	0.03649	0	0.05496	0.65586	0.03884	0	0	0.03745
V179	0.14134	0	0.05789	0	0.80053	0	0	0.00024	0	0
V180	0.44608	0.10261	0.07275	0.3488	0.01008	0.00772	0.01055	0.0014	0	0
V181	0.05226	0.11499	0.70016	0	0.05479	0.01961	0.05621	0.00199	0	0
V182	0.01991	0	0.06207	0	0.33813	0	0	0.56587	0.01402	0
V183	0.00674	0.14186	0.06906	0.62069	0.01215	0.03567	0.11221	0.00162	0	0
V184	0.16602	0	0.0256	0	0.01181	0.61698	0.02882	0.03415	0	0.11662
V185	0.61113	0	0.05334	0.15705	0	0	0	0.13388	0.0446	0
V186	0.8836	0.00044	0.05018	0.03789	0	0.00369	0.00751	0.01668	0	0
V187	0.7804	0	0.11354	0	0	0	0	0.0124	0.06389	0.02977
V188	0.06595	0.0695	0.07685	0.03991	0.7137	0	0.00777	0.02269	0	0.00363
V189	0.90304	0	0.04834	0	0	0.01652	0	0.01579	0	0.0163
V190	0.02975	0.00309	0.03662	0.00513	0.06488	0.08758	0.00808	0	0.76488	0
V191	0.01033	0.00067	0.13922	0.3537	0.41869	0.00475	0.0382	0.03443	0	0
V192	0	0	0.07424	0	0.39908	0	0	0.01864	0	0.50804
V193	0.08526	0.01372	0.26003	0.2907	0.1194	0.02188	0.10184	0.10429	0.00288	0
V194	0	0	0.01687	0.00123	0	0.79158	0.17117	0.00298	0.01618	0
V195	0.0363	0.04782	0.01967	0	0.08263	0.2806	0.44914	0.07317	0.00507	0.0056
V196	0.78635	0	0.04964	0.15976	0	0.00082	2e-05	0.0034	0	0
V197	0.03196	0.00827	0.05917	0.16908	0.00043	0	0	0.52246	0.20863	0
V198	0.00173	0	0.06847	0	0.62467	0.24301	0.02834	0	0.03377	0
V199	0.01764	0	0.12374	0	0.41254	0.03364	0.10515	0.00098	0	0.3063
V200	0.00481	0	0.03777	0	0.48174	0.15788	0.17573	0.14207	0	0
V201	0.21682	0.02671	0.02617	0	0	0.02114	0.07162	0.01002	0.60837	0.01915
V202	0.04958	0.22837	0.54796	0	0.05618	0.01106	0.05776	0.01307	0.03602	0
V203	0.03466	0.0542	0.46676	0.09665	0.00582	0.02737	0.07742	0.00197	0.23348	0.00166
V204	0.01752	0.15457	0.34368	0.26075	0.03349	0.07788	0.0091	0.09621	0.0068	0
V205	0.06661	0.06639	0.01592	0	0	0.15809	0.4773	0.10543	0.11026	0
V206	0.30571	0	0.663	0	0.00747	0	0	0.00248	0	0.02134
V207	0.01404	0.10631	0.09059	0.06023	0.17544	0	0.0032	0	0.20317	0.34701
V208	0	0	0.03839	0.05106	0	0.76296	0.05063	0	0.09463	0.00233
V209	0.03464	0	0.1445	0	0.81765	0.00244	0	0.00076	0	0
V210	0.05558	0	0.11023	0	0.65246	0	0	0.17869	0	0.00304
V211	0.05762	0.03738	0.70948	0	0.00832	0.01419	0.04275	0.05953	0.07073	0
V212	0.10298	0.04263	0.02744	0	0.00371	0	0	0.46187	0.36137	0
V213	0.10222	0	0.03076	0	0.16084	0.64949	0.04796	0.00037	0	0.00837
V214	0.00114	0.01534	0.02078	0	0.33404	0.15828	0.40325	0.00648	0	0.06069
V215	0.00354	0.02438	0	0	0	0.22485	0.7225	0.00951	0.01523	0
V216	0.00619	0.50641	0.0389	0	0.42501	0	0.00034	0.02293	0	0.00021
V217	0.01841	0.14195	0.09851	0.06926	0.26835	0.25788	0.01249	0.06657	0	0.06657
V218	0.0244	0	0.01458	0	0	0.70994	0.20352	0	0.01193	0.03563
V219	0.0288	0	0.0428	0.03308	0	0	0.00625	0.88907	0	0
V220	0.01843	0.00782	0.05829	0.36234	0	0	0.00805	0.07847	0.46661	0
V221	0.16356	0.06149	0.37545	0	0.03155	0	0.00914	0.121	0.18346	0.05434
V222	0.06475	0	0.76433	0	0	0.16592	0.005	0	0	0
V223	0.06034	0	0.80161	0	0	0.0877	0.04929	0.00106	0	0
V224	0.05549	0	0.69397	0	0	0	0	0.10442	0.14611	0
V225	0.0269	0	0.38993	0.27528	0	0	0	0.30789	0	0
V226	0.02056	0.5465	0.01848	0	0.19594	0	0	0.21852	0	0
V227	0.05268	0	0.72218	0	0.2225	0	0	0.00124	0.0014	0
V228	0.03626	0.4608	0.10076	0	0.16147	0	0	0.21923	0.01972	0.00175
V229	0.65697	0	0	0	0	0.29286	0.02169	0.02848	0	0
V230	0	0.00546	0.08374	0.41641	0.05373	0.03153	0.10199	0	0	0.30715
V231	0.04359	0.17041	0.04059	0.01491	0.04758	0.09439	0.00774	0.00727	0.57353	0
V232	0.04733	0.27031	0.48193	0	0.08746	0	0	0.11297	0	0
V233	0.01031	0	0.07314	0.01085	0.65543	0.00534	0.00227	2e-05	0.24265	0
V234	0.02785	0.00232	0.03236	0	0.2169	0.01965	0.13883	0.56208	0	0
V235	0.05436	0	0.40019	0	0	0	0	0.54545	0	0
V236	0.00981	0.00332	0.28856	0.23701	0	0.39934	0.03563	0	0.02632	0
V237	0.04819	0.00085	0.51449	0.06796	0.2942	0.02584	0.00189	0.04658	0	0
V238	0.04249	0.01619	0.32783	0	0.01786	0	0	0.59562	0	0
V239	0.01372	0.12575	0.08182	0.55238	0.07774	0.03003	0.04293	0	0	0.07563
V240	0.06613	0.00937	0.01415	0	0	0.43515	0.43687	0.00165	0.01477	0.02192
V241	0.16599	0.01263	0.08407	0.654	0	0.03168	0.01772	0.03389	0	0
V242	0.0437	0	0.04558	0.04883	0	0.01122	0.00579	0	0.84488	0
V243	0.03058	0.00161	0.05403	0.13227	0	0.07953	0.04257	0	0.6033	0.05611
V244	0.05511	0	0.41695	0	0	0.10006	0.34768	0.06974	0.01047	0
V245	0.15458	0.09506	0.19564	0	0.01499	0.48593	0.02887	0.02492	0	0
V246	0.00774	0.21363	0.00518	0	0.03925	0.15524	0.53206	0.00804	0.03885	1e-05
V247	0.07308	0	0.91326	0	0	0	0	0.00206	0.0116	0
V248	0.51176	0.04268	0.01111	0	0.01726	0.03762	0.10458	0.27498	0	0
V249	0.06247	0	0.76317	0	0.09239	0	0	0.00031	0.01012	0.07153
V250	0.01313	0.03447	0.05964	0.2952	0.01106	0.25354	0.0238	0.30325	0	0.00589
V251	0.5999	0.12833	0.01658	0	0.13236	0	0	0.09775	0.0238	0.0013
V252	0.05846	0.41332	0.03719	0.02721	0.12196	0.24679	0.016	0.07846	0	0.00061
V253	0.04448	0	0.34226	0	0	0.07514	0.00891	0	0.5292	0
V254	0	0	0.09184	0.01576	0.84981	0.00327	0	0.00093	0	0.03839
V255	0.00082	0	0.05448	0	0.93156	0	0.00067	0.01247	0	0
V256	0	0.02074	0.07915	0.82245	0	0.04613	0.02866	0	0.00287	0
V257	0.38837	0	0.45424	0	0	0.14597	0.01142	0	0	0
V258	0	0	0.06072	0	0.84316	0	0.0064	0.00037	0	0.08935
V259	0.06871	0	0.05645	0.06098	0.13306	0	0	0.6808	0	0
V260	0.02828	0.12065	0.02935	0	0.03453	0	0	0.78719	0	0
V261	0.20525	0.01528	0	0	0	0.40494	0.29239	0.00013	0.07116	0.01085
V262	0.00639	0.34769	0.12534	0	0.11804	0.34903	0.01753	0.01538	0	0.0206
V263	0.43619	0.34558	0	0	0.14346	0.01264	0.02988	0.00177	0	0.03048
V264	0.00414	0.00997	0.08611	0.57415	0.27302	0.01971	0.03254	0.00037	0	0
V265	0.0157	0.25256	0.06618	0.31897	0.07912	0.05565	0.12165	0.00132	0	0.08885
V266	0.02813	0.55423	0.1457	0	0.18834	0	0.00159	0.0349	0.04711	0
V267	0	0.16088	0.07781	0	0.20282	0.00406	0	0	0	0.55442
V268	0.00267	0.21387	0.08372	0.11507	0.54106	0	0.0118	0.02247	0.00332	0.00601
V269	0.03263	0.00805	0.32934	0.5844	0	0	0.0164	0.01255	0.01662	0
V270	0.01895	0	0.0538	0	0.91575	0	0	0.0115	0	0
V271	0.05813	0.00317	0.19348	0	0.02335	0.01462	0.02204	0	0.6852	0
V272	0.02954	0.12008	0.10277	0	0.0535	0.14439	0.01598	0.25375	0.23022	0.04977
V273	0	0	0.05021	0.20775	0.05522	0.6353	0.04476	0	0.00676	0
V274	0.07057	0	0.14224	0	0.11662	0.16807	0.00251	0.06732	0	0.43267
V275	0	0.05925	0.05793	0	0.68736	0.0496	0	0.00901	0	0.13685
V276	0.01143	0.09119	0.07447	0.42779	0.06834	0.02633	0.11164	0.0241	0.11012	0.05458
V277	0.04212	0.16976	0.53882	0.1913	0.04155	0	0.00342	0.01304	0	0
V278	0.11082	0.00279	0.10053	0	0.16512	0	0	0	0	0.62074
V279	0.00768	0.12355	0.06196	0.29239	0.26612	0.05905	0.18576	0.0035	0	0
V280	0.087	0.00916	0.05773	0.04031	0.13894	0.31697	0.22674	0.1222	0	0.00096
V281	0	0.0162	0.04774	0	0.0413	0.73934	0.05906	0	0.01114	0.08522
V282	0	0.02077	0.07945	0.81143	0	0	0.02404	0.03623	0.02808	0
V283	0.06924	0	0.09472	0.03847	0.49059	0.03565	0.0019	0.03209	0.23734	0
V284	0.00947	0	0.29215	0	0.13003	0	0	0.00782	0	0.56053
V285	0.01929	0.09255	0.04732	0	0.09852	0	0.01953	0.42514	0	0.29765
V286	0.01258	0	0.12168	0.01839	0.06629	0.46761	0.0269	0	0	0.28654
V287	0.0177	0.01123	0.02714	0	0.07492	0.12995	0.38468	0.00396	0	0.35043
V288	0.03174	0.007	0.04595	0	0	0.2012	0	0.71411	0	0
V289	0.05047	0.11974	0.69887	0	0.10569	0	0	0.01069	0	0.01455
V290	0.01289	0.02029	0.18145	0	0	0.35331	0.41028	0.01569	0.00383	0.00227
V291	0.81413	0	0.10217	0	0.00237	0.07335	0.00529	0.00224	0	0.00045
V292	0.04583	0	0.56282	0	0	0.37388	0.01746	0	0	0
V293	0.08584	0	0.85118	0	0	0	0	0.05683	0	0.00614
V294	0.06079	0.17145	0.21099	0	0.04485	0.01101	0.04794	0.01082	0.44215	0
V295	0.06381	0.03261	0.74009	0	0.01416	0.01359	0	0.09298	0	0.04276
V296	0.01879	0.01125	0.13802	0.12554	0.2529	0.00273	0.01374	0.13448	0.30255	0
V297	0.20456	0.02955	0.04393	0	0.19413	0.00468	0.03721	0.00941	0	0.47654
V298	0	0.01966	0.11062	0.79146	0	0.01252	0.03564	0.01239	0.01772	0
V299	0.30305	0	0.00651	0	0.11638	0.53649	0.02267	0	0	0.0149
V300	0.01504	0	0.07432	0.19767	0.16867	0	0	0.54431	0	0
V301	0.03289	0	0.03301	0	0	0	0	0.9341	0	0
V302	0.2051	0	0.0959	0	0	0	0	0.699	0	0
V303	0.01009	0.42417	0.14791	0	0.13189	0.27191	0.01334	0	0	0.00069
V304	0.12124	0	0.0142	0	0	0	0	0.86456	0	0
V305	0.04294	0	0.43774	0	0.40138	0.05793	0	0.00927	0	0.05075
V306	0	0.00383	0.04948	0.34477	0	0.45109	0.04561	0.06285	0.04238	0
V307	0.00179	0.08627	0.06051	0	0.8512	0	0	0.00023	0	0
V308	0.00858	0.63902	0.05709	0.00606	0.2202	0.01901	0.01173	0.03625	0	0.00206
V309	0.00332	0.12185	0.06001	0	0.80662	0	0	0.00094	0.00726	0
V310	0.21568	0.01646	0.04629	0	0.5595	0.01805	0	0.10562	0	0.0384
V311	0.91574	0	0	0	0	0	0	0.08426	0	0
V312	0.01912	0	0.1703	0	0.10644	0	0	0.23826	0	0.46588
V313	0.01115	0	0.02104	0	0	0.46545	0.0184	0.45062	0	0.03334
V314	0.11233	0.25516	0.25326	0	0.35646	0.01798	0.00358	0.00123	0	0
V315	0.05016	0.00373	0.52801	0	0	0.09085	0.31422	0.00592	0.00711	0
V316	0.00853	0	0.01844	0	0	0.76768	0.04574	0.1439	0.00575	0.00996
V317	0	0.00346	0.14067	0.03685	0.15407	0.0418	0.13525	0.00042	0	0.48747
V318	0.02726	0.40552	0.34497	0	0.1463	0.01767	0.05627	0.00201	0	0
V319	0.0107	0.01654	0.01475	0	0.04886	0.18635	0.52597	0.00728	0	0.18955
V320	0.05423	0	0.61675	0.28157	0	0.00374	0.02922	0.01449	0	0
V321	0.04191	0	0.02552	0	0	0.47352	0.02865	0	0.43039	0
V322	0	0	0.23118	0.05202	0.09759	0.11307	0.04204	0	0	0.46409
V323	0	0.01115	0.08731	0.66531	0	0.1339	0.02685	0.03219	0	0.04328
