Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V464	0.0487	0.9298	0	0.02151	0	0
V465	0.41515	0.18319	0.40166	0	0	0
V466	0	0.10559	0	0.89441	0	0
V467	0.88196	0.11804	0	0	0	0
V468	0.38367	0.21247	0.02744	0.31486	0.06156	0
V469	0	0.20066	0.76824	0.0077	0	0.02341
V470	0.69924	0.12961	0	0.04512	0.12603	0
V471	0	0.29371	0.63439	0.00477	0	0.06714
V472	0.04076	0.63821	0	0.05719	0.26383	0
V473	0	1	0	0	0	0
V474	0	0.0836	0.35505	0.56135	0	0
V475	0.00099	0.25062	0.29333	0.27108	0.17601	0.00797
V476	0.47436	0.12038	0	0.16401	0	0.24126
V477	0.06147	0.70685	0.01325	0.10252	0	0.11591
V478	0	0.06556	0.91629	0	0	0.01815
V479	0	0.2013	0.7987	0	0	0
V480	0	0.2918	0	0.44776	0.26043	0
V481	0.50099	0.19754	0.05277	0.07001	0.17869	0
V482	0.43925	0.07525	0	0	0	0.48551
V483	0	0.96842	0.03158	0	0	0
V484	0.88285	0.11715	0	0	0	0
V485	0.27777	0.21717	0.50506	0	0	0
V486	0.15913	0.09073	0.68111	0	0	0.06902
V487	0	0.42625	0	0.02521	0.54853	0
V488	0.28808	0.71192	0	0	0	0
V489	0.86626	0.13374	0	0	0	0
V490	0	0.07734	0	0	0	0.92266
V491	0.06048	0.37525	0.41364	0	0.14779	0.00284
V492	0	0.07873	0.21118	0.08513	0	0.62497
V493	0.77944	0.22056	0	0	0	0
V494	0	0.0479	0.30577	0	0	0.64633
V495	0.24589	0.59824	0.15587	0	0	0
V496	0.18489	0.21072	0.31005	0	0.1086	0.18574
V497	0	0.2751	0.09315	0.07462	0.55713	0
V498	0	0.19953	0.36606	0.40691	0	0.0275
V499	0.02307	0.76827	0.15719	0.05147	0	0
V500	0.60313	0.27998	0.00175	0.03307	0.08207	0
V501	0.06062	0.93938	0	0	0	0
V502	0	0.0583	0	0.37765	0.56405	0
V503	0.01845	0.42298	0	0.55857	0	0
V504	0.0357	0.95022	0.01408	0	0	0
V505	0	0.0619	0.50859	0.4295	0	0
V506	0.26342	0.08691	0	0.14697	0	0.5027
V507	0	0	0	0	0	1
V508	0.01573	0.69275	0	0.14097	0.15055	0
V509	0	0.06238	0	0.93762	0	0
V510	0.88114	0.11886	0	0	0	0
V511	0	0.05327	0	0.21166	0	0.73507
V512	0	0.29089	0.65032	0	0	0.0588
V513	0	0.08615	0.16579	0.11179	0.63627	0
V514	0.06529	0.89306	0.02222	0	0	0.01942
V515	0	0.47808	0	0.52192	0	0
V516	0	0.10122	0.89878	0	0	0
V517	0	0.05074	0.413	0.33117	0.20509	0
V518	0.44534	0.46774	0	0.08692	0	0
V519	0.0776	0.6361	0	0.04586	0	0.24045
V520	0.79506	0.19522	0	0.00971	0	0
V521	0.02413	0.10011	0	0.05752	0.80585	0.0124
V522	0.44901	0.27231	0	0	0.13438	0.1443
V523	0.43332	0.25778	0	0.108	0	0.20091
V524	0	0.06485	0	0.27069	0.52527	0.13919
V525	0.31585	0.0661	0	0	0	0.61805
V526	0	0.85636	0.09604	0.0163	0.03129	0
V527	0.34737	0.11201	0.54062	0	0	0
V528	0.88291	0.11628	0.00081	0	0	0
V529	0	0.16102	0	0.83898	0	0
V530	0	0.31009	0.38121	0.1281	0	0.18061
V531	0.87359	0.12641	0	0	0	0
V532	0.03438	0.10933	0	0.85551	0.00077	0
V533	0	0.06324	0.28427	0.02999	0.23288	0.38962
V534	0	0.04923	0	0.75652	0	0.19426
V535	0.61958	0.15175	0.16213	0.06654	0	0
V536	0	0.06728	0.81925	0.11347	0	0
V537	0	0.70201	0	0.29799	0	0
V538	0	0.02187	0	0.40023	0	0.5779
V539	0	0.05214	0	0.94786	0	0
V540	0.38895	0.11182	0.36222	0	0.11314	0.02388
V541	0	0.29631	0	0.70369	0	0
V542	0	0.64117	0	0.35883	0	0
V543	0	0.05866	0.76804	0.03911	0.13418	0
V544	0	0.04213	0	0	0	0.95787
V545	0	0.74248	0.03471	0.04722	0.17559	0
V546	0.61054	0.17646	0	0.213	0	0
V547	0	0.16712	0	0.58476	0.19409	0.05404
V548	0	0.01718	0	0	0	0.98282
V549	0.02496	0.0936	0.71268	0.01783	0	0.15092
V550	0	0.07924	0.35471	0.02043	0.54563	0
V551	0	0.1012	0	0.15891	0.0092	0.7307
V552	0	0.11564	0.09264	0.45048	0.30987	0.03136
V553	0.87911	0.12089	0	0	0	0
V554	0.05371	0.94629	0	0	0	0
V555	0.28544	0.08994	0	0.23353	0	0.39109
