CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V169	0.09401	0.01422	0.54875	0.14808	0.14832	0.04663
V170	0.35495	0.0431	0.13114	0.20943	0.18559	0.07579
V171	0.24451	0.3001	0.0776	0.02323	0.15891	0.19566
V172	0.14621	0.05941	0.4332	0.12876	0.14601	0.08641
V173	0.10914	0.02248	0.61586	0.00907	0.14797	0.09548
V174	0.45611	0.09401	0.07895	0.02751	0.25734	0.08607
V175	0.17071	0.40664	0.14856	0.03802	0.18661	0.04945
V176	0.07528	0.00758	0.71085	0.01757	0.14857	0.04015
V177	0.19836	0.07209	0.28745	0.03397	0.25788	0.15025
V178	0.08837	0.04593	0.0809	0.0301	0.704	0.05069
V179	0.12263	0.01341	0.07153	0.44067	0.24044	0.11132
V180	0.26221	0.02431	0.18778	0.27247	0.14355	0.10968
V181	0.40782	0.09845	0.11375	0.06119	0.17987	0.13893
V182	0.09594	0.06824	0.59388	0.05471	0.13713	0.05009
V183	0.09691	0.01067	0.04008	0.63807	0.17777	0.0365
V184	0.32802	0.26508	0.07353	0.04177	0.21752	0.07407
V185	0.19987	0.33601	0.07916	0.03096	0.23779	0.1162
V186	0.07524	0.00742	0.49296	0.23591	0.15414	0.03433
V187	0.27864	0.31489	0.066	0.03795	0.23781	0.06471
V188	0.22249	0.36691	0.07107	0.04218	0.15074	0.14661
V189	0.10979	0.06462	0.18435	0.04174	0.50237	0.09714
V190	0.12938	0.14029	0.05876	0.03879	0.51969	0.11309
V191	0.20387	0.36748	0.06464	0.03093	0.16205	0.17104
V192	0.40273	0.16424	0.13282	0.03771	0.17066	0.09184
V193	0.28211	0.10174	0.07706	0.02641	0.15653	0.35616
V194	0.08246	0.03163	0.07101	0.1084	0.65709	0.0494
V195	0.07998	0.00872	0.57267	0.07797	0.221	0.03966
V196	0.08616	0.01053	0.05373	0.60286	0.20795	0.03877
V197	0.21014	0.02359	0.0781	0.0328	0.5939	0.06147
V198	0.17599	0.2693	0.08374	0.11998	0.29489	0.0561
V199	0.10711	0.16878	0.12787	0.09438	0.45715	0.04472
V200	0.13354	0.01657	0.45667	0.16327	0.14758	0.08237
V201	0.09962	0.01095	0.03339	0.62842	0.17749	0.05013
V202	0.16361	0.05606	0.3592	0.03908	0.23932	0.14273
V203	0.42903	0.04621	0.06823	0.2365	0.13644	0.0836
V204	0.27184	0.05399	0.09452	0.12781	0.15457	0.29727
V205	0.08276	0.02063	0.69681	0.02315	0.13627	0.04039
V206	0.0904	0.04356	0.12278	0.51514	0.19318	0.03495
V207	0.3307	0.13923	0.09017	0.17438	0.15817	0.10735
V208	0.3175	0.07379	0.33242	0.04505	0.16323	0.06801
V209	0.29191	0.30601	0.06698	0.04623	0.15088	0.13798
V210	0.14666	0.02385	0.64052	0.00975	0.13125	0.04797
V211	0.40703	0.04865	0.14214	0.02404	0.23296	0.14517
V212	0.11144	0.18924	0.19313	0.2647	0.1958	0.0457
V213	0.10563	0.0637	0.25249	0.04154	0.49344	0.04321
V214	0.55126	0.04619	0.09764	0.0553	0.14724	0.10237
V215	0.20121	0.39405	0.06404	0.04815	0.15254	0.14001
V216	0.18992	0.31617	0.26228	0.02661	0.15358	0.05145
V217	0.26387	0.02247	0.09341	0.07848	0.33092	0.21084
V218	0.14049	0.22359	0.04736	0.36994	0.17871	0.03991
V219	0.56206	0.03444	0.09549	0.01944	0.13101	0.15756
V220	0.15144	0.02012	0.04946	0.56089	0.16888	0.04921
V221	0.18763	0.43719	0.08599	0.07657	0.15941	0.0532
V222	0.14811	0.20008	0.08163	0.12411	0.38657	0.05949
V223	0.18857	0.2113	0.2425	0.02245	0.15857	0.17661
V224	0.0738	0.01385	0.36001	0.0215	0.49353	0.03733
V225	0.33167	0.03078	0.08723	0.02592	0.14851	0.3759
V226	0.25389	0.05248	0.20268	0.19958	0.21541	0.07596
V227	0.46334	0.02892	0.07361	0.16299	0.13846	0.13268
V228	0.17851	0.16576	0.3757	0.05141	0.15977	0.06886
V229	0.18802	0.02215	0.31523	0.18027	0.22955	0.06478
V230	0.12016	0.11541	0.56075	0.0173	0.13423	0.05216
V231	0.11952	0.02525	0.04188	0.58334	0.19091	0.03911
V232	0.36087	0.03136	0.06068	0.20573	0.14855	0.19281
V233	0.55663	0.03968	0.09822	0.06072	0.13578	0.10897
V234	0.36494	0.02864	0.0661	0.03514	0.42479	0.08038
V235	0.13912	0.01294	0.05567	0.56246	0.1817	0.04812
V236	0.14004	0.01767	0.19632	0.03409	0.48416	0.12772
V237	0.08179	0.00739	0.63773	0.08214	0.15123	0.03973
V238	0.46313	0.02928	0.10494	0.07353	0.15447	0.17465
V239	0.39694	0.04618	0.1438	0.10591	0.21015	0.09702
V240	0.09544	0.18019	0.04947	0.10985	0.52413	0.04093
V241	0.41245	0.12828	0.07192	0.13464	0.16458	0.08813
V242	0.30828	0.05651	0.09306	0.13449	0.19988	0.20778
V243	0.12141	0.25808	0.36777	0.04741	0.16357	0.04175
V244	0.20103	0.03619	0.06477	0.02399	0.51266	0.16136
V245	0.53109	0.03274	0.08791	0.0192	0.1398	0.18926
V246	0.08737	0.04613	0.21468	0.27134	0.33818	0.0423
V247	0.3192	0.07608	0.06911	0.14007	0.15744	0.2381
V248	0.24325	0.04331	0.05318	0.17295	0.41047	0.07684
V249	0.24492	0.12348	0.32033	0.06908	0.13496	0.10722
V250	0.09444	0.02366	0.03993	0.62497	0.17767	0.03933
V251	0.14052	0.36248	0.15467	0.1371	0.15823	0.04699
V252	0.08725	0.01734	0.06757	0.57904	0.20649	0.04232
V253	0.17527	0.0577	0.05343	0.28661	0.24501	0.18198
V254	0.13061	0.18799	0.10589	0.14965	0.35913	0.06672
V255	0.31835	0.21097	0.11435	0.06201	0.17925	0.11507
V256	0.15898	0.50542	0.06814	0.03814	0.17333	0.05599
V257	0.14503	0.282	0.07929	0.0448	0.37752	0.07135
V258	0.11616	0.16887	0.14302	0.36688	0.15867	0.0464
V259	0.13178	0.35598	0.2817	0.03241	0.14618	0.05194
V260	0.16517	0.04837	0.06861	0.03876	0.57705	0.10204
V261	0.39451	0.04224	0.09307	0.04462	0.27437	0.15118
V262	0.12605	0.01665	0.62188	0.01769	0.1758	0.04192
V263	0.09795	0.04895	0.50391	0.1546	0.14853	0.04606
V264	0.44197	0.04237	0.14401	0.04159	0.1709	0.15914
V265	0.09331	0.01949	0.05504	0.05086	0.73578	0.04551
V266	0.32451	0.05103	0.08576	0.02594	0.15386	0.35889
V267	0.22587	0.41845	0.06547	0.07674	0.15739	0.05607
V268	0.60027	0.03591	0.08594	0.02587	0.12335	0.12868
V269	0.10397	0.04417	0.13012	0.49766	0.18451	0.03957
V270	0.27642	0.31458	0.08413	0.03725	0.22063	0.067
V271	0.21823	0.10608	0.23864	0.02711	0.15381	0.25613
V272	0.09581	0.01889	0.05212	0.08859	0.66825	0.07634
V273	0.1137	0.01903	0.09292	0.08667	0.62081	0.06687
V274	0.25262	0.02714	0.18196	0.05467	0.15282	0.3308
V275	0.48285	0.14627	0.084	0.03286	0.13574	0.11827
V276	0.2334	0.18965	0.11676	0.07419	0.17524	0.21076
V277	0.4034	0.0417	0.07851	0.02567	0.22753	0.22319
V278	0.1739	0.09983	0.12191	0.18373	0.36089	0.05973
V279	0.26651	0.0545	0.20682	0.05317	0.15285	0.26615
V280	0.15867	0.01399	0.04363	0.55613	0.17383	0.05375
V281	0.1586	0.49346	0.08807	0.0521	0.15779	0.04998
V282	0.08745	0.04557	0.05879	0.07624	0.68525	0.0467
V283	0.1156	0.30197	0.05499	0.03612	0.44451	0.04681
V284	0.13187	0.0807	0.27282	0.23984	0.17895	0.09582
V285	0.09459	0.02378	0.03364	0.62481	0.18374	0.03944
V286	0.46692	0.04828	0.12623	0.14077	0.1289	0.0889
V287	0.09023	0.02516	0.07857	0.08815	0.65361	0.06429
V288	0.23593	0.20197	0.07511	0.02763	0.22873	0.23063
V289	0.08562	0.06832	0.56604	0.08183	0.1567	0.04149
V290	0.08576	0.00956	0.20681	0.48061	0.17234	0.04492
V291	0.10834	0.0314	0.03372	0.60128	0.18099	0.04427
V292	0.18104	0.07583	0.05455	0.40133	0.23782	0.04944
V293	0.07564	0.05211	0.08024	0.03709	0.70941	0.04551
V294	0.39763	0.04935	0.06762	0.03313	0.32195	0.13032
V295	0.33702	0.02459	0.08812	0.01972	0.15432	0.37623
V296	0.14389	0.25818	0.11049	0.19905	0.19564	0.09275
V297	0.29373	0.06938	0.07215	0.02657	0.15828	0.37989
V298	0.14967	0.45421	0.1638	0.03361	0.15349	0.04522
V299	0.17596	0.06555	0.55529	0.01663	0.13653	0.05006
V300	0.50301	0.09914	0.10392	0.02528	0.12816	0.14049
V301	0.37194	0.26572	0.10768	0.03456	0.14333	0.07676
V302	0.11466	0.20112	0.0904	0.35097	0.19662	0.04622
V303	0.14533	0.42657	0.10646	0.03963	0.23196	0.05006
V304	0.08693	0.01913	0.07571	0.03146	0.74184	0.04492
V305	0.14244	0.02034	0.1759	0.30665	0.21849	0.13617
V306	0.39204	0.09255	0.07392	0.02593	0.14037	0.2752
V307	0.19437	0.02862	0.06332	0.03897	0.58737	0.08734
V308	0.08645	0.01678	0.03329	0.64233	0.18571	0.03544
V309	0.13073	0.34776	0.05355	0.26015	0.16199	0.04581
V310	0.18639	0.25593	0.23989	0.02407	0.15425	0.13947
V311	0.44224	0.02975	0.08323	0.0253	0.13749	0.282
V312	0.1652	0.02557	0.04684	0.26887	0.43291	0.06061
V313	0.36075	0.03259	0.07182	0.05126	0.14531	0.33827
V314	0.24469	0.02446	0.04949	0.46479	0.16246	0.05411
V315	0.21832	0.41987	0.073	0.02957	0.18728	0.07197
V316	0.32636	0.03055	0.08176	0.06988	0.15873	0.33272
V317	0.14766	0.01413	0.04472	0.48367	0.19648	0.11335
V318	0.09097	0.01724	0.05944	0.60965	0.17691	0.04579
V319	0.30324	0.1379	0.22995	0.10889	0.14057	0.07945
V320	0.24592	0.14307	0.28351	0.0892	0.14191	0.09639
V321	0.1404	0.40171	0.05261	0.19802	0.16548	0.04178
V322	0.11785	0.01867	0.12317	0.03809	0.59795	0.10427
V323	0.12083	0.20859	0.04394	0.27229	0.31287	0.04149
V324	0.16017	0.04621	0.0825	0.16819	0.40996	0.13296
V325	0.18934	0.48293	0.08564	0.03221	0.15537	0.05451
V326	0.22425	0.43924	0.0804	0.03052	0.16632	0.05927
V327	0.13336	0.00996	0.6681	0.00972	0.13219	0.04668
V328	0.19986	0.151	0.1853	0.11481	0.29441	0.05462
V329	0.08122	0.01182	0.46678	0.01721	0.37528	0.04769
V330	0.08293	0.00789	0.69972	0.01726	0.14803	0.04417
V331	0.47985	0.07384	0.11202	0.07299	0.13416	0.12715
V332	0.17257	0.06747	0.16732	0.02586	0.38927	0.1775
V333	0.09299	0.02256	0.37882	0.24763	0.2052	0.0528
V334	0.11341	0.27483	0.3306	0.0951	0.14552	0.04055
V335	0.16706	0.02478	0.57331	0.01525	0.13172	0.08788
V336	0.30314	0.35971	0.08928	0.0272	0.14975	0.07092
V337	0.1316	0.14519	0.09913	0.03337	0.54736	0.04335
V338	0.49978	0.03288	0.10742	0.02557	0.22586	0.10849
V339	0.16216	0.07454	0.32582	0.18353	0.161	0.09295
V340	0.44036	0.18512	0.0743	0.05102	0.14961	0.09959
V341	0.24495	0.04486	0.07775	0.38799	0.18356	0.06089
V342	0.14709	0.0209	0.05181	0.45772	0.20202	0.12046
V343	0.26607	0.12681	0.15073	0.0359	0.15459	0.26589
V344	0.15748	0.39316	0.05912	0.04465	0.25541	0.0902
V345	0.07304	0.01912	0.0622	0.04005	0.76504	0.04056
V346	0.18103	0.02471	0.05846	0.30747	0.36296	0.06536
V347	0.36639	0.11027	0.08342	0.07644	0.28417	0.07931
V348	0.15881	0.09926	0.49821	0.02458	0.16879	0.05035
V349	0.49869	0.0748	0.10531	0.07945	0.15055	0.0912
V350	0.35011	0.05004	0.15295	0.16988	0.13713	0.13989
V351	0.31975	0.07046	0.10194	0.03704	0.15631	0.3145
V352	0.17855	0.23251	0.0635	0.02385	0.33231	0.16927
V353	0.09756	0.12667	0.58908	0.01188	0.13528	0.03953
V354	0.20623	0.05346	0.22595	0.01707	0.33732	0.15997
V355	0.08159	0.02729	0.70113	0.01694	0.13608	0.03697
V356	0.38963	0.10308	0.08736	0.16783	0.15424	0.09786
V357	0.26545	0.0263	0.34499	0.0272	0.26734	0.06872
V358	0.28613	0.02186	0.11667	0.04392	0.15555	0.37587
V359	0.1825	0.07545	0.04709	0.4267	0.20852	0.05975
V360	0.37799	0.02669	0.06791	0.15449	0.27819	0.09474
V361	0.15769	0.51567	0.06846	0.04333	0.16432	0.05054
V362	0.13658	0.34855	0.07266	0.23655	0.16495	0.0407
V363	0.50339	0.07028	0.11489	0.01972	0.18331	0.10841
V364	0.24205	0.14778	0.07491	0.04526	0.2198	0.27021
V365	0.33453	0.26371	0.07077	0.11419	0.14285	0.07394
V366	0.15416	0.17715	0.37295	0.05863	0.18519	0.05192
V367	0.09992	0.01335	0.05236	0.42437	0.35509	0.05491
V368	0.22096	0.11461	0.12006	0.04396	0.23948	0.26094
V369	0.10473	0.03934	0.05247	0.07458	0.65228	0.0766
V370	0.1114	0.06355	0.5009	0.10841	0.1514	0.06432
V371	0.15923	0.18499	0.04892	0.34206	0.15865	0.10615
V372	0.16142	0.41574	0.06061	0.04542	0.24389	0.07291
V373	0.55894	0.04048	0.08382	0.01997	0.12694	0.16984
V374	0.20293	0.02177	0.22296	0.33842	0.16569	0.04824
V375	0.32846	0.0299	0.20631	0.05561	0.2993	0.08043
V376	0.2466	0.05496	0.08111	0.10339	0.20051	0.31342
V377	0.1116	0.02132	0.35527	0.01916	0.44149	0.05116
V378	0.25941	0.06824	0.20154	0.01577	0.16594	0.2891
V379	0.40514	0.03329	0.16724	0.01648	0.13369	0.24417
V380	0.07475	0.04513	0.08015	0.04392	0.71047	0.04559
V381	0.29197	0.03941	0.27257	0.19447	0.14156	0.06003
V382	0.08031	0.03732	0.05498	0.17308	0.6127	0.04161
V383	0.2086	0.04234	0.33222	0.20928	0.15189	0.05567
V384	0.10585	0.02203	0.64023	0.02384	0.16519	0.04285
V385	0.31419	0.03006	0.09433	0.01997	0.1502	0.39125
V386	0.43141	0.04745	0.24949	0.02128	0.1584	0.09197
V387	0.23333	0.02359	0.08216	0.45258	0.1558	0.05254
V388	0.52323	0.05683	0.18104	0.01729	0.12675	0.09486
V389	0.36795	0.07861	0.07987	0.01963	0.14864	0.30529
V390	0.13222	0.03943	0.04314	0.50562	0.19115	0.08844
V391	0.11099	0.02078	0.05269	0.41751	0.33524	0.06279
V392	0.16236	0.04141	0.38647	0.08943	0.1414	0.17892
V393	0.15004	0.11637	0.32275	0.05955	0.22709	0.1242
V394	0.09087	0.01067	0.06087	0.5855	0.21272	0.03938
V395	0.07896	0.04693	0.68528	0.01689	0.13604	0.03589
V396	0.38329	0.06438	0.0646	0.24421	0.16961	0.07391
V397	0.26259	0.13999	0.09224	0.02602	0.17749	0.30167
V398	0.15859	0.41075	0.07218	0.04559	0.25922	0.05367
V399	0.08709	0.0078	0.66211	0.04266	0.14906	0.05128
V400	0.213	0.03846	0.05107	0.29064	0.16342	0.24341
V401	0.17308	0.02668	0.51135	0.01795	0.19977	0.07117
V402	0.13097	0.01941	0.04175	0.58502	0.17231	0.05055
V403	0.2097	0.02093	0.06743	0.04795	0.39016	0.26383
V404	0.0798	0.01394	0.72144	0.0112	0.1362	0.03744
V405	0.30541	0.23751	0.1256	0.05724	0.2067	0.06753
V406	0.21829	0.06061	0.18874	0.08231	0.25768	0.19237
V407	0.13938	0.02396	0.56969	0.00867	0.14036	0.11794
V408	0.12772	0.08549	0.06124	0.48076	0.16496	0.07982
V409	0.59603	0.05441	0.08606	0.02098	0.12382	0.11869
V410	0.60648	0.04218	0.08663	0.02068	0.13316	0.11086
V411	0.24567	0.02563	0.06469	0.19605	0.15413	0.31383
V412	0.41608	0.14079	0.11393	0.05024	0.19944	0.07953
V413	0.09964	0.08951	0.0599	0.52601	0.18678	0.03815
V414	0.15214	0.06124	0.0535	0.41749	0.2659	0.04972
V415	0.1155	0.01783	0.28881	0.27738	0.2207	0.07978
V416	0.12201	0.11833	0.05231	0.19944	0.419	0.08891
V417	0.29439	0.02146	0.11844	0.1015	0.1465	0.31771
