Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V178	0.19534	0	0.00042	0.0289	0.0624	0.63634	0.03673	0	0	0.03988
V179	0.16511	0	0.03595	0	0.79894	0	0	0	0	0
V180	0.44294	0.09489	0.03339	0.37647	0.02665	0.01128	0.01439	0	0	0
V181	0.01538	0.12555	0.72158	0	0.06881	0.0164	0.04968	0	0	0.00261
V182	0.01155	0	0.00783	0.04009	0.33567	0.00971	0	0.57931	0.01194	0.0039
V183	0.00521	0.14261	0.05582	0.63943	0.03338	0.02616	0.09063	0	0.00476	0.002
V184	0.18402	0	0.00455	0.01257	0.01572	0.60067	0.02853	0.04261	0	0.11133
V185	0.59408	0	0.00734	0.21222	0	0.0025	0.00567	0.1258	0.05146	0.00094
V186	0.84331	0.00649	0.00265	0.11752	0	0.00657	0.01451	0.00896	0	0
V187	0.76757	0	0.1207	0	0	0.00444	0.00829	0.0091	0.06404	0.02586
V188	0.08587	0.06455	0.0406	0.0654	0.71924	0	0.00441	0.01247	0	0.00748
V189	0.87086	0	0.00134	0.08089	0	0.01929	0.006	0.00878	0	0.01284
V190	0.04481	0.01119	0.01055	0.0151	0.09088	0.088	0.01925	0	0.72021	0
V191	0.01379	0	0.0987	0.38705	0.43433	0.00409	0.03296	0.02589	0	0.00319
V192	0.0076	0	0.08445	0	0.41582	0	0	0.01629	0	0.47583
V193	0.07884	0.01932	0.21126	0.33201	0.14107	0.01666	0.08653	0.09758	0.01221	0.00452
V194	0	0.01093	0	0.01102	0	0.78208	0.15325	0.01296	0.02608	0.00369
V195	0.0441	0.09573	0.02047	0	0.08869	0.23348	0.39334	0.07737	0.03428	0.01255
V196	0.74749	0.00551	0.00973	0.22333	0	0.00498	0.00805	0	0	0.00091
V197	0.0216	0.00348	0.012	0.20724	0.01425	0	0.0106	0.54094	0.18989	0
V198	0.01819	0	0.04228	0	0.64816	0.23369	0.02469	0	0.03299	0
V199	0.0302	0.02509	0.11975	0.00103	0.42293	0.02053	0.08949	0	0	0.29098
V200	0.01211	0.00873	0.02438	0	0.51967	0.13634	0.14679	0.14628	0	0.0057
V201	0.24588	0.04434	0.01614	0.00476	0.01262	0.01384	0.07217	0.01051	0.55442	0.02532
V202	0.02937	0.24102	0.55807	0	0.07151	0.00743	0.05143	0.00682	0.03435	0
V203	0.01863	0.06412	0.43168	0.13583	0.03019	0.02319	0.07188	0	0.21335	0.01113
V204	0.00494	0.1455	0.30271	0.29835	0.05521	0.08133	0.0112	0.09118	0.00959	0
V205	0.07531	0.12308	0.02185	0	0	0.10485	0.4208	0.11122	0.13917	0.0037
V206	0.28124	0	0.65414	0	0.02937	0.00265	0.00648	0	0	0.02613
V207	0.02873	0.11613	0.07224	0.07699	0.17471	0	0.00802	0	0.21097	0.3122
V208	0.00487	0	0.00585	0.06951	0.00634	0.76321	0.04976	0	0.09044	0.01002
V209	0.04964	0	0.11908	0	0.83036	0.00093	0	0	0	0
V210	0.06459	0	0.0858	0	0.66626	0	0	0.1761	0	0.00725
V211	0.01841	0.04852	0.73596	0	0.02505	0.01589	0.04171	0.05675	0.0554	0.0023
V212	0.10121	0.04539	0.00299	0.01556	0.01197	0	0.00382	0.4925	0.32657	0
V213	0.11799	0	0	0.01264	0.17037	0.63813	0.0405	0.00648	0	0.01389
V214	0.01201	0.06086	0.02248	0	0.36157	0.11023	0.34882	0.00072	0.01588	0.06743
V215	0.00521	0.11558	0.00986	0	0	0.14483	0.64777	0.00855	0.06473	0.00348
V216	0.02105	0.50504	0.04906	0	0.41094	0	0	0.00982	0	0.00408
V217	0.02867	0.137	0.06959	0.0887	0.27591	0.25047	0.01169	0.06684	0.00239	0.06875
V218	0.03417	0.01631	0	0	0.0045	0.70345	0.17762	6e-05	0.0229	0.04099
V219	0	0	0	0.08421	0	0	0.02379	0.892	0	0
V220	0.02173	0.01512	0.03233	0.3943	0.00699	0.00336	0.01825	0.07805	0.42987	0
V221	0.15918	0.0689	0.3603	0	0.04548	0.00091	0.01798	0.12284	0.16798	0.05641
V222	0.02055	0	0.79653	0	0	0.17159	0.01132	0	0	0
V223	0.01233	0	0.84623	0	0.00554	0.08777	0.04814	0	0	0
V224	0.01687	0.00135	0.71446	0	0.00374	0.01029	0.0065	0.10899	0.13779	0
V225	0	0	0.3335	0.33026	0	0.01382	0.00661	0.31327	0	0.00254
V226	0.02569	0.54385	0.0335	0	0.18516	0	0	0.2118	0	0
V227	0.01682	0	0.729	0	0.2518	0.00058	0.00181	0	0	0
V228	0.03918	0.45818	0.10424	0	0.15266	0	0	0.21701	0.02049	0.00826
V229	0.67702	0	0	0	0	0.27351	0.02262	0.02685	0	0
V230	0	0.02103	0.0679	0.43384	0.0666	0.02304	0.08579	0	0.02486	0.27693
V231	0.06013	0.1816	0.024	0.02412	0.06277	0.09327	0.0149	0.00718	0.52614	0.0059
V232	0.02621	0.27325	0.49173	0	0.09736	0	0	0.10978	0	0.00167
V233	0.03018	0	0.03267	0.0321	0.67504	0.00481	0.00364	0	0.2188	0.00276
V234	0.01635	0.01359	0.01293	0.00585	0.21962	0.01662	0.11943	0.59101	0	0.00459
V235	0.01584	0	0.39194	0	0	0	0	0.58673	0	0.0055
V236	0.00016	0.00535	0.24765	0.27594	0.00909	0.39599	0.03564	0	0.02967	0.00051
V237	0.0301	0	0.45871	0.11666	0.31869	0.03103	0.00466	0.04016	0	0
V238	0.00699	0.01297	0.31384	0	0.02651	0	0	0.63904	0	0.00065
V239	0.01644	0.11988	0.06041	0.56701	0.09402	0.02862	0.03662	0	0.00449	0.07252
V240	0.07843	0.05618	0.01402	0	0	0.39275	0.38353	0.00353	0.04401	0.02754
V241	0.1622	0.00887	0.04647	0.67942	0.0163	0.03614	0.0194	0.02589	9e-05	0.00523
V242	0.0565	0.0099	0.02292	0.06262	0.01155	0.01274	0.01794	0	0.80583	0
V243	0.04351	0.01089	0.02786	0.15253	0.02099	0.07675	0.04694	0	0.55928	0.06124
V244	0.03444	0.04208	0.44337	0	0	0.0637	0.30862	0.0714	0.0364	0
V245	0.16086	0.09668	0.18318	0	0.02248	0.4808	0.02685	0.02914	0	0
V246	0.01426	0.28458	0.02207	0	0.0408	0.09181	0.46227	0.00335	0.07398	0.00687
V247	0.01353	0.00694	0.94998	0	0.01176	0.00352	0.00532	0	0.00562	0.00334
V248	0.52356	0.05479	0.01776	0	0.01384	0.03161	0.08899	0.26945	0	0
V249	0.02465	0	0.77455	0	0.11812	0.00073	0.00173	0	0.00705	0.07317
V250	0.00715	0.02855	0.01596	0.32642	0.02424	0.25185	0.02571	0.30837	0	0.01175
V251	0.60811	0.12181	0.01002	0.02028	0.12121	0	0	0.0899	0.02573	0.00294
V252	0.07058	0.40787	0.03491	0.03837	0.11937	0.23591	0.01063	0.07521	0	0.00715
V253	0.03637	0.00066	0.34099	0	0.00603	0.0808	0.02063	0	0.51452	0
V254	0.01857	0	0.04944	0.03997	0.85387	0.00056	0	0	0	0.03759
V255	0.02333	0	0.02666	0	0.94849	0	0	0.00152	0	0
V256	0	0.02316	0.05847	0.82429	0.00676	0.04674	0.02511	0	0.00798	0.00749
V257	0.39214	0	0.4431	0	0	0.14733	0.01743	0	0	0
V258	0.01889	0	0.03964	0	0.85444	0	0.00292	0	0	0.0841
V259	0.05191	0	0.00257	0.10905	0.13419	0	0.00397	0.69706	0	0.00124
V260	0.0065	0.1136	0.00542	0.0213	0.03116	0	0	0.82202	0	0
V261	0.23475	0.04696	0	0	0	0.36511	0.24445	0.00144	0.09113	0.01617
V262	0.01196	0.34751	0.12594	0	0.12166	0.33982	0.01299	0.01376	0	0.02635
V263	0.46262	0.33496	0.01749	0	0.12743	0.00504	0.0239	0	0	0.02855
V264	0.0071	0.00641	0.0536	0.59249	0.28646	0.02068	0.02833	0	0	0.00492
V265	0.02511	0.25712	0.06091	0.33454	0.09086	0.04099	0.09932	0	0.00314	0.088
V266	0.0351	0.5591	0.15683	0	0.17771	0	0	0.02533	0.0432	0.00273
V267	0.00608	0.18009	0.08765	0.01693	0.19427	0.0048	0	0	0	0.51017
V268	0.01798	0.20593	0.061	0.13198	0.54184	0	0.00811	0.01387	0.0073	0.01199
V269	0.01325	0.0107	0.2873	0.62423	0.01262	0.00672	0.01903	0.00502	0.02111	0
V270	0.04206	0	0.02675	0	0.93032	0	0	0.00087	0	0
V271	0.06359	0.01365	0.18086	0	0.049	0.01486	0.03218	0	0.64587	0
V272	0.03059	0.12352	0.08212	0.00683	0.06093	0.14707	0.0208	0.26402	0.21072	0.05341
V273	0	0	0.02049	0.23324	0.07164	0.62262	0.04174	0	0.00735	0.00292
V274	0.07779	0.01042	0.12084	0.01481	0.11884	0.16409	0.0074	0.0686	0.01984	0.39736
V275	0.0157	0.06278	0.0457	0	0.69868	0.04609	0	7e-04	0	0.13035
V276	0.0162	0.09672	0.05201	0.4499	0.08701	0.01681	0.09367	0.01844	0.11388	0.05537
V277	0.01576	0.16633	0.5037	0.2365	0.06487	4e-04	0.00715	0.0053	0	0
V278	0.12727	0.03112	0.1171	0	0.15615	0	0.00263	0	0	0.56573
V279	0.01667	0.13732	0.04922	0.3176	0.28661	0.03744	0.15398	0	0	0.00116
V280	0.09664	0.02767	0.02797	0.06964	0.15277	0.29011	0.18669	0.12756	0.01217	0.00878
V281	0.00274	0.02024	0.02459	0.00813	0.04591	0.73635	0.05112	0.00866	0.01608	0.08619
V282	0	0.02299	0.05699	0.82045	0.00707	0.00667	0.02272	0.02575	0.03026	0.00708
V283	0.08691	0	0.05133	0.06571	0.51634	0.03648	0.00546	0.02794	0.20983	0
V284	0.00506	0.00852	0.30767	0	0.14234	0	0.00336	0.00697	0	0.52608
V285	0.01588	0.10377	0.04419	0.00149	0.09462	0	0.02841	0.43365	0.00602	0.27196
V286	0.02012	0	0.09523	0.04338	0.08127	0.45847	0.02871	0	0	0.27282
V287	0.02845	0.06489	0.04177	0	0.07475	0.08334	0.32811	0.00187	0.035	0.34183
V288	0.01113	0.00237	0.01197	0.01924	0	0.2141	0.00755	0.73364	0	0
V289	0.0157	0.12479	0.71527	0	0.11989	0	0	0.00439	0	0.01996
V290	0.00558	0.06913	0.19007	0	0	0.3159	0.36346	0.01688	0.02933	0.00965
V291	0.78871	0	0.05817	0.06628	0.00618	0.06824	0.01135	0	0	0.00107
V292	0.01878	0	0.57476	0	0.00144	0.38287	0.02215	0	0	0
V293	0.03166	0	0.88375	0	0.01241	0.00094	0.00193	0.05543	0	0.01386
V294	0.06762	0.18474	0.19704	0.01207	0.06558	0.00691	0.04942	0.00797	0.40865	0
V295	0.02232	0.0371	0.75134	0	0.02773	0.02171	0.00412	0.09038	0	0.0453
V296	0.02432	0.01182	0.09498	0.15433	0.27842	0.00801	0.02017	0.13574	0.27222	0
V297	0.22737	0.05548	0.05832	0	0.18879	5e-04	0.0361	0.00601	0	0.42742
V298	0	0.02464	0.08833	0.80573	0.00454	0.01672	0.03185	0.00352	0.02357	0.00109
