CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V196	0.10905	0.03158	0.04431	0.6156	0.15961	0.03985
V197	0.21594	0.04391	0.07271	0.04778	0.56126	0.05839
V198	0.1912	0.27253	0.07853	0.13681	0.26711	0.05381
V199	0.12768	0.17865	0.11954	0.10975	0.42038	0.044
V200	0.13383	0.0399	0.41957	0.18838	0.13579	0.08253
V201	0.11968	0.03219	0.02604	0.64058	0.13099	0.05053
V202	0.15702	0.07715	0.33348	0.06031	0.22881	0.14324
V203	0.41157	0.06834	0.0563	0.26456	0.12278	0.07645
V204	0.24032	0.07722	0.0842	0.15505	0.14749	0.29573
V205	0.09176	0.04244	0.64429	0.04574	0.13626	0.03951
V206	0.1127	0.06177	0.10669	0.53225	0.15061	0.03597
V207	0.32064	0.15512	0.07988	0.19804	0.14365	0.10266
V208	0.30861	0.09431	0.30764	0.06748	0.15884	0.06312
V209	0.28672	0.30902	0.0629	0.06645	0.14285	0.13207
V210	0.14892	0.04589	0.59524	0.03154	0.13251	0.04591
V211	0.38545	0.07075	0.12976	0.04601	0.22851	0.13953
V212	0.13152	0.19709	0.1762	0.28321	0.1665	0.04548
V213	0.12161	0.08098	0.23527	0.05729	0.46259	0.04226
V214	0.52468	0.06905	0.08553	0.08026	0.14855	0.09194
V215	0.20682	0.38684	0.06214	0.06741	0.14163	0.13515
V216	0.20235	0.3175	0.24311	0.04488	0.14406	0.04809
V217	0.24421	0.04587	0.08501	0.1012	0.31396	0.20975
V218	0.16093	0.22671	0.04214	0.38701	0.14395	0.03926
V219	0.52784	0.05849	0.08374	0.04458	0.13723	0.14812
V220	0.16376	0.04098	0.03998	0.57872	0.1279	0.04866
V221	0.20785	0.42331	0.0826	0.09374	0.14373	0.04878
V222	0.1638	0.20826	0.07618	0.14056	0.35287	0.05833
V223	0.18121	0.22281	0.22461	0.04321	0.15256	0.17559
V224	0.08994	0.03471	0.33381	0.03825	0.46643	0.03685
V225	0.28617	0.05595	0.07929	0.05479	0.15192	0.37189
