Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V120	0.06661	0.28655	0.12246	0.52439	0	0
V121	0.39932	0.0754	0	0.23142	0	0.29386
V122	0.24687	0.12363	0	0.6295	0	0
V123	0.47979	0.03994	0.024	0	0.09648	0.35979
V124	0.02544	0	0.39617	0	0.57838	0
V125	0.10081	0.15589	0.7433	0	0	0
V126	0.03892	0.32472	0.00103	0	0	0.63533
V127	0.09399	0	0.90447	0.00155	0	0
V128	0.40915	0.33043	0.14181	0.11861	0	0
V129	0.05446	0	0.94554	0	0	0
V130	0.60872	0.20296	0.00038	0.18794	0	0
V131	0.14648	0	0.09515	0.0102	0.74816	0
V132	0	0.55849	0.44151	0	0	0
V133	0.09284	0.20606	0.6745	0.0266	0	0
V134	0.1815	0.80982	0	0	0.00868	0
V135	0.18803	0	0.81197	0	0	0
V136	0.05283	0.90892	0.03825	0	0	0
V137	0.07009	0.15031	0.67933	0	0.10026	0
V138	0.08666	0.0569	0.01398	0.51329	0	0.32917
V139	0.12582	0.05446	0.22512	0	0.41309	0.18151
V140	0.69866	0.2879	0.01344	0	0	0
V141	0.27202	0.35458	0.12474	0.24866	0	0
V142	0.08398	0.91602	0	0	0	0
V143	0.14544	0.05011	0.7608	0.02711	0.01654	0
V144	0.08988	0.23574	0.00514	0.06321	0	0.60602
V145	0	0.04173	0	0.95827	0	0
V146	0.20535	0.0127	0.13732	0	0.64464	0
V147	0.68076	0.12453	0.08388	0	0	0.11084
V148	0.05023	0.15646	0.79332	0	0	0
V149	0.00866	0.64599	0	0	0	0.34535
V150	0	0.03307	0	0.96693	0	0
V151	0.03155	0.51795	0	0	0	0.4505
V152	0.12381	0.26332	0.54533	0	0.06755	0
V153	0.00751	0.0449	0.7075	0.24009	0	0
V154	0.52437	0.29529	0	0	0	0.18035
V155	0.06989	0.4281	0.12315	0	0.37887	0
V156	0	0.58128	0	0	0.41872	0
V157	0.02061	0.17561	0.01817	0.29566	0	0.48995
V158	0.07449	0.01112	0.91439	0	0	0
V159	0.18015	0.29431	0.38548	0.14006	0	0
V160	0.09122	0	0.90878	0	0	0
V161	0	0.61899	0	0.38101	0	0
V162	0	0.69784	0	0.12574	0.17642	0
V163	0.04588	0	0.95412	0	0	0
V164	0.00359	0.42186	0.46129	0.0893	0.02396	0
V165	0.11512	0.02038	0.1052	0.009	0.7503	0
V166	0.10074	0.035	0.02114	0.17017	0.45635	0.2166
V167	0	0.02641	0.41313	0.56046	0	0
V168	0.78413	0.09071	0	0.12516	0	0
V169	0.06255	0.00703	0.77604	0.15438	0	0
V170	0.50884	0.09997	0.12002	0.27116	0	0
V171	0.13187	0.60094	0	0	0	0.26719
V172	0.16694	0.09469	0.61948	0.11889	0	0
V173	0.14683	0	0.85317	0	0	0
V174	0.74526	0.14009	0.05525	0	0.0594	0
V175	0.0287	0.85025	0.12106	0	0	0
V176	0.02202	0	0.97798	0	0	0
V177	0.27862	0.09928	0.43685	0	0.10423	0.08102
V178	0.0378	0.03114	0.10352	0	0.82755	0
V179	0.03898	0.07948	0.04031	0.82362	0	0.0176
V180	0.35412	0.08061	0.17132	0.39395	0	0
V181	0.71971	0.17067	0.10962	0	0	0
V182	0.0786	0.07043	0.85098	0	0	0
V183	0	0.03952	0	0.96048	0	0
V184	0.4527	0.50157	0.0095	0	0.03623	0
V185	0.20007	0.69269	0.02491	0	0.08233	0
V186	0	0.00498	0.66204	0.33298	0	0
V187	0.30883	0.62679	0	0	0.06438	0
V188	0.12455	0.77775	0	0	0	0.0977
V189	0.11913	0.0783	0.2681	0.00085	0.53362	0
V190	0.12429	0.22747	0.05378	0	0.59445	0
V191	0.03785	0.76709	0	0	0	0.19506
V192	0.64433	0.26973	0.08594	0	0	0
V193	0	0.1443	0	0	0	0.8557
V194	0.00973	0.02397	0.08313	0.15199	0.73118	0
V195	0.0478	0	0.87487	0.05818	0.01915	0
V196	0	0.03163	0	0.96837	0	0
V197	0.27244	0.00557	0.07914	0	0.64285	0
V198	0.09612	0.51158	0.04402	0.15383	0.19446	0
V199	0.00452	0.2687	0.15309	0.11035	0.46334	0
V200	0.14849	0.02546	0.6392	0.18685	0	0
V201	0	0.05007	0	0.94993	0	0
V202	0.22076	0.06895	0.55791	0	0.07513	0.07725
V203	0.61757	0.12589	0	0.25653	0	0
V204	0.11957	0.0895	0.04267	0.11295	0	0.63531
V205	0.04311	0	0.95689	0	0	0
V206	0	0.08607	0.01082	0.90311	0	0
V207	0.49262	0.26841	0.03932	0.19964	0	0
V208	0.47257	0.10966	0.41776	0	0	0
V209	0.35099	0.64901	0	0	0	0
V210	0.16247	0	0.83753	0	0	0
V211	0.73841	0.06652	0.17756	0	0.0175	0
V212	0	0.34055	0.20616	0.45329	0	0
V213	0.07162	0.06331	0.36154	0	0.50353	0
V214	0.91565	0.07277	0.01159	0	0	0
V215	0.0745	0.84063	0	0	0	0.08486
V216	0.11754	0.60737	0.27509	0	0	0
V217	0.30618	0.02391	0.08297	0.04401	0.26048	0.28246
V218	0	0.43054	0	0.56946	0	0
V219	0.94598	0.05402	0	0	0	0
V220	0	0.11214	0	0.88786	0	0
V221	0.03435	0.95878	0	0.00687	0	0
V222	0.06894	0.35654	0.06436	0.16852	0.34164	0
V223	0.11295	0.38264	0.26919	0	0	0.23522
V224	0.02462	0	0.52114	0	0.45424	0
V225	0.13066	0.01365	0	0	0	0.8557
V226	0.32634	0.10619	0.2715	0.29597	0	0
V227	0.7948	0.07644	0.00487	0.12389	0	0
V228	0.1979	0.27079	0.53131	0	0	0
V229	0.22097	0.03792	0.46113	0.27128	0.0087	0
V230	0.09517	0.14462	0.76021	0	0	0
V231	0	0.0827	0	0.9173	0	0
V232	0.50345	0.08786	0	0.23756	0	0.17114
V233	0.93031	0.06641	0.00328	0	0	0
V234	0.56501	0.03663	0.04322	0	0.35514	0
V235	0	0.09109	0	0.90891	0	0
V236	0.20161	0	0.28891	0	0.48944	0.02004
V237	0.04931	0	0.92957	0.02113	0	0
V238	0.87971	0.05536	0.06492	0	0	0
V239	0.6459	0.08447	0.17838	0.06268	0.02856	0
V240	0	0.27544	0.0095	0.14631	0.56874	0
V241	0.64212	0.237	0.01988	0.101	0	0
V242	0.39529	0.09902	0.07739	0.15175	0.02281	0.25375
V243	0.01375	0.46351	0.52274	0	0	0
V244	0.26404	0.03372	0.05517	0	0.54067	0.1064
V245	0.93819	0.06181	0	0	0	0
V246	0	0.0769	0.27981	0.47636	0.16693	0
V247	0.34698	0.13763	0	0.13591	0	0.37948
V248	0.3046	0.07735	0.02997	0.25262	0.33547	0
V249	0.3669	0.21123	0.42187	0	0	0
V250	0	0.05551	0	0.94449	0	0
V251	0	0.73307	0.10535	0.16158	0	0
V252	0	0.04692	0	0.95308	0	0
V253	0.03859	0.12839	0.00576	0.51775	0.04444	0.26507
V254	0.03997	0.33846	0.10711	0.22657	0.28789	0
V255	0.49977	0.39832	0.10191	0	0	0
V256	0	1	0	0	0	0
V257	0.05775	0.53122	0.04736	0	0.36367	0
V258	0	0.31973	0.06249	0.61778	0	0
V259	0	0.69356	0.30644	0	0	0
V260	0.22031	0.05265	0.08001	0	0.64703	0
V261	0.71721	0.06446	0.0983	0	0.12002	0
V262	0.12604	0	0.87396	0	0	0
V263	0.05001	0.06748	0.70816	0.17436	0	0
V264	0.81094	0.06678	0.12228	0	0	0
V265	0.03645	0	0.06175	0.0354	0.8664	0
V266	0.13885	0.05261	0	0	0	0.80854
V267	0.0977	0.9023	0	0	0	0
V268	0.94095	0.05905	0	0	0	0
V269	0	0.10267	0.03413	0.8632	0	0
V270	0.31217	0.62872	0.01772	0	0.04139	0
V271	0.08382	0.1507	0.25751	0	0	0.50798
V272	0.06606	0.00423	0.05574	0.11321	0.76076	0
V273	0.09307	0.00519	0.11606	0.10274	0.68295	0
V274	0.06328	0.00642	0.18202	0	0	0.74827
V275	0.74018	0.25982	0	0	0	0
V276	0.17475	0.35418	0.09996	0.02383	0.01332	0.33397
V277	0.65469	0.05531	0.04497	0	0.02956	0.21547
V278	0.14132	0.17253	0.14139	0.28943	0.25533	0
V279	0.20508	0.06853	0.22181	0	0	0.50457
V280	0	0.11232	0	0.88768	0	0
V281	0	1	0	0	0	0
V282	0.01929	0.04116	0.06675	0.08503	0.78777	0
V283	0	0.5412	0	0	0.4588	0
V284	0.09652	0.16198	0.36173	0.37977	0	0
V285	0	0.05547	0	0.94453	0	0
V286	0.75227	0.10119	0.08013	0.0664	0	0
V287	0.04622	0.01274	0.09684	0.11164	0.73256	0
V288	0.14315	0.3627	0.01446	0	0.07703	0.40267
V289	0.04578	0.07866	0.83653	0.03903	0	0
V290	0	0.03776	0.13483	0.82741	0	0
V291	0	0.08208	0	0.91792	0	0
V292	0.08998	0.17506	0.00547	0.72949	0	0
V293	0.00474	0.043	0.10417	0.00659	0.84151	0
V294	0.68628	0.07132	0.05137	0	0.19103	0
V295	0.1505	0.00091	0	0	0	0.84859
V296	0.04373	0.52483	0.0949	0.33654	0	0
V297	0	0.07792	0	0	0	0.92208
V298	0	0.94642	0.05358	0	0	0
V299	0.21045	0.06172	0.72783	0	0	0
V300	0.83128	0.16872	0	0	0	0
V301	0.49535	0.50465	0	0	0	0
V302	0	0.37331	0	0.62669	0	0
V303	0	0.88156	0.03755	0	0.08089	0
V304	0.02981	0	0.09597	0	0.87422	0
V305	0.07647	0.07076	0.21443	0.54372	0	0.09463
V306	0.41125	0.15596	0	0	0	0.4328
V307	0.266	0.01991	0.06652	0	0.64757	0
V308	0	0.03706	0	0.96294	0	0
V309	0	0.67748	0	0.32252	0	0
V310	0.1601	0.49615	0.25458	0	0	0.08917
V311	0.57883	0.04029	0	0	0	0.38088
V312	0.12604	0.0588	0.02136	0.46359	0.33021	0
V313	0.27575	0.03614	0	0	0	0.68811
V314	0.16334	0.1231	0	0.71356	0	0
V315	0.10981	0.89019	0	0	0	0
V316	0.24009	0.03008	0.0283	0	0	0.70152
V317	0.04621	0.10538	0	0.83161	0	0.0168
V318	0	0.05218	0	0.94782	0	0
V319	0.4385	0.24257	0.27152	0.04742	0	0
V320	0.35258	0.24984	0.37518	0.0224	0	0
V321	0	0.80443	0	0.19557	0	0
V322	0.1501	0	0.17264	0.0022	0.67507	0
V323	0	0.37845	0	0.48956	0.13199	0
V324	0.1652	0.0862	0.0915	0.26867	0.34227	0.04616
V325	0	1	0	0	0	0
V326	0.07304	0.92696	0	0	0	0
V327	0.12878	0	0.87122	0	0	0
V328	0.1994	0.25431	0.24081	0.12761	0.17787	0
V329	0.05148	0	0.69413	0	0.25439	0
V330	0.03916	0	0.96084	0	0	0
V331	0.8245	0.12715	0.04835	0	0	0
V332	0.15145	0.08233	0.22117	0	0.33983	0.20522
V333	0.02607	0.04531	0.53024	0.39838	0	0
V334	0	0.50709	0.43959	0.05332	0	0
V335	0.24239	0	0.75761	0	0	0
V336	0.27254	0.72746	0	0	0	0
V337	0.07324	0.20792	0.1111	0	0.60775	0
V338	0.85457	0.04068	0.10475	0	0	0
V339	0.17081	0.13906	0.44425	0.24587	0	0
V340	0.65926	0.34074	0	0	0	0
V341	0.22527	0.13093	0	0.64379	0	0
V342	0.04445	0.10574	0	0.80652	0	0.04329
V343	0.16829	0.20001	0.11067	0	0	0.52102
V344	0.04164	0.82794	0	0	0.13041	0
V345	0	0	0.07304	0.01536	0.9116	0
V346	0.15046	0.06989	0.03689	0.53816	0.2046	0
V347	0.5598	0.18912	0.06642	0.00938	0.17529	0
V348	0.17444	0.12435	0.70121	0	0	0
V349	0.81677	0.12971	0.05353	0	0	0
V350	0.58526	0.11333	0.136	0.16541	0	0
V351	0.23878	0.09291	0.02453	0	0	0.64378
V352	0.10366	0.43001	0.00795	0	0.26723	0.19115
V353	0.04323	0.15439	0.80238	0	0	0
V354	0.28407	0.05971	0.32505	0	0.22462	0.10655
V355	0.04037	0	0.95963	0	0	0
V356	0.60269	0.1971	0.03492	0.1653	0	0
V357	0.40678	0.01366	0.51161	0	0.06796	0
V358	0.04134	0	0.05547	0	0	0.90318
V359	0.08083	0.18973	0	0.72943	0	0
V360	0.58904	0.06092	0.04861	0.17723	0.12419	0
V361	0	1	0	0	0	0
V362	0	0.68577	0	0.31423	0	0
V363	0.84397	0.09919	0.05684	0	0	0
V364	0.10723	0.24277	0.01607	0	0.08615	0.54778
V365	0.42626	0.53298	0	0.04076	0	0
V366	0.13382	0.29002	0.5659	0.00749	0.00276	0
V367	0	0.04878	0.00934	0.80254	0.13933	0
V368	0.08334	0.17809	0.10884	0	0.11504	0.51469
V369	0.07844	0.03789	0.05606	0.08004	0.74757	0
V370	0.10022	0.08449	0.72845	0.08685	0	0
V371	0.03912	0.40883	0	0.55205	0	0
V372	0.01832	0.88129	0	0	0.1004	0
V373	0.92909	0.07091	0	0	0	0
V374	0.16758	0.07882	0.22102	0.53258	0	0
V375	0.51577	0.0435	0.28331	0	0.15743	0
V376	0.04281	0.07465	0.0292	0.07504	0.07356	0.70473
V377	0.10903	0	0.52127	0	0.3697	0
V378	0.14476	0.07628	0.19117	0	0	0.58779
V379	0.5896	0.03226	0.07251	0	0	0.30562
V380	0.00473	0.03241	0.10289	0.02091	0.83906	0
V381	0.38379	0.08481	0.3156	0.21579	0	0
V382	0	0.03443	0.04507	0.28045	0.64006	0
V383	0.23013	0.08114	0.42126	0.26747	0	0
V384	0.09387	0	0.90613	0	0	0
V385	0.06313	0.00209	0	0	0	0.93479
V386	0.70136	0.05568	0.24296	0	0	0
V387	0.16761	0.11512	0	0.71726	0	0
V388	0.8471	0.07228	0.08062	0	0	0
V389	0.32164	0.11855	0	0	0	0.5598
V390	0	0.15021	0	0.84979	0	0
V391	0	0.07667	0.01931	0.78395	0.12008	0
V392	0.12882	0.05368	0.54378	0.03952	0	0.2342
V393	0.18439	0.18815	0.50145	0.02037	0.07571	0.02992
V394	0	0.03634	0	0.96366	0	0
V395	0.04239	0.00837	0.94924	0	0	0
V396	0.52903	0.15028	0	0.32069	0	0
V397	0.07214	0.2235	0.01929	0	0	0.68508
V398	0	0.85675	0	0	0.14325	0
V399	0.06382	0	0.93618	0	0	0
V400	0	0.10045	0	0.43514	0	0.46441
V401	0.25313	0	0.74687	0	0	0
V402	0	0.09354	0	0.90646	0	0
V403	0.07299	0.00041	0.02379	0	0.38442	0.51839
V404	0.02675	0	0.97325	0	0	0
V405	0.41483	0.43333	0.11824	0	0.0336	0
V406	0.2162	0.09315	0.24701	0.05672	0.12924	0.25768
V407	0.22148	0	0.77852	0	0	0
V408	0	0.21393	0	0.78607	0	0
V409	0.91223	0.08777	0	0	0	0
V410	0.93351	0.06649	0	0	0	0
V411	0.00264	0.0487	0	0.25148	0	0.69718
V412	0.66109	0.23242	0.10648	0	0	0
V413	0	0.16608	0	0.83392	0	0
V414	0.04013	0.15395	0.01607	0.76651	0.02335	0
V415	0.07278	0.04948	0.40185	0.4759	0	0
V416	0.05166	0.21783	0.0323	0.33734	0.36087	0
V417	0.17528	0.01839	0.08433	0.04418	0	0.67782
V418	0.04785	0.08521	0.5208	0.13504	0.2111	0
V419	0	0.02552	0	0	0	0.97448
V420	0.01539	0	0	0	0	0.98461
V421	0.05856	0.0565	0.125	0.08742	0.67252	0
V422	0.23747	0.35624	0.01454	0	0.39175	0
V423	0	0.24734	0	0.75266	0	0
V424	0.8494	0.1506	0	0	0	0
V425	0	0.10871	0.078	0	0.81329	0
V426	0.0568	0.0339	0.16706	0	0	0.74225
V427	0.60809	0.18335	0.17367	0.0349	0	0
V428	0.19028	0.12784	0	0.68188	0	0
V429	0	0.05011	0.10374	0.78418	0.06196	0
V430	0.09224	0.09947	0.63938	0.1689	0	0
V431	0.02341	0	0.97659	0	0	0
V432	0	0.55197	0	0.44803	0	0
V433	0	0.03545	0	0.96455	0	0
V434	0	0.37091	0.07866	0.55042	0	0
V435	0.15515	0	0.0707	0	0.74662	0.02752
V436	0.84389	0.15611	0	0	0	0
V437	0.30676	0.3245	0.36467	0	0.00406	0
V438	0.00737	0.49506	0.01209	0.04994	0.43554	0
V439	0.01724	0	0.18387	0	0.79889	0
V440	0.26795	0.06099	0.53883	0.00187	0.13036	0
V441	0.14904	0.09801	0.55103	0.10912	0	0.0928
V442	0.60684	0.1758	0.21737	0	0	0
V443	0	0.0513	0	0.9487	0	0
V444	0.86783	0.07469	0.05748	0	0	0
V445	0.93476	0.06524	0	0	0	0
V446	0.00657	0.70405	0.28938	0	0	0
V447	0.15062	0.33095	0	0.2053	0	0.31313
V448	0.06219	0	0.93781	0	0	0
V449	0.67142	0.1163	0	0.21228	0	0
V450	0.15333	0	0.81482	0	0.03186	0
V451	0.12382	0.05665	0.22112	0.17285	0.42556	0
V452	0.05143	0.08701	0.00442	0.5621	0	0.29504
V453	0.43537	0.0224	0.54223	0	0	0
V454	0.15814	0.14585	0.05086	0.64515	0	0
V455	0	1	0	0	0	0
V456	0.94988	0.04144	0.00868	0	0	0
V457	0.12529	0.01003	0.01575	0	0.18622	0.6627
V458	0.15837	0	0.54032	0	0.30131	0
V459	0.00616	0.03537	0.63021	0.32826	0	0
V460	0.539	0.11428	0.29984	0.04688	0	0
V461	0.30366	0.11878	0.03342	0.54033	0.0038	0
V462	0.05268	0	0.94732	0	0	0
V463	0	0.01676	0.07429	0.06114	0.84782	0
V464	0	1	0	0	0	0
V465	0.4768	0.10678	0.41642	0	0	0
V466	0	0.11348	0	0.88652	0	0
V467	0.94334	0.05666	0	0	0	0
V468	0.3929	0.17009	0.12913	0.25517	0.05271	0
V469	0.08894	0.13842	0.75458	0.01806	0	0
V470	0.72503	0.05863	0.106	0	0.11033	0
V471	0.11818	0.2432	0.63814	0.00049	0	0
V472	0.03745	0.67093	0	0	0.29162	0
V473	0	1	0	0	0	0
V474	0.0283	0.05106	0.35762	0.56302	0	0
V475	0.07241	0.18615	0.34772	0.20482	0.18891	0
V476	0.67601	0.09267	0.0277	0.14887	0	0.05476
V477	0.1126	0.78795	0.04497	0.05448	0	0
V478	0.08948	0	0.91052	0	0	0
V479	0.10031	0.11009	0.78959	0	0	0
V480	0	0.2984	0	0.41774	0.28386	0
V481	0.5152	0.13732	0.1724	0.00136	0.17372	0
V482	0.63639	0.04651	0	0	0	0.3171
V483	0	1	0	0	0	0
V484	0.92011	0.03915	0.04075	0	0	0
V485	0.3502	0.14547	0.50433	0	0	0
V486	0.32719	0	0.67281	0	0	0
V487	0	0.41812	0.02279	0	0.55908	0
V488	0.20585	0.79415	0	0	0	0
V489	0.88442	0.05878	0.0568	0	0	0
V490	0.11574	0.0583	0.00107	0	0.00586	0.81903
V491	0.11489	0.30605	0.43027	0	0.1488	0
V492	0.15491	0.04743	0.28002	0.02706	0.04308	0.4475
V493	0.81026	0.18974	0	0	0	0
V494	0.08235	0.0279	0.34136	0	0	0.54839
V495	0.23036	0.63993	0.12972	0	0	0
V496	0.36893	0.1454	0.38301	0	0.10266	0
V497	0.01732	0.22112	0.22858	0.01571	0.51728	0
V498	0.08643	0.15106	0.38655	0.37596	0	0
V499	0.00894	0.83087	0.15259	0.0076	0	0
V500	0.5908	0.23497	0.11221	0	0.06202	0
V501	0	1	0	0	0	0
V502	0	0.02138	0.03454	0.36136	0.58272	0
V503	0.01063	0.46226	0	0.52711	0	0
V504	0	1	0	0	0	0
V505	0.02227	0.0289	0.52114	0.4277	0	0
V506	0.45942	0.04993	0.06572	0.10947	0.00633	0.30913
V507	0	0	0	0	0	1
V508	0	0.72446	0.04073	0.07156	0.16325	0
V509	0	0.05805	0	0.94195	0	0
V510	0.94341	0.05659	0	0	0	0
V511	0.09723	0.05092	0	0.21814	0	0.63372
V512	0.13451	0.23109	0.6344	0	0	0
V513	0.03653	0.00877	0.31679	0.05461	0.5833	0
V514	0.01006	0.98994	0	0	0	0
V515	0	0.53304	0	0.46696	0	0
V516	0.06506	0.00752	0.92742	0	0	0
V517	0.00176	0.00269	0.49331	0.28551	0.21674	0
V518	0.42983	0.49012	0.03647	0.04357	0	0
V519	0.18754	0.73363	0	0.01091	0	0.06793
V520	0.81361	0.15871	0.02768	0	0	0
V521	0.13592	0	0.0673	0.00965	0.78714	0
V522	0.56528	0.24909	0.05669	0	0.12894	0
V523	0.59476	0.25883	0.07197	0.07177	0	0.00267
V524	0.13198	0.01987	0.13419	0.21817	0.49578	0
V525	0.52346	0.02426	0	0	0	0.45228
V526	0	0.90222	0.07345	0	0.02433	0
V527	0.44528	0.01043	0.54429	0	0	0
V528	0.91837	0.03772	0.04391	0	0	0
V529	0	0.17495	0	0.82505	0	0
V530	0.18078	0.28926	0.42489	0.10386	0.00121	0
V531	0.93202	0.06798	0	0	0	0
V532	0.07021	0.07417	0.06436	0.79127	0	0
V533	0.20616	0	0.37415	0	0.24066	0.17903
V534	0.02559	0.08441	0	0.7821	0	0.1079
V535	0.65108	0.09782	0.23204	0.01906	0	0
V536	0.07082	0	0.80458	0.1246	0	0
V537	0	0.78211	0	0.21789	0	0
V538	0	0.05455	0	0.42083	0	0.52463
V539	0	0.05066	0	0.94934	0	0
V540	0.45899	0.02065	0.43555	0	0.08481	0
V541	0	0.34316	0	0.65684	0	0
V542	0	0.70102	0	0.29898	0	0
V543	0.03783	0	0.77453	0	0.18764	0
V544	0.04571	0.03628	0.00557	0	7e-05	0.91237
V545	0	0.76772	0.0578	0	0.17448	0
V546	0.65544	0.14619	0	0.19836	0	0
V547	0.05571	0.16122	0.01194	0.54758	0.22355	0
V548	0	0.01215	0	0	0	0.98785
V549	0.26495	0	0.72339	0.01165	0	0
V550	0.04436	0	0.46062	0	0.49502	0
V551	0.11489	0.08907	0.07157	0.08293	0.07678	0.56476
V552	0.05068	0.07788	0.20941	0.38745	0.27458	0
V553	0.94288	0.04764	0.00947	0	0	0
