Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V211	0.75061	0	0.04805	0	0.09675	0.10459
V212	0	0.26023	0.24652	0.49326	0	0
V213	0	0	0.30442	0	0.69558	0
V214	1	0	0	0	0	0
V215	0	0.76053	0	0	0	0.23947
V216	0.02465	0.62687	0.34848	0	0	0
V217	0.07362	0	0	0	0.34711	0.57927
V218	0	0.3027	0	0.6973	0	0
V219	0.98366	0	0	0	0	0.01634
V220	0	0	0	1	0	0
V221	0	0.96875	0	0.03125	0	0
V222	0	0.32652	0	0.13982	0.53365	0
V223	0	0.30527	0.30491	0	0	0.38982
V224	0	0	0.42277	0	0.57723	0
V225	0	0	0	0	0	1
V226	0.33932	0	0.26773	0.32687	0.06608	0
V227	0.83815	0	0	0.15791	0	0.00394
V228	0.05261	0.26219	0.6852	0	0	0
V229	0.11163	0	0.51386	0.25638	0.11813	0
V230	0	0.07623	0.92377	0	0	0
V231	0	0	0	1	0	0
V232	0.37639	0	0	0.26987	0	0.35373
V233	1	0	0	0	0	0
V234	0.52032	0	0	0	0.47968	0
V235	0	0	0.00933	0.99067	0	0
V236	0	0	0.181	0	0.67199	0.14701
V237	0	0	0.98244	0.01756	0	0
V238	0.80492	0	0	0	0	0.19508
V239	0.78372	0	0.0814	0.06589	0.06899	0
V240	0	0.17805	0	0.05082	0.77112	0
V241	0.77473	0.09639	0	0.12888	0	0
V242	0.26579	0	0	0.15649	0	0.57771
V243	0	0.41956	0.58044	0	0	0
V244	0	0	0	0	0.72466	0.27534
V245	0.83661	0	0	0	0	0.16339
V246	0	0	0.27494	0.40856	0.3165	0
V247	0.16947	0	0	0.1395	0	0.69103
V248	0.25997	0	0	0.20756	0.53247	0
V249	0.2532	0.13778	0.54939	0	0	0.05963
V250	0	0	0	1	0	0
V251	0	0.73352	0.10239	0.16409	0	0
V252	0	0	0.02894	0.97106	0	0
V253	0	0	0	0.54268	0.03018	0.42715
V254	0	0.29364	0.03519	0.21297	0.4582	0
V255	0.52784	0.38543	0.00316	0	0	0.08357
V256	0	1	0	0	0	0
V257	0	0.52403	0	0	0.47597	0
V258	0	0.17851	0.12961	0.69189	0	0
V259	0	0.64717	0.35283	0	0	0
V260	0	0	0	0	0.91605	0.08395
V261	0.6726	0	0	0	0.18994	0.13745
V262	0	0	0.97001	0	0.02999	0
V263	0	0	0.83615	0.16385	0	0
V264	0.81346	0	0.04446	0	0	0.14208
V265	0	0	0	0	1	0
V266	0	0	0	0	0	1
V267	0.1017	0.87913	0	0.01916	0	0
V268	1	0	0	0	0	0
V269	0	0	0.13268	0.86732	0	0
V270	0.32996	0.62406	0	0	0.04598	0
V271	0	0	0.2805	0	0	0.7195
V272	0	0	0	0	1	0
V273	0	0	0.01481	0.0023	0.98289	0
V274	0	0	0.10115	0	0	0.89885
V275	0.89735	0.10265	0	0	0	0
V276	0	0.31395	0.0187	0	0	0.66735
V277	0.5002	0	0	0	0.02069	0.47911
V278	0.08836	0.07668	0.09353	0.28519	0.45624	0
V279	0	0	0.22215	0	0	0.77785
V280	0	0	0	1	0	0
V281	0	1	0	0	0	0
V282	0	0	0	0	1	0
V283	0	0.45074	0	0	0.54926	0
V284	0	0.01686	0.47232	0.44794	0	0.06287
V285	0	0	0	1	0	0
V286	0.87507	0	0.01508	0.10985	0	0
V287	0	0	0	0	1	0
V288	0	0.29354	0	0	0	0.70646
V289	0	0.01029	0.96116	0.02855	0	0
V290	0	0	0.24306	0.75694	0	0
V291	0	0	0	1	0	0
V292	0.07758	0.03465	0	0.78978	0.09799	0
V293	0	0	0	0	1	0
V294	0.67223	0	0	0	0.29577	0.03199
V295	0	0	0	0	0	1
V296	0	0.51205	0.03297	0.3851	0	0.06987
V297	0	0	0	0	0	1
V298	0	0.91534	0.08466	0	0	0
V299	0.07016	0.01059	0.91926	0	0	0
V300	0.97363	0.00565	0	0	0	0.02071
V301	0.58417	0.41583	0	0	0	0
V302	0	0.27567	0.02082	0.70352	0	0
V303	0	0.93969	0	0	0.06031	0
V304	0	0	0	0	1	0
V305	0	0	0.22289	0.56938	0	0.20773
V306	0.30427	0	0	0	0	0.69573
V307	0.09034	0	0	0	0.89964	0.01002
V308	0	0	0	1	0	0
V309	0	0.58071	0	0.41929	0	0
V310	0	0.46145	0.2961	0	0	0.24245
V311	0.39134	0	0	0	0	0.60866
V312	0.03185	0	0	0.41054	0.55761	0
V313	0.03385	0	0	0	0	0.96615
V314	0.18743	0	0	0.81257	0	0
V315	0.06897	0.92743	0	0	0	0.0036
V316	0	0	0	0	0	1
V317	0	0	0	0.89672	0	0.10328
V318	0	0	0.00267	0.99733	0	0
V319	0.47905	0.1542	0.28905	0.07769	0	0
V320	0.28418	0.19773	0.46617	0.04007	0	0.01184
V321	0	0.72425	0	0.27575	0	0
V322	0	0	0.03575	0	0.89711	0.06714
V323	0	0.27993	0	0.47835	0.24172	0
V324	0	0	0	0.21908	0.55616	0.22476
V325	0	1	0	0	0	0
V326	0.08585	0.91415	0	0	0	0
V327	0	0	1	0	0	0
V328	0.16812	0.20682	0.21884	0.11181	0.29441	0
V329	0	0	0.63381	0	0.36619	0
V330	0	0	1	0	0	0
V331	1	0	0	0	0	0
V332	0	0	0.1298	0	0.47496	0.39524
V333	0	0	0.60897	0.36645	0.02458	0
V334	0	0.46169	0.50759	0.03072	0	0
V335	0	0	0.98153	0	0	0.01847
V336	0.33248	0.66752	0	0	0	0
V337	0	0.13376	0.00345	0	0.86279	0
V338	0.92773	0	0	0	0.07227	0
V339	0	0.03026	0.60141	0.30747	0	0.06086
V340	0.79395	0.20605	0	0	0	0
V341	0.24575	0	0.01798	0.73626	0	0
V342	0	0	0	0.86767	0	0.13233
V343	0	0.07598	0.08046	0	0	0.84357
V344	0	0.84363	0	0	0.0892	0.06717
V345	0	0	0	0	1	0
V346	0.07348	0	0	0.52383	0.40269	0
V347	0.68466	0.06586	0	0	0.24948	0
V348	0.02919	0.09633	0.87448	0	0	0
V349	1	0	0	0	0	0
V350	0.5494	0	0.10861	0.2192	0	0.12278
V351	0	0	0	0	0	1
V352	0	0.34501	0	0	0.28708	0.36791
V353	0	0.08057	0.91943	0	0	0
V354	0	0	0.28892	0	0.37161	0.33947
V355	0	0	1	0	0	0
V356	0.73415	0.04696	0	0.21889	0	0
V357	0.31748	0	0.48825	0	0.19426	0
V358	0	0	0	0	0	1
V359	0.07184	0.03726	0	0.87255	0.01835	0
V360	0.6439	0	0	0.15495	0.20115	0
V361	0	1	0	0	0	0
V362	0	0.61553	0	0.38447	0	0
V363	1	0	0	0	0	0
V364	0	0.11834	0	0	0	0.88166
V365	0.48538	0.43464	0	0.07999	0	0
V366	0	0.3029	0.68304	0	0.01406	0
V367	0	0	0	0.6957	0.3043	0
V368	0	0.05189	0.02676	0	0.03404	0.88731
V369	0	0	0	0	1	0
V370	0	0	0.91014	0.08986	0	0
V371	0	0.22497	0	0.69555	0	0.07948
V372	0	0.91737	0	0	0.07476	0.00787
V373	0.93676	0	0	0	0	0.06324
V374	0.11685	0	0.30374	0.57941	0	0
V375	0.52767	0	0.19619	0	0.27614	0
V376	0	0	0	0.004	0	0.996
V377	0	0	0.46592	0	0.53408	0
V378	0	0	0.17354	0	0	0.82646
V379	0.4044	0	0.06897	0	0	0.52664
V380	0	0	0	0	1	0
V381	0.38541	0	0.36291	0.25168	0	0
V382	0	0	0	0.14975	0.85025	0
V383	0.15526	0	0.53327	0.31147	0	0
V384	0	0	1	0	0	0
V385	0	0	0	0	0	1
V386	0.76166	0	0.23834	0	0	0
V387	0.16824	0	0.03306	0.7987	0	0
V388	0.93116	0	0.06884	0	0	0
V389	0.14708	0	0	0	0	0.85292
V390	0	0	0	0.97103	0	0.02897
V391	0	0	0	0.7238	0.2762	0
V392	0	0	0.65035	0	0	0.34965
V393	0	0.11437	0.59526	0	0.08423	0.20614
V394	0	0	0.02834	0.97166	0	0
V395	0	0	1	0	0	0
V396	0.63561	0	0	0.36439	0	0
V397	0	0.05978	0	0	0	0.94022
V398	0	0.87287	0	0	0.12713	0
V399	0	0	1	0	0	0
V400	0	0	0	0.43147	0	0.56853
V401	0.06015	0	0.87622	0	0.06363	0
V402	0	0	0	1	0	0
V403	0	0	0	0	0.34564	0.65436
V404	0	0	1	0	0	0
V405	0.4964	0.42969	0.03322	0	0.04069	0
V406	0	0	0.25111	0.00928	0.16694	0.57268
V407	0	0	0.92357	0	0	0.07643
V408	0	0.01426	0	0.98204	0	0.00369
V409	1	0	0	0	0	0
V410	1	0	0	0	0	0
V411	0	0	0	0.17653	0	0.82347
V412	0.82172	0.13795	0	0	0.04033	0
V413	0	0.02119	0.00807	0.97074	0	0
V414	0.00146	0.00952	0	0.81673	0.17229	0
V415	0	0	0.46973	0.47647	0.0538	0
V416	0	0.07604	0	0.30963	0.5695	0.04483
V417	0	0	0.01944	0	0	0.98056
V418	0	0	0.56671	0.07139	0.3619	0
V419	0	0	0	0	0	1
V420	0	0	0	0	0	1
V421	0	0	0.02187	0	0.97813	0
V422	0.17813	0.28449	0	0	0.53738	0
V423	0	0.07706	0	0.92294	0	0
V424	1	0	0	0	0	0
V425	0	0	0	0	1	0
V426	0	0	0.12032	0	0	0.87968
V427	0.74006	0.0639	0.1263	0.06974	0	0
V428	0.21883	0	0	0.78117	0	0
V429	0	0	0.10435	0.68739	0.20827	0
V430	0	0	0.81633	0.18367	0	0
V431	0	0	1	0	0	0
V432	0	0.45921	0	0.54079	0	0
V433	0	0	0.03122	0.96878	0	0
V434	0	0.24909	0.15379	0.59712	0	0
V435	0	0	0	0	0.88241	0.11759
V436	1	0	0	0	0	0
V437	0.24632	0.33453	0.3804	0	0.03874	0
V438	0	0.43887	0	0	0.56113	0
V439	0	0	0.05655	0	0.94345	0
V440	0.0681	0	0.61921	0	0.24545	0.06724
V441	0	0	0.69573	0.08028	0	0.22399
V442	0.66168	0.06654	0.18016	0	0	0.09162
V443	0	0	0.04992	0.95008	0	0
V444	1	0	0	0	0	0
V445	1	0	0	0	0	0
V446	0	0.6989	0.3011	0	0	0
V447	0	0.22022	0	0.19965	0	0.58013
V448	0	0	0.97878	0	0.02122	0
V449	0.74036	0	0	0.25964	0	0
V450	0	0	0.83847	0	0.16153	0
V451	0.0272	0	0.17865	0.11094	0.68322	0
V452	0	0	0	0.5784	0	0.4216
V453	0.37051	0	0.62318	0.00631	0	0
V454	0.13896	0	0.11709	0.74396	0	0
V455	0	1	0	0	0	0
V456	1	0	0	0	0	0
V457	0	0	0	0	0.1083	0.8917
V458	0	0	0.52614	0	0.46825	0.00562
V459	0	0	0.71116	0.28884	0	0
V460	0.53028	0	0.31163	0.06687	0	0.09121
V461	0.32585	0	0	0.58409	0.09006	0
V462	0	0	1	0	0	0
V463	0	0	0	0	1	0
V464	0	1	0	0	0	0
V465	0.48125	4e-04	0.51834	0	0	0
V466	0	0	0.00151	0.97267	0.02582	0
V467	1	0	0	0	0	0
V468	0.49978	0.03702	0.06382	0.27691	0.12246	0
V469	0	0.06282	0.93549	0.0017	0	0
V470	0.82455	0	0	0	0.17545	0
V471	0	0.20869	0.79131	0	0	0
V472	0	0.65854	0	0	0.34146	0
V473	0	1	0	0	0	0
V474	0	0	0.45723	0.54277	0	0
V475	0	0.11516	0.3717	0.17615	0.33699	0
V476	0.5769	0	0	0.15382	0	0.26928
V477	0	0.84001	0	0.03932	0	0.12067
V478	0	0	1	0	0	0
V479	0	0.06381	0.93619	0	0	0
V480	0	0.19471	0	0.37223	0.43307	0
V481	0.62158	0.01874	0.08105	0	0.27863	0
V482	0.46698	0	0	0	0	0.53302
V483	0	1	0	0	0	0
V484	1	0	0	0	0	0
V485	0.29295	0.06542	0.64163	0	0	0
V486	0.13448	0	0.86552	0	0	0
V487	0	0.31148	0	0	0.68852	0
V488	0.25056	0.74944	0	0	0	0
V489	1	0	0	0	0	0
V490	0	0	0	0	0	1
V491	0	0.29273	0.44794	0	0.25933	0
V492	0	0	0.26437	0	0	0.73563
V493	0.98458	0.01542	0	0	0	0
V494	0	0	0.35591	0	0	0.64409
V495	0.20849	0.62975	0.16176	0	0	0
V496	0.18192	0.06342	0.37784	0	0.21769	0.15912
V497	0	0.13248	0.14884	0	0.71868	0
V498	0	0.05433	0.50844	0.43723	0	0
V499	0	0.87309	0.12691	0	0	0
V500	0.73334	0.15692	0	0	0.10973	0
V501	0	1	0	0	0	0
V502	0	0	0	0.22115	0.77885	0
V503	0	0.35919	0	0.64081	0	0
V504	0	1	0	0	0	0
V505	0	0	0.6085	0.3915	0	0
V506	0.29357	0	0	0.08617	0	0.62026
V507	0	0	0	0	0	1
V508	0	0.77335	0	0.04629	0.18035	0
V509	0	0	0	0.92727	0.07273	0
V510	1	0	0	0	0	0
V511	0	0	0	0.1711	0	0.8289
V512	0	0.18799	0.81201	0	0	0
V513	0	0	0.23327	0	0.76673	0
V514	0	0.98133	0	0	0	0.01867
V515	0	0.41012	0	0.58988	0	0
V516	0	0	0.93047	0	0.06953	0
V517	0	0	0.46646	0.17503	0.35851	0
V518	0.4643	0.4791	0	0.05642	0	0.00018
V519	0	0.72408	0	0	0	0.27592
V520	0.97925	0.00052	0	0.02023	0	0
V521	0	0	0	0	1	0
V522	0.50917	0.14479	0	0	0.18123	0.16481
V523	0.52219	0.13911	0	0.09993	0	0.23877
V524	0	0	0.03319	0.12568	0.74691	0.09422
V525	0.29527	0	0	0	0	0.70473
V526	0	0.95691	0.038	0	0.00508	0
V527	0.35887	0	0.64113	0	0	0
V528	0.98183	0	0.01817	0	0	0
V529	0	0.0091	0.01188	0.97901	0	0
V530	0	0.26236	0.50917	0.08104	0	0.14743
V531	1	0	0	0	0	0
V532	0.00123	0	0.08704	0.80725	0.10448	0
V533	0	0	0.33305	0	0.32	0.34696
V534	0	0	0	0.79853	0	0.20147
V535	0.74142	0	0.20809	0.05049	0	0
V536	0	0	0.90027	0.09973	0	0
V537	0	0.71564	0	0.28436	0	0
V538	0	0	0	0.38666	0	0.61334
V539	0	0	0	0.88406	0.11594	0
V540	0.38238	0	0.40425	0	0.21337	0
V541	0	0.19055	0	0.80945	0	0
V542	0	0.68049	0	0.31951	0	0
V543	0	0	0.72179	0	0.27821	0
V544	0	0	0	0	0	1
V545	0	0.8156	0	0	0.1844	0
V546	0.76581	0	0	0.23419	0	0
V547	0	0	0	0.56854	0.39942	0.03203
V548	0	0	0	0	0	1
V549	0	0	0.90759	0.00605	0	0.08636
V550	0	0	0.36441	0	0.63559	0
V551	0	0	0	0.04628	0	0.95372
V552	0	0	0.18085	0.34291	0.47625	0
V553	1	0	0	0	0	0
V554	0	1	0	0	0	0
V555	0.32806	0	0	0.25764	0	0.4143
V556	0	0	0.5943	0.4057	0	0
V557	0	0.97841	0.02159	0	0	0
V558	0.48658	0.14675	0	0.04505	0	0.32163
V559	0	0	0	0.07555	0.92445	0
V560	1	0	0	0	0	0
V561	0	0	1	0	0	0
V562	0.77765	0.22235	0	0	0	0
V563	0	0	0	0	0	1
V564	0	0	0	0	0.20779	0.79221
V565	0	0	0	0	0	1
V566	0	0	0	0	0	1
V567	0.44869	0.29918	0	0.25213	0	0
V568	0	0	0	0	1	0
V569	0.97095	0	0	0	0	0.02905
V570	0.94892	0.05108	0	0	0	0
V571	0	0.16063	0.83937	0	0	0
V572	0	0	0.94389	0	0.05611	0
V573	0.05816	0.94184	0	0	0	0
V574	0	0	0.46519	0	0	0.53481
V575	0	0.8884	0	0.1116	0	0
V576	0.42023	0.00911	0	0	0.57066	0
V577	0.48094	0	0	0	0.51906	0
V578	0	0	0	0	0.88241	0.11759
V579	0	0	0.20609	0.26204	0.53187	0
V580	0.03276	0	0.09956	0.54573	0.30174	0.02022
V581	0.97167	0	0.02833	0	0	0
V582	0.86986	0	0	0.13014	0	0
V583	0	0	0.39789	0	0.1717	0.43041
V584	0	0	0	0.45708	0.28148	0.26144
V585	0	0.62309	0.31074	0.00893	0	0.05724
V586	0.06731	0.93269	0	0	0	0
V587	0.21565	0	0.36779	0.41656	0	0
V588	0	0	0.02886	0.97114	0	0
V589	0	0.28078	0.37712	0	0	0.3421
V590	0	0	0.48328	0	0	0.51672
V591	0.96338	0	0	0.03662	0	0
V592	0	0.37215	0.06237	0.56549	0	0
V593	0	0	0	1	0	0
V594	0	0	0	0.82015	0	0.17985
V595	0	0.32099	0	0.09707	0.2733	0.30864
V596	0	0.17492	0	4e-05	0.82503	0
V597	0.4726	0	0	0	0.5274	0
V598	1	0	0	0	0	0
V599	0	0	0	0.07084	0	0.92916
V600	0.4917	0.02138	0	0	0	0.48691
V601	0	0.0542	0	0.52891	0	0.41689
V602	0	0	0.05197	0	0.82473	0.1233
V603	0	0.46411	0	0	0	0.53589
V604	0	0.48121	0	0	0.51879	0
V605	0	0	0	0	1	0
V606	0.6981	0	0.2698	0	0	0.03211
V607	0	0	0	0	0.05548	0.94452
V608	0	0.84429	0	0	0	0.15571
V609	0	0	0.84602	0.15398	0	0
V610	0	0.08196	0.74482	0.17322	0	0
V611	0	1	0	0	0	0
V612	0	0.09713	0	0.90287	0	0
V613	0.68888	0.04207	0	0	0	0.26905
V614	0	0.02955	0.79415	0	0	0.17629
V615	0	0	0	0	1	0
V616	0.46688	0.4598	0	0	0	0.07332
V617	0	0	0	0	1	0
V618	0.1399	0	0.8601	0	0	0
V619	0	0.84553	0.15447	0	0	0
V620	0	0	0.25161	0	0	0.74839
V621	0	0	0.07341	0.92659	0	0
V622	0.67835	0.07878	0	0	0.24287	0
V623	0.04399	0.90035	0	0	0	0.05566
V624	0	0.67737	0	0.32263	0	0
V625	0	0.06021	0.27763	0.66215	0	0
V626	0	0	0	0.16961	0.63996	0.19043
V627	0.69822	0	0	0.30178	0	0
V628	0	0	0.51325	0.00262	0.02431	0.45981
V629	0	0.44275	0	0.55725	0	0
V630	0.67482	0	0	0	0	0.32518
V631	0	0	0	0.02554	0	0.97446
V632	0	0	0.15508	0.37056	0.47436	0
V633	0	0.0811	0.9189	0	0	0
V634	0.90428	0	0	0.09572	0	0
V635	0	0	0.29851	0.70149	0	0
V636	0	0.86823	0	0.02651	0.08936	0.0159
V637	0	0	0	0	0	1
V638	0	0.03312	0.04842	0.77002	0.14845	0
V639	0.39002	0	0.03142	0	0.54099	0.03757
V640	0	0.08339	0.74145	0	0.07948	0.09567
V641	0	0	0.64111	0	0.35889	0
V642	0.19613	0	0.43833	0.11855	0	0.24699
V643	1	0	0	0	0	0
V644	1	0	0	0	0	0
V645	0.88492	0	0	0	0	0.11508
V646	0	0	0.50412	0	0.49588	0
V647	0	0	0	0.38034	0	0.61966
V648	0	0.44031	0.13039	0	0	0.42931
