Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V120	0.01746	0.00929	0.81889	0.10049	0.05386
V121	0.19143	0.72837	0.01162	0.00221	0.06637
V122	0.05262	0.37814	0.08558	0.22073	0.26293
V123	0.51833	0.01053	0.07612	0.18226	0.21276
V124	0.23101	0.08806	0.05907	0.21487	0.407
V125	0.04515	0.45438	0.48835	0	0.01212
V126	0.17063	0.16558	0.21922	0.10703	0.33755
V127	0.2921	0	0.65901	0.03245	0.01644
V128	0.19927	0.76268	0.01976	0	0.01829
V129	0.28828	0.01045	0.27311	0.16451	0.26366
V130	0.0472	0.49833	0.04528	0.21166	0.19753
V131	0.04067	0	0.22045	0.67712	0.06175
V132	0.36742	0	0	0.32986	0.30272
V133	0.01956	0.04392	0.54755	0.08181	0.30716
V134	0.08027	0.02412	0.78551	0.01119	0.09892
V135	0.03112	0.10051	0.72553	0.01535	0.1275
V136	0.9697	0	0.00537	0	0.02493
V137	0.92304	0.01198	0.00591	0.01261	0.04646
V138	0.26376	0.12098	0.07762	0.12881	0.40883
V139	0.14034	0	0.14686	0.649	0.0638
V140	0.04751	0	0.14157	0.04358	0.76735
V141	0.02561	0.22026	0.64768	0.08525	0.0212
V142	0.22629	0	0.32482	0.11962	0.32927
V143	0.03294	0.18573	0.48369	0.13298	0.16466
V144	0.51889	0.20363	0.07279	0.10749	0.0972
V145	0.00386	0.03707	0.92202	0.00392	0.03313
V146	0.05574	0.33512	0.00682	0.29765	0.30468
V147	0.10707	0.05979	0.69206	0.09377	0.04732
V148	0.15531	0.78184	0.02005	0.02211	0.02069
V149	0.04182	0	0	0.82791	0.13027
V150	0.1503	0.1843	0.58616	0	0.07923
V151	0.45146	0	0.00405	0.3931	0.15138
V152	0.04255	0	0.10236	0.71818	0.1369
V153	0.18349	0.16935	0.46562	0.03794	0.1436
V154	0.12432	0.589	0.03041	0.02738	0.22889
V155	0.06246	0	0.12255	0.74033	0.07467
V156	0.11845	0.00889	0.40045	0.14422	0.328
V157	0.11568	0.02095	0.16441	0.27024	0.42871
V158	0.2094	0	0.44256	0.03908	0.30895
V159	0.1345	0.20677	0.01265	0.56386	0.08221
V160	0.47215	0.13959	0.09692	0.03589	0.25546
V161	0.2308	0	0.05355	0.03282	0.68282
V162	0.00347	0.04411	0.93731	0	0.01511
V163	0.07584	0	0.00316	0.07795	0.84305
V164	0.93213	0.03793	0.01522	0	0.01473
V165	0.61928	0.20039	0.08911	0.03566	0.05556
V166	0.07656	0	0.22918	0.56354	0.13072
V167	0.05021	0.64089	0.02459	0.11994	0.16438
V168	0.00347	0.04411	0.93731	0	0.01511
V169	0.06281	0.68705	0.16108	0.067	0.02205
V170	0.25507	0.37694	0.05965	0.17822	0.13012
V171	0.33332	0.05785	0.37523	0.16612	0.06747
V172	0.1919	0.20438	0.0688	0.03426	0.50065
V173	0.2344	0.07954	0.08883	0.39186	0.20537
V174	0.22763	0	0.3511	0.18939	0.23187
V175	0.09626	0.12545	0.11506	0.17658	0.48664
V176	0.38715	0	0	0.5611	0.05175
V177	0.21418	0.01459	0.58297	0.16329	0.02496
V178	0.30277	0.01806	0.47506	0.10264	0.10147
V179	0.11669	0	0	0.05058	0.83273
V180	0.04529	0.00282	0.33661	0.02622	0.58906
V181	0.08238	0.26353	0	0.07245	0.58164
V182	0.57154	0.21772	0.00706	0.14625	0.05743
V183	0.07493	0.89658	0.01534	0	0.01315
V184	0.33878	0	0.29812	0.31144	0.05167
V185	0.11492	0.47583	0.02745	0.13538	0.24641
V186	0.15394	0.16367	0.0259	0.24429	0.41219
V187	0.08892	0.68412	0.01087	0.19029	0.0258
V188	0.8662	0.00439	0.035	0.07101	0.02341
V189	0.46854	0.2246	0.0392	0.23738	0.03029
V190	0.4363	0.03917	0.22112	0.01257	0.29085
V191	0.23389	0.20581	0.00404	0.40415	0.15211
V192	0.33979	0.16967	0.13001	0.20302	0.1575
V193	0.08154	0.19768	0.52397	0.0332	0.1636
V194	0.28163	0.02487	0.08273	0.10791	0.50286
V195	0.58747	0.15626	0.24398	0	0.01229
V196	0.03407	0	0.04564	0.07975	0.84054
V197	0.07403	0.87132	0.01476	0.02527	0.01461
V198	0.24493	0.20648	0.03629	0.19698	0.31532
V199	0.77827	0	0.21608	0	0.00566
V200	0.77132	0	0.02499	0.01134	0.19234
V201	0.06527	0	0.01181	0.67542	0.2475
V202	0.92796	0.04803	0.00035	0	0.02366
V203	0.53967	0.24073	0.03048	0.04453	0.14459
V204	0.35049	0.0535	0.03029	0.0196	0.54612
V205	0.13576	0.0098	0.11036	0.08991	0.65417
V206	0.07307	0.08339	0	0.73847	0.10508
V207	0.05365	0.00787	0	0.84511	0.09337
V208	0.17028	0.20542	0.48602	0.03509	0.10319
V209	0.17804	0	0.08993	0.05685	0.67517
V210	0.00305	0.03025	0.94211	0	0.02459
V211	0.175	0.0014	0.19628	0.04639	0.58093
V212	0.06777	0.7574	0.08343	0.03188	0.05952
V213	0.12036	0	0.04968	0.25356	0.5764
V214	0.03228	0.55202	0.38292	0.00447	0.02831
V215	0.2643	0.20181	0.13803	0.07721	0.31865
V216	0.07627	0.01914	0.32254	0.05308	0.52897
V217	0.03746	0	0.01571	0.78713	0.1597
V218	0.09368	0.17175	0.28695	0.32745	0.12017
V219	0.14275	0.25771	0.39198	0.18353	0.02402
V220	0.18996	0.73374	0.06616	0	0.01014
V221	0.06061	0.04995	0.49387	0.01696	0.3786
V222	0.0481	0	0	0.06816	0.88375
V223	0.54857	0	0.31821	0.10564	0.02757
V224	0.05712	0.5407	0.02914	0.08114	0.29189
V225	0.714	0.14628	0.12776	0	0.01196
V226	0.44716	0.53246	0.00752	0	0.01286
V227	0.11473	0.24934	0.00583	0.54869	0.0814
V228	0.61537	0	0.27841	0.05647	0.04974
V229	0.27735	0.38901	0.26696	0.03046	0.03622
V230	0.0461	0	0	0.06838	0.88552
V231	0.07594	0.60422	0.06496	0.15746	0.09741
V232	0.8126	0	0.18074	0	0.00666
V233	0.08298	0.00297	0.1389	0.1096	0.66555
V234	0.03738	0.36727	0.21195	0.32956	0.05383
V235	0.97306	0	0	0.00633	0.0206
V236	0.09878	0	0.64636	0.18206	0.0728
V237	0.14839	0.05646	0.26468	0.30646	0.22401
V238	0.03839	0	0	0.28446	0.67715
V239	0.08363	0.3945	0.0501	0.16849	0.30328
V240	0.07237	0.83483	0.02125	0.01213	0.05942
V241	0.05729	0.91284	0.01603	0	0.01384
V242	0.05221	0.30994	0.29543	0.25847	0.08395
V243	0.49807	0	0.32945	0.01562	0.15686
V244	0.04759	0.39566	0.18871	0.07952	0.28851
V245	0.0552	0.88318	0.03814	0.01731	0.00617
V246	0.60952	0.2564	0.03129	0	0.1028
V247	0.20861	0.0858	0.62723	0.03731	0.04105
V248	0.10482	0.59698	0.03055	0.01445	0.2532
V249	0.2732	0.04043	0.20398	0.09872	0.38367
V250	0.03434	0.02621	0.64437	0.03307	0.262
V251	0.24064	0	0.08579	0.57223	0.10134
V252	0.03974	0.11044	0.54994	0.14207	0.15781
V253	0.29409	0.56627	0.08817	0.03146	0.02001
V254	0.5142	0.38457	0.00446	0.06965	0.02711
V255	0.826	0.06403	0	0.00932	0.10065
V256	0.05168	0.75151	0.02711	0.01101	0.15869
V257	0.45225	0.28652	0.14788	0.02433	0.08902
V258	0.17705	0.30924	0.04966	0.42042	0.04363
V259	0.53681	0.25935	0.17816	0	0.02568
V260	0.27997	0.005	0.1003	0.09182	0.52291
V261	0.04168	0.00599	0.50855	0.28146	0.16231
V262	0.92561	0.00254	0.05244	0	0.01942
V263	0.8104	0.06292	0.01289	0.09599	0.01781
V264	0.07349	0.86532	0.02219	0.0319	0.0071
V265	0.83857	0.06635	0.07747	0.00037	0.01725
V266	0.04174	0	0.07072	0.06697	0.82057
V267	0.07554	0	0	0.17311	0.75135
V268	0.20747	0.41951	0.14411	0.1653	0.06362
V269	0.10106	0.3141	0.35859	0.17719	0.04905
V270	0.07758	0	0.02419	0.821	0.07723
V271	0.22072	0.71172	0.01848	0.01386	0.03522
V272	0.10764	0.80521	0.03569	0.00908	0.04238
V273	0.30995	0	0.17303	0.31733	0.19969
V274	0.11949	0.01875	0.03033	0.20621	0.62522
V275	0.05385	0.69567	0.15224	0.07543	0.02282
V276	0.02343	0.00802	0.6939	0.22254	0.05211
V277	0.3765	0	0.58831	0	0.0352
V278	0.02999	0.02116	0.33192	0.44302	0.17392
V279	0.16875	0	0.00413	0.71002	0.11711
V280	0.21801	0	0.03128	0.59864	0.15206
V281	0.0536	0.21008	0.03895	0.63302	0.06435
V282	0.06618	0.90466	0.01573	0	0.01344
V283	0.36806	0	0.10206	0.03534	0.49455
V284	0.03979	0.11976	0.52274	0.00446	0.31324
V285	0.50076	0.46141	0.00609	0.01577	0.01597
V286	0.08969	0.02959	0.8383	0.02302	0.0194
V287	0.26864	0.03892	0.16819	0.28375	0.24051
V288	0.2168	0	0.63297	0	0.15024
V289	0.17723	0.20595	0.02114	0.54127	0.05441
V290	0.41871	0.44423	0.13492	0	0.00214
V291	0.42135	0.19002	0.00548	0.3435	0.03965
V292	0.13697	0.00918	0.40457	0.04165	0.40763
V293	0.00912	0.12267	0.80162	0.03633	0.03026
V294	0.03955	0	0	0.06241	0.89803
V295	0.0399	0.0094	0.32146	0.50045	0.12879
V296	0.85713	0.09846	0.00024	0	0.04418
V297	0.02934	0.01411	0.77632	0.11764	0.06259
V298	0.30849	0	0	0.52797	0.16353
V299	0.28242	0	0.00219	0.65607	0.05932
V300	0.97914	0	0.00036	0	0.02049
V301	0.9593	0	0.00324	0.01194	0.02552
V302	0.03892	0	0	0.40132	0.55976
V303	0.12716	0.15459	0.20997	0.17365	0.33463
V304	0.19772	0.0281	0.74434	0	0.02984
V305	0.22057	0.30072	0.09227	0.10217	0.28427
V306	0.31613	0.64832	0.01005	0.00456	0.02095
V307	0.25452	0	0.26511	0.44254	0.03783
V308	0.25192	0	0.66951	0.05991	0.01866
V309	0.66879	0.03899	0.05013	0.10732	0.13478
V310	0.06015	0.00609	0	0.12769	0.80607
V311	0.04593	0	0.03285	0.83221	0.089
V312	0.10178	0.23222	0.2432	0.0121	0.4107
V313	0.08354	0.28297	0.01297	0.30203	0.31849
V314	0.10865	0	0	0.37138	0.51997
V315	0.94534	0	0.01016	0	0.0445
V316	0.11591	0.5493	0.24541	0.02065	0.06872
V317	0.3986	0.06483	0.50976	0	0.02682
V318	0.90206	0	0	0	0.09794
V319	0.11081	0.06191	0.81806	0	0.00922
V320	0.10639	0	0	0.80783	0.08578
V321	0.14653	0.32149	0.30688	0.18479	0.0403
V322	0.01968	0.25866	0.56496	0.04074	0.11595
V323	0.26252	0.199	0.43982	0.00813	0.09054
V324	0.07052	0.02282	0.03584	0.78917	0.08166
V325	0.64811	0.08264	0.0867	0.1031	0.07945
V326	0.07542	0	0.04592	0.15245	0.72621
V327	0.3293	0.47979	0.11293	0.01029	0.06769
V328	0.06801	0.27554	0.1614	0.44083	0.05422
V329	0.02772	0.0349	0.38324	0.49859	0.05554
V330	0.08727	0.02927	0.82488	0	0.05858
V331	0.15773	0	0.0815	0.10679	0.65397
V332	0.48306	0.02858	0.45321	0	0.03514
V333	0.43285	0	0.31439	0.14794	0.10482
V334	0.05064	0.27894	0.54956	0.06883	0.05203
V335	0.73675	0.03066	0.08388	0.02265	0.12606
V336	0.16238	0.56593	0.25634	0	0.01535
V337	0.03845	0	0.00485	0.17948	0.77723
V338	0.73564	0	0.15352	0.00441	0.10644
V339	0.20799	0.52538	0.18507	0	0.08156
V340	0.05653	0.1465	0.1041	0.07308	0.61979
V341	0.02904	0.48287	0.42584	0	0.06226
V342	0.30969	0.13139	0.45432	0.09383	0.01077
V343	0.70481	0	0.28905	0	0.00614
V344	0.10578	0.74335	0.04988	0.01797	0.08302
V345	0.23945	0.02434	0	0.28084	0.45537
V346	0.05132	0.29987	0.31495	0.27582	0.05804
V347	0.09617	0.50835	0.02943	0.29926	0.06679
V348	0.03463	0.12568	0.44477	0.22986	0.16506
V349	0.07174	0.29734	0.52473	0.00536	0.10084
V350	0.12372	0.40338	0.08721	0.22158	0.16411
V351	0.19862	0.00764	0.44101	0.3084	0.04434
V352	0.11071	0.53504	0.34472	0	0.00954
V353	0.26064	0.31205	0.03868	0.04688	0.34175
V354	0.57964	0	0.41551	0	0.00485
V355	0.10997	0	0.33194	0.50533	0.05275
V356	0.10049	0.02761	0.82127	0.00699	0.04364
V357	0.05992	0.0285	0.50668	0.03313	0.37177
V358	0.06133	0.01427	0.02761	0.81156	0.08522
V359	0.08299	0.09394	0.00338	0.74942	0.07027
V360	0.72939	0.02086	0.09369	0.13827	0.01778
V361	0.33514	0.47213	0.09375	0	0.09898
V362	0.81694	0	0.09178	0	0.09128
V363	0.0606	0.01466	0	0.16706	0.75768
V364	0.0644	0.27327	0.02194	0.41896	0.22143
V365	0.041	0	0.00179	0.84468	0.11253
V366	0.22386	0.02673	0.60228	0.0498	0.09733
V367	0.24396	0.19957	0.21234	0.15923	0.18489
V368	0.76282	0.0642	0.12792	0	0.04506
V369	0.0493	0.64401	0.23342	0.06615	0.00713
V370	0.04814	0.13951	0.11822	0.35119	0.34295
V371	0.06332	0.87889	0.05376	0	0.00403
V372	0.67128	0.04337	0.15043	0.09815	0.03676
V373	0.12199	0.64753	0.13435	0.08129	0.01485
V374	0.1206	0.0293	0.38146	0.43054	0.03811
V375	0.32054	0	0.61179	0.05738	0.01029
V376	0.03031	0	0.39281	0.03065	0.54623
V377	0.09788	0.49873	0.21122	0.17036	0.02181
V378	0.13737	0.53841	0.17796	0	0.14627
V379	0.05158	0	0.09854	0.10188	0.748
V380	0.04573	0.03498	0.16605	0.48736	0.26589
V381	0.16942	0.02945	0	0.04282	0.75831
V382	0.42367	0	0	0.2838	0.29253
V383	0.05831	0	0.26252	0.62309	0.05608
V384	0.31423	0.01691	0.16754	0.41321	0.08811
V385	0.10983	0.08128	0	0.04543	0.76346
V386	0.67205	0	0	0.29591	0.03204
V387	0.29307	0	0	0.62503	0.0819
V388	0.06218	0.82496	0.04422	0.05372	0.01493
V389	0.12616	0.76335	0.02695	0.02431	0.05922
V390	0.20005	0	0	0.64463	0.15532
V391	0.71752	0.14191	0	0.06243	0.07813
V392	0.95275	0.02253	0.00792	0	0.0168
V393	0.12863	0	0.14564	0.5185	0.20723
V394	0.72567	0	0.02037	0.14455	0.10942
V395	0.0266	0	0.36714	0.54619	0.06007
V396	0.56164	0.00756	0.41959	0	0.01122
V397	0.68706	0.12171	0.03646	0.10053	0.05424
V398	0.08836	0	0.15803	0.6194	0.13421
V399	0.07084	0.01215	0	0.27185	0.64516
V400	0.17196	0.52323	0.16251	0.13129	0.01101
V401	0.33557	0	0.64155	0.01491	0.00797
