CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V176	0.078	0.01268	0.60357	0.02877	0.20608	0.0709
V177	0.16261	0.08349	0.23416	0.04506	0.29988	0.1748
V178	0.08586	0.05847	0.04699	0.03102	0.7077	0.06995
V179	0.10806	0.03229	0.03397	0.41383	0.27993	0.13193
V180	0.22508	0.04076	0.14017	0.27238	0.1927	0.12891
V181	0.34735	0.11842	0.07739	0.07537	0.22556	0.15592
V182	0.0892	0.07071	0.51388	0.05939	0.18948	0.07734
V183	0.09828	0.03019	0.00759	0.58316	0.22177	0.05901
V184	0.28295	0.28416	0.04279	0.04542	0.25482	0.08987
V185	0.16747	0.35212	0.04757	0.03025	0.2637	0.13887
V186	0.07651	0.0157	0.4124	0.2258	0.20867	0.06093
V187	0.24008	0.33375	0.03712	0.03764	0.26969	0.08171
V188	0.18216	0.38416	0.04168	0.0442	0.17484	0.17295
V189	0.09569	0.07468	0.13665	0.04344	0.53143	0.11812
V190	0.10903	0.14881	0.02996	0.0382	0.54298	0.13102
V191	0.16509	0.38526	0.03663	0.03423	0.18466	0.19413
V192	0.34867	0.18329	0.09647	0.04975	0.21629	0.10553
V193	0.21197	0.12684	0.04389	0.05033	0.18547	0.3815
V194	0.08205	0.04611	0.038	0.0993	0.66549	0.06905
V195	0.08053	0.01561	0.48376	0.07997	0.27288	0.06726
V196	0.08911	0.02949	0.0192	0.55084	0.2498	0.06156
V197	0.18177	0.03979	0.04468	0.03814	0.61903	0.07659
V198	0.15418	0.28298	0.05004	0.11148	0.3272	0.07411
V199	0.09776	0.17442	0.08965	0.0852	0.48923	0.06374
V200	0.11724	0.02556	0.38379	0.16434	0.20023	0.10884
V201	0.09849	0.03067	0.00212	0.57607	0.22035	0.0723
V202	0.13488	0.06589	0.29714	0.04983	0.28314	0.16913
V203	0.37256	0.06691	0.03341	0.24256	0.18949	0.09508
