B_cells	NK_cells	T_cells_CD4.	Monocytes
V191	0.18087	0.2347	0.55447	0.02997
V192	0.31252	0.47649	0.04991	0.16108
V193	0.61294	0.03078	0.23339	0.12289
V194	0.04241	0.91848	0.01156	0.02755
V195	0	0.06563	0.90913	0.02524
V196	0.03653	0.07838	0.02869	0.8564
V197	0.4566	0.03972	0.01822	0.48546
V198	0.06001	0.52248	0.37193	0.04557
V199	0.19393	0.01954	0.19922	0.58731
V200	0.14034	0.58505	0.01868	0.25594
V201	0.09685	0.56938	0.20263	0.13114
V202	0	0.04822	0.79037	0.1614
V203	0.16248	0.44665	0.3855	0.00537
V204	0.0061	0.57279	0.00646	0.41465
V205	8e-04	0.09317	0.87926	0.02677
V206	0.03056	0.13248	0.83696	0
V207	0.15851	0.20586	0.06208	0.57355
V208	0.24556	0.08973	0.65621	0.0085
V209	0.31095	0.47659	0.07008	0.14238
V210	0.09012	0.76221	0.10486	0.0428
V211	0.46837	0	0.02768	0.50395
V212	0.50948	0.05016	0.41722	0.02314
V213	0.65788	0.02014	0.10784	0.21414
V214	0.34586	0.17146	0.1712	0.31148
V215	0.33037	0.09876	0.01252	0.55835
V216	0.08445	0	0.05552	0.86003
V217	0.03737	0.51717	0.24763	0.19782
V218	0.09858	0.47031	0.18304	0.24808
V219	0.11693	0.65646	0.01117	0.21543
V220	0.00618	0.84499	0.01377	0.13506
V221	0.8255	0	0	0.1745
V222	0.3189	0.15267	0.36256	0.16587
V223	0	0.17508	0.75599	0.06893
V224	0.98245	0	0.01755	0
V225	0.06187	0.86671	0.07142	0
V226	0.30504	0.10562	0.58365	0.00569
V227	0.79923	0	0.17677	0.024
V228	0.78305	0.06026	0.05561	0.10109
V229	0.00102	0.05993	0.90084	0.03821
V230	0.04976	0.02842	0.05836	0.86346
V231	0.01322	0.30889	0.12954	0.54835
V232	0.04802	0.67999	0	0.27199
V233	0.57181	0.09193	0.19661	0.13966
V234	0.04159	0.89805	0.04402	0.01634
V235	0.3755	0.07857	0.51869	0.02724
V236	0.02659	0.1038	0.7935	0.07611
V237	0.19938	0	0.04534	0.75528
V238	0.13007	0.56419	0.26929	0.03645
V239	0.0769	0.4325	0.02019	0.4704
V240	0.49185	0.04824	0.41239	0.04751
V241	0	0.03553	0.89495	0.06952
V242	0.13638	0.75743	0.104	0.00218
V243	0.23689	0.06387	0.62585	0.07339
V244	0.20256	0.01454	0.69928	0.08362
V245	0.60471	0.29566	0.04301	0.05662
V246	0.04003	0.18658	0.75424	0.01914
V247	0.14889	0.05094	0.80017	0
V248	0.05597	0.03092	0.07727	0.83584
V249	0	0.07894	0.86007	0.061
V250	0.77805	0	0.20515	0.0168
V251	0.94396	0.02946	0	0.02658
V252	0	0.83566	0.16434	0
V253	0.387	0.06993	0.17155	0.37153
V254	0.01345	0.91575	0.06593	0.00487
V255	0.05104	0.90847	0	0.04049
V256	0.17004	0.24213	0.50926	0.07857
V257	0.43301	0.10772	0.2355	0.22377
V258	0.1723	0.29151	0.42087	0.11532
V259	0.01997	0.32721	0.62135	0.03147
V260	0	0.31387	0.68613	0
V261	0.62727	0.02688	0.19548	0.15037
V262	0.13541	0.05802	0.02692	0.77965
V263	0.02445	0.94634	0	0.02921
V264	0.16873	0.04828	0.4463	0.33669
V265	0.05569	0	0.1576	0.78671
V266	0.66404	0.33596	0	0
V267	0	0.20353	0.30528	0.49119
V268	0.41451	0.01104	0.15349	0.42096
V269	0	0.5738	0.39138	0.03483
V270	0.65026	0.02195	0.24006	0.08773
V271	0.81313	0.05763	0.01924	0.11
V272	0.05994	0.82893	0.01747	0.09366
V273	0.09653	0.0154	0.06764	0.82044
V274	0.71596	0	0.16961	0.11443
V275	0	0.06704	0.90856	0.0244
V276	0.51647	0.33911	0	0.14443
V277	0.03781	0.23093	0.18201	0.54925
V278	0.0396	0.06735	0.32137	0.57169
V279	0.70024	0.05229	0.10537	0.1421
V280	0.06073	0	0.06724	0.87203
V281	0.56465	0.02191	0.14201	0.27143
V282	0.03851	0.10444	0.79696	0.06009
V283	0.21723	0.58495	0.06637	0.13144
V284	0.03286	0.89332	0.07382	0
V285	0.04875	0.03992	0.91133	0
V286	0.24889	0.5509	0.11501	0.08521
V287	0.10434	0.85495	0.01889	0.02182
V288	0	0.31289	0.43834	0.24877
V289	0.27643	0.24376	0.4109	0.06891
V290	0.85057	0.14943	0	0
V291	0.48798	0.0817	0.41944	0.01088
V292	0.92767	0	0	0.07233
V293	0.29236	0.03375	0.63616	0.03773
V294	0.10171	0.38881	0	0.50948
V295	0.01321	0.19977	0.21564	0.57139
V296	0.16874	0.1504	0.59979	0.08107
V297	0.11265	0	0.09082	0.79653
V298	0.2946	0.12661	0.57527	0.00353
V299	0.08619	0.2979	0.01133	0.60458
V300	0	0.03373	0.26223	0.70404
V301	0.11067	0.14366	0.63718	0.10849
V302	0.66331	0.32044	0	0.01625
V303	0	0.60823	0.37658	0.01519
V304	0.03951	0.05412	0.7511	0.15528
V305	0.11503	0.18807	0.46415	0.23274
V306	0.81276	0.08799	0.03853	0.06072
V307	0.0244	0.92695	0.02673	0.02191
V308	0.2274	0.25146	0.29883	0.22231
V309	0.34795	0.32754	0.01623	0.30828
V310	0.08076	0.34146	0.16529	0.41249
V311	0.52716	0.46547	0	0.00737
V312	0.10146	0.73319	0.15361	0.01174
V313	0	0.11738	0.03778	0.84484
V314	0.00724	0.50957	0.1246	0.35859
V315	0.12709	0.63534	0.041	0.19657
V316	0.30618	0.15445	0.3835	0.15587
V317	0.09168	0.70604	0.0545	0.14779
V318	0.03824	0.58366	0.0133	0.3648
V319	0.03769	0.09732	0.82748	0.03751
V320	0.06361	0.17774	0.64156	0.11709
V321	0.65355	0.34645	0	0
V322	0.20504	0.33973	0.07478	0.38044
V323	0.08587	0.01305	0.1149	0.78618
V324	0.66368	0.25301	0.06124	0.02207
V325	0.31033	0.63292	0.05676	0
V326	0	0.58786	0.10321	0.30892
V327	0.02546	0.15931	0.12566	0.68957
V328	0.02785	0.05472	0.7527	0.16473
V329	0.18731	0.12158	0.18462	0.50649
V330	0.39867	0.00638	0.34024	0.25472
V331	0.37316	0.08544	0.04295	0.49844
V332	0.012	0.05301	0.21118	0.72382
V333	0.42002	0.08671	0.38349	0.10978
V334	0.36313	0.0084	0.36349	0.26498
V335	0.00748	0.36712	0.51128	0.11411
V336	0.18249	0.70169	0.02117	0.09464
V337	0.27858	0.41427	0.29106	0.01608
V338	0	0.95917	0.02045	0.02038
V339	0.10655	0.0297	0.85422	0.00953
V340	0.04067	0.2596	0.52687	0.17286
V341	0.05133	0.02974	0.09222	0.8267
V342	0.24088	0.01261	0.61739	0.12913
V343	0.95255	0.01035	0	0.03711
V344	0.68026	0.14994	0.1698	0
V345	0.00297	0.07062	0.92641	0
V346	0.23505	0.12777	0.29246	0.34472
V347	0.06887	0.0013	0.15353	0.7763
V348	0.05222	0.66056	0.15674	0.13048
V349	0.33751	0.18551	0.37808	0.09891
V350	0.01983	0.79809	0.18209	0
V351	0.00884	0.04224	0.42754	0.52138
V352	0.02608	0.05093	0.84554	0.07745
V353	0.88369	0.01024	0.02252	0.08355
V354	0.04195	0.69308	0.23457	0.03041
V355	0.26975	0.0937	0.46046	0.1761
V356	0.06026	0.01563	0.12496	0.79915
V357	0.10715	0.35625	0.28624	0.25036
