CD56NK	CD4MemoryT	CD19B	CD14
V61	0.83403	0.0636	0.00739	0.09498
V62	0.91808	0.01208	0.05529	0.01456
V63	0.02081	0.84238	0.10979	0.02702
V64	0.01088	0.82084	0	0.16828
V65	0.00778	0	0.06664	0.92559
V66	0.2417	0.66074	0.01334	0.08422
V67	0.17893	0.29324	0.51211	0.01571
V68	0.141	0.08806	0.01105	0.7599
V69	0.02604	0.2748	0.63232	0.06684
V70	0.58959	0.0997	0.1591	0.15161
V71	0.16264	0.03192	0.33224	0.4732
V72	0.61085	0.10402	0.07652	0.20862
V73	0.16929	0.59081	0.12663	0.11327
V74	0.06437	0.18953	0.74609	0
V75	0.73174	0	0.16241	0.10585
V76	0.00023	0.11005	0.14459	0.74512
V77	0.03089	0.21587	0.00077	0.75247
V78	0.30776	0.06455	0.15418	0.47351
V79	0.00602	0.05476	0.81897	0.12025
V80	0.39089	0	0.50157	0.10754
V81	0.0633	0.12048	0.80924	0.00697
V82	0.00066	0.03291	0.9576	0.00884
V83	0.12085	0.11492	0.05168	0.71255
V84	0.39142	0.01577	0.13086	0.46195
V85	0.11676	0.26484	0.39066	0.22774
V86	0.04863	0.01651	0.87954	0.05532
V87	0.0386	0.8302	0.04381	0.0874
V88	0.15653	0.02397	0.22516	0.59433
V89	0.0132	0	0.15642	0.83038
V90	0.03132	0.9051	0.04696	0.01661
V91	0.03864	0.74291	0.17862	0.03983
V92	0.49144	0.0012	0.3436	0.16376
V93	0.88821	0.00082	0	0.11097
V94	0.01485	0.36771	0.01092	0.60652
V95	0.28588	0.38306	0.14099	0.19007
V96	0.0586	0.05355	0.01248	0.87537
V97	0.74613	0.06439	0.18398	0.00549
V98	0.73295	0.25205	0	0.015
V99	0.84712	0.01956	0.12771	0.00562
V100	0.08616	0.00359	0.88	0.03025
V101	0.01105	0.00845	0.00102	0.97948
V102	0.95319	0.02694	0.00435	0.01552
V103	0.0071	0.01544	0.064	0.91346
V104	0.03403	0.95545	0.00372	0.0068
V105	0.06635	0.91767	0.00964	0.00635
V106	0.13429	0.49508	0.31844	0.0522
V107	0.21796	0.15246	0.56486	0.06472
V108	0.17614	0.74016	0.0837	0
V109	0.01354	0.10693	0.56971	0.30982
V110	0.06347	0.88006	0.02934	0.02713
V111	0.93685	0	0.05676	0.00639
V112	0.12673	0.02621	0.38415	0.46291
V113	0.18146	0.0568	0.14225	0.61949
V114	0.22663	0.01633	0.05762	0.69943
V115	0.01133	0.76382	0.21904	0.00582
V116	0.15394	0.26253	0.3574	0.22613
V117	0.72945	0.19989	0.0257	0.04496
V118	0.17373	0.524	0.02488	0.2774
V119	0.09822	0.03747	0.0318	0.83251
V120	0.08618	0.03368	0.86178	0.01836
V121	0.62757	0.07806	0.0758	0.21856
V122	0.97469	0	0.00976	0.01556
V123	0.00775	0.43965	0.0307	0.5219
V124	0.69815	0.23566	0	0.0662
V125	0.44289	0.37143	0.16033	0.02536
V126	0.02978	0.09249	0.032	0.84574
V127	0.1544	0.01768	0.21387	0.61405
V128	0.02229	0	0.07921	0.8985
V129	0.641	0.17973	0.14351	0.03576
V130	0.01045	0.66087	0.32285	0.00584
V131	0.02978	0.87313	0	0.09709
V132	0.95585	0	0.02024	0.02391
V133	0.94309	0.00116	0.04076	0.01499
V134	0.10897	0.32532	0.10935	0.45636
V135	0.06617	0.00131	0.13971	0.79281
V136	0.24899	0.33076	0.00554	0.41471
V137	0.69745	0.01131	0.21392	0.07732
V138	0.23113	0.3487	0.1597	0.26047
V139	0.37839	0.14774	0.17141	0.30245
V140	0.02203	0.04748	0.03332	0.89716
V141	0.0649	0.10525	0.5202	0.30965
V142	0.82389	0	0.176	0.00012
V143	0.45698	0.19965	0.05295	0.29042
V144	0.15956	0.09846	0.13661	0.60538
V145	0.00429	0.77114	0.21865	0.00592
V146	0.04294	0	0.01629	0.94076
V147	0.93746	0.00551	0.01427	0.04275
V148	0.13596	0.03598	0.55121	0.27684
V149	0.30353	0.4862	0.20522	0.00505
V150	0.09616	0.19854	0.59766	0.10763
V151	0.22792	0.5863	0.02558	0.1602
V152	0.26537	0.40378	0.20444	0.12642
V153	0.11607	0.7235	0.01309	0.14733
V154	0.28211	0.42312	0.25644	0.03832
V155	0.52764	0.09435	0.25901	0.11901
V156	0.03367	0.09336	0.69875	0.17422
V157	0.33026	0.104	0.28482	0.28092
V158	0.01068	0	0.01255	0.97677
V159	0.90961	0.03705	0	0.05335
V160	0.6861	0	0.04835	0.26556
V161	0.18976	0	0.01843	0.79181
V162	0.06063	0.22981	0.06074	0.64882
V163	0.10252	0.44245	0.15142	0.30361
V164	0.36386	0.24676	0.08893	0.30045
V165	0.00766	0.19882	0	0.79352
V166	0.00693	0.05467	0.04778	0.89062
V167	0.32009	0	0.00176	0.67815
V168	0.32311	0.53734	0.06655	0.073
V169	0.17151	0.02391	0.02377	0.78081
V170	0.10436	0.00213	0.47223	0.42129
V171	0.14822	0.20188	0.59646	0.05344
V172	0.75895	0	0.23521	0.00584
V173	0.02211	0.09399	0.02505	0.85885
V174	0.01364	0.10941	0.05342	0.82354
V175	0.06629	0	0.76608	0.16763
V176	0.01165	0.82322	0.15929	0.00584
V177	0.01416	0.96783	0	0.01802
V178	0.00998	0.72058	0.00104	0.2684
V179	0.15632	0	0.32869	0.51499
V180	0.03472	0.89591	0.06938	0
V181	0.1802	0.08615	0.52261	0.21104
V182	0.3465	0.13331	0.44458	0.07561
V183	0.20855	0.78242	0.00305	0.00598
V184	0.99256	0	0.00694	5e-04
V185	0.61718	0.36852	0.0089	0.0054
V186	0.12998	0.44912	0.25073	0.17016
V187	0.97214	0	0.02125	0.00661
V188	0.05045	0.17074	0	0.77881
V189	0.81821	0.00398	0.01212	0.16569
V190	0.70992	0	0.28421	0.00587
V191	0.21788	0.16523	0.56433	0.05256
V192	0.32719	0.41084	0.03907	0.2229
V193	0.63769	0.00985	0.20618	0.14627
V194	0.04345	0.9257	0.00285	0.02799
V195	0.00849	0.00882	0.97362	0.00906
V196	0.00883	0.03823	0.00411	0.94884
V197	0.39259	0.02133	0.0166	0.56948
V198	0.07127	0.48745	0.36274	0.07854
V199	0.15173	0.00492	0.13865	0.7047
V200	0.13247	0.50505	0.01126	0.35122
V201	0.10534	0.52274	0.17578	0.19614
V202	0.01344	0.0019	0.75168	0.23298
V203	0.19128	0.40139	0.38022	0.02711
V204	0.0082	0.46207	0.00021	0.52952
V205	0.01726	0.02879	0.93449	0.01947
V206	0.05189	0.06144	0.87916	0.00752
V207	0.12094	0.13167	0.03742	0.70997
V208	0.29242	0.03459	0.6565	0.01648
V209	0.33071	0.41553	0.05575	0.19801
V210	0.09681	0.76024	0.0801	0.06285
V211	0.39602	0	0.0225	0.58148
V212	0.56555	0.01473	0.39433	0.02539
V213	0.64657	0.00876	0.08936	0.25531
V214	0.33977	0.10689	0.13937	0.41397
V215	0.27225	0.05505	0.01065	0.66205
V216	0.02712	0	0.01178	0.9611
V217	0.0447	0.4476	0.21404	0.29366
V218	0.10156	0.39304	0.14905	0.35635
V219	0.1114	0.58356	0.00598	0.29906
V220	0.01031	0.79368	0.00117	0.19484
V221	0.79516	0	0.00231	0.20253
V222	0.34557	0.08732	0.33907	0.22803
V223	0.00638	0.09836	0.78781	0.10745
V224	0.98147	0	0.01811	0.00043
V225	0.06539	0.88135	0.04748	0.00579
V226	0.35588	0.05032	0.57784	0.01596
V227	0.82102	0	0.16465	0.01433
V228	0.80743	0.03491	0.05138	0.10628
V229	0.01684	0.00575	0.94538	0.03203
V230	0.00963	0.0075	0.0118	0.97107
V231	0.01372	0.20989	0.08633	0.69006
V232	0.04568	0.58902	0	0.3653
V233	0.60326	0.05085	0.17275	0.17315
V234	0.04303	0.91764	0.02267	0.01666
V235	0.42855	0.03045	0.50281	0.03819
V236	0.04605	0.03747	0.80993	0.10654
V237	0.13992	0	0.01941	0.84067
V238	0.14626	0.53902	0.25114	0.06357
V239	0.06139	0.3286	0.01052	0.59948
V240	0.54007	0.01367	0.3879	0.05836
V241	0.0155	0	0.89065	0.09385
V242	0.14894	0.75409	0.08176	0.01521
V243	0.27166	0.01686	0.6112	0.10028
V244	0.22707	0	0.66152	0.1114
V245	0.65224	0.24086	0.03872	0.06818
V246	0.0615	0.11357	0.7955	0.02943
V247	0.19435	0.00568	0.79984	0.00013
V248	0.01557	0.01036	0.02881	0.94525
V249	0	0.01804	0.88727	0.09469
V250	0.80351	0	0.19067	0.00581
V251	0.96619	0.02236	0.00477	0.00668
V252	0.01365	0.843	0.14335	0
V253	0.36122	0.03503	0.13266	0.47109
V254	0.01348	0.94014	0.03986	0.00651
V255	0.05235	0.89746	0	0.05019
V256	0.20025	0.16948	0.5127	0.11756
V257	0.44445	0.05834	0.20453	0.29267
V258	0.19738	0.21974	0.41184	0.17105
V259	0.0359	0.26525	0.64407	0.05478
V260	0.00155	0.26482	0.72661	0.00702
V261	0.64245	0.00928	0.16856	0.17971
V262	0.08012	0.02692	0.00755	0.88541
V263	0.02292	0.94844	0	0.02864
V264	0.16293	0.01235	0.38111	0.44361
V265	0.02185	0	0.10105	0.8771
V266	0.68888	0.30673	0.0044	0
V267	0	0.12182	0.23921	0.63898
V268	0.3711	0.0039	0.11272	0.51229
V269	0.00884	0.54607	0.38018	0.0649
V270	0.68308	0.00499	0.21303	0.09889
V271	0.82503	0.03471	0.02394	0.11631
V272	0.05989	0.79744	0.00679	0.13587
V273	0.04188	0.00388	0.02214	0.9321
V274	0.71843	0	0.15411	0.12745
V275	0.00071	0.00988	0.97964	0.00977
V276	0.53231	0.27758	0.00638	0.18372
V277	0.02976	0.14526	0.1272	0.69778
V278	0.02856	0.02539	0.23949	0.70656
V279	0.71722	0.02766	0.09046	0.16466
V280	0.01068	0	0.01255	0.97677
V281	0.54673	0.00846	0.11367	0.33114
V282	0.05815	0.03822	0.82266	0.08097
V283	0.22946	0.53368	0.04866	0.18819
V284	0.03214	0.91433	0.04748	0.00605
V285	0.0824	0.00238	0.91491	0.00031
V286	0.27242	0.50935	0.09438	0.12384
V287	0.11007	0.85484	0.00827	0.02683
V288	0.01437	0.22606	0.39864	0.36092
V289	0.3221	0.1726	0.40398	0.10132
V290	0.8605	0.12902	0.01048	0
V291	0.5461	0.03738	0.40157	0.01496
V292	0.93813	0	0	0.06187
V293	0.33428	6e-05	0.61526	0.05041
V294	0.08083	0.29287	0	0.6263
V295	0.01311	0.11841	0.15438	0.7141
V296	0.19862	0.08191	0.6026	0.11687
V297	0.05901	0	0.04712	0.89387
V298	0.34578	0.06623	0.57213	0.01586
V299	0.05994	0.20611	0.00576	0.7282
V300	0	0.00885	0.18375	0.8074
V301	0.12783	0.07314	0.63953	0.1595
V302	0.69355	0.2914	0	0.01505
V303	0.0031	0.58899	0.36735	0.04056
V304	0.05411	0.00616	0.71867	0.22106
V305	0.12323	0.11191	0.43035	0.33451
V306	0.85065	0.05764	0.03802	0.05369
V307	0.02265	0.9507	0.00937	0.01727
V308	0.24034	0.17281	0.27112	0.31573
V309	0.33441	0.24658	0.01675	0.40227
V310	0.07289	0.24742	0.12353	0.55615
V311	0.56133	0.42984	0.00332	0.00551
V312	0.10929	0.73445	0.12937	0.02689
V313	0.00191	0.06723	0.009	0.92186
V314	0.01512	0.40763	0.09032	0.48694
V315	0.12423	0.57289	0.02488	0.278
V316	0.33404	0.08885	0.36092	0.21619
V317	0.09207	0.65996	0.033	0.21496
V318	0.03287	0.48204	0.00528	0.47982
V319	0.06021	0.03228	0.86418	0.04333
V320	0.08032	0.10093	0.64533	0.17342
V321	0.67787	0.31775	0.00438	0
V322	0.18888	0.25231	0.05313	0.50568
V323	0.04062	0.00205	0.06222	0.89511
V324	0.71687	0.20343	0.05548	0.02422
V325	0.34454	0.60676	0.04353	0.00518
V326	0.00194	0.49502	0.07225	0.43079
V327	0.01359	0.09251	0.0767	0.81719
V328	0.04307	0.00611	0.71619	0.23462
V329	0.15664	0.06408	0.13476	0.64452
V330	0.38986	0	0.29042	0.31973
V331	0.32123	0.04742	0.02861	0.60274
V332	0.00576	0.02039	0.14181	0.83205
V333	0.4592	0.03932	0.35665	0.14484
V334	0.35435	0	0.30981	0.33584
V335	0.02495	0.29504	0.50575	0.17426
V336	0.19076	0.66205	0.01309	0.1341
V337	0.32062	0.36533	0.27578	0.03826
V338	0.00632	0.98255	0.00386	0.00726
V339	0.13944	0	0.85282	0.00774
V340	0.05527	0.17797	0.50894	0.25781
V341	0.01504	0.00986	0.04179	0.93331
V342	0.25979	0	0.56847	0.17175
V343	0.98529	0.00268	0.00504	0.00699
V344	0.72934	0.1104	0.16026	0
V345	0.01067	0.01186	0.977	0.00047
V346	0.22752	0.06709	0.24539	0.45999
V347	0.03087	0	0.09226	0.87687
V348	0.05817	0.62297	0.12536	0.1935
V349	0.38018	0.11788	0.36437	0.13756
V350	0.03269	0.80632	0.16099	0
V351	0.01237	0.00795	0.33291	0.64677
V352	0.04677	0.00312	0.84474	0.10537
V353	0.89876	0.00438	0.02423	0.07263
V354	0.05028	0.68835	0.20959	0.05177
V355	0.29021	0.0408	0.42703	0.24196
V356	0.02239	0.00235	0.07073	0.90453
V357	0.11245	0.2739	0.25293	0.36072
V358	0.53476	0.06099	0.03548	0.36876
V359	0.55007	0.02689	0.0221	0.40094
V360	0.59328	0.37828	0.01412	0.01432
V361	0.00227	0.44111	0.5502	0.00643
V362	0.00635	0.97611	0.01044	0.0071
V363	0.17385	0.07382	0.43539	0.31694
V364	0.16767	0.0315	0.67082	0.13001
V365	0.23214	0.00646	0.00642	0.75499
V366	0.08095	0.64786	0.06665	0.20454
V367	0.56017	0.09149	0.00123	0.34712
V368	0.09454	0.71166	0.06805	0.12575
V369	0.01777	0.38682	0.58909	0.00632
V370	0.33524	0.23305	0.39316	0.03855
V371	0.20505	0.68991	0.02019	0.08485
V372	0.13965	0.02294	0.08954	0.74787
V373	0.07515	0.09075	0.43482	0.39927
V374	0.81431	0	0.18558	0.00011
V375	0.02929	0.01354	0.10762	0.84954
V376	0.02201	0.00927	0.07027	0.89844
V377	0.75949	0	0.0069	0.23361
V378	0.00503	0.00821	0.34178	0.64498
V379	0.31708	0.13758	0.00508	0.54025
V380	0.13138	0.037	0.16012	0.67149
V381	0.73551	0	0.07261	0.19188
V382	0.08911	0.01158	0.89154	0.00776
V383	0.83012	0	0.03625	0.13364
V384	0.55958	0.04164	0.10842	0.29036
V385	0.87725	0.00033	0.05948	0.06294
V386	0.27313	0	0.11142	0.61545
V387	0.62765	0.1008	0.16829	0.10326
V388	0.3997	0.27308	0.1284	0.19882
V389	0.44558	0.46611	0.00708	0.08123
V390	0.33622	0.2171	0.44129	0.00539
V391	0.39161	0.06123	0.01031	0.53685
V392	0.44462	0.16457	0.14334	0.24747
V393	0.30213	0.17748	0.32697	0.19343
V394	0.07994	0.16131	0.08662	0.67213
V395	0.23135	0.33998	0.18123	0.24744
V396	0.01338	0.95502	0.00332	0.02828
V397	0.8197	0.05122	0.08518	0.04391
V398	0.4424	0.08573	0.07578	0.39609
V399	0.20884	0.51723	0.13492	0.13902
V400	0.00201	0.51293	0.04709	0.43797
V401	0.03498	0.11662	0.74091	0.10748
V402	0.83483	0.13674	0.02843	0
V403	0.01499	0.0039	0.04947	0.93164
V404	0.09462	0.15326	0.61794	0.13418
V405	0.19659	0.01021	0.13058	0.66262
V406	0.66949	0.19565	0.01226	0.12261
V407	0.00632	0.98255	0.00386	0.00726
V408	0.08899	0.19108	0.37024	0.34969
V409	0.00363	0.0021	0.01268	0.9816
V410	0.09771	0.85332	0.022	0.02696
V411	0.39503	0	0	0.60497
V412	0.15739	0.0413	0.46174	0.33957
V413	0.05476	0.42913	0.15868	0.35742
V414	0.03539	0.47609	0.31685	0.17168
V415	0.43904	0.0095	0.19553	0.35593
V416	0.00977	0.05234	0.93778	0.00011
V417	0.41714	0.57422	0.00315	0.00549
V418	0.0583	0.0585	0.10769	0.77551
V419	0.01034	0	0.01808	0.97158
V420	0.00445	0.86616	0.0075	0.12189
V421	0.16474	0.01673	0.66337	0.15516
V422	0.0343	0.03003	0.00358	0.93208
V423	0.08616	0.00359	0.88	0.03025
V424	0	0.0235	0.56659	0.40991
V425	0.05756	0.1963	0.59726	0.14888
V426	0.09382	0.01992	0.7941	0.09216
V427	0.0649	0.33262	0.16552	0.43697
V428	0.09479	0.751	0.04255	0.11166
V429	0.00974	0	0.02458	0.96568
V430	0.78038	0.1211	0.01253	0.086
V431	0.17505	0.00658	0.40075	0.41763
V432	0.08792	0.05166	0.03163	0.8288
V433	0.05771	0.67467	0	0.26762
V434	0.30853	0.04101	0.03626	0.61421
V435	0.48517	0	0.09596	0.41887
V436	0.35098	0	0.08827	0.56075
V437	0.21119	0.16569	2e-04	0.62292
V438	0.6156	0.10999	0.02332	0.25108
V439	0.02372	0.05713	0.00282	0.91633
V440	0.45053	0.01482	0.02214	0.5125
V441	0.06622	0.08872	0.57522	0.26984
V442	0.33074	0.28435	0.11902	0.26589
V443	0.73855	0	0.07192	0.18953
V444	0.01067	0.01186	0.977	0.00047
V445	0.65624	0.00172	0.3065	0.03554
V446	0.03846	0.81816	0.04345	0.09992
V447	0.66176	0.05797	0.15557	0.1247
V448	0.01299	0.03255	0.15006	0.8044
V449	0.59187	0.01749	0.26446	0.12617
V450	0.16481	0.82458	0.01061	0
V451	0.94855	0.0269	0	0.02455
V452	0.02404	0	0.0491	0.92686
V453	0.84063	0.04273	0.05225	0.06438
V454	0.00566	0.93782	0.03947	0.01704
V455	0.63646	0.01182	0.27294	0.07878
V456	0.34647	0.0796	0.35881	0.21512
V457	0.00365	0.00857	0.00674	0.98104
V458	0.24725	0.16452	0.00024	0.58799
V459	0.01855	0.77729	0.07833	0.12583
V460	0.96406	0	0.02062	0.01532
V461	0.04359	0.01046	0.00402	0.94193
V462	0.32928	0.18353	0	0.48719
V463	0.27412	0.43165	0.14256	0.15167
V464	0.47939	0.06085	0.00093	0.45883
V465	0.42233	0.3685	0.01847	0.1907
V466	0.58116	0.13583	0.0012	0.28181
V467	0.34893	0.53527	0.06708	0.04872
V468	0.53794	0.35272	0.03951	0.06983
V469	0.01324	0.12115	0.24229	0.62331
V470	0.57318	0.08107	0.15761	0.18815
V471	0.24109	0.06266	0.02257	0.67368
V472	0.31303	0.26281	0	0.42416
V473	0.10976	0.53453	0.32847	0.02725
V474	0.09656	0	0.07517	0.82827
V475	0.18107	0.33192	0.06247	0.42453
V476	0.13917	0.00097	0.03842	0.82144
V477	0.61227	0.016	0.17812	0.19361
V478	0.13206	0.52171	0.00054	0.34568
V479	0.01475	0.05456	0.81068	0.12002
V480	0.0705	0.2367	0.02971	0.6631
V481	0.16408	0.00332	0.81457	0.01803
V482	0.74042	0.11784	0.09663	0.04511
V483	0.1081	0.06495	0.05214	0.7748
V484	0.01548	0.03554	0.015	0.93398
V485	0.12602	0.695	0.00657	0.17242
V486	0.26863	0.20453	0.10608	0.42077
V487	0.05748	0.01939	0.06122	0.86191
V488	0	0	0.85576	0.14424
V489	0.24256	0.0695	0.67128	0.01666
V490	0.34434	0.2534	0.05354	0.34872
V491	0.47593	0.41679	0.02586	0.08141
V492	0.03093	0.84158	0.12175	0.00573
V493	0.01276	0	0.00218	0.98506
V494	0.21009	0.11516	0.50472	0.17004
V495	0.25231	0.59587	0.12566	0.02616
V496	0.29929	0.64137	0	0.05934
V497	0.00893	0.00279	0.97894	0.00934
V498	0.28886	0.06237	0.03571	0.61306
V499	0.66561	0.22052	0.10875	0.00512
V500	0.10842	0.0886	0.74858	0.05441
V501	0.00356	0	0.02572	0.97072
V502	0.59792	0.23009	0.1361	0.0359
V503	0.1823	0.05727	0.16262	0.59781
V504	0.25358	0.65521	0.00715	0.08406
V505	0.19623	0.15992	0.22406	0.41979
V506	0.09139	0.20746	0.43102	0.27013
V507	0.62867	0.06359	0.10111	0.20663
V508	0.79036	0.12322	0.03161	0.0548
V509	0.23724	0.03421	0.47171	0.25684
V510	0.25535	0.49395	0.24555	0.00515
V511	0.04116	0.34389	0.03029	0.58466
V512	0.21674	0.02203	0.05767	0.70356
V513	0.08371	0.62794	0.19858	0.08976
V514	0.00992	0.03289	3e-05	0.95715
V515	0.77916	0.0343	0.03633	0.15022
V516	0.93402	0.0593	0	0.00667
V517	0.02868	0.00684	0.2006	0.76389
V518	0.97576	0.01666	0.00033	0.00724
V519	0.02874	0.83559	0.00144	0.13423
V520	0.02115	0	0.5532	0.42566
V521	0.61006	0.0203	0.33354	0.0361
V522	0.00487	0.08675	0.53684	0.37154
V523	0.36093	0.08347	0.22867	0.32692
V524	0.01051	0.77114	0.17869	0.03966
V525	0.23693	0.14636	0.01607	0.60064
V526	0.64563	0.04764	0.05832	0.24841
V527	0.19762	0.00597	0.34606	0.45036
V528	0.10702	0.83133	0	0.06165
V529	0.04793	0.03195	0.17603	0.74409
V530	0.00613	0.16813	0.67821	0.14753
V531	0.02324	0.87159	0.10517	0
V532	0.15987	0.25694	0.01644	0.56675
V533	0.29116	0.29536	0.11917	0.29432
V534	0.00522	0.00104	0.66209	0.33165
V535	0.50268	0	0.00606	0.49126
V536	0.17894	0	0.31451	0.50654
V537	0.64012	0.21044	0.13533	0.01411
V538	0.43241	0.02745	0.06499	0.47516
V539	0.28588	0.38306	0.14099	0.19007
V540	0.2218	0.66927	0.05926	0.04968
V541	0.01534	0.43546	0.04656	0.50265
V542	0.18822	0.08246	0.21564	0.51368
V543	0.87123	0	0.00768	0.1211
V544	0.08823	0.05047	0.1334	0.7279
V545	0.34699	0.09439	0.05157	0.50705
V546	0.05442	0.88291	0.05685	0.00583
V547	0.03935	0.6376	0.3073	0.01575
V548	0.17537	0.74659	0.07269	0.00535
V549	0.36489	0.01201	0.60692	0.01618
V550	0.54609	0.00975	0	0.44417
V551	0.19424	0.7049	0.02719	0.07368
V552	0.00202	0.4488	0.00027	0.54891
V553	0.25743	0.11278	0.6019	0.0279
V554	0.0412	0.04788	0.01353	0.89739
V555	0.08668	0.17457	0.29835	0.4404
V556	0.00031	0.01352	0.94082	0.04535
V557	0.8073	0.00933	0.00692	0.17645
V558	0.0702	0.7484	0.01969	0.16172
V559	0.01316	0.80568	0.18115	0
V560	0.71867	0.2753	0	0.00603
V561	0.00071	0.00988	0.97964	0.00977
V562	0.78849	0	0.09681	0.1147
V563	0.27393	0	0.71919	0.00688
V564	0.06239	0.05138	0.86778	0.01845
V565	0.12501	0.21378	0.35231	0.3089
V566	0.68815	0.06125	0.00167	0.24893
V567	0.21643	0.37921	0.0174	0.38696
V568	0.20986	0	0.03691	0.75322
V569	0.6455	0.00933	0	0.34517
V570	0.02534	0.26152	0.61933	0.09381
V571	0.8377	0.08833	0	0.07398
V572	0.46822	0	0.40322	0.12856
V573	0.05024	0.11757	0.00149	0.83071
V574	0.04098	0.78272	0.16062	0.01568
V575	0.01326	0.04641	0.09298	0.84735
V576	0.17377	0.78195	0.02877	0.01551
V577	0.02873	0.01873	0.16635	0.78618
V578	0.0542	0.0392	0.65411	0.2525
V579	0.01179	0.87867	0.08212	0.02742
V580	0.12684	0	0.082	0.79116
V581	0.05161	0.04225	0	0.90614
V582	0.5782	0.10116	0.02298	0.29765
V583	0.00519	0.02288	0.53538	0.43655
V584	0.56744	0.11578	0.26928	0.04751
V585	0.00511	0	0.37906	0.61583
V586	0.25373	0	0.62162	0.12465
V587	0.29612	0.00106	0.66315	0.03967
V588	0.60235	0.02042	0.01655	0.36069
V589	0.06143	0.79955	0.05168	0.08733
V590	0.05342	0.76082	0.18018	0.00558
V591	0	0.01495	0.15786	0.82719
V592	0.18208	0.02015	0.7977	7e-05
V593	0.5701	0	0.153	0.2769
V594	0.37413	0.24808	0.31637	0.06142
V595	0.01772	0.00579	0.01128	0.96521
V596	0.03003	0.22069	0.18995	0.55932
V597	0.00243	0.55781	0.32372	0.11605
V598	0.01703	0.08979	0.87451	0.01867
V599	0.66713	0.27176	0.02605	0.03507
V600	0.38129	0.42181	0.03936	0.15754
V601	0.14954	0.21115	0.06054	0.57877
V602	0.0183	0.00749	0.00532	0.96889
V603	0.00744	0.29291	0.00593	0.69372
V604	0.56403	0.08207	0.31742	0.03647
V605	0.06701	0.28456	0.37879	0.26964
V606	0.74104	0.1107	0.007	0.14126
V607	0.63685	0	0.08818	0.27497
V608	0.22671	0.11707	0.35455	0.30168
V609	0.0213	0.17806	0.19715	0.60348
V610	0.77398	0.00371	0.07342	0.14888
V611	0.25203	0	0.03635	0.71161
V612	0.02495	0.06327	0.81781	0.09398
V613	0.03592	0.3105	0.59922	0.05436
V614	0.76855	0.03418	0.03615	0.16112
V615	0.1097	0.02644	0.00194	0.86192
V616	0.0805	0.65851	0.03283	0.22816
V617	0.52475	0.12671	0.34854	0
V618	0.68378	0	0	0.31622
V619	0.38655	0.01029	0.27599	0.32717
V620	0.01045	0.66087	0.32285	0.00584
V621	0.43489	0.10807	0.14844	0.3086
V622	0.40001	0.18607	0.37595	0.03796
V623	0.01315	0.03964	0.10798	0.83923
V624	0.82054	0.15523	0	0.02424
