Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V292	0.12811	0.12321	0.00501	0.66223	0.08144	0
V293	0	0.04397	0	0.03757	0.91846	0
V294	0.66376	0.01118	0	0.03046	0.29459	0
V295	0.15232	0	0.00883	0.00655	0	0.8323
V296	0	0.42226	0.11325	0.37812	0	0.08636
V297	0.0304	0.02634	0	0.02389	0	0.91937
V298	0	0.78355	0.19921	0.01724	0	0
V299	0.12778	0.09421	0.778	0	0	0
V300	0.89399	0.09091	0.0098	0.00529	0	0
V301	0.53277	0.4068	0.042	0.01843	0	0
V302	0	0.29673	0.08228	0.621	0	0
V303	0	0.74878	0.07816	0.0583	0.11476	0
V304	0.01025	0.0178	0	0.02579	0.94615	0
V305	0.01519	0.00882	0.23765	0.5336	0.02804	0.1767
V306	0.45796	0.06343	0	0	0	0.47861
V307	0.22439	0.00088	0	0.03605	0.73868	0
V308	0	0.01738	0	0.98262	0	0
V309	0	0.55893	0	0.44107	0	0
V310	0.02413	0.40574	0.34117	0	0	0.22896
V311	0.56273	0	0	0	0	0.43727
V312	0.13054	0.0257	0	0.41181	0.43195	0
V313	0.27302	0	0	0.0442	0	0.68278
V314	0.25185	0.04703	0	0.70112	0	0
V315	0.15787	0.76063	0	0.04074	0.02522	0.01554
V316	0.19925	0	9e-04	0.09717	0	0.70268
V317	0.05701	0.00865	0.00231	0.8284	0	0.10364
V318	0	0.02006	0.04199	0.93795	0	0
V319	0.39979	0.18875	0.28155	0.12991	0	0
V320	0.29443	0.19372	0.39917	0.09796	0	0.01472
V321	0	0.66709	0	0.33291	0	0
V322	0.05037	0	0.05637	0.04502	0.77552	0.07273
V323	0	0.30513	0	0.46822	0.22665	0
V324	0.08565	0.02958	0.0111	0.29158	0.43449	0.1476
V325	0.06087	0.88187	0.03305	0.02421	0	0
V326	0.16588	0.78473	0.01597	0.03342	0	0
V327	0.06968	0.02625	0.90407	0	0	0
V328	0.17101	0.21963	0.20679	0.1686	0.23396	0
V329	0	0.01808	0.64017	0.00046	0.3413	0
V330	0	0.02972	0.97028	0	0	0
V331	0.82175	0.05946	0.03445	0.08435	0	0
V332	0.03869	0.05787	0.16624	0.02765	0.41219	0.29736
V333	0	0.03626	0.56514	0.37476	0.02384	0
V334	0	0.39422	0.50445	0.10133	0	0
V335	0.14252	0.0196	0.81781	0	0	0.02007
V336	0.37176	0.60297	0.01473	0.01053	0	0
V337	0.04418	0.20129	0.01599	0.02571	0.71282	0
V338	0.81664	0.00693	0.01389	0.0126	0.14994	0
V339	0.10025	0.09847	0.48627	0.26713	0	0.04789
V340	0.69543	0.25338	0	0.0512	0	0
V341	0.26673	0.07001	0.04169	0.62157	0	0
V342	0.04234	0.01745	0.01439	0.79816	0	0.12765
V343	0.11427	0.14461	0.14991	0.02382	0	0.56739
V344	0	0.68596	0	0.06934	0.15452	0.09019
V345	0	0.01191	0	0.0415	0.94659	0
V346	0.16722	0.02591	0	0.49015	0.31672	0
V347	0.53123	0.13897	0	0.0967	0.2331	0
V348	0.09455	0.15071	0.74671	0.00803	0	0
V349	0.78436	0.08415	0.02436	0.09703	0.0101	0
V350	0.53395	0.02742	0.14021	0.24041	0	0.05801
V351	0.22178	0.03334	0.03952	0.03825	0	0.66711
V352	0	0.354	0	0.02612	0.31249	0.3074
V353	0	0.15583	0.84417	0	0	0
V354	0.15532	0.03767	0.27333	0.00697	0.31424	0.21248
V355	0	0.04452	0.95548	0	0	0
V356	0.60414	0.12601	0.01588	0.25396	0	0
V357	0.32898	0.02699	0.44461	0.01044	0.18897	0
V358	0.0154	0	0.07707	0.04545	0	0.86208
V359	0.14004	0.11995	0	0.72175	0.01826	0
V360	0.56768	0.00658	0	0.22542	0.20032	0
V361	0	0.93808	0	0.06192	0	0
V362	0	0.57108	0.02657	0.40235	0	0
V363	0.82855	0.06267	0.03035	0.00312	0.07531	0
V364	0.03992	0.18742	0.00151	0.09036	0.05345	0.62735
V365	0.4421	0.40721	0	0.15068	0	0
V366	0.06704	0.26976	0.57467	0.06813	0.0204	0
V367	0	0.02645	0.0028	0.69406	0.2767	0
V368	0.00486	0.13112	0.10061	0.08143	0.09408	0.58789
V369	0.04648	0.02276	0	0.10074	0.82988	0.00014
V370	0.01793	0.09542	0.76144	0.12335	0	0.00185
V371	0.01665	0.28566	0	0.58197	0	0.11571
V372	0	0.7482	0	0.07082	0.13346	0.04752
V373	0.98605	0	0	0	0	0.01395
V374	0.17472	0.04321	0.28659	0.49548	0	0
V375	0.46376	0.02035	0.20167	0.06005	0.25418	0
V376	0.01891	0.01834	0.02495	0.2073	0	0.7305
V377	0.04508	0.02755	0.4578	6e-04	0.46896	0
V378	0.09241	0.04203	0.25162	0	0	0.61394
V379	0.514	0	0.13654	0	0	0.34946
V380	0	0.03574	0	0.0489	0.91536	0
V381	0.34993	0.05523	0.3415	0.25334	0	0
V382	0	0.02746	0	0.24839	0.72415	0
V383	0.19263	0.0639	0.46145	0.28202	0	0
V384	0.01806	0.05517	0.91719	0.00958	0	0
V385	0.07184	0	0.02455	0.00335	0	0.90026
V386	0.65757	0.04382	0.27366	0.00253	0.02242	0
V387	0.22917	0.04661	0.05076	0.67346	0	0
V388	0.81178	0.05174	0.13648	0	0	0
V389	0.36015	0.04055	0	0	0	0.5993
V390	0.03646	0.05687	0.00095	0.85982	0	0.0459
V391	0.02364	0.0316	0.00182	0.69743	0.2455	0
V392	0	0.03269	0.58456	0.08783	0	0.29492
V393	0.01979	0.15955	0.49436	0.0817	0.08535	0.15926
V394	0	0.01596	0.05113	0.93292	0	0
V395	0	0.05808	0.94192	0	0	0
V396	0.5413	0.08371	0	0.37368	0.00131	0
V397	0.04463	0.16633	0.03211	0.03512	0	0.72181
V398	0.01269	0.73624	0.00092	0.06987	0.18028	0
V399	0	0.02982	0.94238	0.02781	0	0
V400	0.01088	0.00954	0	0.48211	0	0.49746
V401	0.16137	0.03542	0.74599	0	0.05722	0
V402	0.03093	0.04931	0.00534	0.91442	0	0
V403	0	0	0	0.08083	0.37612	0.54305
V404	0	0.03268	0.96732	0	0	0
V405	0.38933	0.36613	0.08904	0.07021	0.08528	0
V406	0.12426	0.0482	0.22687	0.1348	0.14	0.32587
V407	0.04711	0.01456	0.82646	0	0	0.11187
V408	0.01161	0.13066	0.03227	0.79363	0	0.03182
V409	0.96433	0.03567	0	0	0	0
V410	0.97194	0.02803	0	2e-05	0	0
V411	0	0	0	0.30901	0	0.69099
V412	0.6254	0.18727	0.04375	0.0511	0.09248	0
V413	0	0.11793	0.03543	0.84665	0	0
V414	0.0778	0.10095	0.00411	0.68966	0.12747	0
V415	0.02879	0.02088	0.42769	0.44747	0.0472	0.02797
V416	0.0094	0.15588	0	0.34087	0.44142	0.05242
V417	0.12708	0	0.07964	0.13193	0	0.66135
V418	0	0.08331	0.49571	0.15487	0.2661	0
V419	0.0262	0	0	0.01577	0	0.95802
V420	0.03546	0	0	0.02273	0	0.94181
V421	0.03212	0.05722	0.01671	0.10923	0.78472	0
V422	0.20594	0.30799	0	0.0185	0.46757	0
V423	0	0.19544	0	0.80456	0	0
V424	0.84852	0.09824	0	0.05324	0	0
V425	0	0.09204	0	0.02153	0.88643	0
V426	0.02289	0.00224	0.23772	0.00021	0	0.73694
V427	0.58805	0.11946	0.15124	0.14126	0	0
V428	0.28109	0.04531	0	0.6736	0	0
V429	0	0.02269	0.12508	0.66553	0.1867	0
V430	0.02901	0.09496	0.68638	0.18964	0	0
V431	0	0.03034	0.96511	0.00454	0	0
V432	0	0.45406	0.01167	0.53427	0	0
V433	0	0.01474	0.05438	0.93088	0	0
V434	0	0.27775	0.20234	0.51991	0	0
V435	0.0128	0	0	0.02229	0.8213	0.14362
V436	0.88573	0.10684	0	0.00743	0	0
V437	0.26507	0.28306	0.35337	0.02269	0.07581	0
V438	0	0.41914	0	0.09667	0.48419	0
V439	0	0.02059	0.07064	0.02312	0.88565	0
V440	0.16711	0.0514	0.49867	0.06442	0.17799	0.04041
V441	0.00621	0.0729	0.58543	0.14367	0	0.1918
V442	0.56966	0.11165	0.19822	0.08226	0.00685	0.03135
V443	0	0.01948	0.08359	0.89693	0	0
V444	0.85516	0.02687	0.00761	0.03679	0.07358	0
V445	0.97208	0.02792	0	0	0	0
V446	0	0.59127	0.37381	0.03012	0	0.00479
V447	0.09354	0.24188	0	0.27203	0	0.39255
V448	0	0.05425	0.93546	0	0.01029	0
V449	0.67573	0.03429	0	0.28998	0	0
V450	0.07114	0.03884	0.76281	0	0.1272	0
V451	0.09381	0.0581	0.14928	0.17934	0.51946	0
V452	0.04654	0.00917	0.03277	0.5749	0	0.33661
V453	0.34257	0.02981	0.54812	0.0795	0	0
V454	0.1891	0.08896	0.12238	0.59956	0	0
V455	0.06336	0.84654	0.04033	0.04978	0	0
V456	0.94479	0.00284	0.01139	0.01707	0.02392	0
V457	0.06672	0	0	0.05204	0.19389	0.68736
V458	0.06955	0	0.48842	0.01541	0.39016	0.03646
V459	0	0.03398	0.67319	0.29283	0	0
V460	0.47847	0.0527	0.28617	0.14577	0	0.03689
V461	0.33411	0.05628	0	0.51253	0.09708	0
V462	0	0.02333	0.97667	0	0	0
V463	0	0.02207	0	0.07758	0.90035	0
V464	0.02683	0.87509	0.01176	0.08274	0.00358	0
V465	0.42578	0.09844	0.47578	0	0	0
V466	0.05473	0.05471	0.01907	0.85515	0.01633	0
V467	0.98282	0.01718	0	0	0	0
V468	0.38752	0.12064	0.08481	0.28066	0.12637	0
V469	0	0.13772	0.78671	0.06483	0	0.01074
V470	0.68263	0.02315	0.01216	0.08072	0.20135	0
V471	0.01082	0.22338	0.66601	0.05943	0	0.04036
V472	0.02694	0.56161	0	0.07092	0.32867	0.01186
V473	0	0.94823	0.01677	0.035	0	0
V474	0.02031	0.03681	0.44931	0.49356	0	0
V475	0.03715	0.16719	0.32689	0.21705	0.25172	0
V476	0.60698	0	0	0.24843	0	0.14459
V477	0.01799	0.64975	0.06807	0.1343	0	0.1299
V478	0.00268	0.03029	0.94739	0	0	0.01964
V479	0.01566	0.14902	0.83533	0	0	0
V480	0	0.23347	0	0.39675	0.36978	0
V481	0.4804	0.09701	0.09898	0.08638	0.23723	0
V482	0.62052	0	0	0	0	0.37948
V483	0	0.87955	0.08704	0.03341	0	0
V484	0.8932	0.01591	0.05353	0.00069	0.03668	0
V485	0.28094	0.1312	0.5442	0.04366	0	0
V486	0.24824	0.00918	0.74258	0	0	0
V487	0	0.34289	0	0.02929	0.62781	0
V488	0.28954	0.65024	0.00346	0.05676	0	0
V489	0.85774	0.0331	0.06536	0.00923	0.03456	0
V490	0.11435	0	0	0.08477	0	0.80088
V491	0.06371	0.28674	0.41845	0	0.2311	0
V492	0.07121	0.00745	0.28608	0.13107	0.00969	0.4945
V493	0.85487	0.131	0	0.01413	0	0
V494	0.01002	0.00422	0.42768	0.00149	0	0.5566
V495	0.22858	0.53322	0.22817	0.01003	0	0
V496	0.24583	0.11901	0.33833	0	0.1987	0.09813
V497	0	0.19545	0.15758	0.0544	0.59257	0
V498	0.06481	0.12194	0.4327	0.37913	0.00142	0
V499	0	0.69816	0.20973	0.09001	0	0.0021
V500	0.56935	0.18296	0.04383	0.06827	0.13558	0
V501	0.02272	0.89126	0	0.06066	0	0.02536
V502	0	0.0147	0	0.31305	0.67225	0
V503	0.06927	0.36468	0.02772	0.53832	0	0
V504	0.00375	0.89094	0.07186	0.03344	0	0
V505	0	0.01621	0.58547	0.39832	0	0
V506	0.39044	0	0.02498	0.21403	0	0.37056
V507	0.00947	0	0	0.01876	0	0.97177
V508	0	0.62349	0.04804	0.13899	0.18948	0
V509	0	0.04423	0.00962	0.8832	0.06295	0
V510	0.97437	0.01891	0	0.00331	0.00341	0
V511	0.08225	0	0	0.28297	0	0.63478
V512	0.05175	0.21946	0.70847	0.00265	0	0.01766
V513	0	0.03062	0.23267	0.07638	0.66033	0
V514	0	0.83249	0.08572	0.00858	0	0.07321
V515	0.04119	0.427	0	0.53181	0	0
V516	0	0.05635	0.87492	0.00591	0.06282	0
V517	0	0.00144	0.45081	0.25404	0.29371	0
V518	0.43434	0.39003	0.02226	0.15337	0	0
V519	0.08105	0.5857	0	0.10743	0	0.22583
V520	0.8087	0.08074	0	0.11056	0	0
