Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V54	0.08243	0.17725	0.74032	0	0	0
V55	0	0.09089	0.02149	0.02615	0.86147	0
V56	0	0.05254	0.94746	0	0	0
V57	0.14895	0.4895	0.01172	0	0.0473	0.30254
V58	0	0.00982	0.99018	0	0	0
V59	0	0.04133	0	0.95867	0	0
V60	0.58125	0.08582	0	0.33293	0	0
V61	0.41583	0.18824	0	0.12807	0	0.26785
V62	0.84057	0.07455	0.01645	0.06843	0	0
V63	0	0.71837	0	0.01057	0	0.27106
V64	0	0.14657	0	0	0.85343	0
V65	0.80367	0.16711	0	0	0	0.02923
V66	0.72866	0.07369	0.05672	0	0.14093	0
V67	0.00055	0.23751	0.36892	0.23477	0	0.15825
V68	0.94916	0.05084	0	0	0	0
V69	0.73857	0.05069	0	0	0	0.21073
V70	0	0.06764	0.16081	0.77154	0	0
V71	0.03112	0.38436	0	0.12978	0.37149	0.08325
V72	0.83956	0.16044	0	0	0	0
V73	0	0.06365	0	0.93635	0	0
V74	0	0.16631	0	0.83369	0	0
V75	0	1	0	0	0	0
V76	0.01064	0.02508	0.96428	0	0	0
V77	0.05614	0.24933	0.01606	0.67846	0	0
V78	0.7884	0.1803	0	0.0313	0	0
V79	0	0.68531	0	0	0	0.31469
V80	0	0.74146	0	0	0	0.25854
V81	0.86837	0.13163	0	0	0	0
V82	0	1	0	0	0	0
V83	0.15627	0.25273	0	0.55953	0.03146	0
V84	0.44538	0.08945	0	0.46517	0	0
V85	0.95705	0.04295	0	0	0	0
V86	0.35104	0.08672	0.07237	0.31067	0	0.1792
V87	0	0.02659	0	0.97341	0	0
V88	0	0.10479	0	0.65433	0	0.24088
V89	0.01128	0.20162	0.5067	0	0	0.28039
V90	0	0.87789	0.12211	0	0	0
V91	0.01182	0.07678	0	0.14124	0.77016	0
V92	0	0.11381	0	0	0.88619	0
V93	0.24173	0.11127	0	0.0866	0.19813	0.36227
V94	0	0.0362	0.16303	0.80077	0	0
V95	0	0.04553	0.33256	0.13725	0.48466	0
V96	0.03542	0.53395	0	0.02588	0.30757	0.09717
V97	0	0.0387	0	0.07133	0.88997	0
V98	0	0.11468	0	0.88532	0	0
V99	0	0.016	0	0.984	0	0
V100	0	0.05589	0.60956	0.33454	0	0
V101	0	0.44544	0.55456	0	0	0
V102	0.94983	0.05017	0	0	0	0
V103	0.85987	0.08937	0	0.05077	0	0
V104	0	0.05242	0.12968	0.8179	0	0
V105	0	0	0	0	0	1
V106	0.00014	0.00399	0.7092	0	0	0.28667
V107	0	0.79813	0.20187	0	0	0
V108	0	0.03829	0	0	0.14559	0.81612
V109	0	0	0	0	0.08962	0.91038
V110	0	0.1902	0.8098	0	0	0
V111	0	0	1	0	0	0
V112	0	0.38323	0	0.61677	0	0
V113	0	0.13546	0.86454	0	0	0
V114	0.16484	0.04804	0.77677	0.01034	0	0
V115	0.68871	0.10651	0	0	0.00863	0.19614
V116	0.94561	0.05439	0	0	0	0
V117	0.744	0.07662	0	0.0473	0.13209	0
V118	0	0.8986	0.1014	0	0	0
V119	0	1	0	0	0	0
V120	0.05399	0.3099	0.05579	0.58032	0	0
V121	0.37058	0.0604	0	0.22009	0	0.34893
V122	0.25996	0.11765	0	0.62239	0	0
V123	0.47261	0.03577	0	0	0.03375	0.45786
V124	0	0.04671	0.30969	0	0.6436	0
V125	0	0.20242	0.79758	0	0	0
V126	0	0.29761	0	0	0	0.70239
V127	0.00606	0.03417	0.95977	0	0	0
V128	0.45099	0.34698	0.06261	0.13941	0	0
V129	0	0.01807	0.98193	0	0	0
V130	0.63045	0.203	0	0.16655	0	0
V131	0.10519	0.05578	0	0.01052	0.81691	0.0116
V132	0	0.55423	0.44577	0	0	0
V133	0.01652	0.26304	0.72044	0	0	0
V134	0.14919	0.85081	0	0	0	0
V135	0.10456	0.02841	0.86703	0	0	0
V136	0	0.95388	0.04612	0	0	0
V137	0.00638	0.21849	0.74384	0	0.03129	0
V138	0.01679	0.05469	0	0.51894	0	0.40958
V139	0.03468	0.09302	0.13719	0	0.43448	0.30064
V140	0.71229	0.28771	0	0	0	0
V141	0.28818	0.36733	0.07474	0.26975	0	0
V142	0.04563	0.95437	0	0	0	0
V143	0.08135	0.11	0.80865	0	0	0
V144	0	0.22765	0	0.04429	0	0.72805
V145	0	0.00877	0	0.99123	0	0
V146	0.21414	0.06562	0	0	0.72023	0
V147	0.68951	0.11539	0.02936	0	0	0.16573
V148	0	0.17429	0.82571	0	0	0
V149	0	0.60853	0	0	0	0.39147
V150	0	0.00572	0	0.99428	0	0
V151	0	0.48566	0	0	0	0.51434
V152	0.0753	0.32164	0.5953	0	0.00776	0
V153	0	0.06259	0.7447	0.19271	0	0
V154	0.49456	0.26455	0	0	0	0.24089
V155	0.03667	0.49737	0.04454	0	0.42142	0
V156	0	0.60963	0	0	0.39037	0
V157	0	0.15219	0	0.28794	0	0.55987
V158	0	0.04785	0.95215	0	0	0
V159	0.15407	0.32753	0.38356	0.13484	0	0
V160	0	0.00937	0.99063	0	0	0
V161	0	0.61135	0	0.38865	0	0
V162	0	0.72112	0	0.1329	0.14598	0
V163	0	0	1	0	0	0
V164	0	0.44868	0.47784	0.07348	0	0
V165	0.07989	0.08284	0	0.00749	0.82977	0
V166	0.0097	0.0627	0	0.18593	0.43077	0.3109
V167	0	0.03289	0.41275	0.55436	0	0
V168	0.81177	0.08875	0	0.09949	0	0
V169	0	0.05078	0.84049	0.10873	0	0
V170	0.58589	0.10269	0.01191	0.29951	0	0
V171	0.01543	0.59936	0	0	0	0.38521
V172	0.10595	0.13387	0.66519	0.09499	0	0
V173	0.03242	0.03678	0.93079	0	0	0
V174	0.83566	0.15283	0	0	0.01151	0
V175	0	0.88411	0.11589	0	0	0
V176	0	0	1	0	0	0
V177	0.20825	0.12832	0.42341	0	0.06223	0.17779
V178	0	0.09955	0	0	0.90045	0
V179	0	0.07377	0	0.87239	0	0.05384
V180	0.3785	0.08147	0.12632	0.41371	0	0
V181	0.81258	0.17566	0.01176	0	0	0
V182	0	0.10743	0.89257	0	0	0
V183	0	0.00905	0	0.99095	0	0
V184	0.48406	0.51594	0	0	0	0
V185	0.09837	0.73014	0	0	0.07693	0.09456
V186	0	0.01679	0.69606	0.28714	0	0
V187	0.318	0.65351	0	0	0.02849	0
V188	0	0.78322	0	0	0	0.21678
V189	0.07371	0.13741	0.16789	0.01264	0.58884	0.0195
V190	0.02657	0.28229	0	0	0.62151	0.06964
V191	0	0.74436	0	0	0	0.25564
V192	0.71135	0.28341	0.00524	0	0	0
V193	0	0.09739	0	0	0	0.90261
V194	0	0.06955	0	0.1491	0.78136	0
V195	0	0.02697	0.94497	0.02806	0	0
V196	0	0.00666	0	0.99334	0	0
V197	0.28518	0.05646	0	0	0.65836	0
V198	0.077	0.55478	0	0.18444	0.18378	0
V199	0	0.32327	0.04255	0.12622	0.50796	0
V200	0.08279	0.06561	0.68809	0.16351	0	0
V201	0	0.01509	0	0.98491	0	0
V202	0.12303	0.10291	0.58188	0	0.01661	0.17558
V203	0.64872	0.11533	0	0.23594	0	0
V204	0.03469	0.08406	0	0.11156	0	0.76969
V205	0	0.00219	0.99781	0	0	0
V206	0	0.08105	0	0.91895	0	0
V207	0.5204	0.26847	0	0.21113	0	0
V208	0.49139	0.13317	0.37544	0	0	0
V209	0.30362	0.63814	0	0	0	0.05825
V210	0.07246	0.03638	0.89116	0	0	0
V211	0.8458	0.0736	0.07028	0	0.01032	0
V212	0	0.35022	0.17648	0.4733	0	0
V213	0.04394	0.13077	0.28374	0.00066	0.54089	0
V214	0.92712	0.07288	0	0	0	0
V215	0	0.83291	0	0	0	0.16709
V216	0.05317	0.63873	0.3081	0	0	0
V217	0.28042	0.03498	0	0.07686	0.22665	0.3811
V218	0	0.40479	0	0.59521	0	0
V219	0.95981	0.04019	0	0	0	0
V220	0	0.09123	0	0.90877	0	0
V221	0	0.98824	0	0.01176	0	0
V222	0.04289	0.40782	0	0.19705	0.35223	0
V223	0	0.38472	0.2856	0	0	0.32968
V224	0	0.03634	0.48367	0	0.47999	0
V225	0.03104	0.00131	0	0	0	0.96766
V226	0.36564	0.12245	0.19057	0.32134	0	0
V227	0.8238	0.06994	0	0.10625	0	0
V228	0.1366	0.31251	0.55089	0	0	0
V229	0.22332	0.06929	0.42223	0.28517	0	0
V230	0	0.18651	0.81349	0	0	0
V231	0	0.05927	0	0.94073	0	0
V232	0.49443	0.07163	0	0.22728	0	0.20666
V233	0.93494	0.06506	0	0	0	0
V234	0.62935	0.06117	0	0	0.30948	0
V235	0	0.07226	0	0.92774	0	0
V236	0.12692	0.03915	0.18467	0	0.53482	0.11444
V237	0	0.01354	0.98646	0	0	0
V238	0.9381	0.0493	0	0	0	0.0126
V239	0.74505	0.09043	0.0614	0.10312	0	0
V240	0	0.3091	0	0.13569	0.55521	0
V241	0.67311	0.23849	0	0.08839	0	0
V242	0.37861	0.09673	0	0.17948	0	0.34518
V243	0	0.469	0.531	0	0	0
V244	0.20191	0.06699	0	0	0.54167	0.18943
V245	0.95653	0.04347	0	0	0	0
V246	0	0.10207	0.20721	0.51901	0.17171	0
V247	0.28305	0.13143	0	0.1192	0	0.46632
V248	0.32231	0.10444	0	0.27686	0.29638	0
V249	0.34443	0.23306	0.42251	0	0	0
V250	0	0.02362	0	0.97638	0	0
V251	0	0.74307	0.10539	0.15155	0	0
V252	0	0.02441	0	0.97559	0	0
V253	0	0.11894	0	0.55412	0	0.32693
V254	0.01387	0.38805	0.02402	0.26726	0.30681	0
V255	0.54732	0.4108	0.03806	0.00382	0	0
V256	0	1	0	0	0	0
V257	0.01506	0.5969	0	0	0.38804	0
V258	0	0.3178	0.03402	0.64818	0	0
V259	0	0.67648	0.32352	0	0	0
V260	0.20748	0.10729	0	0	0.68523	0
V261	0.81909	0.07182	0	0	0.10909	0
V262	0.05159	0.0292	0.91921	0	0	0
V263	0	0.10443	0.76498	0.13059	0	0
V264	0.89801	0.06705	0.03494	0	0	0
V265	0	0.05764	0	0.02067	0.92169	0
V266	0.03479	0.04136	0	0	0	0.92385
V267	0.06992	0.93008	0	0	0	0
V268	0.95086	0.04914	0	0	0	0
V269	0	0.10137	0	0.89863	0	0
V270	0.32848	0.65796	0	0	0.01356	0
V271	0	0.14736	0.24761	0	0	0.60503
V272	0.009	0.06691	0	0.11379	0.8103	0
V273	0.07031	0.0627	0	0.11286	0.75413	0
V274	0	0	0.13647	0	0	0.86353
V275	0.75433	0.24567	0	0	0	0
V276	0.07218	0.36057	0.06423	0.03305	0	0.46999
V277	0.66334	0.05022	0	0	0	0.28644
V278	0.15728	0.20882	0.03324	0.33148	0.26918	0
V279	0.1208	0.07212	0.19008	0	0	0.617
V280	0	0.09189	0	0.90811	0	0
V281	0	1	0	0	0	0
V282	0	0.09359	0	0.07263	0.83378	0
V283	0	0.57211	0	0	0.42789	0
V284	0.03957	0.18539	0.35837	0.39818	0	0.01848
V285	0	0.02317	0	0.97683	0	0
V286	0.82336	0.10072	0	0.07593	0	0
V287	0	0.07621	0	0.11731	0.80648	0
V288	0.03134	0.37763	0	0	0.03356	0.55746
V289	0	0.11231	0.88769	0	0	0
V290	0	0.036	0.11252	0.85148	0	0
V291	0	0.05086	0	0.94914	0	0
V292	0.06908	0.18972	0	0.7412	0	0
V293	0	0.09433	0	0	0.90567	0
V294	0.76511	0.08457	0	0	0.15032	0
V295	0.04639	0	0	0	0	0.95361
V296	0	0.54622	0.06011	0.37474	0	0.01894
V297	0	0.02726	0	0	0	0.97274
V298	0	0.9282	0.0718	0	0	0
V299	0.1246	0.1113	0.76411	0	0	0
V300	0.84554	0.15446	0	0	0	0
V301	0.50577	0.49423	0	0	0	0
V302	0	0.36323	0	0.63677	0	0
V303	0	0.92016	0.02284	0	0.05699	0
V304	0	0.05422	0	0	0.94578	0
V305	0.00419	0.07933	0.15991	0.58608	0	0.17049
V306	0.37585	0.13149	0	0	0	0.49266
V307	0.26374	0.07027	0	0	0.66598	0
V308	0	0.0036	0	0.9964	0	0
V309	0	0.65135	0	0.34865	0	0
V310	0.02551	0.50431	0.28519	0	0	0.18499
V311	0.553	0.01803	0	0	0	0.42898
V312	0.11054	0.09073	0	0.49098	0.30774	0
V313	0.20169	0.02171	0	0	0	0.7766
V314	0.16938	0.11241	0	0.71821	0	0
V315	0.07315	0.92685	0	0	0	0
V316	0.15447	0.02296	0	0	0	0.82257
V317	0	0.09204	0	0.86358	0	0.04438
V318	0	0.02179	0	0.97821	0	0
V319	0.46188	0.2599	0.22935	0.04887	0	0
V320	0.34315	0.27311	0.36844	0.01531	0	0
V321	0	0.78616	0	0.21384	0	0
V322	0.12634	0.05022	0.01539	0.01209	0.77326	0.0227
V323	0	0.38326	0	0.5194	0.09735	0
V324	0.10508	0.10996	0	0.3055	0.35264	0.12682
V325	0	1	0	0	0	0
V326	0.05012	0.94988	0	0	0	0
V327	0.04903	0.01466	0.93631	0	0	0
V328	0.21242	0.29323	0.17878	0.1597	0.15587	0
V329	0.00991	0.03016	0.73317	0	0.22676	0
V330	0	0	1	0	0	0
V331	0.87241	0.12759	0	0	0	0
V332	0.06542	0.11555	0.1442	0	0.34875	0.32609
V333	0	0.07	0.53168	0.39832	0	0
V334	0	0.51596	0.47759	0.00645	0	0
V335	0.14881	0.04219	0.809	0	0	0
V336	0.27637	0.72363	0	0	0	0
V337	0.05206	0.28006	0	0	0.66789	0
V338	0.95151	0.04849	0	0	0	0
V339	0.13559	0.1656	0.45319	0.24561	0	0
V340	0.6714	0.3286	0	0	0	0
V341	0.22552	0.1349	0	0.63958	0	0
V342	0	0.09421	0	0.83291	0	0.07288
V343	0.06626	0.20255	0.07996	0	0	0.65123
V344	0	0.87998	0	0	0.12002	0
V345	0	0.03665	0	0	0.96335	0
V346	0.14871	0.09348	0	0.57676	0.18105	0
V347	0.63297	0.20441	0	0.04291	0.11971	0
V348	0.09568	0.17432	0.73	0	0	0
V349	0.86943	0.13057	0	0	0	0
V350	0.63559	0.10867	0.0667	0.18904	0	0
V351	0.15042	0.08778	0	0	0	0.76181
V352	0	0.4518	0	0	0.24346	0.30473
V353	0	0.17007	0.82993	0	0	0
V354	0.22915	0.08724	0.26624	0	0.21469	0.20267
V355	0	0.00633	0.99367	0	0	0
V356	0.63921	0.19715	0	0.16364	0	0
V357	0.44238	0.05007	0.4695	0	0.03805	0
V358	0	0	0	0	0	1
V359	0.0558	0.19525	0	0.74896	0	0
V360	0.66087	0.06543	0	0.2131	0.0606	0
V361	0	1	0	0	0	0
V362	0	0.66969	0	0.33031	0	0
V363	0.89621	0.10379	0	0	0	0
V364	0	0.25246	0	0	0.03069	0.71685
V365	0.43714	0.52533	0	0.03753	0	0
V366	0.07338	0.34079	0.58583	0	0	0
V367	0	0.05061	0	0.83956	0.10983	0
V368	0	0.18548	0.07309	0	0.0687	0.67273
V369	0.02423	0.10133	0	0.0786	0.79584	0
V370	0.01094	0.14141	0.79988	0.04778	0	0
V371	0	0.38899	0	0.5839	0	0.02711
V372	0	0.92097	0	0	0.07903	0
V373	0.94898	0.05102	0	0	0	0
V374	0.17955	0.09046	0.18103	0.54896	0	0
V375	0.59699	0.06613	0.18037	0.00951	0.14701	0
V376	0	0.0553	0	0.10443	0	0.84027
V377	0.08305	0.04942	0.48921	0	0.37831	0
V378	0.03668	0.0814	0.16615	0	0	0.71577
V379	0.57929	0.02536	0.03092	0	0	0.36443
V380	0	0.08447	0	0.00271	0.91282	0
V381	0.41493	0.10016	0.27049	0.21442	0	0
V382	0	0.06683	0	0.28276	0.6504	0
V383	0.22117	0.10728	0.40883	0.26273	0	0
V384	0	0.04049	0.95951	0	0	0
V385	0	0	0	0	0	1
V386	0.75933	0.06903	0.17164	0	0	0
V387	0.17178	0.11042	0	0.71779	0	0
V388	0.924	0.076	0	0	0	0
V389	0.25993	0.10005	0	0	0	0.64002
V390	0	0.12213	0	0.87787	0	0
V391	0	0.07835	0	0.8303	0.09136	0
V392	0.00144	0.08033	0.58303	0.0021	0	0.3331
V393	0.07488	0.22384	0.52727	0.03342	0.01141	0.12918
V394	0	0.01641	0	0.98359	0	0
V395	0	0.03002	0.96998	0	0	0
V396	0.55406	0.14744	0	0.29849	0	0
V397	0	0.20915	0	0	0	0.79085
V398	0	0.89228	0	0	0.10772	0
V399	0	0.00637	0.99363	0	0	0
V400	0	0.06099	0	0.43287	0	0.50614
V401	0.19279	0.04698	0.76023	0	0	0
V402	0	0.0655	0	0.9345	0	0
V403	0	0.0146	0	0	0.33508	0.65032
V404	0	0	1	0	0	0
V405	0.46805	0.45872	0.05946	0.0066	0.00717	0
V406	0.15781	0.10727	0.20535	0.08389	0.08223	0.36345
V407	0.07924	0.03531	0.83807	0	0	0.04738
V408	0	0.18541	0	0.81459	0	0
V409	0.9237	0.0763	0	0	0	0
V410	0.94376	0.05624	0	0	0	0
V411	0	0.01094	0	0.225	0	0.76405
V412	0.7529	0.2471	0	0	0	0
V413	0	0.14127	0	0.85873	0	0
V414	0.01878	0.16977	0	0.81145	0	0
V415	0.03203	0.07691	0.38359	0.50747	0	0
V416	0.00598	0.25736	0	0.3781	0.35856	0
V417	0.10565	0.01231	0.0239	0.04635	0	0.81178
V418	0	0.13894	0.52314	0.15171	0.18621	0
V419	0	0	0	0	0	1
V420	0	0	0	0	0	1
V421	0.03057	0.1211	0	0.09556	0.75276	0
V422	0.2281	0.40517	0	0	0.36673	0
V423	0	0.21686	0	0.78314	0	0
V424	0.85819	0.14181	0	0	0	0
V425	0	0.15443	0	0	0.84557	0
V426	0	0.01784	0.13606	0	0	0.8461
V427	0.66941	0.19028	0.0893	0.05101	0	0
V428	0.20118	0.11312	0	0.6857	0	0
V429	0	0.06393	0.00497	0.84991	0.08119	0
V430	0.01679	0.14703	0.69341	0.14278	0	0
V431	0	0	1	0	0	0
V432	0	0.52823	0	0.47177	0	0
V433	0	0.01136	0	0.98864	0	0
V434	0	0.36776	0.06466	0.56757	0	0
V435	0.04706	0.04971	0	0	0.78582	0.11742
V436	0.85703	0.14297	0	0	0	0
V437	0.30101	0.36043	0.33855	0	0	0
V438	0	0.534	0	0.04693	0.41907	0
V439	0	0.06416	0.0063	0	0.92955	0
V440	0.2589	0.10097	0.53948	0.01957	0.08108	0
V441	0.02986	0.1261	0.58224	0.08166	0	0.18013
V442	0.66484	0.18557	0.14959	0	0	0
V443	0	0.03177	0	0.96823	0	0
V444	0.92056	0.07944	0	0	0	0
V445	0.94509	0.05491	0	0	0	0
V446	0	0.70623	0.29377	0	0	0
V447	0.05011	0.32939	0	0.20103	0	0.41947
V448	0	0.01972	0.98028	0	0	0
V449	0.69705	0.11036	0	0.19258	0	0
V450	0.11144	0.03357	0.85498	0	0	0
V451	0.12998	0.10528	0.10131	0.19747	0.46597	0
V452	0	0.07684	0	0.56709	0	0.35607
V453	0.4314	0.05151	0.51709	0	0	0
V454	0.17187	0.15171	0	0.67642	0	0
V455	0	1	0	0	0	0
V456	0.95613	0.04387	0	0	0	0
V457	0.03924	0.01474	0	0	0.12405	0.82196
V458	0.13906	0.03343	0.53002	0	0.29749	0
V459	0	0.05107	0.66184	0.28709	0	0
V460	0.57682	0.125	0.23955	0.05863	0	0
V461	0.32406	0.12538	0	0.55056	0	0
V462	0	0	1	0	0	0
V463	0	0.06282	0	0.04157	0.89561	0
V464	0	1	0	0	0	0
V465	0.47695	0.13254	0.3905	0	0	0
V466	0	0.09949	0	0.90051	0	0
V467	0.95347	0.04653	0	0	0	0
V468	0.46433	0.18199	0.02738	0.30206	0.02424	0
V469	0	0.18535	0.81465	0	0	0
V470	0.8395	0.0691	0	0.0212	0.0702	0
V471	0.02891	0.29401	0.67707	0	0	0
V472	0	0.72219	0	0	0.27781	0
V473	0	1	0	0	0	0
V474	0	0.07178	0.36076	0.56746	0	0
V475	0.04537	0.23515	0.3122	0.23319	0.1741	0
V476	0.6751	0.08158	0	0.14607	0	0.09725
V477	0.02289	0.8251	0.03776	0.06777	0	0.04648
V478	0	0.01723	0.98277	0	0	0
V479	0	0.16473	0.83527	0	0	0
V480	0	0.31303	0	0.43891	0.24806	0
V481	0.59563	0.1588	0.06283	0.03957	0.14317	0
V482	0.62078	0.02419	0	0	0	0.35503
V483	0	1	0	0	0	0
V484	0.95753	0.04247	0	0	0	0
V485	0.32404	0.17663	0.49933	0	0	0
V486	0.26883	0.02962	0.70155	0	0	0
V487	0	0.45715	0	0	0.54285	0
V488	0.19828	0.80172	0	0	0	0
V489	0.93701	0.06299	0	0	0	0
V490	0	0.05274	0	0	0	0.94726
V491	0.07614	0.36547	0.43656	0	0.12183	0
V492	0.0641	0.05667	0.25546	0.041	0	0.58278
V493	0.82412	0.17588	0	0	0	0
V494	0	0.02448	0.3405	0	0	0.63503
V495	0.20022	0.65753	0.14224	0	0	0
V496	0.36107	0.17818	0.34914	0	0.07896	0.03265
V497	0	0.28586	0.12793	0.01867	0.56754	0
V498	0.0539	0.18169	0.37679	0.38762	0	0
V499	0	0.84917	0.15083	0	0	0
V500	0.68404	0.25395	0.01155	0.00487	0.04559	0
V501	0	1	0	0	0	0
V502	0	0.04822	0	0.36924	0.58253	0
V503	0	0.45395	0	0.54605	0	0
V504	0	1	0	0	0	0
V505	0	0.04489	0.5362	0.41891	0	0
V506	0.44019	0.04354	0	0.12068	0	0.39558
V507	0	0	0	0	0	1
V508	0	0.76462	0	0.08746	0.14792	0
V509	0	0.04408	0	0.95592	0	0
V510	0.95179	0.04821	0	0	0	0
V511	0.00804	0.03996	0	0.20614	0	0.74586
V512	0.03811	0.27795	0.68394	0	0	0
V513	0.00267	0.07639	0.21021	0.06039	0.65034	0
V514	0	1	0	0	0	0
V515	0	0.50943	0	0.49057	0	0
V516	0	0.0514	0.9486	0	0	0
V517	0	0.03205	0.45833	0.30393	0.20569	0
V518	0.44608	0.5006	0	0.05331	0	0
V519	0.05773	0.74386	0	0.01615	0	0.18226
V520	0.84305	0.15695	0	0	0	0
V521	0.10741	0.06185	0	0	0.83074	0
V522	0.61676	0.26239	0	0	0.1089	0.01196
V523	0.5789	0.25105	0	0.09276	0	0.07729
V524	0.11169	0.0587	0	0.25669	0.55221	0.02071
V525	0.47359	0.01223	0	0	0	0.51418
V526	0	0.93067	0.06933	0	0	0
V527	0.42787	0.04393	0.52819	0	0	0
V528	0.9584	0.0416	0	0	0	0
V529	0	0.15749	0	0.84251	0	0
V530	0.0935	0.31921	0.4261	0.09848	0	0.06272
V531	0.94298	0.05702	0	0	0	0
V532	0.07003	0.0887	0	0.84127	0	0
V533	0.13722	0.02819	0.33198	0	0.22193	0.28068
V534	0	0.07002	0	0.7998	0	0.13018
V535	0.71476	0.1044	0.15187	0.02897	0	0
V536	0	0.03739	0.88551	0.0771	0	0
V537	0	0.7698	0	0.2302	0	0
V538	0	0.01411	0	0.41457	0	0.57132
V539	0	0.03852	0	0.96148	0	0
V540	0.50559	0.05164	0.3786	0	0.06417	0
V541	0	0.31247	0	0.68753	0	0
V542	0	0.69719	0	0.30281	0	0
V543	0	0.02471	0.84104	0	0.13425	0
V544	0	0.00574	0	0	0	0.99426
V545	0	0.81285	0.02563	0	0.16151	0
V546	0.68397	0.14233	0	0.1737	0	0
V547	0.01581	0.18678	0	0.59996	0.19745	0
V548	0	0	0	0	0	1
V549	0.20033	0.04137	0.75831	0	0	0
V550	0.00894	0.05493	0.40191	0	0.53422	0
V551	0.02795	0.08778	0.02672	0.12923	0.00373	0.72458
V552	0.02838	0.11707	0.11675	0.43717	0.30063	0
V553	0.95043	0.04957	0	0	0	0
V554	0	1	0	0	0	0
V555	0.46502	0.05384	0	0.22292	0	0.25822
V556	0.01753	0.08045	0.5012	0.40082	0	0
V557	0	0.95905	0.04095	0	0	0
V558	0.54334	0.27999	0	0.02687	0	0.1498
V559	0	0.02849	0	0.21046	0.76105	0
V560	0.92321	0.07679	0	0	0	0
V561	0	0	1	0	0	0
V562	0.69174	0.30826	0	0	0	0
V563	0	0	0	0	0	1
V564	0	0.10562	0	0	0.18807	0.7063
V565	0	0	0	0	0	1
V566	0	0.12213	0	0	0	0.87787
V567	0.39805	0.40386	0	0.19809	0	0
V568	0.03106	0.06351	0	0.03313	0.87229	0
V569	0.91182	0.08818	0	0	0	0
V570	0.80447	0.19553	0	0	0	0
V571	0	0.23753	0.76247	0	0	0
V572	0	0.01821	0.98179	0	0	0
V573	0.02467	0.97533	0	0	0	0
V574	0.00095	0.00929	0.45468	0	0	0.53507
V575	0	0.86237	0.03249	0.10514	0	0
V576	0.45999	0.17914	0	0	0.36087	0
V577	0.5284	0.12306	0	0.02977	0.31877	0
V578	0.04706	0.04971	0	0	0.78582	0.11742
V579	0.011	0.10012	0.14227	0.38276	0.36385	0
V580	0.16767	0.09846	0.01916	0.57844	0.13627	0
V581	0.89972	0.10028	0	0	0	0
V582	0.8341	0.0833	0	0.0826	0	0
V583	0.02588	0.0763	0.40764	0	0.10197	0.38822
V584	0.06173	0.09322	0	0.52027	0.14461	0.18018
V585	0.02423	0.6264	0.3146	0.02622	0	0.00854
V586	0.04721	0.95279	0	0	0	0
V587	0.29122	0.08008	0.25486	0.37384	0	0
V588	0	0.03485	0	0.96515	0	0
