cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V192	0.31217	0.46492	0.05516	0.16775
V193	0.61515	0.02864	0.24874	0.10747
V194	0.03563	0.93812	0.00727	0.01897
V195	0.01275	0.04947	0.92928	0.00849
V196	0.01489	0.1099	0.02144	0.85378
V197	0.42549	0.04926	0.03052	0.49473
V198	0.06086	0.49186	0.39601	0.05126
V199	0.16307	0.03251	0.19915	0.60527
V200	0.1281	0.57918	0.02107	0.27165
V201	0.09373	0.5592	0.2077	0.13937
V202	0.01402	0.029	0.80399	0.15299
V203	0.16055	0.41176	0.40953	0.01817
V204	0.00744	0.55372	0.00907	0.42977
V205	0.01762	0.0629	0.90548	0.01399
V206	0.04481	0.09304	0.85546	0.0067
V207	0.13214	0.18911	0.06257	0.61618
V208	0.24348	0.06054	0.68418	0.01181
V209	0.31231	0.4653	0.07458	0.14781
V210	0.0819	0.78282	0.0935	0.04178
V211	0.43263	0.0225	0.03969	0.50517
V212	0.50423	0.03686	0.44125	0.01766
V213	0.65679	0.02776	0.11618	0.19926
V214	0.34188	0.14115	0.18412	0.33285
V215	0.29824	0.09572	0.02439	0.58166
V216	0.04814	0.02939	0.04041	0.88206
V217	0.04034	0.48822	0.25679	0.21465
V218	0.0947	0.44311	0.18919	0.273
V219	0.10461	0.65657	0.01328	0.22554
V220	0.00753	0.84802	0.00686	0.13759
V221	0.82363	0.01246	0.00536	0.15854
V222	0.32007	0.11221	0.40199	0.16573
V223	0.00614	0.11942	0.80685	0.06759
V224	0.95416	0.01748	0.02788	0.00048
V225	0.05472	0.88281	0.05742	0.00505
V226	0.3014	0.07392	0.61318	0.0115
V227	0.78381	0.01028	0.19492	0.01099
V228	0.79721	0.0567	0.06714	0.07895
V229	0.01828	0.04116	0.91931	0.02124
V230	0.01952	0.06542	0.03823	0.87682
V231	0.01457	0.2758	0.12564	0.58399
V232	0.04287	0.67453	0.00183	0.28078
V233	0.5855	0.07251	0.21274	0.12925
V234	0.03523	0.92224	0.03088	0.01166
V235	0.37066	0.05306	0.55102	0.02525
V236	0.03969	0.06064	0.8326	0.06707
V237	0.16145	0.02912	0.04175	0.76768
V238	0.12723	0.55014	0.28021	0.04242
V239	0.06394	0.41113	0.02415	0.50078
V240	0.48721	0.03405	0.43876	0.03998
V241	0.01654	0.02955	0.89523	0.05868
V242	0.12583	0.77006	0.09308	0.01102
V243	0.23132	0.0385	0.66412	0.06606
V244	0.19406	0.01954	0.71299	0.07342
V245	0.62023	0.27967	0.05185	0.04825
V246	0.05122	0.13467	0.7947	0.01941
V247	0.16058	0.04121	0.79694	0.00126
V248	0.02471	0.06145	0.06181	0.85204
V249	0.00086	0.04985	0.89038	0.05891
V250	0.75928	0.0122	0.22335	0.00517
V251	0.93818	0.04961	0.00654	0.00567
V252	0.0115	0.83523	0.15315	0.00012
V253	0.37187	0.06022	0.1807	0.38722
V254	0.00987	0.93436	0.05036	0.0054
V255	0.04428	0.9208	0.0011	0.03382
V256	0.17092	0.18676	0.56396	0.07837
V257	0.43457	0.08263	0.25722	0.22558
V258	0.17422	0.23822	0.4692	0.11836
V259	0.03116	0.26778	0.66677	0.03429
V260	0.00129	0.27194	0.72043	0.00634
V261	0.63043	0.02761	0.20737	0.1346
V262	0.09484	0.07717	0.02479	0.8032
V263	0.01909	0.96017	0.00132	0.01942
V264	0.15642	0.03373	0.47189	0.33795
V265	0.03168	0.02613	0.16081	0.78137
V266	0.64134	0.35095	0.00758	0.00013
V267	0.00051	0.16458	0.31715	0.51776
V268	0.38895	0.02544	0.15665	0.42896
V269	0.00648	0.54322	0.40815	0.04215
V270	0.65144	0.02271	0.25454	0.0713
V271	0.82301	0.05703	0.03307	0.08689
V272	0.05169	0.84184	0.01316	0.09331
V273	0.05675	0.04823	0.04933	0.8457
V274	0.70929	0.00731	0.1887	0.0947
V275	0.0018	0.0551	0.93401	0.00909
V276	0.52451	0.3245	0.01123	0.13975
V277	0.03239	0.19858	0.18155	0.58748
V278	0.03204	0.05713	0.32655	0.58428
V279	0.71196	0.04845	0.11495	0.12464
V280	0.02789	0.03111	0.04883	0.89217
V281	0.55706	0.02787	0.15001	0.26507
V282	0.04963	0.06206	0.83789	0.05042
V283	0.21144	0.58647	0.06527	0.13682
V284	0.02651	0.91009	0.05819	0.00521
V285	0.07379	0.03944	0.88518	0.0016
V286	0.24743	0.54881	0.11585	0.08791
V287	0.09373	0.87401	0.01375	0.01851
V288	0.01291	0.25003	0.47286	0.26421
V289	0.28096	0.19439	0.45583	0.06882
V290	0.81713	0.16789	0.01476	0.00021
V291	0.48409	0.0607	0.44422	0.01099
V292	0.93863	0.01541	0	0.04596
V293	0.28308	0.02296	0.66095	0.03301
V294	0.08659	0.37724	0.00341	0.53276
V295	0.01444	0.16899	0.21539	0.60118
V296	0.16754	0.10135	0.65435	0.07676
V297	0.07464	0.02546	0.08781	0.81209
V298	0.29123	0.09014	0.60718	0.01145
V299	0.06569	0.28278	0.01823	0.6333
V300	0.00084	0.0482	0.26097	0.69
V301	0.1108	0.09236	0.69276	0.10408
V302	0.65397	0.3347	0	0.01133
V303	0.00108	0.58409	0.38874	0.02608
V304	0.04799	0.02958	0.7762	0.14623
V305	0.11339	0.13499	0.50933	0.24229
V306	0.82785	0.08313	0.0502	0.03882
V307	0.01805	0.95433	0.01557	0.01205
V308	0.22734	0.20487	0.33096	0.23684
V309	0.33965	0.30412	0.0288	0.32743
V310	0.07303	0.30459	0.16849	0.45389
V311	0.5169	0.47209	0.00607	0.00494
V312	0.09339	0.74469	0.14378	0.01814
V313	0.00123	0.14214	0.02899	0.82764
V314	0.01396	0.47727	0.12197	0.3868
V315	0.11619	0.63833	0.03799	0.20749
V316	0.30653	0.1127	0.42492	0.15585
V317	0.08227	0.71578	0.0469	0.15505
V318	0.03284	0.56797	0.0151	0.38409
V319	0.05133	0.05964	0.86186	0.02717
V320	0.06837	0.12022	0.69727	0.11414
V321	0.63135	0.36098	0.00756	0.00011
V322	0.19221	0.31301	0.07936	0.41542
V323	0.05119	0.0412	0.10607	0.80154
V324	0.67307	0.23954	0.0701	0.01729
V325	0.30411	0.63589	0.05527	0.00473
V326	0.00099	0.5659	0.09846	0.33464
V327	0.01627	0.14819	0.11925	0.7163
V328	0.03891	0.03003	0.77606	0.155
V329	0.1658	0.10172	0.18995	0.54253
V330	0.37881	0.0137	0.36138	0.2461
V331	0.34799	0.08206	0.04904	0.52091
V332	0.00819	0.06042	0.20908	0.72231
V333	0.41952	0.06038	0.4178	0.1023
V334	0.34272	0.01443	0.3859	0.25696
V335	0.02127	0.30669	0.55565	0.11639
V336	0.17092	0.71432	0.01986	0.09489
V337	0.28	0.38459	0.30985	0.02556
V338	0.00265	0.98095	0.01026	0.00613
V339	0.11653	0.03148	0.84496	0.00703
V340	0.04901	0.19715	0.57649	0.17735
V341	0.02319	0.05742	0.08036	0.83902
V342	0.22809	0.01679	0.6379	0.11723
V343	0.95971	0.02731	0.00709	0.0059
V344	0.67236	0.14346	0.18394	0.00025
V345	0.019	0.06386	0.91544	0.0017
V346	0.22399	0.09575	0.3159	0.36435
V347	0.04026	0.03143	0.14777	0.78054
V348	0.0505	0.66317	0.1494	0.13692
V349	0.34359	0.1412	0.41891	0.0963
V350	0.02834	0.79871	0.17283	0.00012
V351	0.01428	0.03679	0.43367	0.51526
V352	0.04083	0.03038	0.86239	0.0664
V353	0.89021	0.0229	0.03352	0.05337
V354	0.04141	0.69483	0.23004	0.03372
V355	0.26408	0.06139	0.50204	0.17249
V356	0.03133	0.0433	0.11831	0.80706
V357	0.10559	0.30997	0.31058	0.27386
V358	0.55485	0.09159	0.05338	0.30019
V359	0.58039	0.05088	0.03582	0.33291
V360	0.55056	0.41887	0.01975	0.01082
V361	0.0012	0.43419	0.55878	0.00583
V362	0.0027	0.97344	0.0179	0.00595
V363	0.15937	0.09644	0.51557	0.22862
V364	0.1424	0.05375	0.71952	0.08434
V365	0.26094	0.0386	0.01951	0.68095
V366	0.07148	0.69636	0.08568	0.14648
V367	0.58305	0.12808	0.00552	0.28335
V368	0.08194	0.74676	0.08467	0.08662
V369	0.01538	0.38224	0.59678	0.00561
V370	0.29041	0.25085	0.43311	0.02563
V371	0.18162	0.73161	0.0282	0.05857
V372	0.1537	0.05641	0.1357	0.65419
V373	0.06905	0.11679	0.51988	0.29427
V374	0.76237	0.02192	0.21531	4e-04
V375	0.03707	0.05216	0.16484	0.74594
V376	0.03054	0.05089	0.11671	0.80186
V377	0.79492	0.00784	0.01206	0.18518
V378	0.00663	0.03808	0.44336	0.51194
V379	0.33724	0.18761	0.01423	0.46093
V380	0.14033	0.06838	0.22355	0.56774
V381	0.74238	0.01538	0.09454	0.1477
V382	0.07507	0.04683	0.87103	0.00707
V383	0.83911	0.01072	0.04917	0.101
V384	0.5661	0.06459	0.14102	0.22829
V385	0.86291	0.01679	0.07474	0.04556
V386	0.29199	0.02243	0.16053	0.52506
V387	0.5975	0.12676	0.20141	0.07433
V388	0.37873	0.31326	0.15956	0.14845
