mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V251	0.18744	0.09465	0.08942	0.56207	0.06643
V252	0.02577	0.24163	0.43938	0.17556	0.11766
V253	0.2726	0.48906	0.09221	0.10693	0.0392
V254	0.45483	0.33887	0.01859	0.14659	0.04112
V255	0.65302	0.1475	0.01712	0.09061	0.09176
V256	0.04277	0.67025	0.03825	0.07427	0.17446
V257	0.3785	0.30676	0.13497	0.09337	0.0864
V258	0.14693	0.2914	0.05918	0.46717	0.03531
V259	0.4425	0.29256	0.15783	0.06541	0.0417
V260	0.23474	0.1237	0.10775	0.13184	0.40197
V261	0.02352	0.16839	0.4065	0.28961	0.11199
V262	0.70184	0.12222	0.05791	0.0835	0.03453
V263	0.62787	0.14618	0.02805	0.16856	0.02934
V264	0.0709	0.75244	0.03292	0.11323	0.03052
V265	0.64322	0.16177	0.07659	0.08544	0.03298
V266	0.02675	0.09123	0.09422	0.09107	0.69673
V267	0.05763	0.07667	0.02391	0.20445	0.63734
V268	0.17958	0.39113	0.13799	0.22666	0.06464
V269	0.08064	0.34215	0.30419	0.22528	0.04774
V270	0.05122	0.05642	0.04164	0.81742	0.03331
V271	0.22054	0.60314	0.02963	0.09061	0.05608
V272	0.10649	0.69908	0.04672	0.0827	0.065
V273	0.24575	0.11522	0.15731	0.3352	0.14652
V274	0.09379	0.10837	0.05177	0.23683	0.50924
V275	0.04504	0.60717	0.15694	0.1516	0.03925
V276	0.01371	0.19203	0.51819	0.2386	0.03748
V277	0.28958	0.18495	0.42971	0.05471	0.04105
V278	0.01029	0.14709	0.28338	0.44035	0.11889
V279	0.1325	0.05876	0.02679	0.71082	0.07112
V280	0.1716	0.08122	0.04714	0.59644	0.10361
V281	0.03023	0.2117	0.05153	0.66902	0.03752
V282	0.06476	0.79729	0.02638	0.07224	0.03934
V283	0.31615	0.10938	0.11131	0.08394	0.37922
V284	0.027	0.25145	0.43303	0.05007	0.23845
V285	0.45372	0.39355	0.01993	0.09693	0.03587
V286	0.06959	0.22868	0.59992	0.07843	0.02338
V287	0.21167	0.14825	0.15344	0.30792	0.17871
V288	0.16755	0.19343	0.46994	0.05355	0.11552
V289	0.14258	0.21378	0.03605	0.57112	0.03647
V290	0.37448	0.40696	0.13069	0.06166	0.02622
V291	0.34866	0.20923	0.02238	0.38435	0.03537
V292	0.10653	0.17131	0.33748	0.08112	0.30356
V293	0.00781	0.27432	0.59956	0.08817	0.03014
V294	0.02205	0.08601	0.02721	0.08722	0.77751
V295	0.01813	0.13644	0.27192	0.48979	0.08372
V296	0.6775	0.16574	0.01813	0.08616	0.05247
V297	0.02107	0.20774	0.57061	0.15264	0.04795
V298	0.25489	0.06686	0.02035	0.54221	0.11569
V299	0.23062	0.05797	0.02652	0.65327	0.03162
V300	0.75086	0.10844	0.01973	0.08718	0.03379
V301	0.73496	0.10147	0.02406	0.10221	0.0373
V302	0.01825	0.06557	0.02305	0.43822	0.45492
V303	0.1	0.23148	0.19482	0.21041	0.26329
V304	0.15374	0.22296	0.53657	0.05197	0.03476
V305	0.19007	0.31556	0.09815	0.15619	0.24004
V306	0.30747	0.54389	0.02217	0.08367	0.0428
V307	0.19578	0.11936	0.22241	0.43722	0.02523
V308	0.18891	0.19509	0.47818	0.1133	0.02451
V309	0.52557	0.13987	0.05783	0.16664	0.11009
V310	0.03973	0.09273	0.02481	0.15628	0.68645
V311	0.02435	0.05084	0.0496	0.83495	0.04026
V312	0.0829	0.29501	0.22869	0.05712	0.33628
V313	0.06271	0.28152	0.03162	0.35546	0.26869
V314	0.08274	0.07309	0.02187	0.40445	0.41786
V315	0.73704	0.10369	0.02971	0.0766	0.05296
V316	0.10358	0.50153	0.23131	0.08601	0.07758
V317	0.30808	0.22026	0.37859	0.05638	0.03669
V318	0.71233	0.09949	0.0231	0.07449	0.0906
V319	0.08804	0.2456	0.5896	0.05861	0.01816
V320	0.07898	0.04618	0.02066	0.81371	0.04047
V321	0.11971	0.342	0.26263	0.23392	0.04174
V322	0.01364	0.33449	0.46185	0.09248	0.09754
V323	0.20983	0.28929	0.3478	0.07118	0.08191
V324	0.04282	0.08431	0.04897	0.78517	0.03873
V325	0.5077	0.17038	0.08467	0.16486	0.07239
V326	0.05458	0.09363	0.0682	0.17991	0.60367
V327	0.29563	0.43271	0.11277	0.08185	0.07704
V328	0.04683	0.28333	0.153	0.47699	0.03985
V329	0.0102	0.15877	0.31361	0.48686	0.03056
V330	0.06952	0.23114	0.60279	0.04426	0.05229
V331	0.12914	0.11071	0.09598	0.13736	0.5268
