B_cells	NK_cells	T_cells_CD4.	Monocytes
V149	0.29169	0.48453	0.22378	0
V150	0.12644	0.25588	0.56591	0.05177
V151	0.25552	0.60726	0.04343	0.09378
V152	0.27146	0.43391	0.22812	0.06651
V153	0.15991	0.72342	0.03038	0.08629
V154	0.27995	0.4414	0.27483	0.00382
V155	0.49618	0.15178	0.28083	0.07122
V156	0.06905	0.16589	0.6685	0.09657
V157	0.34567	0.17073	0.31171	0.1719
V158	0.12304	0	0.07965	0.79731
V159	0.88001	0.05922	0	0.06077
V160	0.72988	0	0.06726	0.20286
V161	0.30766	0.00523	0.04117	0.64593
V162	0.12858	0.32655	0.09173	0.45314
V163	0.14409	0.4925	0.18436	0.17906
V164	0.3844	0.31525	0.11085	0.1895
V165	0.07344	0.29056	0	0.63601
V166	0.07895	0.12084	0.08546	0.71474
V167	0.44157	0	0	0.55843
V168	0.32579	0.54642	0.09248	0.03531
V169	0.28042	0.06608	0.04191	0.61159
V170	0.15775	0.04353	0.52707	0.27165
V171	0.16984	0.25381	0.5595	0.01684
V172	0.72232	0	0.26718	0.0105
V173	0.10518	0.17	0.04832	0.6765
V174	0.08256	0.19179	0.08806	0.63758
V175	0.1075	0.03304	0.76338	0.09609
V176	0.05037	0.75761	0.19202	0
V177	0.06796	0.9025	0.00542	0.02413
V178	0.05579	0.75945	0.01787	0.16688
V179	0.22397	0.02424	0.39409	0.35769
V180	0.07183	0.82916	0.099	0
V181	0.20338	0.15345	0.52239	0.12078
V182	0.33016	0.19425	0.44083	0.03476
V183	0.22721	0.75442	0.01837	0
V184	0.97011	0	0.02989	0
V185	0.59445	0.39002	0.01553	0
V186	0.16282	0.47343	0.27151	0.09224
V187	0.92631	0.00785	0.04082	0.02502
V188	0.13125	0.2529	0	0.61586
V189	0.83325	0.01927	0.01407	0.13341
V190	0.66341	0.02024	0.30771	0.00865
V191	0.22312	0.22246	0.53882	0.01559
V192	0.34701	0.46277	0.05416	0.13605
V193	0.62197	0.03746	0.2381	0.10248
V194	0.0922	0.86583	0.02034	0.02163
V195	0.05952	0.06592	0.85401	0.02055
V196	0.09574	0.10398	0.01364	0.78664
V197	0.49025	0.05791	0.01606	0.43578
V198	0.10928	0.49137	0.36814	0.03121
V199	0.24542	0.03293	0.19441	0.52724
V200	0.18508	0.57	0.02063	0.22429
V201	0.14187	0.54334	0.20476	0.11004
V202	0.05611	0.05291	0.75503	0.13595
V203	0.20219	0.41738	0.38043	0
V204	0.06147	0.56147	0.00712	0.36993
V205	0.06011	0.09181	0.82826	0.01982
V206	0.08637	0.12536	0.78827	0
V207	0.21026	0.2155	0.05576	0.51848
V208	0.2806	0.08789	0.6315	0
V209	0.34492	0.46153	0.07465	0.1189
V210	0.13551	0.72103	0.11317	0.03029
V211	0.50194	0.01456	0.03016	0.45335
V212	0.52155	0.0534	0.4113	0.01376
V213	0.66759	0.03023	0.11616	0.18602
V214	0.38063	0.17463	0.17274	0.272
V215	0.37496	0.11624	0.00522	0.50358
V216	0.1509	0	0.0665	0.78259
V217	0.08742	0.49554	0.24742	0.16962
V218	0.14533	0.45642	0.18333	0.21492
V219	0.16228	0.63573	0.01411	0.18787
V220	0.05682	0.80669	0.02149	0.11499
V221	0.83806	0.00063	0	0.16132
V222	0.35167	0.15108	0.35924	0.13801
V223	0.03911	0.16898	0.73325	0.05866
V224	0.96104	0	0.03896	0
V225	0.10733	0.81081	0.08187	0
V226	0.3331	0.10217	0.56473	0
V227	0.79107	0	0.19309	0.01583
V228	0.77911	0.06695	0.06786	0.08608
V229	0.06147	0.05837	0.84701	0.03314
V230	0.10847	0.04922	0.05323	0.78908
V231	0.06893	0.31186	0.1248	0.49441
V232	0.09793	0.6616	0	0.24048
V233	0.58545	0.09528	0.20226	0.11701
V234	0.09177	0.84285	0.05684	0.00854
V235	0.39991	0.07882	0.50602	0.01525
V236	0.08318	0.10119	0.75417	0.06146
V237	0.2567	0.00717	0.0494	0.68673
V238	0.17348	0.53227	0.2712	0.02304
V239	0.12907	0.43072	0.01648	0.42373
V240	0.50707	0.0516	0.40721	0.03411
V241	0.05721	0.03416	0.85175	0.05687
V242	0.17652	0.71116	0.11232	0
V243	0.2732	0.06452	0.60423	0.05804
V244	0.24306	0.01468	0.67497	0.06729
V245	0.61601	0.28756	0.05285	0.04358
V246	0.0953	0.17587	0.71963	0.0092
V247	0.18966	0.04942	0.76091	0
V248	0.11592	0.0483	0.07324	0.76254
V249	0.01708	0.08123	0.83917	0.06253
V250	0.76865	0	0.21987	0.01149
V251	0.92691	0.0478	0.00282	0.02247
V252	0.04595	0.78373	0.17032	0
V253	0.42066	0.07902	0.17248	0.32784
V254	0.0636	0.8573	0.0791	0
V255	0.09925	0.8658	0	0.03495
V256	0.21265	0.23065	0.49701	0.05969
V257	0.45957	0.11182	0.23727	0.19134
V258	0.21508	0.27857	0.41401	0.09234
V259	0.07456	0.30565	0.60073	0.01906
V260	0.02143	0.29838	0.68019	0
V261	0.63647	0.03413	0.20195	0.12745
V262	0.19629	0.08002	0.01342	0.71027
V263	0.0753	0.89725	0	0.02744
V264	0.21557	0.05672	0.43518	0.29253
V265	0.11867	0	0.16123	0.7201
V266	0.66993	0.32588	0.00419	0
V267	0.03132	0.21199	0.30604	0.45066
V268	0.44815	0.02459	0.15476	0.3725
V269	0.04197	0.54153	0.39152	0.02498
V270	0.65493	0.02842	0.24527	0.07137
V271	0.80711	0.0657	0.03134	0.09585
V272	0.10668	0.78982	0.02451	0.07899
V273	0.15907	0.03209	0.06389	0.74495
V274	0.71772	0	0.1853	0.09698
V275	0.02471	0.06993	0.87469	0.03067
V276	0.53863	0.33618	0.00173	0.12346
V277	0.0922	0.23624	0.17679	0.49477
V278	0.09872	0.08016	0.30962	0.5115
V279	0.70353	0.059	0.11546	0.12201
V280	0.12304	0	0.07965	0.79731
V281	0.58348	0.03269	0.14735	0.23649
V282	0.09481	0.10133	0.75645	0.04742
V283	0.25555	0.56237	0.07132	0.11076
V284	0.08033	0.83506	0.08461	0
V285	0.10537	0.03348	0.86114	0
V286	0.28496	0.52655	0.12084	0.06765
V287	0.14812	0.80893	0.02866	0.0143
V288	0.05291	0.30323	0.43006	0.2138
V289	0.31096	0.23345	0.40568	0.0499
V290	0.84042	0.15046	0.00913	0
V291	0.5025	0.08198	0.41409	0.00143
V292	0.9217	0.00386	0	0.07444
V293	0.32319	0.03654	0.61384	0.02643
V294	0.1515	0.3869	0	0.4616
V295	0.0704	0.2062	0.20902	0.51439
V296	0.21221	0.14491	0.58054	0.06233
V297	0.17624	0	0.09986	0.72389
V298	0.32275	0.12071	0.55654	0
V299	0.14059	0.30655	0.00203	0.55084
V300	0.0479	0.05157	0.25448	0.64605
V301	0.15931	0.139	0.61385	0.08785
V302	0.67211	0.3167	0	0.0112
V303	0.03012	0.5756	0.38153	0.01275
V304	0.09645	0.05727	0.71673	0.12954
V305	0.16282	0.1851	0.45304	0.19904
V306	0.80518	0.09355	0.05116	0.05011
V307	0.07508	0.86819	0.03967	0.01706
V308	0.26783	0.24652	0.29672	0.18894
V309	0.38437	0.32794	0.0165	0.27118
V310	0.131	0.33867	0.16355	0.36678
V311	0.54382	0.44696	0.00809	0.00114
V312	0.14672	0.69156	0.16072	0.00101
V313	0.05179	0.13997	0.02709	0.78115
V314	0.06001	0.4977	0.12405	0.31824
V315	0.17138	0.61383	0.04432	0.17047
V316	0.33944	0.15237	0.37905	0.12914
V317	0.13697	0.67651	0.05971	0.12681
V318	0.09097	0.57149	0.01285	0.32469
V319	0.09497	0.09459	0.7829	0.02754
V320	0.11523	0.17055	0.61766	0.09655
V321	0.65985	0.33542	0.00473	0
V322	0.24974	0.33919	0.07355	0.33752
V323	0.14632	0.02814	0.11018	0.71537
V324	0.6691	0.24623	0.07258	0.0121
V325	0.33677	0.59691	0.06632	0
V326	0.03135	0.57962	0.1088	0.28023
V327	0.08192	0.172	0.1178	0.62828
V328	0.08636	0.05851	0.7185	0.13663
V329	0.23645	0.13006	0.18121	0.45228
V330	0.42773	0.01795	0.33584	0.21847
V331	0.41279	0.1002	0.0406	0.44641
V332	0.07146	0.06889	0.20145	0.65819
V333	0.44379	0.08826	0.3799	0.08805
V334	0.39471	0.01984	0.35727	0.22819
V335	0.06229	0.34593	0.49861	0.09317
V336	0.22255	0.67193	0.02714	0.07838
V337	0.3121	0.39165	0.29151	0.00473
V338	0.03802	0.90044	0.03888	0.02267
V339	0.15732	0.02447	0.8131	0.00511
V340	0.09276	0.24914	0.51266	0.14544
V341	0.1114	0.04646	0.08793	0.75421
V342	0.27899	0.01612	0.59981	0.10508
V343	0.9328	0.02661	0.00841	0.03218
V344	0.67822	0.14459	0.17719	0
V345	0.0619	0.06922	0.86887	0
V346	0.27784	0.13219	0.28917	0.3008
V347	0.13012	0.01621	0.14714	0.70653
V348	0.09901	0.6299	0.16067	0.11041
V349	0.36737	0.17997	0.37437	0.07829
V350	0.06467	0.74744	0.18789	0
V351	0.07042	0.05659	0.41081	0.46219
V352	0.08389	0.05067	0.80145	0.06399
V353	0.869	0.01983	0.03736	0.07381
V354	0.09057	0.65293	0.23759	0.0189
V355	0.30576	0.09549	0.45112	0.14763
V356	0.12163	0.03082	0.11942	0.72813
V357	0.15317	0.34594	0.28414	0.21674
V358	0.57853	0.11107	0.04773	0.26268
V359	0.6149	0.06202	0.02549	0.2976
V360	0.56745	0.40387	0.02337	0.0053
V361	0.02145	0.44291	0.53564	0
V362	0.02804	0.90155	0.05058	0.01983
V363	0.20785	0.14182	0.46017	0.19016
V364	0.19088	0.08998	0.64715	0.07198
V365	0.35075	0.03565	0.00136	0.61224
V366	0.12451	0.657	0.10084	0.11765
V367	0.60767	0.14081	0	0.25151
V368	0.13535	0.69239	0.10188	0.07039
V369	0.05249	0.39157	0.55594	0
V370	0.32077	0.27984	0.39411	0.00528
V371	0.23139	0.68183	0.03977	0.04701
V372	0.23961	0.06596	0.13366	0.56077
V373	0.12168	0.16714	0.4679	0.24328
V374	0.78067	0.01424	0.2051	0
V375	0.1207	0.05452	0.15971	0.66507
V376	0.11921	0.04447	0.11631	0.72001
V377	0.81544	0	0	0.18456
V378	0.05548	0.05803	0.42282	0.46367
V379	0.39604	0.21133	0	0.39263
V380	0.2155	0.09009	0.21282	0.48159
V381	0.74766	0.00839	0.09788	0.14607
V382	0.11985	0.0671	0.81305	0
V383	0.835	0	0.0526	0.1124
V384	0.57833	0.08276	0.13667	0.20224
V385	0.84602	0.01027	0.08031	0.06341
V386	0.36552	0.01599	0.16036	0.45812
V387	0.58849	0.15405	0.1915	0.06597
V388	0.39737	0.33145	0.15043	0.12076
V389	0.44401	0.49793	0.01132	0.04673
V390	0.30952	0.25635	0.43413	0
V391	0.47767	0.11908	0.00285	0.4004
V392	0.4449	0.23052	0.16911	0.15547
V393	0.30564	0.24254	0.34214	0.10967
V394	0.15442	0.25034	0.12306	0.47219
V395	0.25509	0.39294	0.20866	0.14331
V396	0.06308	0.88198	0.02823	0.02671
V397	0.76922	0.0872	0.1058	0.03778
V398	0.48118	0.14651	0.0996	0.2727
V399	0.22967	0.53196	0.16277	0.0756
V400	0.03248	0.59776	0.07907	0.2907
V401	0.06877	0.18444	0.68863	0.05816
V402	0.80444	0.16102	0.03454	0
V403	0.11251	0.03409	0.09846	0.75495
V404	0.12548	0.2185	0.58657	0.06945
V405	0.28816	0.04107	0.18224	0.48852
V406	0.65425	0.25046	0.00971	0.08559
V407	0.03802	0.90044	0.03888	0.02267
V408	0.12978	0.26671	0.39685	0.20667
V409	0.06677	0.03867	0.07079	0.82376
V410	0.13787	0.79956	0.05123	0.01133
V411	0.50847	0	0	0.49153
V412	0.19789	0.10146	0.49223	0.20842
V413	0.10054	0.48944	0.19492	0.2151
V414	0.07511	0.49986	0.33414	0.09089
V415	0.47686	0.0402	0.23785	0.24509
V416	0.04593	0.10996	0.84412	0
V417	0.41125	0.57633	0.01242	0
V418	0.1425	0.12526	0.15626	0.57598
V419	0.11648	0	0.08667	0.79685
V420	0.02499	0.86176	0.03736	0.07589
V421	0.19106	0.06829	0.65102	0.08964
V422	0.14798	0.09213	0.00357	0.75633
V423	0.11669	0.05164	0.80918	0.02249
V424	0.01913	0.08833	0.62748	0.26506
V425	0.09258	0.2583	0.57092	0.07819
V426	0.12674	0.07858	0.74167	0.053
V427	0.11331	0.41025	0.20497	0.27147
V428	0.13607	0.72668	0.0736	0.06365
V429	0.1128	0	0.09371	0.79349
V430	0.75286	0.16853	0.0102	0.06841
V431	0.22509	0.04722	0.45375	0.27394
V432	0.19176	0.11171	0.05609	0.64044
V433	0.108	0.72327	0	0.16873
V434	0.40107	0.09007	0.05202	0.45684
V435	0.54999	0.01151	0.13017	0.30834
V436	0.44104	0.0132	0.12706	0.4187
V437	0.29775	0.24412	0	0.45813
V438	0.6293	0.16749	0.02632	0.1769
V439	0.1237	0.12914	0.00109	0.74607
V440	0.53973	0.04497	0.02659	0.38871
V441	0.10577	0.15987	0.57978	0.15458
V442	0.34821	0.34872	0.14159	0.16148
V443	0.75591	0	0.09664	0.14745
V444	0.0619	0.06922	0.86887	0
V445	0.61485	0.02723	0.33517	0.02275
V446	0.08251	0.78005	0.07987	0.05756
V447	0.6293	0.10211	0.18231	0.08627
V448	0.08189	0.08895	0.21009	0.61908
V449	0.56726	0.05208	0.29614	0.08452
V450	0.18188	0.78995	0.02817	0
V451	0.90829	0.04654	0	0.04516
V452	0.12885	0.0163	0.10304	0.7518
V453	0.79692	0.07635	0.06881	0.05791
V454	0.03306	0.86733	0.08214	0.01748
V455	0.60209	0.04293	0.30178	0.0532
V456	0.35	0.14113	0.37836	0.1305
V457	0.06445	0.06555	0.04159	0.82841
V458	0.32941	0.24191	0	0.42868
V459	0.05729	0.75332	0.11745	0.07194
V460	0.91611	0.00435	0.04072	0.03881
V461	0.16705	0.06284	0.00886	0.76126
V462	0.39846	0.24915	0	0.35239
V463	0.28426	0.46305	0.16858	0.08411
V464	0.55432	0.10373	0	0.34195
V465	0.43238	0.42316	0.02329	0.12118
V466	0.60982	0.18912	0	0.20106
V467	0.34565	0.54257	0.09271	0.01907
V468	0.51531	0.38878	0.05575	0.04015
V469	0.06384	0.20899	0.30152	0.42565
V470	0.5556	0.13433	0.1849	0.12517
V471	0.3386	0.12573	0.03018	0.50549
V472	0.37008	0.33237	0	0.29755
V473	0.14096	0.52205	0.33699	0
V474	0.20842	0	0.1245	0.66708
V475	0.23207	0.41132	0.08593	0.27068
V476	0.25156	0.01947	0.07542	0.65354
V477	0.60835	0.04542	0.21167	0.13456
V478	0.18571	0.58888	0.00129	0.22413
V479	0.04706	0.12257	0.76007	0.0703
V480	0.14304	0.33539	0.04856	0.47301
V481	0.17787	0.04927	0.76452	0.00834
V482	0.69009	0.16428	0.11693	0.02871
V483	0.20583	0.13108	0.08221	0.58088
V484	0.10912	0.09262	0.04115	0.75711
V485	0.17193	0.70871	0.01806	0.1013
V486	0.31185	0.28079	0.1357	0.27166
V487	0.1622	0.05947	0.10319	0.67515
V488	0.02386	0.03358	0.85361	0.08895
V489	0.23937	0.12783	0.6328	0
V490	0.37824	0.32648	0.0703	0.22498
V491	0.46485	0.45107	0.03739	0.04669
V492	0.07274	0.77315	0.15411	0
V493	0.15601	0	0	0.84399
V494	0.22422	0.18156	0.50021	0.09401
V495	0.26	0.58553	0.15447	0
V496	0.31521	0.65399	0	0.0308
V497	0.06166	0.02796	0.88678	0.02359
V498	0.37804	0.12203	0.05195	0.44798
V499	0.6144	0.2578	0.12781	0
V500	0.13776	0.15296	0.68463	0.02465
V501	0.05777	0	0.10558	0.83665
V502	0.55395	0.27721	0.15801	0.01083
V503	0.25584	0.11956	0.21065	0.41394
V504	0.27405	0.66083	0.01817	0.04694
V505	0.23962	0.23809	0.25963	0.26266
V506	0.12666	0.27683	0.44322	0.15329
V507	0.62092	0.11026	0.12668	0.14214
V508	0.74661	0.16734	0.04197	0.04408
V509	0.26152	0.08914	0.49397	0.15537
V510	0.24922	0.48756	0.26322	0
V511	0.10295	0.4423	0.05101	0.40374
V512	0.31655	0.06153	0.09023	0.5317
V513	0.12086	0.61016	0.22665	0.04233
V514	0.09954	0.09914	0	0.80132
V515	0.76875	0.06646	0.04875	0.11604
V516	0.90267	0.07971	0	0.01762
V517	0.10788	0.04716	0.26842	0.57654
V518	0.93419	0.03756	0	0.02826
V519	0.07606	0.8269	0.01839	0.07864
V520	0.07224	0.01949	0.62991	0.27836
V521	0.56475	0.05819	0.35607	0.02098
V522	0.03953	0.16283	0.57183	0.22581
V523	0.38365	0.14665	0.26085	0.20884
V524	0.04766	0.7248	0.2116	0.01594
V525	0.32041	0.23091	0.0175	0.43117
V526	0.65767	0.08882	0.07747	0.17604
V527	0.25219	0.04405	0.40226	0.30151
V528	0.14876	0.81473	0.00084	0.03566
V529	0.12698	0.08631	0.23748	0.54923
V530	0.0385	0.23337	0.64901	0.07912
V531	0.05913	0.80685	0.13403	0
V532	0.23199	0.35192	0.02048	0.39561
V533	0.31558	0.36027	0.14389	0.18025
V534	0.04716	0.05294	0.69584	0.20406
V535	0.61125	0	0	0.38875
V536	0.24631	0	0.39112	0.36257
V537	0.58976	0.25429	0.15595	0
V538	0.50115	0.06336	0.09215	0.34334
V539	0.29813	0.4261	0.16649	0.10927
V540	0.24115	0.64984	0.08958	0.01943
V541	0.06203	0.52688	0.07461	0.33648
V542	0.24686	0.15428	0.26025	0.33861
V543	0.88045	0.00144	0.01032	0.10779
V544	0.17314	0.1141	0.18473	0.52804
V545	0.41367	0.15941	0.07217	0.35476
V546	0.09664	0.81224	0.09112	0
V547	0.07825	0.60192	0.31982	0
V548	0.19328	0.70515	0.10157	0
V549	0.34209	0.05763	0.59777	0.00251
V550	0.63451	0.01945	0	0.34604
V551	0.22073	0.69106	0.05045	0.03776
V552	0.03287	0.55884	0.01074	0.39755
V553	0.25379	0.17354	0.57267	0
V554	0.14651	0.10941	0.02982	0.71427
V555	0.13399	0.257	0.33642	0.27258
V556	0.01418	0.07482	0.86537	0.04563
V557	0.82818	0.02999	0.0011	0.14073
V558	0.11611	0.74677	0.04279	0.09432
V559	0.04453	0.7497	0.20576	0
V560	0.69729	0.29494	0	0.00777
V561	0.02471	0.06993	0.87469	0.03067
V562	0.77988	0.00151	0.12449	0.09412
V563	0.26648	0.02367	0.7049	0.00495
V564	0.09786	0.11502	0.78094	0.00618
V565	0.16207	0.28468	0.373	0.18024
V566	0.71663	0.09792	0	0.18545
V567	0.26662	0.45704	0.02357	0.25277
V568	0.32453	0.00221	0.0699	0.60335
V569	0.71412	0.01806	0	0.26782
V570	0.06133	0.30665	0.58647	0.04555
V571	0.81724	0.11852	0	0.06425
V572	0.4614	0.02431	0.43225	0.08203
V573	0.143	0.19873	0	0.65827
V574	0.08238	0.72644	0.19118	0
V575	0.08631	0.10902	0.14038	0.66428
V576	0.19938	0.74397	0.05665	0
V577	0.10945	0.06633	0.22855	0.59567
V578	0.09586	0.10479	0.65377	0.14558
V579	0.05353	0.8111	0.12031	0.01506
V580	0.23525	0.00782	0.13167	0.62527
V581	0.16456	0.10031	0	0.73513
V582	0.60404	0.15975	0.02559	0.21062
V583	0.04246	0.08564	0.59234	0.27956
V584	0.52123	0.16984	0.28833	0.0206
V585	0.0608	0.03986	0.45995	0.4394
V586	0.2637	0.03709	0.625	0.07421
V587	0.29056	0.03912	0.65047	0.01985
V588	0.66294	0.05142	0.01491	0.27072
V589	0.10366	0.76011	0.08746	0.04878
V590	0.08814	0.70515	0.20671	0
V591	0.04932	0.06026	0.22533	0.66509
V592	0.17968	0.06624	0.75408	0
V593	0.60884	0	0.18986	0.2013
V594	0.35514	0.29674	0.32622	0.0219
V595	0.13044	0.04675	0.0482	0.77462
V596	0.08317	0.31218	0.23734	0.36731
V597	0.02412	0.56737	0.34856	0.05995
V598	0.05642	0.15302	0.78233	0.00823
V599	0.63128	0.3111	0.03703	0.02059
V600	0.38554	0.46413	0.05505	0.09528
V601	0.22	0.29914	0.08668	0.39418
V602	0.13701	0.05771	0.02414	0.78113
V603	0.06405	0.40284	0.01216	0.52095
V604	0.51845	0.13389	0.33355	0.01412
V605	0.1054	0.34813	0.39471	0.15176
V606	0.73301	0.16011	0	0.10688
V607	0.67032	0.01019	0.11643	0.20306
V608	0.25398	0.18823	0.37738	0.18041
V609	0.07473	0.2711	0.24866	0.40552
V610	0.76833	0.01919	0.09705	0.11543
V611	0.36696	0.00278	0.06431	0.56596
V612	0.05795	0.13157	0.75562	0.05487
V613	0.07541	0.34206	0.56332	0.01921
V614	0.76168	0.067	0.04834	0.12298
V615	0.22614	0.07785	0	0.69601
V616	0.12654	0.678	0.06006	0.1354
V617	0.47426	0.16835	0.3574	0
V618	0.75344	0	0	0.24656
V619	0.41705	0.04599	0.31818	0.21877
V620	0.0453	0.61642	0.33828	0
V621	0.45107	0.17105	0.17925	0.19863
V622	0.37403	0.23819	0.38144	0.00635
V623	0.08533	0.09881	0.16085	0.65501
V624	0.79402	0.18254	0	0.02344
V625	0.29872	0.48309	0.10815	0.11004
V626	0.92718	0.02872	0	0.0441
V627	0.05315	0.03963	0.1071	0.80012
V628	0.05119	0.25805	0.01655	0.67421
