CD56NK	CD4MemoryT	CD19B	CD14
V185	0.61219	0.37258	0.01062	0.0046
V186	0.13008	0.44881	0.27269	0.14842
V187	0.97052	0.00021	0.02389	0.00538
V188	0.05504	0.18752	0	0.75743
V189	0.82941	0.00641	0.01438	0.14979
V190	0.69415	0.00058	0.30076	0.00451
V191	0.21088	0.15992	0.58641	0.04278
V192	0.33315	0.42088	0.04556	0.20041
V193	0.63585	0.01213	0.22433	0.12769
V194	0.0404	0.93084	0.00426	0.0245
V195	0.00802	0.01078	0.97398	0.00722
V196	0.00994	0.04471	0.00693	0.93842
V197	0.41471	0.02494	0.021	0.53935
V198	0.06906	0.47882	0.38603	0.06609
V199	0.16353	0.00795	0.16063	0.66788
V200	0.13758	0.52539	0.01466	0.32237
V201	0.106	0.52796	0.19301	0.17304
V202	0.01366	0.00389	0.78263	0.19983
V203	0.18639	0.39185	0.39992	0.02184
V204	0.00767	0.48954	0.00203	0.50076
V205	0.01627	0.02927	0.93932	0.01514
V206	0.04898	0.06038	0.88477	0.00587
V207	0.13188	0.14293	0.04614	0.67905
V208	0.27918	0.03514	0.67296	0.01271
V209	0.335	0.42359	0.06439	0.17702
V210	0.09579	0.75912	0.09026	0.05483
V211	0.41813	0.00248	0.02788	0.55151
V212	0.54932	0.01655	0.414	0.02013
V213	0.65742	0.0113	0.10128	0.23
V214	0.35168	0.11213	0.15859	0.37761
V215	0.29083	0.0619	0.01408	0.6332
V216	0.02966	0	0.01623	0.95411
V217	0.04507	0.45517	0.23725	0.2625
V218	0.10456	0.40451	0.16854	0.32238
V219	0.11493	0.60287	0.00857	0.27363
V220	0.00807	0.81141	0.00293	0.17759
V221	0.8113	0	0.00327	0.18542
V222	0.34503	0.08937	0.36696	0.19863
V223	0.00571	0.09642	0.80837	0.0895
V224	0.98001	0	0.01992	8e-05
V225	0.06272	0.87798	0.05378	0.00553
V226	0.34146	0.05077	0.59548	0.01229
V227	0.81169	0	0.17682	0.01149
V228	0.80983	0.03797	0.05833	0.09387
V229	0.01603	0.00764	0.95064	0.02569
V230	0.01041	0.01161	0.01625	0.96173
V231	0.0145	0.22624	0.10287	0.65638
V232	0.04639	0.6136	0	0.34002
V233	0.60539	0.05357	0.18905	0.15198
V234	0.04051	0.91874	0.02618	0.01456
V235	0.41297	0.0315	0.52502	0.03051
V236	0.04505	0.03788	0.82854	0.08852
V237	0.15143	0	0.02515	0.82342
V238	0.14419	0.53288	0.26902	0.05391
V239	0.06539	0.35119	0.01415	0.56927
V240	0.52623	0.01544	0.4097	0.04864
V241	0.0151	0.00139	0.90485	0.07866
V242	0.14583	0.75079	0.09039	0.01298
V243	0.26275	0.01837	0.63521	0.08368
V244	0.22005	0	0.68662	0.09332
V245	0.65175	0.24521	0.04417	0.05887
V246	0.05826	0.11002	0.80842	0.02331
V247	0.18292	0.00748	0.8096	0
V248	0.01751	0.01437	0.03651	0.93162
V249	0	0.01954	0.90119	0.07927
V250	0.79184	0	0.2036	0.00456
V251	0.96393	0.0251	0.00547	0.0055
V252	0.0103	0.83607	0.15363	0
V253	0.37671	0.03877	0.15153	0.43299
V254	0.0099	0.93803	0.04593	0.00613
V255	0.04992	0.90508	0	0.045
V256	0.19602	0.1664	0.53871	0.09888
V257	0.45099	0.06183	0.22602	0.26116
V258	0.19593	0.21732	0.44008	0.14667
V259	0.03433	0.25776	0.66313	0.04478
V260	0.00019	0.2561	0.738	0.0057
V261	0.64506	0.01166	0.1844	0.15888
V262	0.08745	0.03243	0.01093	0.86919
V263	0.01976	0.95457	0	0.02567
V264	0.16803	0.0149	0.41917	0.3979
V265	0.02471	0	0.11915	0.85614
V266	0.6836	0.31125	0.00514	0
V267	3e-05	0.13065	0.2732	0.59612
V268	0.38771	0.00667	0.12972	0.4759
V269	0.00681	0.53502	0.40323	0.05494
V270	0.67674	0.00729	0.23046	0.08552
V271	0.83104	0.03807	0.02743	0.10347
V272	0.0586	0.81045	0.00922	0.12173
V273	0.04598	0.00741	0.02838	0.91823
V274	0.71969	0	0.16837	0.11194
V275	0.00024	0.01183	0.9802	0.00772
V276	0.54002	0.28622	0.00828	0.16548
V277	0.03252	0.15662	0.14918	0.66168
V278	0.03129	0.02946	0.27415	0.6651
V279	0.72173	0.03004	0.10181	0.14643
V280	0.01172	0	0.01694	0.97134
V281	0.56031	0.01105	0.12852	0.30012
V282	0.05586	0.03848	0.83929	0.06637
V283	0.23217	0.54387	0.05619	0.16777
V284	0.02909	0.91115	0.05401	0.00575
V285	0.0774	0.00438	0.91799	0.00024
V286	0.27259	0.51316	0.10588	0.10836
V287	0.10786	0.85806	0.01071	0.02338
V288	0.01438	0.22887	0.43598	0.32077
V289	0.31533	0.1711	0.42795	0.08562
V290	0.85583	0.13253	0.01163	0
V291	0.52916	0.0387	0.42049	0.01165
V292	0.94482	0	0	0.05518
V293	0.32165	0.00203	0.63523	0.04109
V294	0.08689	0.31559	0	0.59753
V295	0.01436	0.12894	0.17881	0.67789
V296	0.19342	0.08146	0.62744	0.09768
V297	0.06478	0	0.05808	0.87714
V298	0.33211	0.06587	0.58975	0.01227
V299	0.06515	0.22485	0.00854	0.70145
V300	0.00037	0.01229	0.21228	0.77506
V301	0.12563	0.07332	0.66725	0.13381
V302	0.69166	0.29577	0	0.01257
V303	0.00105	0.57604	0.38926	0.03366
V304	0.05353	0.00812	0.74962	0.18873
V305	0.12528	0.11414	0.46663	0.29395
V306	0.84984	0.06064	0.0431	0.04643
V307	0.01933	0.95363	0.01175	0.01529
V308	0.24464	0.17649	0.29817	0.2807
V309	0.34817	0.25922	0.02057	0.37204
V310	0.07742	0.26197	0.14385	0.51676
V311	0.55762	0.43309	0.00449	0.0048
V312	0.10752	0.72844	0.14134	0.0227
V313	0.00242	0.07634	0.01264	0.9086
V314	0.01538	0.42571	0.1065	0.45241
V315	0.12734	0.58967	0.03022	0.25277
V316	0.33255	0.09084	0.38878	0.18783
V317	0.09313	0.67429	0.03857	0.19401
V318	0.03398	0.50798	0.00793	0.4501
V319	0.05743	0.03254	0.87546	0.03457
V320	0.07854	0.09959	0.67499	0.14688
V321	0.67309	0.32177	0.00514	0
V322	0.19912	0.26668	0.06341	0.47079
V323	0.04475	0.00519	0.07535	0.8747
V324	0.71121	0.20635	0.0623	0.02014
V325	0.34078	0.60478	0.04983	0.0046
V326	0.00068	0.51633	0.08558	0.39741
V327	0.01536	0.10273	0.09262	0.7893
V328	0.04297	0.00808	0.74805	0.2009
V329	0.16758	0.07047	0.15624	0.60571
V330	0.39549	0	0.31871	0.2858
V331	0.3406	0.05337	0.03534	0.57069
V332	0.0071	0.02493	0.16602	0.80195
V333	0.4534	0.04086	0.38136	0.12438
V334	0.36043	0	0.33998	0.29959
V335	0.02433	0.29155	0.53508	0.14904
V336	0.19264	0.67163	0.01623	0.1195
V337	0.31373	0.36068	0.29432	0.03127
V338	0.00248	0.98508	0.0055	0.00694
V339	0.13266	0.00141	0.85988	0.00605
V340	0.05572	0.17679	0.54372	0.22377
V341	0.01685	0.01376	0.05205	0.91734
V342	0.25418	0	0.59933	0.14649
V343	0.9838	0.00479	0.00561	0.00579
V344	0.71755	0.11135	0.1711	0
V345	0.00931	0.01333	0.97702	0.00034
V346	0.23613	0.07165	0.27482	0.41739
V347	0.03419	0.00052	0.11017	0.85511
V348	0.05793	0.62956	0.14082	0.17168
V349	0.37603	0.11806	0.3883	0.11762
V350	0.02938	0.79797	0.17265	0
V351	0.01396	0.01082	0.37488	0.60033
V352	0.04515	0.005	0.86201	0.08783
V353	0.90198	0.00673	0.02744	0.06386
V354	0.04826	0.6807	0.22669	0.04435
V355	0.28926	0.04234	0.45808	0.21032
V356	0.02525	0.00551	0.08492	0.88432
V357	0.11527	0.28032	0.28114	0.32327
V358	0.55315	0.06602	0.04188	0.33895
V359	0.57199	0.03032	0.02662	0.37108
V360	0.58933	0.38203	0.01662	0.01202
V361	0.00055	0.42709	0.56699	0.00537
V362	0.00255	0.97816	0.01257	0.00672
V363	0.17553	0.07606	0.47065	0.27777
V364	0.16319	0.0325	0.69565	0.10866
V365	0.24942	0.00991	0.00912	0.73155
V366	0.08138	0.65809	0.07719	0.18334
V367	0.57961	0.09728	0.00247	0.32063
V368	0.09413	0.71717	0.07772	0.11098
V369	0.01598	0.3725	0.60633	0.00518
V370	0.32584	0.22882	0.41428	0.03107
V371	0.20519	0.69578	0.02427	0.07476
V372	0.15149	0.02737	0.1071	0.71403
V373	0.0767	0.09356	0.47463	0.35511
V374	0.80164	0.00094	0.19742	0
V375	0.03306	0.01739	0.1275	0.82206
V376	0.02482	0.01302	0.08455	0.87762
V377	0.77701	0	0.0086	0.2144
V378	0.00582	0.01096	0.38431	0.59891
V379	0.33619	0.1475	0.0073	0.50902
V380	0.14135	0.04194	0.1847	0.63201
V381	0.74315	0.00229	0.08206	0.1725
V382	0.08493	0.01326	0.89574	0.00608
V383	0.83871	0	0.04171	0.11958
V384	0.57097	0.04512	0.12263	0.26129
V385	0.87656	0.00272	0.0663	0.05442
V386	0.28889	0.00236	0.12998	0.57878
V387	0.62487	0.1029	0.18285	0.08938
V388	0.4036	0.27768	0.14279	0.17593
V389	0.44626	0.47315	0.00915	0.07144
V390	0.32418	0.21198	0.45948	0.00436
V391	0.41335	0.06714	0.01322	0.50629
V392	0.4504	0.16916	0.16003	0.22041
V393	0.30072	0.17849	0.35333	0.16745
V394	0.08649	0.17355	0.10305	0.63692
V395	0.23482	0.3451	0.20017	0.21991
V396	0.00991	0.96008	0.00485	0.02515
V397	0.8147	0.05397	0.09398	0.03735
V398	0.45807	0.09111	0.08837	0.36244
V399	0.20925	0.52035	0.14905	0.12135
V400	0.00083	0.53601	0.05635	0.40682
V401	0.03355	0.11349	0.76363	0.08933
V402	0.82827	0.13983	0.0319	0
V403	0.01683	0.00728	0.06061	0.91528
V404	0.09232	0.15003	0.64518	0.11248
V405	0.21031	0.01338	0.15155	0.62475
V406	0.67532	0.20088	0.01477	0.10903
V407	0.00248	0.98508	0.0055	0.00694
V408	0.09114	0.19385	0.40461	0.3104
V409	0.00377	0.00548	0.01705	0.9737
V410	0.09575	0.85541	0.02563	0.02321
V411	0.41901	0	0	0.58099
V412	0.15988	0.04295	0.49815	0.29902
V413	0.05651	0.44081	0.1788	0.32389
V414	0.03419	0.47318	0.343	0.14963
V415	0.44929	0.01202	0.21764	0.32105
V416	0.00872	0.05224	0.93888	0.00016
V417	0.41399	0.57663	0.00445	0.00493
V418	0.06386	0.06563	0.12755	0.74295
V419	0.01138	0	0.02347	0.96516
V420	0.00159	0.87901	0.01002	0.10938
V421	0.16101	0.01807	0.69046	0.13046
V422	0.03739	0.036	0.00624	0.92037
V423	0.08271	0.00541	0.88794	0.02395
V424	0	0.02584	0.60991	0.36425
V425	0.05647	0.19164	0.62636	0.12553
V426	0.09091	0.02109	0.81202	0.07597
V427	0.06805	0.34511	0.18761	0.39922
V428	0.09474	0.75672	0.04935	0.09919
V429	0.01065	0	0.03151	0.95784
V430	0.78427	0.12491	0.01478	0.07603
V431	0.17941	0.009	0.43848	0.37311
V432	0.09655	0.059	0.03951	0.80494
V433	0.05787	0.69593	0	0.24619
V434	0.3278	0.04647	0.04412	0.58161
V435	0.50292	0.00209	0.10986	0.38513
V436	0.36937	0.00225	0.10307	0.52531
V437	0.22548	0.17871	0.00166	0.59414
V438	0.62918	0.11553	0.02772	0.22757
V439	0.02654	0.06523	0.00536	0.90287
V440	0.47277	0.01816	0.02714	0.48194
V441	0.06575	0.08918	0.61153	0.23354
V442	0.33598	0.2915	0.1344	0.23812
V443	0.74779	0	0.08125	0.17096
V444	0.00931	0.01333	0.97702	0.00034
V445	0.64161	0.00396	0.32548	0.02894
V446	0.03643	0.82475	0.05024	0.08858
V447	0.66066	0.06088	0.16976	0.1087
V448	0.01496	0.0378	0.17545	0.77178
V449	0.58718	0.01957	0.28452	0.10873
V450	0.16213	0.82529	0.01258	0
V451	0.94879	0.03016	1e-05	0.02104
V452	0.02702	0.0013	0.06022	0.91146
V453	0.83979	0.04548	0.05911	0.05562
V454	0.00191	0.93761	0.04552	0.01496
V455	0.62731	0.01383	0.29186	0.06699
V456	0.34508	0.08179	0.38633	0.1868
V457	0.00378	0.01272	0.00996	0.97354
V458	0.26189	0.17688	0.0017	0.55952
V459	0.01645	0.78206	0.08961	0.11188
V460	0.96397	0	0.0234	0.01263
V461	0.04748	0.0145	0.00681	0.9312
V462	0.34673	0.19548	0	0.45778
V463	0.27476	0.43433	0.15813	0.13278
V464	0.50176	0.06654	0.00227	0.42944
V465	0.42937	0.37684	0.02218	0.17162
V466	0.59777	0.14221	0.00237	0.25764
V467	0.34679	0.53557	0.07573	0.04191
V468	0.53775	0.35674	0.04505	0.06046
V469	0.01413	0.12944	0.27628	0.58016
V470	0.57621	0.08418	0.17309	0.16652
V471	0.2575	0.06961	0.02872	0.64417
V472	0.32692	0.27785	0	0.39522
V473	0.10658	0.52314	0.34794	0.02233
V474	0.10466	0	0.09014	0.8052
V475	0.18888	0.34695	0.07393	0.39024
V476	0.1508	0.00393	0.04797	0.7973
V477	0.61547	0.01834	0.19521	0.17098
V478	0.13672	0.54295	0.00232	0.31802
V479	0.01423	0.05469	0.83093	0.10015
V480	0.07617	0.25574	0.03715	0.63093
V481	0.15633	0.00522	0.82458	0.01387
V482	0.73478	0.12036	0.10656	0.03829
V483	0.11835	0.07269	0.06414	0.74481
V484	0.01719	0.04202	0.02011	0.92069
V485	0.12761	0.70811	0.00903	0.15526
V486	0.27907	0.21326	0.12274	0.38493
V487	0.06339	0.02405	0.0745	0.83806
V488	0	0.00162	0.8758	0.12258
V489	0.23161	0.06875	0.68687	0.01277
V490	0.35577	0.26378	0.06279	0.31766
V491	0.4759	0.4226	0.03005	0.07145
V492	0.02796	0.83524	0.13141	0.00539
V493	0.01318	0.00063	0.00459	0.98161
V494	0.20764	0.11487	0.53289	0.1446
V495	0.24855	0.59194	0.13761	0.0219
V496	0.3001	0.64735	0	0.05255
V497	0.00836	0.00501	0.97919	0.00743
V498	0.30673	0.06904	0.0434	0.58084
V499	0.65521	0.22257	0.11806	0.00416
V500	0.1046	0.08663	0.76469	0.04408
V501	0.00374	0	0.03284	0.96341
V502	0.59143	0.23186	0.14707	0.02965
V503	0.19388	0.06289	0.18578	0.55745
V504	0.25365	0.66293	0.00933	0.07408
V505	0.20364	0.16552	0.25134	0.37949
V506	0.09183	0.207	0.46532	0.23584
V507	0.63487	0.06722	0.11373	0.18418
V508	0.79012	0.12646	0.03602	0.04741
V509	0.23684	0.03603	0.50366	0.22347
V510	0.24891	0.4859	0.26075	0.00444
V511	0.04369	0.36575	0.03771	0.55284
V512	0.23205	0.02628	0.07008	0.67158
V513	0.08252	0.62515	0.21505	0.07727
V514	0.01043	0.03912	0.00199	0.94847
V515	0.78665	0.03755	0.04177	0.13404
V516	0.93212	0.06228	0.00011	0.0055
V517	0.03199	0.00986	0.23149	0.72667
V518	0.97465	0.01912	0.00017	0.00606
V519	0.02651	0.84971	0.00316	0.12062
V520	0.02222	0	0.59796	0.37983
V521	0.59581	0.02212	0.35288	0.02918
V522	0.0052	0.08848	0.57876	0.32756
V523	0.36701	0.08737	0.25363	0.29199
V524	0.00779	0.76537	0.19297	0.03386
V525	0.2523	0.15724	0.02036	0.57009
V526	0.65774	0.05142	0.06695	0.22389
V527	0.20437	0.00849	0.38201	0.40512
V528	0.10594	0.83939	0	0.05466
V529	0.05234	0.03656	0.20397	0.70714
V530	0.00574	0.16386	0.70611	0.12429
V531	0.02005	0.86597	0.11398	0
V532	0.17056	0.27468	0.02077	0.53398
V533	0.29711	0.30346	0.13509	0.26435
V534	0.00536	0.00314	0.70151	0.28998
V535	0.52779	0	0.008	0.46422
V536	0.18698	0	0.35092	0.4621
V537	0.6313	0.21158	0.14571	0.01142
V538	0.45168	0.03079	0.07692	0.44061
V539	0.28769	0.38766	0.15688	0.16778
V540	0.21992	0.66933	0.06765	0.0431
V541	0.01559	0.45753	0.056	0.47088
V542	0.19743	0.08826	0.24405	0.47026
V543	0.88156	0	0.00912	0.10932
V544	0.09635	0.05688	0.15606	0.69071
V545	0.36549	0.10138	0.06174	0.4714
V546	0.05122	0.87951	0.06372	0.00556
V547	0.0368	0.6243	0.32582	0.01308
V548	0.17225	0.74277	0.08011	0.00488
V549	0.34944	0.01369	0.62439	0.01248
V550	0.56998	0.0128	0	0.41722
V551	0.19463	0.7095	0.03153	0.06434
V552	0.00112	0.47691	0.00211	0.51986
V553	0.2477	0.10998	0.62035	0.02197
V554	0.0456	0.05484	0.01823	0.88133
V555	0.09008	0.1806	0.33191	0.3974
V556	0	0.01536	0.94755	0.03709
V557	0.81911	0.01199	0.0084	0.16049
V558	0.07	0.76056	0.02399	0.14545
V559	0.00991	0.79615	0.19394	0
V560	0.71604	0.27886	0	0.00511
V561	0.00024	0.01183	0.9802	0.00772
V562	0.79127	0	0.10741	0.10133
V563	0.26059	0.00016	0.73397	0.00527
V564	0.05926	0.05129	0.87523	0.01422
V565	0.12729	0.21573	0.38416	0.27281
V566	0.704	0.06574	0.00279	0.22747
V567	0.22569	0.39582	0.02155	0.35694
V568	0.2253	0	0.04577	0.72893
V569	0.66699	0.01218	0	0.32083
V570	0.02435	0.25468	0.64313	0.07784
V571	0.84277	0.09163	0	0.06559
V572	0.46022	0	0.42945	0.11033
V573	0.05534	0.12985	0.00348	0.81133
V574	0.03835	0.77592	0.17244	0.01329
V575	0.01536	0.05306	0.11056	0.82102
V576	0.17124	0.78246	0.03304	0.01327
V577	0.03215	0.02281	0.19347	0.75156
V578	0.05436	0.04002	0.68877	0.21685
V579	0.0085	0.87691	0.09104	0.02355
V580	0.13827	0	0.09782	0.76391
V581	0.05622	0.04892	0.00054	0.89432
V582	0.59497	0.10656	0.0275	0.27097
V583	0.0055	0.02538	0.58009	0.38904
V584	0.55705	0.11631	0.28707	0.03957
V585	0.00591	0.00091	0.42304	0.57014
V586	0.24633	0.00171	0.64725	0.10471
V587	0.28384	0.00309	0.68149	0.03157
V588	0.6233	0.02341	0.02002	0.33327
V589	0.05966	0.8037	0.05974	0.0769
V590	0.05041	0.75078	0.19382	0.00499
V591	0.00051	0.01899	0.18428	0.79622
V592	0.17222	0.0213	0.80649	0
V593	0.58094	0	0.16969	0.24937
V594	0.36702	0.24554	0.33614	0.05131
V595	0.01939	0.00941	0.01555	0.95565
V596	0.03215	0.23284	0.21692	0.51809
V597	0.00069	0.55212	0.34713	0.10006
V598	0.01585	0.08764	0.88198	0.01453
V599	0.66473	0.27611	0.02959	0.02957
V600	0.38589	0.4284	0.04552	0.14019
V601	0.15943	0.22476	0.07313	0.54268
V602	0.01967	0.01162	0.00831	0.9604
V603	0.00728	0.31624	0.00878	0.6677
V604	0.55178	0.08281	0.33587	0.02954
V605	0.06768	0.28605	0.40955	0.23673
V606	0.74927	0.11582	0.00873	0.12618
V607	0.6494	0.00222	0.1	0.24838
V608	0.22967	0.11902	0.3857	0.26561
V609	0.02298	0.18849	0.22593	0.5626
V610	0.77906	0.00612	0.08257	0.13225
V611	0.27056	0	0.04474	0.68471
V612	0.02387	0.06267	0.83568	0.07778
V613	0.03406	0.30223	0.61915	0.04455
V614	0.77679	0.03754	0.04157	0.1441
V615	0.11977	0.03187	0.00413	0.84423
V616	0.0814	0.67363	0.03845	0.20652
V617	0.50922	0.12558	0.3652	0
V618	0.70574	0	0	0.29426
V619	0.39244	0.01264	0.30317	0.29175
V620	0.00762	0.64576	0.34154	0.00508
V621	0.44421	0.1122	0.166	0.27758
