CD19B	CD56NK	CD4MemoryT	CD14
V139	0.29725	0.23345	0.20062	0.26868
V140	0.09934	0.15345	0.10212	0.64508
V141	0.11522	0.20244	0.42171	0.26063
V142	0.63302	0.05067	0.22243	0.09388
V143	0.34598	0.27166	0.11457	0.26779
V144	0.18481	0.20116	0.17997	0.43407
V145	0.05326	0.6324	0.21755	0.09679
V146	0.11628	0.09664	0.08977	0.69731
V147	0.72254	0.06437	0.08377	0.12932
V148	0.16283	0.13882	0.45175	0.2466
V149	0.23963	0.45215	0.21318	0.09504
V150	0.12998	0.25969	0.45806	0.15227
V151	0.19951	0.5336	0.08119	0.1857
V152	0.21908	0.4039	0.20992	0.1671
V153	0.13062	0.61974	0.07047	0.17918
V154	0.22596	0.40957	0.2477	0.11677
V155	0.38297	0.18136	0.2663	0.16938
V156	0.09637	0.18883	0.52538	0.18942
V157	0.27028	0.19918	0.27705	0.25349
V158	0.0933	0.09328	0.08245	0.73097
V159	0.69996	0.10174	0.06299	0.13531
V160	0.54114	0.06521	0.11776	0.27589
V161	0.21705	0.08914	0.0897	0.60411
V162	0.11447	0.30602	0.11992	0.45958
V163	0.12977	0.43704	0.17631	0.25688
V164	0.28715	0.30786	0.13829	0.2667
V165	0.08008	0.28018	0.06026	0.57949
V166	0.08593	0.16124	0.1136	0.63923
V167	0.30667	0.07275	0.07111	0.54948
V168	0.25225	0.49403	0.11882	0.13491
V169	0.20079	0.12406	0.09608	0.57907
V170	0.1504	0.10131	0.41627	0.33202
V171	0.15899	0.25653	0.45907	0.12541
V172	0.57347	0.05515	0.27042	0.10096
V173	0.09679	0.19417	0.09521	0.61382
V174	0.08797	0.21132	0.1173	0.58341
V175	0.12103	0.09022	0.59748	0.19127
V176	0.05776	0.6674	0.17741	0.09744
V177	0.05565	0.78298	0.05691	0.10446
V178	0.05984	0.63233	0.06038	0.24745
V179	0.18851	0.09138	0.32438	0.39574
V180	0.07275	0.72377	0.11377	0.08971
V181	0.18345	0.18099	0.42497	0.21059
V182	0.27066	0.21322	0.37791	0.13821
V183	0.18114	0.66228	0.06176	0.09482
V184	0.79269	0.03787	0.07297	0.09647
V185	0.45395	0.38037	0.06956	0.09612
V186	0.14576	0.42903	0.23821	0.187
V187	0.76043	0.04616	0.09124	0.10217
V188	0.11406	0.25654	0.06078	0.56862
V189	0.63657	0.0727	0.07792	0.21281
V190	0.52941	0.06663	0.30363	0.10033
V191	0.1966	0.23151	0.44617	0.12572
V192	0.26201	0.4215	0.09433	0.22216
V193	0.47836	0.09282	0.2387	0.19012
V194	0.07884	0.74906	0.06182	0.11028
V195	0.07949	0.10149	0.71785	0.10117
V196	0.08998	0.1385	0.07598	0.69554
V197	0.34478	0.11262	0.08734	0.45525
V198	0.10752	0.44558	0.30936	0.13754
V199	0.18844	0.1063	0.18885	0.51642
V200	0.14938	0.48905	0.07047	0.29111
V201	0.12895	0.48242	0.18764	0.201
V202	0.08496	0.10045	0.58765	0.22694
V203	0.1767	0.38957	0.3233	0.11043
V204	0.06676	0.4718	0.06223	0.39921
V205	0.08554	0.1216	0.68432	0.10854
V206	0.10648	0.15042	0.64384	0.09927
V207	0.16224	0.22811	0.10314	0.5065
V208	0.24381	0.12486	0.52526	0.10607
V209	0.2615	0.42006	0.11116	0.20728
V210	0.11555	0.6295	0.12532	0.12962
V211	0.35278	0.0849	0.0922	0.47012
V212	0.41818	0.09772	0.37203	0.11207
V213	0.4974	0.08897	0.15152	0.26212
V214	0.28389	0.20316	0.18096	0.33199
V215	0.26292	0.15623	0.07871	0.50214
V216	0.10574	0.09184	0.08214	0.72028
V217	0.09356	0.4403	0.21553	0.25061
V218	0.13047	0.40699	0.17645	0.28609
V219	0.13316	0.5397	0.06545	0.2617
V220	0.06017	0.67507	0.05941	0.20535
V221	0.63524	0.05587	0.06834	0.24056
V222	0.2784	0.18259	0.31318	0.22583
V223	0.07291	0.19062	0.58117	0.15529
V224	0.78229	0.03803	0.08356	0.09612
V225	0.09262	0.70973	0.10141	0.09624
V226	0.2799	0.13751	0.47711	0.10548
V227	0.62564	0.05223	0.21444	0.10769
V228	0.59953	0.11104	0.12003	0.16939
V229	0.08615	0.10103	0.69681	0.11602
V230	0.09243	0.10575	0.08263	0.71919
V231	0.08299	0.29234	0.14002	0.48464
V232	0.08976	0.55296	0.05336	0.30392
V233	0.44626	0.14007	0.21047	0.2032
V234	0.07822	0.7373	0.07976	0.10473
V235	0.32356	0.11839	0.43686	0.1212
V236	0.10542	0.13609	0.60269	0.1558
V237	0.18271	0.09032	0.09341	0.63356
V238	0.15286	0.47986	0.23808	0.12919
V239	0.11227	0.37828	0.07286	0.43659
V240	0.4023	0.09734	0.36623	0.13413
V241	0.08484	0.09464	0.6708	0.14972
V242	0.14727	0.62564	0.12648	0.10062
V243	0.2375	0.1104	0.49766	0.15444
V244	0.21702	0.08239	0.53779	0.1628
V245	0.46756	0.29323	0.10241	0.1368
V246	0.10958	0.19454	0.58162	0.11426
V247	0.18827	0.09209	0.6268	0.09285
V248	0.09671	0.11195	0.09939	0.69195
V249	0.07062	0.11648	0.66308	0.14982
V250	0.61078	0.05323	0.23463	0.10136
V251	0.75036	0.07719	0.07138	0.10107
V252	0.0581	0.68819	0.16456	0.08914
V253	0.30811	0.13464	0.18182	0.37543
V254	0.05565	0.75117	0.09594	0.09725
V255	0.08514	0.73669	0.05475	0.12342
V256	0.18872	0.23932	0.41012	0.16185
V257	0.34467	0.15563	0.22967	0.27003
V258	0.18755	0.27894	0.34533	0.18818
V259	0.09254	0.29739	0.48378	0.12629
V260	0.06635	0.29253	0.54375	0.09736
V261	0.48493	0.09116	0.21193	0.21197
V262	0.14221	0.12719	0.08037	0.65023
V263	0.06489	0.76854	0.05663	0.10994
V264	0.18671	0.11491	0.35214	0.34623
V265	0.10178	0.09257	0.15979	0.64586
V266	0.51466	0.33095	0.06466	0.08974
V267	0.07027	0.22521	0.25101	0.45351
V268	0.32358	0.09545	0.17057	0.4104
V269	0.06212	0.4841	0.32212	0.13166
V270	0.50761	0.08406	0.24574	0.16258
V271	0.62255	0.10937	0.09119	0.17688
V272	0.09286	0.66971	0.06451	0.17293
V273	0.11589	0.10341	0.09462	0.68609
V274	0.55261	0.05736	0.20611	0.18392
V275	0.07391	0.10235	0.72271	0.10104
V276	0.39725	0.32699	0.06716	0.20861
V277	0.09596	0.24364	0.17223	0.48817
V278	0.10079	0.13518	0.2609	0.50313
V279	0.53563	0.1089	0.1516	0.20386
V280	0.0933	0.09328	0.08245	0.73097
V281	0.42998	0.09318	0.17198	0.30487
V282	0.11229	0.13604	0.61039	0.14128
V283	0.20052	0.49635	0.10369	0.19945
V284	0.07238	0.72996	0.1004	0.09726
V285	0.1227	0.0907	0.69262	0.09397
V286	0.22242	0.4732	0.13819	0.16618
V287	0.1211	0.70331	0.06642	0.10917
V288	0.07657	0.2937	0.34215	0.28758
V289	0.25538	0.24437	0.34771	0.15254
V290	0.6529	0.18001	0.07414	0.09295
V291	0.40125	0.12156	0.37172	0.10547
V292	0.7442	0.04712	0.06649	0.14219
V293	0.27478	0.08468	0.51281	0.12773
V294	0.12709	0.3518	0.05848	0.46263
V295	0.0843	0.22272	0.19203	0.50094
V296	0.19163	0.17299	0.47371	0.16167
V297	0.12976	0.09079	0.11535	0.6641
V298	0.27203	0.15271	0.46998	0.10528
V299	0.11752	0.28695	0.07165	0.52388
V300	0.07831	0.11407	0.22196	0.58566
V301	0.1552	0.1687	0.49331	0.18278
V302	0.5149	0.32238	0.06017	0.10255
V303	0.05707	0.51073	0.31427	0.11793
V304	0.11297	0.10541	0.56121	0.22041
V305	0.15364	0.20692	0.3647	0.27474
V306	0.62737	0.13233	0.10647	0.13383
V307	0.06474	0.76206	0.06869	0.10451
V308	0.2177	0.25409	0.26133	0.26688
V309	0.27834	0.31263	0.07928	0.32974
V310	0.11942	0.31757	0.16384	0.39917
V311	0.41425	0.42755	0.06208	0.09612
V312	0.12292	0.60969	0.15767	0.10973
V313	0.08252	0.1667	0.08059	0.67019
V314	0.07339	0.42867	0.13616	0.36179
V315	0.14134	0.52856	0.08128	0.24882
V316	0.27075	0.1832	0.32712	0.21893
V317	0.11663	0.5803	0.0884	0.21467
V318	0.08616	0.48133	0.06566	0.36686
V319	0.11253	0.1275	0.63805	0.12192
V320	0.12541	0.19329	0.49244	0.18886
V321	0.50697	0.33878	0.06443	0.08981
V322	0.19316	0.31766	0.11211	0.37706
V323	0.11522	0.10449	0.12855	0.65174
V324	0.51395	0.25993	0.11602	0.1101
V325	0.26418	0.54059	0.10009	0.09514
V326	0.059	0.48603	0.12338	0.3316
V327	0.08794	0.19574	0.13819	0.57813
V328	0.10579	0.10551	0.56162	0.22708
V329	0.18604	0.17133	0.18028	0.46235
V330	0.32585	0.08154	0.30105	0.29156
V331	0.29156	0.14632	0.09892	0.46321
V332	0.08442	0.12829	0.18888	0.5984
V333	0.34595	0.13266	0.33734	0.18405
V334	0.30312	0.08401	0.31338	0.29948
V335	0.08376	0.32974	0.39895	0.18755
V336	0.17642	0.58024	0.07155	0.17179
V337	0.24957	0.37132	0.262	0.11712
V338	0.04917	0.79023	0.06327	0.09733
V339	0.15937	0.08783	0.65194	0.10086
V340	0.10725	0.25442	0.40708	0.23125
V341	0.09579	0.11278	0.11019	0.68125
V342	0.23847	0.08069	0.48345	0.19739
V343	0.77404	0.05213	0.07231	0.10151
V344	0.53252	0.17761	0.19795	0.09192
V345	0.0795	0.10111	0.7247	0.09469
V346	0.2205	0.17172	0.25415	0.35363
V347	0.10758	0.09808	0.1544	0.63994
V348	0.09568	0.54715	0.15655	0.20062
V349	0.29176	0.20523	0.32747	0.17554
V350	0.07287	0.66056	0.17692	0.08965
V351	0.08733	0.11491	0.3283	0.46946
V352	0.107	0.10002	0.63646	0.15652
V353	0.68711	0.06848	0.09523	0.14917
V354	0.09066	0.57473	0.21123	0.12339
V355	0.25094	0.13925	0.37721	0.2326
V356	0.10072	0.10556	0.1345	0.65921
V357	0.14222	0.32688	0.24413	0.28677
V358	0.4183	0.15334	0.10384	0.32451
V359	0.44277	0.11469	0.0903	0.35223
