Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V24	0.02725	0.68843	0.02452	0.00335	0.05086	0.00399	0.09004	0.05843	0.03366	0.01946
V25	0.02796	0.14907	0.01849	0.02228	0.00533	0.12202	0.05905	0.00141	0.04969	0.54469
V26	0.02051	0	0.03151	0	0	0.05677	0.07713	0.78587	0	0.02821
V27	0.00085	0.05911	0	0.00567	0.31766	0.00106	0.03965	0.00046	0	0.57555
V28	0.25859	0	0.01009	0.00616	0	0.01744	0.04314	0.01908	0	0.64549
V29	0.00965	0.70766	7e-05	0.00798	0.03445	0.08696	0.02557	0.0145	0	0.11316
V30	0.00623	0.01322	0.09308	0.00331	0.00124	0.32368	0.41039	0.00985	0.10041	0.03859
V31	0.01181	0.40939	0.1702	0.00605	0.08824	0.01792	0.02523	0.24329	0	0.02788
V32	0.53612	0.03791	0	0.0106	0.25773	0.03661	0.05049	0.00378	0.03101	0.03574
V33	0.06491	0.01513	0.15093	0.47051	0.01246	0.00314	0.26009	0.00702	0	0.01581
V34	0.00361	0.06349	0.003	0.00589	0.13443	0.0023	0.02979	0.01209	0	0.74539
V35	0.01041	0.86384	0	0.00572	0.05696	0.00936	0.02154	0.01571	0	0.01646
V36	0.05783	0.01905	0	0	0.01787	0.00682	0.83157	0.03223	0	0.03463
V37	0.00098	0.58369	0	0	0.04957	0	0.30547	0.02596	0	0.03433
V38	0.15435	0.00105	0.0166	0.12966	0.00791	0	0.6522	0.01003	0	0.02819
V39	0.09782	0.00323	0.0248	0.12441	0.04415	0	0.63971	0.02345	0	0.04243
V40	0.13085	0.03366	0.61115	0.04923	0.1174	0.00647	0.01071	0.00925	0.00158	0.02971
V41	0.71821	0.07868	0.01071	0.01569	0	0.00153	0.01939	0.01088	0.10978	0.03513
V42	0	0.6295	0	0.00572	0.28834	0.0013	0.00856	0.00417	0	0.06241
V43	0.16241	0.03456	0.07886	0.06869	0.22163	0.03935	0.28902	0.02784	0.05339	0.02424
V44	0.02919	0	0.54776	0.02681	0.00607	0.02666	0.03215	0.31559	0	0.01577
V45	0.01163	0.00304	0.00686	0.00771	0	0.00058	0.45454	0.00951	0.37325	0.1329
V46	0.18673	0.10274	0.02741	0.18572	0	0.00205	0.01402	0.01211	0	0.46923
V47	0.00562	0	0	0	0	0.00756	0.92152	0.01259	0	0.05272
V48	0.01414	0	0.00816	0.00659	0	0.0024	0.03232	0.00163	0.01412	0.92065
V49	0.24542	0	0	0	0	0.04433	0.05402	0.64803	0	0.0082
V50	0.31924	0.1933	0.01585	0.00197	0.01613	0.39254	0.05549	0.00548	0	0
V51	0.18757	0.01667	0.52568	0.03744	0.079	0.00856	0.02256	0.05777	0.02246	0.04232
V52	0.02691	9e-05	0.1293	0.29864	0.00882	0.0014	0.49428	0.0163	0	0.02425
V53	0.46639	0.00531	0.07194	0.07996	0	0.0074	0.02507	0.10192	0	0.24201
V54	0	0.02742	0.01322	0	0.19912	0.67045	0.08073	0.00907	0	0
V55	0.04207	0.01311	0.04219	0.71384	0.08452	0.01543	0.04384	0.0063	0	0.03871
V56	0.15992	0.02671	0.46924	0.05145	0.08502	0.14495	0.02531	0.00326	0	0.03413
V57	0.03624	0.00818	0.53243	0.23395	0.00633	0.01778	0.0221	0.03467	0.04678	0.06153
V58	0.01616	0.21553	0.06357	0.11542	0.02633	0.47996	0.07681	0.00623	0	0
V59	0.0311	0.06282	0	0	0.00362	0.00621	0.84894	0.01099	0	0.03632
V60	0.82713	0.02579	0	0.01532	0.03625	0.00134	0.01134	0.00572	0.05716	0.01997
V61	0	0	0.04818	0.01438	0.01294	0.81365	0.09482	0.01187	0	0.00416
V62	0.02641	0	0.00388	0.00248	0	0	0.44834	0.01103	0	0.50786
V63	0	0.25263	0.02163	0	0.17866	0.44945	0.06746	0.00454	0	0.02563
V64	0.10159	0	0.26264	0.24231	0	0.02851	0.02662	0.2436	0	0.09473
V65	0.11139	0.01768	0.04281	0.35309	0	0.01834	0.1078	0.24567	0.04061	0.06261
V66	0	0.08777	0	0.00417	0.60688	0.02477	0.04098	0.01904	0	0.21639
V67	0.01987	0.21377	0.42652	0.06813	0.02202	0.04719	0.11076	0.01516	0.01821	0.05836
V68	0.03805	0.00903	0	0	0.02712	0.03181	0.05067	0.43237	0.37403	0.03692
V69	0.04034	0.02469	0.78496	0.07734	0.02528	0.00835	0.01003	0.00343	0.00624	0.01934
V70	0.77886	0.01851	0.06293	0.01725	0	0.02757	0.04592	0.01083	0.03104	0.00708
V71	0.04178	0	0	0	0	0.05582	0.06704	0.78002	0	0.05534
V72	0.26917	0.02697	0.02106	0.22249	0.13832	0.00231	0.01246	0.00875	0	0.29849
V73	0.02088	0.10953	0	0.01232	0.77838	0.01712	0.02125	0.00705	0	0.03348
V74	0.01888	0	0.02479	0.14409	0	0.03407	0.02324	0.00638	0	0.74855
V75	0.03759	0.10564	0.1683	0.49031	0.04041	0.01666	0.00921	0.01365	0.10256	0.01567
V76	0	0.00755	0.02123	0	0.00561	0.8571	0.09571	0.0128	0	0
V77	0.01584	0	0.02619	0.2597	0.00504	0.2803	0.37865	0.00966	0	0.02461
V78	0.00303	0.49489	0.02342	0	0.03851	0.00544	0.32483	0.00167	0	0.10821
V79	0.01992	0.03138	0.04861	0.30971	0.00158	0.33945	0.06158	0.00771	0.11916	0.06091
V80	0.40361	0	0.00373	0.01369	0	0.00054	0.04552	0.00225	0.00621	0.52444
V81	0.00225	0.02543	0.02531	0.12829	0.17733	0.56384	0.06949	0.00805	0	0
V82	0.07432	0.56281	0.01842	0.20992	0.04206	0.02001	0.01026	0.05154	0	0.01066
V83	0.0646	0.05543	0.05495	0.4726	0.04575	0.02075	0.0228	0.25485	0	0.00827
V84	0.02254	0.00891	0.02434	0.01545	0.11633	0.51388	0.28431	0.00946	0	0.00478
V85	0.21349	0	0.37348	0.03643	0	0.0039	0.01469	0.0023	0	0.35572
V86	0.3639	0.01246	0.24521	0.33198	0	0.01301	0.00781	0.00544	0	0.02018
V87	0.01611	0.07133	0.01403	0.03112	0.06799	0.00561	0.02842	0.00877	0.69896	0.05765
V88	0.02825	0.40068	0.04263	0.46519	0.03512	0.00394	0.01154	0.00255	0	0.01011
V89	0.00921	0	0	0.00634	0.00649	0.00325	0.84761	0.09111	0	0.03599
V90	0.01305	0.05758	0.31315	0.02936	0	0.02333	0.01907	0.00051	0	0.54395
V91	0.05082	0.01428	0.76734	0.06757	0.02981	0.00834	0.01083	0.01024	0.0085	0.03229
V92	0.00645	0.00781	0	0	0.00119	0.00792	0.91333	0.01262	0.00971	0.04098
V93	0.01326	0.07265	0.07743	0.0026	0.01521	0.00218	0.40293	0.02935	0.33939	0.045
V94	0.85473	0.0091	0.01108	0.0139	0	0.02622	0.03205	0.03047	0	0.02246
V95	0.00677	0	0	0	0.01796	0.01675	0.65049	0.2782	0	0.02984
V96	0.04937	0.14856	0.30835	0.39053	0.01919	0.02445	0.00881	0.01806	0.0074	0.02528
V97	0.00459	0	0	0	0	0	0.81338	0.01017	0	0.17187
V98	0.00557	0.33613	0.00041	0.04794	0.19141	0.023	0.06443	0.08306	0.0616	0.18643
V99	0.7087	0.01191	0.00253	0.01276	0	0.00091	0.10006	0.0125	0.12292	0.02771
V100	0.25133	0.01951	0.03795	0.19521	0.02242	0.33382	0.06788	0.00722	0.03353	0.03112
V101	0.00132	0	0.00545	0	0	0.06785	0.17803	0.02761	0	0.71974
V102	0.04618	0.23444	0.00174	0	0.09952	0.29601	0.19696	0.0928	0	0.03235
V103	0.16227	0.03595	0.01221	0.02846	0	0.00507	0.02731	0.02114	0.63393	0.07368
V104	0.05292	0.01336	0.79117	0.06401	0.0148	0.00833	0.01055	0.00353	0.02132	0.02001
V105	0.40215	0	0.08754	0.00503	0	0.16149	0.0471	0.29321	0	0.00348
V106	0.01771	0.69891	0.16479	0.01699	0.04268	0.0232	0.00855	0	0	0.02717
V107	0.29991	0.23588	0	0.01447	0.30604	0.01794	0.02217	0.03379	0.05278	0.01702
V108	0.00408	0	0.02623	0.11545	0	0.37199	0.05779	0.02231	0	0.40216
V109	0	0.02896	0.02281	0.00011	0.01532	0.81978	0.10112	0.01189	0	0
V110	0	0.1064	0	0.00352	0.77251	0.00484	0.01614	0.06268	0	0.03392
V111	0.00459	0.00747	0	0	0.10101	0	0.82529	0.0108	0	0.05084
V112	0.00486	0	0	0	0	0	0.68179	0.00841	0.00455	0.30038
V113	0.02904	0	0.01206	0.00731	0	0.08494	0.06302	0.03737	0.42433	0.34192
V114	0.04357	0.03924	0.03089	0.01804	0	0.00622	0.03064	0.02326	0.72345	0.08469
V115	0.0014	0.87129	0.00142	0.00756	0.0557	0.00128	0.02715	0	0.00557	0.02863
V116	0.51865	0.08849	0	0	0	0.02776	0.04426	0.31382	0	0.00702
V117	0.01981	0	0	0	0	0	0.9287	0.01263	0	0.03886
V118	0.01896	0	0.02478	0	0.00265	0.83312	0.10168	0.01882	0	0
V119	0.03201	0.02939	0.05346	0.54198	0.02539	0.22246	0.05953	0.00726	0.02309	0.00544
V120	0.67744	0.01076	0.17174	0.02179	0	0.08076	0.01842	0.00538	0	0.01373
V121	0.04709	0.11056	0.22103	0.01096	0.01539	0.1162	0.3743	0.01818	0	0.08629
V122	0.01429	0.04375	0.15016	0.01162	0.01142	0.08469	0.24855	0.00746	0.36709	0.06098
V123	0.01715	0.02863	0	0	0.47045	0.02763	0.03909	0.39799	0	0.01906
V124	0.74432	0.04841	0	0.00545	0	0.01072	0.0254	0.16143	0	0.00427
V125	0.01211	0.18459	0.08253	0.00963	0.03432	0.16573	0.07201	0.42907	0	0.01002
V126	0	0.15769	0	0.00476	0.74367	0.0042	0.01534	0.04951	0.00191	0.02293
V127	0.02517	0.018	0.54005	0.03191	0.00694	0.00389	0.27988	0.00493	0.04812	0.04111
V128	0.01177	0.20557	0.34332	0.02679	0.32229	0.0516	0.01489	0.00671	0	0.01706
V129	0.04166	0.11793	0.0592	0.27384	0.12226	0.01619	0.01601	0.00485	0.28094	0.06712
V130	0.02828	0	0.45359	0.0171	0.00878	0.03238	0.0378	0.40679	0	0.01527
V131	0.04359	0.43873	0.3449	0.08583	0.0305	0.0117	0.01546	0.00014	0.01292	0.01623
V132	0.12599	0.00198	0	0	0.06659	0.00083	0.69394	0.08074	0	0.02993
V133	0.01942	0.01254	0.00685	0.16083	0.01887	0.16872	0.13558	0.46812	0	0.00907
V134	0.02138	0.05925	0.16647	0.04732	0.22018	0.00055	0.20019	0.00856	0	0.27609
V135	0.01593	0.30428	0.19449	0.0235	0.0303	0.00388	0.04099	0.00348	0.34669	0.03646
V136	0.00746	0.63568	0.00769	0.12424	0.01349	0.00119	0.00821	0	0	0.20205
V137	0.00311	0.01084	0.01599	0	0.03128	0.33975	0.56696	0.01157	0	0.0205
V138	0.01691	0.02264	0.00443	0	0	0	0.59698	0.00715	0	0.3519
V139	0.69798	0.03227	0.005	0.01967	0.05058	0.07785	0.02012	0.00534	0.08127	0.00991
V140	0.06675	0.01112	0.28638	0.46147	0.04827	0.06275	0.02089	0.0049	0	0.03746
V141	0.0595	0.00754	0.04676	0.75126	0.01741	0.0365	0.00706	0.00664	0	0.06733
V142	0.01716	0	0.01933	0.18124	0	0	0.712	0.01049	0	0.05977
V143	0.00281	0.84419	0	0.04766	0.06129	0.00899	0.00649	0	0.01131	0.01725
V144	0.00246	0	0.00603	0	0.00017	0.34054	0.60581	0.02657	0	0.01843
V145	0.07785	0.10647	0.04161	0.49528	0.02699	0.04438	0.02008	0.18055	0	0.00678
V146	0.01673	0	0.41493	0.02317	0	0.02519	0.06885	0.10062	0	0.35052
V147	0.00903	0.03323	0.0063	0.01839	0.14637	0.00437	0.02737	0.03319	0.32176	0.4
V148	0.03788	0.05589	0.01432	0.0118	0	0.0879	0.09952	0.0086	0.63338	0.05069
V149	0.04235	0.01419	0.04087	0.63708	0.01215	0.01267	0.01456	0.12036	0.07674	0.02903
V150	0.07634	0.01209	0.00641	0.0065	0	0.0083	0.03153	0.00638	0	0.85246
V151	0.01054	0	0.02556	0.00528	0	0.06285	0.03075	0.0017	0	0.86332
V152	0.0101	0	0	0	0	0.04744	0.06864	0.67744	0	0.19638
V153	0	0.09338	0	0.00256	0.77424	0.00645	0.01744	0.08449	0	0.02145
V154	0.10645	0.02161	0.51424	0.29253	0.01413	0.02486	0.00917	0.00431	8e-05	0.01262
V155	0.07733	0	0	0	0	0.16532	0.06608	0.55474	0.10521	0.03132
V156	0.12943	0.03286	0.17365	0.01837	0.00203	0.48232	0.0963	0.04216	0.00759	0.0153
V157	9e-05	0.45916	0.01002	0.03729	0.23314	0.20601	0.03158	0.00088	0	0.02183
V158	0.28923	0.5637	0	0.01257	0.07381	0.00187	0.02079	0.02589	0	0.01214
V159	0.03373	0.06516	0.1959	0.04457	0.32356	0.02987	0.0281	0.07428	0	0.20484
V160	0.02147	0.87842	0	0.00769	0.0541	0.00163	0.00617	0	0.00305	0.02747
V161	0.04895	0.00815	0.04886	0.8111	0.02743	0.01781	0.00457	0.00758	0.00274	0.0228
V162	0.00327	0	0.01417	0.00718	0	0.00354	0.02697	0.00281	0	0.94206
V163	0.1362	0.02156	0.68024	0.05214	0.00629	0.02442	0.01343	0.02304	0.00139	0.04131
V164	0.03767	0.01185	0.77379	0.06731	0.01283	0.02524	0.02891	0.00308	0.00726	0.03207
V165	0.01144	0	0.24407	0.02054	0	0.00403	0.02054	0.01165	0	0.68773
V166	0.09418	0.12694	0.03596	0.53842	0.00748	0.01698	0.02935	0.06823	0.01339	0.06907
V167	0.90856	0.01649	0	0.02159	0	0.00141	0.01123	0.00691	0.02748	0.00634
V168	0.08527	0.00775	0.00062	0	0	0.35552	0.08789	0.3612	0.06151	0.04023
V169	0.00652	0	0.02773	0.11985	0	0.16072	0.03703	0.01267	0	0.63547
V170	0.04589	0.02089	0.01675	0.01943	0	0.00639	0.03132	0.01029	0.78672	0.06234
V171	0.01041	0.00296	0.23246	0.06696	0.03354	0.44407	0.11279	0.05352	0.02239	0.02089
V172	0.00544	0.01899	0.00521	0	0.0123	0.15587	0.75257	0.01897	0	0.03064
V173	0.01447	0	0	0	0	0.01277	0.54492	0.00663	0	0.4212
V174	0.02652	0.09819	0.19146	0.34749	0.13111	0.03015	0.0201	0.01631	0	0.13867
V175	0.83484	0.01627	0.0792	0.0205	0	0.00204	0.02901	0.01155	0	0.00659
V176	0.20583	0.00368	0.02045	0	0.00399	0.66554	0.08555	0.00994	0	0.00503
V177	0.70447	0.00414	0.00584	0.08491	0	0.00191	0.01165	0.01406	0	0.17302
V178	0.21313	0.00792	0.01903	0.01937	0.0389	0.54779	0.08269	0.00797	0	0.06319
V179	0.17594	0.07757	0	0.0147	0.68761	9e-04	0.01128	0.00159	0	0.0304
V180	0.53731	0.13778	0.01945	0.26785	0.00464	0.0093	0.01374	0.00449	0	0.00544
V181	0.02303	0.19266	0.55725	0.03835	0.04472	0.01249	0.09848	0.00153	0	0.03148
V182	0.00656	0.0198	0	0.01555	0.40982	0.05739	0.04393	0.40977	0.00417	0.033
V183	0.04549	0.19801	0.03266	0.51775	0.0223	0.01207	0.15492	0.00489	0	0.0119
V184	0.19241	0.00053	0.01759	0.007	0	0.49583	0.07451	0.02874	0	0.18339
V185	0.69558	0.00831	0.01024	0.1584	0	0.00589	0.01366	0.07188	0.01963	0.01641
V186	0.84658	0.0229	0	0.09066	0	0.00168	0.0219	0.0115	0	0.00478
V187	0.77261	0.00965	0.08304	0.02495	0	0.00183	0.01739	0.01039	0.0231	0.05706
V188	0.08406	0.17754	0	0.0594	0.59715	0.00114	0.02536	0.01272	0	0.04264
V189	0.85185	0.01119	0	0.06833	0	0.01357	0.01191	0.01118	0	0.03197
V190	0.0099	0.04651	0.01326	0.01131	0.12452	0.16282	0.04106	0.00781	0.53973	0.04309
V191	0.03313	0.04452	0.05706	0.31845	0.42797	0.00362	0.06133	0.02468	0	0.02923
V192	0.0038	0.03037	0.01733	0.00663	0.08286	0.00918	0.02427	0.01178	0	0.81377
V193	0.12777	0.02563	0.15621	0.27611	0.14335	0.00585	0.17027	0.06496	0	0.02984
V194	0	0	0.01907	0	0.00347	0.70565	0.25266	0.01915	0	0
V195	0.0415	0.04607	0.00279	0	0.08291	0.12872	0.61668	0.04371	0	0.03762
V196	0.78703	0.01991	0.00721	0.1555	0	0.00199	0.00861	0.00631	0	0.01344
V197	0.04412	0	0.00832	0.20742	0.02893	0.03373	0.06714	0.46658	0.12339	0.02036
V198	0	0.06863	0.01149	0.00912	0.58855	0.23987	0.0632	0.00333	0	0.0158
V199	0.02555	0.04851	0.04347	0.01477	0.17842	0.00678	0.16413	0.00141	0	0.51695
V200	0	0.03593	0	0	0.44726	0.11157	0.28967	0.08194	0	0.03364
V201	0.34477	0.06347	0.00188	0.0083	0	0.00104	0.16405	0.01492	0.2994	0.10218
V202	0.03154	0.34227	0.39964	0.05406	0.0251	0.00373	0.09795	0.00742	0.01896	0.01932
V203	0.02707	0.09928	0.3634	0.17396	0.01878	0.0138	0.14398	0.00395	0.10069	0.05509
V204	0.02528	0.24272	0.23557	0.26985	0.03272	0.1004	0.02142	0.06178	0.00014	0.01013
V205	0.07817	0.06656	0.00071	0	0.01179	0.01886	0.70325	0.06312	0.02494	0.0326
V206	0.3384	0.01722	0.49155	0.04125	0.01327	0.00505	0.01801	0.0037	0.00012	0.07143
V207	0.01989	0.16531	0.01777	0.06311	0	0.00158	0.02761	0.00064	0.07401	0.63008
V208	0	0.00054	0.03843	0.04285	0.01396	0.79043	0.09342	0.01205	0	0.00831
V209	0.03773	0.09384	0.06229	0.01262	0.73742	0.00942	0.01223	0.00082	0	0.03362
V210	0.06577	0.06935	0.04168	0.0053	0.62292	0.01551	0.02762	0.10634	0	0.04549
V211	0.02753	0.08674	0.61333	0.0411	0.02205	0.01612	0.09262	0.03827	0.02833	0.0339
V212	0.15942	0.10654	0	0	0.00124	0.02808	0.05462	0.40755	0.21758	0.02496
V213	0.12711	0.01399	0.01652	0.00699	0.14581	0.56706	0.08926	0.01384	0	0.01941
V214	7e-05	0.03389	0	0	0.25381	0.0308	0.53925	0.00628	0	0.1359
V215	0.00587	0	0	0	0	0.00801	0.93395	0.01305	0	0.03913
V216	9e-05	0.6971	0	0.00675	0.2402	0.00173	0.0149	0.01018	0	0.02905
V217	0.02638	0.23018	0.03383	0.06844	0.17452	0.24278	0.04312	0.04063	0	0.14012
V218	0.0322	0	0.0159	0	0.00058	0.58442	0.29228	0.01041	0	0.06421
V219	0.01823	0	0	0.03281	0	0.05244	0.15236	0.72941	0	0.01475
V220	0.03496	0.02291	0.03525	0.45993	0.0093	0.0102	0.019	0.08581	0.29619	0.02646
V221	0.19362	0.12147	0.29701	0.02779	0	0.00722	0.05149	0.07545	0.07633	0.14962
V222	0.04045	0.00858	0.66462	0.04723	0.01251	0.18267	0.02839	0.00394	0	0.01161
V223	0.03043	0.00939	0.68918	0.04844	0.02148	0.08571	0.09472	0.00354	0	0.01709
V224	0.03273	0.01867	0.62943	0.09866	0.01234	0.02092	0.01732	0.07604	0.0739	0.01998
V225	0.03679	0	0.31454	0.33129	0.00796	0.03888	0.02449	0.22129	0	0.02477
V226	0.01182	0.76011	0	0.00029	0.06392	0.00872	0.02158	0.11751	0	0.01605
V227	0.02686	0.03492	0.59448	0.05399	0.24583	0.00632	0.01049	0.00239	0.00474	0.01999
V228	0.02902	0.66888	0.04644	0.00998	0.04656	0.00876	0.02334	0.11991	0.01862	0.02849
V229	0.68626	0.01221	0	0.00756	0	0.21945	0.05336	0.02117	0	0
V230	0.01811	0	0.02472	0.28511	0	0.00903	0.14202	0.00319	0	0.51783
V231	0.0422	0.37305	0.00918	0.02516	0.0144	0.13751	0.03186	0.01277	0.30772	0.04615
V232	0.0284	0.42171	0.36875	0.02598	0.03538	0.01507	0.01319	0.06419	0	0.02732
V233	0.00037	0.08134	0	0.03827	0.695	0.01137	0.01573	0.00186	0.11274	0.04332
V234	0.01852	0.01392	0	0	0.24065	0.02296	0.31127	0.35704	0	0.03564
V235	0.03968	0.00714	0.39916	0.01224	0.00504	0.03135	0.05519	0.40723	0	0.04297
V236	0.0185	0.01421	0.21749	0.23864	0.02104	0.41969	0.06199	0.00746	0	0.00097
V237	0.04817	0.04512	0.34673	0.1524	0.3066	0.0405	0.01476	0.03017	0	0.01557
V238	0.02326	0.04159	0.32226	0.00653	0.03695	0.03419	0.04955	0.45691	0	0.02876
V239	0.05257	0.18469	0.0329	0.44724	0.03159	0.02841	0.05182	0.0029	0	0.16788
V240	0.07816	0	0.01001	0	0.00095	0.25499	0.58748	0.01025	0	0.05816
V241	0.28158	0.0093	0.03585	0.5558	0.02137	0.04119	0.00979	0.02769	0	0.01743
V242	0.0464	0.0189	0.03533	0.08573	0	0.02334	0.02927	0.00924	0.69734	0.05443
V243	0.03567	0.00189	0.02242	0.1585	0	0.10837	0.10894	0.00645	0.33743	0.22033
V244	0.0457	0	0.32533	0.01559	0.00479	0.00278	0.53237	0.04392	0	0.02952
V245	0.17227	0.14867	0.15442	0.00614	0.00721	0.42181	0.06651	0.02297	0	0
V246	0.004	0.23742	0	0	0.02293	0	0.69122	0.00808	0.00177	0.03457
V247	0.03877	0.03437	0.78571	0.06292	0.0144	0.00818	0.01029	0.0031	0.0095	0.03277
V248	0.56966	0.06923	0.01219	0.00153	0.0077	0.02176	0.17659	0.13034	0	0.01101
V249	0.03864	0.02076	0.62248	0.04596	0.07063	0.00635	0.0128	0.00215	0.00573	0.17449
V250	0.03097	0.04861	0.02271	0.25779	0.02555	0.31117	0.07332	0.20079	0	0.02909
V251	0.63135	0.18136	0	0.0303	0.06286	0.0034	0.0121	0.04683	0.01329	0.01851
V252	0.06749	0.54619	0.00606	0.03275	0.02691	0.21921	0.04224	0.04231	0	0.01685
V253	0.02237	0.01281	0.39936	0.04263	0.00516	0.12191	0.04246	0.0057	0.31672	0.03088
V254	0	0.09258	0	0.04379	0.7319	0.00881	0.01316	0.00053	0	0.10923
V255	0	0.10014	0	0.00511	0.84185	0.00157	0.02057	0.00796	0	0.0228
V256	0.04573	0.01839	0.04703	0.77686	0.01682	0.05921	0.00852	0.00722	0	0.02021
V257	0.44048	0.01015	0.32095	0.04952	0	0.13088	0.03703	0.00488	0	0.00611
V258	0	0.07868	0	0.01049	0.68671	0.00062	0.02854	0.00039	0	0.19457
V259	0.10072	0	0	0.07682	0.17726	0.03454	0.07969	0.50426	0	0.02671
V260	0.01167	0.23123	0	0	0.01841	0.04441	0.05254	0.62691	0	0.01483
V261	0.24626	0.02193	0.00383	0	0	0.26628	0.41252	0.00898	0	0.0402
V262	0	0.46924	0.07984	0.00906	0.02933	0.30576	0.04336	0.01315	0	0.05027
V263	0.44305	0.41443	0	0.0082	0.01877	0.00564	0.04958	0.00102	0	0.05931
V264	0.04291	0.0335	0.02674	0.50442	0.30581	0.02233	0.03445	0.00427	0	0.02556
V265	0.03883	0.33365	0.01914	0.23117	0	0.02426	0.17172	0.00209	0	0.17914
V266	0.01678	0.75434	0.08265	0.01197	0.05043	0.00267	0.01555	0.01686	0.03055	0.0182
V267	0.00267	0.17299	0.01168	0.01865	0	0.01269	0.02095	0	0	0.76037
V268	0.00574	0.35843	0.00554	0.10948	0.4292	0.0017	0.02527	0.01278	0.00792	0.04394
V269	0.07753	0.00942	0.2498	0.59268	0.02694	0.00764	0.00565	0.01451	0.00585	0.00997
V270	0.01896	0.09739	0	0.00599	0.82132	0.00138	0.01259	0.00766	0	0.03471
V271	0.06237	0.0389	0.22478	0.02531	0.05714	0.01846	0.07694	0.00625	0.44746	0.0424
V272	0.0217	0.22689	0.06302	0.00584	0.00104	0.1954	0.07896	0.16935	0.09047	0.14732
V273	0.00481	0.00581	0.03918	0.16506	0.0775	0.62463	0.07364	0.00937	0	0
V274	0.07678	0	0.0594	0.01955	0	0.13854	0.03818	0.03372	0	0.63383
V275	0	0.16401	0	0.00491	0.48875	0.05222	0.01992	0.00539	0	0.2648
V276	0.03851	0.13638	0.02656	0.36406	0.04664	0.00213	0.17952	0.0196	0.04091	0.1457
V277	0.04237	0.26295	0.37891	0.24565	0.03551	0.00565	0.00662	0.00872	0	0.01361
V278	0.11278	0.00425	0.03384	0.00842	0	0.00158	0.02707	0.00115	0	0.81091
V279	0.02649	0.18619	0.01203	0.22594	0.24436	0.00869	0.27184	0.00411	0	0.02035
V280	0.11083	0.01894	0.01496	0.04187	0.13799	0.23259	0.34559	0.07089	0	0.02633
V281	0	0.03896	0.03509	0	0	0.66512	0.09991	0.01477	0	0.14615
V282	0.04816	0.01832	0.04778	0.79176	0.0168	0.00829	0.0054	0.0335	0.00681	0.02318
V283	0.09637	0.05726	0.01645	0.06847	0.53443	0.05171	0.02028	0.02591	0.1061	0.02301
V284	0.00792	0	0.15096	0.01488	0	0.00298	0.02827	0.00589	0	0.78909
V285	0.01627	0.12242	0.0035	0	0	0.01368	0.09793	0.21578	0	0.53043
V286	0.02056	0	0.0606	0.03184	0	0.37258	0.06535	0.00437	0	0.44472
V287	0.02382	0	0.00022	0	0	0.01154	0.45322	0.00505	0	0.50614
V288	0.02379	0.00684	0.01816	0	0.00651	0.32861	0.08895	0.52191	0	0.00523
V289	0.02272	0.21415	0.55646	0.04133	0.07482	0.00572	0.01005	0.00707	6e-04	0.06708
