mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V369	0.05599	0.55307	0.26642	0.1148	0.00973
V370	0.03191	0.19053	0.15149	0.36557	0.2605
V371	0.08316	0.75994	0.09853	0.04784	0.01054
V372	0.50413	0.15885	0.15998	0.14484	0.0322
V373	0.12337	0.55437	0.17044	0.13425	0.01758
V374	0.08697	0.15603	0.34779	0.39214	0.01707
V375	0.22484	0.18369	0.48661	0.095	0.00986
V376	0.0216	0.14247	0.39152	0.05694	0.38746
V377	0.09232	0.44476	0.23456	0.20967	0.01869
V378	0.13446	0.48769	0.20995	0.04379	0.12411
V379	0.0377	0.08982	0.14512	0.12333	0.60403
V380	0.02546	0.1212	0.19093	0.4763	0.18611
V381	0.14948	0.10788	0.04047	0.07277	0.62941
V382	0.36318	0.06549	0.03368	0.31538	0.22227
V383	0.03719	0.10305	0.26669	0.57066	0.02241
V384	0.24181	0.12528	0.17901	0.39689	0.05702
V385	0.0956	0.14311	0.04225	0.07305	0.64598
V386	0.5314	0.08776	0.03404	0.32337	0.02343
V387	0.23774	0.06949	0.03307	0.61247	0.04724
V388	0.07696	0.70867	0.08407	0.11186	0.01844
V389	0.14009	0.65811	0.06278	0.07904	0.05997
V390	0.16431	0.05167	0.03284	0.64681	0.10437
V391	0.58692	0.19536	0.03106	0.12153	0.06513
V392	0.74357	0.12538	0.04118	0.06822	0.02164
V393	0.0948	0.09842	0.16861	0.49782	0.14035
V394	0.5716	0.09877	0.05488	0.19026	0.0845
V395	0.01233	0.12257	0.34705	0.49236	0.02569
V396	0.40567	0.17629	0.36272	0.03937	0.01595
V397	0.54571	0.1889	0.06532	0.15347	0.0466
V398	0.06468	0.07796	0.18415	0.58972	0.0835
V399	0.0518	0.07839	0.03093	0.30447	0.53441
V400	0.15938	0.46072	0.18911	0.17815	0.01263
V401	0.23573	0.18441	0.50742	0.06332	0.00911
V402	0.28347	0.17372	0.38702	0.09526	0.06054
V403	0.15013	0.1222	0.03088	0.18167	0.51513
V404	0.01285	0.1721	0.4314	0.33924	0.04441
V405	0.3027	0.26458	0.1027	0.24108	0.08894
V406	0.02395	0.23013	0.69849	0.03086	0.01657
V407	0.68995	0.13123	0.06537	0.0939	0.01956
V408	0.04819	0.3443	0.04338	0.28819	0.27593
V409	0.1056	0.06222	0.09006	0.6397	0.10241
V410	0.11425	0.21898	0.31886	0.08032	0.26759
V411	0.02791	0.07136	0.03743	0.09652	0.76678
V412	0.03464	0.1966	0.1649	0.07709	0.52679
V413	0.03562	0.26401	0.17988	0.36576	0.15473
V414	0.05154	0.11377	0.02909	0.48066	0.32494
V415	0.16517	0.06738	0.04015	0.07518	0.65212
V416	0.11069	0.13338	0.05561	0.18949	0.51082
V417	0.01656	0.19535	0.61218	0.12913	0.04679
V418	0.47688	0.36098	0.05865	0.06445	0.03904
V419	0.23035	0.08836	0.05243	0.16642	0.46244
V420	0.21149	0.08982	0.13533	0.09724	0.46612
V421	0.02034	0.09506	0.16428	0.09953	0.62078
V422	0.02646	0.06004	0.07654	0.6875	0.14946
V423	0.23892	0.24431	0.28185	0.20419	0.03074
V424	0.01316	0.16311	0.45299	0.04634	0.3244
V425	0.31691	0.35202	0.03514	0.063	0.23294
V426	0.21519	0.1915	0.05215	0.45791	0.08325
V427	0.2026	0.54592	0.19272	0.04277	0.01599
V428	0.10832	0.5601	0.11889	0.13181	0.08088
V429	0.14179	0.66631	0.04615	0.11251	0.03325
V430	0.03636	0.14935	0.3844	0.19066	0.23923
V431	0.11225	0.35209	0.22173	0.26127	0.05267
V432	0.25876	0.13474	0.14782	0.33948	0.1192
V433	0.15511	0.16281	0.44135	0.21221	0.02853
V434	0.2028	0.32169	0.35693	0.05114	0.06744
V435	0.41045	0.17822	0.32446	0.06985	0.01702
V436	0.07606	0.52307	0.14553	0.0931	0.16225
V437	0.18214	0.08652	0.0608	0.20901	0.46153
V438	0.12696	0.30662	0.21905	0.28723	0.06014
V439	0.49199	0.08337	0.076	0.31558	0.03306
V440	0.03342	0.37747	0.5006	0.04708	0.04142
V441	0.04646	0.4862	0.38939	0.06423	0.01371
V442	0.08757	0.78675	0.0641	0.05008	0.0115
V443	0.73835	0.10124	0.03932	0.09906	0.02203
V444	0.15328	0.38043	0.06706	0.35414	0.04508
V445	0.0752	0.36018	0.07609	0.45465	0.03388
V446	0.10629	0.09429	0.12522	0.53879	0.13541
V447	0.07435	0.05494	0.04365	0.46745	0.35961
V448	0.16373	0.07617	0.05547	0.08714	0.61748
V449	0.00967	0.23139	0.72091	0.03161	0.00642
V450	0.17935	0.17707	0.2566	0.15643	0.23055
V451	0.24419	0.21399	0.0935	0.34812	0.1002
V452	0.02291	0.07855	0.17736	0.6622	0.05899
V453	0.03074	0.05662	0.02916	0.48298	0.4005
V454	0.01742	0.18989	0.57359	0.05586	0.16323
V455	0.06745	0.27643	0.29171	0.08213	0.28229
V456	0.73762	0.10553	0.03278	0.08059	0.04349
V457	0.54718	0.23516	0.06762	0.10446	0.04557
V458	0.03454	0.37796	0.4689	0.08191	0.0367
V459	0.13029	0.10868	0.08393	0.4783	0.1988
V460	0.5136	0.15239	0.20267	0.10095	0.03039
V461	0.17136	0.3253	0.26011	0.05796	0.18527
V462	0.05893	0.10897	0.0444	0.51266	0.27505
V463	0.19393	0.09525	0.04144	0.63529	0.03409
V464	0.13298	0.28332	0.52602	0.04515	0.01253
V465	0.05683	0.14371	0.05135	0.09042	0.65769
V466	0.04441	0.05872	0.03409	0.16738	0.6954
V467	0.06714	0.23708	0.05517	0.54596	0.09465
V468	0.46654	0.31069	0.13961	0.04689	0.03627
V469	0.03412	0.31385	0.09424	0.30095	0.25685
V470	0.65461	0.13739	0.05755	0.12554	0.02491
V471	0.34671	0.28729	0.06293	0.17924	0.12382
V472	0.02574	0.10043	0.08035	0.07856	0.71493
V473	0.0402	0.25157	0.25714	0.31003	0.14107
V474	0.2552	0.16578	0.09073	0.43473	0.05357
V475	0.1295	0.19089	0.49757	0.06145	0.1206
V476	0.14225	0.09509	0.12341	0.56912	0.07014
V477	0.07875	0.7947	0.06482	0.05027	0.01147
V478	0.17486	0.07417	0.03988	0.07423	0.63687
V479	0.65358	0.139	0.06443	0.11848	0.02451
V480	0.1468	0.55823	0.10031	0.15549	0.03917
V481	0.22593	0.3441	0.09871	0.21253	0.11873
V482	0.12329	0.58293	0.23133	0.04116	0.02129
V483	0.30161	0.45757	0.03785	0.14887	0.05411
V484	0.20764	0.44999	0.1534	0.16368	0.02529
V485	0.51613	0.15992	0.13739	0.15366	0.0329
V486	0.06939	0.17865	0.3042	0.05173	0.39603
V487	0.11546	0.21474	0.37393	0.27644	0.01943
V488	0.35888	0.11529	0.02731	0.35481	0.14373
V489	0.01888	0.30889	0.56228	0.09142	0.01854
V490	0.01666	0.19056	0.59428	0.1832	0.0153
