CD56NK	CD4MemoryT	CD19B	CD14
V143	0.51251	0.18428	0.0707	0.23251
V144	0.20009	0.09638	0.1794	0.52413
V145	0.00124	0.72257	0.27124	0.00495
V146	0.05977	0.00111	0.02492	0.9142
V147	0.94401	0.00801	0.01705	0.03092
V148	0.15422	0.03256	0.6051	0.20812
V149	0.33017	0.42674	0.2395	0.0036
V150	0.10932	0.16979	0.64361	0.07728
V151	0.27462	0.55382	0.03701	0.13455
V152	0.29917	0.35918	0.24502	0.09663
V153	0.14749	0.7038	0.02065	0.12806
V154	0.30774	0.36872	0.29705	0.02649
V155	0.54521	0.08307	0.28711	0.08461
V156	0.04032	0.08135	0.74945	0.12888
V157	0.36272	0.09381	0.3285	0.21497
V158	0.01779	0	0.01885	0.96336
V159	0.9255	0.03515	1e-04	0.03925
V160	0.72987	0	0.06168	0.20845
V161	0.23549	0	0.02787	0.73664
V162	0.08376	0.23035	0.09017	0.59572
V163	0.13108	0.41465	0.19746	0.25681
V164	0.41585	0.22555	0.11564	0.24295
V165	0.01279	0.20712	0	0.78009
V166	0.01327	0.05841	0.07016	0.85816
V167	0.37932	0	0.00542	0.61526
V168	0.36734	0.48777	0.08834	0.05655
V169	0.21585	0.02493	0.0365	0.72272
V170	0.12539	0.00428	0.53769	0.33263
V171	0.1613	0.17042	0.63199	0.03629
V172	0.74838	0	0.24812	0.0035
V173	0.0347	0.09822	0.03959	0.82748
V174	0.0224	0.11272	0.07953	0.78535
V175	0.07548	0.00063	0.80046	0.12342
V176	0.01108	0.7808	0.20315	0.00498
V177	0.01357	0.97066	0	0.01577
V178	0.01101	0.73228	0.00462	0.25209
V179	0.18712	0	0.38984	0.42304
V180	0.03842	0.86983	0.09175	0
V181	0.19935	0.07486	0.57001	0.15577
V182	0.35688	0.11385	0.47739	0.05188
V183	0.2422	0.74697	0.00593	0.00491
V184	0.99277	0	0.00723	0
V185	0.65598	0.32856	0.01177	0.00369
V186	0.15691	0.40457	0.30379	0.13472
V187	0.96804	0.0018	0.026	0.00415
V188	0.07146	0.17658	0	0.75196
V189	0.84981	0.0068	0.0162	0.1272
V190	0.69572	0.00172	0.29912	0.00344
V191	0.22846	0.13972	0.59663	0.03519
V192	0.38193	0.38006	0.05483	0.18318
V193	0.65397	0.01077	0.22907	0.10619
V194	0.05245	0.9178	0.00603	0.02372
V195	0.00965	0.00939	0.97314	0.00782
V196	0.01534	0.04068	0.00859	0.93539
V197	0.45859	0.02208	0.02439	0.49494
V198	0.08475	0.42961	0.42653	0.05911
V199	0.19098	0.00704	0.17947	0.6225
V200	0.172	0.4944	0.01885	0.31475
V201	0.13238	0.48333	0.223	0.16129
V202	0.01757	0.00427	0.80061	0.17755
V203	0.20989	0.34392	0.42785	0.01833
V204	0.01102	0.47152	0.00436	0.51311
V205	0.01927	0.02613	0.941	0.0136
V206	0.05588	0.0519	0.8867	0.00552
V207	0.15993	0.133	0.05688	0.65018
V208	0.2898	0.03044	0.66954	0.01023
V209	0.38234	0.38085	0.0762	0.1606
V210	0.12127	0.71901	0.10809	0.05162
V211	0.46015	0.0028	0.03238	0.50467
V212	0.55764	0.01453	0.41202	0.01581
V213	0.68478	0.01031	0.10807	0.19684
V214	0.38965	0.09965	0.17395	0.33675
V215	0.33177	0.05665	0.01769	0.5939
V216	0.03913	0	0.01782	0.94305
V217	0.05807	0.42084	0.27338	0.2477
V218	0.12964	0.37175	0.19492	0.30369
V219	0.14605	0.57278	0.01211	0.26906
V220	0.0112	0.80277	0.00487	0.18116
V221	0.8354	0	0.0044	0.1602
V222	0.37134	0.07801	0.38074	0.16991
V223	0.00739	0.08574	0.82858	0.07829
V224	0.97889	0	0.02111	0
V225	0.07953	0.84978	0.06566	0.00502
V226	0.35206	0.04276	0.59531	0.00988
V227	0.81238	0	0.17878	0.00884
V228	0.82695	0.03237	0.06281	0.07787
V229	0.01912	0.00689	0.95117	0.02283
V230	0.01609	0.00861	0.01807	0.95724
V231	0.02082	0.21234	0.12398	0.64286
V232	0.06189	0.59472	0	0.34339
V233	0.63071	0.04491	0.1973	0.12707
V234	0.05232	0.90062	0.03328	0.01378
V235	0.42522	0.02731	0.52319	0.02428
V236	0.0535	0.03273	0.83753	0.07625
V237	0.17688	0	0.02945	0.79367
V238	0.17158	0.48044	0.29989	0.04809
V239	0.08542	0.33207	0.01883	0.56367
V240	0.53734	0.01343	0.41007	0.03916
V241	0.01815	0.00226	0.9105	0.06908
V242	0.17601	0.70444	0.10778	0.01178
V243	0.27829	0.01613	0.63575	0.06984
V244	0.23325	0	0.68784	0.07892
V245	0.68714	0.21266	0.05032	0.04988
V246	0.06681	0.09613	0.81763	0.01943
V247	0.18814	0.00705	0.80438	0.00043
V248	0.02516	0.0122	0.04314	0.9195
V249	0.00035	0.01646	0.91324	0.06994
V250	0.7925	0	0.20412	0.00338
V251	0.96715	0.02239	0.00624	0.00423
V252	0.01255	0.80629	0.18116	0
V253	0.4136	0.03333	0.16625	0.38681
V254	0.01263	0.9247	0.057	0.00567
V255	0.06389	0.89125	0	0.04486
V256	0.21719	0.14486	0.55407	0.08389
V257	0.48323	0.05251	0.23883	0.22543
V258	0.21994	0.1909	0.46239	0.12677
V259	0.04203	0.22506	0.69467	0.03824
V260	5e-04	0.22619	0.76813	0.00519
V261	0.66585	0.01028	0.19103	0.13284
V262	0.1073	0.02884	0.01369	0.85016
V263	0.02561	0.94923	0	0.02516
V264	0.19102	0.01289	0.44203	0.35406
V265	0.03393	0	0.13409	0.83198
V266	0.72225	0.27177	0.00598	0
V267	0.00071	0.12091	0.30782	0.57057
V268	0.4248	0.00616	0.14112	0.42792
V269	0.00864	0.4887	0.45265	0.05
V270	0.68913	0.00711	0.23378	0.06998
V271	0.85068	0.03289	0.02961	0.08682
V272	0.07605	0.79053	0.01268	0.12073
V273	0.0587	0.00514	0.03385	0.90231
V274	0.73403	0	0.17288	0.09309
V275	0.00058	0.01092	0.98014	0.00836
V276	0.58973	0.25308	0.0105	0.14669
V277	0.04375	0.14613	0.17376	0.63636
V278	0.04158	0.0262	0.30512	0.6271
V279	0.74357	0.02586	0.10789	0.12268
V280	0.01779	0	0.01885	0.96336
V281	0.59362	0.00979	0.13669	0.25989
V282	0.0646	0.03314	0.84517	0.05709
V283	0.27456	0.50031	0.06876	0.15636
V284	0.0377	0.89036	0.06665	0.00529
V285	0.08219	0.00459	0.91181	0.00141
V286	0.31505	0.46343	0.12345	0.09806
V287	0.13458	0.83028	0.01322	0.02193
V288	0.01918	0.20609	0.47861	0.29612
V289	0.33844	0.14816	0.44166	0.07174
V290	0.8703	0.11732	0.01238	0
V291	0.53771	0.03292	0.42009	0.00929
V292	0.95255	0.00056	0.00024	0.04665
V293	0.33237	0.00299	0.63128	0.03336
V294	0.11091	0.29708	0	0.59201
V295	0.02051	0.11999	0.20634	0.65316
V296	0.21099	0.07016	0.6364	0.08244
V297	0.08093	0	0.06696	0.85211
V298	0.3443	0.05593	0.58984	0.00993
V299	0.08458	0.21153	0.01197	0.69191
V300	0.00185	0.01112	0.23669	0.75033
V301	0.14274	0.06243	0.67963	0.11519
V302	0.72999	0.25957	0	0.01044
V303	0.00088	0.53077	0.43793	0.03042
V304	0.06311	0.00778	0.76415	0.16495
V305	0.14566	0.10082	0.4939	0.25963
V306	0.86184	0.05294	0.04703	0.03818
V307	0.02551	0.94518	0.01471	0.0146
V308	0.27499	0.15602	0.32075	0.24823
V309	0.39683	0.23335	0.02501	0.34481
V310	0.09858	0.24072	0.1666	0.4941
V311	0.60385	0.38679	0.00541	0.00395
V312	0.13246	0.68178	0.16549	0.02027
V313	0.00518	0.07285	0.01527	0.90671
V314	0.02173	0.40311	0.13014	0.44502
V315	0.16056	0.55599	0.03756	0.24589
V316	0.3576	0.07849	0.4037	0.16022
V317	0.11997	0.64255	0.04892	0.18855
V318	0.04633	0.48678	0.01176	0.45513
V319	0.06555	0.02805	0.87715	0.02925
V320	0.09196	0.08751	0.69315	0.12738
V321	0.71236	0.28165	0.00598	0
V322	0.23638	0.24303	0.0765	0.44409
V323	0.05786	0.00386	0.08678	0.85151
V324	0.73715	0.17872	0.06813	0.016
V325	0.38373	0.55448	0.05785	0.00394
V326	0.00072	0.49397	0.10654	0.39876
V327	0.02221	0.09618	0.10968	0.77192
V328	0.05189	0.00776	0.76446	0.17589
V329	0.19766	0.06359	0.17658	0.56217
V330	0.42209	0	0.33002	0.24789
V331	0.38294	0.04718	0.04207	0.5278
V332	0.01127	0.02197	0.1886	0.77816
V333	0.47261	0.03482	0.3885	0.10407
V334	0.38649	0	0.35312	0.26039
V335	0.03133	0.25936	0.57552	0.13379
V336	0.23351	0.63279	0.02008	0.11362
V337	0.34318	0.3164	0.31449	0.02593
V338	0.00232	0.98391	0.00714	0.00663
V339	0.13965	0.00246	0.85223	0.00566
V340	0.06813	0.15622	0.57701	0.19864
V341	0.02429	0.01133	0.06055	0.90383
V342	0.27208	0	0.60318	0.12474
V343	0.9836	0.00559	0.00635	0.00447
V344	0.729	0.09693	0.17407	0
V345	0.01079	0.01211	0.97514	0.00196
V346	0.26521	0.06229	0.29777	0.37474
V347	0.04607	7e-05	0.12386	0.83
V348	0.07524	0.59288	0.16735	0.16453
V349	0.39786	0.10163	0.40169	0.09882
V350	0.03677	0.76111	0.20212	0
V351	0.01942	0.00991	0.40833	0.56234
V352	0.05264	0.00527	0.86611	0.07598
V353	0.91022	0.007	0.02987	0.05292
V354	0.06168	0.63682	0.26088	0.04063
V355	0.31205	0.03628	0.47232	0.17934
V356	0.03477	0.00432	0.09799	0.86292
V357	0.13945	0.25111	0.31294	0.29649
V358	0.59497	0.05746	0.04859	0.29897
V359	0.61356	0.02613	0.03067	0.32964
V360	0.63329	0.33752	0.01919	0.01
V361	0.00077	0.38331	0.61106	0.00487
V362	0.00233	0.97557	0.01565	0.00645
V363	0.19772	0.06528	0.49395	0.24305
V364	0.17922	0.02802	0.70066	0.0921
V365	0.28429	0.00853	0.01172	0.69546
V366	0.1044	0.62326	0.09538	0.17696
V367	0.62401	0.08621	0.00416	0.28562
V368	0.12022	0.67959	0.09455	0.10564
V369	0.02034	0.33118	0.64387	0.00462
V370	0.34853	0.1968	0.42925	0.02541
V371	0.24529	0.65493	0.02934	0.07044
V372	0.17969	0.02397	0.12157	0.67477
V373	0.09293	0.08354	0.50619	0.31734
V374	0.80141	0.002	0.19659	0
V375	0.04408	0.0151	0.14519	0.79563
V376	0.03434	0.01065	0.098	0.85702
V377	0.80424	0	0.00984	0.18592
V378	0.00883	0.01007	0.41915	0.56195
V379	0.38033	0.1347	0.0104	0.47456
V380	0.16822	0.03754	0.20638	0.58786
V381	0.76383	0.00288	0.08783	0.14546
V382	0.09298	0.01141	0.88991	0.00571
V383	0.85399	0	0.04574	0.10027
V384	0.60557	0.03871	0.13082	0.2249
V385	0.8817	0.00339	0.07019	0.04472
V386	0.3239	0.00233	0.1434	0.53038
V387	0.64886	0.08778	0.18945	0.07391
V388	0.44492	0.24259	0.15791	0.15459
V389	0.4991	0.42535	0.01135	0.06421
V390	0.34206	0.1825	0.47193	0.00351
V391	0.45779	0.06074	0.0166	0.46487
V392	0.48745	0.14808	0.17327	0.1912
V393	0.32876	0.15622	0.37101	0.144
V394	0.10872	0.16148	0.12146	0.60834
V395	0.27018	0.30726	0.22426	0.1983
V396	0.01282	0.95632	0.00617	0.02469
V397	0.8255	0.0462	0.09834	0.02996
V398	0.49941	0.08128	0.09783	0.32148
V399	0.24766	0.47024	0.17111	0.11099
V400	0.00096	0.51608	0.0718	0.41116
V401	0.04077	0.09909	0.78272	0.07741
V402	0.84289	0.1225	0.03461	0
V403	0.02417	0.00518	0.07053	0.90012
V404	0.10781	0.13172	0.66349	0.09697
V405	0.2404	0.01206	0.16853	0.57901
V406	0.71281	0.17614	0.01733	0.09372
V407	0.00232	0.98391	0.00714	0.00663
V408	0.10935	0.17327	0.43822	0.27915
V409	0.00767	0.00217	0.01906	0.9711
V410	0.12191	0.8246	0.03184	0.02164
V411	0.46086	0	0	0.53914
V412	0.18123	0.03702	0.51956	0.26219
V413	0.07281	0.40833	0.20948	0.30938
V414	0.04383	0.43243	0.38553	0.13821
V415	0.48016	0.01063	0.23037	0.27884
V416	0.01008	0.04601	0.94249	0.00142
V417	0.46145	0.52874	0.00561	0.0042
V418	0.08126	0.06037	0.1456	0.71276
V419	0.01735	0	0.02715	0.9555
V420	0.00163	0.87409	0.01295	0.11133
V421	0.17672	0.01583	0.69641	0.11105
V422	0.04954	0.0321	0.00813	0.91023
V423	0.09125	0.00559	0.88262	0.02053
V424	0.00028	0.02295	0.64461	0.33216
V425	0.06847	0.17001	0.6513	0.11022
V426	0.103	0.0185	0.81351	0.06498
V427	0.08598	0.31707	0.21843	0.37852
V428	0.12092	0.72266	0.06178	0.09463
V429	0.01627	0	0.0363	0.94743
V430	0.8091	0.11017	0.01685	0.06388
V431	0.20234	0.00789	0.46042	0.32935
V432	0.11924	0.05403	0.0484	0.77832
V433	0.07531	0.67742	0	0.24727
V434	0.36867	0.04103	0.05244	0.53786
V435	0.53923	0.00235	0.11926	0.33915
V436	0.40615	0.00229	0.11456	0.47701
V437	0.26363	0.16626	0.00393	0.56618
V438	0.67004	0.10088	0.03098	0.19811
V439	0.03666	0.06079	0.00754	0.89501
V440	0.51632	0.01587	0.0313	0.43651
V441	0.07843	0.07903	0.63678	0.20576
V442	0.37884	0.25841	0.14992	0.21283
V443	0.76869	0	0.08697	0.14434
V444	0.01079	0.01211	0.97514	0.00196
V445	0.64774	0.00472	0.32478	0.02276
V446	0.04826	0.80153	0.06366	0.08655
V447	0.68208	0.05098	0.17655	0.0904
V448	0.02156	0.03397	0.1994	0.74507
V449	0.60437	0.01665	0.28897	0.09001
V450	0.19014	0.79481	0.01505	0
V451	0.95556	0.02689	0.00034	0.0172
V452	0.03643	0.00085	0.06967	0.89305
V453	0.85212	0.03861	0.06341	0.04586
V454	0.00199	0.92753	0.05612	0.01436
V455	0.64069	0.01218	0.29247	0.05466
V456	0.37036	0.07008	0.40052	0.15904
V457	0.00767	0.00989	0.01087	0.97156
V458	0.30351	0.16401	0.00383	0.52865
V459	0.02223	0.75848	0.1099	0.10939
V460	0.96379	0.00108	0.02531	0.00982
V461	0.06023	0.01229	0.00845	0.91903
V462	0.39282	0.17804	0	0.42913
V463	0.31351	0.38889	0.17853	0.11907
V464	0.54729	0.06007	0.00391	0.38873
V465	0.48118	0.33823	0.02584	0.15475
V466	0.64181	0.12617	0.00389	0.22813
V467	0.39199	0.48313	0.08823	0.03665
V468	0.58261	0.31259	0.05257	0.05223
V469	0.01971	0.11879	0.30972	0.55178
V470	0.60525	0.0731	0.18147	0.14018
V471	0.29659	0.06424	0.03424	0.60493
V472	0.37414	0.25345	0	0.37241
V473	0.12823	0.46889	0.3836	0.01928
V474	0.12529	0	0.10307	0.77164
V475	0.22663	0.31775	0.08877	0.36686
V476	0.17696	0.00333	0.05634	0.76337
V477	0.6386	0.01576	0.20207	0.14357
V478	0.17142	0.51265	0.00401	0.31192
V479	0.01804	0.04753	0.84726	0.08718
V480	0.09805	0.23792	0.04692	0.61711
V481	0.16536	0.00555	0.81726	0.01183
V482	0.75399	0.10347	0.11179	0.03074
V483	0.14375	0.06647	0.07663	0.71315
V484	0.02477	0.03808	0.02394	0.9132
V485	0.15955	0.67765	0.01228	0.15052
V486	0.3183	0.1929	0.13849	0.35031
V487	0.08062	0.02081	0.08668	0.81189
V488	0.00034	0.00263	0.88727	0.10976
V489	0.24351	0.0593	0.68681	0.01037
V490	0.40257	0.23445	0.07334	0.28963
V491	0.52602	0.37598	0.03466	0.06333
V492	0.03588	0.80153	0.15765	0.00494
V493	0.0196	0	0.00391	0.9765
V494	0.2282	0.09953	0.5484	0.12387
V495	0.28564	0.53789	0.15752	0.01895
V496	0.34644	0.60457	0	0.04898
V497	0.00984	0.00521	0.97683	0.00812
V498	0.348	0.06287	0.05172	0.53742
V499	0.67898	0.19292	0.12492	0.00318
V500	0.118	0.07547	0.76999	0.03655
V501	0.00757	0	0.03751	0.95492
V502	0.61985	0.20004	0.15627	0.02385
V503	0.22426	0.05527	0.20712	0.51335
V504	0.29885	0.61975	0.01206	0.06934
V505	0.23331	0.14771	0.27615	0.34283
V506	0.10898	0.18452	0.49712	0.20939
V507	0.66506	0.05722	0.1213	0.15642
V508	0.81034	0.11052	0.03997	0.03917
V509	0.25869	0.03102	0.51817	0.19212
V510	0.27891	0.43224	0.28517	0.00368
V511	0.0586	0.34617	0.04807	0.54716
V512	0.26661	0.0229	0.08166	0.62883
V513	0.10302	0.57708	0.24798	0.07192
V514	0.01612	0.03494	0.00245	0.94649
V515	0.80896	0.03207	0.04621	0.11275
V516	0.93925	0.05605	0.00041	0.00428
V517	0.04253	0.00878	0.25681	0.69188
V518	0.97662	0.01817	5e-04	0.00472
V519	0.03568	0.83766	0.00492	0.12173
V520	0.02868	0	0.62729	0.34403
V521	0.60444	0.01941	0.35317	0.02298
V522	0.00725	0.07989	0.61523	0.29763
V523	0.39853	0.07697	0.26999	0.25451
V524	0.01029	0.73078	0.22714	0.03179
V525	0.29254	0.1451	0.02542	0.53694
V526	0.69067	0.04364	0.07352	0.19217
V527	0.22765	0.00771	0.40442	0.36022
V528	0.13352	0.81279	0	0.05368
V529	0.06699	0.0328	0.22948	0.67073
V530	0.00731	0.14646	0.73641	0.10983
V531	0.02552	0.83892	0.13556	0
V532	0.20717	0.25252	0.02628	0.51403
V533	0.33824	0.27117	0.15194	0.23865
V534	0.00749	0.00345	0.72815	0.26091
V535	0.56892	0	0.01015	0.42093
V536	0.21013	0	0.37329	0.41658
V537	0.65528	0.18231	0.15329	0.00912
V538	0.49228	0.0268	0.08613	0.39479
V539	0.32736	0.34649	0.17598	0.15017
V540	0.25891	0.62145	0.0808	0.03884
V541	0.02222	0.43546	0.07097	0.47135
V542	0.22671	0.07899	0.26702	0.42728
V543	0.89682	0.00012	0.01053	0.09252
V544	0.11809	0.05127	0.17707	0.65357
V545	0.40735	0.09128	0.07122	0.43014
V546	0.06439	0.85313	0.07739	0.00509
V547	0.04661	0.57558	0.366	0.01181
V548	0.20423	0.69603	0.09547	0.00426
V549	0.35798	0.01223	0.61982	0.00998
V550	0.61207	0.0115	0	0.37643
V551	0.23356	0.66735	0.03861	0.06048
V552	0.00185	0.45972	0.00443	0.53399
V553	0.26249	0.09509	0.62471	0.01771
V554	0.05955	0.05111	0.02194	0.86739
V555	0.10975	0.1626	0.3644	0.36325
V556	0.00034	0.01292	0.95345	0.0333
V557	0.84249	0.01084	0.00984	0.13683
V558	0.09107	0.73678	0.02982	0.14234
V559	0.01223	0.76214	0.22563	0
V560	0.75126	0.24471	0	0.00403
V561	0.00058	0.01092	0.98014	0.00836
V562	0.80392	0	0.11174	0.08433
V563	0.26729	0.00183	0.7264	0.00448
V564	0.06728	0.04436	0.87607	0.01229
V565	0.15026	0.19266	0.41402	0.24305
V566	0.73935	0.05828	0.00418	0.19819
V567	0.2679	0.36628	0.02647	0.33935
V568	0.25841	0	0.05403	0.68756
V569	0.7045	0.01111	0	0.28439
V570	0.03093	0.22418	0.67616	0.06873
V571	0.86434	0.0802	0	0.05546
V572	0.47541	4e-04	0.43212	0.09207
V573	0.07136	0.12407	0.00582	0.79875
V574	0.04893	0.73558	0.2033	0.01219
V575	0.02236	0.04806	0.12743	0.80214
V576	0.20538	0.74162	0.04089	0.0121
V577	0.04284	0.02029	0.21771	0.71916
V578	0.06431	0.03473	0.71097	0.18998
V579	0.01142	0.8541	0.11222	0.02226
V580	0.16349	0	0.11094	0.72557
V581	0.07133	0.04538	0.00163	0.88166
V582	0.63687	0.09368	0.03081	0.23864
V583	0.00783	0.02239	0.61451	0.35527
V584	0.57602	0.09997	0.29217	0.03184
V585	0.00878	0.00095	0.45866	0.53161
V586	0.26124	0.00247	0.648	0.08829
V587	0.29417	0.00404	0.67634	0.02544
V588	0.66316	0.02037	0.02257	0.2939
V589	0.07667	0.77489	0.07387	0.07457
V590	0.06331	0.70743	0.22472	0.00454
V591	0.00205	0.01628	0.2072	0.77447
V592	0.17768	0.01856	0.8034	0.00036
V593	0.60755	0	0.17882	0.21363
V594	0.3927	0.21293	0.35132	0.04305
V595	0.02754	0.00721	0.01733	0.94792
V596	0.04293	0.21374	0.2487	0.49464
V597	0.00068	0.51052	0.39518	0.09362
V598	0.0189	0.07764	0.89068	0.01278
V599	0.70118	0.24136	0.03306	0.0244
V600	0.4352	0.38471	0.05405	0.12604
V601	0.19221	0.20629	0.08706	0.51443
V602	0.02802	0.00859	0.00943	0.95396
V603	0.01062	0.30339	0.01253	0.67346
V604	0.56549	0.07188	0.33914	0.0235
V605	0.08288	0.25465	0.44806	0.21442
V606	0.78134	0.10046	0.0104	0.10781
V607	0.67681	0.00264	0.10714	0.21342
V608	0.25517	0.10474	0.4079	0.23219
V609	0.03142	0.17489	0.25763	0.53606
V610	0.79547	0.00604	0.08814	0.11035
V611	0.3058	0	0.05274	0.64146
V612	0.02929	0.05398	0.84916	0.06756
V613	0.04198	0.26775	0.65204	0.03824
V614	0.80045	0.03197	0.04626	0.12132
V615	0.14353	0.02825	0.00637	0.82185
V616	0.10501	0.64443	0.049	0.20156
V617	0.52138	0.10917	0.36946	0
V618	0.74028	0	0	0.25972
V619	0.41993	0.01114	0.31613	0.2528
V620	0.01006	0.60132	0.38398	0.00464
